Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.31829357,0.09719418,23.730576,2.3730576,159.49731,51.116627,-341.17395,337.48938,70.14164,463.0696,-37.82116,342.6167,67.54483,469.35028,72.09284,-1.8314927,2.0899677,15.667521,-10.131342,-0.022696752,0.4126963,1.8404449,-3.0445127,-0.88276464,0.16699135,-0.17141345,-2.410319,0.2651543,0.044102866,258.7985625002465,320.30653370270403,284.86719871283674,84000,120780,0,272.2701524999993,19.69011539999974,8.871816599999875,300.8320844999989,6320.604528800009,20
0.40248728,0.115550734,25.082258,2.508226,201.94745,51.21812,-352.34628,347.78058,76.59816,472.96423,-85.53875,352.33862,71.49285,470.22058,91.6419,-1.6439899,2.175945,15.316786,-9.322569,-0.008436995,0.41973552,2.3503654,-2.4243448,-0.900108,0.17583923,-0.2293696,-2.510812,0.26675478,0.03103295,315.6352845865355,265.15940786085696,279.3272537521458,88000,126732,0,270.6015275999998,19.759759100000338,8.408100500000728,298.7693872000009,6618.75789070001,21
0.39044037,0.12902935,21.339592,2.1339593,185.31451,69.18651,-357.07803,351.6071,70.25233,485.6847,-78.39712,359.19638,66.16996,480.4732,22.691208,-1.7504163,2.1144433,16.094181,-8.141722,-0.011433924,0.41371506,2.0743423,-2.383412,-0.8925158,0.16850993,-0.30697215,-2.2429867,0.4398102,0.03470047,323.2312588414496,303.15140261719756,320.24331226699115,92000,131874,0,270.4727666000008,19.14753909999945,7.385581000002276,297.0058867000025,6916.4076363000095,22
0.4045741,0.08708553,25.610737,2.5610738,182.41855,45.15168,-368.0151,364.6669,80.036896,497.64087,-90.6394,368.50378,75.853676,497.5307,79.68529,-1.6644931,2.177626,12.989676,-10.572842,-0.01092189,0.41874084,2.3516781,-1.8490394,-0.9090628,0.1743096,-0.34881878,-2.3960862,0.3343025,0.03832137,295.0451769983153,314.7324520108645,324.11214084649487,96000,137206,0,269.50320700000066,19.789744800000335,7.521231900000203,296.8141837000012,7213.314300400012,23
0.38853988,0.11450161,25.539879,2.553988,187.95377,62.747158,-379.8948,375.3977,78.52634,510.80515,-25.55653,376.71844,75.1363,507.73892,66.54066,-1.8045455,2.2323878,18.12241,-9.345748,0.0049327873,0.43473434,2.4074848,-2.4969096,-0.89313877,0.17291634,-0.33248222,-1.8206116,0.28284755,0.04267453,384.3050412919901,339.64421906965663,367.0651412999083,100000,143128,0,271.0437161,19.885180299999774,8.418627399999423,299.3475237999992,7512.725419600011,24
0.2843439,0.15064587,16.527271,1.6527271,157.88765,56.429375,-375.96103,372.40997,83.23783,522.11255,-27.845913,374.77716,79.241516,518.4614,19.302197,-1.6155643,2.3885012,17.939177,-9.438075,0.01259817,0.41867757,2.607599,-2.5082958,-0.91222805,0.17867647,-0.30584028,-2.279165,0.3144634,0.04082831,307.5695457508864,366.9874406431244,342.3496191189555,104000,148853,0,273.96204170000055,19.944707200000266,8.16949879999811,302.07624769999893,7813.588737500011,25
0.2527293,0.12579168,18.609692,1.8609692,314.247,78.58296,-384.2904,383.8785,78.67468,530.84686,-13.804608,388.85223,77.45929,536.116,54.423183,-1.6048226,2.126641,16.503597,-8.384558,0.0073228255,0.41866925,2.0613039,-1.9143445,-0.91620916,0.17768238,-0.2707078,-2.3053565,0.045425717,0.04907923,369.8073071593309,320.200183998273,363.42643276948604,108000,154454,0,273.32526009999947,18.732637800000703,7.917136000001847,299.975033900002,8115.010605900012,26
0.36986455,0.14254948,18.736267,1.8736267,282.52374,72.60997,-409.44012,402.97858,85.99316,546.7059,-79.13632,407.71808,80.4013,555.95483,-11.368975,-1.6899519,2.2960978,14.66635,-8.52178,-0.01480254,0.4192554,2.0170941,-2.3439088,-0.9103351,0.1831216,-0.35388458,-2.192217,0.36737293,0.04458011,268.742853088291,383.01746600797543,363.7299958602161,112000,160020,0,270.5983537000011,20.185990500000116,8.393281399998159,299.1776255999994,8414.514750000011,27
0.3667639,0.11024614,22.98893,2.298893,202.0745,56.865105,-418.94086,419.29993,86.478485,580.27905,89.54794,417.13098,84.7431,571.2528,142.27626,-1.6387789,2.1372297,8.643034,-10.414989,-0.007831637,0.42561516,2.8868582,-1.8867288,-0.9045033,0.17022006,-0.37323806,-1.8410685,0.29886666,0.03548707,405.77436326858924,367.26765368740337,340.18938225223076,116000,165389,0,274.6684824999993,20.506501500000013,7.436690300002738,302.61167430000205,8717.890287500013,28
0.28153938,0.10974196,22.388168,2.238817,186.39603,68.73587,-413.68985,407.4375,103.09019,558.3723,-32.39004,410.29962,100.59246,558.3406,22.452375,-1.724911,2.1922712,12.307571,-9.339524,-0.029591508,0.43181086,2.6041641,-1.9836401,-0.8939493,0.17607723,-0.29798436,-2.2557905,0.23969142,0.042555064,352.33873092894794,342.5912068907571,334.7244921621477,120000,171075,0,275.34210619999976,21.26905380000062,7.912146600003325,304.5233066000037,9022.422498200018,29
0.27626067,0.11864413,19.604399,1.9604399,223.60196,74.29004,-412.52295,410.74304,100.84164,555.8111,39.574,414.77438,97.94048,561.3384,172.18149,-1.4320107,2.299256,12.419811,-9.679487,-0.016011856,0.43774283,2.1922956,-1.8918817,-0.9277246,0.18350504,-0.37188047,-1.9328806,0.2946573,0.02878278,435.0947022583322,442.831461847968,409.89945447310106,124000,176780,0,270.31302569999934,21.27795960000003,7.9545288999979675,299.54551419999734,9320.815751700018,30
0.27855128,0.11007192,20.312525,2.0312526,219.5155,58.174904,-435.08084,431.19666,108.106575,589.6158,15.572694,438.70605,104.949776,590.5692,179.03505,-1.7127557,2.0854907,7.245633,-10.502842,-0.009732984,0.42670175,2.5725389,-2.5015042,-0.9090159,0.1772063,-0.34273958,-1.7471106,0.32774937,0.03548918,517.2144398227973,392.5877363361766,344.96606069738795,128000,182345,0,271.70143050000115,20.121517499999754,7.856945899999118,299.6798939,9620.053712500016,31
0.34993702,0.11889013,20.895176,2.0895176,193.58218,67.20034,-452.80136,451.03528,103.68698,628.4129,187.57657,455.48996,102.99222,610.603,199.1963,-1.6187278,2.2617307,8.602338,-11.461933,-0.012048768,0.43592912,2.231881,-2.1138437,-0.92550015,0.18998285,-0.26746115,-2.0997124,0.24415207,0.02495939,357.7032485512865,461.7016829283009,442.69336624705386,132000,187769,0,272.7288105000007,19.6808774000001,7.447592299999087,299.8572801999999,9920.544408600017,32
0.33036798,0.11594498,21.99139,2.199139,213.14139,67.00579,-451.36697,450.0066,114.85505,634.60626,-37.931107,452.3681,111.436714,624.8055,14.419137,-1.3133974,2.3465014,14.924822,-8.838564,-0.016358916,0.45989203,3.0226386,-2.121624,-0.93476474,0.19507119,-0.38686395,-2.2036898,0.0363841,0.034517437,411.6129800900054,448.7482055266439,422.36515004483056,136000,193051,0,271.84376990000055,20.31193019999955,7.636724600004527,299.79242470000463,10219.516059300018,33
0.20807517,0.092711665,20.035816,2.0035818,279.53384,109.079865,-459.19376,455.34995,120.979576,640.115,-69.59959,462.62823,114.87358,635.5198,170.33907,-1.231751,2.4721787,16.932507,-8.879788,-0.015486398,0.4561572,3.0383015,-2.9607134,-0.94314504,0.20428415,-0.36725378,-2.196497,0.35456878,0.033484392,382.3732562521898,424.144243294187,475.12161556071163,140000,198622,0,271.84552409999924,19.493983799999114,8.049333699995259,299.3888415999936,10520.09572690001,34
0.31427425,0.10069289,23.134577,2.3134577,344.30902,86.40782,-479.28598,480.10583,131.80238,682.3463,-4.8387337,479.727,129.15858,675.62726,2.84221,-1.264019,2.3690267,12.47986,-8.787985,-0.02234364,0.47650015,2.1142318,-2.0705748,-0.926923,0.19970119,-0.29009423,-2.0587096,0.42669192,0.025147766,379.6422170376227,454.37393958954704,442.077933706253,144000,203908,0,272.89975419999973,20.682696100000612,7.545223600003737,301.1276739000041,10819.175394900012,35
0.36168155,0.086782105,25.311218,2.531122,266.5481,65.17056,-490.7431,486.04507,132.06013,682.7657,-56.062817,488.7321,129.22926,682.2264,191.2995,-1.29769,2.3377674,11.427232,-10.549492,-0.046271052,0.4709291,2.8334858,-2.1422036,-0.91351944,0.1944536,-0.33556437,-1.9335289,0.22756946,0.029877696,432.9440109962603,438.29710011101395,363.56280194790946,148000,209509,0,272.8457701999996,18.636864799998875,7.751487500001531,299.2341225,11119.311417700015,36
0.17111617,0.11126058,17.8866,1.78866,289.2127,81.178314,-481.53653,482.22687,133.52446,668.02246,28.339203,483.5536,131.19096,660.783,156.55844,-1.3654252,2.328427,9.434721,-11.0979,-0.030726183,0.47603565,2.2327044,-2.3152368,-0.9212457,0.19874258,-0.28345692,-1.9924932,0.30062968,0.025549263,490.39173742868223,438.6854604044345,413.4209201264873,152000,215075,0,275.6535477000016,19.5243358000007,7.829883599997629,303.0077670999999,11422.658814600014,37
0.43807977,0.07824101,30.814959,3.081496,292.35214,91.30683,-515.46173,511.9188,144.60269,706.88776,-45.78945,516.00934,141.8066,701.2669,122.26483,-1.1507956,2.512733,14.654708,-10.771765,0.0153537765,0.500855,2.0714266,-2.5406594,-0.925288,0.20607287,-0.34418055,-2.28286,0.30888307,0.025007233,415.3882066156806,471.70717507609515,500.67827161270134,156000,220315,0,275.3086364999999,19.874509899998884,7.531529500000033,302.71467589999884,11726.917709200012,38
0.3221949,0.06893796,26.49831,2.649831,288.7667,63.3105,-518.007,514.49615,136.43365,704.0605,80.5952,518.0905,133.79646,701.1488,164.70564,-1.4141945,2.4158754,11.977188,-8.969194,-0.014169099,0.47725466,2.0150561,-2.729743,-0.9076402,0.19838403,-0.34723866,-2.2975917,0.32993153,0.033683885,517.0152976390544,451.04477014111546,422.3039658195214,160000,225854,0,275.5271267999997,21.417938399999912,7.808679000001575,304.75374420000117,12030.557578400016,39
0.33572558,0.08213689,20.627865,2.0627866,269.55975,67.79877,-521.59155,518.0564,156.02397,736.08856,-19.986382,521.61633,153.41899,728.90826,79.392525,-1.1333232,2.5428255,17.85218,-9.530041,-0.025876258,0.4948213,2.5145566,-2.8058693,-0.91919476,0.20936795,-0.24567163,-1.9727829,0.3869198,0.03413653,501.39550072805895,430.54492047627593,475.78808629207447,164000,231159,0,276.2312159000012,20.291724099999556,7.444867200005319,303.96780720000606,12334.551962000016,40
0.2912417,0.13255802,16.57806,1.657806,298.62445,94.53127,-546.4984,542.27686,161.30789,777.2029,-49.175446,545.4916,157.38676,772.75385,70.81745,-0.83628917,2.4902115,11.665567,-8.944783,-0.0029389698,0.50860965,2.937518,-3.7684796,-0.94767785,0.22029161,-0.3318162,-2.2429256,0.32993978,0.029824216,482.7253128037604,503.7643500893161,517.0943345291081,168000,236639,0,275.4210996999991,20.327692499999102,7.5158001000017975,303.2645923,12637.559472700019,41
0.33208388,0.079999655,24.751303,2.4751303,307.79108,90.71644,-554.68744,552.34424,158.53372,756.5199,85.387924,558.38525,156.49388,756.0195,156.2518,-1.0128567,2.4781866,8.9146595,-10.591505,-0.013359278,0.5056274,2.0821168,-3.124164,-0.9332953,0.213924,-0.2986686,-2.171025,0.37121072,0.03381213,396.55025989558237,513.5670760302078,452.376778926293,172000,242253,0,276.60040579999986,20.06013189999976,7.951695599997038,304.61223329999666,12941.595990600017,42
0.33640674,0.07765336,25.44459,2.544459,331.40967,91.54225,-558.1378,555.94434,170.10248,777.07416,-19.73804,557.6809,168.09348,770.3506,157.50177,-0.91132116,2.671186,13.596712,-8.977779,-0.02889396,0.5133049,2.7173505,-2.2465994,-0.9391985,0.22683029,-0.3234263,-2.3163505,0.43125516,0.01939232,582.5170215425645,560.3024178244038,520.0734583749932,176000,247803,0,276.7424021000006,19.493844300001,7.839455699995597,304.0757020999972,13246.456201900017,43
0.35586673,0.06852807,27.392773,2.7392774,314.24274,93.48015,-553.84204,548.6763,179.80382,783.27295,-23.557198,552.50183,174.64502,784.8541,135.67068,-1.0214231,2.6029837,13.840989,-8.274089,-0.023978334,0.52475053,2.7319894,-2.3477511,-0.9074123,0.23293744,-0.016643643,-2.306262,0.42030802,0.030292084,469.0450509005474,472.62787621396734,475.12716185741004,180000,252959,0,275.9439046999996,20.27822019999985,7.480183500001658,303.70230840000113,13550.401914300015,44
0.31119618,0.083486184,25.569805,2.5569806,308.08112,85.31341,-565.0763,557.06836,186.92194,808.79565,-32.483513,561.64777,181.78677,803.744,127.48393,-0.94494283,2.7440476,19.068851,-10.919714,-0.002345536,0.520881,2.9055352,-2.7517455,-0.9307249,0.23794329,-0.19668388,-2.3984761,0.15554497,0.028966198,376.45570696829344,460.01245903671963,472.4806180371056,184000,258345,0,276.5015078999986,20.509517099999357,7.420139699999709,304.4311646999977,13854.018553500015,45
0.3609484,0.04319478,34.409683,3.4409683,409.43814,103.45705,-622.80725,615.05286,176.53491,847.0258,-70.936,618.1432,172.94226,840.65375,65.490685,-0.6384889,2.680305,22.2439,-8.184417,-0.019653194,0.52315766,2.6043081,-3.0965385,-0.97255844,0.22943403,-0.29823923,-2.2911718,0.35057715,0.026555324,486.7662197808889,507.2459411385331,568.4674038328021,188000,263986,0,276.10431869999957,19.705837999999858,7.804562300003454,303.6147190000029,14157.368010800019,46
0.3366602,0.08071034,26.858168,2.6858168,348.30145,83.337814,-583.2426,581.13855,195.13718,850.18256,-31.656536,584.905,192.63419,833.91656,29.895844,-0.990934,2.589173,21.292744,-8.356842,-0.0163423,0.52961284,3.5943,-3.4022546,-0.9078541,0.21728238,-0.11543465,-2.0159588,0.34994936,0.024813045,530.3316366370996,561.2671359621625,537.500207310175,192000,269526,0,276.42146429999957,19.439539300001343,7.724899100001494,303.5859027000024,14460.294221800024,47
0.22061484,0.10953121,18.512424,1.8512424,408.02573,131.25359,-588.1809,579.399,201.2446,847.17706,-103.65309,585.24866,193.8814,841.2201,44.941376,-0.743221,2.7973416,14.4126625,-11.006338,0.012530664,0.537758,2.8105981,-2.5956886,-0.94668925,0.24419643,-0.32042605,-2.356414,0.3908856,0.021877276,594.0471948103702,608.7845792347739,592.9455611380909,196000,275240,0,276.5153854,18.77877989999979,7.852182200000243,303.14634750000005,14765.45849770002,48
0.3389964,0.060043663,28.07345,2.8073452,366.5256,87.50532,-623.3668,619.71497,193.17401,877.3583,21.211475,621.1943,190.99475,867.82166,103.13068,-0.78567386,2.7136776,17.069973,-9.561609,-0.016602093,0.5380548,3.511231,-2.8982296,-0.94417644,0.23596084,-0.24018377,-2.5247493,0.4408391,0.022928976,488.8592770636509,564.7000781805949,570.573615812842,200000,280891,0,275.2803750000003,20.79431779999868,7.872713699998712,303.94740649999767,15068.817309100017,49
0.31170842,0.057294983,26.96951,2.696951,322.14008,81.548225,-618.3689,614.465,201.37856,855.8117,-1.4226184,618.495,199.66873,843.4901,89.23045,-0.7704069,2.7982936,25.690775,-11.100831,-0.018476782,0.5388563,3.6468477,-3.5814948,-0.9397824,0.22478364,-0.24576461,-2.1522727,0.3851497,0.022683898,591.2394583685514,562.449721099523,588.756113819537,204000,286745,0,275.2267756000001,20.206521500000235,8.633909699998185,304.06720679999853,15372.136925000017,50
0.35975835,0.0640017,23.847397,2.3847396,407.67334,110.79758,-644.65826,639.881,198.55124,902.505,21.312588,644.3412,195.54347,898.0342,81.14664,-0.61997885,2.7250245,14.269534,-10.142398,-0.00019523501,0.5456525,2.3844588,-2.6898882,-0.9472989,0.24372827,-0.22463456,-2.585557,0.3150031,0.022560155,571.6661143644881,543.278926732415,591.0301843300085,208000,292206,0,276.07038529999954,19.44707070000004,7.760317899996153,303.27777389999574,15675.51286370001,51
0.2135117,0.0663129,28.701015,2.8701017,412.47565,116.3736,-635.5206,629.8386,216.13416,886.14905,-89.347244,634.36523,210.2921,879.0535,64.43501,-0.72233564,2.894333,18.412085,-10.816835,0.0018228607,0.5462801,2.776406,-2.9482841,-0.9418175,0.248212,-0.20082203,-2.613286,0.38905174,0.023734929,544.1873256434769,539.7507828903654,612.896155157685,212000,297206,0,275.93580999999904,19.55358030000025,7.0114349000032234,302.5008252000025,15978.568954100014,52
0.32807714,0.06967608,25.255413,2.5255413,334.0678,78.82558,-642.4005,637.2533,211.84503,912.9269,109.905876,643.0123,210.41864,907.19434,111.67317,-0.53074795,2.6990082,14.326349,-10.166869,-0.005347214,0.54916364,2.2095137,-2.8594005,-0.95135736,0.23643582,-0.29466823,-2.449109,0.41172147,0.017996572,446.35432953917916,569.9219861021945,517.200832562326,216000,302424,0,277.1016025000008,20.11281830000007,7.273150200002419,304.4875710000033,16282.498909000018,53
0.33310258,0.061677776,28.526508,2.852651,380.2376,94.92549,-668.89545,664.5707,222.27129,928.16797,-155.22751,668.8486,217.44168,935.3284,75.27981,-0.58269835,2.9230578,17.842817,-10.314959,-0.033215087,0.5420915,3.0744998,-2.9553452,-0.96119726,0.257829,-0.26573142,-2.5027535,0.38550696,0.018574473,529.8251824657831,621.9558019578992,607.2584426227419,220000,307925,0,276.2947226000015,19.55272110000078,7.607787999997527,303.4552316999998,16585.062941900014,54
0.30746374,0.07389786,24.637144,2.4637144,429.65808,106.828705,-674.78156,667.3529,218.8159,936.5651,-10.173625,675.1402,216.339,932.9444,16.047438,-0.5956783,2.812022,17.457207,-7.60655,0.0046254895,0.5486852,2.3453813,-2.9921627,-0.9476686,0.24615458,-0.21409792,-2.313173,0.39806208,0.019675024,610.4562493517824,606.9266057892216,611.5020291198684,224000,313237,0,275.5052859000025,18.64700300000186,7.441334799998003,301.59362370000235,16887.535842900023,55
0.32260916,0.047867667,30.11564,3.011564,442.42975,145.25249,-682.31744,678.9542,228.11993,955.3474,8.296846,688.2936,224.72989,944.4264,1.943033,-0.5737114,2.8529034,14.218466,-8.859645,-0.0047858474,0.5710908,2.983697,-3.9069066,-0.94647515,0.24680682,-0.24942645,-2.6839716,0.3970732,0.021627977,420.23743166823124,482.3173140573891,549.7081130321673,228000,318710,0,275.79152310000063,19.525700999998662,8.619327599993994,303.9365516999933,17192.06982550002,56
0.29463315,0.06607946,26.262741,2.626274,404.82587,90.62116,-703.26245,701.6655,219.08644,971.4529,52.192703,702.59607,217.44402,959.14026,99.50171,-0.678777,2.5929742,14.850667,-8.995622,-0.0035606893,0.54503953,3.4126296,-3.110781,-0.94063914,0.24247035,-0.28056875,-2.5361795,0.3467074,0.01674159,554.8124551068752,555.8691259223576,570.312355659541,232000,324415,0,276.7491451999995,20.122961799999757,8.592165999998542,305.4642729999978,17497.21832830002,57
0.3206703,0.032800756,30.689024,3.0689025,414.90027,115.510315,-696.7146,690.2997,227.69835,943.7912,-59.062656,693.6384,222.91484,941.10046,53.687614,-0.6983638,2.776935,18.031118,-9.918215,0.021083523,0.5596403,2.7881734,-2.7544997,-0.92983115,0.24733701,-0.22203761,-2.3648624,0.37856606,0.017492985,408.46776781148566,625.466303837541,637.9148758868996,236000,329710,0,275.8303417999996,19.820179199999984,7.313509699997667,302.96403069999724,17799.44402780002,58
0.11464918,0.048311777,23.745682,2.3745682,544.71155,178.46332,-661.9858,654.2335,224.2201,903.569,12.486319,658.12195,219.74799,903.8438,38.286385,-0.41557568,2.9506369,14.49996,-9.593881,-0.008414021,0.5630614,3.8446803,-2.1104386,-0.9576515,0.25867447,-0.20788151,-2.4813652,0.45417315,0.0155286165,478.8102072143708,519.9269086045605,601.9621698604166,240000,334710,0,277.6208822000008,19.080116899996938,8.031156200002442,304.73215530000016,18104.68736130002,59
0.38697195,0.04514951,32.286392,3.2286394,475.8491,119.6839,-709.9847,706.8674,235.06522,975.9767,-37.570255,715.7749,231.84872,971.5911,-114.73335,-0.4434272,2.8430154,20.041496,-11.845514,-0.067321196,0.5715889,2.816311,-3.2617066,-0.9488689,0.24631856,-0.18055832,-2.4496517,0.35755736,0.019795481,484.4605694910995,641.0745547159142,599.1713152961458,244000,340170,0,275.5341144000013,19.59028600000238,7.58614660000967,302.7105470000133,18407.83568900003,60
0.37952995,0.09652316,23.527782,2.3527782,380.6996,117.05433,-733.0272,726.80505,236.38057,1041.9985,67.758545,728.23865,233.14734,1025.937,61.808456,-0.6178428,2.7449389,15.494013,-10.77466,-0.022390652,0.5598057,2.8458114,-3.6072786,-0.9468698,0.25505102,-0.25142235,-2.3590627,0.42047548,0.01298995,613.884861539836,644.891957338172,630.909854978718,248000,345879,0,275.4444603999982,20.01177269999971,8.027185299997655,303.48341839999557,18710.972179100023,61
0.38267446,0.03927456,33.321636,3.3321636,459.13776,118.02828,-737.6098,731.3138,249.51944,1011.0599,-7.713299,735.97327,242.84431,1016.08606,90.62642,-0.55759734,2.9451869,19.486359,-9.568937,-0.023370702,0.57070094,2.925893,-3.2809365,-0.93433094,0.25228325,-0.30746707,-2.3362412,0.394894,0.014898692,687.4990737200442,611.2642195707606,625.7869613300952,252000,351389,0,275.49402460000056,19.646979799999826,8.444059800000105,303.5850642000005,19014.62141430002,62
0.2912615,0.04399262,29.855228,2.985523,407.64926,94.26997,-737.9897,734.3052,257.72815,1057.2567,52.758656,739.4305,255.09041,1059.2834,85.09818,-0.3065102,2.8711562,22.551136,-9.246833,-0.0035025496,0.56932783,3.1381884,-2.4759808,-0.959416,0.2591546,-0.3114397,-2.4933434,0.34844524,0.016086426,441.3824163836747,641.3090423101714,657.8826057082629,256000,356735,0,277.369048200002,19.711201599999185,7.369366700004321,304.4496165000055,19318.063554700027,63
0.36079764,0.03677299,30.493237,3.0493238,365.18314,95.3699,-753.4874,750.72144,255.43181,1050.9553,-8.670187,752.61005,254.15761,1041.6362,78.251686,-0.39781785,2.9386926,25.911198,-10.396442,-0.013985509,0.57144135,3.6623101,-3.1978693,-0.9550562,0.2446209,-0.3030694,-2.573763,0.32818204,0.016159452,677.4682000504624,660.3702624066159,626.5617904963595,260000,362274,0,277.03751740000007,18.715940400001273,8.687938899998699,304.44139670000004,19623.08921580003,64
0.3203311,0.030726254,34.341694,3.4341695,463.1147,112.45947,-773.3251,764.3624,261.85294,1051.4445,4.7005944,769.41675,258.22598,1045.5438,65.87386,-0.42716843,2.7804747,13.421538,-9.580223,-0.03238123,0.5553702,2.406177,-2.5812905,-0.98127294,0.26401693,-0.28153974,-2.641441,0.34667286,0.022644082,650.8819662001288,654.1993065398474,629.0010012956075,264000,367587,0,276.8476898000008,19.295138999998017,7.359712399993441,303.50254119999227,19926.940719700026,65
0.30263472,0.03721258,31.753906,3.1753907,462.6439,108.56508,-782.64984,780.6724,248.99059,1046.0828,-37.69756,780.8345,247.67256,1038.9746,83.35697,-0.47377235,2.76711,16.132107,-10.8920355,-0.0056211366,0.5704988,3.7104323,-2.7169218,-0.9606645,0.24537493,-0.3296731,-2.2535925,0.36722738,0.017712161,541.9441892022717,658.5583818731939,642.5475438357662,268000,372661,0,275.23018290000255,19.636965400000918,6.932625900004496,301.79977420000796,20228.82335550003,66
0.34908047,0.03845506,34.304623,3.4304624,379.63135,99.60392,-790.06915,784.22046,258.216,1076.6555,49.585545,787.22845,255.82393,1059.4106,67.229485,-0.6477317,2.6967041,14.17084,-8.7179785,-0.008128837,0.564431,4.286232,-2.3637455,-0.9455183,0.24638392,-0.16142964,-2.3415065,0.37997645,0.014758485,687.2599374050378,664.8262161159337,661.2851350259284,272000,377947,0,277.89650739999706,19.733626100001857,7.306781199997204,304.9369146999961,20533.402904700026,67
0.3085655,0.036631405,30.272854,3.0272853,411.9422,147.93663,-811.0973,804.6563,251.87611,1069.3518,-101.1622,804.50183,246.98067,1074.2681,69.633385,-0.29686442,2.847608,18.979006,-7.394271,-0.004484442,0.56980056,2.8250782,-2.4020605,-0.9867888,0.26062343,-0.29612133,-2.560864,0.34089485,0.01823134,613.8929447837215,666.8658147241543,634.4983135201124,276000,383150,0,277.46655969999847,19.361396100001002,7.385966300000291,304.21392209999976,20837.201706500025,68
0.3405618,0.04369334,29.882225,2.9882226,400.3388,144.7263,-790.1109,784.06726,259.21045,1077.1414,35.79308,784.74146,255.1659,1063.4655,105.970764,-0.4375906,2.8774867,21.093285,-10.3214035,-0.005596078,0.57814556,3.7717571,-3.0361936,-0.948954,0.24957834,-0.15149891,-2.6086173,0.36980247,0.015689805,594.8217258472719,607.2988464657888,634.6364700720081,280000,388542,0,276.49465890000283,18.946687499999825,7.5384546000022965,302.97980100000495,21140.25266070003,69
0.3263691,0.06244508,28.940865,2.8940866,573.91113,173.78406,-815.3791,812.3186,261.38504,1085.9481,55.100304,808.1604,256.4712,1068.9185,78.62256,-0.12984544,3.0939467,19.127796,-9.506735,0.0017748114,0.59757733,2.892411,-2.3370495,-0.9690336,0.27401045,-0.20966503,-2.5373118,0.35578164,0.016888916,564.0346762724458,632.7455691121877,632.2936431331103,284000,393567,0,275.20243029999983,19.031497899999522,7.1050355000006675,301.3389637,21441.274452200032,70
0.4007958,0.063389376,26.021275,2.6021276,457.49503,109.21547,-857.04346,850.39246,255.5892,1133.4847,18.872955,856.1456,251.08075,1127.939,28.919662,-0.047259085,2.9625916,17.887564,-11.703843,-0.0022724883,0.5811426,3.498197,-2.8806725,-1.0009499,0.26359075,-0.23110813,-2.4147356,0.22510774,0.01252616,686.6464166626968,679.4324238860593,596.2703850189874,288000,398896,0,276.5758421000028,18.70044500000222,7.3573924000011175,302.6336795000061,21745.031155400036,71
0.35911486,0.024782147,33.534195,3.3534195,507.6739,137.90694,-848.24524,841.2455,262.8983,1169.9619,-17.115824,847.1223,256.82217,1165.6777,49.201706,-0.18763523,3.2145998,19.388758,-11.079229,-0.012125391,0.61649764,3.3817232,-3.0250504,-0.96360564,0.26417255,-0.23632666,-2.7400362,0.31179565,0.0145639,622.3761846912516,637.2371171253828,655.2455213422213,292000,404335,0,271.4126443000023,19.82331669999985,7.591202700001304,298.82716370000344,22043.387247500043,72
0.29130325,0.03256785,33.12635,3.3126352,443.1415,115.324005,-852.7634,845.42957,273.34802,1125.3405,51.171253,853.75323,270.04486,1119.434,63.88593,0.10907568,3.0545256,20.470367,-8.719401,0.002294074,0.6144083,2.8571615,-3.1129653,-0.9960318,0.26548728,-0.30558518,-2.7315564,0.29578173,0.01972131,639.6895457797489,671.2957218536046,571.5714585490125,296000,409574,0,277.06986940000206,19.351743200000783,7.244572600004176,303.666185200007,22346.595103100044,73
0.3226468,0.04603271,32.709156,3.2709157,601.2613,151.2883,-855.77936,852.0682,269.44263,1143.0082,-313.43234,861.6498,263.95764,1142.1781,65.194855,-0.10378187,2.9143045,13.6075535,-10.279104,-0.010904209,0.6060729,2.9636636,-2.7170203,-0.9753988,0.2661715,-0.07031155,-2.3564868,0.34213918,0.015457554,607.5679141068591,637.0763922328213,642.4845946383628,300000,415025,0,277.48868749999747,18.893937199998618,7.667082499996468,304.04970719999255,22650.66751600004,74
0.34084916,0.032176513,33.26039,3.326039,605.20166,134.85661,-863.4745,856.97766,272.97357,1125.4663,-78.27041,860.30237,266.38995,1126.6373,73.440414,0.027265318,3.0261643,16.568764,-10.932199,-0.0026401533,0.60806996,2.9963145,-2.5075495,-0.9839082,0.2622956,-0.15240058,-2.3909757,0.3443796,0.012441477,553.5134524816524,682.7425636073788,703.0406156223094,304000,420480,0,276.19059600000037,18.915382099999988,7.781606899992767,302.8875849999931,22953.922724000044,75
