Step_1-PolicyExecTime,Step_0-AveragePolicyStd,Step_0-AverageForwardReturn,Step_1-MaxForwardReturn,LossBefore,Step_1-MaxReturn,MeanKL,Time-OuterStep,Step_0-AverageReturn,Step_0-EnvExecTime,Step_0-StdForwardReturn,n_timesteps,Time,Step_1-AverageReturn,Time-TotalInner,Step_1-StdForwardReturn,Step_1-EnvExecTime,Step_1-AverageCtrlCost,Step_0-AverageCtrlCost,Step_0-MinForwardReturn,Step_1-AverageForwardReturn,Step_0-AverageDiscountedReturn,Step_1-MinForwardReturn,Step_0-StdReturn,Step_1-AverageDiscountedReturn,Step_0-NumTrajs,Step_0-MaxForwardReturn,Step_1-AveragePolicyStd,Itr,MeanKLBefore,ItrTime,Step_1-StdReturn,Time-MAMLSteps,Step_0-MaxReturn,LossAfter,Step_0-MinReturn,Step_1-MinReturn,Time-SampleProc,Time-Sampling,Step_1-NumTrajs,Step_0-PolicyExecTime,Time-InnerStep,dLoss
3.6470446586608887,1.0,-4.058431720867652,-0.3517975922884476,-2.4765732e-09,-165.0362451924304,0.0073874705,29.333853483200073,-906.3138459370963,24.35986351966858,1.892653527580232,320000,90.8172869682312,-916.352871066198,60.92455768585205,2.03941346693138,24.416558980941772,0.47288778832254935,0.47210558905670424,-11.317878764793909,-4.107830818924871,-353.1763080768716,-12.524312493904171,378.59961298582834,-356.56351949184835,800,-0.4229469968275297,0.99990606,0,0.0,90.81727981567383,408.0268227368954,29.334282875061035,-175.76193981506626,-0.010778477,-2359.3284222516522,-2598.373992379193,2.3901615142822266,57.04630923271179,800,1.5855982303619385,1.4016406536102295,0.010778475
2.9834396839141846,0.998433,-4.03535300526318,-0.5526103860200848,2.4922203e-10,-205.75961492383033,0.0069571123,17.800806283950806,-901.8013397564349,24.360780477523804,1.8754868038767807,640000,166.97202444076538,-909.733574488664,58.325875997543335,1.9396225621456475,24.31097388267517,0.47201005627702924,0.47262256769469013,-11.748072053701899,-4.075645411288441,-347.5971519492697,-13.14678149714663,375.23098177147347,-349.45735907891896,800,-0.6171064604013806,0.99816924,1,0.0,76.149169921875,387.96690797685375,17.80099391937256,-218.23511354527932,-0.010440588,-2444.4181210861652,-2727.346253806021,2.4005661010742188,55.61191010475159,800,0.9665122032165527,0.2177748680114746,0.010440588
3.107172966003418,0.999171,-4.236732021781043,-0.8135135343607368,3.3728782e-09,-257.6348313093113,0.00989155,17.89386820793152,-942.0320075730848,24.41799235343933,1.913807393544193,960000,243.52174472808838,-933.9501884535287,58.631163358688354,1.8649245781384616,24.36026930809021,0.47198621648885314,0.47239658122956757,-11.726088155710583,-4.196735152875954,-370.94061298101326,-17.468674767959,382.7930140325778,-368.9930662771853,800,-0.6804032525248348,0.9992812,2,0.0,76.54895830154419,373.02805434309835,17.894050359725952,-226.3043022224862,-0.0109867975,-2439.436373107284,-3589.274922931796,2.4279839992523193,55.89110493659973,800,0.9735984802246094,0.2146148681640625,0.010986801
3.067319631576538,1.0126743,-3.970941963838533,-0.3376985560240158,3.4086405e-09,-159.59197913084495,0.007205029,18.046241760253906,-889.2748084434966,24.392525911331177,1.9470520753001748,1280000,320.24098014831543,-871.716917813822,58.64766216278076,1.873446977585636,24.415831804275513,0.47398726512521505,0.4744099609138258,-13.129583611268181,-3.883571897582286,-346.78511718827707,-11.076957746444656,389.4879131266339,-339.8178095436365,800,-0.48531532350911716,1.0126216,3,0.0,76.71847367286682,374.78704818062215,18.046435594558716,-191.95346835609695,-0.010295806,-2724.5922099646955,-2309.499035174098,2.4431815147399902,55.89497756958008,800,0.9909889698028564,0.21097707748413086,0.01029581
3.0933632850646973,1.0208234,-4.145948052529153,-0.44620923098766296,-1.4707446e-09,-182.85641832424707,0.0073229647,18.048113346099854,-924.5364953317912,24.330678462982178,1.9606941970631988,1600000,396.62682032585144,-944.2999627465723,58.31329536437988,1.921764884781796,24.372575521469116,0.475515897163488,0.47569348315859217,-13.461535844957877,-4.2449610066825025,-361.96914260410057,-14.728175099371553,392.27299525995267,-368.2125686911578,800,-0.5660510554510462,1.020743,4,0.0,76.38510823249817,384.52270866437283,18.04828977584839,-209.6673801025699,-0.010760805,-2789.3799143784972,-3040.7763971101313,2.340097188949585,55.65977954864502,800,0.977794885635376,0.21592473983764648,0.010760803
3.091357707977295,1.0135942,-3.8695424012251602,-0.4975104835175148,-4.1261314e-09,-192.0182114285975,0.009740206,18.043853998184204,-868.8256753415865,24.590896368026733,1.8712429369346726,1920000,473.4208564758301,-895.1892286009445,58.72674536705017,1.959714410189184,24.387980699539185,0.4735677997599728,0.4735517526546307,-12.635420432352117,-4.001326105100065,-339.6405230055937,-11.617788911175781,374.38465285718223,-347.9550856625703,800,-0.48321785069505,1.013373,5,0.0,76.79328632354736,392.0161727296921,18.04403805732727,-192.13782019381088,-0.01110428,-2622.4275599043895,-2422.1476684248228,2.425218105316162,55.983885765075684,800,0.980377197265625,0.22060036659240723,0.011104276
3.052953004837036,1.0164944,-4.059871488577756,-0.4964236004305599,-4.4882293e-09,-194.3876089329957,0.0064957505,18.025484323501587,-907.1176293644993,24.443873167037964,1.938107025341434,2240000,550.1429369449615,-896.744258674204,58.67296600341797,1.9550197922998596,24.337682247161865,0.4749579440511856,0.4746808256410435,-18.14684344049715,-4.007729288953492,-354.0571089485931,-14.199298944562006,387.5904569919664,-350.90264438359964,800,-0.5519229965235185,1.0163544,6,0.0,76.72139477729797,391.03377841977164,18.025673389434814,-205.31033074378274,-0.011149475,-3725.1506503937844,-2933.021906814272,2.552292585372925,55.804572343826294,800,0.98862624168396,0.21776032447814941,0.011149471
3.517719030380249,1.0180509,-4.15926492301964,-0.5224706484222268,-1.9669529e-10,-200.29334431793606,0.008394226,18.028329610824585,-926.9341509538862,24.29975414276123,1.981384732438389,2560000,626.9679510593414,-876.749200307394,58.772409200668335,1.84928477960485,24.461273431777954,0.47454461904803297,0.4743767086357623,-13.916338757845756,-3.9081700887004263,-359.9522848413016,-13.74656754425561,396.36590292025517,-341.5822612865158,800,-0.5152960586300402,1.0180383,7,0.0,76.8243842124939,369.9514648063912,18.02862286567688,-197.48392566381483,-0.0108470265,-2879.0000726956905,-2846.065063048795,2.3221967220306396,56.14247274398804,800,0.9820148944854736,0.21206355094909668,0.0108470265
3.0864007472991943,1.0191665,-4.144861371791748,-0.2812326777495905,-1.8291176e-09,-149.81279349424375,0.006888639,18.034913539886475,-924.0565442667704,24.437614679336548,1.9957606790207196,2880000,703.5795156955719,-897.4432790856002,58.549968242645264,1.8997612061882618,24.4660964012146,0.47395385337440304,0.4743790596958064,-11.804913966782028,-4.012222478413451,-357.1962547787275,-15.518568570126517,399.2340908043288,-349.89667101434316,800,-0.509819913228976,1.0189795,8,0.0,76.61088490486145,379.92795927264524,18.03510570526123,-199.75503505514305,-0.010357639,-2456.0515376752546,-3197.617158227576,2.3741204738616943,55.86249089241028,800,0.9773910045623779,0.2164897918701172,0.010357637
3.0569279193878174,1.0230305,-4.045628826311103,-0.5395073196176348,-1.4696272e-09,-203.97489021956187,0.008407107,18.081573009490967,-904.2156946541036,24.492788314819336,1.8357807257128222,3200000,780.3901445865631,-910.2024271048367,58.7053918838501,1.9370790676240954,24.39962387084961,0.4749567520719022,0.4744006450559013,-13.378974552844806,-4.075009187135267,-357.42630296186616,-14.633216027025265,367.18969335423486,-357.1695068925039,800,-0.7792564745052877,1.023124,9,0.0,76.80987906455994,387.4415382568246,18.081750869750977,-250.73867871643805,-0.010862293,-2767.894402733295,-3019.478575558067,2.5282957553863525,55.86464738845825,800,0.9837191104888916,0.2147517204284668,0.010862291
