Step_0-AveragePolicyStd,Step_1-StdReturn,Step_0-MinReturn,Step_1-EnvExecTime,Step_0-StdReturn,dLoss,Step_0-MaxReturn,Step_0-EnvExecTime,Step_1-AveragePolicyStd,Time,ItrTime,Time-Sampling,MeanKL,Step_0-AverageDiscountedReturn,Time-OuterStep,Step_0-NumTrajs,Step_1-AverageDiscountedReturn,Time-TotalInner,Step_1-AverageReturn,Step_0-AverageReturn,Time-SampleProc,Step_1-NumTrajs,Step_1-MaxReturn,Time-InnerStep,Time-MAMLSteps,Step_1-MinReturn,Step_0-PolicyExecTime,Itr,MeanKLBefore,LossBefore,Step_1-PolicyExecTime,LossAfter,n_timesteps
0.8908891,24.36336556691693,-32.26817722474014,17.707125425338745,18.33059412863696,0.011106694,201.97865969554795,17.535916566848755,0.88988703,687.4041903018951,58.95564556121826,42.47759985923767,0.0072869407,8.700227488169,13.548794984817505,6584,12.955729238660595,45.33754062652588,15.758483450653666,10.128766545500824,2.649449348449707,5298,178.89079595429212,0.15066933631896973,13.548948526382446,-22.038973444516806,1.0174336433410645,10,-4.6554876e-09,2.8925868e-09,3.173910617828369,-0.011106691,3520000
0.8819904,28.288596023996018,-32.28663738812442,17.6695499420166,23.593981933189067,0.01048148,167.2297055398702,17.594849348068237,0.88103896,746.4116289615631,59.006930112838745,42.86529994010925,0.0072739297,12.690142013330577,13.501980781555176,5501,16.23576632174131,45.425891399383545,20.197845583411166,15.315682519961731,2.350712299346924,4684,194.97151720172485,0.14948558807373047,13.502133131027222,-35.84710785375341,1.0185530185699463,11,2.9802585e-09,1.9447048e-09,3.5818474292755127,-0.010481478,3840000
0.87282443,32.87389336997353,-49.667975477055556,18.086087703704834,28.75562544536814,0.011200817,224.57135426268042,17.902584075927734,0.8720495,805.5535027980804,59.141393184661865,43.22140383720398,0.008372624,15.819932376169923,13.512280941009521,4956,20.784131295151333,45.56442975997925,26.631695264340713,19.798803246861645,2.1345036029815674,4157,213.15861189562543,0.15169215202331543,13.512431859970093,-40.91195435286,1.0285911560058594,12,-1.0428962e-08,-6.027349e-10,3.2260818481445312,-0.011200818,4160000
0.85713005,39.31989253608427,-26.70213320840714,18.14030146598816,33.17950726663575,0.0102532515,206.7818739435137,17.74676489830017,0.85627204,864.3269331455231,58.77296566963196,43.09558367729187,0.0077641793,19.21340959260637,13.511221408843994,4201,24.46884006743138,45.19202733039856,32.57949851120211,24.641743843016577,1.8864727020263672,3622,199.07438054595005,0.15207767486572266,13.511390686035156,-30.80249438682431,1.0300796031951904,13,2.2348785e-09,-3.766453e-09,3.2807204723358154,-0.010253255,4480000
0.84595555,43.59602137086338,-40.64383505593572,18.632195711135864,38.90460230760142,0.010008312,215.2083564122678,18.510240077972412,0.8452392,924.3073403835297,59.97990965843201,44.39245057106018,0.008900542,23.85945330674639,13.600897073745728,3691,29.003063212903406,46.31695795059204,39.763387253936365,31.74842338465977,1.7149832248687744,3237,224.29648297737523,0.1534879207611084,13.601064443588257,-39.03562522958559,1.0605027675628662,14,-4.8422057e-09,-4.5257416e-09,3.3177576065063477,-0.0100083165,4800000
0.8304972,45.225269460764146,-29.050519522721686,18.760220289230347,42.08490042979808,0.009860842,246.19219584740435,18.549763441085815,0.829403,984.4932632446289,60.185412645339966,44.62778663635254,0.008266847,28.880149702775796,13.58977484703064,3252,33.14192657236675,46.53218126296997,45.8579296028171,39.11286401785744,1.6965632438659668,2915,236.72140550836224,0.1545238494873047,13.589956045150757,-41.4652958064158,1.0691065788269043,15,-1.1155896e-09,-1.8235546e-10,3.3704512119293213,-0.009860842,5120000
0.8169497,48.83974471916777,-65.94854647043309,19.017245292663574,47.039229481954045,0.008788833,227.14829505908918,18.864322662353516,0.81640726,1044.924998998642,60.43120217323303,45.18504285812378,0.007482622,33.21475761983839,13.532333612442017,2839,36.41337229521677,46.84111022949219,51.23611362696335,46.04252634861147,1.446791648864746,2668,229.14896662373087,0.15796899795532227,13.53249979019165,-26.500275872556845,1.0824337005615234,16,-4.4695043e-09,-4.933362e-10,3.362485647201538,-0.008788834,5440000
0.8084985,52.70056781287957,-31.187084554421265,19.250933170318604,49.81220669501564,0.008863676,233.25812060428947,19.027806282043457,0.8077382,1105.8363139629364,60.91080164909363,45.67611384391785,0.0070728497,39.91187355748001,13.577598571777344,2621,43.56244837428778,47.27332830429077,63.4974254254627,56.97070110497305,1.391300916671753,2484,246.21116570918372,0.15566325187683105,13.577769756317139,-22.07442346351553,1.0839166641235352,17,-1.452554e-08,-3.4330871e-09,3.434203624725342,-0.00886368,5760000
0.80192924,54.6257998187268,-32.031415783512344,19.843472957611084,53.48765548594726,0.008671028,263.0675848430473,19.54267692565918,0.8013416,1167.852352142334,62.01555585861206,46.92295575141907,0.008417357,43.61166426876381,13.536149263381958,2349,49.22879207108725,48.42587995529175,73.26105058631094,63.90945614757939,1.2969765663146973,2228,277.11032788396875,0.15764880180358887,13.536318063735962,-49.26585004306763,1.1175868511199951,18,2.2351756e-09,-2.3700972e-09,3.4964523315429688,-0.00867103,6080000
0.7904648,56.521580112941855,-40.11912677502895,19.904322862625122,53.427793834093634,0.008320739,239.35396437875036,19.34669589996338,0.78990257,1229.6888864040375,61.835984230041504,46.79709601402283,0.007974793,46.04668767500063,13.522304773330688,2242,50.58856703968764,48.260950326919556,76.88167575988751,68.0713907093879,1.2571046352386475,2142,270.59969023337277,0.1588435173034668,13.522469520568848,-26.49038519713358,1.1048083305358887,19,-1.0801291e-08,2.820844e-09,3.5057108402252197,-0.008320736,6400000
0.7815805,54.3222216762807,-81.55408567791056,19.841266870498657,54.9883240344775,0.00798714,260.5796172838472,19.873958110809326,0.78103566,1292.0812067985535,62.391794204711914,47.34155511856079,0.0071979896,47.269680587592546,13.54459524154663,2160,50.208412026430956,48.78920936584473,75.35197869558054,70.51857371806847,1.2422370910644531,2103,238.3265022719347,0.15751075744628906,13.54476523399353,-18.05663421307054,1.1319680213928223,20,1.8616552e-09,-4.2036037e-09,3.5163381099700928,-0.007987144,6720000
0.77442753,54.57647140460905,-34.14484086321541,20.009427070617676,54.642748917660136,0.008239077,254.8317985647652,20.443166255950928,0.7738391,1355.2055060863495,63.123817443847656,48.1073431968689,0.007827145,52.34273777432901,13.468760013580322,2099,55.168239081823565,49.59937334060669,83.70630709312451,78.49729449953824,1.286097764968872,2021,251.57859383971567,0.1586925983428955,13.468975067138672,-37.415099113602906,1.1290884017944336,21,-1.1548723e-08,3.3063938e-09,3.5391340255737305,-0.008239074,7040000
0.7639317,56.14388706488645,-51.516212029818426,20.609270811080933,55.79250322312822,0.008058155,265.46356875192225,20.370700120925903,0.7634088,1418.9062371253967,63.700199365615845,48.72135877609253,0.008749107,53.86537702466987,13.533037900924683,1988,58.03106306061812,50.110891819000244,89.30313673225518,82.02090304346088,1.1838297843933105,1956,258.1074012218217,0.15879487991333008,13.53320598602295,-29.40058164196246,1.1406750679016113,22,-3.7249581e-09,1.7152439e-10,3.5852115154266357,-0.008058155,7360000
0.7506286,56.594119755340294,-30.584240479413115,20.53646755218506,55.64453130472123,0.007492498,267.9042110679902,20.36736488342285,0.7502023,1482.4960181713104,63.58926486968994,48.62529420852661,0.0076941117,59.49369763799478,13.521323680877686,1940,60.61586190880969,50.016162157058716,93.41293485116198,91.34075816856942,1.1863818168640137,1964,262.47260636646894,0.15775704383850098,13.521556854248047,-28.507428983667094,1.1479339599609375,23,-2.3094765e-08,-5.7578644e-09,3.563131093978882,-0.0074925036,7680000
0.739553,56.87117884195403,-21.450879757253958,21.126782178878784,58.16576003988258,0.0084639285,261.88340605762346,20.87359094619751,0.73928535,1547.3464894294739,64.84999656677246,49.856791734695435,0.009497826,60.725493382663565,13.566916227340698,1879,62.975355643006885,51.22726583480835,98.95016030130695,94.96899082205233,1.1308629512786865,1855,271.7306052288288,0.1926746368408203,13.567082643508911,-31.90523288928543,1.1638264656066895,24,1.491679e-09,3.7681622e-10,3.6364643573760986,-0.0084639285,8000000
0.72608095,52.834475302191606,-24.356883160030623,20.68427324295044,54.738225719081065,0.0073278784,270.1349568561705,20.665584564208984,0.72550523,1611.4123783111572,64.06537413597107,49.107699394226074,0.0070478395,65.2847915061046,13.557654857635498,1907,67.80673196938683,50.45645809173584,107.13106822084134,102.32356519504886,1.1432266235351562,1847,265.0005048640114,0.1593923568725586,13.557823657989502,-24.76041471077228,1.1517720222473145,25,-5.2156297e-09,-3.2155298e-09,3.570688247680664,-0.0073278816,8320000
0.7225861,52.85359902512521,-19.351345010472862,20.850303888320923,54.89297125533061,0.007862034,312.0370033406858,20.904779195785522,0.7220028,1675.9540433883667,64.54119205474854,49.60859417915344,0.0069374843,64.68009498006889,13.532334089279175,1892,67.59412975741492,50.95701241493225,105.87951200408017,100.7154729648294,1.1432812213897705,1884,267.9134655362309,0.15896964073181152,13.532502174377441,-84.30802274628778,1.1674089431762695,26,-2.9804075e-09,7.94765e-09,3.6104578971862793,-0.007862026,8640000
0.7140319,54.13855696825599,-39.7974832457969,20.963437795639038,55.350679668604876,0.007123762,277.49573681331435,20.680156469345093,0.713801,1740.2199110984802,64.26535868644714,49.36001658439636,0.0075933165,68.75414820230344,13.510728120803833,1845,69.29422936598398,50.701956272125244,109.50840700689761,108.6293944589777,1.137531042098999,1871,258.050698865746,0.158189058303833,13.510895252227783,-34.78363724696911,1.1388115882873535,27,-1.0428179e-08,-2.0807405e-09,3.567841053009033,-0.0071237637,8960000
0.7072431,54.13372652069453,-22.155116622254745,21.288352012634277,53.04568303412381,0.0076189004,256.0542841658134,21.093830347061157,0.7070021,1805.343861579895,65.12344217300415,50.16134333610535,0.008911687,68.95972946458824,13.558659315109253,1827,68.29920724972816,51.50802993774414,107.34460438670158,109.05435162506048,1.1410725116729736,1847,275.864155890074,0.1594386100769043,13.558834314346313,-29.245216246164954,1.151531457901001,28,1.6388038e-08,-6.363984e-09,3.615898847579956,-0.007618907,9280000
0.6979299,49.35942219209266,-20.48725877289593,21.250704526901245,49.47115326200735,0.007289941,263.41841911105206,20.929952383041382,0.69768065,1870.2457220554352,64.90137124061584,50.00631523132324,0.007523625,74.59965540789851,13.52461552619934,1811,74.70366811103264,51.32775092124939,118.41572533477525,118.68410277312155,1.1177146434783936,1841,277.85297826340974,0.15799665451049805,13.524786233901978,-11.47740434971269,1.1517817974090576,29,-7.451736e-09,7.288961e-10,3.6322708129882812,-0.00728994,9600000
0.6918777,46.38564422876356,-9.661686686265345,21.22299289703369,48.383620574994104,0.007251839,277.78205539281475,21.23182487487793,0.6916031,1935.3617973327637,65.11557912826538,50.240071058273315,0.0074422,76.93201122960609,13.490891933441162,1840,78.49741818911457,51.571033000946045,125.9993548606347,123.19104923300736,1.126164197921753,1836,281.50442242280843,0.15900945663452148,13.491061449050903,-15.896933287643252,1.1643266677856445,30,-5.2119815e-09,2.9835192e-09,3.5983548164367676,-0.0072518364,9920000
0.68699706,48.445362684707355,-17.877414692097616,21.48897123336792,46.94379154669775,0.007147488,266.404515592939,21.455019235610962,0.6867652,2000.9469482898712,65.58462405204773,50.74455642700195,0.008199982,75.86525081475304,13.471813678741455,1836,77.55820899404591,52.06148362159729,125.04096446264863,120.0743224033259,1.1125917434692383,1797,269.21591625358525,0.15846633911132812,13.471982955932617,-4.77894717357526,1.1544551849365234,31,1.415507e-08,-1.4846954e-09,3.611729621887207,-0.0071474896,10240000
0.6791381,48.83780044886046,-13.784236170704716,22.2006995677948,49.01141882139166,0.0067790393,281.76613643393915,21.983967781066895,0.67883915,2067.789520740509,66.84208273887634,51.97382593154907,0.007162638,75.35478886480523,13.489984035491943,1824,76.04860791374152,53.29735064506531,121.24166465772824,119.61167651655644,1.1203458309173584,1816,277.8809596212225,0.1574866771697998,13.490149736404419,-15.061378173797376,1.1561648845672607,32,5.2144533e-09,1.9519735e-09,3.6055562496185303,-0.0067790374,10560000
0.6762942,45.823229871162525,-5.162386964732641,21.20028018951416,48.22552831224074,0.007729337,285.04341254142946,20.86672329902649,0.67608523,2132.4897587299347,64.69972658157349,49.82263708114624,0.009211746,76.84040658487699,13.479118585586548,1859,78.25258594059999,51.166823387145996,124.20873467917683,122.36663915204453,1.1392626762390137,1900,281.1199131421513,0.15880465507507324,13.479284763336182,-6.617209481189176,1.1434600353240967,33,7.4161965e-10,4.261716e-09,3.590367078781128,-0.007729333,10880000
0.6670923,48.75167806513823,-2.2522068622592775,21.952211380004883,48.902185947804206,0.006585384,264.67090678245705,22.037229776382446,0.66679984,2199.2552275657654,66.7649757862091,51.81212615966797,0.0072377995,76.93930182797561,13.566161394119263,1804,78.37215975391311,53.14365911483765,127.37869641345777,124.09308895368781,1.1273717880249023,1786,257.25183978236555,0.15819931030273438,13.566329717636108,-5.224766712217006,1.1605842113494873,34,-8.939959e-09,-8.515203e-10,3.6280291080474854,-0.0065853847,11200000
0.6637504,50.800739075618644,-3.712998616144731,21.801127433776855,49.200872121316316,0.0070214905,277.2303838705454,21.830872297286987,0.6637186,2265.5123517513275,66.25662088394165,51.36591935157776,0.0077451365,77.99707154872243,13.513863325119019,1781,77.70524258681817,52.68820261955261,126.28668350133594,126.04870718069581,1.1184914112091064,1766,273.53706642057125,0.15804505348205566,13.514032125473022,-11.408427269988001,1.1476647853851318,35,7.4493256e-09,2.3500653e-09,3.5837652683258057,-0.007021488,11520000
0.66132593,45.28641387129656,-3.0440964127755015,21.819136142730713,46.51885765452264,0.0066471267,275.82084759842536,21.67941975593567,0.66122234,2331.6768159866333,66.16398763656616,51.26981210708618,0.007469085,78.97019083166435,13.511243104934692,1847,80.24030577240767,52.598180294036865,129.17223277622867,125.98852630743242,1.121048927307129,1816,277.3922582013806,0.16123223304748535,13.511412143707275,-6.445797882250194,1.1485130786895752,36,-7.4529416e-10,-4.491426e-09,3.5991480350494385,-0.0066471314,11840000
0.65720904,47.62613848346539,-7.566085482084478,21.990407705307007,48.06550226428573,0.0066890684,266.6981895624645,22.297337293624878,0.6570067,2398.571930885315,66.89464783668518,51.997483253479004,0.0065382197,77.85191134971335,13.509682655334473,1863,79.07530174128003,53.32807683944702,126.24168267735169,123.50675261212653,1.1258478164672852,1848,262.6942930945167,0.15862679481506348,13.509851932525635,-7.860462982658463,1.1517457962036133,37,2.9790144e-09,4.9399826e-09,3.54587984085083,-0.0066890633,12160000
0.65636927,43.051943246483326,-10.741331125078709,21.88241171836853,44.854527535680916,0.0068251346,260.26185638860005,21.89123296737671,0.65623593,2465.01864027977,66.44622230529785,51.49062252044678,0.007477943,80.34383464802855,13.543694257736206,1858,81.10775030444006,52.847758769989014,129.3659913328954,128.081520410769,1.151723861694336,1852,266.63757819156893,0.15918731689453125,13.543866395950317,1.8568051306964481,1.151235580444336,38,-8.193457e-09,4.3325366e-09,3.5621590614318848,-0.0068251304,12480000
0.6525396,43.894658383108066,-6.64562924779104,21.75046157836914,41.78372762385118,0.0069970577,282.0755891588842,22.02915906906128,0.65242195,2531.48615193367,66.4670238494873,51.52113890647888,0.007296241,82.80426502467455,13.529592990875244,1872,82.16399026979357,52.88317275047302,132.36664383542075,132.7719254823849,1.1556010246276855,1841,270.24662394488536,0.16002845764160156,13.529764652252197,-4.991829225298663,1.1508958339691162,39,-7.4526696e-10,-4.9095377e-09,3.572467088699341,-0.006997063,12800000
0.6454264,41.57147109268971,-2.5660472559100738,21.76154637336731,43.44537477995511,0.006868496,276.4158553323241,21.845515966415405,0.64538354,2597.761605978012,66.27496218681335,51.31665396690369,0.0073908316,80.64144562628678,13.53418231010437,1916,82.1151892107717,52.6879243850708,130.12144948521237,127.11172207354274,1.163438320159912,1920,267.355007172129,0.16118121147155762,13.534355878829956,-4.748851160846167,1.1394293308258057,40,1.4901914e-09,2.3931406e-09,3.5703604221343994,-0.0068684937,13120000
0.6410545,41.83273838394051,-0.8033673092209168,21.848141193389893,42.60097463710197,0.0068104807,266.97985533988225,21.898258447647095,0.6408121,2664.1720774173737,66.40999937057495,51.45871567726135,0.0070164017,82.4170137925331,13.564162015914917,1835,82.14279144643119,52.79211449623108,132.35036490051897,132.99332336454532,1.1271038055419922,1841,263.3503347598415,0.16002583503723145,13.564335346221924,2.0713913359532583,1.1423358917236328,41,8.939952e-09,5.3561056e-10,3.5609638690948486,-0.0068104803,13440000
0.64139277,42.08938664645466,1.1451498743489605,22.247222423553467,41.64309202216286,0.0066394755,269.4091842707698,22.20029592514038,0.64108753,2731.3278448581696,67.1552164554596,52.20440149307251,0.0067706844,83.48733625731923,13.543415069580078,1879,83.06536628684178,53.55818057060242,132.42513585931312,133.09912234334456,1.148176908493042,1874,286.9631791929055,0.15938401222229004,13.54358458518982,-1.0431649272858492,1.1420836448669434,42,-5.960673e-09,1.5131102e-09,3.595700263977051,-0.006639474,13760000
0.64272815,44.233233846002214,-1.9183489500013138,22.179466485977173,43.22801891195991,0.006909568,277.0936327136316,21.741034269332886,0.64270383,2797.9860978126526,66.65772318840027,51.66900300979614,0.006443699,82.27002280815141,13.579590559005737,1899,82.23719946142329,53.02410435676575,130.97980878256902,130.36697840657223,1.1477901935577393,1895,283.51897613192546,0.1608588695526123,13.579766511917114,-2.8875316726839504,1.1467583179473877,43,-3.1441516e-13,-8.654695e-11,3.590510129928589,-0.006909568,14080000
0.6420878,40.090394795040524,-4.128012158578363,22.182719469070435,41.33691318240925,0.0066679087,268.57502874184365,21.87880039215088,0.6420906,2864.6723828315735,66.68577814102173,51.74213528633118,0.0068609104,83.23443804795963,13.513837337493896,1909,83.51597777179518,53.11734676361084,132.32587143084973,132.10764352061472,1.1672914028167725,1920,283.50652219615165,0.16135787963867188,13.514007568359375,-2.7490416181548913,1.1423006057739258,44,4.470235e-09,-1.932283e-09,3.5527265071868896,-0.0066679106,14400000
0.64122933,44.00873228450355,-3.8507927326269202,21.90307068824768,44.75785635635832,0.008266464,268.4158463274782,21.744128465652466,0.6411889,2930.5247399806976,65.8511254787445,51.333261251449585,0.009894071,82.02251916386527,13.133283853530884,1860,82.68317472275973,52.67141771316528,132.4390681900423,130.99505628014938,1.1356675624847412,1852,277.12551697036696,0.15645360946655273,13.133466482162476,-15.336637416027076,1.1391804218292236,45,-5.2142344e-09,-1.8140067e-09,3.5418033599853516,-0.008266466,14720000
0.6404945,46.40499190770504,0.5457597613037897,21.799262762069702,46.77586551226055,0.006771844,265.25784607666344,22.052144765853882,0.6404941,2997.0016379356384,66.47638201713562,51.555829763412476,0.006677511,81.57089941579795,13.542896032333374,1820,82.65680229887816,52.87867522239685,134.04253247950902,131.59101317493207,1.1176695823669434,1798,291.4509566319398,0.15941643714904785,13.543065786361694,-4.048746419277635,1.1524226665496826,46,-7.458496e-10,3.913324e-09,3.545126438140869,-0.00677184,15040000
0.64160156,40.045715361937944,-0.4644341152968441,22.33618664741516,39.20897677172074,0.006879149,279.8374359909206,22.368046283721924,0.64139533,3064.348815202713,67.34669899940491,52.39132857322693,0.0069222404,85.019725773206,13.547279596328735,1901,84.72485582905908,53.74335432052612,135.37510145576795,135.76658519138834,1.1466302871704102,1893,265.47273967877067,0.15914011001586914,13.547449111938477,-7.410649801824391,1.1407959461212158,47,-1.4905244e-09,3.2151781e-09,3.542984962463379,-0.0068791457,15360000
0.6377048,45.39071839951674,0.7160971930948294,22.363255739212036,45.07690732141784,0.00675964,272.583935399322,22.6186683177948,0.63754493,3132.0036668777466,67.65436625480652,52.76284146308899,0.0066258507,83.34031031932989,13.525597333908081,1803,83.95960025429703,54.076353549957275,137.2779699508011,135.25692648621592,1.1066932678222656,1784,279.2305294523683,0.16115546226501465,13.525768756866455,5.203356912377357,1.1509606838226318,48,-4.47109e-13,-1.079815e-09,3.591000556945801,-0.0067596408,15680000
0.6366201,42.158845614617,7.664008920473887,22.00917387008667,43.09810648118145,0.0063811312,301.6649278407675,21.85335612297058,0.636457,3198.47810959816,66.47396779060364,51.563427686691284,0.0069345115,85.24387436556742,13.537311792373657,1829,85.8550825891135,52.88521409034729,139.8520650213456,138.33631222476646,1.1165318489074707,1822,284.7262651845932,0.15924501419067383,13.537482023239136,-4.138841729700845,1.1358778476715088,49,8.938981e-09,-6.333313e-10,3.5667357444763184,-0.0063811317,16000000
0.6325016,45.081597925256496,4.274012424776297,22.545871019363403,43.94407133498649,0.00645683,300.37076889921724,22.654845476150513,0.6325112,3266.4665608406067,67.98795866966248,53.02737808227539,0.0072259246,84.1054989517382,13.575946807861328,1796,84.08302166065063,54.35889291763306,137.05418691463908,136.5849073994449,1.1267130374908447,1787,275.42850554276185,0.15901780128479004,13.57611894607544,-1.1072574845541294,1.1560795307159424,50,8.194947e-09,-2.5030555e-09,3.63016676902771,-0.0064568324,16320000
0.6290345,41.61006188009259,-6.1358120886228384,22.42585325241089,47.066413699067326,0.0068977075,281.9068412481825,22.22121787071228,0.62888294,3333.874281167984,67.40405702590942,52.469460010528564,0.0075893835,83.69918253823522,13.573553800582886,1744,85.7507054642563,53.775893688201904,141.51063547814837,138.23820072922962,1.1038472652435303,1739,261.51510314618963,0.1576979160308838,13.573718547821045,-4.121892855963422,1.1503362655639648,51,-1.7408297e-14,3.4514613e-09,3.625875949859619,-0.006897704,16640000
0.6252171,42.19060308714929,-6.377167021662766,22.270755290985107,43.818979172197636,0.006622653,276.2964597674581,21.880383014678955,0.62516665,3400.714693546295,66.83991289138794,51.893171548843384,0.006983762,83.01127972933985,13.56377625465393,1857,84.31651240128018,53.222182512283325,136.13463219838937,133.08224923467927,1.1243369579315186,1821,280.34515633333854,0.15862560272216797,13.563942193984985,4.426169641026847,1.1399681568145752,52,6.7053505e-09,-1.2646527e-09,3.5745558738708496,-0.0066226544,16960000
0.62151766,41.94699509470892,-1.6034669218119801,22.316490173339844,44.22374967220862,0.0067398013,276.492160131213,22.392093420028687,0.6213389,3468.078103542328,67.36292004585266,52.43813395500183,0.007209786,85.22578942434123,13.556780338287354,1801,85.99487363358917,53.7574737071991,140.1386855844021,139.21884895811615,1.1126859188079834,1810,279.178269690325,0.16091084480285645,13.556947231292725,8.000829735356628,1.1413047313690186,53,-7.457466e-10,-4.003327e-09,3.5708348751068115,-0.0067398055,17280000
