train-AveragePolicyStd,train-PolicyExecTime,train-MinReturn,Time-SampleProc,Itr,ItrTime,train-AverageReturn,train-AverageDiscountedReturn,Time-Sampling,LossBefore,train-NumTrajs,LossAfter,Time-Optimization,train-StdReturn,train-MaxReturn,Time,train-EnvExecTime,n_timesteps
1.0,0.6929965019226074,-2.8390195675098946,0.9726369380950928,0,12.819452047348022,8.710154282595136,8.129545187766062,9.889352798461914,0.029241184,4198,-0.024525063,1.9419035911560059,9.270527876079056,111.23937646444921,12.842869520187378,8.796357154846191,40000
0.99629974,0.6867961883544922,-4.367912961411261,0.639167070388794,1,12.42265248298645,19.269661335270612,17.107263247455826,9.91774845123291,0.031565815,2591,-0.015161149,1.85444974899292,17.511773214091388,105.40002842967706,25.29562520980835,8.851109504699707,80000
0.9916392,0.6935796737670898,-1.4663519865986774,0.5296857357025146,2,12.354169607162476,27.90969636443971,24.363740527131377,9.977671384811401,0.027692731,2013,-0.008983112,1.8374266624450684,18.08122170452996,102.66466012141223,37.668256998062134,8.921156883239746,120000
0.98696226,0.693894624710083,-2.485615075908981,0.5156536102294922,3,12.232815980911255,33.188442111904834,28.918940740475854,9.868709802627563,0.018797845,1849,-0.009088912,1.839646816253662,15.257898802005155,101.2721535222185,49.92067527770996,8.811007976531982,160000
0.9826864,0.69510817527771,-0.8461440159256948,0.6643600463867188,4,12.37741208076477,36.631792044432494,31.430839092446423,9.819193124771118,0.022325795,1641,-0.006413307,1.8856375217437744,15.890604761023187,124.97316136500464,62.31712031364441,8.763000249862671,200000
0.9790726,0.6971426010131836,-4.024874640208019,0.4372751712799072,5,12.093090534210205,40.7974186098318,34.48582585444598,9.805737733840942,0.0047028908,1482,-0.006159321,1.84255051612854,16.31010539323097,112.11809562482284,74.42854046821594,8.752013921737671,240000
0.9759559,0.7001297473907471,-1.929708051862427,0.4005248546600342,6,12.050028800964355,44.84860639322837,37.295684949845466,9.786439418792725,0.025573451,1353,-0.005043779,1.855992317199707,18.310279922152166,125.62301774661178,86.49770617485046,8.730547666549683,280000
0.9734541,0.7068235874176025,0.1363089697550809,0.38265347480773926,7,12.10371446609497,52.062287272147955,42.10239137649873,9.842219829559326,0.012230371,1183,-0.0050541023,1.8723177909851074,22.612381874561933,131.5575397275592,98.62135577201843,8.779255628585815,320000
0.9711799,0.7082488536834717,-2.7763930023255017,0.3665761947631836,8,12.056969404220581,60.531720902176765,47.702748724433775,9.799489974975586,0.031066561,1099,-0.005870755,1.8845860958099365,29.714199153789355,182.45161096076043,110.69790530204773,8.737688541412354,360000
0.9687255,0.7129583358764648,1.5729508761083284,0.37282824516296387,9,12.143277645111084,70.04168409629818,54.41947300497192,9.872183084487915,0.023102727,1004,-0.004840816,1.8917429447174072,31.315199687138747,172.20201463903547,122.86042332649231,8.806028842926025,400000
0.96596026,0.7049360275268555,-0.1440293773304806,0.35625600814819336,10,12.010236740112305,74.78047307002913,58.25786463280173,9.774675607681274,0.02027269,1015,-0.0047687325,1.8732640743255615,30.971718401923198,147.8550202693012,134.8896987438202,8.718010187149048,440000
0.96278304,0.7212283611297607,1.450340671862008,0.34545016288757324,11,12.208675861358643,84.85900296938087,64.75343056740994,9.961623907089233,0.02337052,901,-0.0028343315,1.895650863647461,29.23535495372882,166.35306524467805,147.11769795417786,8.889463186264038,480000
0.959531,0.72599196434021,3.1448604817039634,0.3273770809173584,12,12.188603162765503,89.74440673789292,67.91012079070072,9.928455591201782,0.0126643535,870,-0.0019261353,1.9269797801971436,28.12835519899216,169.0903883063741,159.32637357711792,8.84921908378601,520000
0.95591486,0.7183871269226074,2.1652399924969092,0.302417516708374,13,11.977402210235596,95.01936298920084,71.05279553845746,9.776428699493408,0.015035367,823,-0.0023394844,1.8931496143341064,27.03412294107705,177.45237127894362,171.32266283035278,8.70702838897705,560000
0.9517024,0.7201528549194336,2.9875534326952202,0.32242560386657715,14,12.23279857635498,97.24482327775053,72.72126180281239,9.993304252624512,0.011568511,816,-0.002828212,1.9116220474243164,25.381586384343805,180.69457678446463,183.57396721839905,8.923723936080933,600000
0.9474709,0.721592903137207,-0.04896284828986405,0.29376649856567383,15,12.117128610610962,106.05374563804402,77.0874293392794,9.906649589538574,0.012105836,737,-0.002747573,1.9116215705871582,24.160538726004972,245.94325143974135,195.70983219146729,8.840531826019287,640000
0.94389725,0.7259836196899414,7.001404968354751,0.2833876609802246,16,12.174752712249756,111.0549294361455,78.86822636010616,9.962748050689697,0.0056146258,679,-0.0042089666,1.9237463474273682,24.340967686925467,175.36220185201665,207.90389609336853,8.895203828811646,680000
0.94040257,0.740659236907959,1.6735142808209058,0.2777283191680908,17,12.421473264694214,116.46819422834629,81.05931461825911,10.191757440567017,0.00836138,637,-0.0018861552,1.9472944736480713,25.190024216823204,260.65547814524075,220.34495091438293,9.105003356933594,720000
0.93706435,0.7479314804077148,2.7288537009530427,0.25965142250061035,18,12.599880456924438,120.63007505570728,78.56416339950309,10.345958471298218,0.008239806,547,-0.0036078703,1.9898545742034912,40.687972200946255,243.8141283043855,232.9650421142578,9.248655319213867,760000
0.9340993,0.7486724853515625,9.2193716199723,0.2653775215148926,19,12.60207462310791,131.46785245963474,85.19785300827276,10.34305214881897,0.0031263412,521,-0.0025892747,1.9893207550048828,30.953917200499713,256.55246485355804,245.5863585472107,9.251902341842651,800000
0.931311,0.7545597553253174,2.470834697044132,0.2546694278717041,20,12.633636236190796,141.7283341402821,87.71764496039866,10.403213739395142,0.008348659,464,-0.0042199357,1.9715328216552734,34.69196905682968,275.9693643032101,258.240021944046,9.301031589508057,840000
0.92832696,0.754279613494873,3.1961012288730575,0.22871923446655273,21,12.636743783950806,146.33822316092284,86.83324577224352,10.403076410293579,0.0069269375,428,-0.0029072661,2.000880718231201,43.45084039998736,275.39387552580746,270.8962359428406,9.302260875701904,880000
0.9248586,0.7771084308624268,0.666003911204456,0.22841572761535645,22,12.967853307723999,158.13704108771455,88.99771862383152,10.677138566970825,0.0041500805,386,-0.0025063439,2.05837345123291,50.17514731893859,286.6008043975787,283.88339471817017,9.547944784164429,920000
0.9213131,0.7930190563201904,3.7398902313219073,0.23918414115905762,23,13.279587030410767,164.83217187014972,92.08518013099342,10.967008113861084,0.0024812787,370,-0.0013019979,2.069505453109741,43.831581081565744,266.5745172843194,297.18259048461914,9.817981719970703,960000
0.91800106,0.7801005840301514,49.2948854793259,0.20950984954833984,24,12.899352312088013,184.19264545081637,95.38463172083955,10.641251802444458,0.002719139,316,6.518243e-05,2.044877052307129,47.79330916039821,292.2382814932072,310.1014356613159,9.506050109863281,1000000
0.9150378,0.7759573459625244,17.026145684717825,0.21479105949401855,25,13.008825302124023,182.9373446051821,96.92739669930519,10.719117403030396,0.0050327554,334,6.844703e-05,2.071167469024658,45.71850319307062,276.64865357087064,323.1290180683136,9.590604782104492,1040000
0.91243047,0.7854173183441162,1.885146285794216,0.2048795223236084,26,13.077869892120361,200.21530222524214,99.06960656187174,10.794302225112915,0.00013735858,287,-0.001468614,2.0750207901000977,48.83278956812191,283.7322247702344,336.2264256477356,9.65785551071167,1080000
0.91013885,0.7875685691833496,3.5178147436102094,0.21451210975646973,27,13.176137208938599,186.61935589833308,98.64057787173945,10.872178792953491,0.0028412312,328,-0.0016783538,2.0857560634613037,46.991833643582396,298.10089805777415,349.4197504520416,9.730407953262329,1120000
0.9081936,0.7650356292724609,3.4142422843461473,0.22513175010681152,28,12.693280696868896,190.33177041244986,98.84292913815047,10.410257339477539,-0.00051417307,324,-0.0022850945,2.0541930198669434,53.99928717024035,289.95335349341,362.1327691078186,9.295130014419556,1160000
0.90619975,0.7759976387023926,31.925869620701697,0.2247920036315918,29,12.895813941955566,189.62431815319243,100.46055996537196,10.602483987808228,0.000760035,336,-0.001583361,2.064814805984497,51.10961669821502,317.5169589964306,375.0470817089081,9.473535776138306,1200000
0.9037025,0.7770423889160156,77.7658940047531,0.20824337005615234,30,12.782943964004517,198.9803369072999,102.32194804857139,10.509412050247192,0.0039861724,312,-0.0026995,2.061516046524048,48.760595730360784,302.0099118788364,387.84916400909424,9.383232116699219,1240000
0.90138245,0.7933919429779053,1.5049273592624086,0.21670889854431152,31,13.190138101577759,186.06844738479853,98.63246491386796,10.882921695709229,0.0041902885,341,-0.0009285384,2.086726665496826,56.31592894250719,308.7227635473295,401.05795526504517,9.735209226608276,1280000
0.8996297,0.7743275165557861,41.26817630985972,0.2260909080505371,32,12.877463102340698,198.86890764596544,102.80340707608254,10.607334613800049,-0.0008974789,322,-0.0008257889,2.0403902530670166,54.289332301938984,309.0226354544762,413.95460867881775,9.484376192092896,1320000
0.8981905,0.7825133800506592,81.17855013138447,0.28087449073791504,33,13.018340110778809,203.6666922757743,103.20131197632533,10.651200532913208,0.0021842872,308,-0.0016577552,2.0826292037963867,51.519160314050914,331.45859979887615,426.99148774147034,9.517743825912476,1360000
0.8966331,0.7805495262145996,62.34354668490484,0.2388308048248291,34,13.051928997039795,202.5340001759143,103.77872785854953,10.70816445350647,0.0057762563,319,0.0016616384,2.1011159420013428,49.57201189064187,311.65842412722276,440.0629332065582,9.574841737747192,1400000
0.89477,0.7815606594085693,3.0449730600057214,0.20837664604187012,35,12.911193370819092,213.08711133149112,105.31086540322545,10.635317087173462,0.0011234253,298,-0.0010850498,2.063847303390503,53.98746219690385,306.01960071779195,452.993284702301,9.502524137496948,1440000
0.893092,0.7920331954956055,48.738101123660975,0.21335077285766602,36,13.159115314483643,201.2211131251129,103.41839082255628,10.854786157608032,0.00028452958,321,-0.00055497186,2.087160110473633,52.63675219515416,329.5205446163183,466.1709990501404,9.70602560043335,1480000
0.89140904,0.7886881828308105,61.5781815194377,0.2160794734954834,37,13.093460083007812,198.68146055003794,103.10211862435943,10.773492097854614,0.0018563587,325,-0.0015620636,2.10013747215271,53.734239431258025,319.7232029944245,479.28285336494446,9.631278991699219,1520000
0.88926053,0.8014736175537109,97.84410402095689,0.22160696983337402,38,13.15929913520813,210.14942072328685,105.1105207953747,10.790023803710938,0.00081857445,302,-0.0015706595,2.1439549922943115,52.8071938759029,316.0428732376212,492.46119451522827,9.631264925003052,1560000
0.88775146,0.791743278503418,0.17143728320605506,0.21495985984802246,39,13.114444017410278,204.8008233206367,104.3817950532748,10.806671142578125,0.003038784,312,-0.0017117562,2.0891473293304443,55.26923297013705,313.052191451337,505.59438252449036,9.660707235336304,1600000
0.8863376,0.7890965938568115,64.8625110081945,0.2084205150604248,40,12.92423152923584,211.98650453072491,106.54750130903511,10.643848419189453,-0.0003477907,301,0.00019291206,2.0683434009552,52.29548441814222,312.9283790182301,518.5372979640961,9.504974126815796,1640000
0.8846365,0.7879853248596191,63.373098248134205,0.2086639404296875,41,13.086051225662231,207.58765034991984,104.05825320331397,10.766666650772095,-0.0014209397,303,-0.0011491186,2.106924533843994,56.38067761904625,311.07199108036235,531.6429872512817,9.625833511352539,1680000
0.8830542,0.7975997924804688,24.33502497646044,0.20335936546325684,42,13.238090991973877,210.55493707586697,105.98098474889876,10.917716979980469,-0.0006847152,306,-0.000893881,2.1133856773376465,50.45744579432733,308.8872970400768,544.8997843265533,9.763829231262207,1720000
0.8821925,0.7790334224700928,108.86828069762878,0.2101142406463623,43,12.865477561950684,208.15722293338072,104.37800406072094,10.55027461051941,-0.0004606344,303,-0.0014234475,2.1014254093170166,55.39257501941421,327.94177378372876,557.7846205234528,9.421398401260376,1760000
0.8820143,0.795259952545166,105.0570712604188,0.20433998107910156,44,13.181843996047974,214.0099313371847,106.23832048384124,10.857666730880737,-0.00020797699,297,-0.000933868,2.116245985031128,52.395071777086294,328.1775714121333,570.9859645366669,9.709689617156982,1800000
0.881516,0.7873599529266357,49.42108839006968,0.2045285701751709,45,12.988025903701782,214.3873714349048,106.65688369695789,10.69167709350586,0.0009778074,300,-0.00015690732,2.0881845951080322,53.011217960909356,307.0332307298477,583.9934360980988,9.550204753875732,1840000
0.8803989,0.7837426662445068,86.23757789420878,0.21331334114074707,46,12.905793905258179,206.84943191937964,106.24030712782898,10.61421823501587,0.0012012802,320,0.004924871,2.0745530128479004,52.33665191212355,308.0974740204439,596.9182503223419,9.478875875473022,1880000
0.8791881,0.78298020362854,78.67685910481642,0.21196913719177246,47,12.929973125457764,210.63591834088828,108.08650236862947,10.634488105773926,0.0026397712,314,-0.0004364236,2.0798251628875732,47.195429773817345,309.6219445968158,609.8683359622955,9.497216939926147,1920000
0.878185,0.7905466556549072,21.94707094874773,0.20717954635620117,48,12.95789647102356,217.29978225846338,108.77995526349758,10.660946607589722,-1.5882199e-05,299,0.00011237566,2.0861079692840576,46.82508440638485,321.2460909579767,622.8453435897827,9.516127586364746,1960000
0.87716866,0.7879786491394043,124.81752181869068,0.22606849670410156,49,13.082199335098267,210.89198820892761,108.6427086581297,10.748467206954956,-0.00041482784,316,-0.001084691,2.103931188583374,46.85979721348187,313.8859386107057,635.9467666149139,9.603115320205688,2000000
0.8760373,0.7834413051605225,58.76712840422237,0.2064800262451172,50,12.88235878944397,215.89526639827673,110.01323868536619,10.584412336349487,0.0008483246,309,-0.0014160452,2.0878405570983887,48.23542282281261,363.90682553172934,648.8483724594116,9.448305606842041,2040000
0.8747132,0.7658331394195557,103.38321299116444,0.21559381484985352,51,12.67149806022644,197.7408114607944,106.52308232370397,10.41109561920166,0.0031307428,350,-0.0021307184,2.0410878658294678,52.35261427758042,331.2832290488276,661.5446753501892,9.297403335571289,2080000
0.87335443,0.7601261138916016,44.00419323480866,0.2229902744293213,52,12.627024173736572,183.6047945102566,102.81638244023118,10.350292921066284,-0.0055767074,379,-0.0014967101,2.0498039722442627,54.13295391817578,311.6543964552523,674.1902041435242,9.239391326904297,2120000
0.8718431,0.7776005268096924,5.919747332214006,0.22905683517456055,53,12.757272243499756,213.0892601466333,110.50998109733179,10.463112354278564,-6.131791e-05,322,-0.0013481571,2.0614004135131836,50.456662015954315,333.4351734137282,686.9663505554199,9.336978197097778,2160000
0.8702511,0.7697951793670654,37.79785352986156,0.22150921821594238,54,12.695420026779175,207.88684731807516,109.68665428065607,10.389797925949097,0.0004057126,332,-0.002139098,2.080414295196533,50.614561809392576,321.88870147738714,699.6808743476868,9.267380475997925,2200000
0.8688787,0.7746925354003906,47.98888707251384,0.22278761863708496,55,12.871102809906006,200.11642341200636,108.41463892088602,10.583508253097534,-0.00033461713,357,-0.0022437694,2.0610077381134033,54.550748471033714,369.92783944029827,712.5713112354279,9.456164598464966,2240000
0.86760104,0.7746841907501221,55.28400042507756,0.21625018119812012,56,12.59639286994934,213.30087636515145,111.71669435301465,10.326165199279785,0.0024625615,331,-0.0019069108,2.0502467155456543,58.600148150235896,367.47465344203135,725.1863644123077,9.202599048614502,2280000
0.8665481,0.7769966125488281,46.47404465198916,0.21300768852233887,57,12.756954669952393,212.70964052045525,110.94408571393636,10.487735748291016,0.006804733,330,-0.0023178787,2.052493095397949,59.222211220314875,390.6210066401796,737.9622941017151,9.3583242893219,2320000
0.8658657,0.7805278301239014,27.560974652139656,0.21682047843933105,58,12.799703121185303,219.4345408944688,113.5052462734586,10.502822637557983,0.0005485822,322,-0.0017330153,2.0763745307922363,56.76363214300071,360.01275240040883,750.7817664146423,9.368919610977173,2360000
0.8647111,0.7786242961883545,81.79856129541972,0.22194981575012207,59,12.798950672149658,214.78748900538562,112.68139255012262,10.49912977218628,-0.0004062648,336,-0.0016564677,2.0741522312164307,62.06970820202749,396.5610697647429,763.6002957820892,9.367404222488403,2400000
0.86293525,0.7768962383270264,8.378794486942226,0.2218642234802246,60,12.816782474517822,206.448435837199,110.21283335727921,10.513337135314941,0.0052808686,351,-0.001565095,2.0777783393859863,64.22915070424555,385.1133040735328,776.4366858005524,9.385205268859863,2440000
0.8613286,0.7756729125976562,123.73094157429756,0.22863316535949707,61,12.722769260406494,218.93295307286385,113.96745313133809,10.417358875274658,0.003270638,335,-6.0845938e-05,2.0730037689208984,62.29291860573472,384.4489136749835,789.1785755157471,9.290321588516235,2480000
0.86006814,0.7993998527526855,0.9530378745165994,0.23604083061218262,62,13.164751052856445,215.15676305935983,111.472238009444,10.779211044311523,-0.0008482017,334,-0.00056550436,2.1457526683807373,70.4323910721509,392.4220473489032,802.362363576889,9.621899127960205,2520000
0.85874873,0.8023297786712646,101.4947060474505,0.22996854782104492,63,13.189387321472168,222.16655918175235,112.99850063467761,10.831429481506348,0.0030709803,320,-0.0013687701,2.124288320541382,64.22083386250657,369.4018799532119,815.5709702968597,9.672887325286865,2560000
0.85782427,0.7834122180938721,33.83598423174874,0.21373701095581055,64,12.836552381515503,228.82979896446847,115.87454199635059,10.531983137130737,0.0006533802,317,-0.0014767803,2.087111234664917,65.70273608297364,405.77792675475183,828.4266278743744,9.39276647567749,2600000
0.85716623,0.7910323143005371,115.34002467523254,0.21895766258239746,65,12.985000848770142,222.59906347727278,114.73422906189727,10.642868518829346,0.00041095522,331,-0.0012897848,2.1194229125976562,68.83853088466167,379.1305271940148,841.4311447143555,9.496501207351685,2640000
0.85675997,0.7688601016998291,32.27156685861863,0.21712231636047363,66,12.573222637176514,216.25394119114017,112.10133646584757,10.320173740386963,-0.00061019586,336,-0.0012762338,2.0321602821350098,72.0265459933103,389.22399275482485,854.0249903202057,9.201962947845459,2680000
0.8562267,0.7965681552886963,51.134597126285406,0.21232223510742188,67,13.092936992645264,232.05558888477614,116.27642795203093,10.747132062911987,-0.0003723897,312,-0.0011854827,2.1297597885131836,70.28427327398475,403.53421417973436,867.1381478309631,9.590752124786377,2720000
0.85525775,0.7638118267059326,116.24823931881103,0.2105255126953125,68,12.566457748413086,238.70966301905273,118.65907000671541,10.321044683456421,0.0063398965,309,0.0037281152,2.0312037467956543,71.24869966312022,422.77438599026874,879.7240898609161,9.208459377288818,2760000
0.854118,0.7929613590240479,89.97428189268165,0.2179124355316162,69,13.032490491867065,225.46021816598562,115.82987708779426,10.661532163619995,0.0011503838,332,-0.0017440091,2.1492300033569336,78.99650386124354,425.0970858109085,892.7768795490265,9.512436389923096,2800000
0.85225976,0.77587890625,52.53160849636272,0.21922016143798828,70,12.714434623718262,218.78228520471885,113.87758215682564,10.436829328536987,0.0013343241,339,-0.0015125547,2.0546412467956543,74.78276303303784,407.409328394696,905.5097434520721,9.31107211112976,2840000
0.8500768,0.7820572853088379,61.18474729881343,0.20691227912902832,71,12.869416236877441,214.3878258623687,112.67461262779898,10.580825805664062,0.0012560941,346,-0.0016861478,2.0778908729553223,75.2634103640327,424.01013319030466,918.3983993530273,9.444241762161255,2880000
0.84799033,0.7844123840332031,73.88812370733308,0.21838712692260742,72,12.912337303161621,213.19199358679703,112.38836434499486,10.589958429336548,0.0013528608,350,-0.0016561492,2.100188970565796,78.50617145126357,409.30406521481143,931.3305208683014,9.451073169708252,2920000
0.84619117,0.7889776229858398,47.923433893083185,0.20859026908874512,73,12.961828470230103,243.8632810637195,120.15784310502039,10.64046835899353,0.0027955906,308,-0.0012417969,2.109144687652588,80.67364121001833,458.4973289059786,944.3118736743927,9.496340036392212,2960000
0.84430784,0.7803263664245605,56.03227364723032,0.21734285354614258,74,12.780043125152588,224.7425075675926,115.10813297807128,10.463295936584473,-0.0017425425,336,-0.002290699,2.0955309867858887,82.91049113342531,430.61737660233325,957.1112806797028,9.32833480834961,3000000
0.842412,0.7992734909057617,21.57115751708957,0.2138805389404297,75,13.000554084777832,240.54125538759376,118.97782746691806,10.678730249404907,0.002068884,315,-0.0015426872,2.1041903495788574,81.88734653901975,517.747317763681,970.1311819553375,9.522523641586304,3040000
0.8409599,0.7999944686889648,49.14316297977278,0.22730255126953125,76,13.11843228340149,238.12697207853927,116.64850884938792,10.78599214553833,9.605954e-05,313,-0.0017800137,2.101466417312622,83.5856831529325,462.7390048567101,983.2681548595428,9.629327297210693,3080000
0.83991534,0.7899112701416016,38.270569766916516,0.21120786666870117,77,12.960108757019043,239.33365545035673,116.75849874212336,10.6316819190979,0.00037191034,312,-0.0021661953,2.113419532775879,90.6063942898942,438.9625296964738,996.2474634647369,9.483316898345947,3120000
0.83864456,0.8139166831970215,30.13023261546034,0.2095963954925537,78,13.421826362609863,250.01727499198256,118.02466180878078,11.059860944747925,0.00070613436,289,-0.0021058123,2.1487786769866943,85.7495286922354,429.4046291610927,1009.688111782074,9.88927960395813,3160000
0.83679545,0.782834529876709,36.81516813423941,0.2107541561126709,79,12.922454357147217,246.00218037192005,117.03074126300483,10.589587450027466,0.0037896975,298,-0.0018645261,2.1184444427490234,86.61505761809056,453.01989103455355,1022.6304752826691,9.454028844833374,3200000
0.8344762,0.7940797805786133,21.5595458471537,0.22596454620361328,80,12.928643941879272,257.4448643502205,119.72490398390397,10.617748498916626,0.0016946286,287,-0.0008274906,2.081190586090088,88.86350634649003,433.2929818401152,1035.577939748764,9.469021081924438,3240000
0.8321671,0.804497480392456,-3.4343220862007895,0.20337176322937012,81,13.235371112823486,266.6673105367951,121.22398870342712,10.87510895729065,5.2992276e-05,275,-0.0025325513,2.1533610820770264,91.26579329294178,482.04940271991427,1048.8318626880646,9.713243007659912,3280000
0.830176,0.7952945232391357,38.15648316738403,0.20466279983520508,82,13.044064044952393,262.21125397933736,120.86511675159633,10.735131025314331,-0.00093077606,282,-0.0015299851,2.100710153579712,95.34850794492459,498.5968673348627,1061.8947694301605,9.586708307266235,3320000
0.8279857,0.7958097457885742,48.00189981261251,0.2057323455810547,83,13.055954694747925,264.8900792007348,124.1578868747343,10.701634645462036,0.0026631944,288,5.360683e-05,2.1449496746063232,88.4226845411752,488.1604100041481,1074.9696803092957,9.550661563873291,3360000
0.8255187,0.7908284664154053,107.38922577918292,0.20731663703918457,84,12.924981832504272,246.77770965466254,120.3439694854286,10.603419780731201,-0.0007756554,313,-0.0015663822,2.110581159591675,96.72661889917748,480.1713084644824,1087.9142701625824,9.458159923553467,3400000
0.8232968,0.7950239181518555,52.17413936412668,0.2092609405517578,85,12.967323303222656,260.71137936426504,124.02643058544002,10.654285907745361,0.0015121236,297,-0.001828181,2.100147247314453,94.67723556316804,497.69079900607,1100.9000160694122,9.504825353622437,3440000
0.8209188,0.7985894680023193,29.50414984662308,0.20762324333190918,86,13.130529403686523,261.86238183231603,122.74821811084092,10.812761783599854,0.0020846024,292,-0.0014417771,2.1065330505371094,95.43552891388877,479.65613681412907,1114.049825668335,9.66037392616272,3480000
0.8184832,0.7868461608886719,106.69437447707207,0.20639681816101074,87,12.911487340927124,250.3794908169998,119.85866878570658,10.621114015579224,0.0041478784,297,-0.0022213801,2.080368995666504,80.11298744364296,493.5568894319003,1126.9807727336884,9.481677770614624,3520000
0.81646836,0.7875547409057617,40.337039944885255,0.20647382736206055,88,12.967839002609253,269.18084698353846,125.46477530544757,10.635394811630249,0.00044063013,288,-0.002000518,2.122332811355591,93.92713079676763,516.0230486225619,1139.9676246643066,9.492045640945435,3560000
0.8150966,0.7858226299285889,56.80420782361628,0.22009062767028809,89,12.768831968307495,274.78754697484135,126.83619626371015,10.469711303710938,0.0044744136,285,-0.002163124,2.0754411220550537,95.28981160370306,491.9653323134858,1152.7559387683868,9.332223415374756,3600000
0.81336856,0.7947878837585449,5.10608017482144,0.21752429008483887,90,13.090632200241089,254.0872685728501,122.33221577861795,10.75257420539856,0.0020196915,308,-0.0020408689,2.1166532039642334,95.78828846795571,492.4482782103202,1165.8656420707703,9.602082014083862,3640000
0.8115415,0.7876787185668945,34.13414438284895,0.21309447288513184,91,12.979320287704468,262.1254240360411,126.43176258814455,10.646129369735718,0.0018110976,301,-0.0019529329,2.1164050102233887,91.54017130784976,505.8108208810464,1178.8638529777527,9.503265857696533,3680000
0.80892026,0.8083901405334473,47.426191021274725,0.20604991912841797,92,13.24396300315857,272.3655564505562,125.69189416260785,10.85768985748291,0.0010892234,277,-0.0022787813,2.1766815185546875,90.14559524527021,531.6399356206258,1192.1268570423126,9.694039821624756,3720000
0.80637777,0.8118116855621338,27.771999066476084,0.2147810459136963,93,13.316115617752075,252.43645801974387,119.46771331031508,10.922353744506836,0.0013369865,299,-0.0022352631,2.17531418800354,100.81032367857925,497.4176219964789,1205.4619057178497,9.750056028366089,3760000
0.8042457,0.7808976173400879,29.746350225844694,0.2069382667541504,94,12.752850532531738,268.6120554389945,125.77000214925441,10.443217754364014,0.00059285725,293,-0.0024986544,2.0990161895751953,101.56804835540231,496.42838342891946,1218.2333879470825,9.309619426727295,3800000
0.80163753,0.8076803684234619,42.062833490273285,0.20474743843078613,95,13.245450496673584,267.1967516426381,125.32139324861555,10.872266054153442,0.00082043407,294,-0.00046219782,2.1647932529449463,103.89429141847687,502.6517354172695,1231.4984123706818,9.707911252975464,3840000
0.79935825,0.7928194999694824,40.98302467235117,0.21688246726989746,96,13.019032001495361,263.5344285850992,126.5964355609043,10.692701578140259,0.001126362,304,-0.002616461,2.105790376663208,95.0794911673689,512.5659102514236,1244.5374178886414,9.5437490940094,3880000
0.79745394,0.7930965423583984,19.515079212441574,0.20543384552001953,97,12.980461597442627,266.0534647191927,126.80912092322833,10.665575981140137,0.0024166561,301,-0.0014916202,2.10583233833313,103.26996470972136,508.19036733471654,1257.5365207195282,9.515132427215576,3920000
