Time-InnerStep,Step_1-AverageReturn,Step_0-AverageReturn,Step_1-AverageDiscountedReturn,ItrTime,Step_0-AverageAbsPolicyMean,Time,Step_0-StdReturn,Itr,Step_1-MinReturn,Step_0-MaxReturn,n_timesteps,Time-OuterStep,Step_0-AverageDiscountedReturn,Step_0-EnvExecTime,Step_1-NumTrajs,Step_1-EnvExecTime,Step_1-PolicyExecTime,Step_0-NumTrajs,LossAfter,Step_1-AverageAbsPolicyMean,Step_0-AveragePolicyStd,Time-SampleProc,Step_0-MinReturn,Step_1-AveragePolicyStd,Time-TotalInner,Step_0-PolicyExecTime,Time-Sampling,Step_1-MaxReturn,Time-MAMLSteps,KLInner,LossBefore,KLCoeffInner,Step_1-StdReturn
0.8103988170623779,244.67567155981615,232.6913846664064,186.90718120810817,113.38668036460876,0.68966913,1220.8150169849396,79.53667134253334,10,76.71827124390497,589.7331130472594,3520000,16.977315425872803,179.68535597028347,35.15342092514038,3048,35.24231839179993,4.196757555007935,3213,0.027290514,0.69655544,0.9961453,14.51292872428894,81.82364258227496,0.99583715,96.36168789863586,2.1250112056732178,80.91614270210266,556.9028955705435,16.97750425338745,0.011941103,-1.156661e-09,0.0,79.87206250637192
0.7670402526855469,254.04738998687336,236.35764532024336,192.5130085684104,113.84176898002625,0.68968874,1334.6576929092407,77.67379094564753,11,80.06363671151546,677.6479991276726,3840000,17.305840015411377,182.0075426952257,35.26549577713013,2927,35.7501904964447,4.243745803833008,3153,0.032816615,0.69514006,0.9953001,14.385538816452026,81.21149175765805,0.9949367,96.47252058982849,1.7200570106506348,81.19853711128235,650.5825185651561,17.305983781814575,0.012841262,1.0243184e-11,0.0,79.6837547347891
0.7650120258331299,260.15463375110306,248.56892628289722,196.08058718993408,113.81294393539429,0.6918099,1448.4711430072784,78.40144565151334,12,77.40692145931924,666.6127801875402,4160000,16.950209140777588,189.26645111492905,35.40204167366028,2859,35.89417338371277,4.27059531211853,2985,0.026022255,0.69646645,0.9942973,14.389243364334106,81.4441462454518,0.9941049,96.81765866279602,1.724834680557251,81.54219770431519,612.5416905385207,16.95035982131958,0.011040191,6.802439e-09,0.0,78.68539543629353
0.7640292644500732,265.3364084647988,256.36099298339735,199.3796185883006,114.26956558227539,0.69070715,1562.7412369251251,78.15926223977822,13,80.97745050195401,577.3382019977793,4480000,16.93563675880432,194.09276884251446,35.651519536972046,2831,36.13890504837036,4.256625652313232,2914,0.020400513,0.69612527,0.9938638,14.344563961029053,81.76812601954066,0.9937042,97.26751065254211,1.7250030040740967,82.03786087036133,609.8678217934038,16.93578052520752,0.009921061,2.4665694e-09,0.0,78.68258531412711
0.7628858089447021,278.4291395997497,263.07842127413124,206.80338545422518,114.2576060295105,0.6909903,1676.9993662834167,77.75017100201038,14,85.62724706108204,588.1794105190774,4800000,17.017119884490967,198.05884807757715,35.84894347190857,2691,36.09345746040344,4.2729926109313965,2842,0.02102546,0.6988376,0.99358994,14.102650165557861,80.30829627578836,0.99317026,97.19034767150879,1.7213022708892822,82.20467185974121,703.5112612156563,17.017266988754272,0.009608561,5.0302598e-09,0.0,78.97930890924044
0.7634873390197754,278.92958746406117,266.5738960496392,207.02863122843402,115.16240191459656,0.6913536,1792.162300825119,79.43401529432094,15,82.18741736486936,695.6851899895253,5120000,17.04925537109375,199.97584516861065,36.30586504936218,2697,36.44916081428528,4.307912826538086,2811,0.021571409,0.70589465,0.99275666,14.08342170715332,84.19658281008955,0.99259424,98.07180523872375,1.7544937133789062,83.10520601272583,621.7742724244191,17.049405574798584,0.009218464,2.933574e-09,0.0,79.47840520379229
0.7639026641845703,281.7309486776427,269.6965028616221,208.0274786151322,115.1872489452362,0.6921452,1907.3501336574554,76.84576120181305,16,82.85022301057268,659.4411181503422,5440000,16.89176893234253,201.38232141429685,36.12219166755676,2622,36.75936770439148,4.3172454833984375,2717,0.025941705,0.69768614,0.99205416,14.121348142623901,86.0900793933166,0.99166834,98.24951529502869,1.7435476779937744,83.24418091773987,899.7001959377726,16.891927480697632,0.010271985,-1.324209e-09,0.0,80.35358235055087
0.7678380012512207,288.6940033106122,277.05074728275326,212.37154974219933,115.7169418334961,0.68991786,2023.0676398277283,75.50597803933809,17,85.82898596510279,632.0097073160875,5760000,16.902268171310425,206.01424160171962,36.457077980041504,2585,36.923938035964966,4.336309194564819,2680,0.025272423,0.7003752,0.9912745,14.09555697441101,88.71697483922961,0.9909576,98.76523280143738,1.7469336986541748,83.78210616111755,722.0306003810927,16.902429819107056,0.009921299,-4.0943884e-10,0.0,78.41576149566691
0.7681963443756104,290.04590230879796,281.15213562187085,213.16448701356256,115.9728741645813,0.6910322,2139.041036605835,78.45913113551828,18,87.74697063217336,720.8168535782227,6080000,17.003453254699707,208.02852349370116,36.73511338233948,2570,36.856297969818115,4.310399532318115,2641,0.025678355,0.7029475,0.9907493,14.080820083618164,86.3373637142312,0.9905775,98.91851758956909,1.758129596710205,83.94940900802612,698.2644902277011,17.003594636917114,0.010289703,1.3002206e-09,0.0,77.37226333731535
0.7613370418548584,291.9115976052871,291.6741756530849,214.23619929904987,116.26391577720642,0.69244283,2255.3054761886597,77.76857457571937,19,84.91714187528562,653.8328435077053,6400000,16.904171466827393,214.10205991934407,36.89211082458496,2567,36.898521900177,4.281972646713257,2564,0.01303074,0.6978647,0.9898635,13.877792358398438,83.80676085195822,0.9895642,99.31995892524719,2.2219159603118896,84.55993747711182,635.0213420363747,16.904314041137695,0.008884217,-5.6492095e-09,0.0,78.2324633968055
0.7638013362884521,296.7486497648959,292.387627924794,217.03694251173548,116.00950455665588,0.69440126,2371.31551361084,73.9698731529823,20,83.20201372097138,683.4522650512243,6720000,16.887762546539307,214.6372887872884,37.22769498825073,2519,36.80012607574463,4.3017473220825195,2547,0.019470658,0.7001482,0.98919874,13.85399866104126,90.91932567998813,0.9888821,99.07189607620239,1.7575595378875732,84.33547449111938,675.0754811136326,16.887903690338135,0.007722189,-3.82441e-09,0.0,75.84799125965142
0.7653577327728271,297.94577316577113,294.9213684547511,217.53017154377534,116.49128532409668,0.69627744,2487.807383298874,74.90010571463732,21,85.6943884505246,688.0309433062149,7040000,16.894326210021973,215.97045179068763,36.95535683631897,2511,37.231518030166626,4.313948631286621,2523,0.01896444,0.7009391,0.98868537,14.136071920394897,90.06305976096786,0.9885561,99.55076837539673,1.749819278717041,84.53061008453369,833.6779968843006,16.894473552703857,0.008730677,-5.9335525e-10,0.0,76.07186111440542
0.7669880390167236,305.33453962295596,302.0661447088875,222.11295396408923,116.70858120918274,0.69684166,2604.5164818763733,75.79498742504417,22,81.80737943541666,640.7615415306688,7360000,16.887507915496826,220.17466525998552,37.447386741638184,2479,37.19071054458618,4.217815637588501,2503,0.024546197,0.70538884,0.9884333,14.226285696029663,90.02512703450803,0.98831123,99.77388882637024,1.7477588653564453,84.67033004760742,694.8289918752458,16.887648820877075,0.0084526595,-1.3071766e-10,0.0,76.10376726672857
0.76668381690979,310.3247736368644,305.2186264102004,224.84100085514447,116.23159694671631,0.6960482,2720.7485706806183,76.32324618466346,23,91.13950182223057,693.1053823228192,7680000,16.807538986206055,222.19150410373013,37.32979965209961,2463,37.476768493652344,4.2446465492248535,2490,0.014620228,0.7044932,0.98825675,13.86525273323059,89.24766019682878,0.98808366,99.3847758769989,1.7077810764312744,84.63568782806396,745.5000231256136,16.807685613632202,0.008111984,6.398329e-10,0.0,77.84853586807239
0.7642872333526611,304.876527768461,299.1494033823932,221.32575615448144,116.2617859840393,0.6959152,2837.0108692646027,72.78933262844724,24,85.33219453705107,635.4353115584134,8000000,16.92480754852295,218.16556859350112,37.36993169784546,2445,37.466551780700684,4.239933013916016,2479,0.015116458,0.70430213,0.98792917,13.86740517616272,89.71701895483132,0.987872,99.29811835289001,1.6972310543060303,84.54857873916626,660.3701064843357,16.92494773864746,0.007836941,1.2106305e-09,0.0,73.7186206213701
0.7596695423126221,311.3489925349342,307.53267211399213,224.65118844801847,115.87063384056091,0.6966819,2952.8820633888245,77.92623145600001,25,90.235303438477,716.5444577462637,8320000,16.851030349731445,222.47419469848384,37.43949270248413,2409,37.27765607833862,4.200019359588623,2418,0.014657477,0.70556736,0.9873729,13.830901384353638,94.47404975658229,0.98718464,98.97933506965637,1.7020924091339111,84.27135491371155,878.4264912509707,16.851174116134644,0.008092981,8.621527e-10,0.0,78.4699865536246
0.7603802680969238,313.0671707942404,314.05036575552896,226.09266945522842,115.79719567298889,0.6971767,3068.6797745227814,76.19179597902337,26,86.59933035940506,734.1557624350494,8640000,17.070160627365112,226.4762718303525,37.08552551269531,2413,37.475733041763306,4.15823221206665,2403,0.013862002,0.7020368,0.98713523,13.80326771736145,91.40719356125614,0.9869233,98.68478393554688,1.6678857803344727,84.01719117164612,806.679001221685,17.070295333862305,0.0072217523,1.6743532e-10,0.0,75.49853570143995
0.7688894271850586,315.7973565292752,313.9102643786092,227.33023233998335,116.55036425590515,0.6977272,3185.230630874634,77.34605032591476,27,92.07510099089126,716.7127615953852,8960000,16.99725103378296,226.2129295658588,37.40610861778259,2390,37.605613708496094,4.253315210342407,2400,0.01515351,0.70625705,0.9866975,13.980066299438477,97.90060232203022,0.98653877,99.51068925857544,1.7342393398284912,84.64468789100647,672.7847967357809,16.997393131256104,0.007926022,-3.19002e-09,0.0,77.58894699284953
0.8009459972381592,315.2766965753316,316.2172629409922,226.8420717221368,115.76488018035889,0.69979876,3300.9960501194,74.7562316439924,28,88.41625214654091,647.1816008261097,9280000,16.941381454467773,227.30817938367824,37.357919692993164,2390,37.26962661743164,4.150565147399902,2362,0.016223168,0.7038599,0.98629874,13.777461528778076,97.88721737371331,0.9860144,98.77896881103516,1.679288387298584,84.084317445755,684.722295021936,16.941519021987915,0.007957628,-9.1346475e-10,0.0,76.9883648002154
0.75736403465271,314.9044690976258,315.56814549213846,226.54159282808777,117.07614374160767,0.70043266,3418.0726823806763,75.29536301548164,29,94.19419791033123,656.7635576757839,9600000,16.80975914001465,226.6817750779773,37.79629349708557,2373,37.69934153556824,4.2088422775268555,2350,0.011980108,0.70479876,0.98611575,13.976823329925537,98.3952235084107,0.98604167,100.22229480743408,2.0539205074310303,85.37148189544678,748.4810205748523,16.809895992279053,0.0072779744,-1.844523e-09,0.0,74.75699070185613
0.7663083076477051,312.4273593339702,321.74279186320916,225.1738181049027,116.46553587913513,0.7004989,3534.538768529892,76.12112738026002,30,99.88821893438084,652.4700574208815,9920000,16.85858964920044,229.87994819924145,37.405699491500854,2393,37.61476731300354,4.1972877979278564,2312,0.01405629,0.708562,0.98616797,14.180365562438965,95.56422031315685,0.98605794,99.56989908218384,1.6651015281677246,84.50672769546509,808.0459697906216,16.858728170394897,0.0073347525,1.0654561e-09,0.0,76.91625350320355
0.7702622413635254,320.02122482130045,320.42951130726516,229.4519452844778,116.5006697177887,0.70192194,3651.039930343628,75.67845524856887,31,96.58429714412969,663.4398839597549,10240000,16.911936044692993,229.40756958314915,37.771260261535645,2348,37.511956214904785,4.159428834915161,2334,0.012207272,0.7059939,0.9860169,13.922343015670776,90.08858485803076,0.98572093,99.54976296424866,1.68487548828125,84.74121308326721,828.691120664864,16.912087440490723,0.0073818685,7.74531e-10,0.0,76.233955240568
0.759697437286377,323.890073506458,326.24763118548077,231.31772251223123,116.9276852607727,0.70209205,3767.9682013988495,76.93873648923939,32,105.70454747696435,735.3341111550377,10560000,16.893619298934937,232.41214757887383,37.862430572509766,2328,37.7835328578949,4.179336786270142,2294,0.010747941,0.7087907,0.98585653,14.000335454940796,105.60515161310855,0.98587376,99.99147439002991,1.6803100109100342,85.11524438858032,719.7587553253968,16.89375591278076,0.0073693367,-1.3697297e-09,0.0,78.53090846807318
0.7576553821563721,321.0813611990274,325.573505630321,229.85339028801585,116.57577466964722,0.70019376,3884.5444848537445,75.54095392812565,33,103.97137071107404,675.3844185841459,10880000,16.867100954055786,231.9732595507266,37.79741334915161,2343,37.53783822059631,4.169939279556274,2290,0.0127750095,0.7053705,0.9856051,13.957390785217285,87.91530720278594,0.98531455,99.66899967193604,1.6962604522705078,84.8374810218811,686.9465504291217,16.867255687713623,0.007651098,-2.1177602e-09,0.0,78.03399528659175
0.7629733085632324,327.49588437869863,327.1649485684338,232.95225341933917,117.08817458152771,0.69916373,4001.6331973075867,79.56942857094776,34,101.38741519846981,736.680587118065,11200000,16.914166688919067,232.73258139438803,37.76419758796692,2299,37.93727517127991,4.21818470954895,2295,0.011491662,0.70667624,0.98546416,14.023792743682861,102.53834492471712,0.9854339,100.1370279788971,1.6777584552764893,85.23372721672058,824.0763926640915,16.91432023048401,0.006867145,5.2635634e-09,0.0,80.20577507899873
0.7583096027374268,327.63713929546435,328.9600134872317,233.13367308010834,117.45269250869751,0.69821733,4119.086430549622,75.63921821593158,35,97.33547473397064,678.5899404843975,11520000,16.82378077507019,233.92020208685784,37.964529037475586,2295,38.233572006225586,4.234928607940674,2276,0.013035079,0.70575565,0.98539346,13.961207866668701,85.52712670282831,0.98528606,100.59433054924011,1.6836767196655273,85.75516390800476,767.5334901966296,16.82391905784607,0.0073588104,-3.023855e-10,0.0,78.89362295128494
0.7602803707122803,325.5160378337676,329.5609267142659,231.8307565739877,116.73203468322754,0.6990118,4235.819001674652,76.46996950979408,36,99.91474229315364,790.0862412194962,11840000,16.88595461845398,233.75261609755768,37.92781972885132,2296,37.82518267631531,4.192537546157837,2260,0.009026445,0.70382255,0.9849841,13.666358470916748,112.94348180107318,0.9848292,99.80868268013,1.6890857219696045,85.26623821258545,653.3092087744438,16.886093854904175,0.006786649,2.2866768e-09,0.0,76.6979996854219
0.7611260414123535,328.3858826998259,330.93229077732883,233.56963086418563,117.42006969451904,0.69748384,4353.239627122879,78.13888275214873,37,102.10439802086239,749.8008630373729,12160000,16.90852928161621,234.61244978263974,38.45840787887573,2297,37.974385499954224,4.211024284362793,2262,0.014734191,0.7011268,0.9845874,13.60350227355957,99.20823795047843,0.98452663,100.47317457199097,1.701111078262329,85.99288201332092,683.1809284519017,16.908668994903564,0.00822969,2.4500275e-09,0.0,77.30285882050416
0.7625179290771484,328.612876954542,330.8015871483016,233.1836183435795,118.0948874950409,0.6989902,4471.335009813309,75.80049444162489,38,110.19926992787978,728.9369170204222,12480000,16.914501905441284,234.5917041411693,38.09823703765869,2287,38.3685028553009,4.656656980514526,2258,0.0093538165,0.70227164,0.98395556,13.792109966278076,116.43449413194698,0.9839833,101.13712239265442,1.6918087005615234,86.46554040908813,749.5710738801506,16.914637565612793,0.0069689886,1.553072e-09,0.0,80.74003566551603
0.7631740570068359,334.41961079032427,335.8288319198429,236.70509816918386,117.29422211647034,0.69811,4588.629806995392,76.30700298171793,39,123.42174319202473,802.2646687808503,12800000,16.82495427131653,237.37086948139,37.91686463356018,2252,38.39128255844116,4.215629816055298,2235,0.006603214,0.7093445,0.9832615,13.716366291046143,112.9643396788185,0.9829802,100.42396450042725,1.6705937385559082,85.82847762107849,739.21636590652,16.825090169906616,0.005906442,-3.7163066e-09,0.0,77.75916242904204
0.8050134181976318,334.6150993624029,335.43240541405254,236.90667947637323,118.33056712150574,0.6977263,4706.960945367813,73.55290466441731,40,101.8871929062438,666.1361626743718,13120000,17.078211307525635,237.25236504249602,38.16852307319641,2262,38.41064929962158,4.267884254455566,2241,0.007473746,0.7072038,0.9826863,14.042894124984741,106.15207594735327,0.9826307,101.20878648757935,1.7225985527038574,86.2442557811737,725.7144855561696,17.078351497650146,0.0065903366,-1.6705798e-09,0.0,76.38519108449658
0.7651073932647705,339.4032570609348,342.20741957937065,239.57663468550942,118.01715445518494,0.69773686,4824.9786331653595,79.32843818514246,41,102.84956308470682,707.192397714357,13440000,17.017486095428467,240.8359051297205,38.40289616584778,2255,38.0399854183197,4.183513402938843,2230,0.0060381987,0.70869136,0.9822767,14.068864345550537,106.43810808632865,0.9821551,100.96085119247437,1.7028703689575195,86.01025652885437,728.9942620927917,17.01762628555298,0.006259055,-8.9085966e-10,0.0,78.29350317784869
0.7634494304656982,339.4591678195088,339.70879018883835,238.66344715302455,117.79415702819824,0.6988074,4942.773355007172,77.26452440477621,42,123.02795191538601,739.908688243129,13760000,16.93557620048523,238.9016102315731,38.55772924423218,2218,37.7425012588501,4.15278172492981,2206,0.0090105785,0.70705307,0.9818488,14.146379709243774,111.23190182044443,0.9815715,100.8213152885437,1.7034153938293457,85.79556441307068,719.1782175448973,16.935716152191162,0.006839072,9.786878e-10,0.0,81.57998481806592
0.7651340961456299,340.19594823377577,340.35691566882457,239.1834622297988,118.02283883094788,0.70117694,5060.79673242569,75.66244684987174,43,89.46146365890914,760.8309069761625,14080000,16.87471890449524,239.37522701597095,38.47139310836792,2208,38.27221083641052,4.193773031234741,2195,0.0074301483,0.70763105,0.9816611,13.944671154022217,107.17185347734615,0.98142797,101.10206604003906,1.6955647468566895,86.27632474899292,692.5147708968439,16.874857664108276,0.0060703787,-3.3829572e-09,0.0,79.24278291790766
0.7624325752258301,341.2130451830447,339.17917289092713,240.1005881260826,117.92719984054565,0.7009556,5178.724425792694,74.09518808018514,44,119.6208131289925,760.8348468306968,14400000,16.901774406433105,239.04705729644704,38.54781436920166,2219,38.19674253463745,4.2201855182647705,2207,0.0064824773,0.7028684,0.98114425,13.804270505905151,107.95914662186418,0.9809882,100.99166464805603,1.6903693675994873,86.30884313583374,748.6542456388545,16.901913166046143,0.0062414375,-1.2704425e-09,0.0,78.16841374905384
0.7622854709625244,341.5948865429608,343.83030206047243,239.9651090153548,118.36355257034302,0.70143235,5297.088471412659,79.34759387838592,45,117.79226218316936,910.7474692648727,14720000,16.888257265090942,240.7873352321108,38.57380747795105,2198,38.596771478652954,4.222756862640381,2167,0.0055884426,0.7038513,0.980396,13.788686037063599,105.52640263908754,0.9802985,101.4331042766571,1.7002143859863281,86.76603817939758,815.2184428622313,16.888399124145508,0.0061409017,2.5197106e-10,0.0,78.84373080851651
0.7678165435791016,344.26647491634367,346.0096826195766,241.15653410641187,117.88414263725281,0.7015494,5414.973160028458,81.63450638372818,46,135.04694261108233,758.5512459556174,15040000,16.92122983932495,241.85156506988108,38.35220503807068,2179,38.277079343795776,4.232197046279907,2165,0.0018224639,0.7052487,0.9797522,13.814057111740112,99.13900803143615,0.97960657,100.92498326301575,1.69553542137146,86.22767329216003,698.5371907460357,16.92137050628662,0.0060213497,2.4734335e-09,0.0,79.62441794486686
0.8017852306365967,341.10226418902937,343.20159787786855,239.114805417284,118.25935459136963,0.7015186,5533.233026027679,77.20681590155334,47,100.57911041425203,780.9018507582551,15360000,16.861416578292847,240.2729739422956,38.47055721282959,2178,38.448162317276,4.264409065246582,2164,0.0042966935,0.707223,0.97919047,13.897364854812622,101.43674450070797,0.97904795,101.36414909362793,1.6926701068878174,86.54828453063965,747.5184295815861,16.861554622650146,0.006210553,-1.8960988e-09,0.0,80.68374091392363
0.7648007869720459,344.11876833055203,344.08552602936396,240.93959460853776,118.30630469322205,0.70353305,5651.539928436279,78.03374201489815,48,118.68305612613145,713.4864851079255,15680000,16.874220848083496,240.9970472704406,38.372676372528076,2180,38.267282485961914,4.579732418060303,2173,0.008511469,0.7077731,0.9787492,13.93343472480774,108.18277724488378,0.978531,101.38880777359009,1.6895029544830322,86.57423806190491,758.942317061379,16.874363899230957,0.007072092,-1.9321638e-09,0.0,81.30152027807986
0.7602958679199219,351.4473029166385,346.69010389128425,245.24477713804401,118.24852180480957,0.70329833,5769.788949966431,78.18441636144037,49,128.0893438674372,907.517020003657,16000000,16.869983196258545,242.68400827233472,38.36837363243103,2169,38.507179737091064,4.220395803451538,2169,0.007848386,0.7063991,0.9784294,14.0161714553833,102.99326374024253,0.9783425,101.34446787834167,1.6973564624786377,86.45233702659607,833.3578876542175,16.870121955871582,0.006909353,3.6278653e-09,0.0,79.21753787373382
0.7569589614868164,350.8809201544607,353.7669002496671,245.03919176051772,118.43281960487366,0.7016138,5888.222291231155,77.35881295278939,50,126.64739271524084,695.1294487869162,16320000,16.876879930496216,246.35450671491873,38.76034712791443,2165,38.56959056854248,4.237009286880493,2138,0.005698135,0.7055954,0.9780278,13.705888748168945,140.73805800091023,0.97783387,101.51829743385315,1.703324794769287,86.93981122970581,746.9904966391216,16.87702202796936,0.0064506456,1.3933488e-09,0.0,77.39806683279792
0.7604966163635254,346.6841411299115,346.76210651023985,242.0037645266324,118.27961444854736,0.7016788,6006.51669383049,79.7503349875531,51,100.30668244246634,940.6220888540662,16640000,16.876428604125977,241.96052829879682,38.7394905090332,2152,38.60094928741455,4.194193124771118,2144,0.0007120235,0.70541686,0.9779245,13.586908340454102,97.8555015135388,0.97773045,101.369637966156,1.7016775608062744,86.90860199928284,762.0711222375461,16.876566410064697,0.0058856066,-1.556406e-09,0.0,79.707247902434
0.7591447830200195,342.783943076672,345.78182984358585,239.92024976318194,118.5262017250061,0.70105475,6125.043443918228,76.15478587705307,52,105.86217946090888,750.9555091706637,16960000,16.846209287643433,241.57241546072908,38.89694023132324,2168,38.50135374069214,4.226038455963135,2139,-7.034738e-05,0.71020925,0.97722864,13.790273427963257,152.75056811231119,0.97696495,101.64189338684082,1.6991121768951416,86.97639393806458,713.5105949565578,16.84635043144226,0.0054998044,-4.0050034e-09,0.0,78.62822324900326
0.7675137519836426,349.50797444472585,349.51673214799996,243.6170449575956,119.08148431777954,0.7014791,6244.125447511673,76.32244209935598,53,105.38072111028424,699.6891867313808,17280000,16.90435266494751,243.66210381572895,39.031628370285034,2154,38.56664991378784,4.226101398468018,2143,-0.00021306169,0.70925087,0.9765144,14.0362868309021,140.0962064843646,0.97644526,102.13969373703003,1.7128474712371826,87.21972155570984,937.0906534751689,16.904510498046875,0.0055512087,1.0166258e-09,0.0,82.34918239980016
0.7606070041656494,349.98168522278877,353.2613826216232,243.610048146613,119.37669634819031,0.70282334,6363.502690315247,83.81847814977077,54,108.61726171278333,932.648814458016,17600000,16.935198307037354,244.87521351828627,39.131803035736084,2151,38.80274057388306,4.270614862442017,2108,0.00089534663,0.7056441,0.9757611,13.880843162536621,114.48145719834928,0.97544324,102.40397834777832,1.7306294441223145,87.64673519134521,819.666084197411,16.935340404510498,0.005697633,-1.0436692e-10,0.0,82.0976484227426
