Time-MAMLSteps,Step_1-AverageDiscountedReturn,Step_1-AvgForwardVel,Step_0-NumTrajs,Step_0-AverageDiscountedReturn,n_timesteps,MeanKL,Time-TotalInner,Step_0-AvgForwardVel,Step_1-AvgCtrlCost,Time,Step_0-StdReturn,Step_0-AveragePolicyStd,Time-OuterStep,LossAfter,Step_0-AvgFinalForwardVel,Step_0-MinReturn,Step_0-EnvExecTime,Step_1-EnvExecTime,Time-InnerStep,MeanKLBefore,Time-SampleProc,Step_1-AverageReturn,Step_1-AveragePolicyStd,ItrTime,Step_1-AvgFinalForwardVel,Step_1-MaxReturn,Step_1-PolicyExecTime,Itr,Step_0-MaxReturn,Step_1-MinReturn,Step_1-NumTrajs,Step_0-AverageReturn,Step_0-PolicyExecTime,Step_1-StdReturn,Step_0-AvgCtrlCost,dLoss,Time-Sampling,LossBefore
13.6646249294281,-15.795471325827648,0.013459727235494174,800,-16.378258957473385,3520000,0.0072087334,23.207998514175415,0.012130315173298857,0.050173996336814713,420.67407512664795,51.1400331262094,0.9924965,13.66443681716919,-0.008307318,0.013901253905044264,-233.07096766321217,7.901245594024658,8.036998987197876,0.16448712348937988,-4.749745e-09,0.770655632019043,-36.224357193746236,0.9925073,36.89500331878662,0.0017127131806535466,180.08264981411813,2.8305776119232178,10,181.93062023212582,-207.2307570277809,800,-36.4259525393899,0.8881745338439941,52.641297507169696,0.05016309922816058,0.008307318,22.22467303276062,1.0682264e-10
13.637713193893433,-17.83011587135832,-0.011883353598098645,800,-17.639750938543504,3840000,0.0072408034,23.162198781967163,-0.017080336292832263,0.05012349322347691,457.4947555065155,53.66169305358655,0.9959814,13.63753080368042,-0.008113997,-0.02180561213602512,-250.85151289196753,7.899804353713989,8.02124309539795,0.16375327110290527,3.1199305e-09,0.7438783645629883,-41.31946627453517,0.9958079,36.82008957862854,-0.032295812272183796,129.30448198193594,2.845642566680908,11,116.70676011939395,-251.93726333866613,800,-42.336650415479035,0.8884978294372559,50.56033961095939,0.05014794276606007,0.008114001,22.206545114517212,3.5434957e-09
13.629049062728882,-17.37685675024627,-0.011724897489728192,800,-17.4936788960148,4160000,0.00781368,23.2304949760437,-0.006114003943038719,0.050249626692408365,494.3758339881897,53.326982811626976,0.99873203,13.628862857818604,-0.008179797,0.004319729547699547,-278.3980331495119,7.964864253997803,8.008699893951416,0.16463780403137207,0.0,0.7421202659606934,-41.302214287110836,0.9984189,36.88049817085266,-0.0013663619873857402,199.59166986586587,2.84698224067688,12,191.68964756261494,-180.56408857993293,800,-40.174405371207115,0.8900918960571289,51.78049170422854,0.050108726785450766,0.008179793,22.275999546051025,-4.1238963e-09
13.590285062789917,-18.116282390662057,-0.009749875340279388,800,-16.846842442962412,4480000,0.0069704344,23.15024423599243,-0.0010841253157804942,0.05015546693905717,531.1373207569122,52.446145242555986,0.99571747,13.589987754821777,-0.00802241,0.006460433208435119,-263.7274766432613,7.891416072845459,8.017540216445923,0.1652846336364746,-1.5133992e-09,0.7705206871032715,-40.8340207863444,0.9957013,36.760918378829956,-0.019330112902612023,143.8294708650023,2.8238673210144043,13,191.1219653697173,-256.1129647740277,800,-39.104317496373454,0.8894929885864258,52.43227444118821,0.05001535426860912,0.008022414,22.166734218597412,4.0918584e-09
13.626989126205444,-16.445065707725988,0.0066277827032304145,800,-17.163451765998126,4800000,0.0069634207,23.158238172531128,-0.005940625255290209,0.04992455498129666,567.946280002594,52.05113913158286,0.99161583,13.6259126663208,-0.0076256394,0.012229682046727168,-254.86482913766622,7.963329792022705,8.00432276725769,0.16479969024658203,-2.6077032e-09,0.7410280704498291,-37.544562769711526,0.9915793,36.808393478393555,0.03142055402537749,131.63469498606568,2.821751594543457,14,184.9632380982189,-221.3059888942451,800,-40.01386663926873,0.890913724899292,51.89470922981506,0.05014845599626691,0.007625641,22.20472478866577,1.24285e-09
13.652591705322266,-17.019528779734614,-0.0014191009343179097,800,-16.98129528408487,5120000,0.007550682,23.12608528137207,-0.003168784921384029,0.050135021548792076,604.7459108829498,51.29399772391674,0.9903563,13.652405261993408,-0.0076534683,0.016533267632046825,-211.36834497036352,7.882722854614258,8.020498752593994,0.16517090797424316,1.4959369e-09,0.7428948879241943,-39.250341895743205,0.9902994,36.799073457717896,-0.02897878098866608,140.87019828986175,2.836008071899414,15,136.6857333878849,-239.96657752184203,800,-39.427214359710796,0.8875737190246582,55.058445869029136,0.050277758179365965,0.007653464,22.170259952545166,-4.315376e-09
13.619065999984741,-15.398489418666491,0.016609883157932014,800,-15.471509061565623,5440000,0.007683707,23.325461387634277,0.014730243023349012,0.05000613898804881,641.711434841156,52.06201308411136,0.9922962,13.618869543075562,-0.0075484314,0.054514560807963824,-263.32816554882993,7.970585584640503,8.053054809570312,0.17249226570129395,3.1664968e-09,0.8105247020721436,-35.5985082468633,0.9922038,36.96490812301636,-0.0034977786683525742,146.09613930865586,2.83784556388855,16,163.73858573869688,-282.54707630862464,800,-35.96107341116219,0.8951473236083984,54.57118688031835,0.04997663643249769,0.0075484323,22.294865608215332,8.0354495e-10
13.599123239517212,-15.753663270550538,0.015616364542417585,800,-15.475724892073735,5760000,0.006982541,23.164875030517578,0.01864268115691388,0.050116212804191484,678.4964408874512,52.70824109191067,0.99035126,13.598942279815674,-0.007867019,0.013029158952047424,-213.98093002969674,7.962835073471069,8.006474733352661,0.1631937026977539,0.0,0.7297630310058594,-35.762604071286624,0.99003416,36.78438663482666,0.051545216407227507,178.6641452466978,2.827730655670166,17,206.86982041351135,-197.52892299864595,800,-35.13314451780354,0.8863480091094971,52.56597555330928,0.05020031243080906,0.007867025,22.224270820617676,6.6168604e-09
13.552035331726074,-16.73208380515196,0.0038081660092924366,800,-18.283973939656025,6080000,0.008534166,23.15942406654358,-0.015419885718357366,0.050268869475462837,715.2289493083954,52.28021373116152,0.99191475,13.551853895187378,-0.00813715,-0.005527231814001359,-239.76424271732657,7.9771740436553955,7.9831953048706055,0.1640629768371582,0.0,0.7352442741394043,-38.1388229397391,0.99177283,36.73193073272705,0.03560021727576924,193.8888669200399,2.8207390308380127,18,145.69184671400438,-263.29827947748026,800,-42.03656469678983,0.8893649578094482,55.5350847988714,0.05020999993250175,0.008137149,22.212465286254883,-1.2639914e-09
13.577210664749146,-17.78288379807494,-0.017857293151473243,800,-18.402848222909043,6400000,0.009442309,23.13755440711975,-0.015992704166749357,0.050310863779237894,751.9648559093475,51.61693192767245,0.9771839,13.57702898979187,-0.008501837,-0.03592936286764862,-244.76079127893837,7.840659856796265,8.052608013153076,0.16392159461975098,-8.381903e-10,0.7412827014923096,-42.32881298956705,0.97716224,36.73530840873718,-0.0494759115195642,140.92278698359274,2.8374314308166504,19,138.4283531552487,-230.29791028023544,800,-41.97486067176198,0.8869426250457764,50.23832847191407,0.05017065016813115,0.008501834,22.184623956680298,-3.1989071e-09
13.573776721954346,-17.092456879512607,-0.00788222725050067,800,-19.47062172118238,6720000,0.007030405,23.246212005615234,-0.028989993250463267,0.050179877022989365,788.8061764240265,52.2720630338402,0.9860409,13.573590755462646,-0.008007369,-0.048784226662651274,-266.2199997083416,7.957958936691284,8.083089828491211,0.16588783264160156,0.0,0.7449414730072021,-40.33612465598879,0.9859655,36.840752601623535,-0.03413516151800371,202.17073250226127,2.8414013385772705,20,179.87377504892703,-367.0422228789801,800,-44.57276548200755,0.8869662284851074,51.28036253923471,0.05010673086360614,0.008007368,22.287659645080566,-9.685751e-10
13.566472053527832,-14.791598692568982,0.02479321932584024,800,-14.488006299732369,7040000,0.007630327,23.01009178161621,0.027622315383597832,0.05023168066948946,825.4040687084198,51.714457768582086,0.98670393,13.566285371780396,-0.007777708,-0.003587876602527018,-224.68378943613175,7.850888729095459,7.951115846633911,0.16462302207946777,1.6763806e-09,0.7602245807647705,-33.81116246818756,0.9866291,36.59721875190735,0.05348027743140916,142.09537737750117,2.8162035942077637,21,187.14151028498895,-217.69324954432156,800,-33.16251597996101,0.8852279186248779,48.58425023058107,0.050141140675218784,0.007777706,22.037656545639038,-2.4311242e-09
13.548084497451782,-17.181892239393758,-0.0006988675246153934,800,-15.018676678699258,7360000,0.006858206,23.14788317680359,0.024276169294351977,0.05030688386930755,862.121401309967,52.77670117034685,0.97784483,13.547788381576538,-0.008164172,0.03212488716867223,-241.60223098755796,7.937236070632935,7.967433929443359,0.16384196281433105,-3.3527612e-09,0.7997956275939941,-38.84640696844504,0.9779913,36.716644525527954,0.06425262778853505,223.68728586071634,2.8031210899353027,22,197.71040604887875,-238.46033835704088,800,-33.820031525151286,0.8865149021148682,50.81355889860696,0.05026147444352279,0.00816417,22.13623857498169,-1.928117e-09
13.56350064277649,-17.929401244584813,-0.027150168749408305,800,-18.28647955208407,7680000,0.007247085,23.15688991546631,-0.02889133607029613,0.05037499795374344,898.863267660141,51.32087929055349,0.979672,13.563312530517578,-0.008130823,-0.07016833962599567,-185.45783319104999,7.960933685302734,8.019793510437012,0.1638648509979248,3.3527612e-09,0.732975959777832,-44.05598466337053,0.97995716,36.74127173423767,-0.03686980256821147,183.03533757482867,2.8137896060943604,23,212.54055464001092,-250.43117445390288,800,-44.414406094346056,0.8865618705749512,53.9675552350367,0.050283828621903046,0.0081308205,22.212422609329224,-2.8356912e-09
13.551730155944824,-16.110414143050598,0.010242396645724534,800,-15.543900763538694,8000000,0.0076317675,23.179153442382812,0.014031392194826731,0.05040873189014175,935.6152164936066,51.28863172505611,0.9817125,13.551546573638916,-0.00832069,0.02471032350618184,-296.5773156707278,7.927205324172974,8.069448232650757,0.16525506973266602,1.6763806e-09,0.7699127197265625,-36.58656188383666,0.9816717,36.75137543678284,0.011217958378966148,147.8090509140437,2.8293986320495605,24,196.84314787715127,-244.1760572529646,800,-35.809903038808585,0.884099006652832,51.80741879981682,0.05026305248976502,0.008320689,22.196417331695557,-9.790065e-10
13.54093599319458,-14.318622407204812,0.031003054926561583,800,-13.569323049010022,8320000,0.008552732,23.014991283416748,0.037347424242364716,0.05047805409597675,972.1923360824585,52.1678389235801,0.9778417,13.540755033493042,-0.008285572,0.0399032270456861,-281.2645438815826,7.84663462638855,8.03115177154541,0.16601037979125977,-3.259629e-09,0.750220775604248,-32.44154356994975,0.97803676,36.57654070854187,0.05586700951510524,139.11007165455774,2.823265314102173,25,160.16293746869792,-240.8315546427016,800,-31.191548274520127,0.8829967975616455,52.18389173821118,0.050345877903415305,0.0082855765,22.05012011528015,4.3824313e-09
13.59046745300293,-15.775338900322936,0.01066946881284385,800,-14.696216139800711,8640000,0.0073810564,23.058837175369263,0.018179469195941426,0.050241030751327104,1008.8626985549927,50.51814119574685,0.97282463,13.590282201766968,-0.008454942,-0.01082882375493093,-346.6132995992139,7.9189417362213135,8.027256727218628,0.16355514526367188,1.6763806e-09,0.7443892955780029,-36.48369296632538,0.97293097,36.66981244087219,-0.02276205329646735,156.8910489055085,2.8059194087982178,26,126.70850766223458,-264.215858199926,800,-34.88993009010899,0.8813323974609375,54.65212722633775,0.05060856906581634,0.008454938,22.10295534133911,-4.0929766e-09
13.512390851974487,-18.251964320350435,-0.018455421250878377,800,-18.86905018416671,8960000,0.0073550073,23.38269543647766,-0.02897787548335705,0.0506128849698812,1045.7782130241394,49.9295803287506,0.964339,13.512208938598633,-0.007831118,-0.030480151118773363,-228.6268699643757,7.88887095451355,7.968867301940918,0.1648561954498291,-6.61239e-09,0.7684266567230225,-42.243816010014896,0.9641369,36.91495490074158,-0.07429302013349944,153.02969180333324,3.208462953567505,27,119.25813295822863,-221.2514504509687,800,-44.274777501324834,0.8824915885925293,50.205111990036876,0.050527707229310936,0.007831114,22.40177083015442,-3.9227306e-09
13.548740148544312,-17.728860460260986,-0.011259059382701548,800,-15.415649529106094,9280000,0.0071625984,23.15524411201477,0.007286491718197692,0.05047734845708056,1082.5032048225403,52.2408704517387,0.9710439,13.548558950424194,-0.007902412,-0.010500685425924366,-278.0014146021555,7.965286731719971,8.084859132766724,0.16519784927368164,3.1664968e-09,0.7350730895996094,-40.880103201055675,0.9708539,36.724441051483154,-0.014951054524836487,129.5150415122408,2.830786943435669,28,162.87627253911052,-238.6543114380289,800,-37.08131179051269,0.882239818572998,51.1967025662087,0.05065278029080661,0.007902406,22.207329034805298,-5.6132676e-09
13.588490009307861,-19.305664818037442,-0.025635673773478952,800,-18.263982971980386,9600000,0.0072552725,23.075165510177612,-0.020346437572972522,0.05032152750277603,1119.1890354156494,49.95520987591733,0.97646236,13.588308334350586,-0.007974109,-0.04671507629022424,-208.5822164517996,7.928861379623413,8.047235012054443,0.1649456024169922,0.0,0.7238528728485107,-43.72804550267463,0.97631407,36.68522334098816,0.002118494531425077,214.2329783980018,2.7988569736480713,29,184.2888211003341,-181.70294934957573,800,-42.70614437756234,0.8896300792694092,51.020899941355545,0.05038790867079574,0.007974106,22.138694763183594,-3.0148777e-09
13.569884538650513,-16.129216801035973,0.005170833696538009,800,-16.646663392214336,9920000,0.0067787967,22.96282720565796,-0.001471819781313346,0.05036352256520599,1155.7425000667572,50.79296233662134,0.9810758,13.569702625274658,-0.007880552,0.00913226846888719,-292.8526384360359,7.870612859725952,8.022097110748291,0.16449189186096191,3.1664968e-09,0.7330334186553955,-37.55562250182007,0.9810889,36.552902698516846,0.010262503831282585,169.9553100647967,2.8191823959350586,30,129.7243770338817,-216.64657525154448,800,-38.89170051543911,0.8829004764556885,54.26755702479239,0.05045902866120358,0.007880559,22.017763137817383,7.0123e-09
13.572157382965088,-16.63222192478988,0.006651393621462091,800,-15.876170895084709,10240000,0.008033317,23.04652738571167,0.005859500394572001,0.05042759295323018,1192.3823997974396,53.0063825424922,0.98271513,13.57197642326355,-0.008255623,-0.01976593109615855,-214.31229035529674,7.945404529571533,7.998040437698364,0.17004656791687012,1.5832484e-09,0.7347867488861084,-37.30619429522693,0.9827793,36.63927364349365,-0.011577706161343673,188.98578621100836,2.8160200119018555,31,236.66230706749732,-217.71030411918122,800,-37.45116158921478,0.881596565246582,49.59371062530689,0.05045204638381074,0.0082556205,22.093998908996582,-2.6740135e-09
13.50938081741333,-15.683327167344812,0.017325957702691477,800,-16.421625430499063,10560000,0.006718242,23.033358097076416,0.006844018766373759,0.05036679742097169,1228.9458611011505,55.20905685699164,0.98003507,13.509199619293213,-0.007814756,0.007251629626325369,-250.17451132017862,7.946355104446411,7.966722249984741,0.1641838550567627,-1.5832484e-09,0.7356762886047363,-35.17678240448706,0.9801403,36.56288743019104,0.028537842610150528,138.91224698442232,2.8298258781433105,32,205.2549301860698,-221.20426547531358,800,-37.287961660512465,0.8842146396636963,49.770379048892664,0.050421394700453336,0.007814751,22.08583116531372,-4.537404e-09
13.573714017868042,-17.603875887993222,-0.014689872753286752,800,-16.85545337586793,10880000,0.0072317133,23.158297300338745,-0.009715216037632157,0.05044827490135813,1265.699028968811,51.11128947698249,0.9759138,13.5735342502594,-0.007834019,-0.023582313527972798,-183.94427818524667,7.965310573577881,8.077722072601318,0.16400551795959473,-1.5832484e-09,0.7381844520568848,-41.48526164404433,0.9759234,36.75261902809143,-0.032183562744262664,120.76147883534011,2.81400728225708,33,143.38691267669293,-183.5108410739794,800,-40.50792761595756,0.8900246620178223,49.65074542649745,0.05038652063878275,0.007834017,22.208541870117188,-1.6886741e-09
13.588053226470947,-16.87713903712889,-0.002585948357250429,800,-15.722086702419393,11200000,0.007298122,23.001869678497314,0.008264587031230152,0.05041520105351242,1302.3099007606506,50.52285865875081,0.9782561,13.587868452072144,-0.008146955,-0.012281678132498794,-250.90471168131197,7.907469034194946,7.988836050033569,0.163374662399292,0.0,0.7180473804473877,-39.09098560402009,0.97835857,36.61029529571533,-0.00505556282874435,139.91390333449087,2.8050241470336914,34,122.64823927314767,-241.83336987135468,800,-36.93697039195154,0.8815441131591797,51.27785422595995,0.05034774654861353,0.008146963,22.07296895980835,8.3114955e-09
13.583362340927124,-15.650061639913984,0.01099990506186976,800,-14.824299329361889,11520000,0.0069056354,23.0985906124115,0.02016888400506196,0.050433490490305925,1339.0130670070648,51.573370969150105,0.9717001,13.583177089691162,-0.008238276,0.04815700705836873,-244.93620135886343,7.911892890930176,8.057061195373535,0.16349220275878906,2.4214386e-09,0.7616279125213623,-36.25720606569873,0.97179663,36.70255970954895,-0.018207170630353712,202.20573578370835,2.840602159500122,35,136.3411738007601,-233.6073264279849,800,-34.433378696347184,0.8811557292938232,51.92826249846527,0.05037726169035967,0.0082382765,22.125899076461792,7.167461e-10
13.583622694015503,-16.73526974408815,0.001235422655072173,800,-16.8442194825602,11840000,0.0064163595,23.10075330734253,0.0046361625760554985,0.05066671171849924,1375.7189991474152,52.729577982569936,0.97043496,13.583444356918335,-0.007896748,0.03143734878745488,-239.81207418800088,7.955143213272095,8.028689622879028,0.16385746002197266,8.381903e-10,0.7508566379547119,-38.04642862736003,0.9701976,36.70535659790039,-0.05166030614449971,79.90222213856202,2.798295021057129,36,223.0099295087549,-235.63534851060714,800,-37.450984327515705,0.8872842788696289,49.64138866402696,0.05048068910572478,0.007896756,22.13853907585144,7.156283e-09
13.52622365951538,-16.106750295837585,0.006655595798308188,800,-16.590150362651023,12160000,0.006444593,23.04914379119873,0.00951285585605738,0.050557976683047436,1412.3152973651886,48.89198501203024,0.9702196,13.52604603767395,-0.007976459,0.011240355782588201,-235.17521012329323,7.953624486923218,7.966081619262695,0.16445446014404297,-1.7695129e-09,0.7665855884552002,-36.95354026299395,0.97004384,36.59571933746338,0.020134571397659222,162.2076617079489,2.8161349296569824,37,148.25502982682633,-296.17386722732516,800,-36.33470214192483,0.881763219833374,53.38929179943964,0.05048314574467002,0.007976464,22.070584297180176,4.9106776e-09
13.607503175735474,-17.54176621362397,-0.013065347933471885,800,-17.538323907184644,12480000,0.007321735,23.04147744178772,-0.011644679515336315,0.05053500800241247,1448.9852964878082,51.53873125146818,0.9688845,13.607319831848145,-0.007939389,0.001074246176955358,-225.28182494233562,7.935168981552124,7.991650819778442,0.16539287567138672,-4.1909516e-09,0.7378435134887695,-40.8261612023233,0.9687439,36.669336795806885,-0.015765829466860615,184.00535124555535,2.8210854530334473,38,161.65443350660718,-209.59968239648884,800,-40.50830810270415,0.8853154182434082,50.4094278813258,0.05043374970487511,0.007939385,22.09073233604431,-3.554672e-09
13.583290815353394,-15.105183356249078,0.015872651477706466,800,-16.594002288790506,12800000,0.008518562,23.06794238090515,0.0013507766430569696,0.050666903265448746,1485.6572568416595,51.86159130620389,0.96879756,13.583099842071533,-0.008265923,0.03408856042456301,-224.068903487091,7.945070266723633,8.02075982093811,0.1655292510986328,-2.514571e-09,0.7359435558319092,-35.03405062582365,0.96855664,36.67135214805603,0.013922581124568977,152.78623840151369,2.802785873413086,39,127.22502655483109,-290.822546745615,800,-37.9760864968025,0.8849508762359619,52.32538895338272,0.05037169138050115,0.00826592,22.118858575820923,-3.037974e-09
13.570051670074463,-18.871335092308872,-0.028166126474228583,800,-16.31295235007699,13120000,0.00876347,22.969406604766846,-0.0005228238005399007,0.05058910159601229,1522.2170922756195,52.39105559726133,0.96365315,13.569870471954346,-0.008279555,-0.02898005385451558,-209.2798889132843,7.854771137237549,7.976899862289429,0.16368913650512695,2.7939678e-10,0.7331531047821045,-43.74167474303541,0.96365994,36.55928134918213,-0.015032679491822173,149.121536476822,2.8227667808532715,40,149.97888717211495,-290.9151715165511,800,-38.206134808096074,0.8811302185058594,52.58615067805334,0.050466285230102145,0.0082795555,22.024901628494263,8.944424e-10
13.606990575790405,-18.980366419288956,-0.031800161559597785,800,-18.333995801726946,13440000,0.008344291,23.07084608078003,-0.026936228336416405,0.05076842902045153,1558.915613412857,52.711387022135945,0.9602651,13.606805562973022,-0.008154998,0.0008757084286934691,-306.17317033777334,7.971627712249756,7.958966970443726,0.16332101821899414,4.842877e-09,0.7431168556213379,-44.46005637259823,0.9604306,36.69795608520508,-0.027117943177591943,117.17892230552758,2.801762104034424,41,196.3267075832068,-204.3468938900929,800,-43.51045810236954,0.8834567070007324,49.89647143163435,0.05068804621811015,0.008154994,22.11650776863098,-3.289431e-09
13.534081935882568,-20.880641065932526,-0.045945817540240776,800,-17.321406360201358,13760000,0.006635882,23.06009817123413,-0.02612705479339123,0.05090423280274587,1595.5306088924408,51.06907805673701,0.9549849,13.533899784088135,-0.008116985,-0.027408571227472627,-250.30061937215135,7.922647714614868,8.015270709991455,0.16286206245422363,7.823109e-09,0.7401554584503174,-47.16497726310032,0.9548504,36.61436891555786,-0.055017873127232254,128.6265114113409,2.8172855377197266,42,185.70781930706923,-284.01116424380047,800,-43.17698307014608,0.8831403255462646,51.51535359867247,0.050663859774967165,0.008116982,22.109570264816284,-2.7224432e-09
