Step_1-MinForwardReturn,Step_0-MinForwardReturn,Step_0-AverageForwardReturn,Time-OuterStep,Step_1-PolicyExecTime,Step_0-MaxForwardReturn,n_timesteps,Step_1-AveragePolicyStd,Step_1-MinReturn,Step_0-MaxReturn,Step_0-EnvExecTime,Time-SampleProc,Itr,Step_0-AverageReturn,MeanKLBefore,Step_0-NumTrajs,Step_1-EnvExecTime,Step_0-AveragePolicyStd,Time-Sampling,ItrTime,Time-MAMLSteps,Step_1-AverageForwardReturn,Step_0-AverageCtrlCost,Step_1-MaxForwardReturn,Step_1-AverageCtrlCost,Time,Step_1-AverageDiscountedReturn,Step_1-AverageReturn,Step_0-StdForwardReturn,Step_1-NumTrajs,Step_0-MinReturn,LossBefore,dLoss,Step_1-StdReturn,Time-TotalInner,Step_1-MaxReturn,Step_0-PolicyExecTime,Step_0-StdReturn,MeanKL,LossAfter,Step_1-StdForwardReturn,Time-InnerStep,Step_0-AverageDiscountedReturn
-15.179293620109412,-14.175005450335927,-4.23602756253246,17.61561393737793,2.8389945030212402,-0.44676037207556313,3520000,0.97845304,-3132.3344889532873,-187.8886372251531,24.32796859741211,2.3123996257781982,10,-944.3294352171079,0.0,800,24.338335514068604,0.9783386,55.24258303642273,75.49670505523682,17.615790605545044,-4.29327991056739,0.4846117434034497,-0.5598400858545346,0.4838204903668165,844.6246821880341,-373.34820451915846,-955.6228745539119,1.9940061325563068,800,-2935.897048940551,1.113117e-09,0.010206558,405.3820572995213,57.859137535095215,-209.22072816408036,0.9350509643554688,399.00898900673025,0.0064090616,-0.010206557,2.0268576320779164,0.20899486541748047,-368.0202787079855
-12.074646440503825,-12.433242865861216,-4.204098477962807,17.61794662475586,2.846524953842163,-0.7278897033641146,3840000,0.97891045,-2510.5017050946194,-243.63728600473468,24.269097805023193,2.2652506828308105,11,-937.8904640896044,0.0,800,24.307409048080444,0.97909385,55.12926745414734,75.33732652664185,17.618125677108765,-4.192314840576867,0.4843512634190917,-0.6155974145792432,0.48332600940678266,919.9626841545105,-363.77545564337686,-935.330747574057,2.0027706847493736,800,-2584.904986369841,-1.6182661e-09,0.010769154,391.0275804481155,57.697524070739746,-219.93527346098605,0.9351356029510498,400.77345393212516,0.008352216,-0.010769156,1.9540450045231883,0.20778727531433105,-363.96231094494806
-12.434067499451125,-12.559585505905066,-4.10038818861602,17.624122858047485,2.862959623336792,-0.5257274622337338,4160000,0.9751292,-2584.1956528616124,-201.77719833320393,24.39337658882141,2.2351224422454834,12,-916.8230434239263,0.0,800,24.308583974838257,0.97518283,55.25422167778015,75.43783569335938,17.624401092529297,-4.269241073460011,0.48270561569813636,-0.7450320964867535,0.48212807333800944,995.4011507034302,-368.97850793548037,-950.4762443808196,1.8578593364354543,800,-2610.4925169652224,-1.1127439e-09,0.009847924,399.0207939792344,57.79217457771301,-245.45563737902398,0.9343452453613281,371.78085476533784,0.006888576,-0.009847925,1.9940698615691521,0.2077789306640625,-356.42094952761704
-11.850617171799142,-13.487256746744421,-4.319214426323859,17.59850573539734,2.831516742706299,-0.7748732729258146,4480000,0.972348,-2469.9635638471273,-249.0939257559196,24.35860323905945,2.219214916229248,13,-960.3244896653748,0.0,800,24.26187491416931,0.9722659,55.13364028930664,75.28739857673645,17.59867835044861,-4.234432996993853,0.4813849999859184,-0.39272050744274095,0.4808337990558893,1070.6892640590668,-365.4641326874404,-943.2562323466988,2.030092206168735,800,-2795.0524736838825,4.8428817e-10,0.010746869,407.99083748041875,57.65787196159363,-172.5205476845877,0.9383707046508789,406.29928794469134,0.0067617716,-0.010746868,2.0388049250722187,0.21057772636413574,-372.31649674207046
-11.775604198303505,-12.880405340126343,-4.205250642184137,17.541714429855347,2.838979959487915,-0.40863666862592507,4800000,0.97376883,-2452.9441018673924,-178.3950715220778,24.34454345703125,2.2259130477905273,14,-937.5201161765075,0.0,800,24.287073135375977,0.9738375,55.14960765838623,75.24119329452515,17.54188871383667,-4.139342116637652,0.48133223383000123,-0.48172023592248636,0.48068398910613735,1145.9310801029205,-359.14523211039244,-924.2106789004337,2.0338356554314743,800,-2672.2755366658157,9.1381336e-10,0.010600369,392.44452402083533,57.67777991294861,-193.63995275046094,0.9381163120269775,406.861673294925,0.007276783,-0.0106003685,1.961277413590808,0.20808124542236328,-363.43054987394834
-13.053184686746695,-12.51824549037292,-4.148689534777155,17.546303510665894,2.8385677337646484,-0.5571390723963191,5120000,0.9776499,-2704.47948528865,-207.37641141745488,24.331741094589233,2.2533745765686035,15,-926.2878419508253,0.0,800,24.320524215698242,0.97786963,55.161231994628906,75.28562927246094,17.546473503112793,-4.180958677002141,0.4817324933031573,-0.5201900541067986,0.4817044324976207,1221.2173991203308,-359.5259884889344,-932.7362030389071,1.9027316898338775,800,-2603.726211424926,2.7075409e-09,0.010352825,411.0483015659484,57.71762752532959,-195.67542433999407,0.9365754127502441,380.829844833445,0.0068307607,-0.010352822,2.054461490338797,0.20881032943725586,-357.06850472578475
-11.523583983797053,-13.033250884959907,-4.1776229402491545,17.571831226348877,2.8165104389190674,-0.5375908466153183,5440000,0.9767926,-2403.5345987656956,-203.20611203469934,24.314955472946167,2.2573652267456055,16,-931.9096973591118,0.0,800,24.4134521484375,0.9768692,55.20213460922241,75.35384225845337,17.57200288772583,-4.22552798732231,0.480907248604279,-0.7669149537808947,0.4809435569927376,1296.5719320774078,-367.6634964858286,-941.4966143385719,1.9113268408994313,800,-2703.0502729578147,2.6889149e-09,0.010848125,397.8250903177345,57.76053023338318,-249.59173700660506,0.9332718849182129,382.31547522763475,0.00806095,-0.010848123,1.9886503836041067,0.2069871425628662,-364.31344704343326
-12.71222748917647,-10.828712040065763,-4.06843772073306,17.57043719291687,2.827282428741455,-0.5193622203813475,5760000,0.9779521,-2643.1100069594468,-200.81128972840915,24.299185752868652,2.2685773372650146,17,-909.9967235790397,0.0,800,24.371037483215332,0.978007,55.08303165435791,75.25323152542114,17.57060694694519,-4.194622156978532,0.4805126976171322,-0.5084238481486446,0.48064251473061737,1371.8257894515991,-362.15516134683094,-935.2583604967482,1.9492882082012886,800,-2262.738301474744,-7.8044826e-10,0.01021845,400.1439247142268,57.65580081939697,-194.954312405211,0.9370360374450684,390.0451235595845,0.007033548,-0.010218451,2.0001356555824783,0.20984816551208496,-352.773539875774
-13.188893311517097,-11.77553019409419,-4.180694292908513,17.577566385269165,2.8298721313476562,-0.4061864296763343,6080000,0.9776177,-2736.408173333136,-179.48324939520828,24.301406383514404,2.2566051483154297,18,-932.3756463800121,0.0,800,24.309102058410645,0.977666,55.00570201873779,75.1645257472992,17.577736854553223,-4.062766263301117,0.4801643410697207,-0.35808200032200205,0.48015569958781823,1446.9910626411438,-351.49333439790644,-908.7905368261222,1.9733915516168192,800,-2452.46354692311,9.0897095e-10,0.0103774145,403.13862967269455,57.564310789108276,-168.08389378006427,0.9299204349517822,394.78798004590067,0.006794085,-0.010377414,2.0148029872003543,0.20752596855163574,-359.8651931073018
-12.674472856088732,-12.607424206740768,-4.094992816237066,17.541285037994385,2.8205173015594482,-0.4433627787482221,6400000,0.9826281,-2630.5626324032046,-184.12478747936757,24.37458896636963,2.259420156478882,19,-915.4640887814883,0.0,800,24.232733249664307,0.9828539,55.009435176849365,75.13987755775452,17.541451930999756,-4.204023460463744,0.4813031497807615,-0.7456968606010577,0.4811086622609757,1522.1315612792969,-366.0042975583339,-937.2298920289539,1.9767889203838804,800,-2619.835542899134,-9.857117e-10,0.010463127,385.3315863685373,57.572590351104736,-246.19130315874366,0.9299328327178955,395.50509464382486,0.0068717687,-0.010463128,1.9259921954370536,0.20911240577697754,-357.78159512034995
-12.460120345388424,-12.80885449611517,-4.086018972929005,17.552552938461304,2.82169508934021,-0.48398804294945486,6720000,0.9779867,-2591.4261751097683,-192.18447693707648,24.331549644470215,2.2259414196014404,20,-913.4080235846823,0.0,800,24.366910934448242,0.9779715,55.09399366378784,75.19549226760864,17.552717208862305,-3.9411982598228974,0.479990350497067,-0.5303111622907735,0.48048761078353974,1597.32772898674,-344.650875063697,-884.5411932052355,1.9378145475976785,800,-2663.8065840224644,-4.2151616e-10,0.010437776,366.6639434182285,57.62145972251892,-199.45999433041095,0.9274139404296875,387.67077901106387,0.00737093,-0.010437776,1.8324111493505069,0.20740437507629395,-353.76296230005596
-15.118905470388475,-14.810842348642423,-4.042704842698509,17.557092905044556,2.8223659992218018,-0.2507028233767514,7040000,0.9729819,-3120.0136580105222,-145.23738960725936,24.304426908493042,2.2714343070983887,21,-904.4790327076553,0.0,800,24.39821457862854,0.9730465,55.10403800010681,75.25536036491394,17.557260751724243,-4.1202111024093995,0.4786591931207758,-0.338221281384749,0.47828388760270557,1672.5837199687958,-359.97100180927356,-919.9037428692961,1.8718000626869629,800,-3056.4688441862672,-9.2945995e-10,0.010532644,407.28337799043874,57.67670178413391,-166.14956691944548,0.9264349937438965,374.5154054527127,0.007528566,-0.010532645,2.035140309667153,0.2068343162536621,-355.0672194222419
-13.210095985039196,-17.07907684899279,-4.0751405721498735,17.55460500717163,2.821418046951294,-0.5496643196628097,7360000,0.96997255,-2737.435447023284,-203.8297193365768,24.23906898498535,2.2696428298950195,22,-911.0163741229695,0.0,800,24.445536613464355,0.97006845,55.09820532798767,75.24515438079834,17.554768800735474,-4.102793784522039,0.4789204574416112,-0.7405750056413615,0.47854715766076,1747.8294847011566,-353.48429160823025,-916.4756873128209,2.052788817442079,800,-3515.9391816880598,1.1451545e-09,0.0104092825,407.5377366207804,57.66926908493042,-243.75071764616672,0.9282474517822266,410.8543138670493,0.006865597,-0.010409282,2.036676645309107,0.20709633827209473,-351.2198535300672
-11.323996227203256,-12.618476754886377,-4.057904396139129,17.561142444610596,2.8214731216430664,-0.5588743853835222,7680000,0.9712015,-2360.1870391843054,-202.36994328879337,24.29775643348694,2.243987560272217,23,-907.5808584389138,0.0,800,24.413949251174927,0.97123593,55.12569856643677,75.25421667098999,17.561314344406128,-4.139252508561977,0.47895888661200187,-0.607387262843053,0.4785773857966065,1823.084398984909,-359.46082939161175,-923.7727480950438,1.942033924914994,800,-2618.5249658341027,-3.8728123e-09,0.010465602,406.0676063880056,57.671865940093994,-220.27128525492745,0.9301064014434814,388.5712936203706,0.00783332,-0.010465606,2.029070463572073,0.2079174518585205,-353.2964530720064
-14.654368754420666,-12.09420062048817,-4.218337754080968,17.55036163330078,2.821607828140259,-0.3716906546307861,8000000,0.96897656,-3027.437177178405,-170.43774736861715,24.380040884017944,2.211573839187622,24,-939.4328208101916,0.0,800,24.368411779403687,0.9691414,55.16243815422058,75.2902660369873,17.550638437271118,-4.085684511139914,0.4777981013439037,-0.5011639429340208,0.47792883609991527,1898.375361919403,-359.5923737182896,-912.9315270336368,2.0700485185233655,800,-2517.1949010211742,-7.856634e-10,0.010802087,379.08780755314956,57.71065020561218,-195.28861583803481,0.9319863319396973,414.30169782423513,0.0072959242,-0.010802088,1.894431816508602,0.24236130714416504,-366.1248433267638
-12.579004170986444,-11.115220549268633,-4.130972113856827,17.60293674468994,2.8269057273864746,-0.6990014365405319,8320000,0.96537995,-2612.8491288972828,-234.27628390750712,24.290335178375244,2.2229702472686768,25,-921.891806426947,0.0,800,24.449217796325684,0.96537834,55.1556601524353,75.31215810775757,17.603111267089844,-4.027750485376771,0.4774591504905932,-0.43719436980136145,0.476349870416373,1973.688185930252,-353.1622296412763,-901.0279373404518,1.9296015581293808,800,-2321.9374431248966,2.490729e-09,0.010032882,376.0102287683601,57.68376445770264,-180.11063099638045,0.9324216842651367,386.1047668890714,0.0066963835,-0.010032879,1.879350583700304,0.2105858325958252,-358.5268013621255
-11.709863942106013,-12.915950487757087,-4.159052475154724,17.565186500549316,2.820415496826172,-0.4188705365887867,8640000,0.9693261,-2439.299672197779,-177.79175463589044,24.3180410861969,2.266491413116455,26,-927.638140348579,0.0,800,24.327133655548096,0.9692169,55.038156270980835,75.19384932518005,17.565358877182007,-4.119325057169549,0.47810599314156915,-0.6138126453685422,0.4775549406998419,2048.883065700531,-357.88928477418796,-919.5840662273566,2.0613384170533555,800,-2680.8854552849757,3.9599835e-09,0.010595628,388.70923065814844,57.60697293281555,-214.50402105958597,0.9254040718078613,412.3977803553478,0.008528316,-0.010595624,1.9424788314434291,0.206986665725708,-360.41640802238794
-12.065858989273545,-12.816435936379563,-4.1273452096749415,17.569985151290894,3.1999926567077637,-0.7515327049827146,8960000,0.9604151,-2511.3836774891106,-245.7197708066575,24.26906108856201,2.2525243759155273,27,-920.861192430417,0.0,800,24.314208269119263,0.9604509,55.39813828468323,75.5526111125946,17.57015895843506,-4.037425625322232,0.4759178043731302,-0.5903394204650885,0.4761837516321242,2124.4363610744476,-352.8961793421286,-902.9294381658556,1.868437841320349,800,-2659.4735310206734,2.8662388e-09,0.01040378,359.02930980320224,57.958475828170776,-214.04772088085429,0.9327602386474609,373.79048814012634,0.0080669215,-0.0104037775,1.7941020114726172,0.21316099166870117,-357.84391062349533
-12.881935341484045,-11.670650451012941,-4.064706593897159,17.600688695907593,2.817324638366699,-0.5801171923534065,9280000,0.9554739,-2671.3421860189,-210.13132802338308,24.23159098625183,2.3258466720581055,28,-908.1849864711147,0.0,800,24.333802938461304,0.95538855,54.95222043991089,75.2051932811737,17.60086178779602,-4.087188504268764,0.4751758843747155,-0.47322782616182296,0.4745909877514187,2199.642251968384,-358.3801478698977,-912.563239207877,1.8926498636187339,800,-2431.27014542255,-3.3520162e-09,0.010043745,373.4753203641045,57.582956314086914,-189.90206029560153,0.9350099563598633,378.73139710322965,0.0071012387,-0.010043749,1.8659411868179423,0.2075803279876709,-358.6901140531157
-12.445065264270708,-11.425519963766638,-4.123992549774905,17.568969011306763,2.8331308364868164,-0.503068801929754,9600000,0.95246106,-2586.2043427713575,-194.27152247636636,24.33977723121643,2.26059889793396,29,-919.8549056153803,0.0,800,24.343445539474487,0.9525299,55.12113976478577,75.28407025337219,17.569141149520874,-4.102555864381757,0.47423833608360966,-0.6667614501054047,0.4751403288364784,2274.927020549774,-362.2583743862218,-915.7473385399978,1.9032093148998561,800,-2379.877757856433,4.8786406e-09,0.010309569,384.9233965843149,57.68832230567932,-227.80902881876457,0.9369111061096191,380.87742708778524,0.006547882,-0.010309564,1.9235684768594619,0.21108365058898926,-363.4572983752715
-11.191420417728104,-12.538527273329855,-4.064406595232397,17.56674313545227,2.8254075050354004,-0.6354574349084767,9920000,0.953389,-2332.5816535416684,-222.02429783067268,24.379119873046875,2.239870548248291,30,-907.9626590762799,0.0,800,24.36946177482605,0.9533794,55.15790772438049,75.28864669799805,17.566915273666382,-4.067443116532587,0.47436085108358417,-0.5741855384479828,0.4742717030347511,2350.2163660526276,-353.3429372892655,-908.5532538858391,1.9399216775534718,800,-2602.9237223135906,2.99029e-09,0.010299222,381.4166914219636,57.69996476173401,-211.92984568326017,0.9323256015777588,388.1923891397662,0.007362275,-0.010299219,1.9060667656143198,0.2078533172607422,-350.1396163055529
-11.652581938946778,-15.043522763054279,-3.9603917093437606,17.574769020080566,2.829709768295288,-0.31785703032167106,10240000,0.9494169,-2428.2976497520035,-155.688515675008,24.344956159591675,2.2535173892974854,31,-886.9155132513322,0.0,800,24.32579278945923,0.94958633,55.10922598838806,75.26210689544678,17.5749454498291,-3.9959782703083477,0.4731383328513429,-0.5910025083680521,0.4730125256016106,2425.4791989326477,-349.97115946486986,-894.0067138653997,1.856935778707917,800,-3110.02829285913,-3.822148e-10,0.010175623,375.9134242261612,57.666131258010864,-211.68717308071584,0.9316082000732422,371.6143761650567,0.006729497,-0.010175623,1.8791727545695265,0.20876431465148926,-347.76068836266285
-11.267610290123294,-11.92159070492602,-4.128854195642583,17.561598777770996,2.81538462638855,-0.6250017527603531,10560000,0.95077443,-2348.61926914274,-218.60126976608726,24.43409752845764,2.245452642440796,32,-920.6387932145642,0.0,800,24.315585136413574,0.95084983,55.16907000541687,75.30151748657227,17.561771392822266,-4.118247678561516,0.47327406543556605,-0.5354778644640359,0.4728141217524931,2500.78134059906,-358.87068387798064,-918.419701259189,1.8977317801196731,800,-2480.3840803084145,-2.910942e-09,0.010244122,365.044449720228,57.71820855140686,-200.79533087512266,0.9277944564819336,379.74759000461836,0.007018334,-0.010244125,1.8242189634564037,0.20930957794189453,-361.7879390888076
-12.80453268654977,-11.078553823337433,-3.9913002986775803,17.570621013641357,2.828828811645508,-0.47545020640557867,10880000,0.94958234,-2654.9561393181925,-190.3581866424461,24.367252588272095,2.3090715408325195,33,-893.1523441009998,0.0,800,24.27333974838257,0.9497158,55.06548476219177,75.27277064323425,17.570794105529785,-4.029227573429321,0.47340341453928503,-0.5223852563017839,0.47267189942313365,2576.054728746414,-349.69494595086985,-900.5907366534027,1.8274159098433422,800,-2310.826633791874,-2.4475155e-09,0.010248236,397.99837877887586,57.68038201332092,-200.34445716031075,0.929762601852417,365.64508671792,0.007269121,-0.010248239,1.9885414430595612,0.21033549308776855,-347.1820066581349
-12.46135184117293,-11.715062473290638,-3.783988460592444,17.557398319244385,2.8265652656555176,-0.5560670562226645,11200000,0.9418881,-2587.4743615615575,-207.24291270363514,24.36893057823181,2.229861259460449,34,-851.3626826009128,0.0,800,24.21468997001648,0.94219846,55.00911068916321,75.12144351005554,17.557568311691284,-3.785589474181547,0.4717725141827948,-0.5682270437760877,0.47072180343922226,2651.1768543720245,-328.7010463655567,-851.4752715896917,1.7801273134823945,800,-2436.2790656694324,4.4956803e-09,0.010755237,361.8521930915744,57.5422248840332,-209.52308796542744,0.9314424991607666,356.2187375308435,0.0077186795,-0.010755233,1.8086275412651194,0.2086353302001953,-329.3597421659013
-12.351139353599443,-13.507090584439647,-3.9729329009473395,17.604859590530396,2.81738018989563,-0.5208594394240508,11520000,0.9436343,-2568.614488874333,-198.25479931880764,24.376429319381714,2.262092113494873,35,-889.1726547480366,0.0,800,24.32025694847107,0.9435581,55.113600730895996,75.30405020713806,17.605031967163086,-3.9552040874319774,0.4718719135145191,-0.49626052607764654,0.471246085594371,2726.481603384018,-345.1367705166366,-885.5028758825295,1.8957062726187288,800,-2794.192905199868,4.264712e-09,0.010542696,376.87386732539204,57.677525758743286,-193.79217441908202,0.929025411605835,379.42487105561463,0.0068584518,-0.010542692,1.883454133755847,0.20708322525024414,-345.84074511044804
-12.896886019605393,-11.789057830674974,-3.976372311083411,17.538793087005615,2.8256800174713135,-0.5650655890192376,11840000,0.9429667,-2676.262080559699,-204.75118323141183,24.30211043357849,2.2087221145629883,36,-889.8505479948155,0.0,800,24.30845046043396,0.943109,55.021684408187866,75.0944983959198,17.538963079452515,-4.076097928370604,0.47182130197629335,-0.4532534767761863,0.47135264466242865,2801.576711654663,-351.5444724155981,-909.6990775070651,1.8049650887185718,800,-2454.5527816961176,1.181662e-09,0.010367318,387.48090813147496,57.531872272491455,-181.9732390561027,0.9289510250091553,361.2722459884489,0.00691033,-0.010367317,1.936402579040165,0.20687580108642578,-346.1826974843509
-11.352011307888453,-14.408851475976364,-4.029076096906213,17.583040237426758,2.817105293273926,-0.6539492024515035,12160000,0.9436765,-2363.0092068294452,-226.56760527716241,24.417402267456055,2.2421813011169434,37,-900.2500036709351,0.0,800,24.323206424713135,0.94360507,55.175585985183716,75.32483220100403,17.58320903778076,-4.010214313524217,0.4711127497443185,-0.45670332641110273,0.47210038572369145,2876.902168273926,-354.4534237139541,-896.6732760745725,1.9111472445748636,800,-2976.2945494594974,-2.1044164e-09,0.010261056,378.0353529302103,57.7206346988678,-184.95493652092685,0.9317221641540527,382.4385388062111,0.006560507,-0.010261058,1.8890973220065614,0.2082979679107666,-354.4416433559742
-12.294921356296172,-14.02360056807796,-4.040405242439983,17.58473563194275,2.8383870124816895,-0.5602397816086809,12480000,0.94255656,-2552.4145964535473,-205.07572712413028,24.25333547592163,2.2144224643707275,38,-902.614765065163,0.0,800,24.34578037261963,0.94234717,55.07852578163147,75.21504592895508,17.58490777015686,-4.177729708646861,0.4716150054287538,-0.5245787220303999,0.47132758664546537,2952.1178953647614,-364.81305467887154,-930.022163665804,1.785802816279797,800,-2901.4722174314093,-1.5050171e-09,0.010275748,411.1112231482469,57.603208780288696,-199.7638332279831,0.9430801868438721,357.34842924548997,0.008094025,-0.0102757495,2.0538654297352648,0.2159426212310791,-357.0027180086252
