Sample Time (s),V Predictions Min,Policy Loss,Epoch Time (s),Policy mu Min,AverageReturn_all_test_tasks,Number of env steps total,Log Pis Min,(Previous) Eval Time (s),Log Pis Std,AverageTrainReturn_all_train_tasks,Z mean eval,Z variance eval,Train Time (s),Policy mu Std,KL Loss,Policy mu Mean,V Predictions Std,VF Loss,KL Divergence,Q Predictions Max,QF Loss,Z variance train,Q Predictions Std,Number of train steps total,Policy log std Std,Policy log std Mean,V Predictions Mean,Log Pis Max,Policy log std Max,Epoch,Total Train Time (s),Number of rollouts total,Log Pis Mean,Policy log std Min,V Predictions Max,AverageReturn_all_train_tasks,Q Predictions Mean,Policy mu Max,Q Predictions Min,Z mean train
6.895841491408646,-25.6412,-2172.61,64.35506248520687,-2.93593,1220.59172087,1164000,-6.52463,10.481378300581127,3.55991,1190.59335651,1.72971,0.031517,46.9778426932171,1.18287,5.983844757080078,-0.123113,461.125,103.817,59.83844757080078,2809.13,158.663,0.0579421,471.745,232000,0.300736,-0.654057,2169.67,15.5468,0.0351615,115,7108.907605828717,0,2.68042,-2.15441,2796.69,1208.94871068,2161.91,3.124,-48.576,1.20547
6.937571934424341,58.3661,-1894.69,64.68344804644585,-3.12185,1288.3077322,1174000,-5.69097,10.53363402793184,3.11892,1090.44694185,2.47487,0.0373633,47.21224208408967,1.13006,7.230173587799072,-0.0986521,460.89,110.531,72.3017349243164,2583.48,216.751,0.0405606,472.609,234000,0.301705,-0.634222,1891.1,11.0527,0.144343,116,7173.763625967316,0,2.16269,-2.29784,2573.35,1201.40389133,1879.87,3.3962,57.9445,1.42601
7.065579232759774,45.9698,-1941.03,64.98904946120456,-3.49381,1291.62747262,1184000,-6.52863,10.706921828445047,3.36399,1281.45955642,2.15941,0.0264549,47.21654839999974,1.11932,7.798494815826416,-0.199451,523.302,91.2409,77.98494720458984,2772.14,186.185,0.03455,532.99,236000,0.315931,-0.645752,1946.25,19.2531,0.161113,117,7238.623424571939,0,2.24345,-2.33827,2767.8,1299.35203136,1929.49,3.36234,52.1632,1.50895
6.971839451696724,61.8635,-2092.79,65.04039567383006,-2.7874,1309.94114207,1194000,-8.06314,10.578572693280876,3.59641,1296.74045379,2.29087,0.0271576,47.48998352885246,1.17202,7.2136993408203125,-0.149483,489.918,108.404,72.13699340820312,2824.77,193.531,0.0439198,504.511,238000,0.316724,-0.661952,2091.24,15.9734,0.0109552,118,7303.554625915363,0,2.62884,-2.27364,2820.55,1268.49370457,2075.08,3.31245,50.7169,1.53154
6.191527808550745,43.1156,-2164.4,53.69013293972239,-2.96352,1243.06995017,1204000,-7.93356,10.470342967193574,3.4427,1223.80111756,0.933794,0.0122688,37.02826216397807,1.16041,6.107888698577881,-0.110712,446.627,130.1,61.078887939453125,2774.94,231.346,0.0550189,457.978,240000,0.314321,-0.658378,2164.41,19.2845,0.0121226,119,7355.085883131716,0,2.34408,-2.38461,2781.11,963.90296454,2153.12,4.6975,53.7619,1.15051
5.627806364092976,68.3088,-2123.68,54.386102735064924,-2.65756,1291.05360175,1214000,-8.24667,8.312241579871625,3.55659,1248.64895295,1.86948,0.0255161,40.44605479110032,1.17582,7.08736515045166,-0.127164,494.63,471.878,70.87364959716797,2892.98,398.366,0.0488235,506.171,242000,0.314097,-0.63372,2132.76,12.8335,0.129357,120,7412.071696666535,0,2.55005,-2.26018,2893.35,952.920862014,2105.07,2.72907,62.8079,1.59293
6.945504083763808,55.5718,-1897.02,65.04107322450727,-3.24502,1268.39306164,1224000,-10.158,10.912793111987412,3.34974,1232.23990742,2.28215,0.0274264,47.18277602875605,1.10489,5.079075813293457,-0.072425,450.402,149.345,50.79075622558594,2571.24,308.926,0.0289976,464.513,244000,0.297773,-0.6523,1892.32,13.2861,0.00370499,121,7476.647655604407,0,1.89752,-2.10635,2551.69,1209.64287922,1886.22,3.05139,53.4603,1.1327
6.889908031560481,49.5662,-2259.15,64.37375645618886,-3.09932,1287.32979874,1234000,-7.85166,10.448669137898833,3.62103,1215.31124396,1.75572,0.021194,47.035179286729544,1.19037,8.721585273742676,-0.147256,446.387,158.051,87.21585083007812,2896.69,275.344,0.05089,461.194,246000,0.316461,-0.650038,2261.84,14.9924,0.0475265,122,7541.049492045771,0,2.65133,-2.57067,2908.81,1243.5368459,2247.6,3.24082,70.5451,1.20211
6.895607716869563,48.5087,-2263.98,65.63919444940984,-3.96178,1314.29306307,1244000,-8.21974,10.477466733194888,3.58298,1379.69148066,1.79504,0.0212667,48.26611999934539,1.16369,5.177795886993408,-0.0476837,377.098,203.834,51.777957916259766,2857.28,244.839,0.0433771,388.701,248000,0.297492,-0.666037,2254.97,14.0775,-0.0100536,123,7606.691580306739,0,2.35576,-2.17485,2838.32,1363.33051991,2254.62,3.0107,65.5784,1.04651
6.900850427336991,44.8325,-2180.26,67.13352065719664,-2.92582,1280.39358889,1254000,-6.19667,10.481321704108268,3.49187,1288.54501394,2.08294,0.0976685,49.75134852575138,1.19151,10.584064483642578,-0.164646,489.509,200.742,105.84064483642578,2850.52,308.113,0.0399713,499.727,250000,0.311906,-0.646947,2181.62,13.2675,-0.0100883,124,7671.465502577368,0,2.7288,-2.31387,2861.03,992.759044433,2161.77,2.72802,22.7561,1.85827
5.4282418810762465,44.4661,-1839.11,51.115441541187465,-3.5812,1308.21860169,1264000,-7.09273,8.122465828899294,3.32338,1244.85847665,2.13787,0.0218914,37.564733831211925,1.07865,5.774997234344482,-0.117908,538.873,189.486,57.749969482421875,2745.88,322.938,0.0452332,548.209,252000,0.311427,-0.66515,1840.99,13.4782,-0.0096643,125,7722.6536827124655,0,1.86711,-2.20388,2746.3,1242.65970076,1823.53,2.98804,14.7114,1.26359
5.543528102338314,68.2885,-2383.03,57.38355031237006,-2.55543,1245.44945404,1274000,-7.32967,8.196070089004934,3.50926,1248.25785645,1.73149,0.0275178,43.643952121026814,1.19627,5.922269344329834,-0.0659662,377.846,54.5795,59.22269058227539,2897.59,293.928,0.0534318,394.021,254000,0.308721,-0.68075,2384.04,12.9402,0.028045,126,7782.295725779608,0,2.82826,-2.16171,2892.46,1237.19158991,2381.6,2.75123,74.7442,1.26668
6.909417858347297,37.3785,-2129.45,64.2825446552597,-3.41283,1019.65075539,1284000,-7.18532,10.455573149956763,3.37136,1240.34895253,1.63677,0.0179044,46.91755364695564,1.13899,5.381960391998291,-0.0972283,480.997,160.761,53.819602966308594,2783.45,281.701,0.0404529,492.944,256000,0.303742,-0.671365,2129.34,14.2978,-0.000378907,127,7846.519160434138,0,2.27933,-2.19364,2775.98,954.983461911,2120.42,2.84545,39.6208,1.01034
6.862914160359651,46.2004,-2455.29,64.24290545238182,-4.57897,1300.12776525,1294000,-6.88532,10.397233517840505,3.5032,1378.38332812,1.73536,0.0201297,46.982757774181664,1.17522,6.2731218338012695,-0.107371,452.54,162.07,62.73121643066406,3095.41,272.533,0.0533822,464.206,258000,0.320127,-0.676213,2464.33,14.3462,0.0762638,128,7910.892799322493,0,2.56227,-2.33556,3082.18,1375.21315909,2452.72,2.93166,41.5696,1.32387
6.9468057793565094,28.7278,-2209.17,64.61503645544872,-3.28658,1316.05183016,1304000,-9.43969,10.528896041214466,3.41152,1371.32426517,1.93225,0.0213792,47.13933463487774,1.15043,5.943101406097412,-0.0848232,463.348,96.3587,59.43101501464844,2849.9,247.351,0.0470943,476.542,260000,0.307624,-0.664667,2207.93,13.3189,-0.0414842,129,7975.5372132058255,0,2.38069,-2.19996,2839.48,1369.90364066,2193.87,3.01827,30.9549,1.08794
6.948042199015617,31.9115,-2258.41,62.742078504059464,-2.65224,1283.02615245,1314000,-7.37894,10.559186941944063,3.51168,1243.64805024,2.16347,0.0225449,45.234849363099784,1.18721,4.750054359436035,-0.025781,393.895,197.537,47.50054168701172,2794.87,244.946,0.0445058,405.563,262000,0.306442,-0.663371,2247.99,12.7388,-0.0118324,130,8035.650716057979,0,2.71158,-2.14784,2784.57,1230.69067945,2249.94,3.00054,80.7718,1.02842
5.63356355112046,33.974,-2140.54,51.109928951598704,-3.59777,1286.53264563,1324000,-9.91767,7.931520257145166,3.68255,1315.75149253,1.72456,0.0195345,37.54484514333308,1.18618,9.821121215820312,-0.16073,485.365,223.545,98.21121215820312,2884.26,346.155,0.0330835,499.227,264000,0.329988,-0.656466,2145.24,21.9805,0.196215,131,8087.183819931932,0,2.71592,-2.42756,2863.34,1003.23660149,2124.73,3.62303,33.0907,0.805793
5.62032909784466,31.6152,-2368.04,59.1456371890381,-3.33537,1228.11420719,1334000,-8.00454,8.355497812386602,3.77865,1240.99440523,1.47645,0.0810448,45.169810278806835,1.16916,9.018901824951172,-0.136932,602.259,173.067,90.18901824951172,3321.95,317.232,0.0310448,616.076,266000,0.31914,-0.657023,2371.98,22.6444,0.0525143,132,8148.569821357261,0,2.47591,-2.30502,3302.81,1247.0301865,2359.39,3.74439,11.9308,1.56711
7.051923077087849,23.0572,-2194.37,64.8678873530589,-3.20998,1230.64140888,1344000,-8.32316,10.596819722093642,3.41626,1192.40282353,1.94963,0.0218688,47.21914455387741,1.16086,5.488462924957275,-0.0948862,457.923,85.0965,54.88462829589844,2849.94,210.29,0.0405581,470.375,268000,0.304631,-0.668858,2193.29,13.0227,0.0877594,133,8213.36674382072,0,2.42741,-2.22098,2839.61,815.700789551,2182.26,3.16271,18.6509,1.01928
6.93574238056317,23.8669,-2291.53,64.50761831784621,-4.29834,1283.04055465,1354000,-6.87526,10.526710057165474,3.50235,1300.03523239,1.61273,0.0185617,47.045165880117565,1.17918,6.2320122718811035,-0.133915,461.958,451.698,62.32012176513672,2903.74,265.049,0.0258073,469.981,270000,0.316975,-0.66568,2306.77,15.8644,0.0220568,134,8277.994081841316,0,2.71539,-2.22514,2937.94,1293.80220026,2277.28,4.17039,14.5064,1.41699
7.048642663285136,21.4145,-1976.3,65.12806101655588,-3.35165,937.942616657,1364000,-8.58103,10.647412450052798,3.41407,1228.47007243,1.3412,0.0170617,47.43200590321794,1.16094,6.9305620193481445,-0.116671,515.691,164.114,69.30561828613281,2767.98,232.241,0.0582319,532.451,272000,0.310517,-0.641997,1980.23,14.3491,0.0012362,135,8343.069890014362,0,2.47904,-2.24074,2767.05,1247.92577764,1959.61,2.86325,8.56604,1.492
7.032181666698307,14.3579,-2110.88,61.09039956750348,-3.26925,1311.71144161,1374000,-7.33362,10.596200931817293,3.46433,1299.80529672,0.914318,0.0108166,43.46201696898788,1.13799,6.255809783935547,-0.103315,482.942,1005.93,62.55809783935547,2900.44,441.547,0.039158,491.786,274000,0.292814,-0.631921,2090.46,17.6147,0.0359961,136,8401.882583766244,0,2.17155,-2.17265,2841.6,1324.55450832,2107.57,3.11368,26.7857,1.01673
5.617863768246025,25.91,-2164.14,51.18751208437607,-2.61209,946.376868126,1384000,-7.2635,8.31934753479436,3.47192,1267.16600726,1.21204,0.0106743,37.25030078133568,1.16436,6.789103984832764,-0.13146,481.196,95.5293,67.89103698730469,2853.73,230.895,0.0377396,494.624,276000,0.31185,-0.667021,2167.29,13.943,-0.0530213,137,8452.965399988461,0,2.61151,-2.37895,2846.87,1241.31668675,2154.14,3.13397,19.4798,1.47855
5.863567714113742,33.6541,-2415.77,61.36967403907329,-3.37977,1306.58148317,1394000,-9.29623,8.215517891105264,3.50131,1300.5287058,1.6405,0.019973,47.29058843385428,1.15274,5.522689342498779,-0.0362656,425.768,153.621,55.22689437866211,3046.58,192.725,0.0437457,433.794,278000,0.305144,-0.677276,2422.54,12.4107,0.0459479,138,8516.800746571738,0,2.3942,-2.17859,3045.04,1301.03276109,2406.8,2.70675,37.3558,1.09652
7.061135585885495,22.3605,-2073.72,65.13825812237337,-3.02991,1305.24830003,1404000,-8.95104,10.68226082669571,3.58534,1355.1880436,1.90318,0.0227551,47.39486170979217,1.1403,5.9653000831604,-0.131617,535.973,118.581,59.65299987792969,2850.12,263.854,0.0261509,551.682,280000,0.308286,-0.661344,2073.56,13.8109,0.082361,139,8581.92047762312,0,2.29215,-2.17686,2833.68,1347.22281067,2062.66,3.51126,16.1729,1.27938
7.04523147130385,25.9434,-2241.86,65.33802709402516,-2.99494,1305.27055291,1414000,-8.45484,10.664515014737844,3.67022,1356.93850663,1.35058,0.0167763,47.62828060798347,1.17963,7.631659984588623,-0.171116,505.771,190.66,76.31659698486328,3047.05,269.074,0.0379474,522.724,282000,0.327313,-0.656346,2248.48,14.9952,0.236116,140,8647.06335467333,0,2.59861,-2.32537,3033.13,1354.06010999,2229.22,2.66385,-13.5026,1.64756
6.919093773234636,-6.40233,-2199.44,64.4745425293222,-3.86433,1311.18438144,1424000,-7.8242,10.470464418176562,3.4382,1386.91884285,1.5677,0.0193609,47.08498433791101,1.15102,6.738516330718994,-0.0827711,502.138,182.617,67.38516235351562,2944.71,276.71,0.0388059,519.67,284000,0.315257,-0.669028,2193.02,12.9471,-0.0558246,141,8711.658500663005,0,2.3479,-2.2591,2932.81,1387.13720787,2184.91,3.04247,-28.7992,1.50371
6.980756219476461,8.90195,-1864.06,58.371906919404864,-2.74342,1257.59919784,1434000,-6.27372,10.592168407980353,3.23363,1352.25907075,1.97731,0.037451,40.79898229194805,1.09062,7.068110942840576,-0.219228,498.939,302.937,70.68110656738281,2579.3,249.28,0.027258,513.006,286000,0.314747,-0.660824,1871.13,13.7921,-0.0211431,142,8767.54431265546,0,2.08027,-2.22793,2589.96,1348.91225067,1848.23,2.56867,0.59106,1.36551
5.521240322384983,17.181,-2255.14,51.05606972752139,-3.39902,1292.72103722,1444000,-8.34749,8.10698094824329,3.46634,1317.17337183,1.50224,0.0296963,37.427848456893116,1.17953,7.192413330078125,-0.0598492,562.132,289.232,71.92413330078125,3062.05,300.535,0.0344797,578.749,288000,0.309572,-0.64259,2263.49,21.5505,0.0620506,143,8818.959104509559,0,2.49147,-2.47016,3054.01,1292.7532103,2241.88,3.09613,5.0718,1.46892
6.902065888047218,11.2826,-2182.57,62.92442330112681,-2.88763,1299.95771753,1454000,-10.1195,8.466730071231723,3.61313,1427.75399235,1.49457,0.0322734,47.55562734184787,1.1816,8.673125267028809,-0.135591,515.49,223.007,86.73124694824219,2857.79,458.642,0.0466332,524.752,290000,0.327383,-0.644593,2177.96,13.7373,0.0327553,144,8883.872215605807,0,2.58634,-2.31944,2845.33,1430.15985277,2166.23,2.88301,11.4289,1.66999
6.907256877981126,1.23634,-2216.71,64.45435667829588,-2.94236,1290.30262117,1464000,-8.31674,10.45630525611341,3.41793,1253.62100385,1.73065,0.0373598,47.090794544201344,1.12404,6.410377025604248,-0.134598,517.604,97.03,64.10376739501953,2997.58,194.563,0.0517995,533.51,292000,0.305785,-0.676308,2220.0,14.8463,0.0368123,145,8948.45101061603,0,2.18016,-2.31512,2999.28,1252.391413,2205.41,2.59212,27.2979,1.49179
6.966653653420508,17.0635,-2051.79,64.5521475058049,-3.0803,1312.5115142,1474000,-6.16362,10.58180860709399,3.39345,1275.3995095,1.48463,0.0200574,47.0036852452904,1.14562,6.900043487548828,-0.157914,524.191,148.625,69.00043487548828,2830.89,232.687,0.0453805,538.11,294000,0.316116,-0.653798,2048.16,11.976,-0.00568289,146,9012.915246178862,0,2.3724,-2.34126,2823.05,1313.98228238,2037.36,2.73326,11.1241,1.48623
6.87245496083051,-7.56113,-1906.06,64.35674239462242,-3.40048,1301.79769609,1484000,-10.9036,10.494844590779394,3.37164,1367.64119112,2.07918,0.037154,46.98944284301251,1.06982,4.753819942474365,-0.0345934,569.656,383.439,47.53820037841797,2977.44,644.638,0.0519879,581.294,296000,0.312642,-0.66457,1905.16,14.5117,0.052555,147,9077.363056551665,0,1.66933,-2.24545,2978.34,1366.3699888,1889.22,2.8934,-21.1099,1.07144
6.95775178167969,7.58203,-2150.7,56.102141642943025,-2.78192,1354.46750878,1494000,-6.89628,10.586991481017321,3.56829,1421.72463941,1.64918,0.0201416,38.55739838024601,1.20713,8.23939037322998,-0.169481,462.21,102.636,82.3938980102539,2813.34,253.547,0.0374742,478.673,298000,0.31702,-0.660456,2153.87,16.815,0.136589,148,9131.131966320798,0,3.02339,-2.24975,2800.13,1443.44209372,2136.72,2.86665,19.7285,1.70013
5.624973839148879,1.03794,-2134.2,51.386532824486494,-2.66426,1343.74888959,1504000,-6.69961,8.254556091036648,3.2549,1406.58518196,1.69021,0.027809,37.50700289430097,1.12969,5.910245418548584,-0.119679,583.407,184.441,59.102455139160156,3063.52,237.676,0.0283808,598.126,300000,0.304934,-0.667523,2129.42,13.2812,0.0381059,149,9184.850723183248,0,2.321,-2.32336,3054.1,1404.44681717,2120.04,2.8855,7.60433,1.09624
6.965370895341039,12.7962,-2194.88,64.74666370917112,-4.89461,991.304005757,1514000,-7.03454,10.587939888704568,3.70547,1340.29373376,1.35544,0.0246233,47.19335292512551,1.20396,9.044384002685547,-0.161157,521.745,191.897,90.44384002685547,2860.32,300.095,0.0371769,534.481,302000,0.324654,-0.643149,2199.27,22.4537,0.180194,150,9249.556746893097,0,2.75977,-2.2743,2860.57,1325.08181015,2177.61,2.95142,-10.4272,1.73727
6.941509698051959,-18.4925,-1933.21,64.69571345299482,-2.95825,1066.79326953,1524000,-6.38608,10.548549168743193,3.25875,1304.3141016,2.1071,0.0207406,47.20565458619967,1.07817,5.056651592254639,-0.124138,571.87,659.367,50.56651306152344,3054.02,551.093,0.0383875,580.588,304000,0.294443,-0.662317,1940.73,14.279,-0.00608188,151,9314.392307509668,0,1.8297,-2.30189,3071.7,1275.05813831,1924.17,3.9349,-5.72871,1.01323
7.029902494512498,2.6724,-2340.93,64.95608034357429,-2.9427,1317.56377906,1534000,-6.38211,10.689185761846602,3.74107,1321.02444079,3.27215,0.100268,47.236992087215185,1.2051,8.788466453552246,-0.136311,478.921,125.254,87.8846664428711,3090.62,343.526,0.0349883,491.414,306000,0.319441,-0.653226,2339.85,15.5509,0.0873138,152,9379.212037112098,0,2.82155,-2.33081,3088.78,1302.89986794,2332.32,3.67976,23.1841,0.903305
6.956635923590511,-1.75869,-2369.64,64.62190756155178,-3.65861,1311.7651535,1544000,-7.71956,10.553672825917602,3.58909,1302.09288485,1.68541,0.0298215,47.11159881204367,1.2364,6.074897289276123,-0.0502504,470.912,94.1178,60.74897003173828,3066.46,182.751,0.0331997,482.907,308000,0.318518,-0.681042,2372.68,13.0864,-0.0250368,153,9443.786085613072,0,3.06645,-2.44076,3070.68,1252.28833401,2361.05,2.97734,-9.37753,0.996742
6.44963961886242,-28.9618,-2442.32,53.96494630491361,-3.84992,1344.60074679,1554000,-6.682,10.506885264068842,3.54713,1312.62326377,1.80908,0.0192136,37.00842142198235,1.21099,6.576348304748535,-0.0599894,509.394,272.809,65.76348114013672,3155.67,319.218,0.0403371,526.177,310000,0.315681,-0.654477,2431.45,17.2558,0.450049,154,9495.36364293797,0,2.76746,-2.26367,3145.68,1367.20248291,2425.25,3.55085,-55.2312,1.22519
5.531773853581399,-12.9036,-2109.49,53.60791373439133,-2.93384,1351.47408311,1564000,-7.60744,8.12054488202557,3.38867,1440.06367829,1.73664,0.0307449,39.95559499878436,1.14694,7.613111972808838,-0.0717267,547.604,301.124,76.13111877441406,3064.89,224.957,0.0232422,565.402,312000,0.317716,-0.65648,2096.44,11.8577,0.029932,155,9551.48435635306,0,2.33691,-2.53844,3023.29,1445.52933658,2098.05,2.64845,-7.15218,1.36158
7.032630039844662,-1.95562,-2189.76,64.8327946937643,-3.09857,1326.8891653,1574000,-5.50004,10.634476875886321,3.56213,1342.56027575,1.66385,0.0316963,47.165687778033316,1.18196,5.12446403503418,-0.103858,455.898,168.911,51.2446403503418,2844.47,235.287,0.0252571,472.662,314000,0.320895,-0.69889,2185.4,12.1974,-0.0752146,156,9616.149852395523,0,2.89341,-2.32471,2831.68,1329.22165659,2179.0,2.58979,-39.4299,0.781116
6.905438260175288,-17.6541,-2561.12,65.00240208767354,-2.7771,1370.02312807,1584000,-8.13636,10.468159657437354,3.54515,1373.72737772,1.42135,0.0164752,47.6288041700609,1.19229,7.357593059539795,-0.125162,529.141,149.958,73.575927734375,3346.15,352.861,0.0360002,543.009,316000,0.329509,-0.674247,2563.69,12.7295,0.205245,157,9681.186880767811,0,2.56714,-2.4199,3339.85,1353.44229168,2559.44,3.14951,-0.186125,1.51544
6.963959166314453,-21.6909,-2041.73,64.56614674907178,-3.09237,1348.89065721,1594000,-10.1231,10.504047411959618,3.30863,1445.21090062,2.04591,0.0358947,47.098140170797706,1.11876,6.064612865447998,-0.153083,579.756,508.346,60.64612579345703,3141.76,366.988,0.0383283,603.733,318000,0.305437,-0.659078,2029.55,19.394,0.116583,158,9745.732643286232,0,2.1669,-2.37065,3132.75,1449.24224479,2028.59,3.42398,-1.23988,1.1602
6.895695973653346,-8.64042,-2212.16,64.36726293805987,-2.89422,1343.57924508,1604000,-8.36074,10.484518407844007,3.46926,1339.25033795,1.40723,0.0268954,46.98704855656251,1.16275,7.973324775695801,-0.103436,564.402,133.381,79.73324584960938,3146.26,286.517,0.0416556,578.136,320000,0.32098,-0.657151,2218.18,15.0461,0.176208,159,9808.460285268724,0,2.4887,-2.34409,3141.6,1359.27969256,2197.6,2.75383,-0.159647,1.56589
5.409004919230938,-216.826,-2088.08,51.66693390905857,-6.29973,1343.18309378,1614000,-9.49251,8.845930540934205,3.48483,1331.53230892,1.20173,0.00900043,37.41199844889343,1.14233,6.435951232910156,-0.102009,530.201,135.961,64.35951232910156,2879.43,288.3,0.0666407,543.738,322000,0.317226,-0.662838,2093.22,31.8257,0.0630009,160,9859.615401339717,0,2.28896,-2.3911,2887.35,1069.68112662,2072.73,3.81143,-106.537,1.53449
5.612071421928704,0.249789,-2292.21,57.13477050559595,-2.7781,1410.72087154,1624000,-6.59972,8.33504729392007,3.51866,1290.17358217,1.75199,0.0201804,43.18765178974718,1.16953,6.776697635650635,-0.0987878,566.667,114.076,67.76697540283203,3113.64,272.022,0.0321272,578.532,324000,0.319115,-0.66773,2294.05,13.8213,0.0760196,161,9919.62343628332,0,2.5416,-2.50475,3122.16,1323.79916327,2277.32,2.74149,-6.0162,1.42485
7.106643200851977,-5.27378,-2413.77,69.07802461413667,-3.25425,1355.69251285,1634000,-6.77313,11.20948846405372,3.65761,1421.6421222,1.85074,0.0329411,50.76189294923097,1.20512,5.91995096206665,-0.0558301,508.158,89.4581,59.19950866699219,3095.4,205.451,0.0298424,520.03,326000,0.313436,-0.686759,2416.84,14.232,0.11765,162,9988.717100761365,0,2.91362,-2.49481,3089.75,1429.10953644,2403.59,3.47726,-28.2594,1.1917
7.096966337878257,-21.9626,-2379.1,67.71438700146973,-3.17203,1370.7057402,1644000,-8.63393,11.226291009690613,3.57029,1370.05976298,1.54574,0.0280525,49.39112965390086,1.18199,5.967823028564453,-0.0761497,473.706,62.783,59.67823028564453,3055.08,192.715,0.059625,486.421,328000,0.316558,-0.693282,2377.23,14.5723,0.0840026,163,10055.993275111541,0,2.73502,-2.24971,3054.07,1373.95322272,2367.16,3.2581,-1.39957,1.56273
7.13487220229581,1.2635,-2317.15,66.80668908543885,-3.5146,1344.06984539,1654000,-8.30735,10.789196721278131,3.64132,1373.34867527,1.51751,0.017487,48.88262016186491,1.19992,6.8454108238220215,-0.121318,481.231,160.388,68.45410919189453,3013.52,224.244,0.0309745,498.926,330000,0.317706,-0.677358,2309.88,13.1553,0.00469422,164,10122.766104888637,0,2.88412,-2.30134,3000.63,1367.31744997,2305.53,3.03015,0.97967,0.928191
6.9281794941052794,-10.0508,-2242.54,65.19434546818957,-3.07451,1356.94671273,1664000,-8.47024,10.75621154718101,3.48019,1361.07421627,1.71497,0.0197852,47.50995442690328,1.16583,5.942765235900879,-0.0906338,572.251,125.209,59.427650451660156,3124.54,279.904,0.0361144,582.348,332000,0.295314,-0.67398,2242.34,15.4535,0.0599685,165,10185.239953271113,0,2.4603,-2.36273,3136.4,1346.37742048,2228.02,3.6521,-21.9908,1.11505
5.648927618283778,0.68332,-2214.83,51.1487267347984,-4.19449,1341.59603116,1674000,-8.29001,8.03698201617226,3.61024,1350.20907466,2.03202,0.0379945,37.46281710034236,1.20438,8.162068367004395,-0.101962,537.204,198.256,81.62068176269531,2981.75,312.716,0.0297956,557.108,334000,0.30794,-0.64485,2207.03,26.0796,0.202994,166,10236.548321555834,0,2.58193,-2.30065,2971.32,1331.78494015,2196.01,3.35662,-6.70402,1.59376
5.549957941751927,-49.0445,-2333.06,58.932877835351974,-3.21502,1360.83488828,1684000,-8.5063,8.197629071772099,3.67092,1470.16700349,1.61662,0.0185661,45.18529082182795,1.1727,6.73760986328125,-0.115668,602.559,114.63,67.3760986328125,3255.53,218.028,0.0419701,618.216,336000,0.318229,-0.678998,2330.38,20.8853,-0.0316944,167,10297.911796593107,0,2.55845,-2.46537,3232.53,1463.82238038,2319.67,3.87838,-73.765,1.38646
7.05729544069618,-58.1288,-2425.31,65.31204264378175,-2.7123,1332.35647718,1694000,-9.58243,10.629384855274111,3.63855,1421.78375169,1.73969,0.03508,47.62536234781146,1.17739,6.387816905975342,-0.043625,510.331,113.521,63.87816619873047,3130.32,191.514,0.0316567,523.364,338000,0.312278,-0.677322,2429.18,15.2631,0.483617,168,10363.078256371431,0,2.61606,-2.3422,3138.26,1404.54712831,2415.08,4.08056,-19.4225,1.58884
6.9252374125644565,-69.9381,-2082.4,67.81474869325757,-3.90692,1357.68379644,1704000,-10.4994,10.484907826408744,3.49702,1365.18914479,1.56105,0.0279866,50.40460345428437,1.14098,6.054635047912598,-0.0581328,575.42,113.249,60.546348571777344,3058.17,336.908,0.027742,587.2,340000,0.305942,-0.664323,2085.98,11.9741,-0.0417174,169,10431.95885389112,0,2.27482,-2.28731,3051.09,1375.44970221,2071.41,2.68989,-14.7917,1.1351
7.4964388981461525,-39.0433,-2156.85,69.42924444191158,-2.67567,1401.54843754,1714000,-9.25392,11.551800957880914,3.38483,1359.33119403,1.81861,0.031588,50.38100458588451,1.166,6.859485149383545,-0.127665,571.617,133.915,68.5948486328125,3012.05,233.529,0.0335678,586.716,342000,0.313114,-0.655292,2151.39,15.0904,0.000784338,170,10501.406331175473,0,2.49681,-2.27525,2999.7,1368.42122951,2142.7,2.79208,-19.8182,0.956842
7.352525121066719,-20.5156,-2555.67,63.3928848314099,-3.03249,1174.45344003,1724000,-9.95684,11.57136172009632,3.52668,1444.74885364,0.643994,0.0173682,44.46899799024686,1.20022,6.6423258781433105,-0.0789201,549.854,112.385,66.42325592041016,3336.53,260.539,0.0448328,567.359,344000,0.319215,-0.681812,2555.73,14.6011,-0.00920141,171,10561.826096401084,0,2.75591,-2.49881,3303.56,1404.09890615,2544.26,2.9919,-19.0765,1.27676
5.612181042321026,-31.9737,-2191.34,53.71022878494114,-2.80363,1312.03631998,1734000,-5.96457,8.599201860837638,3.54839,1377.96083923,1.85422,0.0351829,39.49884588178247,1.18182,5.880895614624023,-0.0561085,504.4,83.0126,58.808956146240234,2907.12,195.877,0.0343045,520.117,346000,0.316258,-0.671514,2193.34,15.6184,0.097978,172,10615.658815587405,0,2.59274,-2.23666,2905.65,1410.30105555,2177.49,2.91384,-49.5404,0.858347
6.584469777066261,4.11525,-2285.83,64.11573787312955,-3.1334,1361.80296857,1744000,-8.73631,8.722758844029158,3.77675,1332.90399002,1.5839,0.0200176,48.80850925203413,1.22027,8.436677932739258,-0.158266,563.417,294.087,84.36677551269531,3133.6,236.109,0.0369184,581.862,348000,0.320764,-0.652447,2276.28,12.8419,0.076008,173,10682.53333864361,0,2.84594,-2.31752,3099.42,1346.55850201,2267.81,2.90014,-1.6217,1.63484
