KL Divergence,R Predictions Std,Log Pis Std,Q Predictions Max,Policy mu Min,Number of rollouts total,Sample Time (s),Policy mu Max,AverageReturn_all_train_tasks,Q Predictions Min,RF Loss,V Predictions Min,Policy mu Mean,V Predictions Mean,Epoch Time (s),V Predictions Max,Log Pis Max,R Predictions Max,Q Predictions Std,(Previous) Eval Time (s),Z mean train,Total Train Time (s),KL Loss,R Predictions Mean,Number of train steps total,Train Time (s),Policy log std Std,Z variance train,Policy Loss,Policy mu Std,Z variance eval,QF Loss,Q Predictions Mean,Log Pis Min,Number of env steps total,V Predictions Std,R Predictions Min,Policy log std Mean,Epoch,Policy log std Max,Policy log std Min,Log Pis Mean,VF Loss,AverageReturn_all_test_tasks,Z mean eval
132.10650634765625,0.00103699,3.30131,1150.66,-5.14241,25258,4.843236003995116,5.94211,512.56582909,-67.7627,169.715,-65.5632,0.30554,780.681,148.12825790199713,1141.13,32.4768,0.00427703,187.394,18.942073967002216,0.711904,50545.96437754927,13.210650444030762,0.00127479,682000,124.3429479309998,0.272448,0.00339621,-779.999,0.794545,0.00302065,485.509,774.362,-10.2927,1444000,173.933,-0.00142285,-0.669882,340,0.929519,-2.51013,0.0680909,97.6769,541.214613244,0.582856
134.03924560546875,0.00105218,3.25651,1185.28,-4.71447,25299,4.891692558994691,4.26838,502.522561755,-39.1743,192.012,-52.0701,0.335391,830.268,146.26884446799522,1175.21,30.4249,0.00440974,175.967,18.698251661997347,0.749515,50692.341313164274,13.403924942016602,0.00120846,684000,122.67890024700318,0.279064,0.00324614,-829.237,0.795234,0.00427552,598.974,824.678,-8.26689,1448000,160.661,-0.00143922,-0.704461,341,0.0402968,-3.11164,0.262398,138.579,521.204537054,0.376562
157.84182739257812,0.00108855,3.32621,1218.16,-5.64229,25340,4.9650344850088,5.23968,510.040149426,-95.8454,207.083,-40.6851,0.3274,800.151,148.5776918430056,1205.79,33.1775,0.00530246,183.31,18.80872147599439,0.633876,50840.65117928627,15.78418254852295,0.00125432,686000,124.8039358820024,0.276624,0.00270561,-800.771,0.823545,0.00417283,586.375,794.279,-8.80704,1452000,170.601,-0.0018354,-0.667415,342,0.872264,-3.54323,0.378725,117.326,518.157940754,0.579859
131.33477783203125,0.00104775,3.20283,1216.53,-4.90608,25383,5.054349957012164,4.61993,516.122757598,-55.283,194.152,-34.3376,0.336353,855.567,147.39390895501128,1207.03,37.0137,0.00453563,173.934,18.54349781900237,0.849262,50988.12055995829,13.133478164672852,0.00122032,688000,123.79606117899675,0.264454,0.00587009,-854.899,0.783677,0.00553822,499.294,848.744,-8.06939,1456000,163.064,-0.00130537,-0.660691,343,0.0707272,-3.01004,0.00734742,71.63,530.059088744,0.502251
150.45050048828125,0.00103224,3.54589,1209.7,-4.93436,25425,5.006784566990973,5.4011,510.493487995,-78.7435,178.766,-31.783,0.291234,783.695,149.3186319939923,1199.85,35.8751,0.00492007,187.432,18.621542741006124,0.64764,51137.64558231627,15.045050621032715,0.00127622,690000,125.69030468599522,0.281018,0.00462782,-784.477,0.805722,0.00388751,439.755,777.8,-10.2623,1460000,172.68,-0.00139357,-0.643925,344,0.119279,-2.46503,0.00810465,102.659,536.997923984,0.443591
146.3009033203125,0.00106963,3.20467,1179.53,-3.91487,25467,4.900913811994542,4.56309,498.348759543,-80.1371,196.985,-22.8267,0.297845,821.412,147.59586955599661,1184.92,20.7382,0.00521317,192.064,18.830599412001902,0.864644,51284.971023488266,14.630090713500977,0.00117192,692000,123.86435633200017,0.296269,0.00228566,-822.727,0.810247,0.00488184,486.822,809.956,-9.35791,1464000,171.108,-0.00149231,-0.686512,345,0.0856107,-2.98224,0.17384,115.001,537.034938772,0.251065
144.11834716796875,0.00104198,3.54177,1243.41,-5.23062,25510,4.944608808997145,4.47206,495.677811784,-47.2123,168.95,-17.2259,0.275959,813.726,147.11954514699755,1235.88,34.942,0.00479021,208.048,18.56285315399873,0.76742,51432.24053154628,14.411834716796875,0.00122864,694000,123.61208318400168,0.286521,0.00327759,-812.593,0.822716,0.00323427,531.966,803.52,-8.88225,1468000,194.986,-0.00189555,-0.65461,346,0.232264,-2.59991,0.15896,151.848,534.319509676,0.493801
152.38282775878906,0.00107366,3.27785,1270.61,-4.03896,25553,4.785356112013687,4.81212,501.452884386,-32.6469,223.017,-8.78197,0.303076,836.241,147.28672662401368,1265.62,31.9897,0.00451958,208.665,18.7151463400005,0.52116,51579.30086217428,15.238283157348633,0.00111075,696000,123.78622417199949,0.291288,0.00405859,-837.936,0.82851,0.00323155,441.705,829.507,-7.90106,1472000,196.618,-0.00184083,-0.665128,347,0.127174,-3.10256,0.26087,109.794,537.525630125,0.385401
139.81057739257812,0.0010225,3.39797,1286.86,-3.46569,25595,4.957556761997694,6.12823,508.503699317,-25.4437,191.008,-46.415,0.283391,852.696,147.28485685499618,1278.54,25.9789,0.00476716,215.15,18.491524453995225,0.658208,51726.825502194275,13.981058120727539,0.00119156,698000,123.83577563900326,0.276749,0.0017606,-854.053,0.805545,0.00376045,564.717,843.519,-9.5181,1476000,193.248,-0.00191523,-0.665405,348,0.221922,-2.83382,0.0646712,187.324,527.278437949,0.424611
154.08018493652344,0.00107841,3.67665,1228.82,-4.75215,25638,4.842078818001028,5.85395,515.645501258,-113.107,201.839,-63.1848,0.362767,851.649,146.4878185320049,1224.66,31.0124,0.00492957,185.011,18.73391582399927,0.902098,51873.46973942028,15.408019065856934,0.00133993,700000,122.9118238900046,0.279699,0.0030723,-851.962,0.838078,0.00357058,476.568,842.603,-11.0772,1480000,164.517,-0.00121229,-0.712603,349,0.582439,-2.79497,0.568402,134.169,543.54298016,0.524608
152.68161010742188,0.0011461,3.43284,1282.14,-5.72347,25681,4.960485821990005,5.50881,507.390204272,-76.9156,220.611,-42.6397,0.326649,826.519,147.0031067819873,1292.76,32.1297,0.00561525,202.725,18.892610931994568,0.650537,52020.12058783928,15.268160820007324,0.00130164,702000,123.15001002800273,0.286579,0.00367023,-823.572,0.829812,0.00310293,968.116,814.512,-8.88548,1484000,192.704,-0.00177602,-0.668584,350,0.224769,-2.7885,0.339323,135.322,529.326175827,0.436162
138.39088439941406,0.00103381,3.24198,1299.39,-3.29683,25724,4.903559468002641,5.57972,512.758260646,-109.163,193.034,-32.401,0.316636,857.002,146.89036514200416,1293.39,29.9006,0.0046678,181.172,18.542966425004124,0.590585,52166.93821619428,13.839088439941406,0.00134117,704000,123.44383924899739,0.277601,0.00338407,-851.434,0.809872,0.00395801,468.366,847.459,-9.75069,1488000,167.848,-0.00164639,-0.693826,351,0.124968,-2.67284,0.255915,152.261,541.765472864,0.253432
149.41574096679688,0.00112779,2.97729,1306.05,-3.51595,25765,4.930141098964668,4.29643,538.94243256,-53.448,224.384,-18.7686,0.254431,877.024,147.46341403496626,1294.22,27.3897,0.00548631,174.7,18.472879572000238,0.665952,52314.258282490235,14.941574096679688,0.00143606,706000,124.06039336400136,0.27059,0.00339434,-879.256,0.819616,0.00400466,734.055,872.313,-10.6009,1492000,165.022,-0.0016158,-0.670462,352,0.224146,-2.59211,0.156788,109.328,539.675208783,0.430112
137.34835815429688,0.00102503,3.16391,1228.67,-3.89181,25807,4.876460656996642,5.00731,504.182989698,-52.041,184.754,-15.6472,0.336817,849.456,148.01877038299426,1231.55,29.964,0.00407845,186.861,18.332094158999098,1.33468,52462.246405885235,13.734835624694824,0.0012424,708000,124.81021556699852,0.260414,0.00159342,-847.302,0.797132,0.00317098,688.546,840.787,-10.6105,1496000,170.117,-0.00123738,-0.694463,353,0.310122,-2.35229,0.254794,126.972,543.817891367,0.554723
147.01551818847656,0.00106409,3.20584,1164.79,-3.79908,25849,4.940579194997554,4.68089,496.912191,-111.262,204.008,-58.9018,0.322007,816.698,146.79831099899457,1163.76,34.1312,0.00464614,190.191,18.30391932999919,0.544465,52609.57023272822,14.701552391052246,0.0012369,710000,123.55381247399782,0.273057,0.0039697,-815.602,0.802375,0.00292648,556.158,810.026,-9.65892,1500000,175.989,-0.00162,-0.679856,354,0.0847305,-2.5131,0.166096,89.6817,535.698474403,0.376585
132.30319213867188,0.0010744,3.18534,1251.22,-4.49325,25890,4.93033280299278,4.91587,508.060086571,-32.7511,186.198,-60.9271,0.297257,840.396,147.98801179098518,1233.99,35.6427,0.00470599,182.954,18.832092204997025,0.648777,52757.690964553214,13.230319023132324,0.00125644,712000,124.22558678299538,0.275634,0.00425543,-842.378,0.797903,0.00317393,491.466,836.021,-8.99351,1504000,171.634,-0.00261061,-0.661876,355,0.170227,-2.57893,0.0390353,146.36,529.42179144,0.370585
134.7388458251953,0.0010412,3.27758,1299.35,-4.37356,25932,4.813398523016076,6.14293,503.783007767,-35.0946,197.707,-9.1551,0.297501,867.593,146.9820439330142,1279.96,34.6599,0.00438259,181.569,18.967437822000647,0.705903,52904.154230886226,13.473884582519531,0.00124389,714000,123.20120758799749,0.279507,0.00319057,-873.948,0.801821,0.00265174,503.736,866.599,-10.5346,1508000,170.208,-0.00141969,-0.68233,356,0.0926439,-2.66217,0.133667,162.488,517.003280937,0.458347
138.89520263671875,0.00109465,3.32781,1229.57,-4.93948,25973,4.8280080249969615,5.84738,521.455689303,-39.9312,194.679,-32.784,0.297616,859.476,147.12811940199754,1228.23,36.1496,0.00674449,187.82,18.45126609300496,0.869785,53051.37601209723,13.889520645141602,0.00131071,716000,123.84884528399562,0.270509,0.00330474,-859.826,0.807154,0.0036425,483.334,856.057,-9.16372,1512000,170.231,-0.00113939,-0.664736,357,0.173997,-2.61452,0.0750484,166.962,544.649644089,0.286125
149.3940887451172,0.000994826,3.13447,1309.26,-4.332,26018,4.936985114007257,5.08201,523.36203297,-95.2141,192.189,-71.6575,0.283689,833.347,146.16988085500634,1305.96,26.7777,0.00457296,221.915,18.547501073000603,0.791805,53197.43655651323,14.939409255981445,0.00125985,718000,122.68539466799848,0.27833,0.00277187,-835.992,0.817848,0.0025992,544.565,826.492,-7.85757,1516000,210.749,-0.00186593,-0.691308,358,0.249593,-2.6224,0.293922,149.78,549.739160663,0.532491
148.1986083984375,0.00103346,3.49691,1235.53,-5.43332,26062,4.81341387701832,7.98897,523.7212382,-132.969,185.81,-36.7077,0.253625,844.927,146.2006170410168,1221.7,46.0471,0.00474848,205.757,18.44099888599885,0.739953,53343.61978128126,14.81986141204834,0.00128588,720000,122.94620427799964,0.280897,0.00360837,-846.447,0.821617,0.00243517,419.222,838.18,-8.99049,1520000,187.654,-0.00120124,-0.667845,359,0.235947,-3.07793,0.0724169,129.638,526.71451808,0.661005
155.77525329589844,0.00102003,3.50186,1198.61,-4.58962,26108,4.878450657983194,5.96575,511.840015733,-27.4902,181.227,-76.5823,0.310752,813.914,146.88501874598296,1187.49,35.579,0.00520464,193.233,18.426028453999606,0.788368,53490.22250901023,15.57752513885498,0.00123978,722000,123.58053963400016,0.29162,0.0018683,-815.232,0.829895,0.0043789,547.37,805.978,-7.67318,1524000,174.225,-0.00163131,-0.719805,360,0.208065,-2.83532,0.527512,134.967,528.671155211,0.512974
147.61082458496094,0.00107837,3.37097,1244.13,-6.70062,26151,4.8816673179971986,5.94323,514.813483409,-84.9282,205.908,-24.0972,0.281739,816.705,146.69323056599387,1230.49,48.1321,0.00668341,215.261,18.14674608199857,1.42913,53637.23579049122,14.761082649230957,0.00122822,724000,123.6648171659981,0.289536,0.00433659,-817.024,0.831573,0.0036726,752.159,808.727,-12.8742,1528000,202.527,-0.00171417,-0.667196,361,0.939638,-2.63081,0.171176,113.467,508.574078827,0.560556
134.12608337402344,0.00103794,3.302,1261.47,-3.82869,26194,5.036987170009525,6.32224,515.3309084,-49.3148,200.5,-23.991,0.305643,857.756,147.29370203000872,1258.35,28.5725,0.00479197,177.1,18.46901611499925,0.430165,53784.67385153523,13.41260814666748,0.0012384,726000,123.78769874499994,0.278604,0.00362266,-854.882,0.820715,0.00267006,467.357,847.503,-9.93387,1532000,156.57,-0.00202307,-0.680573,362,0.189638,-2.61157,0.246082,141.299,545.310950053,0.52538
150.77294921875,0.00104957,3.16523,1164.18,-4.62667,26236,4.850221478984167,4.80108,518.58743732,-49.0964,184.148,-19.5807,0.268982,826.464,147.42687187797856,1158.05,32.8824,0.00475671,197.658,18.615932709995832,0.620071,53932.02309405322,15.077295303344727,0.00120202,728000,123.96071768899856,0.283396,0.004073,-827.03,0.823056,0.00303702,621.239,821.959,-8.98317,1536000,185.116,-0.00260867,-0.706882,363,0.156402,-2.81842,0.33797,122.159,524.306424397,0.252735
148.7700653076172,0.00101513,3.10786,1238.19,-3.79597,26278,5.029378168001131,6.58012,523.471016187,-59.8186,210.917,-33.4124,0.256796,854.0,146.2528724069998,1242.99,31.5807,0.00429237,189.12,18.541547043998435,0.673531,54078.41141156423,14.877006530761719,0.00120391,730000,122.68194719500025,0.272572,0.00444091,-852.568,0.80635,0.0030282,626.821,845.245,-9.01812,1540000,175.16,-0.00126933,-0.679232,364,0.307963,-2.91268,0.0794421,106.531,529.159212255,0.453085
146.17515563964844,0.00107309,3.17891,1199.62,-4.13753,26319,4.86183232600888,4.15049,520.882823413,-26.0177,195.546,-33.7607,0.303722,795.94,147.09382912101137,1197.25,29.6878,0.00432846,198.482,18.67897724499926,0.461128,54224.96319866524,14.617515563964844,0.00123765,732000,123.55301955000323,0.284717,0.00472178,-792.516,0.78838,0.00338273,381.87,785.336,-9.16977,1544000,185.164,-0.00260016,-0.671533,365,0.100719,-3.04109,0.0557286,199.814,533.569990654,0.378938
140.97776794433594,0.00106991,3.50856,1243.73,-4.44057,26361,4.8830884199851425,4.75252,504.267101096,-25.2442,182.893,-18.4774,0.295083,841.344,146.09663979199104,1230.15,37.2587,0.00513959,188.319,18.139467167005932,0.691857,54371.038324456225,14.097777366638184,0.00135553,734000,123.07408420499996,0.279588,0.00249005,-842.237,0.848228,0.00405442,563.693,832.611,-9.36976,1548000,170.307,-0.00119217,-0.690606,366,0.184421,-3.51799,0.426396,151.155,517.202941197,0.535267
167.8116455078125,0.00105944,3.46477,1347.32,-5.92064,26402,4.9095337569960975,5.36661,510.086341773,-86.9998,200.937,-77.3231,0.260806,806.348,147.95513279199076,1328.73,37.4608,0.00442636,223.686,18.120835614994576,0.845333,54519.605427315226,16.781164169311523,0.00124763,736000,124.92476342000009,0.30195,0.00228803,-806.575,0.844662,0.00325255,604.949,799.976,-9.13726,1552000,208.385,-0.0019063,-0.683519,367,0.212535,-2.56118,0.288915,143.015,528.333003595,0.481679
143.4064483642578,0.00103674,3.25991,1329.7,-5.95862,26443,4.984548017971974,4.93711,510.88245374,-48.1565,212.277,-32.0495,0.313112,886.356,147.39213188797294,1320.0,35.9725,0.00534088,180.895,18.73628927000391,0.408534,54666.59049545419,14.340644836425781,0.0013222,738000,123.67129459999705,0.269771,0.00415086,-888.865,0.806591,0.00297291,441.097,881.227,-8.84393,1556000,167.418,-0.00145471,-0.689739,368,0.438915,-2.82069,0.218559,135.787,540.182730725,0.60197
140.10934448242188,0.00102151,3.17862,1275.4,-3.68568,26484,5.0109828440181445,4.60471,515.803139816,-105.949,175.85,-31.4109,0.304535,818.879,148.84547620602098,1291.94,31.7113,0.00416041,187.913,18.33147912500135,0.541587,54815.17937569122,14.010934829711914,0.00122577,740000,125.50301423700148,0.267095,0.00472327,-818.277,0.797951,0.00318054,412.384,812.838,-9.25254,1560000,175.329,-0.0018746,-0.64594,369,0.391419,-2.53949,0.0219874,75.617,530.944718921,0.460989
153.8854217529297,0.000946952,3.47165,1304.89,-6.12943,26526,4.734319338007481,5.44195,505.054834501,-42.5192,159.931,-46.4694,0.294756,818.641,146.07018145501206,1287.5,39.5965,0.00502853,213.927,18.077045713005646,0.650432,54961.45719339323,15.388542175292969,0.00122023,742000,123.25881640399894,0.285229,0.00402988,-820.681,0.817476,0.00475224,428.044,812.037,-12.1491,1564000,199.074,-0.0012497,-0.692863,370,0.234172,-3.207,0.275588,140.058,521.306294301,0.582303
136.79238891601562,0.00106684,3.22192,1177.47,-5.17764,26567,4.9341989750100765,4.51466,526.598665964,-17.1499,177.777,-8.39169,0.288615,873.022,146.52980296301394,1182.38,38.2562,0.00532025,175.742,18.2873852240009,0.49487,55108.30031996124,13.679239273071289,0.00125051,744000,123.30821876400296,0.268521,0.00431891,-870.262,0.824221,0.00329689,461.117,866.263,-7.519,1568000,162.17,-0.00189045,-0.70034,371,0.169783,-2.44811,0.362124,105.881,557.726091196,0.38594
159.2335968017578,0.00109597,3.19965,1292.38,-7.22822,26608,4.92146438198688,5.5955,537.438883019,-27.7436,195.144,-30.7568,0.29572,829.324,147.669815405985,1279.17,47.3624,0.0050108,196.901,18.603548633000173,0.427324,55255.38051765623,15.923359870910645,0.00131107,746000,124.14480239099794,0.260901,0.00386987,-833.481,0.792442,0.00305668,401.562,828.528,-9.56264,1572000,190.544,-0.00151923,-0.675925,372,0.177861,-2.88384,0.0544945,148.894,548.581769425,0.470957
146.97122192382812,0.00106133,3.30945,1331.17,-6.29596,26652,4.9413736809947295,5.91725,516.359076331,-22.5004,192.946,-27.5065,0.31851,847.635,147.6090972749953,1317.82,37.2442,0.00435165,208.227,18.016619027999695,0.736609,55403.67561450822,14.697122573852539,0.00130537,748000,124.65110456600087,0.271178,0.00346395,-851.003,0.817485,0.00356362,498.35,844.777,-10.6202,1576000,194.483,-0.00217609,-0.687797,373,0.126601,-2.93801,0.298612,140.708,547.575873328,0.358552
153.3653564453125,0.00110595,3.17873,1292.23,-4.81428,26694,4.946037415975297,4.42552,522.371175666,-20.8153,201.575,-29.0704,0.302487,802.363,147.16009211297933,1267.67,29.6753,0.00528691,221.231,18.70587161000003,0.697425,55550.18420492919,15.336535453796387,0.00128381,750000,123.508183087004,0.289316,0.00458876,-804.091,0.81003,0.00308626,526.264,800.269,-11.1896,1580000,213.465,-0.00179202,-0.698234,374,0.178496,-2.6206,0.288351,118.965,552.801442805,0.539237
151.38197326660156,0.00107573,3.47328,1254.95,-6.53112,26735,4.830988125002477,5.73247,530.518664141,-39.278,201.848,-20.0105,0.305691,813.405,147.49051119900105,1249.21,30.8839,0.00491145,211.542,18.05670378999639,0.461344,55697.93113784118,15.138197898864746,0.00120579,752000,124.60281928400218,0.289195,0.00311575,-812.041,0.82155,0.00388642,466.005,806.439,-8.20456,1584000,195.609,-0.00164463,-0.661954,375,0.301541,-2.59129,0.178691,145.569,544.606323895,0.591107
143.57232666015625,0.00101385,3.12166,1183.53,-4.06581,26777,5.096165619004751,4.94087,515.487581595,-46.6393,162.617,-67.4232,0.305748,822.734,147.94264918000408,1182.22,20.8065,0.00427055,175.574,18.31565815200156,0.818193,55846.53351877218,14.357233047485352,0.0012307,754000,124.53082540899777,0.281295,0.00394746,-822.247,0.796648,0.00337389,440.524,814.425,-11.8523,1588000,168.141,-0.00108963,-0.706763,376,0.123951,-2.74585,0.339871,97.0898,534.442192082,0.304546
146.64097595214844,0.000967076,3.15816,1292.85,-3.68711,26818,4.911594409983081,4.14992,514.925658706,-44.7392,172.949,-19.5105,0.30216,863.121,147.9640965759827,1299.1,26.6499,0.00449045,201.463,18.97838337500434,0.758396,55994.30975813816,14.664097785949707,0.00130948,756000,124.07411879099527,0.276968,0.00144637,-861.916,0.81005,0.00260132,484.117,855.981,-11.2596,1592000,188.422,-0.00179625,-0.708661,377,0.137818,-2.84029,0.30714,121.116,529.398672978,0.371207
144.70553588867188,0.000995626,3.12555,1318.19,-5.09922,26865,4.8864525470125955,6.91393,525.449170117,-47.0119,168.995,-26.2636,0.315129,814.242,147.9866266030076,1318.12,33.3772,0.00512105,200.567,18.79332669499854,0.884436,56141.79073772015,14.470553398132324,0.00136223,758000,124.30684736099647,0.27025,0.00256864,-814.877,0.800799,0.00340412,512.585,807.964,-11.1117,1596000,190.443,-0.0018618,-0.675745,378,0.8491,-2.69132,0.140389,90.2093,536.459747991,0.534685
151.69119262695312,0.00109125,3.29027,1197.23,-5.03792,26907,4.981988633007859,4.97904,511.42823134,-86.0362,193.391,-28.8714,0.300108,836.135,146.24957628600532,1200.5,32.1463,0.00512712,185.68,18.290379746002145,0.720487,56288.18639387116,15.169119834899902,0.00131818,760000,122.97720790699532,0.281213,0.00394059,-830.836,0.816799,0.00273029,528.325,826.23,-9.5889,1600000,173.401,-0.00118193,-0.688933,379,0.417475,-2.66879,0.291593,132.874,540.282069623,0.307866
145.17727661132812,0.00110046,3.33481,1226.22,-5.96122,26949,4.911873660006677,7.79046,533.868929217,-76.462,198.481,-35.2579,0.292476,826.606,148.233955668009,1215.24,32.9958,0.00487053,197.597,18.439264411004842,0.870421,56436.33179071818,14.517727851867676,0.00128327,762000,124.88281759699748,0.277516,0.00413096,-827.697,0.81866,0.00404455,526.248,817.13,-9.08125,1604000,181.62,-0.00123965,-0.707333,380,0.316619,-2.87228,0.22685,89.622,550.446515704,0.455027
135.41555786132812,0.00103704,3.35802,1273.52,-6.68022,26990,4.847872478996578,4.91943,553.728781822,-21.1809,173.368,-13.3625,0.294481,865.689,146.81874077999964,1279.6,34.6306,0.00392772,188.216,18.353376686005504,0.626239,56583.464247172175,13.541556358337402,0.00124782,764000,123.61749161499756,0.282672,0.00389553,-867.489,0.832549,0.00261691,519.385,858.621,-7.79031,1608000,173.639,-0.00145329,-0.717969,381,0.134035,-2.78905,0.485019,198.163,557.117841619,0.447797
147.12078857421875,0.00103343,3.01366,1343.88,-4.71368,27032,4.7496354860049905,6.45972,518.247396492,-21.3418,164.894,-88.244,0.328836,875.408,147.14022536099947,1352.64,31.8754,0.0059524,221.981,18.669586783995328,0.747284,56730.37174862817,14.712079048156738,0.00142501,766000,123.72100309099915,0.272096,0.00215629,-872.623,0.79238,0.00355343,487.724,864.548,-8.21716,1612000,214.835,-0.00159991,-0.687134,382,0.164329,-2.4802,0.227749,131.799,545.482656426,0.682021
149.90756225585938,0.00105457,3.30374,1260.85,-4.6408,27072,4.935102806011855,4.65622,534.004203415,-56.8514,197.079,-34.6751,0.280899,816.558,147.1960819290107,1267.93,30.8739,0.00434478,191.455,18.440105073997984,0.644552,56877.29311239919,14.990756034851074,0.00118905,768000,123.82087404900085,0.286549,0.00260293,-817.372,0.820349,0.00271382,567.654,811.199,-9.85679,1616000,178.227,-0.00118064,-0.697465,383,0.142135,-2.79246,0.218923,113.877,544.378498348,0.453874
146.64215087890625,0.00103954,3.34394,1286.77,-6.34672,27114,4.890143137999985,7.2314,535.447191332,-8.04443,181.486,-29.5601,0.278719,856.441,146.67828541799827,1273.34,44.9123,0.00486809,190.776,18.16816364099941,0.583415,57024.28633165317,14.664215087890625,0.00127007,770000,123.61997863899887,0.277267,0.00278285,-854.103,0.816008,0.00256672,539.121,847.86,-8.48265,1620000,179.586,-0.00148216,-0.706336,384,0.610676,-2.39605,0.22782,152.656,537.892638197,0.636846
140.62936401367188,0.00104986,3.33203,1302.55,-4.34735,27155,4.926765297001111,5.36108,541.601090363,-28.1308,186.53,-20.6709,0.323431,844.246,148.48112452799978,1279.07,35.5265,0.00461623,194.155,18.485738187002426,0.752441,57172.836041065166,14.062936782836914,0.00116495,772000,125.06862104399625,0.277181,0.00335006,-844.375,0.816927,0.00311246,438.414,839.567,-10.1874,1624000,177.806,-0.0017389,-0.700169,385,0.142595,-3.07018,0.319167,135.934,534.316317252,0.520002
141.3521728515625,0.00110209,3.16881,1232.71,-4.03514,27200,5.0049000549915945,5.59842,534.72222339,-13.0637,196.607,-13.3325,0.318973,870.023,147.04370767599903,1240.95,31.7488,0.00445672,179.335,18.556895718000305,0.375504,57319.52823187517,14.135217666625977,0.00128584,774000,123.48191190300713,0.266537,0.00286259,-869.771,0.82072,0.00290028,539.843,859.617,-8.36768,1628000,167.942,-0.00165856,-0.728608,386,0.0881385,-2.46892,0.592836,110.556,546.841582765,0.40957
144.0720672607422,0.00111382,3.22019,1218.77,-6.18637,27242,4.972026969000581,4.64657,512.108430699,-32.7982,203.973,-48.526,0.316113,818.923,145.1360497179994,1215.15,32.9141,0.00702612,183.343,18.208396725000057,0.560266,57464.99750491818,14.407206535339355,0.00133604,776000,121.95562602399878,0.268553,0.00390315,-822.577,0.805193,0.00265438,631.922,813.775,-9.46512,1632000,168.214,-0.00174603,-0.696809,387,0.266139,-2.58697,0.241193,173.323,539.537950735,0.701822
152.4620361328125,0.00100991,3.39529,1294.65,-5.44172,27285,4.9452788080016035,4.95175,551.753758527,-51.2699,197.195,-13.519,0.356613,871.214,147.8052185359993,1287.97,35.1967,0.00442386,185.439,18.54457622300106,0.631563,57613.062222458175,15.246203422546387,0.00136454,778000,124.31536350499664,0.266878,0.0023755,-872.943,0.803672,0.00389398,459.74,867.001,-8.80547,1636000,170.946,-0.00184708,-0.694676,388,0.186625,-2.75215,0.322166,210.2,554.571603848,0.665788
143.83277893066406,0.00106771,3.25225,1248.81,-5.02914,27327,5.058060760005901,4.47222,546.752044437,-30.2469,184.494,-29.1713,0.349246,846.421,147.29092301501078,1244.15,29.2579,0.00480358,190.933,18.80708103100187,0.906027,57760.357634282176,14.383277893066406,0.00130972,780000,123.425781224003,0.277509,0.00245101,-846.352,0.83247,0.00314667,504.786,841.033,-9.31077,1640000,178.909,-0.00128947,-0.704279,389,0.104243,-2.55497,0.568058,98.3178,564.720611729,0.493548
160.99693298339844,0.00110354,3.3364,1308.84,-4.66353,27371,4.8964505400072085,4.36651,548.139569289,-123.939,217.479,-30.3139,0.379935,822.972,147.952786190006,1310.23,35.0783,0.00505892,199.735,18.814229691000946,0.578221,57908.097593112194,16.099693298339844,0.00131155,782000,124.24210595899785,0.289954,0.0029818,-822.302,0.834676,0.00248492,559.14,817.153,-10.1118,1644000,190.365,-0.00166939,-0.701531,390,0.266728,-2.44625,0.615268,141.127,517.719501701,0.642743
146.88015747070312,0.00106288,3.36084,1375.72,-7.99608,27412,4.832531034997373,5.96216,538.567706028,-38.9464,225.622,-20.9587,0.355217,913.216,149.2628057089969,1379.6,37.2399,0.00590312,203.321,18.60488777700084,0.4512,58057.327570428184,14.688015937805176,0.00130399,784000,125.82538689699868,0.286041,0.00329394,-915.192,0.824834,0.00212565,570.975,906.685,-9.41457,1648000,187.448,-0.00172088,-0.71585,391,0.155097,-2.95316,0.578247,132.748,555.231898798,0.506957
153.3614959716797,0.0010704,3.0264,1386.41,-3.36702,27456,4.942003210977418,4.78759,537.188303946,-64.6674,194.07,-37.9185,0.322403,863.566,146.77531120797357,1380.17,23.8957,0.00476475,196.674,18.574568896998244,0.765464,58204.66337273116,15.336150169372559,0.00126573,786000,123.25873909999791,0.288803,0.00196819,-863.712,0.810804,0.00376172,532.751,854.464,-8.55621,1652000,177.811,-0.00181894,-0.716055,392,0.135086,-3.03877,0.42363,138.062,551.972475596,0.508764
145.5900115966797,0.00100912,3.38381,1282.53,-5.2075,27499,4.929569636013184,5.38808,536.904087507,-95.4967,190.041,-55.5671,0.33334,871.547,148.77917270901526,1301.6,31.0072,0.00444914,218.508,19.138217628998973,0.749981,58352.776161400165,14.559000968933105,0.00121042,788000,124.7113854440031,0.291933,0.00211511,-866.069,0.825241,0.00371977,812.748,863.554,-9.46467,1656000,206.615,-0.00151086,-0.705602,393,0.359467,-2.92134,0.468723,155.45,543.059029775,0.475717
156.4216766357422,0.00107042,3.25486,1320.57,-4.79584,27543,4.842438857034722,4.71009,538.371764391,-48.062,204.819,-35.6997,0.314813,876.814,146.36115397304093,1318.38,28.6764,0.00452058,203.963,18.47428671400121,0.799657,58498.87532680419,15.642168045043945,0.00126035,790000,123.044428402005,0.293395,0.00194293,-875.627,0.829555,0.00287375,566.75,866.819,-8.53601,1660000,188.705,-0.0017018,-0.744403,394,0.159232,-2.70234,0.613253,107.936,548.915615991,0.448074
