RF Loss,Q Predictions Mean,Policy mu Min,Policy log std Std,Train Time (s),V Predictions Mean,R Predictions Mean,Epoch,Z variance train,Policy log std Mean,R Predictions Max,V Predictions Max,QF Loss,Z mean eval,R Predictions Min,Policy mu Max,KL Loss,Policy mu Std,V Predictions Std,VF Loss,Z variance eval,Q Predictions Min,R Predictions Std,Policy log std Max,Total Train Time (s),Q Predictions Std,Epoch Time (s),Q Predictions Max,Policy log std Min,Number of rollouts total,V Predictions Min,AverageReturn_all_train_tasks,Policy Loss,Log Pis Mean,Z mean train,Log Pis Std,Log Pis Min,AverageReturn_all_test_tasks,Number of env steps total,Log Pis Max,(Previous) Eval Time (s),KL Divergence,Sample Time (s),Number of train steps total,Policy mu Mean
74.0735,505.96,-5.33597,0.334756,122.00767247799922,557.28,-0.00183239,20,0.00127961,-0.601988,0.00425825,793.423,1430.76,0.720911,-0.00641373,5.48743,19.135425567626953,0.992493,176.715,385.613,0.000953963,-87.8803,0.00172559,0.251813,3217.0078901230104,219.713,148.35450224800024,801.46,-2.79554,11293,-130.555,94.8323212988,-552.213,1.29367,0.636129,5.00087,-9.38509,76.9280267896,164000,33.7977,21.64221053700021,191.354248046875,4.7046192330008125,42000,0.443395
65.4735,500.128,-4.08172,0.365081,122.48161904900007,554.277,-0.00190777,21,0.000631891,-0.611499,0.00388378,828.462,1256.54,0.399839,-0.0064149,4.84903,21.35792350769043,0.985682,171.701,273.456,0.00514974,-62.6729,0.00165988,0.318112,3365.630084203012,220.909,148.23792877100095,838.287,-3.07563,11381,-91.23,100.37110179,-554.379,1.23426,0.353135,4.73587,-10.4819,67.8662755822,168000,29.8247,20.872358512000574,213.5792236328125,4.883951210000305,44000,0.407092
67.6797,489.739,-4.85476,0.36047,122.2327107050005,530.188,-0.0019441,22,0.00282407,-0.61791,0.00399184,845.529,948.394,0.602364,-0.00635246,5.4911,19.892545700073242,0.925942,184.885,283.281,0.00133684,-82.7478,0.00175606,0.365064,3514.011299051013,223.915,148.32397650700204,861.808,-3.48756,11467,-43.525,114.305499952,-534.098,0.948485,0.180212,4.49174,-8.955,93.6892282865,172000,30.2366,21.256988695000473,198.92544555664062,4.834277107001071,46000,0.444994
81.4521,465.793,-4.84716,0.328427,122.03219468299994,511.201,-0.00178129,23,0.00115086,-0.617891,0.00400978,720.411,1246.03,0.576712,-0.00725428,4.85424,18.36705780029297,0.960608,175.273,353.449,0.00091027,-84.284,0.00174229,0.227062,3662.908566714014,213.598,148.27028500100096,717.235,-2.92214,11563,-84.2772,109.136287665,-512.251,0.986477,0.676861,5.00465,-12.1729,67.7732265092,176000,35.562,21.314523385999564,183.6705780029297,4.9235669320014495,48000,0.378028
86.9063,446.071,-4.53951,0.305467,121.07067321100021,477.017,-0.00175922,24,0.000412723,-0.581768,0.00378706,737.127,1406.57,0.678379,-0.00615047,4.60435,18.849355697631836,0.949239,177.271,332.619,0.0016519,-75.1875,0.00167286,0.378178,3809.668183952012,205.872,147.800071587998,740.35,-2.88412,11637,-83.0977,135.109836174,-482.313,0.862885,0.580484,4.36991,-10.5883,125.29361954,180000,32.2288,21.942072931999974,188.49354553222656,4.787325444997805,50000,0.414569
58.4845,440.998,-4.40677,0.292455,121.3335351529995,481.327,-0.00172974,25,0.000822413,-0.554501,0.00398646,669.641,1035.68,0.418941,-0.00677904,4.89981,17.72408103942871,0.889534,161.541,408.195,0.00167345,-73.4779,0.00168646,0.34696,3957.818440149012,195.475,147.14931205099947,667.179,-2.77864,11712,-64.6948,132.659671501,-478.137,0.852643,0.447452,4.70212,-10.9424,106.050857688,184000,34.2998,20.9021059530005,177.24081420898438,4.913670944999467,52000,0.543377
44.3861,423.259,-3.81004,0.326497,122.30152394000015,459.171,-0.00181069,26,0.00128264,-0.601128,0.00408894,661.592,1195.95,0.518462,-0.00609441,4.89394,16.67243766784668,0.883387,160.665,345.833,0.00173459,-145.061,0.00170358,0.328764,4107.084335501012,189.586,149.06496937500197,663.856,-2.83559,11776,-75.5817,169.241891708,-458.105,0.690505,0.430944,4.45455,-9.35894,171.548485521,188000,31.3834,21.90395522900053,166.72438049316406,4.859490206001283,54000,0.453009
57.7225,437.947,-3.75664,0.327799,122.85804087899942,479.391,-0.00180098,27,0.000415281,-0.596166,0.00390771,701.904,1196.67,0.591642,-0.00660918,5.08232,17.71734046936035,0.836938,145.685,218.531,0.000577541,-100.754,0.00172695,0.282498,4256.4244026740125,184.893,149.76123647900113,717.61,-2.79936,11831,-43.8953,177.09566262,-476.671,0.436217,1.36728,4.33222,-11.1786,145.065948277,192000,32.6624,22.105080444000123,177.17340087890625,4.798115156001586,56000,0.474047
52.197,390.884,-3.79562,0.298102,121.95796794800026,427.341,-0.00181668,28,0.00192374,-0.589388,0.00425369,637.508,1260.34,0.812443,-0.00636057,5.4503,18.00684928894043,0.851749,165.118,199.622,0.00053138,-71.1589,0.00169759,0.406771,4404.430759347016,188.566,148.6317960250035,627.952,-3.33229,11885,-60.8135,172.777495286,-424.029,0.688083,0.556452,4.34683,-9.61876,163.688822063,196000,31.9814,21.684318663999875,180.0684814453125,4.989509413003361,58000,0.523953
56.1563,429.616,-4.20981,0.309207,122.26671035899926,453.316,-0.00184085,29,0.00151044,-0.593947,0.00387332,648.64,896.268,0.856897,-0.00610129,4.9515,17.584463119506836,0.831496,150.727,149.536,0.000683104,-65.0053,0.00162661,0.178073,4553.7212632350165,177.385,148.05983629599996,650.657,-2.45435,11948,-66.691,186.486934386,-454.957,0.200334,0.806029,4.0359,-10.3922,176.843481654,200000,37.1099,21.05920000900005,175.84461975097656,4.7339259280006445,60000,0.398223
60.063,403.585,-4.36296,0.292082,121.95927809899968,434.296,-0.00174169,30,0.00250323,-0.596483,0.00439238,702.683,844.491,0.312761,-0.00529892,5.72461,18.366561889648438,0.864542,172.336,263.298,0.00104842,-89.3693,0.00158692,0.274883,4701.419151685019,191.632,149.19388940200133,695.891,-2.48779,12014,-62.5024,188.549204524,-428.157,0.817122,0.31292,4.29206,-9.25841,160.141922844,204000,37.4609,22.290209245999904,183.66561889648438,4.944402057001753,62000,0.513331
60.9494,396.453,-4.06716,0.304603,121.86400534899985,423.103,-0.0016539,31,0.00455443,-0.608281,0.00415383,663.333,1158.35,0.555067,-0.00618834,4.6685,18.082834243774414,0.881371,157.556,256.552,0.000615687,-65.5464,0.00170021,0.422033,4850.063683406017,183.781,147.3690880439999,660.365,-2.64765,12080,-54.1059,184.238238133,-429.472,0.709022,1.55666,4.54321,-8.34859,149.240867671,208000,33.5967,20.79480161000083,180.82833862304688,4.710281084999224,64000,0.467832
58.2881,391.064,-3.82216,0.296913,122.56357857399962,424.143,-0.00176489,32,0.000851742,-0.589588,0.00387451,676.097,687.511,0.718702,-0.00572518,4.6685,19.640811920166016,0.855264,172.373,230.013,0.000506177,-83.4905,0.00167148,0.474038,4998.553331662015,190.755,149.40778189299908,674.715,-2.88946,12134,-60.0245,171.776871278,-416.739,0.37695,0.762684,4.32165,-8.51343,146.910847791,212000,27.0488,22.070758369000032,196.40811157226562,4.77344494999943,66000,0.440926
46.2401,421.214,-4.04476,0.306043,122.3948360359991,441.25,-0.00143114,33,0.00392886,-0.631547,0.00438356,677.295,1013.01,0.523499,-0.00643989,4.42799,18.495227813720703,0.850838,166.584,320.049,0.00120784,-103.266,0.0017415,0.23631,5146.985476618013,190.764,148.412027252999,706.633,-3.09399,12183,-74.7035,189.297896467,-449.45,0.629766,0.726583,4.56281,-10.0185,192.557793781,216000,36.7198,21.153045615000337,184.9522705078125,4.864145601999553,68000,0.465417
59.2596,352.182,-4.23504,0.27825,121.70028536500104,379.481,-0.00198974,34,0.000509436,-0.551444,0.00377868,562.717,753.655,0.593139,-0.00590012,4.56547,19.193788528442383,0.829962,143.648,198.166,0.00222631,-55.3631,0.00168227,0.350023,5293.846449883012,161.422,147.84779871499995,561.56,-2.62569,12239,-51.2839,167.219397751,-375.894,0.300646,0.654792,3.9435,-9.15376,178.062736896,220000,30.2096,21.173587822000627,191.93788146972656,4.97392552799829,70000,0.486927
