train-AverageReturn,ItrTime,Itr,train-MinReturn,Time-Optimization,Time-Sampling,train-AverageDiscountedReturn,n_timesteps,LossAfter,Time,train-PolicyExecTime,train-NumTrajs,train-EnvExecTime,train-StdReturn,train-AveragePolicyStd,LossBefore,train-MaxReturn,Time-SampleProc
102.1908671857814,12.02984356880188,20,4.61065583293427,1.881969690322876,9.826533794403076,77.60040802330734,840000,-0.0039018595,258.15335059165955,0.6951560974121094,830,8.801722526550293,15.227351497934752,0.92987204,0.0020514685,156.36267125964,0.31607675552368164
104.27252989972878,11.995235443115234,21,11.264435406206832,1.8665716648101807,9.79045295715332,78.86466178368941,880000,-0.0038158493,270.16880655288696,0.6942126750946045,811,8.76584792137146,12.865579221710853,0.92685986,0.00013574128,183.89162985874862,0.3330228328704834
105.45076944919586,11.98679804801941,22,3.1090804467824826,1.900383472442627,9.770222425460815,79.8706079921295,920000,-0.004663089,282.17562341690063,0.696643590927124,811,8.746948480606079,11.36451864071315,0.9238529,-0.0005715412,163.90495824593626,0.31098270416259766
106.60932900635837,12.169142961502075,23,10.437017634644269,1.8851182460784912,9.969510078430176,80.1710763308106,960000,-0.003666225,294.3643937110901,0.7002592086791992,792,8.938819885253906,12.295312418586152,0.9211264,0.0027030453,154.35878287455307,0.3093373775482178
106.29784397045879,12.048303604125977,24,5.039247601642903,1.9127583503723145,9.804241180419922,80.29090916631696,1000000,-0.0027239707,306.4316864013672,0.695084810256958,800,8.781694650650024,13.6226172644899,0.9183773,0.008275041,154.8470422857516,0.3259098529815674
107.77464067425552,12.059426069259644,25,4.935106486286719,1.8812446594238281,9.865369319915771,80.95286209655279,1040000,-0.0031478512,318.511123418808,0.6965222358703613,780,8.839120149612427,13.130514216641606,0.91564476,0.0023074734,156.54644535741713,0.30760788917541504
108.46218178122379,12.032827377319336,26,1.7077774936352796,1.9032788276672363,9.812788248062134,81.29386309191096,1080000,-0.002698483,330.5638539791107,0.6952755451202393,780,8.788590908050537,12.8574433127372,0.9127839,0.0004095218,148.7722596049628,0.31157898902893066
110.55333551472407,12.0857994556427,27,3.0349813639490657,1.9073748588562012,9.871457815170288,81.93187764259937,1120000,-0.0027021663,342.6698660850525,0.699514627456665,752,8.840211629867554,11.93311971183273,0.9095267,-0.0010388067,155.70248932933367,0.3018355369567871
110.97399850325677,12.086211442947388,28,7.239889557413269,1.9455585479736328,9.81068468093872,82.37934182295368,1160000,-0.0028617326,354.77499556541443,0.7023429870605469,749,8.78002667427063,13.66911003585858,0.90629715,-0.00604402,164.21981348092936,0.3248732089996338
111.66638861066839,12.122026920318604,29,8.848066552493437,1.8900535106658936,9.922270059585571,82.5748278909243,1200000,-0.003197892,366.9157497882843,0.7032349109649658,743,8.894553422927856,14.169095369540608,0.9037603,0.0028312914,162.6029866274808,0.30466175079345703
111.07779837487392,12.046359777450562,30,3.5908652265480763,1.8803706169128418,9.864316463470459,81.76447740020116,1240000,-0.0035016206,378.98196625709534,0.6991794109344482,734,8.83961033821106,15.921348104505125,0.9013066,-0.0006130359,199.48179206845657,0.2966644763946533
115.62132083276673,12.19797420501709,31,11.685905841379835,1.9448330402374268,9.958613872528076,83.65025790642093,1280000,-0.0027473194,391.2003872394562,0.7063906192779541,698,8.925706624984741,12.423965396963338,0.8982232,-0.0024857875,163.20470128143614,0.2896115779876709
115.74913172753398,12.126539945602417,32,-0.5787245998889843,1.9136772155761719,9.918593645095825,83.50873329416727,1320000,-0.0032415872,403.347172498703,0.7015650272369385,689,8.884810447692871,14.244701069615699,0.89508706,0.001631413,173.8554525773716,0.2894129753112793
121.23498969683993,12.13739562034607,33,1.7695771343514177,1.9327986240386963,9.92954134941101,84.20995911539212,1360000,-0.0029566793,415.5042338371277,0.7104947566986084,623,8.889796495437622,23.732269172526234,0.8921159,0.002407907,208.88492929418018,0.2703433036804199
122.40633428758541,12.331411123275757,34,-0.6204447271645519,1.947296380996704,10.111196994781494,82.60940427981159,1400000,-0.0041172323,427.8558900356293,0.7161440849304199,583,9.065404653549194,29.007877523303662,0.8892014,0.00093662424,243.56648332999572,0.26831936836242676
123.99600936741358,12.42236328125,35,2.3694899716043354,1.9664442539215088,10.18768048286438,81.3903804734229,1440000,-0.0034013933,440.29754877090454,0.724738359451294,548,9.133351564407349,37.43968008374368,0.88640594,0.0036948337,241.13466026450305,0.26360082626342773
130.30169042299164,12.636578559875488,36,3.5103586191932736,1.988013744354248,10.383315324783325,83.39546237889036,1480000,-0.003347057,452.9536693096161,0.7370221614837646,510,9.309192419052124,37.676590082245625,0.8834301,0.0053702616,249.2216339243521,0.2609376907348633
133.49511316964484,12.476879358291626,37,4.569890346453907,1.9568240642547607,10.26890778541565,86.0942432736397,1520000,-0.0037712841,465.4506916999817,0.7278299331665039,513,9.206063747406006,31.066954842433724,0.8801836,0.004200815,258.6739726856398,0.24678468704223633
140.76982660864138,12.524640321731567,38,4.578013876512369,1.9617340564727783,10.294609546661377,87.62147155955033,1560000,-0.0036373707,477.9956557750702,0.7260551452636719,471,9.231797218322754,33.755759204733614,0.8772231,0.0033459663,247.16761280365094,0.2640807628631592
143.65361411366334,12.988503694534302,39,5.277001858874905,2.0724728107452393,10.671563148498535,83.15008318355598,1600000,-0.0024404698,491.00437116622925,0.7581536769866943,408,9.568721771240234,49.99531621817842,0.87440574,0.0046851793,259.7792108096663,0.24042081832885742
150.6515717917004,12.886111974716187,40,3.3454106052916717,2.0428383350372314,10.588502407073975,86.89012079289174,1640000,-0.002675569,503.90950894355774,0.7568213939666748,405,9.491934061050415,46.33991857442259,0.8716393,0.0030536368,264.1159244675403,0.25069451332092285
156.8551212029757,12.827039957046509,41,0.7658198351434052,2.0372259616851807,10.548539638519287,90.1905956784302,1680000,-0.0030314415,516.7563636302948,0.7531173229217529,391,9.45789098739624,39.176038560285015,0.86880314,0.0027891733,258.40728864110446,0.23731088638305664
161.50039971123283,12.940734148025513,42,25.2884991507083,2.0390350818634033,10.674074649810791,89.70333911777831,1720000,-0.0018363959,529.7169308662415,0.761624813079834,366,9.57114315032959,41.24495056582205,0.865785,0.005462812,264.46610175639654,0.22375726699829102
163.9423673148105,13.267031192779541,43,3.1462753886480797,2.1228883266448975,10.909265279769897,85.98457302455843,1760000,-0.0018309356,543.0028648376465,0.7793705463409424,333,9.785719394683838,55.70857418160045,0.86239046,0.0020092975,269.6956254538064,0.23099660873413086
176.29149635072108,13.470173358917236,44,2.4957401264557806,2.133458375930786,11.120985746383667,89.20117979389059,1800000,-0.001408401,556.491938829422,0.7980184555053711,306,9.973946332931519,51.89867585811153,0.8591308,0.0028202846,272.75641456928673,0.2118830680847168
173.0149166002155,13.133291482925415,45,27.62559794052684,2.0840020179748535,10.826738357543945,92.70156117726916,1840000,-0.0021989213,569.6455910205841,0.7759373188018799,335,9.70346212387085,39.369758631265825,0.8565157,0.0032746322,272.0912489057767,0.21872735023498535
178.27274794653366,13.271783113479614,46,11.181235560590409,2.0973289012908936,10.952306509017944,91.8941645062098,1880000,-0.0009324321,582.9368801116943,0.7785212993621826,313,9.830549001693726,44.70881378804132,0.8547644,0.002645357,277.70529241846015,0.21837592124938965
167.7786541491142,13.114503383636475,47,3.806849806961541,2.0787196159362793,10.811118125915527,91.19662835445943,1920000,-0.0019874407,596.0716688632965,0.7732024192810059,347,9.693320751190186,44.487638670283744,0.85295844,0.0017783117,270.5974928123082,0.2208271026611328
177.68412041767,13.282809495925903,48,11.574045897984325,2.117371082305908,10.957389831542969,92.66592622598255,1960000,-0.0024684786,609.3743164539337,0.7809760570526123,319,9.83022141456604,44.343593823545646,0.850727,-0.00020055771,270.1024689448939,0.20414280891418457
191.1295249224967,13.24949598312378,49,27.505831077112852,2.107541799545288,10.930671453475952,95.06191718514918,2000000,-0.0010436927,622.6443526744843,0.7813694477081299,294,9.805202960968018,45.22132355748253,0.84831285,-0.0010115594,287.16419185815965,0.20757842063903809
184.75466245633473,13.35468578338623,50,12.689974319312928,2.136737823486328,11.001241207122803,94.49472000523978,2040000,-0.0019223309,636.018444776535,0.7879135608673096,309,9.86703634262085,46.04780778510976,0.846403,2.3382821e-05,275.5116797181265,0.2129833698272705
194.3236878732481,13.345940113067627,51,53.26733871788903,2.1281113624572754,11.004071474075317,97.3414014437775,2080000,-0.003237434,649.3898694515228,0.7857270240783691,299,9.871114253997803,40.94993970003117,0.84424406,0.0013754815,275.9377434912754,0.21007680892944336
195.93655582407717,13.307571411132812,52,11.57078227094025,2.1230556964874268,10.962651014328003,96.68118408040249,2120000,-0.001772346,662.7167484760284,0.7851688861846924,289,9.836303234100342,46.09383157208283,0.8419408,0.0015021495,279.49709553319144,0.21807646751403809
185.43190080591074,13.300654649734497,53,71.71990156659378,2.1373090744018555,10.946717262268066,95.93369209400107,2160000,-0.0016819292,676.0364677906036,0.788811206817627,315,9.809613943099976,47.41202907115134,0.8394211,-0.00017460212,277.1187663877234,0.21282458305358887
194.48251513432422,13.393194198608398,54,55.25128338772736,2.1208009719848633,11.037972450256348,97.85621291532154,2200000,-0.0016520628,689.4492144584656,0.7905092239379883,302,9.901003122329712,46.580258412226485,0.83703977,0.00065508706,293.7962337515685,0.23070669174194336
196.15654608580954,13.24698257446289,55,60.00127480292733,2.1165482997894287,10.921380758285522,98.71778737315424,2240000,-0.0024281936,702.7158482074738,0.7809832096099854,303,9.79166865348816,46.84059983887185,0.8345296,0.0026678406,312.31154993441737,0.2052762508392334
197.45990550240455,13.501392126083374,56,29.907073254442714,2.154533863067627,11.131722450256348,99.36745256973191,2280000,-0.0019104031,716.2369978427887,0.7905607223510742,303,9.992717742919922,46.404697618433694,0.8317604,-0.00081441517,296.0160148836783,0.21138572692871094
197.81176613770714,13.491882085800171,57,67.68916350416764,2.1621036529541016,11.10601282119751,98.4365513041501,2320000,-0.0015985091,729.7476258277893,0.7952625751495361,297,9.964312553405762,49.21323925868173,0.8294304,0.00015100511,308.94010115777127,0.22009825706481934
203.1227415172977,13.271045446395874,58,55.33360081067018,2.1233370304107666,10.935319900512695,100.65285996204737,2360000,-0.0014992516,743.0383212566376,0.7876682281494141,293,9.80064058303833,48.069590570284724,0.8272476,0.0022931315,296.5959652378023,0.20869088172912598
207.37198791101858,13.297646284103394,59,1.8516072655167524,2.130669593811035,10.953667640686035,102.07956212660848,2400000,-0.0012909042,756.3557467460632,0.7861382961273193,295,9.822559833526611,48.85449691743271,0.82509035,8.453229e-05,310.2176483336664,0.20966267585754395
197.865911331431,13.279086828231812,60,49.67846151723016,2.108213424682617,10.953763961791992,100.9369373236019,2440000,-0.0017014518,769.6540882587433,0.783980131149292,314,9.821602582931519,49.659014743916,0.8230149,0.0016868688,318.33779607333247,0.2134075164794922
201.98031177182688,13.158777236938477,61,50.9773484837314,2.0963566303253174,10.847256898880005,102.40628386837301,2480000,-0.0020553293,782.8321607112885,0.7771661281585693,307,9.727437734603882,44.840675207005525,0.8207233,0.0016761615,303.6361370335198,0.211442232131958
202.84248480782486,13.241480112075806,62,4.516391506974925,2.105502128601074,10.909773826599121,103.58925159797242,2520000,-0.0006985972,796.0933568477631,0.7812635898590088,314,9.779333591461182,47.98707701193054,0.8184684,1.586488e-06,303.70402887310576,0.2224733829498291
205.82686447256705,13.000309944152832,63,93.02431573956441,2.0842199325561523,10.68946385383606,105.5560074801842,2560000,-0.0010226611,809.1122763156891,0.7666635513305664,316,9.576712608337402,41.59634700054443,0.81606734,0.0017020453,311.78914899367834,0.22284626960754395
214.12883869126725,13.115825653076172,64,45.63265316168847,2.1030263900756836,10.808916330337524,107.54093640247869,2600000,0.00020987129,822.2470290660858,0.7756314277648926,305,9.690726041793823,42.836828643358004,0.8134403,0.0010128093,312.35564994870595,0.20015311241149902
209.19761771664764,12.989037036895752,65,70.60250894935919,2.100419521331787,10.673526525497437,105.250575104657,2640000,-0.0021741067,835.2662599086761,0.774163007736206,305,9.558868169784546,50.526206780621344,0.81100655,-0.0008068232,310.90436964343246,0.2113964557647705
215.440451212576,13.165947198867798,66,73.56470010015646,2.1412603855133057,10.810811996459961,107.04066577285764,2680000,-0.0020093452,848.451587677002,0.7804639339447021,298,9.68335509300232,45.31051175631836,0.80833644,0.00054932444,314.27702223377577,0.21019363403320312
223.1590511039569,13.28110933303833,67,134.56902368636676,2.1247758865356445,10.93942642211914,109.29532108357613,2720000,-0.001724933,861.7519862651825,0.7878196239471436,289,9.804365634918213,42.994881775133635,0.8060105,0.0020341664,315.36154719181775,0.21327733993530273
214.65767213459878,13.059230089187622,68,109.03813671377931,2.1019935607910156,10.740803480148315,108.184332873749,2760000,-0.0016615983,874.8311734199524,0.7771444320678711,306,9.618829488754272,44.94761450272591,0.8045117,0.0006902298,327.83739497296546,0.21265196800231934
209.3845521383177,13.003206729888916,69,94.15119091194873,2.082449197769165,10.678937435150146,107.26578636106561,2800000,-0.0018174191,887.8546140193939,0.7676081657409668,317,9.566913366317749,49.219590460637626,0.8034767,0.0013902269,322.21191059066786,0.23809528350830078
211.38980980876858,13.155041694641113,70,63.30217752658266,2.093101739883423,10.845279216766357,108.14362203801906,2840000,-0.001378327,901.0286273956299,0.7782599925994873,313,9.721273422241211,48.96792504645424,0.8022658,0.00087929796,312.6798443416268,0.2129371166229248
207.47216642344264,12.989478588104248,71,67.39597126889845,2.097012519836426,10.671415328979492,108.18975031933807,2880000,-0.0016526044,914.0376858711243,0.7704372406005859,331,9.550974130630493,50.51280856660058,0.8006787,0.0017453667,341.46944846534643,0.21727919578552246
205.28966564846925,13.212554931640625,72,28.66120010941549,2.116795539855957,10.873263359069824,107.54525441722892,2920000,0.0014438604,927.2697238922119,0.7810101509094238,334,9.74294376373291,50.89722629779325,0.79937524,0.0015904565,323.07789668746784,0.21871590614318848
199.58198913951333,13.211909055709839,73,98.04167222790002,2.116760730743408,10.695416927337646,105.34756693674487,2960000,-0.00017109583,940.5014584064484,0.7766318321228027,335,9.57383131980896,54.2724084493228,0.7980662,-7.142969e-05,352.38895601248464,0.39589405059814453
202.94798914509687,13.301730632781982,74,119.71371457933418,2.1302177906036377,10.950641870498657,105.2748558067911,3000000,-0.0009415965,953.8224427700043,0.7914845943450928,325,9.808653354644775,52.14988907852382,0.79664636,0.00080708973,323.5872662941786,0.21695470809936523
226.6463015451322,13.372222423553467,75,49.18559422882434,2.1469762325286865,11.0222327709198,109.914788860072,3040000,-0.0014157635,967.2151379585266,0.7970669269561768,285,9.8769211769104,53.313578677302154,0.7953279,0.0024424954,363.4655434887394,0.19938325881958008
223.00474523087817,12.975754976272583,76,122.33286531842985,2.0947718620300293,10.66730284690857,110.59943346742106,3080000,-0.0017557605,980.2110166549683,0.7676482200622559,298,9.556631088256836,51.06163787193685,0.79427767,0.002624952,331.1514784105842,0.20988678932189941
213.87020323773095,12.863451957702637,77,117.97259957952708,2.073071002960205,10.573881387710571,108.89166133726542,3120000,-0.0017658995,993.0935564041138,0.7670178413391113,315,9.463144540786743,54.37410282384274,0.7933648,-0.00034656393,355.297113750869,0.21277260780334473
224.69406449202828,13.153189659118652,78,72.6597582875711,2.142503499984741,10.796826839447021,111.30188404050344,3160000,-0.0018252828,1006.2660474777222,0.7840447425842285,298,9.664657354354858,54.57758717013902,0.79203093,0.0019470915,348.40583832969963,0.21021032333374023
215.30398662378087,12.854978322982788,79,51.69712466784717,2.0741188526153564,10.565801620483398,109.14575001156342,3200000,-0.0021087036,1019.140576839447,0.7647824287414551,308,9.461233377456665,54.23104587243236,0.7902287,0.0035293675,346.9878388407321,0.2113630771636963
223.66662975786227,13.147855520248413,80,50.53199984070892,2.1334049701690674,10.795546531677246,111.45582874901136,3240000,-0.0017293071,1032.3082613945007,0.7814037799835205,304,9.664979219436646,57.39725636508228,0.7881389,3.9811723e-05,371.0590691962351,0.21521735191345215
207.59552395970303,12.863567113876343,81,48.768256181887246,2.0858418941497803,10.53419542312622,108.34766500794291,3280000,-0.0014105651,1045.1921095848083,0.7678916454315186,331,9.418838500976562,59.10549639052607,0.785978,0.0015797026,368.2930503663067,0.2397170066833496
213.75434230149787,13.060897827148438,82,52.66280747319501,2.0967297554016113,10.726989030838013,109.49653349490336,3320000,-0.0011045457,1058.2725348472595,0.777869462966919,321,9.602845668792725,63.17774697132901,0.7837352,0.002877059,360.9173828969941,0.23341107368469238
217.97321938507676,13.222429275512695,83,103.74877388455234,2.1412642002105713,10.864083766937256,110.48568393554261,3360000,-0.0017834676,1071.514172554016,0.7857415676116943,311,9.730621814727783,58.5481112704604,0.7816237,-0.001625178,366.4545336142218,0.21337413787841797
218.82341989241428,12.962362051010132,84,76.75221348263555,2.102058172225952,10.640831232070923,110.85641635947596,3400000,-0.001728466,1084.4963715076447,0.7733860015869141,317,9.519436836242676,62.47898176127403,0.7796432,0.00092807115,356.6290556274595,0.21575117111206055
217.12488242702798,13.228371858596802,85,80.98824491661325,2.111827850341797,10.896815299987793,110.87383796188506,3440000,-0.0015578206,1097.7441234588623,0.7868070602416992,323,9.762511491775513,60.591613082925136,0.7778789,0.0011149853,355.536894581831,0.21600794792175293
213.32397196293974,12.9487464427948,86,103.49286773235961,2.0769662857055664,10.645414113998413,110.66469076040285,3480000,-0.0015093745,1110.7125239372253,0.7664110660552979,333,9.533045768737793,61.95693510128167,0.7759798,0.00058786775,390.46184215035265,0.22262334823608398
210.33345073594748,12.913347005844116,87,90.07707532588189,2.071455717086792,10.619840145111084,110.06027455612818,3520000,0.0051311664,1123.6453897953033,0.767075777053833,334,9.511634588241577,59.06813047764267,0.7739708,0.00035101938,401.89806606006647,0.2183072566986084
216.53919566010342,12.891034126281738,88,20.419123919875545,2.068904399871826,10.603009700775146,113.3518031791037,3560000,0.020208625,1136.5556530952454,0.7651667594909668,334,9.492336511611938,55.468494596716624,0.7725408,-0.0007732844,402.42315284629365,0.2153024673461914
210.57472715729128,12.775022029876709,89,111.13776702478772,2.060436248779297,10.486448287963867,114.2195065529302,3600000,-0.0016853147,1149.3503277301788,0.7602982521057129,355,9.384824752807617,52.90305059627729,0.7716499,0.0043677576,358.88556634934105,0.22429156303405762
210.8842465680556,12.772387981414795,90,91.53250634484999,2.0571060180664062,10.488977432250977,113.44277694849576,3640000,-0.0013124922,1162.1430218219757,0.7647085189819336,349,9.377886295318604,53.240020738008724,0.7703974,0.0035300604,400.31120064527397,0.22246766090393066
207.7962731781671,12.969590902328491,91,67.54300790338593,2.069265127182007,10.663167238235474,111.63987579443852,3680000,-0.0014052814,1175.1318786144257,0.7654194831848145,355,9.552432775497437,60.54557934488621,0.7685044,0.004335899,387.08872274456206,0.23314619064331055
208.52565343579454,12.965774297714233,92,123.63916188812911,2.1057703495025635,10.616870164871216,111.99922039824752,3720000,-0.0017531604,1188.1174321174622,0.7718496322631836,349,9.5003821849823,55.128412420706546,0.76651376,-0.00035846,348.9902221694925,0.23932337760925293
207.26433206426358,12.906578063964844,93,117.0335416163787,2.0972347259521484,10.575581789016724,111.45251528088029,3760000,-0.0016090896,1201.0435333251953,0.7658741474151611,357,9.463454246520996,62.115247337484305,0.764366,0.0032298993,374.9677515833688,0.22989654541015625
220.51753156153137,12.983425617218018,94,111.75512036324275,2.077147960662842,10.68453598022461,114.37135947976597,3800000,-0.001792917,1214.0460934638977,0.7673418521881104,327,9.577643156051636,61.59436075715256,0.7621927,0.0024213872,400.30420654748116,0.2179732322692871
213.76136829544004,12.992069244384766,95,115.44096464854177,2.1070051193237305,10.659332752227783,112.43458977828867,3840000,-0.0015726876,1227.0571432113647,0.7711727619171143,344,9.54247498512268,65.53642344861973,0.76057506,0.0039313263,420.1122619349377,0.221937894821167
212.9628460308222,12.961683988571167,96,75.29369537552951,2.0619163513183594,10.605939865112305,112.76322040638286,3880000,-0.0017701751,1240.0380008220673,0.7593240737915039,351,9.505179643630981,65.20015743918937,0.7591954,0.004577022,436.8375925552649,0.28987717628479004
238.99498546761114,12.956488609313965,97,78.7244853641833,2.119239330291748,10.607064485549927,118.4691515458478,3920000,-0.0023180372,1253.0144801139832,0.7789294719696045,308,9.48479437828064,66.57763851197518,0.7582207,0.00029804287,393.7682201295361,0.22650146484375
230.91925099588326,12.857642889022827,98,69.4789252195646,2.0634913444519043,10.574089050292969,116.2382001254972,3960000,-0.0029255804,1265.8926343917847,0.7674460411071777,320,9.4618239402771,71.86537617133477,0.7572994,0.005198295,441.4428989926844,0.21634650230407715
228.30477797948737,13.07036542892456,99,120.09765625769646,2.1011831760406494,10.748152494430542,115.62837954754154,4000000,-0.001956159,1278.9827916622162,0.7811954021453857,324,9.620888471603394,71.11288906069875,0.7562226,-0.00015348033,434.7567736442001,0.21729111671447754
231.41971838782337,12.913975238800049,100,120.87430880641652,2.0708587169647217,10.622745752334595,117.00512384455806,4040000,-0.00110968,1291.916758775711,0.7678015232086182,320,9.511688470840454,69.21980195281849,0.75495034,0.0032610975,413.6375892206249,0.2164452075958252
227.15353053994278,12.839387655258179,101,49.16348627318812,2.100674867630005,10.519173383712769,114.94216260702781,4080000,-0.0019026279,1304.782056570053,0.766829252243042,322,9.410512685775757,69.135464621361,0.7529952,0.0010194231,417.81404157935395,0.21582603454589844
231.78918535881243,12.902088165283203,102,52.593071097856004,2.0936150550842285,10.587580680847168,117.05266895560536,4120000,-0.0024073962,1317.7031600475311,0.7679452896118164,324,9.472272634506226,73.11024292387131,0.75070316,-0.0019287061,451.9781722982892,0.21714568138122559
239.1200624217991,12.794883728027344,103,8.926147539806614,2.0715575218200684,10.502537488937378,118.28805802957248,4160000,-0.0023735869,1330.517676115036,0.7693655490875244,318,9.389286041259766,78.45920095413929,0.7488779,0.0032092587,433.01506585263377,0.2170698642730713
226.4123608397193,13.081264734268188,104,121.55219152158222,2.0986342430114746,10.751545190811157,114.04066463508737,4200000,-0.0014429431,1343.618318080902,0.7770016193389893,328,9.632068634033203,81.53975355848442,0.74693656,-0.0020031244,439.28223339133694,0.22734951972961426
243.66796273901284,13.002593755722046,105,1.6176737634981728,2.1012003421783447,10.684898853302002,118.3808957771461,4240000,0.009064414,1356.6404519081116,0.7802088260650635,307,9.560019493103027,87.96156068945317,0.7450877,0.0012981191,455.2731796941992,0.21271944046020508
248.93826628791885,12.908726215362549,106,71.07091575845166,2.1034135818481445,10.57621455192566,119.67660012732158,4280000,-0.002419249,1369.56857919693,0.7681012153625488,300,9.463626861572266,79.2005037798943,0.7432949,0.0029208541,443.73464837885444,0.22541356086730957
