Time-Sampling,train-AverageForwardReturn,train-MaxForwardReturn,Time,Time-SampleProc,train-MaxReturn,LossBefore,train-PolicyExecTime,n_timesteps,Itr,LossAfter,train-MinReturn,Time-Optimization,train-AverageDiscountedReturn,train-EnvExecTime,ItrTime,train-StdReturn,train-NumTrajs,train-MinForwardReturn,train-AverageCtrlCost,train-AverageReturn,train-StdForwardReturn,train-AveragePolicyStd
13.022602081298828,0.006658148860387885,2.0644297413972303,436.55649399757385,1.4871795177459717,40.169983449352785,-0.01971263,0.7499053478240967,1000000,24,-0.008653974,-267.3908792915346,2.5560617446899414,-27.440126912980745,11.82206416130066,17.095787048339844,34.73571470406494,1206,-1.6114846612941598,2.071536391121514,-34.747244305343024,0.5119320227574525,0.9210907
13.043466091156006,0.013831010336089031,1.6853404245728525,453.6789245605469,1.4910154342651367,26.861789214991717,-0.021378824,0.7457144260406494,1040000,25,-0.008326585,-259.1894951316399,2.544416666030884,-27.56727758830091,11.84360408782959,17.116302013397217,36.494392339731284,1206,-1.956196295858441,2.0718090179540303,-35.29012860803016,0.5171473874577945,0.9176136
13.231852293014526,0.03444620410891867,1.6669140256834016,471.0135633945465,1.4839446544647217,29.324775783532594,-0.012298934,0.7566285133361816,1080000,26,-0.008280811,-283.3567729795821,2.5759317874908447,-26.55658028938498,12.024138689041138,17.328190565109253,33.73032332458256,1246,-2.069675177385174,2.074294080957731,-33.39246489270187,0.5007844375094367,0.9140583
12.96436619758606,-0.04131260285291834,2.4350170078046642,488.0678904056549,1.5333349704742432,36.947804081710615,-0.019104432,0.7414431571960449,1120000,27,-0.009276505,-304.0644868806231,2.520477771759033,-27.51298012560333,11.77467656135559,17.047910928726196,35.842353642401655,1277,-2.1902827014521797,2.0759546257544508,-34.809642686564835,0.507490022443895,0.9105457
12.984835147857666,-0.016339418269441415,1.8010829061760596,505.1211977005005,1.4856328964233398,42.918417236474916,-0.018206695,0.7440643310546875,1160000,28,-0.008440853,-265.4329855751128,2.5376639366149902,-27.322220016474176,11.791391372680664,17.046898365020752,36.47709230166167,1263,-1.9558048171799556,2.070942668106975,-34.77112996628006,0.5192256283714808,0.9069658
13.112943887710571,-0.004790852776773135,1.7425050991349222,522.3233642578125,1.4901165962219238,39.36330148031944,-0.019951213,0.75225830078125,1200000,29,-0.008840342,-265.43086601053113,2.555915594100952,-26.116663163596677,11.907021045684814,17.19598960876465,35.032564741517334,1304,-1.960500438162615,2.0713853181215707,-33.03809663199199,0.5315565409508094,0.9032903
13.004822969436646,-0.014990457130318017,1.9325820366700635,539.3965399265289,1.5067603588104248,19.396174510729818,-0.019549806,0.745718240737915,1240000,30,-0.007934241,-309.2953855173972,2.524157762527466,-26.615178987927514,11.808282613754272,17.06683874130249,36.58742767724271,1294,-1.6594048023259547,2.0742313752062986,-33.71684737832029,0.5363335725971882,0.89930004
12.794935941696167,-0.02815487618770695,1.6558494736290856,556.2072577476501,1.4891383647918701,17.409593756684874,-0.024717133,0.730156660079956,1280000,31,-0.0087911235,-292.22364279552454,2.480224370956421,-25.939781468349967,11.614752769470215,16.8041832447052,34.71612913276429,1318,-2.362972435108794,2.064964367316577,-32.81494935744917,0.5521970654366837,0.8954527
12.84232497215271,-0.018096553323200013,2.0037792095312135,573.1145317554474,1.5276923179626465,25.04137462598494,-0.018598383,0.7342371940612793,1320000,32,-0.008788116,-298.94886937026473,2.4915027618408203,-26.227150783519747,11.660499334335327,16.901116847991943,37.36473929302246,1279,-2.1048804808474872,2.0670852666207375,-33.617843518552824,0.5408217179893886,0.8918817
12.989561796188354,-0.008947957628766016,1.6327432865014362,590.1780133247375,1.5171973705291748,44.887480912443685,-0.0159262,0.7367544174194336,1360000,33,-0.009179525,-262.83187881950056,2.5085387229919434,-24.607235848540874,11.800501108169556,17.057172536849976,33.02528117552946,1402,-1.7909580842866328,2.0759751491091407,-30.632330141112767,0.5337874415445835,0.8884053
12.9104642868042,0.0024342791696122584,2.1528899744955172,607.1345820426941,1.5009613037109375,48.39389068631391,-0.020832215,0.7389693260192871,1400000,34,-0.009105892,-261.3700350576428,2.4965274333953857,-23.739316267403424,11.717169046401978,16.95013952255249,31.40221188345298,1452,-1.9071166178709889,2.0708917097841355,-29.17574936622806,0.5647959374371161,0.88468796
12.887379169464111,0.0031204144678655087,2.2386925560442044,624.0747056007385,1.51114821434021,66.80464619283461,-0.019593144,0.7357964515686035,1440000,35,-0.008955457,-308.9491226743225,2.4945180416107178,-24.361257919534943,11.704167604446411,16.934019565582275,33.32828144753684,1393,-1.6681283042319992,2.0740741457967036,-30.576346996529487,0.5357625881542734,0.88078696
13.125812292098999,-0.025591123378396554,2.3340109831540627,641.3382923603058,1.5446505546569824,38.04249178619859,-0.019265132,0.7460744380950928,1480000,36,-0.009144821,-303.1190533042723,2.54544997215271,-24.40161286499237,11.926103353500366,17.256317853927612,31.46478633175064,1484,-2.160281404994808,2.0756472038536717,-29.73659049701182,0.5828716791985603,0.8767391
13.089325904846191,-0.010934643155858294,1.686935982809484,658.5716857910156,1.5484354496002197,28.624772757907763,-0.015802128,0.744523286819458,1520000,37,-0.008960164,-254.65036470172976,2.555501937866211,-23.29996040308033,11.892995357513428,17.226990938186646,31.04970999503595,1465,-1.7650002338448674,2.063470422285059,-28.855700426276684,0.545053261817156,0.8730254
12.871977090835571,0.034856523250652166,1.9332722969532934,675.5623433589935,1.5174462795257568,18.658619585927248,-0.02015614,0.7413713932037354,1560000,38,-0.008278766,-285.6087833775942,2.5533785820007324,-22.59054845828054,11.67948865890503,16.984384536743164,30.85135796248705,1466,-2.0738591888852826,2.067924020507876,-27.885711830845434,0.5740717701757372,0.86930674
13.003875255584717,-0.03410980359247102,2.0331668644051324,692.7340233325958,1.5786552429199219,23.684018406644306,-0.01997084,0.738936185836792,1600000,39,-0.009015703,-273.72445056034434,2.5418667793273926,-23.15709378957163,11.818095922470093,17.1652672290802,29.57808036550406,1522,-2.1112150174995414,2.06189580318007,-28.21069959173412,0.5687410572265307,0.86536837
12.938766479492188,-0.01725135595370973,2.0596072916019548,709.8221461772919,1.576202154159546,38.602342886361846,-0.019419696,0.7411201000213623,1640000,40,-0.008253435,-272.03957198708207,2.5318565368652344,-23.2600836386022,11.745522260665894,17.08184242248535,31.591256745128767,1514,-2.3093439398288957,2.0616946180072167,-28.527201348654888,0.5756328990008943,0.8621504
12.912450313568115,-0.02356329005954505,2.493681997769424,727.0418560504913,1.7461862564086914,42.562248062284375,-0.013763423,0.7386982440948486,1680000,41,-0.008383836,-275.6324832488347,2.5112006664276123,-22.90812018744745,11.728510856628418,17.213851928710938,31.01022979690906,1540,-2.1572354849202497,2.066099458881774,-27.96712655921827,0.5789981246989991,0.85959065
12.822882652282715,-0.0033530966686947093,2.2621480501363527,744.0554189682007,1.6383655071258545,26.347234861929213,-0.018165428,0.732067346572876,1720000,42,-0.008886446,-221.56173958183075,2.5007526874542236,-21.981733688953014,11.6432363986969,17.007285118103027,25.707043524220637,1598,-1.832016221327934,2.060902279057925,-26.26274633214992,0.5720198777336326,0.8561498
12.824833154678345,0.04388207195052352,2.142046948013029,761.0628724098206,1.647329568862915,46.24406188056149,-0.015300821,0.7326712608337402,1760000,43,-0.0087337475,-285.5500264486825,2.483779191970825,-20.55890985684937,11.643821477890015,17.00120973587036,26.840086347072255,1634,-1.8776533118124086,2.064699215534569,-24.672024431227264,0.5631938170663537,0.8522763
12.885412454605103,0.032446788623931876,2.4504165814948244,778.0714867115021,1.5769321918487549,36.15160433624601,-0.016918492,0.7333862781524658,1800000,44,-0.008673929,-276.18651200737673,2.496807098388672,-20.972804327036904,11.700226306915283,17.002289056777954,28.159119230623602,1624,-1.9983447836099197,2.0613604092672704,-25.32778601328055,0.5894122392269755,0.8482323
12.888909816741943,0.029864636112819778,2.089622892096562,795.1240088939667,1.6223771572113037,16.70945665098321,-0.01848831,0.7334208488464355,1840000,45,-0.008812466,-276.8984936293933,2.4983174800872803,-20.87772884503684,11.700551271438599,17.046255826950073,31.002082560230946,1617,-2.1343341539366043,2.064959791739232,-25.57809799478938,0.5828950944027323,0.84409726
12.852243423461914,0.025687981690912253,1.9958657938383202,812.171995639801,1.6485087871551514,34.76520922484957,-0.02230288,0.7292108535766602,1880000,46,-0.008838691,-293.16668544224785,2.4920284748077393,-19.97624193492498,11.669337749481201,17.041179418563843,27.132969967312533,1751,-2.2029309526223,2.071017662989671,-23.72027694188787,0.6424657664720891,0.83998305
12.929858922958374,0.0023022162546176973,2.3154660217398577,829.2134368419647,1.575279712677002,59.316664300894026,-0.016675325,0.7285139560699463,1920000,47,-0.009356385,-274.2697341999655,2.4832470417022705,-20.227412799165613,11.74954891204834,17.03542160987854,28.01169718721635,1722,-2.4219189360641407,2.071199003279896,-24.324626040752122,0.6176601644826533,0.836328
13.00391697883606,0.0025716102940114382,2.485848835233566,846.3733990192413,1.584986686706543,78.0482959098697,-0.014622072,0.7392630577087402,1960000,48,-0.00822562,-257.32223751146824,2.5162105560302734,-19.65612945467526,11.807533979415894,17.15382480621338,26.3469498786064,1837,-2.1441884338691257,2.0729403768182824,-23.190804588765314,0.6298390532691436,0.8330134
12.704509019851685,-0.04344647218759993,2.2179923404261217,863.1857450008392,1.6028687953948975,37.2592356213876,-0.022699323,0.722667932510376,2000000,49,-0.009483539,-273.3853237696715,2.4539947509765625,-20.16085308650569,11.528956174850464,16.80617094039917,25.836123727672415,1860,-2.3946674690354963,2.074036634415888,-23.587350619699947,0.6312645759078208,0.82919884
12.972996473312378,-0.026943622374139508,2.2210450691779577,880.3099291324615,1.6106338500976562,37.73815055532446,-0.017374719,0.7315380573272705,2040000,50,-0.009514281,-274.4995032011276,2.4923129081726074,-19.754893557281484,11.785339117050171,17.117928981781006,24.70406761339735,1893,-2.6086570080952245,2.0708104214039933,-23.037098627401015,0.6172210696737931,0.8249584
12.712117433547974,-0.05261052424681641,1.967267209328465,897.1780591011047,1.6062724590301514,33.49373291993265,-0.023637224,0.7238485813140869,2080000,51,-0.009512739,-270.2915989682216,2.4805490970611572,-19.468585850726075,11.53082013130188,16.850481271743774,23.056388733853165,1956,-2.1429294525749,2.070194840566665,-22.489613851581485,0.6300367211482365,0.82100064
12.90437388420105,-0.08017402067504745,1.8294292425955525,914.2241888046265,1.6088907718658447,35.22213114979893,-0.02121233,0.7285845279693604,2120000,52,-0.009898504,-250.3199435572722,2.477303981781006,-20.004659985447173,11.71912431716919,17.039944887161255,24.286600540745937,1914,-2.2245704518629648,2.064630170159738,-23.403260061158182,0.617057258190939,0.81764215
12.986343622207642,0.04785284972821412,2.1662042209482015,931.4314298629761,1.6510627269744873,54.61652097838055,-0.013857976,0.737067461013794,2160000,53,-0.009279722,-262.8107307913384,2.519888162612915,-18.08504911389133,11.784868240356445,17.200827598571777,26.898062229223804,1884,-1.8692296078955128,2.0701588685616388,-21.56590889317743,0.6200415096205476,0.81424004
12.729198217391968,0.01098336052795661,2.721873962421498,948.3161444664001,1.6313674449920654,51.514660553146264,-0.019193346,0.7197885513305664,2200000,54,-0.009459829,-268.4962643891977,2.464534282684326,-17.98605330576877,11.551677465438843,16.878458499908447,24.086101485428433,2017,-2.0958425830103113,2.0684367735481004,-20.81928803045336,0.6554714296153947,0.81105465
12.998491525650024,-0.024310186849154314,1.9137288591620687,965.4831023216248,1.6337840557098389,27.290785623325075,-0.015616429,0.7280137538909912,2240000,55,-0.0092973085,-256.3292776510625,2.4777979850769043,-18.11651418948187,11.809181451797485,17.16078019142151,23.599465587628128,2038,-2.6412796348611147,2.076087602828386,-21.080231662306165,0.6385892216432606,0.80755603
12.921647310256958,-0.03729112791862335,1.9295747920777169,982.5937023162842,1.6440355777740479,24.72925430394737,-0.023083175,0.7254338264465332,2280000,56,-0.009459227,-261.94828093649903,2.4848198890686035,-18.040514409584723,11.732853651046753,17.104350566864014,22.867176634214218,2119,-2.327275188248284,2.0669631490134366,-20.76846356733108,0.6411518036717828,0.80386543
12.82673716545105,-0.0173546394376674,2.264851654680894,999.5959346294403,1.639922857284546,55.96206298769538,-0.016830008,0.7300751209259033,2320000,57,-0.009455195,-247.03890503042476,2.475872278213501,-17.565472984593047,11.634021282196045,16.995972394943237,22.960025681703513,2070,-2.1483157984657093,2.0578872775010915,-20.37180841666051,0.654700618067057,0.80019426
13.016660690307617,-0.040740470788518654,2.2117930242183936,1016.8051552772522,1.65193772315979,35.68579751020971,-0.012693664,0.7323248386383057,2360000,58,-0.0091657685,-241.87229037736995,2.4799182415008545,-17.901333560231027,11.819689512252808,17.202812910079956,25.849337292599536,2047,-2.1520295286778737,2.057670535706556,-21.069567491911453,0.6663244233864906,0.796055
12.695044040679932,-0.0307642268765404,2.5108116984861217,1033.6926279067993,1.671701192855835,51.3276934950911,-0.020598805,0.7222881317138672,2400000,59,-0.009667597,-269.2473799534846,2.4590752124786377,-17.4620825181453,11.511159181594849,16.881373167037964,21.934018010708616,2156,-1.9696769713403903,2.0644562157560085,-19.974923305582358,0.6573656136094518,0.79186434
12.736847877502441,0.039094898997781694,2.4489817626481853,1050.6319818496704,1.695939064025879,39.80026499351478,-0.017100902,0.7157740592956543,2440000,60,-0.008498042,-257.2682793810154,2.4511072635650635,-16.000296035284432,11.55837368965149,16.93341851234436,20.647778023653295,2181,-2.356834362327227,2.0670082850361347,-18.299493333528538,0.6688046575841913,0.78813785
12.931690216064453,0.04949529410875219,2.1402589722909635,1067.7825164794922,1.6662609577178955,24.637023471598965,-0.011099796,0.730133056640625,2480000,61,-0.009594465,-278.75773860082444,2.4899771213531494,-15.590240620038832,11.728846788406372,17.144280195236206,23.160080864701175,2231,-2.3304965615844653,2.0695924612646794,-18.036335169462166,0.6593522612102322,0.7844406
12.930567264556885,0.03956959749823487,2.0371893355346002,1084.949102640152,1.6984670162200928,25.376230499386224,-0.019505879,0.722872257232666,2520000,62,-0.009492322,-260.8820226944156,2.475550413131714,-15.210847784469772,11.733757495880127,17.16010856628418,20.902110193164326,2357,-2.0569254182265406,2.0748247105858013,-17.29636301163738,0.6807858380072783,0.78078276
12.896951675415039,0.007949425720529073,1.9835022041125696,1102.0980687141418,1.7367160320281982,35.42818680225017,-0.0127302585,0.7207043170928955,2560000,63,-0.010342386,-227.00542153418564,2.4575271606445312,-15.542190906601613,11.702370166778564,17.142762899398804,21.342737347416847,2380,-2.369222033238719,2.0869262219953546,-17.729710466351193,0.7020525429171588,0.77665704
13.06366229057312,0.04688801797560731,2.0914367525150994,1119.4512944221497,1.720536470413208,53.7517811257307,-0.013680177,0.7349483966827393,2600000,64,-0.009843887,-233.1022604843607,2.5029306411743164,-14.580972992190834,11.84857988357544,17.346968412399292,20.943443466718314,2434,-2.1734693298614918,2.0820117686847275,-16.71240303781089,0.6817234379057789,0.77186435
12.697946786880493,0.03735122306605894,2.34070464235818,1136.3916471004486,1.7557299137115479,49.54326265539085,-0.02242904,0.7116620540618896,2640000,65,-0.010174546,-315.79915786045245,2.4196109771728516,-14.213093878679524,11.513150691986084,16.934057235717773,20.00739559413064,2558,-1.9148362676846469,2.093629046540869,-16.002851610291497,0.7209637724735193,0.7669616
12.659897565841675,0.09884499622837828,2.219473400295282,1153.307098865509,1.7819466590881348,50.465714427387624,-0.019253938,0.7091236114501953,2680000,66,-0.008934121,-277.0951562191837,2.411133050918579,-13.12974193720499,11.474819898605347,16.909390211105347,22.11453365458275,2596,-2.1104736935846216,2.1094151688913847,-15.022930468082821,0.7196702920799838,0.7622849
12.862034797668457,-0.010534976712705585,2.232245621390192,1170.479769229889,1.7775685787200928,83.68053992197589,-0.010325799,0.7162206172943115,2720000,67,-0.00922377,-229.54815500956929,2.4592087268829346,-13.98053112849935,11.668047666549683,17.166435480117798,17.8952463079058,2744,-2.170213029939272,2.116700866492421,-15.50631655145528,0.7361598406206296,0.7575383
12.91760540008545,-0.0006979660106824311,1.9869130804184278,1187.6999435424805,1.7844181060791016,30.91606613222614,-0.026549201,0.7198190689086914,2760000,68,-0.00977942,-282.8764139162673,2.4457762241363525,-14.045727065812555,11.710652589797974,17.213833332061768,20.11428953745721,2758,-2.34662186580311,2.111495174454148,-15.828329610334725,0.7290593049106946,0.7528668
12.739683389663696,0.01181874757279329,2.345037219425372,1204.7696793079376,1.8406100273132324,67.02653509666561,-0.011908586,0.7087678909301758,2800000,69,-0.0099525,-255.25556991937708,2.4114420413970947,-12.788325159099154,11.540745973587036,17.06319522857666,17.608330340484848,3022,-2.1330186147901005,2.1288736053891677,-14.111201013069875,0.7382987482847004,0.7482223
12.87727403640747,-0.00447318347084073,2.460533836014061,1222.0234196186066,1.8327703475952148,45.98903627512659,-0.013855403,0.7215259075164795,2840000,70,-0.00915236,-266.7127742424107,2.4717752933502197,-13.135125474686784,11.662350177764893,17.24719500541687,18.813013817245736,2898,-2.237812075461471,2.1222149816145928,-14.692669294992369,0.7416154635817447,0.7433071
12.963127374649048,-0.05095832509335855,2.1214949812279076,1239.4024143218994,1.865577220916748,32.897203980843614,-0.020215223,0.7176609039306641,2880000,71,-0.010031961,-266.7139930701003,2.4763805866241455,-13.268267765187446,11.7504141330719,17.370227575302124,17.30474118818304,3045,-2.2877694509671302,2.118312905760098,-14.65747990870577,0.7545349508943624,0.73843753
12.895284175872803,-0.02502957329884191,2.2888357359092413,1256.7212500572205,1.871530532836914,39.97416067315141,-0.016630014,0.7150423526763916,2920000,72,-0.008856058,-237.37316370109158,2.470078229904175,-12.517668509301053,11.685750007629395,17.31279468536377,14.865884473137408,3241,-2.183834898708945,2.1293809840207962,-13.596305246105672,0.7639071639404499,0.7338848
12.700589656829834,0.05076806843236367,2.4915447643008943,1273.8057081699371,1.8735132217407227,41.33672889048046,-0.009322537,0.704089879989624,2960000,73,-0.008924243,-240.83034972528392,2.4308502674102783,-11.54072979045615,11.502821922302246,17.077996015548706,16.50864350920798,3199,-2.538599000057878,2.127549340640512,-12.718017847860056,0.7481248108025332,0.72933346
12.883390188217163,0.09783603678972103,2.2518122039220567,1291.3982791900635,2.1884348392486572,49.61175184361474,-0.008161637,0.7109246253967285,3000000,74,-0.009731671,-240.73940333749292,2.442596673965454,-10.936732526417389,11.67563772201538,17.586413621902466,15.443052271350624,3313,-2.5463002753311534,2.1222511333060714,-11.910585522203409,0.7655149250492895,0.7249946
12.94550895690918,0.018395968631941473,2.146287682095151,1308.9974932670593,2.116814374923706,42.903979087827274,-0.01166786,0.7157106399536133,3040000,75,-0.009194942,-242.8256432842046,2.452225923538208,-11.6083853664665,11.726616621017456,17.59282398223877,16.494594966435027,3289,-2.205313456651276,2.12396148207333,-12.774116052020764,0.7798795702421147,0.7204233
13.084927082061768,0.07954077892086264,2.1254602583600284,1326.584691286087,1.9513986110687256,30.435826797090286,-0.009814588,0.7225039005279541,3080000,76,-0.009593136,-217.09649127298746,2.463848114013672,-10.65024397301001,11.857542514801025,17.580498933792114,14.990002677162003,3409,-2.4025818924422917,2.1109765621687773,-11.612152454893515,0.7928562126137997,0.71581984
