train-MinReturn,LossAfter,ItrTime,train-PolicyExecTime,train-NumTrajs,LossBefore,Time-Optimization,Time-SampleProc,Time-Sampling,train-MaxReturn,train-AverageDiscountedReturn,Itr,train-StdReturn,train-AverageReturn,train-AveragePolicyStd,n_timesteps,Time,train-EnvExecTime
75.72012750619834,-0.023305954,29.836381673812866,0.8768572807312012,1723,-3.4469784e-05,4.131646633148193,11.723976850509644,13.969130992889404,244.7028659291535,97.05552570366653,25,21.99280316963536,108.75251780647034,0.98162836,1040000,791.9515867233276,12.613558292388916
72.50445036424966,-0.021825666,29.653062343597412,0.8783602714538574,1715,5.4754935e-05,4.135007381439209,11.363606691360474,14.142764568328857,207.3409178971735,97.60361445536796,26,22.185388738362423,109.43112611659998,0.9806945,1080000,821.6112320423126,12.787014722824097
72.27600432678096,-0.02212414,31.182318687438965,0.8758704662322998,1694,-0.00012822167,4.1372857093811035,12.894617080688477,14.138898849487305,209.61985527440183,98.29570081471779,27,22.778321806585986,110.35906028270489,0.9794686,1120000,852.8002805709839,12.786187410354614
76.1163120826048,-0.022652615,29.5600266456604,0.8794848918914795,1713,-0.0003217762,4.146244049072266,11.327580451965332,14.074666023254395,211.4930764986955,97.35155891142952,28,22.182078758669157,109.13827961256769,0.9781889,1160000,882.367425441742,12.716424942016602
76.60871066797284,-0.022465128,30.689785718917847,0.8766453266143799,1696,-0.00028707506,4.184835910797119,12.446922063827515,14.046411514282227,239.60542258093517,98.32019841480421,29,23.091123941408803,110.39881289656645,0.97673786,1200000,913.0635585784912,12.69347596168518
75.55859470626231,-0.022052381,29.678685903549194,0.8778297901153564,1698,-0.00027954057,4.160274505615234,11.26846718788147,14.238425970077515,227.23524891760684,98.47486167396126,30,22.9309202701083,110.58251828229339,0.9758593,1240000,942.7488651275635,12.881619453430176
75.69294062657852,-0.022410827,31.070794105529785,0.8790297508239746,1700,-0.0002700381,4.138987064361572,12.807657480239868,14.112420082092285,208.5270473892849,98.14683965950776,31,22.813544558945527,110.15705748767986,0.975278,1280000,973.826315164566,12.760728120803833
72.39796701503396,-0.022286797,29.364381313323975,0.8785202503204346,1700,-0.00033036462,4.1657445430755615,11.089810609817505,14.097306489944458,228.10908652648308,98.36883043895452,32,22.70883044889263,110.42111324535584,0.9743836,1320000,1003.1976103782654,12.738565683364868
72.43937941285971,-0.022905674,31.09255838394165,0.8776602745056152,1707,-0.0002472783,4.139149188995361,12.775603532791138,14.166211366653442,219.73567616281022,98.12565223457672,33,22.973093495847152,110.11964536308678,0.97375774,1360000,1034.2969856262207,12.813830852508545
72.70008473167941,-0.022484858,29.494459867477417,0.8796570301055908,1698,-5.72272e-05,4.151933670043945,11.26310110092163,14.067598104476929,243.53924282992836,98.31305955786043,34,22.838981090733288,110.36839502073154,0.9735034,1400000,1063.7981929779053,12.711400270462036
74.86541540848225,-0.022050314,30.807156801223755,0.878068208694458,1702,0.00018327516,4.193289279937744,12.539774894714355,14.062426805496216,221.28302938038988,97.83769319595233,35,23.07905068686531,109.7900151541198,0.9733595,1440000,1094.612143278122,12.706908702850342
72.2444998855886,-0.022512257,29.680920124053955,0.8819682598114014,1707,-0.00021285629,4.153015613555908,11.346530675888062,14.169876337051392,201.23857044912995,98.13268350174225,36,22.46512966266488,110.11938943826671,0.97299534,1480000,1124.2999329566956,12.746446371078491
74.37711663920764,-0.023718284,30.91694211959839,0.8788001537322998,1709,-0.00010425687,4.15868878364563,12.639161109924316,14.107258081436157,202.57199046665852,97.98195503896642,37,22.654817688944913,109.93616035048166,0.972143,1520000,1155.2233419418335,12.751863479614258
75.76089549793475,-0.022613013,29.898608684539795,0.8779091835021973,1716,-8.573392e-06,4.156529426574707,11.555663108825684,14.174702167510986,210.63855728998456,97.52075631449412,38,22.259596839942972,109.33888340121365,0.97149324,1560000,1185.128971338272,12.819510459899902
76.208786041382,-0.022939712,29.843074798583984,0.8758933544158936,1695,-0.00027007508,4.157388925552368,11.507731914520264,14.16602611541748,211.12155297822406,98.53446099784233,39,22.403538441458885,110.61804486973675,0.97105396,1600000,1214.9785361289978,12.8143150806427
77.05122117389561,-0.022469869,30.770907640457153,0.8834831714630127,1667,-8.58752e-05,4.190049171447754,12.43045949935913,14.13892650604248,220.60442450481392,99.74711522141979,40,23.36937825774815,112.22362483544447,0.9704347,1640000,1245.7560455799103,12.775321245193481
72.69834013581662,-0.022926282,29.806081533432007,0.8832378387451172,1670,5.5990113e-05,4.1623828411102295,11.426549673080444,14.205754518508911,207.4874650306086,99.83194874948832,41,22.565940328309736,112.29944292253639,0.9698014,1680000,1275.56858420372,12.844487190246582
75.62766568390147,-0.022978798,29.60003900527954,0.8788104057312012,1668,1.9179104e-06,4.142392158508301,11.346861362457275,14.099350690841675,284.93062224704744,99.83140533755082,42,23.40431744271085,112.3129078093547,0.96905404,1720000,1305.1752791404724,12.740756511688232
78.86422330000737,-0.0224543,31.05994749069214,0.8817696571350098,1651,-0.00017270232,4.166881322860718,12.69329047203064,14.188265085220337,207.99889474914104,100.58685616195335,43,23.582541707279596,113.30347993785007,0.9683119,1760000,1336.2422170639038,12.830321311950684
75.88325176689641,-0.023676164,29.773679971694946,0.881981611251831,1655,0.00038654203,4.150325775146484,11.371094703674316,14.240810871124268,227.95843443209955,100.31872237595108,44,23.118727468816598,112.9558684327693,0.9674691,1800000,1366.0224649906158,12.880656242370605
77.17519943015508,-0.023006989,30.912325143814087,0.8819503784179688,1664,-0.0003059427,4.1757378578186035,12.553713083267212,14.171194553375244,248.9366211402815,100.15453409462799,45,23.70344707468877,112.74756555152558,0.9665159,1840000,1396.9415411949158,12.810245513916016
76.10677422556938,-0.023274943,29.815489530563354,0.87965989112854,1634,0.0001232231,4.171809196472168,11.439321994781494,14.192758321762085,263.6910254494617,101.8102533257252,46,24.424555535968516,114.87875202652336,0.96534747,1880000,1426.763542175293,12.835235357284546
77.035481203704,-0.02305304,29.563481092453003,0.8786516189575195,1640,-0.00031999667,4.143930196762085,11.320091009140015,14.08803915977478,251.87995591905573,100.99013272595695,47,24.85145639906076,113.87431769098805,0.9645936,1920000,1456.3336262702942,12.733565092086792
75.46978090999056,-0.022052307,30.831965923309326,0.879908561706543,1630,-9.239096e-05,4.140336990356445,12.524062871932983,14.155962944030762,254.211498235834,101.80680575366348,48,24.519116190587635,114.91047078256422,0.9639571,1960000,1487.1723682880402,12.796252012252808
76.22317633583882,-0.022807697,29.643473148345947,0.8761138916015625,1625,0.00023861081,4.155235528945923,11.377825498580933,14.099121332168579,228.4816367265978,101.92244863407885,49,25.27938660604463,115.09042907970226,0.96343297,2000000,1516.8224301338196,12.746367692947388
76.89709067481304,-0.022648828,31.09704899787903,0.8819670677185059,1625,-5.0959672e-05,4.1683268547058105,12.663412094116211,14.253700971603394,218.82800507827142,101.98885921826047,50,23.96608683550588,115.12644338076076,0.9630134,2040000,1547.9260818958282,12.89462947845459
75.04593095895555,-0.022311432,29.565369129180908,0.880720853805542,1605,6.10806e-05,4.184481859207153,11.1911780834198,14.178260564804077,210.40787840591733,103.29499504374009,51,24.508639790156533,116.77403923018133,0.9625462,2080000,1577.5221707820892,12.818912029266357
77.27520196393279,-0.022066185,31.012027502059937,0.8818080425262451,1599,0.00038381823,4.163888454437256,12.644309282302856,14.192552328109741,220.606661767453,103.77616343945476,52,25.44612887935644,117.47989419759367,0.96205807,2120000,1608.5408754348755,12.833751678466797
76.74104803699765,-0.022208435,29.599918365478516,0.8745837211608887,1569,-3.6451056e-05,4.128584623336792,11.31863260269165,14.14129638671875,220.33154888021582,104.79460308491534,53,25.804694998134643,118.81887880768188,0.961485,2160000,1638.1471564769745,12.792572259902954
76.32779332396903,-0.021917848,31.273557901382446,0.8853235244750977,1582,0.00032618662,4.1787941455841064,12.810294151306152,14.272985219955444,237.8244629482552,104.56228023882942,54,25.921944245213414,118.53758782127666,0.9608557,2200000,1669.427473783493,12.91066861152649
77.2317921861379,-0.023257634,29.856364965438843,0.8821084499359131,1573,-0.00019468134,4.159475088119507,11.493490934371948,14.192069292068481,237.02335635930183,104.71022864018252,55,24.875140707776307,118.65494320878285,0.96000654,2240000,1699.2900915145874,12.837007761001587
77.4607642368051,-0.022329822,31.048828601837158,0.8811602592468262,1584,-0.00029629152,4.157919406890869,12.645129442214966,14.234320878982544,243.80617231476754,104.40095457724983,56,26.039096288281858,118.31163810027127,0.95972663,2280000,1730.345606803894,12.877979516983032
77.46942585889272,-0.023424435,29.430424690246582,0.877389669418335,1575,2.1081945e-05,4.175832986831665,11.113999843597412,14.129190683364868,220.32317112512644,104.9424292022002,57,25.083583176199433,118.96023132051101,0.9594433,2320000,1759.782408952713,12.777341842651367
76.9838775173005,-0.022687102,30.9808931350708,0.8859360218048096,1572,-0.00018345352,4.156275987625122,12.630554437637329,14.18274211883545,290.76649617774183,104.90425750993349,58,26.29612456234043,118.96976960623556,0.9590471,2360000,1790.7698650360107,12.822134256362915
75.94576150314948,-0.022584716,29.630295038223267,0.8772170543670654,1561,3.2726337e-05,4.140044927597046,11.237737655639648,14.24130654335022,218.8790180022959,105.64898691036703,59,26.362505812392744,119.9273766890798,0.9584359,2400000,1820.4067521095276,12.89160704612732
77.58499358239902,-0.023200342,30.97062587738037,0.8789904117584229,1570,0.00010888088,4.161431550979614,12.641051530838013,14.15685486793518,216.10347619758218,104.93284572549939,60,25.761451867444737,118.99485122207857,0.9576976,2440000,1851.3841824531555,12.804526090621948
75.36996568687195,-0.023121683,29.648619651794434,0.8838427066802979,1570,7.239082e-05,4.164944171905518,11.296894550323486,14.17548131942749,243.82082537913791,105.15543433622254,61,27.650856509716483,119.35120695980275,0.9568447,2480000,1881.0393702983856,12.813048839569092
76.79543595728377,-0.022707397,31.007485389709473,0.884077787399292,1555,-9.005879e-05,4.213221073150635,12.490164995193481,14.292668581008911,245.40623717246362,105.80446885430547,62,26.126445066140867,120.1430470818909,0.9559587,2520000,1912.0535645484924,12.933709621429443
77.58018147845901,-0.022591984,29.81017827987671,0.8793411254882812,1557,-0.00042802584,4.181784391403198,11.440283060073853,14.17692232131958,273.1787232544737,105.89872098008941,63,27.16437812497803,120.27808639807861,0.95542073,2560000,1941.8703227043152,12.826524019241333
76.99018155343326,-0.022394547,31.09746026992798,0.8795633316040039,1542,-8.9184614e-05,4.147307634353638,12.70729374885559,14.231687307357788,229.33909191363665,106.90184339057433,64,26.19633795833356,121.52514855226299,0.95465875,2600000,1972.9745335578918,12.879876375198364
77.0176196834382,-0.023069678,29.817425966262817,0.8814444541931152,1550,9.4469426e-05,4.169281482696533,11.418847560882568,14.21803903579712,233.12290601642937,106.30677170001881,65,26.04067026830234,120.77236210675017,0.9538873,2640000,2002.7985224723816,12.864272356033325
77.45241615900512,-0.023081848,31.1493022441864,0.8809072971343994,1542,0.0001327006,4.1659815311431885,12.62967848777771,14.342427492141724,252.83024095424452,106.58795947148165,66,26.41161004484951,121.16331805668055,0.9535535,2680000,2033.9545545578003,12.927444696426392
77.31761283812979,-0.022846881,29.799862146377563,0.8807885646820068,1546,-0.00011185715,4.1701648235321045,11.447672367095947,14.170846939086914,266.4989102461913,106.23057991283862,67,26.484043785198754,120.71082837832101,0.953231,2720000,2063.7613134384155,12.815503597259521
76.87432334429548,-0.021906575,29.58181118965149,0.8782973289489746,1537,-0.00018701325,4.155413866043091,11.298128604888916,14.116661548614502,247.89459236163177,106.94618101210834,68,26.738375857033244,121.64095062369285,0.952675,2760000,2093.350736618042,12.767518520355225
77.4091080293803,-0.022327106,31.156965255737305,0.8830244541168213,1528,0.00010943952,4.174823045730591,12.746108055114746,14.224586725234985,242.54228364980048,107.12898550428604,69,26.78941502333817,121.91934249813163,0.95262915,2800000,2124.515340089798,12.861735820770264
77.42466055198024,-0.022756323,29.682010412216187,0.8799514770507812,1548,0.00019157337,4.146340370178223,11.328788042068481,14.195682764053345,272.38704249885683,106.58776677401578,70,26.35070650332361,121.11480354503064,0.9524374,2840000,2154.2042586803436,12.842869997024536
77.14027927445048,-0.022835659,31.1068377494812,0.8871352672576904,1553,-0.00020186874,4.172548055648804,12.628268003463745,14.294599294662476,229.96872582794163,106.113549912537,71,26.69109853018222,120.54109352154195,0.9515145,2880000,2185.317490339279,12.93304991722107
79.38463786292736,-0.022890257,29.92650032043457,0.8838179111480713,1527,-0.000111695146,4.170665740966797,11.504756927490234,14.239955186843872,239.86392062409982,107.32849411303584,72,27.094573510671285,122.1735293550664,0.9506042,2920000,2215.2505600452423,12.880756855010986
75.21496159832098,-0.022660187,29.74501061439514,0.885190486907959,1541,0.00040195542,4.221493482589722,11.227765083312988,14.284412145614624,236.25804170000566,106.96140411077981,73,27.23103044883262,121.68164462330122,0.949342,2960000,2245.0022673606873,12.925700664520264
76.09075907371918,-0.022801442,31.145672082901,0.8819632530212402,1521,0.00030881847,4.142633438110352,12.712384462356567,14.27950406074524,247.290501274374,107.67070641894065,74,27.224888844256576,122.62768668628514,0.9482596,3000000,2276.1543114185333,12.923017978668213
76.61341943260997,-0.022479538,29.616084337234497,0.8774993419647217,1543,0.00018827901,4.152795791625977,11.292979001998901,14.15914511680603,244.7962115092462,106.55306173985039,75,26.197582205710816,121.1129788223651,0.9477458,3040000,2305.7769997119904,12.81248164176941
76.93524393273437,-0.02281015,31.140439748764038,0.8801486492156982,1532,-0.00013428883,4.158894300460815,12.713738203048706,14.256170511245728,232.42075295360854,107.27483161342175,76,27.17609789083134,122.0764911060355,0.94721156,3080000,2336.9240477085114,12.901866674423218
78.02229152438453,-0.022755971,29.98198914527893,0.8840484619140625,1525,0.000107527514,4.1741650104522705,11.448669672012329,14.34801197052002,255.88742239167243,107.64006571296636,77,27.08052195012235,122.58282950467004,0.9461458,3120000,2366.912857532501,12.98955225944519
76.41964927374299,-0.02229809,29.559442043304443,0.8847732543945312,1524,0.00017861901,4.166919231414795,11.157695293426514,14.223388671875,242.02507396428626,107.39076638675881,78,27.850975251502675,122.30593022819936,0.94458276,3160000,2396.478814125061,12.862393617630005
75.37332709035934,-0.02223819,31.01112151145935,0.884495735168457,1516,-0.00010169712,4.201555252075195,12.597596883773804,14.200729131698608,249.75754638814573,107.65212058258886,79,28.557890299727703,122.69848620314482,0.94285136,3200000,2427.496692419052,12.843685150146484
77.31996834952487,-0.022760887,29.76421070098877,0.8816092014312744,1517,-0.00031522187,4.168973445892334,11.378056049346924,14.206024646759033,303.8456085120839,108.37617069181985,80,29.385819679752974,123.6355933320066,0.94199085,3240000,2457.267344236374,12.84715747833252
77.25533961164666,-0.022109695,31.010581970214844,0.8854672908782959,1518,2.6199665e-05,4.176523447036743,12.559062957763672,14.26361083984375,284.2355149574123,108.41225241790393,81,28.952494459496275,123.65202003033701,0.9409082,3280000,2488.284459590912,12.902143001556396
77.38683508944845,-0.021740602,30.201022386550903,0.8822896480560303,1510,0.00027415028,4.14802885055542,11.803330898284912,14.238402843475342,295.3434982218949,108.61069350795759,82,28.936703295136997,123.92165474226603,0.9398449,3320000,2518.492198705673,12.88239598274231
75.44883073995453,-0.022875326,29.823516845703125,0.8864610195159912,1513,0.00025096166,4.190283298492432,11.216495990753174,14.39859127998352,240.53097196917253,108.41338091297729,83,27.55179021075986,123.58598121035936,0.93877363,3360000,2548.322415113449,13.037136316299438
80.19702273980113,-0.022363016,31.030885219573975,0.8842349052429199,1512,-0.00011040804,4.1951963901519775,12.547232866287231,14.277200698852539,241.11902385915946,108.26241625735744,84,27.975269888837673,123.45526087339809,0.9373939,3400000,2579.360066175461,12.918102025985718
76.52860241821787,-0.022477211,29.772305488586426,0.8833515644073486,1497,-0.00010687208,4.151277780532837,11.447986841201782,14.161865949630737,246.87442667369277,109.22910114707021,85,29.045079422354192,124.78315296784773,0.9362566,3440000,2609.1398208141327,12.803689241409302
77.1763463855369,-0.022370752,31.090123653411865,0.8797824382781982,1465,0.00013095197,4.15568995475769,12.624236822128296,14.298983573913574,288.21656239291787,111.21551833084726,86,29.185928458918934,127.36359441184337,0.9353671,3480000,2640.2363274097443,12.949732780456543
76.57518603013067,-0.023079107,30.054255962371826,0.8819589614868164,1475,-2.029685e-05,4.16361141204834,11.542256355285645,14.337375164031982,245.29673275190908,110.89628472000595,87,30.808394686148315,127.00346739114855,0.9351364,3520000,2670.297061920166,12.984007120132446
76.24822317090928,-0.02243278,29.880917072296143,0.8836824893951416,1495,-1.0056427e-05,4.164977312088013,11.358731269836426,14.345793008804321,248.745847139366,109.28663214907283,88,28.59542523761441,124.79455648809056,0.9347527,3560000,2700.184751033783,12.98922348022461
77.19535294516426,-0.022612246,31.04293704032898,0.882091760635376,1473,0.0002883591,4.21876859664917,12.4031400680542,14.40953254699707,244.18121600119014,110.65466319637687,89,30.374238405955907,126.69747145056685,0.93445534,3600000,2731.2341933250427,13.056462526321411
77.11632562562272,-0.022529902,29.94469952583313,0.8855841159820557,1480,0.00010998739,4.184086084365845,11.461735963821411,14.287693738937378,250.53281162566466,110.412752532404,90,29.396739581021574,126.33450081899689,0.93428034,3640000,2761.1852765083313,12.930910348892212
76.71042731949869,-0.021179236,29.879658937454224,0.885953426361084,1469,-7.7116085e-05,4.1869423389434814,11.38132905960083,14.30000352859497,242.8397566476868,110.95712511465918,91,29.975420000902147,127.10773274406984,0.93321097,3680000,2791.0718133449554,12.939293146133423
79.59233733742418,-0.022849122,31.143308877944946,0.8900489807128906,1458,-0.00018894691,4.172678232192993,12.627978324890137,14.331609725952148,243.8796703475994,111.75126629883627,92,29.62785105127306,128.10162212392117,0.93224293,3720000,2822.2216506004333,12.971442222595215
77.37203674245353,-0.021917807,29.653863191604614,0.881810188293457,1460,-8.3621635e-05,4.170342683792114,11.089640617370605,14.382826566696167,291.24213439950324,111.13334227152353,93,31.360662692858163,127.43008209995739,0.9315777,3760000,2851.8823068141937,13.028311967849731
77.36649640155704,-0.02223017,31.243364572525024,0.8878376483917236,1459,0.00030297192,4.195571660995483,12.6929931640625,14.343532800674438,242.72526929651357,111.82881406211749,94,30.189795941424045,128.21969630162596,0.93092364,3800000,2883.1322305202484,12.981374263763428
77.0011229163224,-0.021764986,29.825931787490845,0.8891987800598145,1441,7.42212e-05,4.2289228439331055,11.200621843338013,14.385265111923218,279.5162196599947,112.69641773311938,95,30.906667149984347,129.4143310159215,0.93043923,3840000,2912.964914083481,13.0255765914917
77.41636705860554,-0.022533165,31.339900016784668,0.889711856842041,1420,7.625595e-05,4.187659740447998,12.7101731300354,14.430864572525024,274.5258169131844,114.13937694405494,96,31.35937299078771,131.41110949680856,0.9296223,3880000,2944.311603307724,13.069039106369019
77.58498303880418,-0.02240807,29.96126437187195,0.8904743194580078,1443,-2.104804e-06,4.197307586669922,11.354451894760132,14.39840054512024,245.16029900704902,112.42626619528819,97,30.576043772924827,129.08066178333536,0.9289966,3920000,2974.2794234752655,13.034377098083496
80.51947996464747,-0.022262603,31.248814582824707,0.8848352432250977,1428,-9.2386335e-06,4.152165174484253,12.675155878067017,14.41039514541626,298.1875095991769,113.66319227973503,98,31.360941733151172,130.70418245283238,0.9282699,3960000,3005.5347907543182,13.054111242294312
76.80476648030353,-0.021613974,29.90787982940674,0.8846399784088135,1421,5.9004546e-05,4.178349256515503,11.325618505477905,14.392609119415283,259.1324369311702,113.96303010219327,99,31.036139549605956,131.11298040224284,0.92720103,4000000,3035.449278831482,13.035552024841309
77.744479274728,-0.022121226,31.142929553985596,0.8876574039459229,1416,6.362723e-05,4.167802810668945,12.62581181526184,14.338290452957153,268.4410413004815,114.92449881214151,100,31.997633520117816,132.38763486243184,0.92617726,4040000,3066.598999261856,12.976279973983765
80.43808990547656,-0.021733316,29.96989417076111,0.8886327743530273,1410,-6.541189e-05,4.202254295349121,11.332629203796387,14.423861265182495,307.8963905026717,114.72494315686313,101,32.98415630204255,132.2327843387811,0.9249643,4080000,3096.5989480018616,13.062452793121338
80.0146307077505,-0.021732802,31.146305084228516,0.880812406539917,1417,-0.0001322277,4.157506227493286,12.67013669013977,14.307683944702148,277.1653671924194,114.79659267825238,102,32.70183460291325,132.257075578107,0.9240828,4120000,3127.75200009346,12.953789949417114
79.58088319035878,-0.021418288,29.751171588897705,0.8863394260406494,1418,-0.00016537019,4.183975696563721,11.20422649383545,14.351731777191162,258.8391945889801,114.29751420055364,103,31.530157190696823,131.58739117334616,0.92359245,4160000,3157.510146379471,12.993441343307495
77.61698086365584,-0.021959372,31.44541621208191,0.8888623714447021,1434,-0.00016466618,4.179701328277588,12.776077508926392,14.47833251953125,264.7686636010009,113.58565969723796,104,32.857766214706864,130.68100929103898,0.922955,4200000,3188.9620249271393,13.118080854415894
77.60376492036744,-0.022237143,30.09600281715393,0.8844678401947021,1415,0.000147123,4.170581340789795,11.508527278900146,14.405933618545532,273.51220888244654,114.68125408467627,105,30.7653086216552,132.03116738748213,0.92251265,4240000,3219.064479112625,13.053226709365845
76.93447040054407,-0.022456415,29.77303647994995,0.8845255374908447,1409,7.9654536e-05,4.205077648162842,11.184133768081665,14.372795104980469,271.9153467984992,114.5130508246671,106,31.638712286407646,131.90448521869527,0.9221343,4280000,3248.8441665172577,13.019915580749512
