Step_0-StdReturn,Step_0-AvgForwardVel,LossAfter,Step_1-AvgCtrlCost,LossBefore,Step_1-AveragePolicyStd,Time-Sampling,Step_1-AverageReturn,Step_0-AvgCtrlCost,Itr,Step_0-AverageDiscountedReturn,Step_1-MinReturn,Time-SampleProc,Step_0-AveragePolicyStd,Step_0-EnvExecTime,Step_0-MaxReturn,Step_0-MinReturn,MeanKLBefore,Time-TotalInner,Time,Step_1-PolicyExecTime,Time-OuterStep,Time-InnerStep,Step_1-MaxReturn,dLoss,Step_0-NumTrajs,Step_1-NumTrajs,Step_1-AverageDiscountedReturn,n_timesteps,MeanKL,Time-MAMLSteps,ItrTime,Step_1-AvgFinalForwardVel,Step_0-AverageReturn,Step_0-PolicyExecTime,Step_0-AvgFinalForwardVel,Step_1-AvgForwardVel,Step_1-StdReturn,Step_1-EnvExecTime
144.80845278467993,0.11015543339577723,-0.008099903,0.04972756936486313,-4.5605004e-09,0.9862538,22.97953772544861,-327.4512801798314,0.04957505925606102,10,-140.48553383060053,-698.4058361865654,0.7957401275634766,0.9861945,8.250051736831665,-137.4010186016406,-713.1032926883337,4.307367e-09,23.993778467178345,431.26831579208374,2.8922924995422363,13.750127077102661,0.16889405250549316,-133.15162599098971,0.008099899,800,800,-141.1702084243642,3520000,0.007852534,13.7503080368042,37.765424728393555,0.08312140273943705,-326.52455097435563,0.892632007598877,0.03459284123133102,0.10670947847398833,144.90913437072763,8.268430233001709
158.8730336456849,0.12420469462830275,-0.007947711,0.049811419523990354,3.146008e-10,0.98234457,22.891329765319824,-343.2702956397037,0.049739636739789365,11,-148.47275597878343,-737.7664373045128,0.8125083446502686,0.98246306,8.208958148956299,-138.6999900433958,-729.3482102793886,-5.6345018e-09,23.921183109283447,468.98811507225037,2.8800532817840576,13.776710271835327,0.168198823928833,-137.2211631070084,0.007947711,800,800,-147.97147082802476,3840000,0.0078306515,13.776891946792603,37.719244718551636,0.08801181262760437,-344.4547131879686,0.8905959129333496,0.05310024900671549,0.12805561813296698,159.4263806297676,8.246953010559082
147.15704824846705,0.12787252493091364,-0.00798928,0.04967213440003468,-1.5042726e-09,0.97435176,22.89853262901306,-345.3278947807794,0.04977332632736671,12,-149.52149423517417,-719.3505520029707,0.8072516918182373,0.97479445,8.184602737426758,-141.95051431367784,-711.3981615854979,0.0,23.920584201812744,506.6823077201843,2.8666653633117676,13.751900911331177,0.16576766967773438,-136.60993040216528,0.007989278,800,800,-148.81298977270686,4160000,0.0076590106,13.752081632614136,37.69360280036926,0.07934028070441368,-347.29329658990844,0.888702392578125,0.07717862676041644,0.13532226897381308,146.5746350220873,8.297954082489014
150.11780296643062,0.1405429672849747,-0.0083267,0.04967568091466638,-3.2586975e-09,0.9681074,22.890203952789307,-349.446846830932,0.04971869217846901,13,-149.89685847973482,-719.7480062184826,0.7843172550201416,0.9683111,8.206932306289673,-137.07846092461318,-675.1173522325487,0.0,23.888920545578003,544.2843735218048,2.84816575050354,13.691758155822754,0.16549944877624512,-133.0505833594751,0.008326697,800,800,-150.96477433372706,4480000,0.008644265,13.691936016082764,37.60151982307434,0.0878134596205351,-346.66804327685253,0.8859543800354004,0.10979680555395166,0.1274446178347631,155.35227658948148,8.301898002624512
158.42909034215327,0.13535841070668309,-0.007981923,0.049704834872817766,-2.776087e-09,0.9592074,22.791113138198853,-344.9228170473405,0.04971534189847668,14,-148.35201388304648,-746.1685525794221,0.7816808223724365,0.95954114,8.151224374771118,-136.51745697274512,-678.2775445497842,0.0,23.78792667388916,581.8451507091522,2.8457250595092773,13.752047777175903,0.166395902633667,-126.8170254511066,0.007981921,800,800,-148.57998862215408,4800000,0.0072157294,13.752230644226074,37.56024408340454,0.06037051655598532,-344.0149092225466,0.8817296028137207,0.11499204343160148,0.130042391725211,158.2895522178792,8.254098892211914
139.77368559165728,0.14834044562789428,-0.007834476,0.049679706070548925,-4.885719e-09,0.95703965,22.875069856643677,-313.8648738083795,0.04958711895725828,15,-134.09346438198799,-704.023859448024,0.7781262397766113,0.95735794,8.181051015853882,-135.99787241383348,-677.7407592888264,-1.5366822e-09,23.866941690444946,619.487056016922,2.8670246601104736,13.753524780273438,0.16509342193603516,-139.79311622994385,0.007834472,800,800,-135.3707690460443,5120000,0.0074981204,13.753704309463501,37.64131760597229,0.09920841317319873,-311.5857001053483,0.8849461078643799,0.09970224546557968,0.1272400138241189,140.5649911073528,8.271022081375122
151.01419652141522,0.14322419557398983,-0.007948255,0.04951931954410082,1.3031061e-09,0.9473557,22.860378980636597,-360.6732096081841,0.049603644521515645,16,-155.13289543907953,-691.5801422331889,0.7896361351013184,0.94737566,8.173942804336548,-144.60050049773017,-711.6611932439345,0.0,23.864482879638672,657.1305303573608,2.848994493484497,13.756681442260742,0.1656966209411621,-142.7398752377762,0.007948256,800,800,-155.28537005916493,5440000,0.007758245,13.756865739822388,37.64217972755432,0.09428159313117915,-359.8382465832078,0.8804032802581787,0.1129550178223559,0.13578133283615287,152.3088345896925,8.316017627716064
143.89292957203415,0.15094505894676605,-0.0077575734,0.049760716879679256,-3.46005e-09,0.93539655,22.822852611541748,-321.5102284727384,0.049738673943287987,17,-138.41197754408415,-696.302753273144,0.7639005184173584,0.93573236,8.251772403717041,-134.45945602045455,-688.7287540707342,1.5832484e-09,23.80057168006897,694.6282839775085,2.8235223293304443,13.675370693206787,0.1651465892791748,-126.1864431627306,0.00775757,800,800,-137.83801033525768,5760000,0.0070547597,13.675658702850342,37.4971821308136,0.09493973074269631,-321.57290259847787,0.8903124332427979,0.1226705730728702,0.14858683608689202,143.95115665545654,8.20413327217102
152.51990442414032,0.15786163645700924,-0.007879326,0.04963555423818096,5.662486e-11,0.93757933,22.824865341186523,-349.76977894436845,0.04954237363997348,18,-150.2482303936498,-690.4320408547558,0.7877664566040039,0.9379043,8.227973461151123,-135.96794151827177,-682.568597856018,-1.5832484e-09,23.828590393066406,732.1479029655457,2.850228786468506,13.669418573379517,0.16724848747253418,-132.24833926991136,0.007879326,800,800,-150.43988415416922,6080000,0.007779503,13.66959810256958,37.51901698112488,0.016887454371742147,-349.63507282409597,0.8773541450500488,0.100031482305248,0.14627802784519617,153.85968767047723,8.24345064163208
129.12888080040892,0.16273947827959243,-0.007964062,0.04958802310180905,-3.4626573e-09,0.92696965,22.846869468688965,-323.0426892256196,0.049503083416756695,19,-138.41892322687852,-660.3336863683109,0.7890541553497314,0.9271163,8.173388957977295,-139.2229256167987,-636.637904428829,-1.6763806e-09,23.851484298706055,769.7249596118927,2.861959934234619,13.704077005386353,0.16682887077331543,-132.16994549396486,0.007964058,800,800,-138.62070729819928,6400000,0.007426495,13.704260110855103,37.576448917388916,0.10880870461895686,-322.8628563375765,0.8814613819122314,0.12104234596572469,0.16072041761514563,129.24969477799874,8.279396057128906
156.10935486816473,0.16474823299751876,-0.008121706,0.049813411231731254,-6.142259e-09,0.92165864,22.842586040496826,-363.46977849772446,0.04964983584067067,20,-157.0408824870306,-692.4106565480719,0.7930679321289062,0.92167914,8.223102807998657,-131.6902681023752,-714.1899006190177,-1.5832484e-09,23.849334716796875,807.2889583110809,2.8540172576904297,13.69269585609436,0.16527271270751953,-130.90422388966752,0.008121699,800,800,-156.48550266217455,6720000,0.008341949,13.692872524261475,37.56346535682678,0.12166690084118774,-366.4345385692059,0.8803491592407227,0.08294079592880861,0.1749662453489255,153.764838804106,8.257805824279785
149.8931169269934,0.16812536949295212,-0.0078879995,0.04970570529195217,2.5589026e-09,0.9105843,22.814085960388184,-317.64413592681757,0.04971570192550499,21,-136.94975793608413,-678.9490841042974,0.77414870262146,0.9108694,8.237486362457275,-123.98060570847323,-691.5272030632403,-8.381903e-10,23.801948070526123,844.7832937240601,2.8379006385803223,13.67106008529663,0.1651906967163086,-131.2213488116563,0.007888002,800,800,-136.21280537472765,7040000,0.0071449964,13.671245813369751,37.493788957595825,0.10493223853021343,-319.6188086390183,0.8877575397491455,0.12168505652148572,0.17009339752163877,148.24541403367647,8.232580184936523
154.96031244078253,0.18090538325364378,-0.007622704,0.049790766922719866,6.785244e-09,0.9060715,22.90014147758484,-333.07752713904637,0.04963934785945172,22,-143.36734642834134,-671.8489337436978,0.8212010860443115,0.90642697,8.211992740631104,-132.9288737207564,-723.9911342960745,3.3527612e-09,23.940771102905273,882.4531013965607,2.87526535987854,13.707270622253418,0.170609712600708,-122.77028816605788,0.007622711,800,800,-142.87701494425076,7360000,0.0066155917,13.707453966140747,37.66921639442444,0.13284459018779823,-333.8391833613365,0.8845906257629395,0.13180084253155738,0.18765472132856004,154.9327614030664,8.29811692237854
136.63749397847775,0.17656623889400452,-0.007926637,0.04975718214067219,-3.8296002e-10,0.9030771,22.913002967834473,-314.7869630187665,0.04954772111518857,23,-135.48843740903538,-680.3139748469779,0.7869606018066406,0.9032822,8.21194338798523,-117.69692103288153,-654.4191953767589,1.6763806e-09,23.914138078689575,920.0862863063812,2.866417407989502,13.697030305862427,0.1651298999786377,-129.96713968583725,0.007926637,800,800,-134.75260429378807,7680000,0.0072298693,13.697213411331177,37.63253450393677,0.11417771321906946,-315.01769444796616,0.8816807270050049,0.13640560724936335,0.17747770943349134,136.49530415991885,8.293511390686035
134.18516120770448,0.1761968309809111,-0.007977473,0.04961786027844929,-5.969779e-10,0.8968001,22.84874153137207,-302.19187889474074,0.04964119837573001,24,-130.25184589340094,-701.371766938892,0.7941620349884033,0.89694273,8.234451293945312,-129.84395939839436,-668.6933509745636,0.0,23.861180305480957,957.6664161682129,2.860482692718506,13.697046756744385,0.1693131923675537,-131.86592120653452,0.007977472,800,800,-130.02599518252427,8000000,0.0064746933,13.697229146957397,37.57957220077515,0.14643995658256448,-303.9179987808459,0.8839921951293945,0.11792958322723734,0.1768365495922842,135.41143532509597,8.231674671173096
129.11160566742697,0.19398916072248565,-0.007920301,0.04963798866746537,-4.8188498e-09,0.89789367,22.843753337860107,-323.35941952670413,0.049540102207081035,25,-138.77138810782958,-653.2860319789183,0.7708933353424072,0.8980486,8.243191480636597,-133.47046254863068,-647.0544748276209,-5.9604646e-09,23.828271627426147,995.1618480682373,2.8425533771514893,13.645318746566772,0.16502118110656738,-124.97403649042191,0.007920296,800,800,-138.64143099186765,8320000,0.0068566203,13.645513772964478,37.49482488632202,0.08912973822884218,-323.80467852502426,0.8840744495391846,0.09101329204381195,0.18830789642001486,128.62232434924897,8.257091760635376
136.90926220575426,0.18373336800856202,-0.0079235025,0.049822519123352116,4.495867e-09,0.90259963,22.786771535873413,-327.20682885374555,0.04972803077563465,26,-141.57870092594717,-646.0349827916175,0.7942671775817871,0.9027951,8.187100172042847,-131.2948968247021,-652.6578295556006,-5.5879354e-09,23.795657873153687,1032.6732454299927,2.8320443630218506,13.694348573684692,0.16573405265808105,-123.06604492995345,0.007923507,800,800,-140.04956407482064,8640000,0.0066966848,13.694530248641968,37.5108585357666,0.11142349181356569,-330.2586985123964,0.8813700675964355,0.13252450610375505,0.19603375909576853,137.19518727855157,8.30504059791565
128.97393098158966,0.20491692643692933,-0.0077573163,0.04972452227314645,-2.2903084e-09,0.89876413,23.08074402809143,-349.70649050401784,0.049602928188284004,27,-148.4638668297444,-678.9754212856802,0.7538776397705078,0.8989809,8.112487554550171,-133.3459612752022,-661.0934449264633,9.313226e-10,24.048171043395996,1070.405853509903,3.229006290435791,13.663074731826782,0.1649186611175537,-133.81562311964146,0.007757314,800,800,-150.3313942962962,8960000,0.0069274874,13.663273811340332,37.7320396900177,0.06653282054566141,-346.416890744336,0.879734992980957,0.1616322305934039,0.18268427678580124,133.03459114100053,8.294018745422363
141.49054042940284,0.21195643189079005,-0.0077331318,0.04973283727071785,-5.7753176e-09,0.8933068,22.708212852478027,-358.6766196267194,0.04950732333087959,28,-154.12897403792303,-676.6579922797943,0.7764759063720703,0.89347136,8.272601842880249,-125.04882946207218,-666.2902884311361,0.0,23.69844079017639,1107.8246886730194,2.817507028579712,13.699117660522461,0.16509652137756348,-123.44463285752612,0.007733126,800,800,-154.15992623451157,9280000,0.0071656182,13.699297666549683,37.41820740699768,0.10989400616381824,-358.39915313842545,0.8817124366760254,0.16325828793672362,0.20304883680180424,141.1318267768768,8.20143723487854
146.17915376075254,0.21799087799970363,-0.007577181,0.049714334948017254,-5.0876294e-09,0.8882939,22.829657077789307,-321.0233291590481,0.0496088369146204,29,-137.41164711313613,-682.0550806438063,0.7821893692016602,0.8882653,8.233166217803955,-123.91341070306487,-712.3205761786362,0.0,23.82613182067871,1145.3286974430084,2.8220136165618896,13.65560793876648,0.16545438766479492,-132.35405320660658,0.0075771757,800,800,-137.3093414691201,9600000,0.0066193393,13.655792474746704,37.50342106819153,0.1148269726080746,-319.4315976707302,0.8812768459320068,0.1428161832819744,0.1969873724613325,148.9554156153163,8.33375096321106
134.99399516075903,0.21410020919958356,-0.007932729,0.04956834535091804,-6.9141387e-10,0.8868408,22.75154423713684,-305.8618129743174,0.04943620032930398,30,-130.98209942948037,-673.0034456948673,0.7892565727233887,0.8870452,8.224245071411133,-123.56474115804016,-671.3477571935069,-4.377216e-09,23.752248525619507,1182.7637913227081,2.8238186836242676,13.661208629608154,0.1628105640411377,-124.1803589938529,0.007932728,800,800,-131.09342800793908,9920000,0.0077363118,13.661386251449585,37.43455791473389,0.15014315074339754,-305.60469218236483,0.87984299659729,0.16314880606138085,0.2124241588529544,136.37646431813255,8.2952401638031
159.25765582045995,0.21281428702173594,-0.0077192457,0.049466894219593646,1.168996e-09,0.8914974,22.65268349647522,-331.29801834505434,0.04950961849478101,31,-142.3617856194824,-642.7048278180084,0.7783327102661133,0.8917948,8.160609006881714,-131.6829102884212,-703.7284663221917,-3.5390257e-09,23.64490056037903,1220.1129422187805,2.833388566970825,13.682741165161133,0.16554880142211914,-132.82714207790977,0.007719247,800,800,-142.58677519767386,10240000,0.0068506496,13.682918787002563,37.34853672981262,0.16814760466063228,-332.1582070557382,0.8731787204742432,0.15651142514498229,0.2233112421313107,155.727491123928,8.23942255973816
134.04498121499662,0.22162250214206802,-0.008004136,0.04959061834814003,3.11546e-09,0.8855557,22.818687200546265,-319.7320228264722,0.04964820242561509,32,-138.35504997312017,-622.5774722758554,0.7801868915557861,0.8855673,8.245266437530518,-131.1636148023649,-646.5835480137835,1.1175871e-09,23.812490940093994,1257.6400935649872,2.8400745391845703,13.693542242050171,0.16500449180603027,-125.0089419935115,0.008004139,800,800,-137.2793111737389,10560000,0.0074427673,13.693715333938599,37.52653217315674,0.20542481204708493,-322.7408928660102,0.8772015571594238,0.18596589973254954,0.23048156102211984,131.0346908322991,8.305458784103394
151.12719940394848,0.22239206647755536,-0.007903637,0.04970579227944791,-5.7175753e-09,0.8807986,22.854450702667236,-333.87752460033903,0.049688542856368596,33,-144.44762123215617,-666.810131155446,0.7795155048370361,0.881139,8.262892484664917,-129.35380923465465,-650.692599665545,1.8626451e-09,23.84769320487976,1295.1806662082672,2.843834638595581,13.671134948730469,0.16514110565185547,-119.46679687069766,0.007903632,800,800,-143.59469596040807,10880000,0.007230246,13.671315670013428,37.53999400138855,0.17373870401048808,-334.7420930970223,0.8813683986663818,0.20112912454942117,0.22088543579002903,150.24016911050006,8.32790493965149
131.7362764294354,0.24200340247190766,-0.007931551,0.049567383922845154,-2.8651206e-09,0.8744543,22.837611436843872,-312.17672816406787,0.049640608991569815,34,-133.8129259391959,-645.7400540351952,0.7866706848144531,0.8747417,8.190131664276123,-123.01059781252529,-655.8408285730427,-1.8626452e-10,23.83796787261963,1332.7330784797668,2.8459062576293945,13.689409971237183,0.16494178771972656,-126.77354100041326,0.007931548,800,800,-133.579768509604,11200000,0.0077366843,13.689589262008667,37.55186986923218,0.16962468881878073,-311.2616263230035,0.8820786476135254,0.17801418258709728,0.2249333063338171,135.03802970816125,8.35151720046997
135.72372883259027,0.22611518809876643,-0.007574623,0.04955106595271886,-7.801503e-09,0.8704918,22.747976064682007,-315.4224221180294,0.04948456349381016,35,-136.49893349802267,-643.2668601542723,0.7825703620910645,0.87054116,8.158889293670654,-121.98799856861721,-612.0303501285921,-2.2351743e-09,23.746482849121094,1370.208071231842,2.845635414123535,13.706649541854858,0.1669604778289795,-122.3442053850071,0.007574615,800,800,-135.74616149479226,11520000,0.0074384823,13.70682406425476,37.47446799278259,0.21046997321284563,-317.46912791138084,0.8826959133148193,0.18942294170265073,0.24312024513902605,133.40033169393206,8.27300763130188
146.09566547445112,0.2296978845317767,-0.007833491,0.04962186788009596,5.938112e-10,0.8672263,22.75780701637268,-316.5079155694334,0.04958382953311556,36,-137.82273748446664,-703.8193257540247,0.789818286895752,0.86749524,8.21213150024414,-129.5520878997492,-673.1508721590651,3.7252904e-10,23.76104187965393,1407.6841962337494,2.8390698432922363,13.693438529968262,0.16475176811218262,-124.2556187531243,0.007833492,800,800,-136.17761840002697,11840000,0.007208531,13.693615913391113,37.475584268569946,0.19588518858354742,-321.073385009362,0.880753755569458,0.18180286479152244,0.2439839926600362,146.66625937403154,8.27166748046875
127.45745531414433,0.24735235573586806,-0.007796146,0.049611835378858625,2.6188793e-09,0.8711807,22.796090841293335,-314.0328070818044,0.04947558758803029,37,-134.24472670094306,-651.9761909545565,0.792487382888794,0.87142694,8.249769687652588,-124.41391883335022,-729.1737080430124,6.891787e-09,23.804596662521362,1445.1983931064606,2.851003885269165,13.687790632247925,0.1674637794494629,-128.26173364634744,0.007796149,800,800,-134.99362312001577,12160000,0.0064661354,13.687971830368042,37.51361656188965,0.16838245059173765,-313.67420423768255,0.8781609535217285,0.1519872925851725,0.2416314873247954,129.02917210690686,8.26295781135559
129.43795467677043,0.2584256414681871,-0.007802247,0.0495892960510999,5.304816e-10,0.8689138,22.81993341445923,-305.0609296873211,0.04962982909355331,38,-131.3577305057192,-633.6048788753521,0.7888510227203369,0.869344,8.184332609176636,-128.98653539836744,-629.0794770690627,0.0,23.824543714523315,1482.7452104091644,2.8509581089019775,13.700149774551392,0.1668837070465088,-125.06839688721688,0.0078022475,800,800,-131.18588165422432,12480000,0.0073945224,13.700326681137085,37.546130657196045,0.1852511596268275,-305.61327577689536,0.879500150680542,0.22059810831478266,0.255084586641496,130.08289999684877,8.335795879364014
146.45970339850547,0.2661273116507622,-0.00775773,0.049598010788592245,-5.287677e-09,0.8658061,22.827894687652588,-321.50726258364654,0.04949953644002206,39,-138.47579993717412,-688.8711418710509,0.8029561042785645,0.8661495,8.257319450378418,-125.92587693209799,-667.8581011243376,-2.7939677e-09,23.844303131103516,1520.3075368404388,2.847923994064331,13.696154594421387,0.16492199897766113,-116.05982783606528,0.0077577247,800,800,-138.4738657284827,12800000,0.0075101503,13.696334838867188,37.56172704696655,0.22055883650814823,-321.20848949471446,0.8815207481384277,0.20510876727814265,0.2572699594989199,146.8162578553782,8.25763988494873
137.72872725039875,0.27381871344173825,-0.007846104,0.04965079219683231,-7.917732e-09,0.8640049,22.859644412994385,-302.51847217501665,0.04960294514698601,40,-131.27092146014994,-636.8367873630352,0.7767438888549805,0.8640762,8.282265901565552,-121.53393844004547,-653.998724737606,-9.313226e-10,23.848495960235596,1557.8425002098083,2.8301305770874023,13.665003776550293,0.16350173950195312,-121.71296521784326,0.007846096,800,800,-130.43834686233808,13120000,0.0067078904,13.665183067321777,37.53442740440369,0.2312585225748544,-304.05529013523426,0.8793940544128418,0.22767790178323805,0.27243648954351135,136.67567487698454,8.304117679595947
109.09488170712052,0.27420359813058914,-0.007931612,0.04957263799564692,1.8455086e-09,0.85950184,22.78279733657837,-281.86631036295205,0.049478261561863295,41,-121.62714096606565,-574.3637815591079,0.7890589237213135,0.85960037,8.22349500656128,-123.61437290676406,-576.3486915404371,-2.0489097e-09,23.78666353225708,1595.3211131095886,2.8300116062164307,13.670125722885132,0.1660780906677246,-127.05975895966179,0.007931614,800,800,-121.30143898322383,13440000,0.007568708,13.670305252075195,37.47799754142761,0.29190207069239515,-283.73518196419946,0.883277416229248,0.222880837265555,0.2812388994567965,107.56756555419032,8.299986124038696
138.08702327451164,0.28473695135341304,-0.00757916,0.049767924613012916,-8.04849e-09,0.86206526,22.787233591079712,-326.47913372548965,0.04951795829798309,42,-140.217298133655,-657.7480044110818,0.7574827671051025,0.8620215,8.273308515548706,-127.04441629296623,-663.5849142575227,5.401671e-09,23.75870132446289,1632.7894203662872,2.815183162689209,13.687946081161499,0.1655559539794922,-122.97949621575975,0.007579152,800,800,-140.6589136403131,13760000,0.0066342503,13.688125133514404,37.467740058898926,0.2254600300758637,-325.6808868469311,0.8764519691467285,0.24520188147840788,0.27821677127869987,139.7946609082517,8.258852005004883
