train-AvgFinalForwardVel,Time-Sampling,train-NumTrajs,n_timesteps,Time-Optimization,train-StdReturn,train-MinReturn,ItrTime,train-PolicyExecTime,LossBefore,Itr,LossAfter,train-AveragePolicyStd,train-AvgCtrlCost,train-AverageDiscountedReturn,train-EnvExecTime,Time,train-AverageReturn,Time-SampleProc,train-MaxReturn,train-AvgForwardVel
0.1113544956202934,6.993235349655151,200,520000,1.7709894180297852,142.0046552144038,-634.5884878770735,9.020977973937988,0.6101939678192139,6.0535967e-09,12,-0.0057196594,0.9722125,0.04985143682943768,-138.33219007093604,6.077914714813232,116.87282633781433,-324.5068404440372,0.2502408027648926,-118.88225876462218,0.14701758532829817
0.14631073191280108,6.923100233078003,200,560000,1.7651593685150146,147.51725485661183,-646.0602163571727,8.942693948745728,0.6071567535400391,-1.5716068e-08,13,-0.005639198,0.96901906,0.04988431859719862,-144.63631187200843,6.012972354888916,125.82172918319702,-337.5099659784016,0.24780726432800293,-121.99499818159701,0.15695096750098353
0.10500533502772956,6.895955562591553,200,600000,1.77360200881958,143.25471557700865,-592.0956912964157,8.927440166473389,0.6051070690155029,-4.656613e-09,14,-0.005289365,0.9657559,0.049792013740653916,-135.09999675803408,5.991529941558838,134.75540018081665,-314.4718520274532,0.25124621391296387,-108.21037044821834,0.1653452996714171
0.12516719920867211,6.967806816101074,200,640000,1.7763948440551758,148.42856125808805,-646.3305596138557,8.98584508895874,0.6075444221496582,6.519258e-09,15,-0.007137722,0.96241313,0.049976993315224254,-141.5458725402973,6.052692651748657,143.7477469444275,-330.2624482181057,0.23505282402038574,-109.8477263828707,0.19776843854400517
0.19535332227368132,6.857977867126465,200,680000,1.7640485763549805,148.56448530014086,-603.8829308103996,8.873789072036743,0.60276198387146,-1.9557774e-08,16,-0.005834601,0.9588835,0.04959605109449749,-136.93263518019467,5.955726385116577,152.62760472297668,-320.68793885448645,0.24504709243774414,-117.61445115580013,0.1767418445920965
0.07085619735094602,7.005807638168335,200,720000,1.7910435199737549,143.304003424324,-584.4532299769422,9.08316946029663,0.6112089157104492,-7.916242e-09,17,-0.0064889616,0.95514405,0.04972091026905531,-132.4545551606561,6.083918571472168,161.71711611747742,-310.4893750488882,0.2797214984893799,-108.91265413016934,0.18542913466616884
0.07919359139961958,6.874974727630615,200,760000,1.776158332824707,154.09365143538514,-632.784551329374,8.90396785736084,0.6043026447296143,-8.381903e-09,18,-0.005759753,0.952123,0.049813415899203344,-142.40602864224883,5.968109607696533,170.62718892097473,-333.2912637475389,0.24612998962402344,-115.46246544379532,0.2146772130648917
0.07117329143539392,7.039477825164795,200,800000,1.7644050121307373,150.4229509134969,-595.2784218973715,9.063270807266235,0.611870288848877,9.778887e-09,19,-0.00616811,0.94977,0.049954271811721906,-132.332262858639,6.122284650802612,179.6961727142334,-307.4759618857363,0.25261592864990234,-108.14244580755707,0.22973148026058243
0.2059714046191896,6.9606287479400635,200,840000,1.7556390762329102,162.5111841011471,-596.9136457646441,8.96796727180481,0.6073794364929199,-2.0489097e-08,20,-0.0063797217,0.9480003,0.04967555275996209,-141.52160624172498,6.0492119789123535,188.67033576965332,-329.35638111746937,0.2450864315032959,-109.39563881581125,0.2459924043871525
0.23943720845861094,7.087968111038208,200,880000,1.7598538398742676,148.70626349533666,-611.4240431014734,9.089295387268066,0.6121644973754883,5.355105e-09,21,-0.005583872,0.9447278,0.0494842000150348,-129.20173984555308,6.171631097793579,197.76567125320435,-300.1635000210818,0.23485493659973145,-110.61759367290422,0.26880556078229373
0.26590474168195427,6.9439311027526855,200,920000,1.7526121139526367,143.79391427353136,-567.3474964012648,8.950841665267944,0.6121020317077637,-1.0244548e-08,22,-0.0069724564,0.940941,0.0497410412052397,-129.901627742467,6.022652864456177,206.72270107269287,-301.6328936824231,0.24770426750183105,-106.29546958659638,0.2872608569512826
0.2926168778298436,7.031679391860962,200,960000,1.7603318691253662,143.3329774263822,-577.6639859022505,9.043683767318726,0.6084399223327637,-3.085006e-09,23,-0.006460077,0.93715924,0.049852968828552655,-129.23520401695754,6.116593837738037,215.77247285842896,-300.57635566882067,0.24509501457214355,-102.92579271788036,0.2778422031888374
0.2584259320605398,6.957934617996216,200,1000000,1.757572889328003,152.4793640396843,-609.178273026881,8.967871904373169,0.6096160411834717,3.7252903e-09,24,-0.005866064,0.9335182,0.049861802914129665,-126.17134080565336,6.047711610794067,224.74673080444336,-292.0948031364324,0.2457125186920166,-105.48262661150531,0.2828040881785287
0.29425343850204766,7.0389087200164795,200,1040000,1.7581946849822998,144.19257111283397,-610.2864781623025,9.051427841186523,0.608311653137207,9.313226e-09,25,-0.006655137,0.9305846,0.04973300176455626,-126.61161599252686,6.128159761428833,233.80439019203186,-293.19646113534674,0.2476053237915039,-106.465423082532,0.3055956908153327
0.2874481377675653,6.892530202865601,200,1080000,1.7568614482879639,138.9933396173567,-575.4368251050284,8.915160179138184,0.6009988784790039,1.3038516e-08,26,-0.00718584,0.9278576,0.04970838663319912,-128.0033946639752,5.983222246170044,242.72556114196777,-297.21777672972894,0.25918078422546387,-98.95262183673582,0.3085964183791589
0.32695807069729205,6.992694616317749,200,1120000,1.7597038745880127,137.0697497531336,-581.6190039286229,9.012531280517578,0.6052029132843018,-2.3283064e-09,27,-0.0065209814,0.9245897,0.049977685344861675,-125.50475363834455,6.077558279037476,251.74447441101074,-290.24446043201334,0.2535717487335205,-102.2873619843339,0.3494141515140826
0.2876507123810866,6.9175403118133545,200,1160000,1.7702255249023438,123.33607031846674,-581.7988481927742,8.947688817977905,0.6053466796875,-1.5948899e-08,28,-0.0056930603,0.9209478,0.04982246102456412,-124.5269440468786,6.0084521770477295,260.6982378959656,-288.414480581105,0.253326416015625,-104.3231759961327,0.33417052524445
0.3312808541432807,6.979549884796143,200,1200000,1.7699837684631348,131.6962080888816,-586.385950239636,9.008363246917725,0.6058461666107178,1.8626451e-08,29,-0.0058451616,0.9180805,0.049660046718921075,-117.01427306319503,6.072951793670654,269.7126910686493,-269.7104603681157,0.2521843910217285,-104.24094599223126,0.3545402528888354
0.3931829664584913,6.994435787200928,200,1240000,1.7531013488769531,143.16629723730767,-608.3509415032452,8.99716305732727,0.6091010570526123,-1.094304e-08,30,-0.0065857214,0.9150421,0.04966980585520035,-117.76477718608585,6.079221725463867,278.7160291671753,-272.37997923326697,0.24292802810668945,-103.4943709371454,0.3820794015210307
0.3947332747616324,7.042293071746826,200,1280000,1.7685356140136719,143.46881743623447,-564.9038516703599,9.072109460830688,0.6140236854553223,-1.5832484e-08,31,-0.00618386,0.91144395,0.04949587011785737,-127.51117305195159,6.121901750564575,287.7942614555359,-292.9528771031397,0.2547304630279541,-100.71482190781067,0.3944010631412655
0.40557709466507724,6.937139987945557,200,1320000,1.7394912242889404,136.0784828899559,-568.5519337986306,8.936766862869263,0.603644609451294,3.958121e-09,32,-0.006147157,0.90849036,0.04932996118960902,-114.97302669861405,6.029386043548584,296.7373068332672,-264.8712415563027,0.2535583972930908,-98.67407624039089,0.3934345490954009
0.3897422929213193,6.94261908531189,200,1360000,1.7766022682189941,152.07689661119863,-565.207793845343,8.96957516670227,0.6023316383361816,2.0489097e-08,33,-0.0063776225,0.90558875,0.04957805820126764,-124.1252310062903,6.043817520141602,305.7132592201233,-284.2667605371855,0.2437305450439453,-102.71460528852303,0.4336477236633932
0.41965447092688785,7.043372392654419,200,1400000,1.7669875621795654,143.02539793227086,-566.8508247754609,9.069756984710693,0.6134934425354004,1.0652002e-08,34,-0.006775569,0.90188456,0.049645468970784125,-127.98875176840691,6.126662015914917,314.78925704956055,-295.2977078985048,0.2528369426727295,-97.32380544534946,0.4280539792724646
0.45489071564741645,6.947973966598511,200,1440000,1.750502109527588,133.5413358696387,-586.8843991327437,8.956375122070312,0.6074938774108887,-0.0007910449,35,-0.006798047,0.8977955,0.04970397263407088,-123.28755214674615,6.036744832992554,323.75195956230164,-282.89423738355583,0.2513773441314697,-100.79510416531527,0.44978900760321455
0.461692613559365,6.997119426727295,200,1480000,1.7527732849121094,127.4745509772251,-539.6489483443336,8.993613719940186,0.6039886474609375,1.3737008e-08,36,-0.006115763,0.89426124,0.049233726348923756,-117.99962690095421,6.091256618499756,332.75180673599243,-270.2400341094351,0.23714542388916016,-95.78601918458628,0.45784730287567926
0.5128334690564942,6.955632209777832,200,1520000,1.7561914920806885,133.55075930373474,-553.1278390658056,8.95534372329712,0.6118156909942627,-5.5879354e-09,37,-0.007029703,0.89093316,0.049156610006602985,-112.87057174698795,6.037822961807251,341.71330547332764,-258.4969641267378,0.23699045181274414,-99.06805935577883,0.468916156540972
0.4527142203245371,7.023393869400024,200,1560000,1.7688958644866943,138.17557129513818,-553.2346547518229,9.04358983039856,0.6058220863342285,2.7939677e-09,38,-0.006655557,0.88755745,0.049600329088844486,-122.04477224767163,6.116940021514893,350.7633035182953,-278.69751191673646,0.24470257759094238,-102.93731065730722,0.4800442549788142
0.5770032452557792,6.872086524963379,200,1600000,1.7806880474090576,135.59686956054,-544.3789001176056,8.903727769851685,0.6000232696533203,-5.180482e-09,39,-0.006013163,0.88445956,0.04934128453313637,-120.55164463610619,5.970317602157593,359.6734502315521,-275.2736903023851,0.244384765625,-106.65904788458882,0.4811097884683284
0.5045312797296133,6.955844402313232,200,1640000,1.7526543140411377,135.67477665110155,-589.7034090816433,8.965789556503296,0.6058225631713867,-1.1175871e-08,40,-0.0068139336,0.88165545,0.04960552337196793,-113.12063104268607,6.042440891265869,368.6457154750824,-259.0034396641715,0.25069570541381836,-97.40003003299447,0.4981586332426499
0.5836287837774092,6.946667909622192,200,1680000,1.7806546688079834,125.71234183940695,-525.1395638807519,9.00294017791748,0.6107761859893799,6.519258e-09,41,-0.0069982824,0.87853855,0.049393361749152376,-114.22799093584996,6.033458471298218,377.65464520454407,-260.5740524531082,0.2690846920013428,-93.61674094290048,0.5281591304082951
0.5099774788884207,6.902063608169556,200,1720000,1.7541344165802002,142.89391136679703,-563.7695818283927,8.907999753952026,0.6006803512573242,3.259629e-09,42,-0.005769793,0.8751722,0.04920496218101476,-114.54894922001247,5.998273849487305,386.56869196891785,-261.04556016696387,0.24520587921142578,-103.68478209498004,0.5393852895690329
0.4988159943250227,6.978654146194458,200,1760000,1.7770709991455078,125.04390562919485,-536.5089713196846,9.009289026260376,0.6102721691131592,-0.00086874515,43,-0.005847833,0.871775,0.04921449307314469,-109.87241063625724,6.059525012969971,395.5842113494873,-249.16751383296898,0.2469463348388672,-98.9759814123482,0.53870332517874
0.5313048197914705,7.006560325622559,200,1800000,1.7663230895996094,120.6298785416472,-529.4746865428498,9.014683246612549,0.6081488132476807,6.9849193e-09,44,-0.0065631936,0.8689238,0.04943115758641726,-112.00935544327618,6.095620155334473,404.60507225990295,-255.56218966442827,0.23512887954711914,-96.97849663156656,0.5591171876309342
0.5466294162556679,6.930716514587402,200,1840000,1.768418788909912,130.2111818299482,-525.2274016509673,8.951019763946533,0.6057305335998535,-1.193257e-09,45,-0.0069608176,0.8664823,0.0490098092039483,-109.706691132441,6.02484655380249,413.5623564720154,-249.29218841311194,0.24538493156433105,-95.77580964329474,0.5698588828309292
0.6020666264808731,7.035304307937622,200,1880000,1.759901762008667,131.02263144896432,-578.1783365401108,9.04554009437561,0.6135849952697754,-9.778887e-09,46,-0.006656992,0.86384773,0.04914866647740651,-119.32290330726097,6.1181721687316895,422.6140413284302,-271.1893445769757,0.2436680793762207,-97.41999329234744,0.5944276577038266
0.6453561775127428,7.03166651725769,200,1920000,1.7618649005889893,121.17209968349587,-565.7413713308658,9.043661832809448,0.6145508289337158,1.6298145e-08,47,-0.0067449007,0.8608344,0.04911839912868594,-116.27226286747936,6.107628345489502,431.6641969680786,-264.8762305315775,0.24346113204956055,-99.83693710893911,0.5831802533618379
0.662240149707109,6.974422454833984,200,1960000,1.778630256652832,116.70097259532645,-538.0114035730104,9.00637173652649,0.607079267501831,9.313226e-09,48,-0.007276901,0.85786146,0.04904469706168424,-112.98693507890277,6.0616135597229,440.67652797698975,-255.06388057999524,0.24667620658874512,-97.7615911761253,0.5972693780831684
0.6158536077681807,6.977158546447754,200,2000000,1.7563185691833496,132.14072699277713,-596.8637056653798,8.98482608795166,0.6092414855957031,-0.0005854899,49,-0.006727699,0.8552548,0.04924726547929639,-127.19159710875003,6.063410043716431,449.6675124168396,-291.5000646583093,0.24473166465759277,-107.11050963529175,0.6180598057101538
0.6500723186138996,6.914523601531982,200,2040000,1.790597677230835,118.41967212071226,-497.8458209323097,8.95842432975769,0.5999248027801514,-3.7252903e-09,50,-0.006909166,0.85217017,0.04887750897861583,-105.91852964829897,6.015207290649414,458.6320586204529,-240.65661903022047,0.24672412872314453,-99.26256155501922,0.6419039483885248
0.620236204473764,6.909667253494263,200,2080000,1.7617709636688232,119.86583388599777,-523.6519331830779,8.922909498214722,0.6006519794464111,-1.3969839e-08,51,-0.0067747147,0.84907883,0.04905793291883563,-109.9350909070715,6.00894570350647,467.5671195983887,-249.01509429530736,0.24486899375915527,-106.27894557723762,0.6456134827342607
0.6688955722965124,6.972689867019653,200,2120000,1.78436279296875,118.52847930149898,-504.42154976217705,9.009568929672241,0.6048507690429688,-2.3283064e-09,52,-0.0068583298,0.845705,0.04915225748826908,-107.6030415619455,6.065601587295532,476.5828719139099,-244.4032042776206,0.2458963394165039,-103.00162240487111,0.6499983658396703
0.6960777485909995,6.906073808670044,200,2160000,1.7576868534088135,118.64720968526073,-529.7416092717058,8.915017127990723,0.6047577857971191,1.1175871e-08,53,-0.0069085024,0.8419416,0.049178879502953764,-111.78437752415356,5.999670028686523,485.5039813518524,-252.95439470951095,0.24453282356262207,-103.01128645838074,0.6901370434902626
0.6839501730765963,7.066714286804199,200,2200000,1.7845079898834229,116.68973345403502,-541.9795852484765,9.10762071609497,0.6140332221984863,-3.7252903e-08,54,-0.0068314658,0.8388244,0.048906939049113855,-105.10279904254679,6.142489194869995,494.6177623271942,-239.62949508904836,0.24976205825805664,-99.30341246463824,0.6849657699363972
0.7869419834182565,6.880475282669067,200,2240000,1.7584891319274902,121.94191202209606,-539.7178665772407,8.889274597167969,0.6056332588195801,2.0721927e-08,55,-0.006890984,0.83581114,0.048872923242614504,-108.78654823668603,5.968256235122681,503.5132336616516,-246.67971234045785,0.24370718002319336,-102.57186078539841,0.6940252509381973
0.6885037610253372,6.978013277053833,200,2280000,1.7613394260406494,116.71038329562667,-490.98812426917027,8.991905689239502,0.6026995182037354,-3.259629e-09,56,-0.007019816,0.83292043,0.04886280075200348,-107.60621132581805,6.071492910385132,512.5112965106964,-244.7839396668948,0.24584674835205078,-103.335587374344,0.7178776763400503
0.6560079120644889,6.959475755691528,200,2320000,1.7572391033172607,119.96276441574949,-501.38762474425226,8.967920541763306,0.6111767292022705,8.381903e-09,57,-0.0063625723,0.8299093,0.0490941954395843,-103.91996268377662,6.043679237365723,521.4852845668793,-237.02831421149924,0.2444319725036621,-103.03483504212846,0.7155439109741835
0.7888850376035641,7.069275617599487,200,2360000,1.7770578861236572,108.15915957283273,-503.670140490702,9.099655866622925,0.6132819652557373,-9.313226e-10,58,-0.006755929,0.82712144,0.049150305680561016,-110.41426399011111,6.146167993545532,530.5911512374878,-247.1491462072626,0.24660229682922363,-96.17934476789587,0.7483197736424341
0.780853111972919,6.91430926322937,200,2400000,1.755890130996704,106.35596322569316,-491.9060027552249,8.921764135360718,0.6042537689208984,9.313226e-10,59,-0.008037575,0.82455486,0.04878155024090567,-99.29265362640858,6.010805368423462,539.518896818161,-224.40870058172914,0.24502253532409668,-102.74138659768664,0.7542020646455442
0.7918783466651838,7.030077695846558,200,2440000,1.7706401348114014,109.90891528327072,-463.1453751816293,9.052885055541992,0.605745792388916,-4.656613e-09,60,-0.006783011,0.82171077,0.04870327395733083,-107.21949573541978,6.115458250045776,548.5780696868896,-241.83602647460876,0.24561858177185059,-97.78174841684046,0.7726517785270501
0.8581195520359571,6.915193796157837,200,2480000,1.7534687519073486,93.6617234301841,-480.15949031550537,8.922069311141968,0.6074185371398926,-1.1175871e-08,61,-0.005822832,0.8191176,0.04895134799646906,-94.89756424105643,6.0023767948150635,557.5061821937561,-215.12596677480778,0.24676156044006348,-101.18600184722331,0.7932763280581691
0.7811623272133796,6.9841086864471436,200,2520000,1.7664217948913574,121.70880096388576,-529.8010781817435,9.002529859542847,0.6076014041900635,1.3038516e-08,62,-0.0069203787,0.81706876,0.04856961349462436,-110.19601900171288,6.072301864624023,566.5147516727448,-248.51915879129487,0.24550247192382812,-97.66384103976947,0.7965851601803348
0.8316969022234383,6.9087724685668945,200,2560000,1.7904694080352783,115.66124095414787,-503.64640653998674,8.941514253616333,0.608468770980835,5.5879354e-09,63,-0.0071915453,0.8146637,0.04881659575820201,-106.034014325416,5.99679160118103,575.4623155593872,-240.51487261952417,0.23553848266601562,-101.75733480486356,0.8069077532580885
0.7839251650249881,6.933826923370361,200,2600000,1.7549800872802734,106.53223149961954,-499.75805786697225,8.940774202346802,0.6010494232177734,3.9115548e-08,64,-0.00650354,0.8120502,0.04911637784852364,-99.11462548423697,6.028653621673584,584.4092533588409,-223.68504677644188,0.24535465240478516,-94.27779937939017,0.8127893868509967
0.883032253465739,6.970802068710327,200,2640000,1.7589468955993652,110.41371337264624,-469.7259402683788,8.986692667007446,0.6112148761749268,-9.313226e-09,65,-0.006649942,0.8098589,0.04841364230928063,-103.14506592648684,6.053812503814697,593.4020540714264,-231.79609254062976,0.2504408359527588,-101.73039730131796,0.8429452463056794
0.8762782937324134,6.942375421524048,200,2680000,1.7563109397888184,109.19929101558166,-605.8069344352057,8.952659368515015,0.6031558513641357,-4.656613e-10,66,-0.00732991,0.8072294,0.048773039026342974,-105.1515291097006,5.98549485206604,602.3608357906342,-236.68634448402415,0.24730634689331055,-99.60624775015464,0.8454922417917161
0.9002587600039808,6.987023830413818,200,2720000,1.7708022594451904,103.4894297918494,-555.0539231680164,9.00774884223938,0.6057350635528564,-3.0733645e-08,67,-0.006803618,0.80432546,0.04855452156179319,-98.47274912268642,6.0778467655181885,611.3748841285706,-221.13387548390222,0.24333572387695312,-97.53140955386583,0.8390491453225293
0.8787100407363418,6.91173529624939,200,2760000,1.7680160999298096,101.04156275868237,-509.62427639182,8.934239387512207,0.6070756912231445,-5.5879354e-09,68,-0.0076265,0.8012415,0.048724780592100045,-100.8695001144158,5.9962544441223145,620.3152811527252,-225.84618590631987,0.2480297088623047,-99.59023377327019,0.8495429360611028
0.9000078736924402,7.0173444747924805,200,2800000,1.7583866119384766,105.82196342107775,-475.9461021451837,9.027318954467773,0.6088342666625977,8.8475645e-09,69,-0.0067943227,0.7981963,0.048817791326886975,-100.19396465019632,6.105125665664673,629.3487422466278,-225.98688437363165,0.24498200416564941,-90.68194250250676,0.8727758452117383
0.9168508143274262,6.915169954299927,200,2840000,1.767655372619629,110.9854412355776,-506.4481287439616,8.933669090270996,0.6109757423400879,9.313226e-09,70,-0.00742724,0.7955466,0.04859964288930876,-106.83255621690893,5.998614549636841,638.2890348434448,-240.99453471829077,0.24436163902282715,-101.61074967764668,0.8873964580659416
0.9550890327257135,7.052295923233032,200,2880000,1.7613179683685303,97.10841260296097,-458.3780949190968,9.066181421279907,0.612501859664917,2.7939677e-08,71,-0.0071648154,0.79265547,0.048431789853646164,-90.74213351246881,6.134636402130127,647.3610179424286,-205.00918706085525,0.2459862232208252,-100.0426189970026,0.8789567066418583
0.9473127391395789,6.956632375717163,200,2920000,1.766702651977539,95.60636896483481,-473.59918719277243,8.964922428131104,0.6113901138305664,5.9371814e-09,72,-0.0071591875,0.78947604,0.04857369667808457,-95.07523612726196,6.034114837646484,656.3321878910065,-216.07597967773617,0.23499608039855957,-99.40365132390068,0.9037802499448557
0.9311353397412588,7.034052610397339,200,2960000,1.7476527690887451,103.27714243427135,-457.96403265174706,9.024321794509888,0.608635663986206,2.226443e-09,73,-0.0069212816,0.7866761,0.04848105643250702,-100.64350245972128,6.120866537094116,665.362770318985,-225.72093024065813,0.23601269721984863,-99.5397724664888,0.8843009438601955
0.9962092477584954,6.934150218963623,200,3000000,1.7888331413269043,91.46475651719167,-598.6705560872455,8.974032402038574,0.609346866607666,-1.8626451e-08,74,-0.0072205635,0.78444654,0.048310053972032196,-97.48368809284028,6.021450757980347,674.3426854610443,-219.95811330176988,0.24447178840637207,-98.37024696534223,0.9085022927107548
1.002620505166682,7.027665376663208,200,3040000,1.756324291229248,86.00019431726695,-452.8193090516492,9.02464771270752,0.6119086742401123,-3.259629e-09,75,-0.006911119,0.78264195,0.04863115630196481,-94.69548600075568,6.106312990188599,683.3734118938446,-214.4128658293401,0.23415541648864746,-100.27507667070203,0.9324971800551144
1.0224020495522077,6.89932918548584,200,3080000,1.8122684955596924,93.75006431332504,-465.20279958611064,8.964850425720215,0.6038029193878174,7.450581e-09,76,-0.006029665,0.78094286,0.048317148165317333,-97.72644451413909,5.990036249160767,692.3446955680847,-219.2962161270908,0.24667692184448242,-101.638867379956,0.9340727468022691
1.0185378597791392,6.931497573852539,200,3120000,1.7697782516479492,97.6398952118223,-482.5994365274593,8.951154947280884,0.6046543121337891,2.9802322e-08,77,-0.0068877297,0.77888966,0.04856746894925356,-94.65656523929509,6.02371621131897,701.3020076751709,-213.13035093173568,0.2433936595916748,-103.37349033848247,0.9545948571960947
0.9931705143664709,6.944216728210449,200,3160000,1.7864434719085693,97.3232183783109,-455.68967479616265,8.980956315994263,0.6101863384246826,-1.8626451e-08,78,-0.0065305084,0.776694,0.04858053926116647,-99.98057723059418,6.028155088424683,710.2890796661377,-224.62326327953969,0.2437744140625,-100.8105256874056,0.9498499801654449
1.0436344985561536,6.96729040145874,200,3200000,1.7475194931030273,98.15391116779573,-453.3080661767826,8.972431421279907,0.6067600250244141,6.519258e-09,79,-0.00733078,0.77449805,0.048897788805457115,-98.5658271457833,6.0552077293396,719.2676429748535,-220.99307727732338,0.2509181499481201,-101.30261727125583,0.9728331379831922
1.056303656179616,6.940163612365723,200,3240000,1.7519762516021729,98.45730930419656,-467.41850901948914,8.946105003356934,0.6066083908081055,-1.6298145e-09,80,-0.007346566,0.7720373,0.048341892893933876,-102.75262119704232,6.027918577194214,728.2199506759644,-230.94108371504856,0.24741911888122559,-101.46127305168366,0.9777488109143893
1.0511547259694276,6.972443103790283,200,3280000,1.7645981311798096,96.41200991416129,-497.1618728183619,8.987501621246338,0.6058495044708252,2.2933818e-08,81,-0.006736171,0.76905686,0.0486639273315376,-102.99023513516043,6.063530683517456,737.2135226726532,-230.2816772296108,0.24394750595092773,-96.70825687537437,0.9902041151016745
1.0004287079741707,6.9397218227386475,200,3320000,1.7865216732025146,82.09275372051061,-460.6933483032947,8.975342512130737,0.6069860458374023,-1.5716068e-09,82,-0.0069109267,0.7662074,0.04821824325601842,-92.22941857467964,6.028704404830933,746.1948130130768,-206.3985150052452,0.2425692081451416,-97.19438010072324,0.9944023404443516
1.0059783559788817,6.916791915893555,200,3360000,1.7529973983764648,93.45567624690064,-567.9312438086453,8.912648916244507,0.6026871204376221,1.0477379e-08,83,-0.007143506,0.7636796,0.04837692458580211,-96.69313151110705,6.008176565170288,755.1134860515594,-216.99274999104745,0.23630595207214355,-93.38568207314773,1.0148239359904676
1.0843627284171071,6.886494874954224,200,3400000,1.7684760093688965,84.54913412323657,-436.3401570012075,8.90422010421753,0.6030306816101074,2.8667273e-09,84,-0.007286026,0.76144683,0.048546958661543536,-91.00246178515826,5.980837106704712,764.0237629413605,-203.21162466904534,0.2427809238433838,-98.42917801657795,1.0107328981410164
