Time-TotalInner,Step_0-StdReturn,Step_1-MaxReturn,Step_0-MinReturn,MeanKL,Step_0-AvgCtrlCost,dLoss,LossAfter,Time-InnerStep,ItrTime,Step_1-MinReturn,Step_1-AveragePolicyStd,Step_0-MaxReturn,Step_1-NumTrajs,Step_0-AveragePolicyStd,Step_0-EnvExecTime,Time,Time-OuterStep,Step_0-AvgForwardVel,MeanKLBefore,Step_0-AverageDiscountedReturn,Step_1-EnvExecTime,LossBefore,Step_0-PolicyExecTime,Step_1-AvgForwardVel,Step_1-AverageReturn,Step_0-NumTrajs,Step_1-StdReturn,Step_0-AverageReturn,Step_1-PolicyExecTime,Step_1-AverageDiscountedReturn,Time-Sampling,Itr,Step_1-AvgCtrlCost,Time-SampleProc,Step_0-AvgFinalForwardVel,n_timesteps,Step_1-AvgFinalForwardVel,Time-MAMLSteps
25.767460107803345,55.06338233961419,118.11227991224597,-225.85759824883618,0.006781978,0.04971977730421506,0.0075367647,-0.007536766,1.444608449935913,51.259353160858154,-220.5488325521496,0.9999754,182.3095636426902,800,1.0,7.809218168258667,51.25935912132263,24.910425186157227,-0.0031660676230873936,0.0,-16.48985054940623,7.950541734695435,-1.2941654e-09,1.561669111251831,0.0013529342140699697,-36.42014467351046,800,53.40467632851913,-37.276963573730775,3.514033794403076,-16.168183516894164,23.524986505508423,0,0.049678121957827795,0.7543001174926758,0.026376791263030174,320000,0.021683395462278775,24.91064476966858
23.350975036621094,55.55771470788506,180.1370616469141,-216.08339808836408,0.0070502423,0.04976715970940893,0.007822661,-0.007822658,0.16504859924316406,37.06518888473511,-237.03821047836604,1.003915,159.68800488780502,800,1.0039607,7.9307475090026855,88.32899212837219,13.693492889404297,0.00610471833779001,0.0,-15.517147837212502,7.9554173946380615,2.591312e-09,0.8878400325775146,0.004240816752493128,-35.901132397557284,800,54.46144431968786,-35.47794706560953,2.8101608753204346,-15.482775181434363,22.3493812084198,1,0.049862419247331334,0.7868313789367676,-0.03823404603715914,640000,-0.0011375529890049441,13.69366455078125
23.27717685699463,49.99470254527248,108.39313671545762,-189.62121527203266,0.008463976,0.04977573033609241,0.0077236895,-0.007723693,0.16446542739868164,36.983378410339355,-200.35345965613047,1.0064685,136.1942138420856,800,1.0065373,7.862909555435181,125.31293320655823,13.684431076049805,0.01446778798118416,0.0,-15.266159904218611,7.980102777481079,-3.3050775e-09,0.8861122131347656,-0.00031152019923539367,-36.74814317751813,800,50.902119651762796,-33.832624295043395,2.8299498558044434,-15.91376406273405,22.31200647354126,2,0.04984092305898501,0.7516539096832275,0.016538708985244625,960000,-0.009150727257711655,13.68460202217102
23.34872817993164,52.913769277723546,192.3744230852773,-221.26946826619013,0.0072432817,0.04978754487967377,0.0077867555,-0.0077867517,0.16242218017578125,37.0921688079834,-261.02853264812467,1.0034839,155.67667407826812,800,1.0033953,8.013842821121216,162.40576195716858,13.72205662727356,0.007774555419075877,0.0,-15.04541903318134,7.9489662647247314,3.8735566e-09,0.8913993835449219,0.013288910529936249,-34.00981019673934,800,58.379255687262585,-35.11319811604822,2.7857019901275635,-15.04884773565599,22.36180591583252,3,0.049690817388166934,0.7750303745269775,0.02364012853379811,1280000,-0.03945940329846009,13.722236633300781
23.368140697479248,55.045578995180534,132.0071849232784,-196.6873189763149,0.0066778995,0.04978163523680677,0.0076864935,-0.0076864944,0.1648705005645752,37.06104755401611,-184.6902778630364,1.0070099,137.78758539094545,800,1.0074189,7.922539949417114,199.4673991203308,13.671514987945557,0.022305528933369526,0.0,-13.366488003392615,8.013858795166016,-9.0822566e-10,0.8903594017028809,0.021814462725677886,-32.31636841257463,800,53.64105740730698,-32.220409759909664,2.8296146392822266,-13.34677770057451,22.373823881149292,4,0.049733795833069264,0.7806622982025146,-0.0207736404625058,1600000,0.03887651939814778,13.67169737815857
23.19378089904785,55.50946891515713,130.42401398478023,-227.12548903274995,0.007051844,0.0498345491238831,0.00781326,-0.007813247,0.1643214225769043,36.886518716812134,-198.02919972165202,1.0041115,176.29530059420426,800,1.0040842,7.943053245544434,236.3544943332672,13.66982626914978,0.007827162208592673,-1.5366822e-09,-15.335794632972537,7.963384628295898,1.3388322e-08,0.8811836242675781,0.011087217199538207,-34.48297317989891,800,54.15852600632358,-35.07432871819217,2.804508924484253,-14.483852308573624,22.240864992141724,5,0.04981584502808818,0.7401225566864014,0.0018116101837298692,1920000,0.05428194139245753,13.669996976852417
23.08773636817932,55.81072220948722,159.77700898630206,-218.33565779427857,0.006937337,0.04995063186890561,0.0076215523,-0.0076215537,0.1636672019958496,36.74993681907654,-224.45223837102637,1.0025781,178.1031868777297,800,1.0026802,7.864649295806885,273.10505199432373,13.641213178634644,0.016160234065452125,-1.4930265e-09,-14.250042474389998,7.951214790344238,-1.5415254e-09,0.8809041976928711,0.003333288480450954,-35.943336771773154,800,55.6470228871938,-33.36223732494647,2.8052499294281006,-15.115397709078861,22.130969524383545,6,0.049769189420959745,0.7386159896850586,-0.0026684813405108065,2240000,-0.01642487913473756,13.641380071640015
23.452577352523804,57.05425401935791,197.41658510902354,-217.0332868695086,0.0065915324,0.049982390544335356,0.0074379384,-0.0074379393,0.16388916969299316,37.145143032073975,-264.5673757869962,0.9979385,127.13773765705217,800,0.9979972,7.8863513469696045,310.25076603889465,13.668659687042236,0.001904876070769586,0.0,-15.322403462455979,7.947526454925537,-9.104607e-10,0.8837833404541016,0.013097924943573449,-33.9336251465976,800,56.48747514865385,-36.141830134268695,3.2292211055755615,-14.723505184617265,22.492334842681885,7,0.04980474229089335,0.7458205223083496,4.034074175000679e-05,2560000,0.01837112892517285,13.668833494186401
23.0336275100708,57.21288814260119,132.63425468483382,-268.4759608704579,0.009874235,0.04999593668432931,0.008176865,-0.00817687,0.16321730613708496,36.68533492088318,-222.23994141139585,0.9934329,134.0607529437375,800,0.993777,7.909630537033081,346.9366555213928,13.630309343338013,-0.021664913513370535,-1.5366822e-09,-17.928802497147764,7.950826644897461,-4.5079736e-09,0.8793752193450928,0.0072053971583665374,-35.00368387674002,800,55.099873182027714,-40.776279558968035,2.8072726726531982,-14.718419583140472,22.073140859603882,8,0.04986550252827888,0.7491180896759033,0.01994433331923284,2880000,-0.021482550215766817,13.630478382110596
23.075912952423096,56.49495027937869,154.19600866186317,-247.29703461861843,0.006516739,0.049943194765724015,0.0074733533,-0.007473348,0.1643204689025879,36.756044149398804,-201.35550929915556,0.9898221,127.40097503829013,800,0.9897175,7.897858619689941,383.6933219432831,13.659366607666016,0.008881960389689863,0.0,-15.00068742638097,8.001721858978271,5.1520765e-09,0.8848884105682373,0.018235306053427724,-32.846134781273875,800,53.115833848296354,-34.64881391223914,2.7973194122314453,-13.982979602968136,22.105769157409668,9,0.049821583202452877,0.7576797008514404,0.003644325588756297,3200000,0.03278024944671608,13.659544706344604
22.994909286499023,55.731222684298245,135.65284325706207,-236.94613201100933,0.006960736,0.04985764001155843,0.0076156887,-0.0076156915,0.16564631462097168,36.66531014442444,-203.703796548544,0.99286115,173.08168703441555,800,0.99262214,7.851444244384766,420.35932445526123,13.64914870262146,6.97230752471337e-05,0.0,-15.988516194297349,7.961780548095703,-2.8848648e-09,0.8763973712921143,-0.0004030758491161855,-36.518856509100715,800,54.24168302149701,-36.45451029395811,2.811903238296509,-15.956820708182896,22.041483879089355,10,0.04977591217264997,0.7396190166473389,0.05349420324115947,3520000,0.0018822206079742276,13.649322986602783
23.04102396965027,55.62616369929263,129.09149041887454,-271.8605801514893,0.0073315487,0.049783152671863375,0.0077965306,-0.0077965274,0.16715145111083984,36.72498035430908,-223.7341100990735,0.9956854,132.1938048940278,800,0.99561715,7.861690521240234,457.08488035202026,13.663049459457397,0.0035641217125982516,1.5366822e-09,-16.026506156159886,7.977079391479492,3.1009322e-09,0.8778367042541504,-0.015523605469837927,-39.604775936995196,800,53.859687118495295,-35.76562107245703,2.8237998485565186,-16.978272912112544,22.083620309829712,11,0.04977406343769098,0.741302490234375,0.01956080614738699,3840000,-0.034536593179177705,13.6632981300354
23.053001880645752,55.1735142815433,163.01344613815246,-256.101738143622,0.0064526885,0.04969471331962272,0.007524288,-0.007524293,0.16532635688781738,36.72336006164551,-243.28668369877957,0.9943389,187.19625096038394,800,0.9943408,7.923815488815308,493.80878806114197,13.64954662322998,0.004141914890822325,-1.5366822e-09,-14.875112132214767,7.905881881713867,-5.1885847e-09,0.8750255107879639,0.02210629902241902,-32.07114266016584,800,54.386049835390814,-35.65847012855032,2.814432382583618,-12.85190617009689,22.05568027496338,12,0.04984803457946345,0.7830727100372314,0.014178523967946022,4160000,-0.014680618430813933,13.649718523025513
23.033674001693726,54.63030455551236,149.39993885932725,-243.44486631246122,0.006433488,0.049851024428427766,0.0074765533,-0.0074765473,0.16592836380004883,36.6570348739624,-217.66528359942734,0.9945303,139.21938520960256,800,0.9944259,7.886609792709351,530.4664697647095,13.602879524230957,-0.02512526237032186,0.0,-17.648748372813817,7.933201313018799,5.8252363e-09,0.8802239894866943,0.010399480457236867,-34.46987828495617,800,54.36580193548586,-41.5361071966743,2.8025944232940674,-15.270245826281233,22.04919958114624,13,0.049833870345579075,0.770057201385498,0.028579589175421444,4480000,0.0002867918758622867,13.603053569793701
23.047231674194336,55.947606472086,134.42965100783002,-251.3770153331154,0.007364607,0.049915463028310826,0.0076886816,-0.0076886825,0.16386961936950684,36.696375131607056,-192.76229308034854,0.99286956,171.7351217384401,800,0.99293005,7.9457197189331055,567.1633861064911,13.629113674163818,0.0008881321031506729,1.5366822e-09,-16.101332899409126,7.957038164138794,-8.3968066e-10,0.8747453689575195,0.03888419004741159,-28.79889964703557,800,54.68024241885376,-36.30677435373469,2.8109490871429443,-12.528077630285827,22.096947193145752,14,0.04973457001084857,0.7382054328918457,0.009583288982944076,4800000,0.025425858281702497,13.629308462142944
22.866936445236206,57.594665342092036,126.80477512642682,-278.033865889115,0.008409085,0.049728963135747636,0.0076384027,-0.007638407,0.16327667236328125,36.505759716033936,-244.41018607313873,0.9844389,157.84525161368737,800,0.9844018,7.802881479263306,603.6697313785553,13.618114233016968,-0.00587437607941284,3.0733645e-09,-15.801671648543307,7.917459487915039,-4.385411e-09,0.8735849857330322,0.003861317039739908,-35.591488775679366,800,57.84503911458548,-37.581911444041545,2.8052525520324707,-15.112914329456352,21.91643476486206,15,0.04984657821650982,0.7389910221099854,-0.0317208717784125,5120000,-0.019369191406925425,13.618286848068237
23.00813126564026,55.51345383413991,131.7168551939926,-227.50396641425755,0.0073213666,0.04992297226810575,0.007772629,-0.0077726245,0.1658473014831543,36.645464181900024,-214.5467967787554,0.97714365,124.55367931159509,800,0.9772819,7.856369733810425,640.3157911300659,13.616686344146729,0.015980284178236253,-9.313226e-11,-14.62901934718403,7.978896856307983,4.5351682e-09,0.8743014335632324,-0.005175782051195184,-37.37897796762162,800,54.92369834075884,-33.09787223118679,2.7947607040405273,-16.07261942167378,22.03048062324524,16,0.049801606115692586,0.7632942199707031,-0.020622884323047642,5440000,0.025603208003127306,13.616857528686523
23.01426863670349,56.11090163443132,140.36950765395892,-218.62225245989856,0.007041139,0.050038766447186106,0.007917056,-0.007917056,0.1656649112701416,36.61618399620056,-210.37613830039157,0.9712988,187.1432464106727,800,0.97110814,7.935494661331177,676.932516336441,13.581345081329346,-0.009061041108196279,1.6763806e-09,-17.062865402148244,7.931279182434082,-2.33576e-10,0.8736310005187988,0.00822860444692092,-34.58853251398702,800,55.18420833837226,-37.99379896959417,2.7904298305511475,-15.102289043881244,22.041696310043335,17,0.049874184677151184,0.758962869644165,-0.002961984300083431,5760000,-0.006309208789316113,13.581518173217773
23.034228324890137,55.07795292952943,184.1479864821919,-242.49880240860895,0.0072735534,0.04977163066977857,0.007992061,-0.007992061,0.16311168670654297,36.56277537345886,-189.16312166809408,0.970496,142.72809364081408,800,0.97028065,7.937456846237183,713.4959733486176,13.507919311523438,0.0004094627192013566,-3.3527612e-09,-15.555278992641952,7.974425792694092,1.34111385e-11,0.8747732639312744,0.0373188973488903,-28.76460567739583,800,54.012445218731834,-36.11357925612288,2.7814366817474365,-12.571939748245818,22.074362754821777,18,0.049822490361562825,0.748619556427002,0.03315335042159945,6080000,-0.02216021585940241,13.508090257644653
22.85685634613037,58.16730954772421,180.58790042772776,-213.89034771171492,0.0076422854,0.04978285913372584,0.007907348,-0.007907343,0.1637721061706543,36.4723858833313,-208.6506033323558,0.96687233,188.54240133508478,800,0.96704495,7.862655878067017,749.9689092636108,13.594721555709839,0.008170560641071623,9.313226e-10,-14.582059999148752,7.9060351848602295,4.9456954e-09,0.873950719833374,0.013310536529867844,-33.55234848447909,800,56.64373483426818,-34.57702092542931,2.7790849208831787,-14.16006686489465,21.924410581588745,19,0.049788272502312096,0.720726728439331,0.007213273327836301,6400000,0.07523177186824792,13.59489893913269
22.960898399353027,57.12969330174233,132.49378668075727,-219.74644688227977,0.0069041327,0.04978458637164808,0.0077872947,-0.0077872938,0.1620466709136963,36.58396649360657,-270.98246252506976,0.95871127,166.78715802339963,800,0.95875686,7.898284673690796,786.553418636322,13.602604389190674,-0.012490393626966105,3.3527612e-09,-16.399247728342576,7.920078754425049,8.8028607e-10,0.8795759677886963,0.021206342506700938,-31.7734449521203,800,55.703882969076275,-38.52536181575322,2.8064002990722656,-13.041396024088563,22.018566131591797,20,0.049861245498106055,0.7326216697692871,-0.048435017849597355,6720000,0.0047786113713051285,13.602773189544678
22.981873750686646,53.21794805476394,174.42746448860836,-217.93747294155952,0.00674565,0.04969811641344193,0.007729454,-0.007729453,0.1649472713470459,36.55329918861389,-228.80585495685625,0.9647235,126.9113078336542,800,0.96455,7.85991644859314,823.107328414917,13.55086088180542,-0.01247321228671787,0.0,-16.559390643255593,7.967920780181885,9.700656e-10,0.8759803771972656,0.019977664763869883,-32.215255471972156,800,58.19293265693809,-38.63368377627519,2.7732603549957275,-14.301995733270045,21.992960929870605,21,0.04976282982059029,0.7755346298217773,-0.04488027563962507,7040000,0.018295618234995183,13.551032066345215
22.904579401016235,56.996364740786554,151.42014305324417,-242.51535824970128,0.007751205,0.049783560753063415,0.007772169,-0.0077721686,0.16479992866516113,36.468472480773926,-275.5549508412462,0.96249855,169.51590653480665,800,0.9627025,7.897898435592651,859.5764055252075,13.542733430862427,0.008609847689105015,-3.3527612e-09,-14.856933087233518,7.947955131530762,3.4980477e-10,0.8751852512359619,0.028659364750404395,-30.320987664579317,800,57.24720805127415,-34.325152741875634,2.7709763050079346,-12.458521345232668,21.941896677017212,22,0.049736428453346034,0.7503116130828857,0.008159170182574131,7360000,0.008091611512996068,13.542905330657959
22.842798233032227,57.057666910519764,183.80468066969328,-233.23279015951468,0.0077857403,0.049830230571831904,0.0076245246,-0.0076245232,0.16538739204406738,36.375465869903564,-253.63899246059026,0.95260715,158.25014229066295,800,0.95273805,7.896616697311401,895.9524791240692,13.512406826019287,0.004431370509803395,0.0,-14.885455583156128,7.927922248840332,1.5750528e-09,0.8726205825805664,0.0319674256024899,-29.531831701476257,800,60.43394996302991,-34.97051390272684,2.747654438018799,-12.651948493147609,21.858738660812378,23,0.049953609014914614,0.7702081203460693,-0.02536507378777805,7680000,0.05610218912675931,13.51257848739624
22.900262594223022,57.796259728669554,182.70500771277713,-240.67471084334971,0.006697883,0.04981181154705887,0.007605361,-0.007605358,0.16470909118652344,36.45444679260254,-214.63990563390627,0.9439039,140.89337536917526,800,0.9440814,7.920371770858765,932.4075005054474,13.533446073532104,-0.01562492890458733,0.0,-16.814718462767306,7.939511775970459,2.9098242e-09,0.8730649948120117,-0.007797143218057971,-37.30457609358696,800,57.662528715326324,-38.857210616576374,2.773268461227417,-16.463691424756938,21.91831374168396,24,0.049992227691922846,0.7687573432922363,-0.04790733939248402,8000000,-0.007579031675215857,13.53362226486206
