Itr,train-MinReturn,LossAfter,train-MaxReturn,Time-SampleProc,ItrTime,LossBefore,Time-Optimization,train-EnvExecTime,train-StdReturn,Time-Sampling,train-AverageDiscountedReturn,Time,train-NumTrajs,train-AveragePolicyStd,train-PolicyExecTime,train-AverageReturn,n_timesteps
245,81.46716763369679,-0.021008117,564.8534158221789,12.75250768661499,32.06704545021057,0.0007923022,4.237746000289917,13.742456197738647,63.82925212571162,15.06649136543274,163.49355022253192,7646.400879621506,913,0.83283913,0.8765711784362793,204.65789081351093,9840000
246,81.61890960720426,-0.02066845,461.180533644176,11.105277299880981,30.492322206497192,-0.00010282203,4.2617011070251465,13.795884609222412,63.956251145405396,15.115065813064575,163.64954241885874,7676.899752378464,913,0.8321066,0.8706672191619873,205.01514389514733,9880000
247,81.7666958836924,-0.020350074,432.0712276739655,10.88050889968872,30.173505783081055,3.191166e-05,4.264142036437988,13.697202444076538,64.50673401753237,15.018577575683594,163.22385252202682,7707.079628705978,907,0.8313165,0.8714516162872314,204.56691239022865,9920000
248,80.00099613626847,-0.021370696,506.85361887676316,12.444736242294312,31.623842239379883,-9.01631e-05,4.20975136756897,13.644443273544312,62.00327662849797,14.958999633789062,161.15474090156707,7738.7100467681885,927,0.8307608,0.8675601482391357,201.04745759046492,9960000
249,81.09677344252162,-0.021097552,457.3916842396616,12.482732772827148,31.961403608322144,7.705278e-05,4.256264925003052,13.886304140090942,65.22993295591378,15.21210765838623,163.73210765981827,7770.678109407425,914,0.83017635,0.8780639171600342,205.20705466155212,10000000
250,81.29598910186851,-0.01999071,443.81523993625166,11.194091081619263,30.578420877456665,0.00086242176,4.2356603145599365,13.825396060943604,67.92963980833856,15.13840126991272,164.10937673728293,7801.263085126877,904,0.8294202,0.8693411350250244,206.2635528714559,10040000
251,75.83090669104838,-0.021222442,453.4182529670539,11.131161451339722,30.319005966186523,9.744302e-05,4.208910226821899,13.657267808914185,63.32697450081743,14.96857762336731,161.80087377869083,7831.611140727997,923,0.82895696,0.8655428886413574,202.19366940467648,10080000
252,77.03741045795309,-0.020637803,527.5220350394924,12.513547420501709,32.05424928665161,0.00065832434,4.251181364059448,13.953847169876099,67.63197395033322,15.27921748161316,164.16277893409915,7863.671760082245,907,0.82858706,0.8741035461425781,206.15648272695026,10120000
253,79.48631772985634,-0.020878019,468.5449986253243,12.568222284317017,31.95925259590149,0.0016841248,4.245844841003418,13.812316417694092,68.91487614706217,15.134815454483032,162.62908464665222,7895.637606143951,919,0.828453,0.8720858097076416,203.90990457443675,10160000
254,77.47473219180908,-0.02117505,448.59204416070554,11.180766582489014,30.634287118911743,0.0010797861,4.283931732177734,13.832854509353638,66.32406676952164,15.159235954284668,163.23360711131716,7926.278312444687,911,0.8281365,0.8750307559967041,204.69101998952866,10200000
255,77.7961357468729,-0.020527992,537.5810568466873,12.528897047042847,31.89224934577942,-7.885489e-05,4.2528181076049805,13.781987190246582,65.94954131423566,15.100257396697998,161.96288800714072,7958.177310228348,918,0.827647,0.867405891418457,202.68869328738646,10240000
256,81.19685665476077,-0.02121807,538.683340055183,11.459242105484009,30.72694683074951,-0.00017683725,4.2480738162994385,13.686929702758789,65.33434352461329,15.009246826171875,159.91677966347228,7988.910758018494,927,0.82731956,0.873978853225708,199.64357820731306,10280000
257,76.71086757354755,-0.021460218,426.90421688993683,12.78281569480896,32.123507499694824,0.00073337916,4.25647497177124,13.754225730895996,65.91899508592124,15.073709487915039,159.52280833418098,8021.04093503952,934,0.82705635,0.86871337890625,199.12715601312468,10320000
258,81.92850156751204,-0.020368861,477.83046368046433,11.32906723022461,30.76707649230957,5.70492e-05,4.2514097690582275,13.856176376342773,64.53275858701436,15.176190614700317,157.7248188154432,8051.814783811569,954,0.826765,0.8712906837463379,196.00975415255803,10360000
259,81.05028441747487,-0.021265464,428.4855451122357,12.618194341659546,31.817493438720703,0.00051888375,4.225445508956909,13.647680521011353,63.01887465962845,14.963498830795288,158.26519960106725,8083.638696432114,946,0.82598406,0.866053581237793,196.83223799600376,10400000
260,76.57694280324809,-0.020481953,523.2263224286127,11.363198518753052,30.665682315826416,0.0014717898,4.235358476638794,13.731251239776611,63.36207826958833,15.056760549545288,160.81055343083256,8114.311069965363,929,0.82490206,0.8760871887207031,200.60981844151618,10440000
261,75.63691075277593,-0.02066017,497.2010309829029,12.524512529373169,31.946387767791748,2.1242828e-05,4.248009204864502,13.842307090759277,63.71620619374962,15.163516759872437,160.07060133313615,8146.264248132706,939,0.8236644,0.872943639755249,199.3625893135811,10480000
262,76.49337088671841,-0.020866768,503.3156774504632,11.104709148406982,30.41514015197754,0.0007665511,4.266544580459595,13.717864036560059,62.465661286981536,15.033538341522217,160.66221548288695,8176.685883522034,927,0.82301295,0.8683688640594482,200.36434117744685,10520000
263,77.08352006334829,-0.020349367,442.49303049981626,12.460594415664673,31.959299087524414,0.00043411631,4.29296350479126,13.864135980606079,64.57193527424194,15.195448160171509,161.6715479618311,8208.651557445526,923,0.82252985,0.8818774223327637,202.1059950692219,10560000
264,77.76731712766482,-0.020772457,420.6937438187036,11.422027826309204,30.80694317817688,0.00052383833,4.263612270355225,13.78233289718628,61.9582802231158,15.110881805419922,158.7860061461852,8239.464958906174,943,0.8220022,0.8752367496490479,197.41822895013055,10600000
265,81.10290784581757,-0.020356154,613.2343147289071,12.66554069519043,31.979872226715088,0.0014972115,4.234881639480591,13.750860929489136,65.82144253195763,15.069074869155884,163.1085361767535,8271.45160984993,912,0.8216586,0.8693127632141113,204.40500397621707,10640000
266,79.7229612581524,-0.020403242,408.5578906712364,11.401992559432983,30.87617063522339,-7.7411405e-06,4.251941204071045,13.894288063049316,61.30722457280355,15.21199369430542,162.53683819656106,8302.334296941757,910,0.8210504,0.8712434768676758,203.22864744820595,10680000
267,77.56524001503472,-0.021116573,419.40605194740044,12.779661178588867,32.085976362228394,3.6958383e-05,4.2351508140563965,13.743614435195923,63.55515313659396,15.060808897018433,158.9258862383294,8334.426763296127,935,0.8205941,0.8692889213562012,197.94969565424492,10720000
268,80.16162298517517,-0.01981648,468.8652281239179,11.275270462036133,30.56657361984253,0.00069737376,4.195753335952759,13.771234035491943,65.01633447183313,15.085227727890015,164.12670065068374,8364.999837636948,907,0.82045776,0.8660905361175537,205.80873672350995,10760000
269,77.17479807912461,-0.020501472,495.41166184804183,12.559855937957764,31.908372163772583,1.7556293e-05,4.2601776123046875,13.753897666931152,61.53787561300338,15.078007221221924,162.5994016755142,8396.914964914322,918,0.8201783,0.8761343955993652,203.111662521391,10800000
270,77.51595158819435,-0.021203099,456.64918527576936,12.537384986877441,31.986589431762695,-5.6630302e-05,4.30076265335083,13.81311559677124,64.46991871945838,15.138136625289917,161.5122213774623,8428.908944129944,920,0.8197015,0.8776028156280518,201.9138791271526,10840000
271,77.42245069727063,-0.020496126,477.2812544422296,11.31119704246521,30.777604818344116,0.0024959624,4.279732942581177,13.843439817428589,63.08273762957347,15.176297426223755,160.8617983202851,8459.693326950073,928,0.8193908,0.8802247047424316,200.72679571131118,10880000
272,77.26682673975463,-0.020730091,556.5249341417344,12.68049693107605,31.943461656570435,0.00043248577,4.244179964065552,13.683091163635254,66.00881888508789,15.008464097976685,161.43072546044164,8491.644034147263,928,0.8187165,0.8724663257598877,201.756096954389,10920000
273,81.8392743402602,-0.02033593,516.0819671626382,11.378688335418701,30.702417612075806,4.990318e-05,4.216855764389038,13.759099960327148,61.27034675540066,15.096531629562378,160.74504846973525,8522.35365152359,929,0.8176259,0.875525951385498,200.3219660384768,10960000
274,75.53025808548645,-0.020317687,416.96252646316395,11.334850788116455,30.55048966407776,0.00033072048,4.20757532119751,13.682849168777466,61.54002681873177,14.997761964797974,161.8216417161186,8552.910804510117,923,0.8172361,0.8684868812561035,201.8963949727597,11000000
275,76.09477485842544,-0.020178502,492.459833155473,12.507413864135742,31.77185320854187,0.00013524729,4.225429058074951,13.705796718597412,63.4248926257098,15.028552532196045,160.65362090385025,8584.689523220062,931,0.8169996,0.8750960826873779,200.40147719439497,11040000
276,76.4736012061037,-0.021113137,480.8823496255693,11.410041570663452,30.816871404647827,0.0006618098,4.248343467712402,13.825073003768921,63.97912566182882,15.148175239562988,161.88607321012213,8615.513001680374,921,0.81674576,0.8734738826751709,202.32398584270808,11080000
277,76.81681877391392,-0.020649264,457.9416654756131,12.655120134353638,31.992988348007202,9.0506954e-05,4.238357782363892,13.775144815444946,66.66112056721994,15.089249849319458,162.93073882614854,8647.512486696243,909,0.81649065,0.8651010990142822,204.39906743517045,11120000
278,79.98647750276575,-0.020617967,506.70298582155317,11.148197412490845,30.498300313949585,0.0010933577,4.275535345077515,13.74376130104065,65.74331354634671,15.06422758102417,160.21554482798973,8678.017954826355,933,0.8158093,0.8725438117980957,200.07191499991964,11160000
279,81.15173497259437,-0.020499626,522.6070430440346,12.40457534790039,31.738779544830322,-0.00012486904,4.250190496444702,13.758635520935059,64.87083165950227,15.073700666427612,161.61755858864507,8709.76303267479,915,0.81554693,0.8673381805419922,202.27689588790093,11200000
280,81.83901973332426,-0.020571772,447.67701191188496,12.560541868209839,31.953842639923096,0.00067252136,4.255547761917114,13.809776782989502,62.46838860482552,15.127397060394287,162.45006512883836,8741.723549365997,918,0.81523764,0.8734586238861084,203.0609233198859,11240000
281,77.49162275028938,-0.019924097,483.4089765397065,11.225369215011597,30.79484987258911,0.00090449443,4.27414870262146,13.950498580932617,62.038636393774276,15.284968376159668,161.83645339296334,8772.52527809143,929,0.8149203,0.8824818134307861,201.95781120796875,11280000
282,77.26952974422527,-0.020480579,538.8647014717251,11.21500301361084,30.4576256275177,0.0011745953,4.21383261680603,13.696792364120483,65.8988425122682,15.018470764160156,159.91539204590686,8802.989848613739,936,0.8144369,0.8702094554901123,199.44444698846274,11320000
283,76.96421420456691,-0.021039184,447.71807789628434,12.47371220588684,31.8801167011261,-4.343277e-07,4.229871034622192,13.83800983428955,63.79106675097429,15.166248321533203,164.64863099691962,8834.87664604187,901,0.81388146,0.8781392574310303,206.5305609556482,11360000
284,77.47795972328365,-0.0202305,558.2011976210975,12.606158256530762,31.990716218948364,7.102871e-05,4.232818365097046,13.811615943908691,63.69508997730661,15.14137864112854,164.6074175464236,8866.873990297318,906,0.8133199,0.8794212341308594,206.27514748420734,11400000
285,78.12660824871621,-0.021143949,505.72737534982406,10.995477199554443,30.26781129837036,0.0008091003,4.245208740234375,13.700812816619873,63.38822826341088,15.016799688339233,162.46884243961682,8897.148413419724,920,0.8128752,0.8671388626098633,203.05749005641326,11440000
286,77.44716365394746,-0.021131238,489.3817138981136,12.49705171585083,32.111037731170654,0.0004857282,4.309070825576782,13.963747024536133,63.15249180399432,15.294625997543335,163.03302710601736,8929.265941143036,911,0.8120214,0.8798446655273438,204.02452808237516,11480000
287,80.95354620536853,-0.019715706,426.5952934778645,11.256420135498047,30.585888385772705,3.952394e-05,4.244527578353882,13.758766412734985,62.712859941922886,15.074664831161499,164.4571038818957,8959.858319997787,908,0.8115602,0.8690547943115234,206.0627058516206,11520000
288,76.98431305186583,-0.019886684,447.7018843265243,11.445136785507202,30.887560606002808,0.00017140605,4.257396936416626,13.851495504379272,63.521716886871154,15.174721956253052,164.1631453778665,8990.752532243729,906,0.8113317,0.8749146461486816,205.71999122694956,11560000
289,80.16295609877156,-0.02066252,499.5458430112114,12.53084111213684,31.984146118164062,-2.5805213e-05,4.258050441741943,13.860334157943726,64.47731438475626,15.184961318969727,164.03211944534914,9022.742886066437,906,0.81081414,0.8763196468353271,205.67069748217858,11600000
290,82.52245076433022,-0.0210729,458.9483750026374,11.20274567604065,30.550984859466553,0.00096036086,4.237570762634277,13.773311853408813,65.37441142052185,15.100300788879395,162.97692914109567,9053.300494909286,917,0.8103582,0.8742132186889648,204.20204004194463,11640000
291,80.1339761187989,-0.020897195,501.40289020810684,11.108922958374023,30.50139093399048,-0.000111449976,4.245997667312622,13.808805465698242,63.38698797208306,15.136208057403564,165.01212195144632,9083.809393167496,902,0.8096562,0.8747541904449463,207.0030531700201,11680000
292,76.94668082996652,-0.020770708,476.22490744119153,12.421634435653687,32.004003047943115,0.001389289,4.261291980743408,13.966811656951904,63.54718042707746,15.310759782791138,161.7703644327255,9115.819934368134,918,0.8093825,0.8900985717773438,202.30732062284736,11720000
293,77.08229866308284,-0.01994388,462.75774181679856,11.415870428085327,30.856388568878174,0.00014544814,4.304543495178223,13.801960945129395,63.978704235795085,15.125673294067383,164.07104598416436,9146.683926820755,908,0.8090203,0.8760626316070557,205.66308110492523,11760000
294,79.39864288266706,-0.020274999,471.2589699595858,12.283572435379028,31.552303314208984,0.0008894202,4.250609397888184,13.689738035202026,63.088507480374375,15.00785493850708,164.7973393578924,9178.242530107498,903,0.8087254,0.8694894313812256,206.6789888196017,11800000
295,80.45494744809368,-0.02055379,458.3094213978291,11.352321863174438,30.720038890838623,-1.3579882e-05,4.238570928573608,13.801624774932861,63.173703703019996,15.118515014648438,163.10697814290396,9208.969096183777,914,0.80799764,0.8701698780059814,204.12941023029603,11840000
296,76.60252081534405,-0.020859957,460.1939408361188,11.243685483932495,30.661311388015747,0.0006499036,4.273669719696045,13.809906482696533,63.354885620804346,15.133662462234497,164.36766329534728,9239.637054681778,908,0.80708873,0.870403528213501,205.99871490276772,11880000
297,77.24192933543692,-0.020613478,470.66797181681045,12.546801090240479,32.027483224868774,0.0010794537,4.273138999938965,13.870129823684692,65.08277157821902,15.196924924850464,166.94341701786976,9271.671135425568,889,0.8063584,0.8774690628051758,210.18460272880853,11920000
298,76.58422994881398,-0.020723768,433.9876664259534,11.356038570404053,30.80021572113037,0.0006878471,4.2431254386901855,13.864340782165527,61.81917774623243,15.190747261047363,163.54921982471373,9302.47813653946,913,0.80533934,0.8771326541900635,204.6335723432278,11960000
299,82.09419074063968,-0.020639114,521.3206161152589,11.396090984344482,30.83850359916687,-7.421287e-07,4.255899429321289,13.843616247177124,63.459988674934486,15.176189422607422,162.95426929911463,9333.323300361633,916,0.80415016,0.881352424621582,203.80022523418495,12000000
300,81.9536071450235,-0.020398637,517.7973992488016,12.229384183883667,31.728160858154297,0.00045896467,4.280663967132568,13.870526552200317,61.719318463890694,15.207772493362427,162.95378713986304,9365.058080673218,909,0.8030196,0.8849925994873047,203.81144220676336,12040000
301,75.62665750006639,-0.020292213,465.0901619108289,11.047606468200684,30.479628086090088,0.000120823795,4.272502183914185,13.822151899337769,64.1993814365905,15.149237632751465,164.84243315025037,9395.566866874695,904,0.8024071,0.8774986267089844,206.85006219745952,12080000
302,77.45749179759437,-0.020684157,422.3316404121554,12.701444625854492,32.09600114822388,0.00076820236,4.253869295120239,13.804849624633789,64.46501910061123,15.130414962768555,164.99042179994635,9427.669916629791,898,0.80224836,0.8772850036621094,207.25087510581102,12120000
303,80.98299285503938,-0.020557111,473.9699445252793,12.574379205703735,31.93455481529236,2.4008618e-06,4.253115653991699,13.771897077560425,64.30190799462625,15.096744298934937,165.12005989776765,9459.611083745956,904,0.80187416,0.8742742538452148,207.19209827915222,12160000
304,80.67361490564026,-0.020095434,480.1552780352357,11.333048105239868,30.718698263168335,0.0009712141,4.240453481674194,13.812511682510376,63.11640255226662,15.13490915298462,162.9708668547487,9490.336487293243,911,0.8015763,0.8723390102386475,203.9863113893783,12200000
305,77.3553128449872,-0.020178286,470.40702641969403,11.186413288116455,30.694517612457275,0.0013925706,4.292579889297485,13.88131046295166,64.38179775246046,15.205122947692871,165.8504659905054,9521.037601232529,898,0.8013076,0.8746466636657715,208.37209274861516,12240000
306,77.24910080214573,-0.020368539,455.4881431365537,12.562328815460205,31.933340072631836,0.0010263502,4.233469009399414,13.802642583847046,63.38526097678327,15.127230405807495,165.36232427666337,9552.977618932724,897,0.8005811,0.875464916229248,207.6578318748702,12280000
307,77.3768985961733,-0.020704037,474.9341568727689,11.453634262084961,30.945446014404297,-8.375242e-05,4.257131338119507,13.896440505981445,64.90201263193913,15.224386930465698,165.60689187637342,9583.929495811462,894,0.80014765,0.8806335926055908,208.18884010074217,12320000
308,80.58643770776511,-0.020963416,521.818504819298,12.186853885650635,31.59373927116394,0.0005757068,4.272405385971069,13.806996822357178,66.66458848001992,15.124212741851807,164.71718995356585,9615.529712677002,904,0.79952544,0.8683085441589355,206.90064414101056,12360000
309,76.88749268668955,-0.020822152,514.0808646167053,11.138394355773926,30.581899881362915,-5.3760225e-05,4.2700371742248535,13.844372987747192,63.18013877124353,15.163196802139282,167.8707940709989,9646.118013381958,880,0.79870737,0.870802640914917,211.56890180081118,12400000
310,81.80360472365768,-0.0204363,468.5147168206824,12.512386322021484,31.75513982772827,0.0009548141,4.220641374588013,13.69635796546936,64.33448985297467,15.01185393333435,165.5136700049606,9677.87979888916,898,0.7979331,0.8705556392669678,207.96856941875598,12440000
311,82.773076277795,-0.019943438,452.9567997817289,11.411952257156372,30.90856409072876,0.001502399,4.230976819992065,13.937885046005249,63.318111242335576,15.255362749099731,164.59729534599612,9708.79487156868,899,0.79710394,0.8703773021697998,206.5145384604526,12480000
312,81.4413950105799,-0.020288581,496.07518010638756,12.706194639205933,32.014965295791626,6.094245e-05,4.2310261726379395,13.747803926467896,64.35989532292335,15.067508459091187,168.69680815965822,9740.81628036499,879,0.79675454,0.8714423179626465,212.79406734142069,12520000
313,76.078167526174,-0.020351121,433.09206796468067,11.346761226654053,30.733821630477905,8.7056134e-05,4.239539384841919,13.819046974182129,62.42282210550906,15.137202262878418,166.07238048663507,9771.556704998016,895,0.7967519,0.8695454597473145,208.55736094573962,12560000
314,81.41852269980674,-0.020474756,541.5552889258576,12.440431356430054,31.86431074142456,6.0212147e-05,4.224236965179443,13.875166177749634,65.19157249106306,15.18938660621643,166.62582216858704,9803.427708387375,888,0.79661644,0.8671731948852539,209.7752532665435,12600000
315,78.6104559131646,-0.02075483,419.9333436025381,12.693046808242798,32.1312198638916,0.00029942155,4.2316155433654785,13.87166428565979,63.509429723883606,15.196235656738281,163.74964089237537,9835.56554532051,911,0.7964032,0.8737413883209229,205.15331573261966,12640000
316,85.99568514001278,-0.021268727,563.6779981612475,11.141601085662842,30.614200115203857,2.3155958e-06,4.260753154754639,13.881983280181885,65.43638288652159,15.201550245285034,165.8351167449078,9866.18630361557,905,0.7959974,0.8708219528198242,208.32476323841055,12680000
317,81.46475970197952,-0.02094575,441.63810270380964,11.126010417938232,30.594801664352417,0.00054607133,4.277581453323364,13.859775304794312,61.28769455203793,15.18088698387146,165.07334756558888,9896.787551403046,902,0.7954479,0.8771436214447021,206.95973799455626,12720000
318,77.3620306225603,-0.019933634,461.7533156850803,12.643053770065308,32.13987183570862,0.0018054185,4.269131898880005,13.887914419174194,62.336112253791356,15.217371225357056,168.34280913373198,9928.934293985367,883,0.7948386,0.8776304721832275,212.04222788686755,12760000
319,77.23088574784632,-0.020820094,561.9313477373665,11.095643043518066,30.448983192443848,0.00015314904,4.240311861038208,13.786720991134644,64.60725357164971,15.102802991867065,166.12108478941818,9959.390040159225,892,0.79435724,0.8736965656280518,208.86172727804072,12800000
320,82.12222745587275,-0.020591859,533.5520532605727,12.744155645370483,32.334566593170166,0.0008093645,4.2845683097839355,13.976408004760742,61.49527820746128,15.295583009719849,163.71267603780717,9991.731215715408,907,0.793647,0.8756275177001953,204.91065575748488,12840000
321,81.36864990280465,-0.020406026,575.4013834770703,11.274984359741211,30.771130561828613,0.0012187916,4.249597549438477,13.913329124450684,65.01815704868302,15.236291885375977,165.0626515868617,10022.508738994598,897,0.79334956,0.8762459754943848,207.44985473947207,12880000
322,77.21100247317105,-0.019892354,513.5663914218485,12.720532417297363,32.046772718429565,0.00063365186,4.2420454025268555,13.752682209014893,62.00286101804139,15.073896884918213,165.42795768692181,10054.562579870224,896,0.79296553,0.8729338645935059,207.53366308806332,12920000
323,81.6618748465582,-0.020394182,501.3179170650184,11.253153324127197,30.78002619743347,-5.2518888e-05,4.262162208557129,13.926971435546875,63.210882296510505,15.254440784454346,166.13840379674025,10085.349519968033,897,0.79265887,0.8776984214782715,208.5999392911494,12960000
324,77.58386224014228,-0.020400431,506.5932554679605,12.521669864654541,31.91211199760437,0.0008785231,4.25879979133606,13.802719593048096,66.40122217155054,15.121380805969238,164.20966236096302,10117.268231391907,901,0.7926834,0.8719015121459961,206.32589338389062,13000000
325,82.14202712081024,-0.021021143,492.6221634086816,11.03682255744934,30.552536487579346,0.0008788699,4.283319473266602,13.900446891784668,63.24609984339819,15.222113847732544,167.13147645474768,10147.8274538517,892,0.79237056,0.8719320297241211,210.23967230990814,13040000
326,77.67051804926808,-0.020229885,444.3296363603121,12.450776815414429,31.86817216873169,-0.00013176132,4.2657151222229,13.821575164794922,60.46772478758234,15.141395568847656,165.65436803115287,10179.702397584915,898,0.7917582,0.8708901405334473,207.6280301841198,13080000
327,77.3644599806827,-0.020122794,460.0420991337589,11.350470542907715,30.572622537612915,-6.537974e-05,4.20287561416626,13.693979978561401,60.89373152277513,15.009021043777466,165.30145086068612,10210.281628608704,899,0.7912346,0.8665940761566162,207.2394866450485,13120000
328,79.70386287368736,-0.01978789,490.6087191146576,12.724817037582397,32.11360311508179,0.0007645431,4.25129508972168,13.813904285430908,63.306048245875026,15.12723684310913,167.83107478480005,10242.401775121689,890,0.79040205,0.8720247745513916,211.1799922958243,13160000
329,80.15876315830734,-0.01972319,487.70596913886,11.28903865814209,30.88018560409546,-2.2888556e-05,4.249139785766602,14.014490365982056,64.15978113421045,15.33178973197937,166.9982722278965,10273.288700819016,877,0.7895497,0.8751189708709717,210.61143546047094,13200000
330,77.54648969434871,-0.021161359,457.2177353308884,11.299065828323364,30.768810987472534,1.366502e-05,4.254678249359131,13.878483533859253,61.68773214757587,15.204797267913818,167.53588383120965,10304.064033985138,887,0.7890251,0.8780255317687988,210.55466216186878,13240000
331,84.74807741877017,-0.019654404,532.5624674735614,12.65491795539856,31.987199783325195,-0.00032819202,4.235129117965698,13.770705699920654,65.43994726196058,15.08689022064209,168.64715619784081,10336.0581240654,874,0.7886891,0.8686609268188477,212.98941323194865,13280000
332,79.92665915759002,-0.020211028,541.6160740096013,11.278770685195923,30.778794527053833,5.0739145e-05,4.266590356826782,13.902755498886108,68.63489153832873,15.223089218139648,170.1575250834472,10366.843475103378,867,0.78859144,0.8733696937561035,215.6114859326621,13320000
333,77.1147948129614,-0.01995317,449.2972264799835,12.552637100219727,32.16044569015503,0.00078604184,4.2909815311431885,13.981657028198242,64.01609818445588,15.306597709655762,167.05284043227647,10399.010607719421,890,0.78824645,0.8763184547424316,210.21252125737425,13360000
334,82.28569232181394,-0.019950677,443.4504268366031,11.17922329902649,30.641400575637817,0.00019168058,4.282541275024414,13.846767663955688,62.56340060900873,15.169367790222168,168.34500532909132,10429.658538341522,887,0.78757536,0.8736345767974854,211.8796056091641,13400000
335,81.71494360691042,-0.020967858,469.731944412672,11.271074295043945,30.72670078277588,0.0010670238,4.2556376457214355,13.864464044570923,63.74803282617016,15.189684629440308,168.20337565454574,10460.392641067505,883,0.7868965,0.87442946434021,211.9348753030927,13440000
336,82.41319868814743,-0.020560632,510.69896554192263,11.359074354171753,30.78367328643799,0.00057298655,4.244595289230347,13.847913265228271,63.65681044728266,15.169772863388062,171.38050437715142,10491.182737588882,863,0.78621393,0.8735671043395996,216.83195197753093,13480000
337,82.2652098527372,-0.02023985,476.10061477031,12.358862161636353,31.81253147125244,-4.2964566e-06,4.2378411293029785,13.885828971862793,63.22612385486458,15.205686092376709,173.02551543436067,10523.001469135284,848,0.7853699,0.87312912940979,219.61161650473395,13520000
338,84.1178302485542,-0.020565564,473.0105359239872,11.329047918319702,30.848641395568848,0.000116872136,4.240468502044678,13.94598937034607,65.35114460247073,15.268923282623291,173.60639847954639,10553.856731653214,847,0.7843448,0.8762640953063965,220.6101709431962,13560000
339,80.81129617222958,-0.020848803,584.0530707452393,12.461242198944092,32.109888553619385,6.781241e-05,4.2557477951049805,14.05595088005066,65.81189284823277,15.38273572921753,171.79788997718927,10585.973202466965,856,0.78357494,0.8803575038909912,217.85744967364542,13600000
340,84.76009915310178,-0.019665059,462.7512516100799,12.721871137619019,32.4195499420166,0.0007882245,4.288527488708496,14.065962791442871,64.48850809372023,15.398903846740723,173.8224175842955,10618.399344444275,856,0.7832976,0.8826959133148193,220.70395247294528,13640000
341,82.46549064918834,-0.02100453,484.70158703153123,11.211925745010376,30.946040153503418,-4.9586437e-05,4.2962141036987305,14.108686208724976,65.48790738277303,15.42775845527649,174.02756165235195,10649.352011680603,842,0.78329307,0.874636173248291,221.44486265436282,13680000
342,81.83792903593614,-0.020383518,580.4885525074815,11.086980819702148,30.72702980041504,-0.00014910809,4.307492971420288,13.99166226387024,65.08390581866617,15.322298526763916,170.76250877245053,10680.085980892181,867,0.78283083,0.8818621635437012,216.05491272400772,13720000
343,77.65558388022943,-0.020048091,484.8774330382236,12.568084478378296,32.13886475563049,-0.00016240485,4.24604606628418,13.992237091064453,62.296658125940006,15.31453275680542,175.1341953650378,10712.23146891594,831,0.7821243,0.8738861083984375,223.12111134303615,13760000
344,82.46239988773132,-0.019320855,541.7778568931367,11.360902786254883,31.102224588394165,9.1652604e-05,4.283836841583252,14.10392689704895,66.5749547395704,15.447245121002197,174.20207131997415,10743.340421676636,844,0.7816192,0.8892505168914795,221.85142062796095,13800000
345,80.48439403472912,-0.019841934,530.9060393947289,12.708762168884277,32.36729335784912,0.0007749251,4.278263807296753,14.03168249130249,66.68534341548535,15.370079040527344,174.48469410929644,10775.714199781418,839,0.78085023,0.8869550228118896,222.33712713532879,13840000
346,85.98207784039664,-0.019847224,472.08949917970654,11.325636863708496,31.087366819381714,0.0007515781,4.27074933052063,14.146502017974854,65.00732583532056,15.48076319694519,178.1031074983285,10806.80800819397,816,0.780205,0.8857078552246094,228.01291672289773,13880000
347,81.53296545839726,-0.019491175,461.33070644686825,11.200183868408203,30.969019889831543,0.0014046464,4.318411588668823,14.099833250045776,63.085472785327255,15.44018816947937,175.41814653618763,10837.783536195755,838,0.7791296,0.8916065692901611,223.2631893643012,13920000
348,85.59489597384939,-0.020263495,509.4225533862616,12.687386751174927,32.321354389190674,6.713798e-05,4.292626142501831,14.000673294067383,66.16735764758472,15.3311448097229,172.45134572759255,10870.111687421799,848,0.7782941,0.8825092315673828,219.22678206143328,13960000
349,82.81986854881684,-0.020301523,524.2323407307078,11.352330684661865,30.985370874404907,5.301515e-05,4.289740324020386,14.004241466522217,65.02574548969811,15.333142757415771,177.56806555342501,10901.103662967682,826,0.7778443,0.8776123523712158,226.81864652626209,14000000
350,84.5941788462616,-0.020760851,566.431133406499,10.99176287651062,30.65628170967102,4.345744e-05,4.27807092666626,14.057784080505371,67.92399838141073,15.376319169998169,176.06099043198333,10931.766794919968,828,0.77724624,0.8731048107147217,224.91786784354218,14040000
351,81.48383312067132,-0.019512376,521.9388870625787,12.469205379486084,32.02308416366577,0.00087746687,4.28729510307312,13.936220169067383,68.93205015521868,15.256386518478394,174.18020572576106,10963.818761587143,842,0.7768624,0.8743348121643066,222.05327891103641,14080000
352,81.62404136707804,-0.019973662,554.5153729813366,11.184608697891235,30.753859281539917,0.0002678205,4.259444713592529,13.975978136062622,66.92868320530643,15.299639225006104,173.56760905005953,10994.579822540283,844,0.7763941,0.8742461204528809,220.97295266882364,14120000
353,84.52700433117614,-0.020553786,496.44835271521276,12.506896734237671,32.28047800064087,-9.834295e-05,4.298583745956421,14.125221014022827,66.12429697315955,15.46478796005249,172.81329840716884,11026.866790771484,857,0.77603036,0.8899543285369873,219.2751802968319,14160000
354,82.36104467297632,-0.0203407,554.4105058227539,11.177381992340088,30.77884268760681,-2.9612289e-05,4.250872611999512,14.008904695510864,65.41825559444777,15.34034538269043,176.370293264211,11057.652329921722,828,0.77580273,0.8815257549285889,225.2384866354804,14200000
