Step_0-MaxForwardReturn,Step_1-AverageForwardReturn,KLInner,Step_0-MinForwardReturn,Step_0-StdForwardReturn,Itr,Step_1-AverageCtrlCost,n_timesteps,Step_1-MaxReturn,KLCoeffInner,Time-TotalInner,Step_1-EnvExecTime,Time,LossBefore,Step_1-AveragePolicyStd,Step_1-AverageDiscountedReturn,Step_1-StdReturn,Step_0-AverageReturn,LossAfter,Step_0-AverageCtrlCost,Time-SampleProc,Step_0-NumTrajs,Time-MAMLSteps,Time-OuterStep,Step_0-StdReturn,Step_0-AverageForwardReturn,Step_0-PolicyExecTime,Step_0-AveragePolicyStd,Step_1-StdForwardReturn,ItrTime,Step_0-MaxReturn,Step_1-NumTrajs,Time-Sampling,Step_1-PolicyExecTime,Step_1-AverageReturn,Step_0-EnvExecTime,Step_1-AverageAbsPolicyMean,Step_0-MinReturn,Step_1-MinReturn,Step_1-MinForwardReturn,Time-InnerStep,Step_0-AverageAbsPolicyMean,Step_0-AverageDiscountedReturn,Step_1-MaxForwardReturn
-0.3050164313596619,-3.717514076867382,0.008956187,-11.15131272587667,1.709487310081529,18,0.47280988869294527,6080000,-194.3205262562127,0.0,57.850890159606934,24.397151947021484,1200.2113840579987,-5.421787e-09,0.95923877,-330.2100009255511,343.02051969570675,-834.3376504663581,-0.0038336006,0.47265408773107453,2.2532355785369873,800,4.299920320510864,4.299753427505493,342.191454583138,-3.6979461345212354,0.932647705078125,0.9592805,1.713756863057842,62.17459177970886,-155.04892090430351,800,55.285085916519165,2.803821086883545,-838.2835585701745,24.363229513168335,0.5982049,-2327.214295737728,-2175.368602230064,-10.404750793349544,0.21151971817016602,0.595832,-328.34994404560064,-0.4875306862894536
-0.4381837424703859,-3.829021392180624,0.0095547065,-14.656866733309334,1.7404289431351698,19,0.47212947239318864,6400000,-209.7724831954784,0.0,57.95703315734863,24.45808219909668,1262.4718434810638,-2.7984377e-09,0.95533377,-342.2645707344293,337.13522490649154,-877.4646190819103,-0.003917263,0.472792485261336,2.257166624069214,800,4.28099513053894,4.280809164047241,348.3860267420225,-3.913439237585608,0.9292340278625488,0.9554915,1.6843411820043228,62.25975775718689,-181.59983885272752,800,55.38841438293457,2.8085925579071045,-860.4501041177267,24.387306928634644,0.5984877,-3031.324094509258,-2460.0530778787634,-11.807309167534108,0.210679292678833,0.59952056,-347.8153180233135,-0.5686741207297125
-0.49194398651948573,-3.681233570017669,0.008237818,-11.003340668805476,1.7100161805716858,20,0.472125544662308,6720000,-212.08393134254737,0.0,58.05973768234253,24.49068808555603,1324.8601462841034,2.8822569e-09,0.95191336,-328.74211569630626,338.36218753967273,-849.817710954469,-0.0039665448,0.4712814381174185,2.3001868724823,800,4.304261684417725,4.3040008544921875,342.25550389517736,-3.7766983935603697,0.9355311393737793,0.9519706,1.6906526521584886,62.38763380050659,-190.6063645901504,800,55.44659233093262,2.8026463985443115,-830.8924714595985,24.419922590255737,0.5998655,-2298.4586501092317,-2293.8066073145637,-11.000373564294259,0.21167898178100586,0.5972364,-335.0839413953951,-0.6050693759574917
-0.45631029530946265,-3.7840154818274123,0.009588418,-11.39552076089894,1.6688759239007418,21,0.469793102399502,7040000,-180.28933937585836,0.0,58.000298738479614,24.371532678604126,1387.1970098018646,-3.7096441e-09,0.94923925,-340.74244218298804,340.0680085075708,-859.0433214246348,-0.0037274316,0.4697221559651197,2.255906105041504,800,4.313969373703003,4.313790321350098,333.92281171175256,-3.8243905181398414,0.926464319229126,0.9493153,1.6994099472444624,62.336177587509155,-184.74428083799694,800,55.4327118396759,2.8030550479888916,-850.9818882967197,24.576215982437134,0.59236145,-2374.822146493016,-2041.348651108273,-9.742350127483778,0.21084380149841309,0.59032154,-341.9340017621607,-0.4430382848990949
-0.4897787888476484,-3.764306092387348,0.009667238,-11.741229996410931,1.7604954955231868,22,0.4695980588169582,7360000,-175.0200150780751,0.0,57.831597566604614,24.36044144630432,1449.3919296264648,1.130253e-09,0.9475688,-333.3279675192038,347.3040983458728,-826.0292561317791,-0.003737687,0.4696232182612084,2.3723413944244385,800,4.338658809661865,4.338497638702393,352.2853097569809,-3.6594249826578835,0.9254591464996338,0.9474425,1.735773441694968,62.19421648979187,-191.41289620078854,800,55.14681005477905,2.811293601989746,-846.9998263925984,24.335927486419678,0.59099895,-2441.5156091121567,-2022.1181177366448,-9.643504835531662,0.21120810508728027,0.5912741,-325.8592679022399,-0.40373582135839503
-0.48386588852399753,-3.612211332842642,0.008790421,-9.322282260735985,1.681964930571431,23,0.4666583238430508,7680000,-227.31453152361988,0.0,57.91057467460632,24.484644412994385,1511.6294915676117,1.0300429e-09,0.9463573,-324.1530904222216,328.5791633654084,-820.1847909128126,-0.0037786248,0.4664131706446782,2.2900426387786865,800,4.299975395202637,4.299812316894531,336.6672246415068,-3.633398428296167,0.9257297515869141,0.9464888,1.6419896336994368,62.23695731163025,-188.75183821443088,800,55.30784320831299,2.795707941055298,-815.9965210062968,24.421649932861328,0.57890666,-1957.774137223883,-2318.418240689293,-11.119943244089239,0.2113494873046875,0.5789919,-325.06020277738304,-0.6638886725075644
-0.4825925936376667,-3.801074373188815,0.008465225,-10.334975290209252,1.6377064714041494,24,0.4647671843215265,8000000,-209.79663447922877,0.0,57.735719442367554,24.378472328186035,1573.6805024147034,2.1208078e-09,0.94476485,-340.981839267517,322.27867569235303,-843.860876858251,-0.0038014345,0.4642183534109593,2.258103609085083,800,4.290932893753052,4.290766954421997,327.66576128583023,-3.753974359446494,0.9258325099945068,0.94485646,1.6100537658718896,62.050331354141235,-188.8398241338052,800,55.16459321975708,2.789808511734009,-853.3904099019012,24.39262104034424,0.570752,-2161.7132862683766,-2140.8145183941,-10.234780676159462,0.21201491355895996,0.57021993,-337.17433551769324,-0.5868869022577674
-0.5365317887312442,-3.578127610095395,0.009646304,-12.869307399860821,1.675664670565602,25,0.4638726678241417,8320000,-198.69437958682695,0.0,57.91682291030884,24.497339487075806,1635.9334104061127,6.735325e-10,0.94196504,-324.85653310728594,326.765533070199,-825.202864399549,-0.003869126,0.4640889945968148,2.279650926589966,800,4.313538551330566,4.313373804092407,335.4144407424579,-3.660803286339147,0.9256801605224609,0.94203347,1.6325365171492736,62.252280950546265,-199.65435915233667,800,55.325329542160034,2.7857844829559326,-808.6243806819542,24.432427167892456,0.5684142,-2667.3026656839675,-2046.580305231173,-9.750267760439256,0.21096467971801758,0.56887615,-329.19434407555724,-0.5458568865427434
-0.6204486530272664,-3.6146460910543317,0.0069894628,-10.013453126882347,1.6470542126041547,26,0.4631220622137189,8640000,-188.24635995359804,0.0,57.5884108543396,24.36044430732727,1697.8846657276154,-7.0929546e-10,0.93894285,-325.51570706428686,332.1112276988328,-819.3692537924305,-0.0038651861,0.4628183796436713,2.2371623516082764,800,4.340356111526489,4.34019136428833,329.68748888776264,-3.6329130912511935,0.923079252243042,0.93905467,1.6594767313821404,61.95065641403198,-217.42676164526003,800,55.039515018463135,2.8079476356506348,-815.7783272469792,24.257753133773804,0.564831,-2096.774597572456,-1991.6871952559052,-9.480742340525799,0.21073341369628906,0.56591,-327.6789281069217,-0.48833386687439345
-0.6315676016167755,-3.575966609119163,0.007820209,-9.30710651651044,1.5495299806174891,27,0.46287570249438287,8960000,-177.02584556213026,0.0,57.841546297073364,24.46511173248291,1760.0603637695312,-3.1515973e-10,0.93637013,-321.8488904414324,324.6374402557333,-810.644423701884,-0.0034007863,0.4627679322526605,2.268031120300293,800,4.311668395996094,4.311501741409302,310.1210204453088,-3.589334777586438,0.9200611114501953,0.93637097,1.6223789317605672,62.17501640319824,-217.17865109085093,800,55.26170206069946,2.7879276275634766,-807.9934008077232,24.393532514572144,0.56967086,-1958.4153479514193,-2497.8725695102944,-12.019892689866701,0.21060514450073242,0.56899285,-324.2992052464789,-0.412964790793321
-0.4411465248169026,-3.652689743744051,0.010585064,-9.271907671560838,1.6246445873445192,28,0.46340524648906667,9280000,-223.6517798509072,0.0,57.9724395275116,24.47400975227356,1822.3453044891357,4.848838e-09,0.9339331,-330.9891414075885,332.7536570076362,-833.5066962925698,-0.0037743736,0.4627903628851287,2.2912044525146484,800,4.288642406463623,4.2884767055511475,325.1804710695424,-3.7036318912181296,0.926278829574585,0.93401563,1.6630666043855216,62.284220933914185,-179.3888006390964,800,55.36819529533386,2.7948973178863525,-823.4441188866695,24.4880428314209,0.57374924,-1947.9363180376165,-2040.8483704375585,-9.720764656893184,0.2118968963623047,0.57102275,-334.6944776287019,-0.6487284378987832
-0.5090582536199308,-3.902601608435639,0.009541454,-11.51487001728338,1.5922320703351203,29,0.46220213718709546,9600000,-219.94724869293188,0.0,57.980072259902954,24.48865580558777,1884.6672523021698,1.4856457e-09,0.9320093,-350.9998324180397,352.6242689539147,-847.8429189757617,-0.003339158,0.4616169662311486,2.2640366554260254,800,4.31964373588562,4.319474935531616,318.5033812081895,-3.7764671198966666,0.9241659641265869,0.931997,1.7622994559253176,62.32120609283447,-196.33238713126835,800,55.40410614013672,2.7894577980041504,-873.1863758083459,24.525034427642822,0.5702841,-2396.166696401649,-2503.5467579308042,-12.041291785874757,0.21069097518920898,0.5685107,-342.2644898366566,-0.6421438610946835
-0.5059535387989562,-3.587254466839418,0.010565229,-11.204627387234504,1.5909559250299403,30,0.46055563458332793,9920000,-192.25563115414565,0.0,58.461405515670776,24.467182397842407,1947.4660513401031,-1.8149621e-09,0.92950857,-322.32060430319723,325.35518749683183,-793.6036984804249,-0.0035631042,0.4601459121160768,2.3911046981811523,800,4.315380573272705,4.315209865570068,318.3825754469033,-3.50673923026479,0.924445629119873,0.9297282,1.6255188487622076,62.79811477661133,-194.08436967433633,800,55.759575843811035,3.173353433609009,-809.7900667267213,24.505216121673584,0.56732297,-2334.9128905892526,-2185.8221120005887,-10.455828184924625,0.20983338356018066,0.5650898,-316.75550476801686,-0.49240677118871956
-0.46130488646184126,-3.6333319553478223,0.008169228,-11.504826734269274,1.6062516190395641,31,0.46070027066215874,10240000,-177.0758795910962,0.0,58.009769678115845,24.36328959465027,2009.8359360694885,1.8998982e-09,0.927387,-326.15077445142543,341.4738171561447,-793.6554038987591,-0.003672159,0.46063510629676285,2.3417603969573975,800,4.331152439117432,4.33097505569458,321.46647601799276,-3.5065127249610453,0.9299442768096924,0.92733926,1.7065438621569549,62.36916780471802,-181.91276209519242,800,55.35120177268982,2.7899715900421143,-819.0324159617277,24.593907833099365,0.56780696,-2391.9613036139367,-2326.522299310661,-11.162180381871995,0.2152113914489746,0.5666556,-318.6008195984029,-0.4327901479582799
-0.6738295828282194,-3.682878909582986,0.009405153,-10.261293910285223,1.5438768481883294,32,0.46026439911298456,10560000,-228.13257606060358,0.0,57.73426628112793,24.421220541000366,2071.908225297928,-3.7860124e-09,0.92543465,-332.6656278493073,316.38590695335495,-832.0278805183459,-0.0034590648,0.46004265847148373,2.252103805541992,800,4.31546425819397,4.3152947425842285,309.0592689721854,-3.698944286550351,0.9260399341583252,0.9254319,1.5804956117983542,62.07164287567139,-224.89669269802607,800,55.168850898742676,2.8081448078155518,-828.8566648964909,24.331643104553223,0.5665631,-2146.130856724596,-1928.5003258009538,-9.187708601147348,0.21197986602783203,0.56482875,-334.29749079228276,-0.690478905527739
-0.43197210213520276,-3.52348200182367,0.011092132,-9.24838960358516,1.4796181183947044,33,0.4599378696222044,10880000,-185.714101466219,0.0,58.03174448013306,24.41997718811035,2134.2835173606873,7.1600087e-10,0.9232112,-317.75094260676326,309.01796493716546,-775.9028949762022,-0.0035306911,0.4595672871772852,2.3043572902679443,800,4.320848226547241,4.320677995681763,296.087074573363,-3.4187840139745362,0.9288413524627686,0.9232941,1.5441285262347353,62.3746120929718,-179.73835078987167,800,55.414387702941895,2.819629430770874,-796.912882596298,24.551494359970093,0.5692339,-1942.6067631303708,-2326.8305327813728,-11.161866029121676,0.21112394332885742,0.5669626,-312.60813433565835,-0.4717016138124492
-0.5108707812453175,-3.2753579916735407,0.010959877,-9.523244801436045,1.5032083733288868,34,0.458734279105682,11200000,-175.70149653772788,0.0,57.83168411254883,24.466254234313965,2196.416663169861,-2.4057925e-09,0.92040664,-298.47003652068247,305.7855327533044,-757.5227136957922,-0.0033915057,0.4587457476364821,2.2562613487243652,800,4.2793357372283936,4.2791547775268555,300.83519030851284,-3.3277210310118885,0.9249429702758789,0.92047805,1.527969574022643,62.132477045059204,-195.3589273639733,800,55.26311373710632,2.8086585998535156,-747.0510137187821,24.361676692962646,0.56700945,-1995.385411594227,-2036.7850293175097,-9.73523899077652,0.21092629432678223,0.56592995,-300.30620456156214,-0.42052243791907223
-0.502873196749604,-3.4509282599802487,0.010913112,-10.1791801268794,1.5118968103600496,35,0.46009763898838313,11520000,-180.8725700983205,0.0,57.81920003890991,24.40763831138611,2258.6271076202393,6.2882927e-10,0.9177396,-313.27403306784583,321.3567968210623,-768.4508192828065,-0.004062465,0.4597677531541884,2.2763524055480957,800,4.3648200035095215,4.364662408828735,302.44381714469495,-3.3813318234477965,0.9301967620849609,0.9178552,1.6058995084167538,62.2097532749176,-194.03675041281727,800,55.227723121643066,2.7931835651397705,-782.435201853506,24.413939476013184,0.5753737,-2128.846171451312,-2378.374168087902,-11.412237637743612,0.2138369083404541,0.57247233,-309.18689316098937,-0.44435468882428514
-0.5239597629557043,-3.290248384553197,0.009412411,-8.49653838896778,1.4715728437805398,36,0.45911858838977293,11840000,-186.82267807861263,0.0,57.854846477508545,24.485397338867188,2320.8221502304077,-1.1868776e-09,0.9156835,-302.10942950405683,303.8099732063633,-763.7957231546195,-0.003699659,0.4588304384349287,2.2689976692199707,800,4.317662954330444,4.317495107650757,294.5203506197008,-3.3589925225950004,0.9282047748565674,0.9156867,1.5177798363781347,62.19435524940491,-193.2531056992513,800,55.27478265762329,2.8085663318634033,-750.1028948981507,24.366803646087646,0.57136315,-1792.7311615970864,-1979.7769905316352,-9.433615555917342,0.2100086212158203,0.57053363,-305.15623493716646,-0.4716924988323885
-0.7507859679878237,-3.4404106533556726,0.01042009,-9.244153354595928,1.5356430115386883,37,0.4580255781160109,12160000,-199.10123233165152,0.0,57.78147649765015,24.351614236831665,2382.9346566200256,-1.294911e-09,0.91314864,-317.5700777405262,305.27027376316994,-791.254219846831,-0.003455821,0.45785556781938297,2.2922496795654297,800,4.308734893798828,4.3085572719573975,307.19424045149793,-3.497263378874855,0.923914909362793,0.91323,1.525986178514908,62.11189937591553,-244.01004347406518,800,55.17674803733826,2.803499221801758,-779.9178789085377,24.424616813659668,0.57099515,-1941.8954653696348,-1899.9000330663127,-9.028998541947622,0.21129202842712402,0.571284,-319.1044909803488,-0.5520419197403551
