LossBefore,Time-Optimization,train-NumTrajs,train-MinReturn,train-PolicyExecTime,Itr,train-AveragePolicyStd,Time-Sampling,train-StdReturn,Time-SampleProc,train-AverageReturn,train-MaxReturn,train-AverageDiscountedReturn,n_timesteps,Time,ItrTime,train-EnvExecTime,LossAfter
0.0019260801,2.1550962924957275,270,1.0494375905529723,0.7927899360656738,28,0.91639715,11.091142177581787,53.50521156679513,0.19040966033935547,160.12623741260657,223.65853064028119,79.23012478233055,1160000,377.3947215080261,13.440226078033447,9.959116697311401,-0.0010951475
0.00028961973,2.210144281387329,261,2.1914781598097655,0.8121771812438965,29,0.9143391,11.399730920791626,53.78247927798037,0.21426033973693848,163.7462892578263,216.43589236899794,79.50132865709284,1200000,391.2399368286133,13.827664375305176,10.245814085006714,-0.0008182866
0.00023659543,2.1962170600891113,290,18.98995352516573,0.8136143684387207,30,0.91245204,11.364016056060791,58.92427375867218,0.20901083946228027,150.40896777981052,221.0029873026275,76.30933927003672,1240000,405.03181886672974,13.772892951965332,10.204226016998291,-0.0013377082
0.0027659982,2.146312713623047,275,3.001161152347225,0.7925450801849365,31,0.9105802,11.110421657562256,58.32955141202527,0.20647501945495605,156.2746552023669,220.6010860658069,77.62681199840418,1280000,418.5180926322937,13.466785192489624,9.980211734771729,-0.00020616657
0.0021821845,2.2448933124542236,247,0.6454416240889819,0.8302109241485596,32,0.90844846,11.688277244567871,56.01370277474461,0.1938490867614746,172.66244906978523,217.51664220603246,81.13382952012243,1320000,432.667813539505,14.13054084777832,10.517210006713867,-0.001444854
-0.00044869666,2.2252883911132812,261,2.737866258920307,0.8206830024719238,33,0.9061538,11.64049482345581,57.3542065091298,0.19586443901062012,166.44854414814054,216.94878451753573,80.26942946957855,1360000,446.751761674881,14.06518292427063,10.478966236114502,-0.00081579504
-0.00010860993,2.2517364025115967,250,1.852743166815657,0.8316526412963867,34,0.90387374,11.6489839553833,52.415176597212444,0.18758916854858398,172.45614062432992,220.8079881756203,82.21115907828501,1400000,460.8618767261505,14.09192943572998,10.476017951965332,-0.00083268934
0.0030690785,2.2465217113494873,261,2.4855413788083314,0.8259768486022949,35,0.90179145,11.5990309715271,49.266995520660856,0.19710397720336914,168.37191404467714,220.75953683768049,81.9842279717537,1440000,474.92729115486145,14.046231031417847,10.42406678199768,-0.00084051327
0.0014392749,2.1553878784179688,285,2.7091226789892273,0.8030097484588623,36,0.89978594,11.268742322921753,55.52395373802297,0.19750666618347168,155.18186667301848,234.97379371360526,78.3654096402687,1480000,488.57174277305603,13.625202655792236,10.118467092514038,-0.0012803478
1.6391278e-08,2.1937592029571533,272,2.7141053225717977,0.8206720352172852,37,0.8972961,11.491310358047485,52.69531432052029,0.20076990127563477,163.62846379066366,224.4207376587817,81.13881932045072,1520000,502.4808075428009,13.889551162719727,10.318761587142944,-0.0016186268
0.0014344335,2.1656994819641113,268,1.175971736383187,0.7998230457305908,38,0.89483476,11.279606580734253,56.06760985219154,0.19941473007202148,165.0233420859055,247.79543314163666,80.86306747924769,1560000,516.1480362415314,13.64823865890503,10.142564535140991,6.1866835e-05
0.0002645988,2.1530513763427734,265,3.1416738517217837,0.7923400402069092,39,0.8930683,11.153291940689087,58.58935274961321,0.19652485847473145,165.97784548699758,233.1723789447349,80.46512084958037,1600000,529.6731946468353,13.506408929824829,10.026738405227661,-0.00013533047
0.0004062325,2.1657330989837646,260,1.395931778073827,0.7963006496429443,40,0.8914852,11.214001655578613,60.96765032158927,0.20342016220092773,168.72255467326366,256.8076586125363,80.65535689022066,1640000,543.2785468101501,13.586751699447632,10.081446170806885,-0.0011987189
0.000687119,2.327439785003662,251,-0.048438640311874726,0.8520357608795166,41,0.8898156,11.900893688201904,52.282840288135446,0.19741058349609375,175.49570866535467,238.53068492801373,83.63840730433992,1680000,557.7268960475922,14.429372072219849,10.699654340744019,-0.0014323883
-0.00062351365,2.2485949993133545,246,3.3926816783236187,0.8228774070739746,42,0.88830733,11.53544020652771,51.02256209634039,0.19768571853637695,177.7704494070181,225.04847978310755,84.2520213155137,1720000,571.7309944629669,13.985239267349243,10.31152629852295,-0.00102515
0.00024483615,2.1922905445098877,286,1.0811016338102346,0.8130695819854736,43,0.8863556,11.40369200706482,55.97547542116786,0.2111196517944336,160.76238620073087,252.75778624351014,81.16923353387214,1760000,585.5604827404022,13.810748100280762,10.244235754013062,-0.0018956952
0.0011325821,2.1996262073516846,267,4.448740801335707,0.811547040939331,44,0.88409936,11.269953966140747,53.160296550786946,0.22359991073608398,167.94018803509468,256.13083893203844,82.73579192917713,1800000,599.2757263183594,13.6967613697052,10.111088752746582,-0.00081262656
0.0001776643,2.184985876083374,268,4.872064413616879,0.8200805187225342,45,0.88211155,11.381885051727295,48.8166539389561,0.20513439178466797,170.0893213382472,243.1877005503731,84.19690642293946,1840000,613.069738149643,13.775525569915771,10.21184778213501,-0.0010832782
2.0670332e-05,2.2372398376464844,263,2.319999949698343,0.8184323310852051,46,0.88000154,11.473225116729736,48.30464494692697,0.1991133689880371,172.22723213684955,226.5820064405024,84.79434810287054,1880000,627.0021460056305,13.913096904754639,10.304924011230469,-0.0003551532
0.00015263111,2.2087013721466064,273,2.8976801960302128,0.8194940090179443,47,0.8783774,11.369468688964844,48.81476587589486,0.20121097564697266,167.0072479956637,252.47332131884036,83.95337252116742,1920000,640.8042621612549,13.78293228149414,10.199755668640137,-0.0016299507
9.4665025e-05,2.186123847961426,259,2.4173847103562274,0.8106317520141602,48,0.8771571,11.342466592788696,45.84408703169509,0.19840312004089355,177.40770252495128,242.6912107312926,86.95218300695127,1960000,654.5538537502289,13.730509996414185,10.184522151947021,-0.000120218756
7.783249e-05,2.210857391357422,251,2.6603851948795008,0.8161804676055908,49,0.875729,11.35811161994934,52.7113034132808,0.19654083251953125,180.41796147885933,258.40488867777765,86.1279749686989,2000000,668.3413274288177,13.768983364105225,10.204181671142578,-0.0011328111
0.00091607345,2.154484987258911,235,1.890720686214292,0.797321081161499,50,0.87406904,11.19361138343811,46.887437946470754,0.21516823768615723,191.31242178396244,257.3175874690108,88.99864127114954,2040000,681.9264273643494,13.566698551177979,10.063704490661621,-0.004033117
0.0014498181,2.1398227214813232,251,4.248067579651931,0.7945420742034912,51,0.87272966,11.043323040008545,48.564246770025555,0.19705891609191895,184.42286591275618,239.48619239297628,88.58607304841091,2080000,695.3345475196838,13.383774518966675,9.91039776802063,-0.0014298852
0.0007461511,2.206134557723999,281,1.7617081876010368,0.810692548751831,52,0.87141573,11.359585523605347,62.14052290568117,0.1985774040222168,169.42534733972863,285.1461536500338,84.21375222718059,2120000,709.1209230422974,13.768028020858765,10.19997763633728,-0.00081692566
0.00095155166,2.156710386276245,264,11.091432056749396,0.7948203086853027,53,0.87012243,11.031164169311523,55.45287137971687,0.20041465759277344,178.2769974807029,265.78274597969846,86.93619693626572,2160000,722.5311324596405,13.391825199127197,9.89698576927185,-0.002836359
-0.0013030403,2.260885000228882,256,3.508216648871866,0.833256721496582,54,0.86926454,11.630369424819946,56.319872546108904,0.20427489280700684,182.81872633567954,262.58920768507693,87.56131994454856,2200000,736.6487407684326,14.099034786224365,10.445122957229614,-0.001935272
0.0024453357,2.180445432662964,288,0.11912421715264598,0.7976851463317871,55,0.8681571,11.105932474136353,61.22469362719328,0.20503592491149902,172.41112978176824,276.4289877243225,86.61147062419019,2240000,750.162113904953,13.495001077651978,9.96096158027649,-0.0012766984
0.0015976563,2.166668176651001,273,28.865921412572774,0.8028473854064941,56,0.86634576,11.146706342697144,58.5250429002437,0.2023792266845703,181.52114078842692,279.9859346950344,89.05506716496585,2280000,763.7003262042999,13.519287109375,10.000815868377686,-0.002489868
0.00047421083,2.2113287448883057,255,38.06361062422259,0.8123445510864258,57,0.86457515,11.229875564575195,50.125181870226164,0.1976773738861084,194.8453859025262,297.24864838632044,93.03491380301392,2320000,777.3611283302307,13.6423499584198,10.07432746887207,-0.0014876452
0.0018043459,2.1783976554870605,278,1.9281697128286635,0.7979178428649902,58,0.8630439,11.02866005897522,61.62073645863552,0.20715785026550293,187.2144478380828,297.2912998254358,91.25774617043598,2360000,790.7976243495941,13.417845726013184,9.88540530204773,-0.0018886266
0.0022216297,2.137521266937256,270,14.54484149115588,0.7934377193450928,59,0.8614306,10.899627923965454,57.683596418633684,0.20180940628051758,191.64514805658075,288.00880120947875,92.6528777339191,2400000,804.0583152770996,13.242500066757202,9.764482498168945,-0.0025003874
9.1849266e-05,2.208890914916992,273,2.014872253971726,0.8162388801574707,60,0.8601821,11.273127317428589,61.2966518347586,0.20231389999389648,194.09997606876513,293.4811825508793,93.59960394428886,2440000,817.764673948288,13.687927484512329,10.113062858581543,-0.0025634912
0.00066096557,2.163942813873291,259,13.122503281801727,0.8031959533691406,61,0.8585514,11.139379739761353,56.793441010575776,0.19877839088439941,203.25042727769528,318.2171514492053,95.98624263733481,2480000,831.2888016700745,13.505643606185913,9.991686582565308,-0.0015643681
0.0011695058,2.15751314163208,253,27.52275967359923,0.7996289730072021,62,0.85709983,11.062960386276245,51.37671300867539,0.19771504402160645,210.36139114801531,305.0692010874358,98.60681048164938,2520000,844.729362487793,13.421667098999023,9.91360092163086,-0.0021370493
0.0003822945,2.1872732639312744,257,4.940893287651196,0.8148369789123535,63,0.85561943,11.282877445220947,57.87114190831836,0.20410656929016113,209.3699033553006,320.3705467751135,97.98329611289341,2560000,858.4258761405945,13.67778754234314,10.120824098587036,-0.0028746394
0.00057658146,2.1810269355773926,276,1.452772743186778,0.8059368133544922,64,0.8542258,11.138236284255981,59.1558396179186,0.20312285423278809,204.06477998230227,307.6892524131386,97.83439771403502,2600000,871.9711322784424,13.525943279266357,9.982549667358398,-0.002797352
0.0008201018,2.2063655853271484,260,2.48048505429157,0.8102014064788818,65,0.8528589,11.221033811569214,61.923843294463545,0.19990205764770508,213.14178935828014,328.48085921484466,99.21799767866764,2640000,885.6198098659515,13.630876541137695,10.061200380325317,-0.0030334308
-0.00029500536,2.184894323348999,273,10.314180773156988,0.8137850761413574,66,0.85175264,11.146499156951904,61.708399452591976,0.2074596881866455,210.8830122229818,321.995266112362,99.92369746829648,2680000,899.1811378002167,13.542613744735718,9.980835676193237,-0.0025984833
-2.3934012e-05,2.1796298027038574,263,19.953911956877032,0.8055210113525391,67,0.85075825,11.103604316711426,58.93460247487066,0.20127344131469727,221.24252854190541,330.7662032287283,103.11643325815655,2720000,912.6878273487091,13.488151550292969,9.94756531715393,-0.0034034045
0.0020332919,2.173964500427246,293,20.764026496242543,0.8002433776855469,68,0.84961045,10.974785804748535,63.55550980588417,0.20759272575378418,208.5806398476162,332.0748252409642,101.60651762578064,2760000,926.066816329956,13.359959602355957,9.819763660430908,-0.0018013864
0.0029730976,2.1401541233062744,279,6.126530100663442,0.7837259769439697,69,0.848114,10.654414653778076,54.07803261720616,0.20501041412353516,225.6326376887161,331.3439462300918,106.9842971574404,2800000,939.0880174636841,13.003193140029907,9.523247480392456,-0.0025546143
0.001277475,2.1496078968048096,284,5.051279016054756,0.8061482906341553,70,0.8463314,11.02436351776123,60.873628772745896,0.20842647552490234,219.66420808558638,336.8532812171408,104.8382527749895,2840000,952.4930453300476,13.386202096939087,9.86063027381897,-0.0011609101
8.591586e-05,2.156365156173706,285,4.314932757879987,0.8056051731109619,71,0.8446157,10.912965536117554,65.90698994459143,0.2059485912322998,222.2359355334631,337.89508085448836,105.30800636358276,2880000,965.7899067401886,13.278854846954346,9.751200199127197,-0.0016868408
0.0010415532,2.1047825813293457,310,1.1629788524940223,0.7878658771514893,72,0.8427896,10.90322208404541,58.99401732412147,0.21130585670471191,206.0116017127474,349.48376486192035,103.17945728647547,2920000,979.0317914485931,13.222951889038086,9.76370644569397,-0.0017834107
0.0024274825,2.1124768257141113,295,35.221179824484494,0.788487434387207,73,0.8407243,10.744178771972656,56.51934558936977,0.24013280868530273,215.50042066297922,327.89938070012414,105.22112011463973,2960000,992.1514165401459,13.100543737411499,9.607713222503662,-0.002114358
0.0016599998,2.181800365447998,287,18.6705031747054,0.8047518730163574,74,0.8385357,11.022910594940186,58.647343708647,0.20667529106140137,220.80201983913142,359.3152523855759,106.09633531900857,3000000,1005.5847511291504,13.415064573287964,9.862201452255249,-0.0018012204
0.005665496,2.0764405727386475,286,14.598886804122708,0.7724127769470215,75,0.83680594,10.594767808914185,65.48368965796233,0.20603227615356445,225.44653132628233,362.66053023530253,107.50874771687216,3040000,1018.4850769042969,12.880865335464478,9.476175546646118,-0.0021359578
0.0014858342,2.1118195056915283,296,3.533233832409168,0.7858185768127441,76,0.83506984,10.721272230148315,59.748820363566225,0.20902037620544434,220.97707989531898,340.92854779729294,107.68768264305673,3080000,1031.5497941970825,13.045765161514282,9.58590030670166,-0.0015573367
0.0012434218,2.1183907985687256,317,4.242609726670852,0.7874319553375244,77,0.8331817,10.855020523071289,61.669297526549045,0.2141568660736084,213.5208068933143,387.5928468109882,107.15848891710257,3120000,1044.7589185237885,13.19127345085144,9.71714186668396,-0.0020540934
0.0021310174,2.1269211769104004,288,41.68208275220572,0.7885148525238037,78,0.8317261,10.703091859817505,55.635492869694986,0.21903300285339355,232.1162761516539,365.6799523217202,112.1279808963146,3160000,1057.829726934433,13.05269479751587,9.567171335220337,-0.0009289311
0.0028143772,2.040618896484375,326,56.18204808324718,0.7586231231689453,79,0.83028287,10.384632110595703,58.719059570972846,0.20909643173217773,208.44682667599676,382.80182315437634,107.43591090167733,3200000,1070.48672747612,12.638077974319458,9.283304691314697,-0.0020319005
0.0028297268,2.117075204849243,298,36.53229247260126,0.7831313610076904,80,0.8285834,10.751432180404663,59.799623487786384,0.21136021614074707,230.27822710719173,404.2419964529628,112.59357874774325,3240000,1083.5888452529907,13.083547115325928,9.617451667785645,-0.001985881
0.005276707,2.0752756595611572,318,83.07198588426992,0.7772941589355469,81,0.82671106,10.54786229133606,63.07192677727233,0.21534490585327148,219.18651723309472,409.1381573519609,110.98461892964357,3280000,1096.4487371444702,12.842194080352783,9.42197322845459,-0.0024344511
-0.0003216952,2.1308414936065674,326,80.61991298645478,0.7867937088012695,82,0.8245868,10.829272508621216,70.71456587454877,0.22935104370117188,215.41212161492663,386.1676261126099,109.35607100577757,3320000,1109.66100025177,13.193469762802124,9.689110279083252,-0.0021259119
0.0010581457,2.095319986343384,315,46.56693596805021,0.7653217315673828,83,0.8226936,10.422843933105469,65.07835544655602,0.2205052375793457,220.84190711272282,409.76801474327493,110.8822625983655,3360000,1122.4217422008514,12.742421865463257,9.310919284820557,-0.0017601935
0.0013757102,2.067997932434082,293,53.11298474191719,0.77256178855896,84,0.82060766,10.534510374069214,67.89970387110756,0.20943808555603027,234.51403960219193,416.2073440565999,113.06963388791932,3400000,1135.2560441493988,12.815547227859497,9.414202213287354,-0.002377589
-0.00046476332,2.1087300777435303,301,49.327642557718775,0.7894330024719238,85,0.8183093,10.87932014465332,68.66060873348361,0.21032238006591797,229.4450254437988,389.93170822926163,112.3041702195983,3440000,1148.476478099823,13.202027559280396,9.740439891815186,-0.0018805433
0.0044253916,2.1040854454040527,303,63.33480140858334,0.7744274139404297,86,0.81567204,10.575191497802734,70.4768031737962,0.2105875015258789,228.88186274651704,398.63324779886887,112.00262747352608,3480000,1161.3886277675629,12.893556833267212,9.456759452819824,-0.0018470539
-0.0004924109,2.115718364715576,300,50.15300571375038,0.7879939079284668,87,0.8134155,10.77301025390625,67.43808228491126,0.22265267372131348,229.4066709755775,380.9208485278363,112.15547194420755,3520000,1174.522352218628,13.115049123764038,9.635390281677246,-0.0023738062
0.003141266,2.083864688873291,318,34.220231164090976,0.778710126876831,88,0.8115643,10.685302257537842,71.39420105425548,0.21517658233642578,224.5190448285976,404.42060034757947,111.92751824053093,3560000,1187.5292036533356,12.988107204437256,9.555948257446289,-0.0022217373
0.0019273326,2.1130971908569336,311,15.32186442366193,0.7880825996398926,89,0.80966127,10.761616945266724,76.653227962103,0.2122650146484375,231.98570393794586,408.61054870975505,114.14562038826956,3600000,1200.6381962299347,13.090736150741577,9.621674060821533,-0.0019777615
0.0015894085,2.136352062225342,304,18.820026837939132,0.7913219928741455,90,0.8078011,10.872748851776123,79.13394383351836,0.22783303260803223,234.83759076788795,431.2143914529205,114.62133435842289,3640000,1213.897555589676,13.240582942962646,9.730438709259033,-0.0026870652
7.730206e-05,2.150392770767212,294,76.55072553828845,0.7916173934936523,91,0.8057405,10.726037979125977,85.80135157080956,0.20969080924987793,246.5072373617405,471.68865154548325,117.33611880069243,3680000,1227.005627155304,13.089754343032837,9.585447072982788,-0.0022967835
0.0049405396,2.0593361854553223,321,37.06404302069731,0.7606003284454346,92,0.8040121,10.288911581039429,90.13545455412903,0.2514519691467285,229.69104162798766,443.90965698710977,114.01765427184041,3720000,1239.6276893615723,12.603427171707153,9.184600830078125,-0.00208244
0.003956087,2.109994649887085,324,68.7842686828336,0.786487340927124,93,0.8020597,10.760940790176392,85.21082946948918,0.2065882682800293,225.44814490468616,446.67191659945274,113.00772715731748,3760000,1252.7287740707397,13.081301927566528,9.619833707809448,-0.0023311188
-0.0010733481,2.0829403400421143,311,24.73241132924717,0.7746894359588623,94,0.80000854,10.510449886322021,83.17410195833013,0.21770238876342773,238.29553730455453,434.71538792517083,116.26704435381605,3800000,1265.5626711845398,12.81477952003479,9.387979745864868,-0.00046445915
0.0014633045,2.0809013843536377,311,24.920946585223675,0.7755060195922852,95,0.7983689,10.629438877105713,84.74521963149044,0.21364140510559082,242.82438570940795,485.9243248557201,118.67553743597391,3840000,1278.5095400810242,12.92769169807434,9.509684324264526,-0.0027410383
0.00044629248,2.082045555114746,316,30.706358209786256,0.7787880897521973,96,0.79761636,10.677193403244019,85.1040629303854,0.2126784324645996,232.75673230097053,523.7894884516762,115.7679868472427,3880000,1291.5045487880707,12.975727558135986,9.55619215965271,-0.0020022683
0.0025769174,2.113457441329956,333,70.47803439115953,0.776540994644165,97,0.7967083,10.571048498153687,85.40845123318579,0.21831583976745605,223.8849143504657,461.5323337742569,113.15154182240938,3920000,1304.4294893741608,12.906612396240234,9.445576190948486,-0.00240993
0.00049671903,2.1008834838867188,304,88.51894072301083,0.7830429077148438,98,0.79519117,10.64467716217041,78.97618303202985,0.21657156944274902,244.05143892013766,465.48523510683714,118.78439125056612,3960000,1317.4134476184845,12.965816259384155,9.513279438018799,-0.0030142146
-0.00046055502,2.0941550731658936,306,84.81755759337433,0.7781391143798828,99,0.793048,10.578314781188965,86.26915767309893,0.2108314037322998,243.04887853716198,459.25982738300985,117.86838280343396,4000000,1330.319044828415,12.887112617492676,9.453768730163574,-0.0022177908
0.0013095405,2.1133503913879395,295,50.84362121362278,0.7883667945861816,100,0.79108614,10.704971313476562,81.70538785238824,0.2094724178314209,252.54913298308256,478.26068516704055,120.09609595842063,4040000,1343.3689744472504,13.03146243095398,9.564351320266724,-0.0025735758
-0.0015028499,2.137451648712158,322,64.95654868394112,0.7945148944854736,101,0.78875923,10.825562953948975,90.13018754656821,0.21421074867248535,232.43253411400258,485.6453566731491,115.42707533767914,4080000,1356.5739459991455,13.180951833724976,9.681883096694946,-0.00045809598
0.0014508087,2.093261241912842,302,37.37614608470087,0.7794802188873291,102,0.78644526,10.5423424243927,79.6995439318944,0.23672151565551758,252.08649175949122,474.909243025815,122.13361407037193,4120000,1369.4689276218414,12.876086711883545,9.416375875473022,-0.0030501871
0.0027259937,2.0478780269622803,317,69.10838019210651,0.7656807899475098,103,0.7846387,10.431556224822998,88.70692134734023,0.22449350357055664,240.12266048364214,449.40752703910294,118.14827951860838,4160000,1382.195417881012,12.707700729370117,9.3186776638031,-0.0024723355
0.0050348947,2.0609498023986816,313,92.09400534680341,0.7714178562164307,104,0.7831297,10.518207550048828,87.13522291670272,0.2097764015197754,245.60732781594632,482.39461403658856,120.39492778399327,4200000,1395.0066163539886,12.792635440826416,9.399553298950195,-0.0024917866
0.004425281,2.0951762199401855,313,73.4604943793969,0.7826747894287109,105,0.78202695,10.621253967285156,93.41563417177046,0.21263575553894043,241.99066111626317,487.25822054101775,118.3186590168394,4240000,1407.9648118019104,12.939275979995728,9.491109848022461,-0.002341146
0.0003948586,2.120965003967285,316,111.20835110381738,0.7871956825256348,106,0.7808618,10.792935132980347,87.07314432820752,0.2118546962738037,240.73225246914924,492.02007496586043,118.01469076530933,4280000,1421.1129910945892,13.129510402679443,9.656371116638184,-0.0021494885
