ItrTime,n_timesteps,Itr,Step_0-AverageAbsPolicyMean,dLoss,Step_0-MinReturn,Step_1-MaxReturn,LossAfter,Step_0-PolicyExecTime,Step_1-PolicyExecTime,Step_1-MinReturn,Step_0-StdReturn,Step_1-AverageDiscountedReturn,Step_1-StdReturn,Time-OuterStep,Step_0-EnvExecTime,LossBefore,Step_1-NumTrajs,Time-InnerStep,Time-SampleProc,Step_0-NumTrajs,Step_1-AverageReturn,Time-Sampling,Time-MAMLSteps,Step_0-AverageDiscountedReturn,MeanKL,Step_1-AverageAbsPolicyMean,Step_0-MaxReturn,Step_0-AverageReturn,Time-TotalInner,Step_1-AveragePolicyStd,Step_0-AveragePolicyStd,Step_1-EnvExecTime,MeanKLBefore,Time
162.0246546268463,3520000,10,0.64775455,0.0029528856,68.90220241057631,333.54904538202163,-0.002952888,1.6957874298095703,4.008439064025879,68.64752117212142,34.73890535857805,107.4801263355788,39.152933262706384,73.12463569641113,30.67268466949463,-2.2949105e-09,6063,0.7870581150054932,16.553385734558105,6564,123.2036438094254,71.3363208770752,73.12479829788208,100.47129874816791,0.008497584,0.66099674,384.9791680197951,113.85575917741548,88.81496906280518,0.99976826,0.99993604,30.961226224899292,0.0,1834.8777055740356
164.33597469329834,3840000,11,0.64801335,0.0028468922,68.71205874451552,314.02289819582563,-0.0028468901,1.6506006717681885,4.039124488830566,70.46262277857889,34.71942825727357,107.42750045419744,39.06053709380634,75.61246013641357,30.464882850646973,2.1892756e-09,6065,0.7850868701934814,16.647695541381836,6512,123.1629538195866,71.06557273864746,75.61262202262878,100.81716795892493,0.008709413,0.6627326,352.3033576400746,114.3364801736593,88.63588428497314,0.99957836,0.99992734,30.936843156814575,0.0,1999.214250087738
162.50527262687683,4160000,12,0.6483941,0.0032607228,67.68093522761926,363.0122642570811,-0.003260722,2.0930895805358887,4.022928714752197,69.45537692294633,34.89811023602939,107.05280022409637,39.04554315637147,73.22240352630615,30.656208753585815,9.32286e-10,6058,0.7849211692810059,16.582589626312256,6494,122.72424498905508,71.68963313102722,73.22256970405579,100.98771651930002,0.009355928,0.661865,308.40440512168004,114.57595516731006,89.19435381889343,0.9997208,0.9999179,30.923458576202393,0.0,2161.7200875282288
166.787837266922,4480000,13,0.64799446,0.0025893368,68.03435406855743,317.2682112193554,-0.0025893394,1.6874723434448242,4.012040138244629,69.14421296516693,33.863672320710045,107.5203340142112,39.002059688463994,78.01340413093567,30.548821210861206,-2.6166966e-09,6047,0.7881128787994385,16.600403308868408,6552,123.31113239444471,71.16682600975037,78.01357221603394,100.48025318398943,0.007275986,0.6598747,290.7936669757016,113.87317085988741,88.69229435920715,0.99967045,0.9999088,30.92036008834839,0.0,2328.5085270404816
160.08850193023682,4800000,14,0.64851993,0.0037185675,69.70122616224116,337.5858004493573,-0.0037185692,1.6702606678009033,4.0697712898254395,71.10801601294305,34.36390523158064,107.06437932480546,38.924594231617476,71.29187393188477,30.604193449020386,-1.5804911e-09,6088,0.7793521881103516,16.488685369491577,6519,122.70692006281557,71.3000841140747,71.29204416275024,100.84874862941732,0.009467112,0.6630302,316.36094293541646,114.3825910431474,88.70747017860413,0.9995605,0.9999078,30.94579005241394,-1.5013859e-09,2488.597578525543
158.1596109867096,5120000,15,0.6489652,0.002738012,69.3226128877561,376.4342113759525,-0.0027380115,1.7188873291015625,4.012568950653076,68.78334723231727,34.57593164985018,107.06277057462859,39.36735840491593,68.92227697372437,30.66659426689148,4.1795012e-10,6045,0.7888767719268799,16.83232617378235,6478,122.78310637829101,71.40671730041504,68.92244458198547,101.36373497911624,0.009909986,0.6616009,312.36780355293274,115.05771933812186,89.1657166481018,0.99962044,0.9999057,31.012964725494385,0.0,2646.7577831745148
162.52715826034546,5440000,16,0.6485478,0.0038646688,68.55570698475776,318.2316899648634,-0.0038646683,1.6798524856567383,4.036273717880249,68.3696114593372,34.24847413692355,108.0853598807645,38.915076882438235,73.59540796279907,30.675296306610107,4.522148e-10,5990,0.7937464714050293,16.605261087417603,6499,124.09031257911677,71.31170320510864,73.59557437896729,101.0667557531312,0.009650955,0.6613817,319.9589532525421,114.67174469953993,88.8481011390686,0.99966425,0.9998989,30.927603721618652,0.0,2809.285489320755
165.12311553955078,5760000,17,0.6488872,0.002941045,68.65793064797757,308.62062601334895,-0.0029410454,1.6706500053405762,4.056552410125732,69.59137781513334,34.403055223673,107.28659849479872,38.42770914780615,75.83016419410706,30.680063247680664,-4.5760826e-10,6025,0.7816691398620605,16.568549633026123,6470,123.03982378096204,71.72281432151794,75.83033347129822,101.20809160264096,0.0072482964,0.6614556,295.64100504430525,114.89872248828917,89.21032905578613,0.99980146,0.9998874,31.316254377365112,0.0,2974.409128665924
162.12607192993164,6080000,18,0.6482902,0.0031639482,68.97529661677343,334.3918177845637,-0.003163948,1.6857707500457764,4.015069484710693,70.3096272906444,35.02277450466812,107.6033467798958,39.35862258751159,73.37352418899536,30.63801121711731,2.1127526e-10,6026,0.7864336967468262,16.404619693756104,6478,123.4922658277092,71.33719182014465,73.37369203567505,101.19957377314387,0.008524692,0.6645221,290.1230484662196,114.87197678243818,88.6656711101532,0.99971074,0.9998807,30.997723817825317,0.0,3136.5357506275177
153.25984978675842,6400000,19,0.64811224,0.0,70.21769232328599,375.9223170331432,-4.0804743e-10,1.672581672668457,4.028729438781738,65.5359156093034,34.87144792214363,107.12549342560567,38.91827622650633,64.41072988510132,30.651254892349243,-4.0804743e-10,6060,0.7859630584716797,16.618817806243896,6480,122.82919234062054,71.2221429347992,64.41089391708374,101.05493062950461,-2.9562175e-09,0.660023,308.21175822290184,114.6812142785774,88.763356924057,0.9997639,0.99987787,30.8811194896698,-2.9562175e-09,3289.7961037158966
164.5673050880432,6720000,20,0.64895964,0.0029760217,69.53042560206606,355.6397955933857,-0.0029760213,1.67207670211792,4.037490367889404,69.06415248687759,35.51486155918365,106.60159999124481,38.23373427120261,75.64525151252747,30.58440923690796,5.321369e-10,6070,0.7893867492675781,16.62314748764038,6436,122.11096076729899,71.2892484664917,75.64541435241699,101.76955426560143,0.008229689,0.6617911,309.6168718485019,115.66522639914386,88.8383195400238,0.999781,0.99987787,31.00047492980957,0.0,3454.3639657497406
166.5260157585144,7040000,21,0.6490488,0.0035029347,68.19013351988004,333.563104904854,-0.0035029352,1.6795876026153564,4.020262718200684,68.30283291649998,35.29333983022541,108.22130786148057,39.847475782449656,77.66659903526306,30.77367663383484,-3.833497e-10,5987,0.8226535320281982,16.359731912612915,6464,124.26054704008168,71.45599961280823,77.66676831245422,101.33059280686379,0.008226031,0.6614127,308.7376514756596,115.03762577181155,88.77504682540894,0.9996581,0.99987555,30.998652696609497,0.0,3620.890530347824
166.73943161964417,7360000,22,0.6488883,0.0038864806,69.49837861652792,337.541744746438,-0.003886481,1.6609811782836914,4.013695001602173,68.66725891217975,35.493413970100704,108.02449655312874,38.78229941868394,77.89387345314026,30.618629217147827,-5.402633e-10,5989,0.7832005023956299,16.681776523590088,6470,123.96852348266329,71.15192890167236,77.89406228065491,101.43374706420676,0.009643318,0.661891,323.85702271966795,115.18495863818936,88.75375986099243,0.99959546,0.9998684,30.86648178100586,0.0,3787.6305360794067
171.59249782562256,7680000,23,0.6488877,0.0034636317,69.52879948096736,342.11357052777515,-0.0034636315,1.6900994777679443,3.992788076400757,68.74916995014783,35.746488016190746,108.55397553528374,39.90545758249248,82.34872102737427,31.054384231567383,2.663501e-10,5992,0.7877802848815918,16.52730894088745,6471,124.68041675680793,71.71332383155823,82.3488883972168,101.73957005976555,0.0081318505,0.6618613,334.9816464846604,115.56376874151215,89.1639244556427,0.9996449,0.99985677,30.96115469932556,0.0,3959.223559617996
167.30083751678467,8000000,24,0.6486095,0.002846204,70.50990214807128,337.0343725552537,-0.0028462089,1.647132158279419,4.018125534057617,69.08936079507886,35.77063839400129,108.29428910416964,40.10922213881816,77.90880227088928,30.81510901451111,-5.003263e-09,6018,0.7859165668487549,16.82422161102295,6444,124.3791559485155,71.55632591247559,77.9089663028717,101.85762324126091,0.009732306,0.66275275,322.17615080225244,115.72208209325015,89.30285549163818,0.9996861,0.999848,31.0690975189209,0.0,4126.524925231934
166.94827556610107,8320000,25,0.64933735,0.0020742372,69.61814187801558,331.4189935856661,-0.0020742367,1.655937910079956,4.002821207046509,68.84019509699351,35.3934904919277,107.02110434944542,39.385999788368935,77.76539659500122,30.708621740341187,5.8091976e-10,6061,0.777630090713501,16.734901666641235,6400,122.71548655538976,71.44366884231567,77.76556491851807,102.0793190025758,0.009104847,0.6614042,375.9786473681729,116.04227290748543,89.09707283973694,0.9996966,0.9998468,31.083699464797974,0.0,4293.473713874817
166.7693121433258,8640000,26,0.6492778,0.0028194198,68.5852897404339,402.382756005006,-0.00281942,1.6461999416351318,3.999267816543579,70.61024736289644,35.48471898379373,108.0546538572596,39.730151973393255,77.8992691040039,30.673863172531128,-2.5993208e-10,5996,0.7835752964019775,16.54078245162964,6426,124.08788223078712,71.31663179397583,77.89943623542786,101.9834123943922,0.007614272,0.660182,291.83788064604636,115.91372916377226,88.77887272834778,0.9996185,0.9998445,31.02636742591858,0.0,4460.243539810181
171.15888571739197,8960000,27,0.6495841,0.0027949454,66.04545854147807,374.96528375279706,-0.0027949428,1.6614553928375244,4.022106885910034,69.36329365527601,34.940736356999615,108.2817090967924,40.04651914363104,82.41562247276306,30.55584692955017,2.4713673e-09,5982,0.785015344619751,16.452758312225342,6477,124.36168228992878,71.28364992141724,82.41578817367554,101.3181131648535,0.0093599055,0.6602305,307.3071248147357,115.01591094074799,88.6588864326477,0.99946505,0.99983627,31.06363320350647,0.0,4631.4029178619385
160.64250683784485,9280000,28,0.64926463,0.0029234653,68.18276102661923,374.5549840282487,-0.002923465,2.1042840480804443,4.01040244102478,66.31319152759406,35.80138505675539,108.41495793690619,40.43643702634343,71.10179233551025,30.781421661376953,2.1837501e-10,5988,0.7853925228118896,16.735425233840942,6424,124.5570537855179,71.79929232597351,71.10195994377136,102.1514181117325,0.009059899,0.66330993,360.762523570921,116.13097359696695,89.45639419555664,0.99965656,0.99982804,30.91977047920227,0.0,4792.046033143997
157.82911086082458,9600000,29,0.64964026,0.003157884,68.49688650006654,377.68507879049275,-0.0031578827,1.6542165279388428,3.997326612472534,69.67414526702264,35.86739395857459,107.62934923574174,38.6628726096486,68.97543239593506,30.6480929851532,1.3263952e-09,6012,0.7966294288635254,16.628718376159668,6402,123.47214491512591,71.19658994674683,68.97561049461365,102.03614288626693,0.00829359,0.6607748,330.1152633406372,116.04772441346452,88.7589898109436,0.9995072,0.9998258,30.90839171409607,0.0,4949.875710010529
162.45190596580505,9920000,30,0.6494711,0.003403386,69.05345709143539,335.36694990111454,-0.0034033866,1.6682944297790527,4.051879405975342,70.04501284912298,35.97512863418332,108.18418711727925,39.263159828052146,73.4278872013092,30.811751127243042,-4.6546775e-10,5993,0.784820556640625,16.595046043395996,6375,124.21026046831949,71.42644882202148,73.42805600166321,102.56761256132756,0.009898233,0.6604204,338.8477539066879,116.69412467283193,88.94079566001892,0.9995001,0.99981767,30.924676179885864,0.0,5112.32811498642
174.1293261051178,10240000,31,0.649131,0.0028195654,69.44186067768227,390.62105554361864,-0.0028195665,1.6938955783843994,4.034548282623291,66.97919053107007,35.4677693153131,109.49711403426565,40.365512648952894,84.6900110244751,30.735674381256104,-1.1998648e-09,5925,0.7901854515075684,16.84822130203247,6451,126.00272383574006,71.56735134124756,84.69017791748047,101.63288887889952,0.007950956,0.663841,312.9022100049987,115.45836536745246,89.3436689376831,0.9995455,0.9998163,31.10855793952942,0.0,5286.458008766174
155.5675449371338,10560000,32,0.64996034,0.0020935512,70.46677132245352,370.5484892790675,-0.0020935521,1.6548874378204346,4.0356996059417725,68.34478023683096,35.33946957449613,108.7410584972105,40.25005420192323,66.7981595993042,30.62757706642151,-8.978617e-10,5949,0.7847058773040771,16.46653914451599,6416,124.99968110402315,71.30075526237488,66.79832482337952,102.09249229600675,0.005696525,0.6595363,315.1685365736392,116.04816233871875,88.68742823600769,0.99964267,0.999814,30.98468780517578,0.0,5442.0260536670685
163.12529253959656,10880000,33,0.649657,0.0030884983,66.63601881275719,362.7818624836442,-0.003088499,1.6694674491882324,4.0254645347595215,67.5060780643033,35.29071052404708,108.742090493359,40.43231644582345,73.33132934570312,30.8031644821167,-7.897837e-10,5961,0.7776896953582764,16.91856551170349,6424,124.98649727216714,71.88157057762146,73.33149647712708,102.07996769476726,0.009389641,0.66461843,325.3192805072615,116.00600120748562,89.71594715118408,0.9996981,0.99980766,31.412808895111084,0.0,5605.151856184006
159.55515384674072,11200000,34,0.65027493,0.003384508,67.44676368790113,367.3894516322548,-0.0033845082,1.6761465072631836,3.9865126609802246,69.37111369453808,36.02784817604198,108.84724787365802,40.77371598488518,70.86245059967041,30.709869384765625,-1.1748473e-10,5952,0.7839295864105225,16.548011779785156,6365,125.15278122212597,71.13790440559387,70.8626172542572,102.86765561545229,0.009214131,0.6634353,329.628263039111,117.03887746185838,88.60587763786316,0.99953043,0.9998053,30.795055150985718,0.0,5764.707533836365
162.90221881866455,11520000,35,0.64930683,0.0029336899,70.18754076080486,406.748433565367,-0.0029336892,1.666022539138794,4.038341999053955,69.49828655962756,35.039840427477,107.78893637901167,39.52852637537644,73.49650263786316,30.843668460845947,5.981505e-10,6032,0.7852637767791748,16.623400926589966,6363,123.69003366306107,71.77918887138367,73.49667143821716,102.86171589959777,0.0072096824,0.66120684,290.7501128372175,116.99413169701177,89.32546997070312,0.9994912,0.9997976,31.253656148910522,0.0,5927.610333919525
160.6261866092682,11840000,36,0.6497513,0.0026882577,67.93510228370766,356.21152745977594,-0.0026882535,1.6595664024353027,4.03916072845459,70.30765551246556,35.9707449554099,109.95671188651734,40.83464362347361,71.08058953285217,30.913273572921753,4.08259e-09,5893,0.7775170803070068,16.612048149108887,6370,126.61448199990595,71.93312549591064,71.08075547218323,102.69594758106834,0.009404077,0.6589683,317.17473751641234,116.8546287592587,89.46241497993469,0.9995325,0.99978876,31.314347743988037,1.5013815e-09,6088.2370274066925
162.6418013572693,12160000,37,0.6493893,0.0023170903,68.78289666278611,385.9221421166952,-0.002317091,1.6883032321929932,4.024739980697632,69.92857818838034,35.54668341043941,108.87800454871117,40.65066666081235,73.38222622871399,30.647589921951294,-7.528733e-10,5944,0.7861933708190918,16.792096614837646,6389,125.23012973503849,71.46465539932251,73.38239240646362,102.37330986578999,0.007344006,0.6657066,311.1427481852742,116.4281374626565,89.17906713485718,0.999466,0.9997863,31.10909914970398,0.0,6250.879341602325
158.21145486831665,12480000,38,0.6494346,0.0028217153,69.40940114107191,356.9236398656548,-0.0028217135,1.6564903259277344,3.9912760257720947,69.74721746454091,36.692864310167266,109.24955324653855,40.411711873739776,68.9801504611969,30.703422784805298,1.7963988e-09,5943,0.7841308116912842,17.003909826278687,6401,125.60404773055859,71.22049355506897,68.98032116889954,102.95398848999774,0.007912243,0.6622178,340.25072974706035,117.17260926385195,89.14582324028015,0.999569,0.9997841,30.89409065246582,0.0,6409.091333627701
165.09646773338318,12800000,39,0.65001774,0.0030187138,63.98623720068916,367.7908154016358,-0.0030187168,1.647796630859375,4.031522989273071,69.8331645807667,35.82948210303605,108.57895953806543,40.430586960643524,75.61416602134705,31.23469090461731,-3.0626623e-09,5938,0.7780771255493164,16.49376654624939,6352,124.84137718658235,71.98431253433228,75.614328622818,102.87327437676267,0.007870893,0.66249824,357.2526231567657,117.09639968226072,89.39431047439575,0.99960065,0.9997774,31.09547781944275,0.0,6574.188326358795
157.47823762893677,13120000,40,0.6502387,0.002494364,70.03634682402898,351.1040766497583,-0.0024943643,1.6518373489379883,3.994168519973755,71.22499039130733,35.95453142528912,108.78091267373141,39.62172454078533,68.7260856628418,30.61380672454834,-1.5237761e-10,5975,0.7839596271514893,16.430830001831055,6371,124.98280293761432,71.31570267677307,68.72624707221985,102.91750052436934,0.008638352,0.66283053,346.12974186046915,117.1022662635042,88.66657328605652,0.99940866,0.99977475,31.077637195587158,0.0,6731.6671414375305
155.45240569114685,13440000,41,0.6501638,0.0023853283,69.17623193504639,335.6825116598611,-0.002385325,1.6270482540130615,3.9806199073791504,68.8298302550435,35.58398873886334,109.87209062111943,40.481666449483996,66.46060419082642,30.65268087387085,3.2255592e-09,5882,0.7833070755004883,16.774085760116577,6363,126.47807106497508,71.20761585235596,66.4607834815979,102.74765038951713,0.003928393,0.6624609,318.86441584273047,116.88420416047668,88.9014253616333,0.9995088,0.99976766,30.987210035324097,0.0,6887.120087385178
160.05761337280273,13760000,42,0.65031296,0.0036263294,67.32595644707285,383.10268776402,-0.0036263268,1.6409316062927246,4.017094612121582,67.31913749370611,35.61985949729725,108.26979420838764,40.20389725626713,71.22274732589722,30.74486804008484,2.5102729e-09,5983,0.7863736152648926,16.415567636489868,6357,124.38480747371223,71.4103410243988,71.2229151725769,102.8262194678822,0.009261986,0.6618702,323.8605945035901,117.00809469743125,88.74771428108215,0.99939364,0.99976695,31.038384437561035,0.0,7047.178297519684
162.60273575782776,14080000,43,0.6496931,0.0036443693,68.01070102640841,395.1507694356913,-0.0036443695,1.6750469207763672,4.000372648239136,69.72962518687538,35.89314508338505,109.73382467889027,40.605524804955905,73.43193578720093,30.661816120147705,-3.385449e-10,5902,0.7879083156585693,16.913517475128174,6346,126.3318555463197,71.2513997554779,73.4321129322052,103.22683027265009,0.00970413,0.665622,304.49060554997976,117.53768021231457,89.08869457244873,0.99961483,0.99976486,30.92732524871826,0.0,7209.781631231308
167.3792805671692,14400000,44,0.6500693,0.003034362,69.57429194678595,309.30139189046685,-0.0030343614,2.0677714347839355,4.008307695388794,70.4806787491188,35.81310058611283,109.92759974030194,40.72353927156078,77.73563838005066,30.848605394363403,5.978452e-10,5890,0.78763747215271,16.62096071243286,6350,126.58543834746307,72.01652669906616,77.73580527305603,103.11778419664851,0.007989406,0.6643433,323.34182965383036,117.38614568696295,89.55952262878418,0.999491,0.99975574,31.14519762992859,0.0,7377.161470413208
164.6931393146515,14720000,45,0.65010357,0.0031025633,67.18489961442563,323.2649874162594,-0.003102561,1.6476938724517822,4.041459083557129,69.8550558580396,36.93537334218253,109.40587321889456,40.56438467743903,75.54094910621643,30.843546628952026,2.2940116e-09,5926,0.7829537391662598,16.618532419204712,6292,125.88465562099837,71.527024269104,75.54111337661743,103.94884755993085,0.0072403415,0.66348815,338.15625019310545,118.50185378471014,89.06489253044128,0.9995366,0.9997551,31.025779485702515,0.0,7541.85514497757
164.66405963897705,15040000,46,0.6503322,0.0033374466,67.36470036088197,356.6912502678784,-0.0033374447,1.6791515350341797,4.019888401031494,69.37350412429295,36.76298349518225,109.88001657368092,41.26326653036184,75.32660913467407,30.907292366027832,1.8557902e-09,5912,0.7827663421630859,16.665993452072144,6341,126.54560637956357,71.66868996620178,75.32677626609802,103.30959124931844,0.0097668795,0.6638744,341.1273796190471,117.65847870804608,89.25389432907104,0.9995199,0.99974704,31.07380962371826,0.0,7706.519774436951
171.4460802078247,15360000,47,0.65023214,0.0032325455,68.17991688942638,347.70296749352957,-0.0032325455,1.6621344089508057,3.9989099502563477,68.53957921163675,37.06888778714979,109.79036806768761,41.15395670380194,82.23538303375244,30.74879741668701,1.02882855e-10,5934,0.7820234298706055,16.793183088302612,6320,126.36864418076135,71.42094850540161,82.23555159568787,103.67638731161357,0.009136327,0.66118926,309.1342003273716,118.14751644672864,89.13380694389343,0.99960786,0.9997369,31.053871870040894,0.0,7877.966383695602
162.51771903038025,15680000,48,0.6505687,0.002762378,68.7799259057063,476.8769503013959,-0.0027623784,1.6546409130096436,4.02362060546875,67.48685866835656,36.39205866762482,110.39101228729145,41.15670787920133,73.28244924545288,30.707587718963623,-4.7342025e-10,5873,0.7787294387817383,16.596372604370117,6311,127.2080765017384,71.63468194007874,73.28262591362,103.73520914971152,0.008274923,0.66611254,320.3742146208994,118.20359121589469,89.1480221748352,0.99947083,0.99972826,31.27230715751648,-3.6964095e-13,8040.484628677368
167.17332530021667,16000000,49,0.65083367,0.0028136275,70.21921435886816,315.19493328233887,-0.0028136272,1.6743357181549072,3.9872443675994873,67.88732870946052,36.35954052447358,108.5280938028483,38.98362408173588,77.796302318573,30.851568460464478,2.9587274e-10,5958,0.7853045463562012,16.46160340309143,6337,124.68606953781394,71.90906047821045,77.7964677810669,102.95758381085261,0.009840615,0.6621921,359.12002894298354,117.24971084241973,89.29308438301086,0.9993927,0.9997275,31.40654754638672,0.0,8207.658451795578
169.54507422447205,16320000,50,0.6507066,0.0035327612,68.68204499081553,338.01255324799877,-0.0035327622,1.6647462844848633,3.994384527206421,71.17804571716843,37.3021219649134,110.54067765399633,42.46186723281327,80.36391401290894,31.018153429031372,-8.916232e-10,5849,0.7850804328918457,16.46135640144348,6313,127.47326026701624,71.71774983406067,80.36408829689026,103.76341636097396,0.0071630827,0.66354954,354.2735471834368,118.30570585647484,89.1004478931427,0.9994359,0.99972546,31.074108362197876,0.0,8377.20405292511
162.76902055740356,16640000,51,0.65105146,0.0037285795,69.23619668769226,363.192383100462,-0.0037285774,1.686647891998291,3.993443727493286,68.99411550631464,37.06528611136729,109.90399501274821,41.35893338584738,73.21371293067932,31.329962491989136,2.1462434e-09,5885,0.812403678894043,16.598838806152344,6280,126.57658002385735,71.92812418937683,73.21388053894043,104.1539861737687,0.007925429,0.6624639,347.75921838996237,118.77812842799108,89.47446203231812,0.9995412,0.99972296,30.988384008407593,0.0,8539.988475322723
163.89619612693787,16960000,52,0.65022,0.0035315389,68.79797796738546,388.8068167976981,-0.0035315393,1.6507339477539062,3.9663000106811523,67.78147712585256,35.74031160444351,109.6236617267739,41.16870312613753,75.48310542106628,30.67844843864441,-4.434737e-10,5887,0.7831196784973145,16.364013671875,6323,126.25043238225112,71.05561518669128,75.48327088356018,103.26020989459613,0.008324277,0.66469365,308.4597240357305,117.5856562189332,88.33547234535217,0.999336,0.99971414,30.981908082962036,0.0,8703.885183811188
