train-AvgCtrlCost,train-AveragePolicyStd,Time-SampleProc,train-NumTrajs,train-AverageDiscountedReturn,train-StdReturn,Time-Optimization,n_timesteps,Time,train-AvgFinalForwardVel,train-EnvExecTime,LossBefore,train-PolicyExecTime,Itr,Time-Sampling,ItrTime,LossAfter,train-MaxReturn,train-MinReturn,train-AvgForwardVel,train-AverageReturn
0.04971892448555065,1.0,0.26470017433166504,200,-16.570783248448635,43.96058099782403,1.876824140548706,40000,8.894001722335815,-0.007310598410301181,5.787142038345337,-8.381903e-09,0.6445498466491699,0,6.741582155227661,8.887913465499878,-0.013496556,62.1774953311071,-154.48328132354948,-0.025104195897726982,-37.2346749143178
0.04987705773725642,0.99849904,0.260054349899292,200,-11.86003836367764,41.890102674646364,1.8515410423278809,80000,17.776185274124146,-0.02420457048817675,5.850371837615967,1.5832484e-08,0.6081132888793945,1,6.746584177017212,8.864643096923828,-0.0080756955,79.18001793826605,-135.58562911257658,0.00948941837388123,-30.35433531556162
0.049784312639756266,0.9978638,0.24672603607177734,200,-13.572882289423248,46.674559523262474,1.8045778274536133,120000,26.66160297393799,-0.023216690810214855,5.906009912490845,-3.7252903e-09,0.6183652877807617,2,6.8209710121154785,8.878828048706055,-0.0067329477,87.35185629311056,-197.21258156432066,0.0030999755223173222,-31.600434471513537
0.04989298428809892,0.99610335,0.23745369911193848,200,-12.92865428748483,44.51146019239555,1.805504560470581,160000,35.51521944999695,0.015780694031232625,5.899930238723755,-6.0535967e-09,0.6058604717254639,3,6.797345876693726,8.847036123275757,-0.005818201,81.37669273340099,-132.94782086352922,0.017341918411198146,-28.739757993554903
0.04979382974834672,0.99410045,0.2441861629486084,200,-13.698260185074163,44.62305138495163,1.8350582122802734,200000,44.305017948150635,0.0032737430478281173,5.804158449172974,9.313226e-10,0.6019947528839111,4,6.69762110710144,8.783437490463257,-0.006053726,132.03535885190362,-183.93885511243369,0.004323232083279262,-31.338164807920176
0.049824827320959136,0.99277806,0.25328850746154785,200,-13.503252993277798,46.2087074664873,1.8075895309448242,240000,53.107245445251465,0.06421343217684865,5.842445135116577,2.4214387e-08,0.5985019207000732,5,6.728350400924683,8.79582405090332,-0.0059846328,82.47227096886802,-146.03861217350382,0.019838136256777827,-28.10833978271686
0.049527473206984016,0.991681,0.28699541091918945,200,-12.240412179807656,48.517807288308184,1.823272705078125,280000,61.90725255012512,0.052496854074726255,5.785426616668701,3.4924597e-09,0.599689245223999,6,6.67676854133606,8.793627500534058,-0.006082947,73.06906837635408,-181.00596366046378,0.014385231790329025,-29.29745167640996
0.049857816489927584,0.99129146,0.2562391757965088,200,-12.23174010734127,44.881617503794416,1.7926881313323975,320000,70.71946477890015,0.015060724796865021,5.8632261753082275,4.656613e-09,0.5980536937713623,7,6.750333309173584,8.805784225463867,-0.005778388,87.64776868970208,-136.6121075684018,0.0338252018873506,-25.5391840676663
0.04971016210541101,0.9911774,0.23744821548461914,200,-11.599910115283656,40.95075005989195,1.8055012226104736,360000,79.55153393745422,0.05915531845629018,5.86892294883728,-1.0244548e-08,0.6094663143157959,8,6.775980710983276,8.825502395629883,-0.005288644,116.19112526888223,-125.56258688810442,0.024923354486937416,-27.25986715704294
0.049998296176970776,0.9905066,0.24376225471496582,200,-13.787294290227766,41.68888916782022,1.7998387813568115,400000,88.43519282341003,-0.034952338348336214,5.927367925643921,-3.608875e-09,0.610823392868042,9,6.827112197875977,8.877297401428223,-0.0064400528,96.71491219659683,-199.09482316072277,-0.012063448042687818,-34.66492863920864
0.04968582402547721,0.9888344,0.24319839477539062,200,-13.45839157388807,47.43542402995734,1.8076694011688232,440000,97.21920609474182,-0.048446887930720745,5.834764242172241,-1.4901161e-08,0.5997602939605713,10,6.720005512237549,8.777384996414185,-0.0060843476,128.8608283647506,-164.46970126515524,0.010104941584444754,-30.118629165549972
0.04989044795504884,0.9871598,0.2445359230041504,200,-8.89624577590764,47.86549891333872,1.7937536239624023,480000,105.99482274055481,-0.004618509775734756,5.850361108779907,-3.0733645e-08,0.5957963466644287,11,6.724249839782715,8.769083023071289,-0.0057498743,113.64857823758656,-206.51268879501094,0.04920674863870731,-22.390337072236342
0.049680008686728026,0.9863155,0.24237847328186035,200,-12.564841428178356,43.85294798182849,1.8051652908325195,520000,114.740149974823,0.07914308012413042,5.805020809173584,-1.8626451e-08,0.5993368625640869,12,6.684909105300903,8.738988876342773,-0.0055972654,106.29864622566951,-137.27801325254535,0.017402930084352338,-28.7389438434784
0.04982977145353826,0.985034,0.23967313766479492,200,-13.050086127542786,46.58661637576226,1.7916152477264404,560000,123.50770163536072,0.018729751352406204,5.847838640213013,6.519258e-09,0.5968265533447266,13,6.723241090774536,8.76112985610962,-0.006052455,80.78887403541384,-147.64869093854549,0.024146077586726357,-27.40714024433769
