train-AvgForwardVel,Time-SampleProc,train-MinReturn,train-AvgFinalForwardVel,train-NumTrajs,train-AveragePolicyStd,LossBefore,LossAfter,Time-Sampling,train-AvgCtrlCost,ItrTime,train-EnvExecTime,train-MaxReturn,train-PolicyExecTime,Time-Optimization,Itr,train-StdReturn,Time,n_timesteps,train-AverageReturn,train-AverageDiscountedReturn
0.29184282867706746,0.25380516052246094,-596.4260124796239,0.2459021687541045,200,0.9529002,-1.1641532e-08,-0.0059445463,6.885397672653198,0.0499380260854914,8.946986436843872,6.005417585372925,-106.04405563514506,0.5858414173126221,1.80116605758667,16,138.78346347548134,152.2488090991974,680000,-285.99011702588626,-123.49222608510554
0.2571146038230639,0.24814105033874512,-593.9211258172511,0.20514384399288715,200,0.9502853,2.8871e-08,-0.0060691657,6.874891042709351,0.049709956705333826,8.93866229057312,5.997037887573242,-113.0811458891465,0.5818197727203369,1.80908203125,17,142.5131830040852,161.19389271736145,720000,-290.0114175703689,-124.88969748511202
0.3018366699325515,0.23834896087646484,-607.5862563978346,0.30762224401315585,200,0.94766724,-2.6077032e-08,-0.0058744852,6.845534324645996,0.04990811883852256,8.899028539657593,5.968252658843994,-103.51777575519216,0.5831987857818604,1.8085174560546875,18,145.88399709506564,170.09971404075623,760000,-307.0340290018219,-132.3077065991718
0.30550080190783796,0.25090718269348145,-617.6651931736724,0.22701252362076063,200,0.9459531,-6.519258e-09,-0.005909848,6.9302849769592285,0.04988414025724925,8.999703884124756,6.04543137550354,-108.35239667346286,0.5850062370300293,1.8119313716888428,19,133.9064581957384,179.1058988571167,800000,-295.22450995054066,-128.03311408238795
0.30463171865375427,0.2499408721923828,-576.704732015362,0.23563033411986256,200,0.94442415,-1.1175871e-08,-0.006735227,6.855711936950684,0.04951553403821095,8.914894580841064,5.986708641052246,-108.64607330025315,0.5808107852935791,1.8027124404907227,20,130.81556926659226,188.02770280838013,840000,-280.3609278840557,-120.95149390693078
0.32642790036359004,0.24786663055419922,-623.2460260289276,0.33944735306618157,200,0.94206655,1.9092113e-08,-0.0061355233,6.959967851638794,0.04951734413993802,9.014638185501099,6.083883762359619,-107.3036183707312,0.5854287147521973,1.8001024723052979,21,140.80787079820783,197.048841714859,880000,-301.3950820911839,-130.3814219313964
0.32145785383986625,0.243302583694458,-571.4046819002448,0.2491254251473643,200,0.93938804,2.6775524e-09,-0.006190165,6.832362413406372,0.04961671248845541,8.880582094192505,5.965948581695557,-104.30944379463261,0.5790112018585205,1.798337459564209,22,138.80787225546726,205.9359164237976,920000,-295.82380227567756,-127.9506594164215
0.3340740380475072,0.2471001148223877,-563.6046382045588,0.32005475603581746,200,0.9361919,1.8626451e-09,-0.006100442,6.951452970504761,0.04954724367743215,9.008666276931763,6.080265760421753,-107.5689677690011,0.5840981006622314,1.8035004138946533,23,123.63359053150579,214.95114278793335,960000,-272.8053849773353,-118.42165206105793
0.35899550394414825,0.244659423828125,-596.9390241780559,0.4364408782572165,200,0.9326886,-0.0012081908,-0.00724612,6.882210731506348,0.04983851557813577,8.931822538375854,6.002904891967773,-111.30071918933118,0.5885765552520752,1.7984445095062256,24,139.40149357573173,223.88946533203125,1000000,-284.1302434718042,-123.49750019835002
0.3705616338126947,0.244873046875,-566.6049942746654,0.3294859853403666,200,0.92958796,-5.5879354e-09,-0.0060791816,6.92352557182312,0.049772783840187934,8.989771842956543,6.05821418762207,-111.392105155469,0.58070969581604,1.814929723739624,25,128.27428527125545,232.88586330413818,1040000,-288.73904097340017,-124.85048535729317
0.39316171574027875,0.2489476203918457,-588.9683571518372,0.4670979587478489,200,0.9265248,5.122274e-09,-0.006755824,6.815088272094727,0.049478417844492265,8.876595973968506,5.950965642929077,-105.44943994337017,0.5791008472442627,1.8061368465423584,26,136.5423791457966,241.76895403862,1080000,-285.2277949667146,-123.2386507194121
0.4322212376523192,0.24706077575683594,-542.8824688087808,0.3826644659714748,200,0.92305243,1.4901161e-08,-0.0065043876,6.927538156509399,0.04990031610315955,8.983904361724854,6.059715270996094,-107.68932141517095,0.580894947052002,1.8026974201202393,27,140.10167521613513,250.75916647911072,1120000,-254.95271683530154,-110.90595634874511
0.4362399104809018,0.2397449016571045,-589.9358941261676,0.4245996113172989,200,0.91907203,-2.2351742e-08,-0.006090857,6.8246681690216064,0.04979122756695305,8.89046025276184,5.959968090057373,-109.2943964763239,0.5804708003997803,1.8194236755371094,28,132.91905767062113,259.6561920642853,1160000,-265.836687299526,-115.49567340692258
0.4575436941141891,0.24408316612243652,-529.7359443331309,0.4620930546232211,200,0.9152949,6.0535967e-09,-0.0073125097,6.888241767883301,0.04925875489142672,8.939436912536621,6.023900985717773,-109.51080513123577,0.5792346000671387,1.8004283905029297,29,129.9665028109696,268.6021537780762,1200000,-277.40706375710494,-120.94107905364432
0.46872590402931963,0.243927001953125,-585.2904622498191,0.4274507331415396,200,0.9120435,1.3969839e-08,-0.00612426,6.7945876121521,0.04979336291604129,8.854818344116211,5.932163715362549,-108.26823709349094,0.5781989097595215,1.8097810745239258,30,137.48769861829695,277.46322798728943,1240000,-270.4580383620659,-117.80908926734453
0.49491799791156516,0.24428701400756836,-562.434802682201,0.4276078919698091,200,0.9086229,9.109499e-09,-0.006147093,6.892250299453735,0.04983341618401038,8.9598228931427,6.021138906478882,-108.44707244790722,0.5810978412628174,1.8167364597320557,31,127.81570109729068,286.4291801452637,1280000,-267.0105051256227,-116.50590397232907
0.511686583665686,0.2511298656463623,-624.9633658108713,0.5557615169237425,200,0.9052034,-0.0004477026,-0.0060927374,6.8291308879852295,0.04982260376968416,8.871392488479614,5.962547779083252,-109.2861325889283,0.5810279846191406,1.7846534252166748,32,144.5966189857505,295.30710101127625,1320000,-265.7089634118084,-116.72471506850063
0.5324426146138305,0.24737977981567383,-554.812950053208,0.5278494859553416,200,0.9016938,-0.0005960148,-0.0065844785,6.87530255317688,0.049728997942251225,8.931945085525513,6.003932476043701,-105.4078767370183,0.5803945064544678,1.8027293682098389,33,126.68750726383401,304.2457721233368,1360000,-253.76365980710688,-111.12137863614987
0.5229332025722725,0.24586105346679688,-526.0063951016236,0.4968690154945111,200,0.89801335,-2.7939677e-09,-0.00618389,6.977395534515381,0.049724277891851965,9.024946212768555,6.102854251861572,-104.13679079464728,0.5893120765686035,1.7951371669769287,34,120.85898752903405,313.2773163318634,1400000,-247.7097384164988,-108.4894744167459
0.5621544309869513,0.24427056312561035,-520.1733479149237,0.601695840948892,200,0.89455485,2.0489097e-08,-0.0062485696,6.880740165710449,0.04984247694336838,8.914514780044556,6.000538110733032,-108.28823502696487,0.590923547744751,1.7830793857574463,35,121.2306989949398,322.19819951057434,1440000,-255.52079076063427,-112.06035295349858
0.595065711073433,0.2359175682067871,-517.2983891348755,0.6090415117837575,200,0.89129126,1.1175871e-08,-0.005870989,6.906837463378906,0.04978663350843862,8.931868076324463,6.0420897006988525,-111.80385860232728,0.5805907249450684,1.7826128005981445,36,125.83831202190967,331.1366355419159,1480000,-260.26749207799884,-114.20015254087637
0.6182785844257732,0.2418231964111328,-551.522067609746,0.5512314721220263,200,0.88763326,1.3387762e-09,-0.0063053444,6.817950963973999,0.0496010143326849,8.854363203048706,5.950566053390503,-112.112386730436,0.5787355899810791,1.788036584854126,37,115.17006156066847,339.9975640773773,1520000,-248.24920905092992,-108.84776005744284
0.6472740620845485,0.2602369785308838,-516.4345141587941,0.6865876602813042,200,0.88349843,2.3283064e-09,-0.006182237,6.932298421859741,0.05033770153098777,9.008168458938599,6.063462018966675,-105.35723709975834,0.5827298164367676,1.8089184761047363,38,128.36575555160007,349.0122537612915,1560000,-261.2534954221382,-114.23766057417666
0.6502974968701692,0.24425172805786133,-553.1452545716544,0.6509270539506161,200,0.87987846,1.44355e-08,-0.005609945,6.805948257446289,0.04945272660487692,8.85202693939209,5.937485218048096,-108.423544280709,0.5807783603668213,1.7953310012817383,39,109.47394754656388,357.87100291252136,1600000,-253.0073240901664,-111.36882356541393
0.6970887173567147,0.25734782218933105,-572.2371813980117,0.6443901689757692,200,0.8767703,-1.3969839e-08,-0.006583509,6.89672064781189,0.04962248675666693,8.940305709838867,6.031454801559448,-104.54071146440691,0.5820670127868652,1.7796542644500732,40,120.17541697834089,366.8177170753479,1640000,-258.62163259625265,-113.60244469435688
0.7041807615320415,0.23495936393737793,-549.9224614419664,0.7351434745278256,200,0.8739134,-2.2351742e-08,-0.0065710195,6.8273985385894775,0.04936090797058102,8.869738101959229,5.95409083366394,-115.81142896177687,0.5814902782440186,1.80074143409729,41,118.97000653811847,375.6945598125458,1680000,-249.77584662950642,-109.50295619882667
0.7106264748444027,0.24343633651733398,-540.4411570772479,0.6355769569440739,200,0.871009,3.259629e-09,-0.0061414903,6.86338210105896,0.04945286042303287,8.904500961303711,5.992594957351685,-109.00201136044915,0.5849554538726807,1.7912137508392334,42,110.78953345606172,384.60702681541443,1720000,-247.83611944418266,-109.11305610312218
0.7090071923681267,0.24438881874084473,-584.9069171362365,0.7501823301784307,200,0.86753166,2.7939677e-09,-0.0066019865,6.8028388023376465,0.0496197335103328,8.863641500473022,5.942652225494385,-113.04346136922626,0.5795643329620361,1.809990406036377,43,106.59837086535482,393.47727727890015,1760000,-235.07016149180802,-103.42747546296455
0.7282545404575896,0.24351739883422852,-564.8082136357082,0.7812974533485965,200,0.863713,-1.8626451e-09,-0.006592758,6.878489017486572,0.049488836156188036,8.921903848648071,6.012797832489014,-118.12664053306239,0.5798735618591309,1.7934110164642334,44,110.59308603827232,402.40550541877747,1800000,-246.92882904434012,-108.14875548964613
0.7114343725056271,0.25206851959228516,-494.10017805553827,0.7082996716769321,200,0.86047685,-7.450581e-09,-0.0069627557,6.831227779388428,0.049742005677638965,8.882073402404785,5.96506667137146,-108.43816778994301,0.5808498859405518,1.7922914028167725,45,111.3403142508545,411.2938702106476,1840000,-241.5463911041354,-107.12423699278894
0.7366414925186158,0.2645270824432373,-501.9068631341584,0.7073613331900168,200,0.8574817,1.21071935e-08,-0.0069079744,6.904784440994263,0.04929697101762928,8.974004745483398,6.030582666397095,-105.22977100585173,0.5865240097045898,1.7980155944824219,46,111.85162568269713,420.2742259502411,1880000,-237.12166189993323,-104.75446888200212
0.748451700907134,0.2588663101196289,-482.11406065711395,0.7995959409959478,200,0.8544719,1.4202669e-08,-0.0065837647,6.8564629554748535,0.0495299203428337,8.919217824935913,5.988000869750977,-114.32567855280173,0.5823061466217041,1.7973217964172363,47,111.90248438326567,429.200475692749,1920000,-231.75261166935096,-102.79522181058833
0.8064379471457885,0.23556280136108398,-530.5792628492999,0.7650421133315461,200,0.8510855,3.7252903e-09,-0.0061133387,6.8405067920684814,0.04921310012361414,8.88680124282837,5.975934267044067,-112.8338327972707,0.5767509937286377,1.804103136062622,48,110.40669132243943,438.09358978271484,1960000,-244.86023158644318,-108.38604687836342
0.772323499697249,0.23433876037597656,-512.0993056006897,0.7832151306736216,200,0.8477543,5.122274e-09,-0.0070387335,6.856231927871704,0.04945558231378598,8.883353471755981,5.991011381149292,-109.23544237221647,0.5809872150421143,1.7861156463623047,49,112.36942125004352,446.9834713935852,2000000,-246.30546156940522,-109.02335513228478
0.7995562950150714,0.24410796165466309,-532.2642929044117,0.8461581122366773,200,0.84461164,9.749783e-09,-0.0061109606,6.865422248840332,0.049164397829429905,8.922962427139282,5.9969117641448975,-115.5091803705035,0.5799891948699951,1.806922197341919,50,100.20018341960144,455.9129183292389,2040000,-245.07985603074312,-108.2368962509337
0.7973789193781118,0.24636125564575195,-621.3705990624296,0.7727727224389997,200,0.841426,6.519258e-09,-0.007086265,6.845600128173828,0.04922631784601177,8.88314175605774,5.980520009994507,-107.46874559290804,0.5792648792266846,1.784665822982788,51,106.3986929305775,464.8088278770447,2080000,-238.61123646268942,-105.63645713266592
0.800058655144171,0.24074935913085938,-519.522431327902,0.8169331714040018,200,0.83856255,-0.0009076912,-0.006621743,6.86859655380249,0.04920767750355231,8.90177583694458,6.006896257400513,-112.47752527993548,0.5782654285430908,1.7857964038848877,52,99.09899628285541,473.7174961566925,2120000,-231.23129038341452,-102.95517146307651
0.8235655503686501,0.24637436866760254,-543.7063650800843,0.8495886770377612,200,0.8354362,5.122274e-09,-0.0069976137,6.889146089553833,0.0493353008542192,8.913053035736084,6.018385410308838,-110.54497877973769,0.5804712772369385,1.7708711624145508,53,85.51270086119982,482.63744258880615,2160000,-202.83649550952097,-89.21179176910923
0.8455321679012541,0.258742094039917,-507.7847785600405,0.7836960840256084,200,0.8328656,-1.8626451e-08,-0.006315291,6.872296571731567,0.04913057496341826,8.945865154266357,5.9996113777160645,-111.47147195112406,0.5822103023529053,1.8082265853881836,54,107.98156878280044,491.5900135040283,2200000,-236.15527361131032,-104.64498687771196
0.8374934046386526,0.24600791931152344,-533.12677523741,0.8401815819300935,200,0.83103937,-8.381903e-09,-0.006165182,6.9799864292144775,0.04923660751648345,9.029691934585571,6.089212894439697,-107.41486188029054,0.5938248634338379,1.7970025539398193,55,104.84798732615538,500.6269643306732,2240000,-232.04320769165656,-102.56236844998617
0.8571774452778227,0.24778032302856445,-472.7349555630296,0.8435471535365139,200,0.8288661,1.6763806e-08,-0.006525159,6.970942497253418,0.04906670791168833,9.02869987487793,6.085232257843018,-111.11438764132608,0.5942108631134033,1.8033993244171143,56,99.96035054585617,509.66175270080566,2280000,-225.35844350551048,-99.35334748712472
0.8651685411795869,0.24388861656188965,-530.2499534476685,0.8713710462291141,200,0.82618374,-1.3038516e-08,-0.0070348494,6.801451683044434,0.04901169291572961,8.855448007583618,5.935701370239258,-108.43958348624565,0.578420877456665,1.803478717803955,57,108.27436593147124,518.5238757133484,2320000,-246.51938435996158,-109.07217960251837
0.8844303251075848,0.2484126091003418,-491.00697059950306,0.9139000242055465,200,0.82294065,2.4941983e-08,-0.005834666,6.91226863861084,0.04884527734558937,8.957871198654175,6.04733419418335,-109.60576889339738,0.5800685882568359,1.7906725406646729,58,96.91985413285734,527.4880068302155,2360000,-225.96748248611001,-99.94118630562662
0.9027043702226534,0.24364495277404785,-509.9946603706507,0.9746827531809061,200,0.81965137,-3.7252903e-09,-0.006708191,6.792261123657227,0.0489296179551471,8.84418272972107,5.92442774772644,-107.22695996977036,0.5795931816101074,1.8018031120300293,59,101.11681001942677,536.3388767242432,2400000,-234.1359757451459,-105.25081704689269
0.9422698101937367,0.26737260818481445,-470.52880539040984,0.9189353156174478,200,0.8161656,2.6193447e-09,-0.006402453,6.967386245727539,0.04911137804796919,9.04283356666565,6.085083246231079,-110.40517844357392,0.5904452800750732,1.8014984130859375,60,93.19843195295157,545.387996673584,2440000,-234.95316931314062,-104.3675786459766
0.921806988439335,0.24348115921020508,-503.0756254230358,0.96342065118204,200,0.81258684,5.5879354e-09,-0.0063289655,6.834922790527344,0.04911375041423205,8.887602806091309,5.967223405838013,-109.56169286426774,0.5817039012908936,1.8025579452514648,61,102.55472689301018,554.2821052074432,2480000,-234.99467066062866,-103.58820824114866
0.9644203088147344,0.24351835250854492,-499.9743771132333,0.9928332430194362,200,0.809394,-2.264278e-08,-0.0055016936,6.890224933624268,0.048951154169178314,8.941697359085083,6.022573232650757,-115.22533261362645,0.5803999900817871,1.8014373779296875,62,89.13058863602477,563.2300820350647,2520000,-224.90436022882824,-100.27356009321244
0.9482598611994879,0.2454066276550293,-612.8503609049474,1.0650200172499884,200,0.8063796,-4.307367e-09,-0.0056160036,6.79084587097168,0.04896951787393432,8.83121395111084,5.926531076431274,-109.14659026621766,0.5805909633636475,1.788503646850586,63,100.44710836417856,572.0676593780518,2560000,-237.47287414834807,-106.2222556121992
0.9828318482923649,0.24802279472351074,-551.4149055054256,0.99873120279798,200,0.80372834,3.7252903e-09,-0.006128293,6.884364366531372,0.04884976965581304,8.942117929458618,6.0204362869262695,-111.74100647410229,0.5811028480529785,1.8032774925231934,64,84.1994824231783,581.0161743164062,2600000,-215.91287903465866,-97.00285287072198
1.014900039298016,0.2448277473449707,-429.7650677944102,1.0409467474376894,200,0.801048,4.656613e-09,-0.0057876823,6.807939052581787,0.04865484512244311,8.861949682235718,5.942746877670288,-110.64153195451671,0.5806155204772949,1.8027565479278564,65,82.77753497955146,589.8842985630035,2640000,-216.91060615262163,-97.67691846450354
1.0066634914193198,0.23580265045166016,-403.3519200868202,1.0217904017680963,200,0.79807824,-1.44355e-08,-0.0067517944,6.866978883743286,0.0487619649299212,8.905988693237305,5.956557035446167,-109.41391781815769,0.5782890319824219,1.796739101409912,66,73.47950245313969,598.796596288681,2680000,-212.54124199645776,-93.9689506809289
0.9938392336981262,0.23571538925170898,-501.6480797498189,1.1041043098206165,200,0.7955314,-5.5879354e-09,-0.006085634,6.951697587966919,0.0488764402998873,9.003848791122437,6.06586217880249,-103.78439076616074,0.5939881801605225,1.8099267482757568,67,88.37166493542028,607.8071353435516,2720000,-224.77420301737405,-99.3779507694496
1.0159084728971426,0.26575493812561035,-460.1466299998808,1.0763062751364472,200,0.7935478,-1.14087015e-08,-0.0058419663,6.844690799713135,0.04854653683594481,8.908557891845703,5.972213983535767,-112.85940276104391,0.584791898727417,1.7916350364685059,68,81.92392996189423,616.7222530841827,2760000,-218.16543683773168,-97.87580937157855
0.9711577872928536,0.2440357208251953,-457.9033940370768,1.0348953718296707,200,0.79098004,8.8475645e-09,-0.005797747,6.869077920913696,0.0489600392595749,8.925279378890991,5.999563694000244,-104.51877365297983,0.5819680690765381,1.805699348449707,69,87.06790055851042,625.6539785861969,2800000,-206.93783830546775,-92.90504827983855
0.9782875889346561,0.24422240257263184,-552.0913656186513,1.0607029829982166,200,0.7882659,1.6763806e-08,-0.0057668737,6.824267864227295,0.048947633628210974,8.869780540466309,5.952942132949829,-106.75134701622062,0.5828502178192139,1.7947094440460205,70,88.58329478534647,634.5300478935242,2840000,-221.2051362171416,-98.60075902375597
0.9587097692494222,0.24294471740722656,-591.6886091892334,0.9975065471014318,200,0.78499526,1.094304e-08,-0.0051000314,6.96947455406189,0.04927140548984272,9.012789964675903,6.098982334136963,-106.8452507281011,0.5845251083374023,1.7939276695251465,71,93.4066463190401,643.5491082668304,2880000,-224.88893403911788,-100.02720224076725
0.9508025302391159,0.24687767028808594,-453.0800653322119,1.083953049360722,200,0.78159034,1.5832484e-08,-0.0061897584,6.795320272445679,0.04875102568123491,8.842718601226807,5.9305901527404785,-94.64973547539346,0.5800552368164062,1.793900966644287,72,86.37046355703531,652.3985705375671,2920000,-212.68306175701426,-95.63852107066232
0.9745042406769142,0.2438066005706787,-450.5877840333361,0.9958919882018651,200,0.7781688,9.313226e-10,-0.0061068237,6.9325852394104,0.04866981350608124,9.003673076629639,6.066539764404297,-94.49811259924222,0.5798053741455078,1.8206448554992676,73,83.2436647213241,661.4086766242981,2960000,-216.4172147529714,-97.16192449838502
0.9677808815751341,0.25014209747314453,-438.3483141739739,1.023555371272601,200,0.774674,-2.9802322e-08,-0.0054886113,6.82103705406189,0.04873131567094052,8.867367506027222,5.951289415359497,-97.68297259983133,0.5813992023468018,1.7897131443023682,74,80.05059158316887,670.2823085784912,3000000,-208.67139628790093,-92.9195424514373
0.9519651090897489,0.2456810474395752,-513.0658434454826,0.9626666351083679,200,0.7710218,3.7252903e-08,-0.006213537,6.9075844287872314,0.04888621968459822,8.961406230926514,6.039043188095093,-96.86694466403604,0.5806100368499756,1.801518201828003,75,82.47038346975037,679.250168800354,3040000,-209.18461822512444,-93.57359198471633
0.98135513899588,0.2431166172027588,-448.5585825642803,1.0119441151661162,200,0.7672733,-3.4226105e-08,-0.0051814932,6.840285539627075,0.04901463797401961,8.887601613998413,5.9738640785217285,-102.82804793037363,0.5817010402679443,1.7976257801055908,76,83.67991484463198,688.1444609165192,3080000,-212.91938669253898,-95.28513858799266
0.9865345417617735,0.24370741844177246,-660.2715180477684,1.0099768590366196,200,0.7638124,-8.381903e-09,-0.0015560444,6.880680322647095,0.04902872470545311,8.922914028167725,6.01288104057312,-96.6564976766444,0.5809009075164795,1.791991949081421,77,91.28601485840095,697.0737738609314,3120000,-217.03416608465662,-96.75803818680448
1.0515962939223344,0.25184106826782227,-527.7025282604485,1.0372744873937625,200,0.76029724,-1.9557774e-08,-0.0068094153,6.772606611251831,0.04900759049678841,8.823145389556885,5.909916162490845,-105.07899978437355,0.5791800022125244,1.7921507358551025,78,80.19927975094083,705.9033133983612,3160000,-204.49596761368176,-90.71362201010093
1.0699678056525224,0.2504301071166992,-558.5186250629504,1.1959899120551925,200,0.7572411,-1.6763806e-08,-0.006338648,6.998475551605225,0.049149939414363734,9.047150373458862,6.112771987915039,-105.04202847852511,0.5921757221221924,1.7916975021362305,79,83.2263471959215,714.9569575786591,3200000,-216.52018356605967,-95.87705109329538
1.1313309212195513,0.2552318572998047,-544.1001912768637,1.1828502931806903,200,0.7547552,-2.7939677e-09,-0.006673143,6.813411235809326,0.04907893879859655,8.864783763885498,5.941198825836182,-108.33503303891177,0.5807826519012451,1.7896854877471924,80,86.15661104975759,723.8285691738129,3240000,-222.80328328689006,-99.65820144689215
1.1654889727527817,0.2608780860900879,-425.4459542263882,1.1802288988604943,200,0.7528005,9.313226e-10,-0.0064893262,6.912597179412842,0.04929430852266095,8.972187757492065,6.037278413772583,-106.29657604621524,0.5854330062866211,1.792250633239746,81,75.75367430436097,732.8075113296509,3280000,-213.55306462520878,-96.45407613612119
1.139540337448176,0.26105308532714844,-475.2252631537797,1.1950495670310977,200,0.7508493,-1.816079e-08,-0.0068694223,6.767837047576904,0.049007751803875434,8.845361471176147,5.900054454803467,-103.88982940401392,0.5797913074493408,1.809842824935913,82,73.87558911408294,741.659815788269,3320000,-212.6572052126064,-93.97645171085722
1.1262963547293765,0.24577832221984863,-461.32225003392904,1.175160992463523,200,0.74882334,-2.2351742e-08,-0.007052425,6.855544328689575,0.049223524781076056,8.914441347122192,5.987128734588623,-95.57291828034418,0.5802731513977051,1.8065357208251953,83,70.16771655968275,750.5808432102203,3360000,-204.98866184829498,-90.85422867775176
1.1501042151865681,0.2592456340789795,-465.2628409694423,1.2070567087692003,200,0.7465248,-3.5390258e-08,-0.0067806602,6.78544020652771,0.04917378879174269,8.852295398712158,5.919244289398193,-106.38025239502369,0.5792636871337891,1.8010609149932861,84,73.95413899150556,759.4395823478699,3400000,-215.79304865619488,-95.5323453717162
