Time,train-AverageForwardReturn,train-EnvExecTime,train-AverageCtrlCost,train-PolicyExecTime,Time-SampleProc,Time-Sampling,train-AverageReturn,LossAfter,train-MinForwardReturn,train-MinReturn,train-MaxForwardReturn,train-AveragePolicyStd,train-StdReturn,n_timesteps,train-StdForwardReturn,LossBefore,train-AverageDiscountedReturn,train-MaxReturn,Itr,ItrTime,Time-Optimization,train-NumTrajs
259.20150542259216,-0.0046245154821301405,11.899478197097778,2.105624700920958,0.7323837280273438,1.4247472286224365,13.072104215621948,-45.29765027937358,-0.007826653,-1.7867246914042587,-358.41938167877123,1.5555137434063786,0.958842,45.64708780554697,600000,0.44896770349972603,-0.021247484,-33.09816899431643,10.004195577237876,14,17.082671403884888,2.55450701713562,966
276.4861409664154,-0.015969023906605158,11.981786966323853,2.1091404086478964,0.7479784488677979,1.4637327194213867,13.175676107406616,-44.8038559390514,-0.007371045,-1.5549027191880163,-313.2590627631003,1.7852364820129873,0.95559466,44.81317891182284,640000,0.455313757128834,-0.014524606,-33.36136042356798,13.61440724042572,15,17.27832007408142,2.6116700172424316,1009
293.3809287548065,0.0030255544765358192,11.717488050460815,2.1030430582391375,0.7305130958557129,1.4080467224121094,12.883957624435425,-41.74141272122345,-0.007195077,-1.8088331207375685,-251.51998856167037,1.6137869712241777,0.95275885,39.911048647772304,680000,0.4662823637504113,-0.01252128,-31.728849101320876,18.918009361153043,16,16.888511180877686,2.5637662410736084,1046
310.5405809879303,0.00321043548644787,11.89317274093628,2.0986315863833003,0.7417738437652588,1.453587293624878,13.080520153045654,-42.901422547672226,-0.00790629,-1.7293919401484903,-289.82421584176325,1.5626370712851843,0.9503835,44.76279713687633,720000,0.45734405918925003,-0.017916273,-31.82548178683911,16.849704228221935,17,17.15332007408142,2.5916075706481934,1024
327.87299060821533,-0.0036990173250229692,11.98197054862976,2.0977572918514866,0.748877763748169,1.5340943336486816,13.177677869796753,-39.266085218961784,-0.007783501,-2.0305156702720417,-275.6555030719879,1.6497338722888266,0.9473941,38.016766422137636,760000,0.4633691516512615,-0.015624912,-30.156712659431346,24.804769484408613,18,17.325820684432983,2.579972267150879,1101
345.17065024375916,-0.005993860148422361,11.843639135360718,2.0945799424224165,0.7399065494537354,1.6994884014129639,13.02740216255188,-40.95018578615768,-0.007915968,-1.4766170301704007,-280.1088126541005,1.616854330789543,0.94334275,41.32309525439573,800000,0.46642195235808104,-0.017307682,-30.915489500270503,8.92500837907365,19,17.2911593914032,2.5355632305145264,1074
362.32000851631165,-0.0015689197533566492,11.86981463432312,2.0929596597016293,0.7371642589569092,1.5114455223083496,13.052053213119507,-40.08665255102809,-0.007602635,-1.3798271198758156,-271.9934146747282,1.4079968177958146,0.93955994,40.80833516414024,840000,0.44767658985103215,-0.01338532,-30.378270965014778,14.143362224666557,20,17.1423282623291,2.544339418411255,1087
379.1121666431427,-0.0006516364844278409,11.593899011611938,2.0956772694264147,0.7214882373809814,1.523876667022705,12.751315355300903,-39.31096483497887,-0.008221727,-2.0948420425226746,-301.95415544657914,1.60268464792544,0.93614155,41.58441343994408,880000,0.4879409661892318,-0.029272903,-29.906123412664506,20.692373470975166,21,16.785912036895752,2.4776461124420166,1130
396.1084280014038,0.028266994514323927,11.786763668060303,2.0898395518591517,0.7262160778045654,1.4957928657531738,12.956979513168335,-35.39140128582322,-0.008087294,-1.7061859009429385,-286.2430915521372,2.381651180894493,0.93267584,36.674981115816955,920000,0.46765032358683617,-0.019307923,-27.448251065707627,45.0309078068121,22,16.98982572555542,2.509054183959961,1182
413.32339119911194,0.0077214599086543765,11.951704740524292,2.0913311911424715,0.7440931797027588,1.484588384628296,13.143866300582886,-34.353889060438085,-0.00859695,-1.806724266300047,-253.48013922734057,1.8501279404057986,0.92885196,35.668584529370904,960000,0.4667251342233607,-0.015156384,-26.849906595399528,15.744779408295974,23,17.208760976791382,2.5431294441223145,1239
430.2445077896118,0.0006354367052024417,11.766578912734985,2.090701158804325,0.7286362648010254,1.4409806728363037,12.937478065490723,-34.81849421672972,-0.0082978755,-1.4414301077687108,-310.92162051691355,1.6727867872544764,0.9249862,36.3471706462389,1000000,0.4700172956756914,-0.01373377,-27.203176851157778,35.75412341973737,24,16.915038108825684,2.5008347034454346,1235
447.10785365104675,0.01868356630508045,11.701251983642578,2.086080709317322,0.722681999206543,1.4814956188201904,12.863906621932983,-33.70666136366679,-0.008573323,-2.178218540575055,-302.58487111151237,1.5278329066224812,0.921268,35.20499068121531,1040000,0.47467836631372223,-0.016007055,-26.471524387301585,16.08482404185182,25,16.85698652267456,2.4817066192626953,1263
463.78576707839966,-0.008631638779454803,11.56383204460144,2.087759166538628,0.7189877033233643,1.4637930393218994,12.719123840332031,-33.63203826470538,-0.009029582,-1.8228037972046311,-267.72549819074277,2.08432266252382,0.9176238,34.884796935358125,1080000,0.46308568012992396,-0.013906804,-26.57278609439554,44.10997719729386,26,16.67161798477173,2.4508888721466064,1294
480.7681448459625,-0.007472705730210831,11.792564868927002,2.082199711640215,0.7291715145111084,1.4755072593688965,12.962092876434326,-32.731268959684726,-0.008649866,-1.7546196709289716,-299.971556496793,1.783777227698846,0.9142587,34.360252298507106,1120000,0.45489338318789796,-0.018902233,-25.987307357554588,25.534982682167794,27,16.976176500320435,2.5015156269073486,1336
497.7519519329071,0.011883963308791845,11.800261735916138,2.0851481414633537,0.7309083938598633,1.4793586730957031,12.975833415985107,-33.179775716586846,-0.008325707,-1.9677224041110255,-274.6920503011646,1.8190626600137298,0.91100556,34.55763512868072,1160000,0.47247116704521286,-0.023332175,-26.203100344955235,15.435314038803293,28,16.97777557373047,2.4924869537353516,1296
514.8756136894226,0.008056309819856163,11.893601894378662,2.0849607435838156,0.7367355823516846,1.4775769710540771,13.076960563659668,-31.602945615983476,-0.0095663825,-2.076767189099064,-277.41155073521566,1.8145268795207106,0.9077872,34.05595213074405,1200000,0.4671486814236697,-0.012796177,-24.94570952193422,29.99600896229281,29,17.117290258407593,2.5239529609680176,1347
531.8595139980316,0.007310073720316915,11.776747703552246,2.08321142135407,0.730654239654541,1.491750717163086,12.950865507125854,-31.795753111075324,-0.009313962,-2.002751006945679,-271.9233150611806,2.1847055167204505,0.90418255,35.146591837019486,1240000,0.4730053820041608,-0.02239052,-24.96216987787135,63.73673527624079,30,16.977434873580933,2.4970829486846924,1358
548.8824152946472,0.015153796123058965,11.79725694656372,2.0849932084057756,0.728203296661377,1.527268886566162,12.969961166381836,-29.398263320897772,-0.008531231,-1.5697409895238101,-286.38405491274546,1.732349466335961,0.9004439,30.549632487084274,1280000,0.4705965824961402,-0.011490508,-23.791650410946755,23.39111288212803,31,17.016772270202637,2.487090826034546,1441
565.6264760494232,0.00541824000014257,11.570397853851318,2.0812565990315877,0.7201254367828369,1.5096049308776855,12.730625867843628,-30.503606494234543,-0.008182797,-1.8153686381704932,-267.1267873774912,1.8502497637695599,0.89673954,32.313092745346935,1320000,0.4552155706540107,-0.020743605,-24.523697970700926,22.706051629073013,32,16.73765730857849,2.456824779510498,1425
582.4373350143433,0.0008097560019709806,11.639689207077026,2.0880888369961284,0.7185750007629395,1.51186203956604,12.798917055130005,-29.350575199308295,-0.008386346,-1.4390211343235402,-272.5214706148271,2.128521742995367,0.8930151,31.79461338185194,1360000,0.46667773772964743,-0.022147581,-23.63275847933419,28.09615911157964,33,16.804396390914917,2.4519810676574707,1484
599.2071802616119,0.021012290526980167,11.587353467941284,2.086708943039332,0.7217249870300293,1.4991610050201416,12.751065969467163,-27.63702323849418,-0.008945294,-1.6425423217467134,-254.38899839149138,1.6427462812893405,0.88952243,29.765554830783454,1400000,0.4565675740224827,-0.01661338,-22.527696756323113,32.22978871969779,34,16.76346468925476,2.4710075855255127,1522
615.936422586441,0.012895647398739711,11.544537782669067,2.0806311831435353,0.713839054107666,1.5313992500305176,12.706183195114136,-27.220940876287578,-0.009438961,-1.6348620127277507,-248.48593362123268,1.7460392941065532,0.8858171,29.15649569585966,1440000,0.46122294461415847,-0.023654899,-22.244495284091514,21.27457136083951,35,16.72268557548523,2.4439072608947754,1555
632.8645005226135,-0.01310334381358498,11.693878412246704,2.0927083108271245,0.7222316265106201,1.5577821731567383,12.865184307098389,-27.469615504629417,-0.008662853,-1.9637442940313852,-318.28879276386215,1.9205825543551118,0.8813973,30.651745235298993,1480000,0.47399728401336505,-0.021295045,-22.396811330383258,18.215408631763275,36,16.92195725440979,2.46392822265625,1585
649.7868583202362,-0.010000373935987579,11.70255184173584,2.099371652345513,0.722050666809082,1.5451045036315918,12.871406555175781,-25.05168503156563,-0.010018062,-1.922757662832902,-299.3558004773526,1.7161603839214519,0.8764116,27.067890407656247,1520000,0.45486712631637444,-0.020227162,-20.913275055343885,32.802545063465494,37,16.91576051712036,2.453404426574707,1757
666.73140001297,-0.002929106768932443,11.682811975479126,2.100674615300761,0.7272701263427734,1.5574610233306885,12.862987279891968,-26.20307839484284,-0.009383931,-1.7109137143874635,-269.5891475575732,1.5898861128168382,0.87125784,30.92918960994901,1560000,0.45383570194543205,-0.018509654,-21.340997936211963,16.61400788580882,38,16.93808126449585,2.472978115081787,1669
683.7142448425293,-0.012115917653992978,11.723027229309082,2.1124344228566523,0.7188334465026855,1.570464849472046,12.897483825683594,-23.781157280493364,-0.009565984,-1.6938607458739483,-289.10827764704175,1.742218183922168,0.8664702,25.472889658125965,1600000,0.4580844595662122,-0.019288698,-20.10604971960025,15.208893048107594,39,16.976503610610962,2.4603898525238037,1859
700.5777606964111,0.0007336060072964259,11.584883451461792,2.106821036582046,0.7165639400482178,1.6093952655792236,12.759641647338867,-21.37889864550751,-0.0093477415,-1.9678928840659466,-226.14507228793312,2.178054896964563,0.8619189,20.846366057840104,1640000,0.4532785306459075,-0.012869236,-18.552635942848788,41.92758400434743,40,16.857163190841675,2.4372570514678955,2019
717.4667770862579,0.018906509790404823,11.576107501983643,2.117306753348804,0.7178168296813965,1.6303448677062988,12.756627321243286,-21.253790221288256,-0.009884814,-1.9335220514429647,-240.47369960560025,2.0416149660530145,0.8572544,24.53305904049917,1680000,0.4456525641650252,-0.017396865,-17.955016294750287,30.85319605633204,41,16.882665395736694,2.444329023361206,2023
734.2879004478455,0.020899356236962208,11.528279066085815,2.1293761860598095,0.7119395732879639,1.6353273391723633,12.695589065551758,-20.201091246359304,-0.01002355,-1.7179226372962624,-284.44751400666877,1.646540910025877,0.85244226,21.949225407957645,1720000,0.4340895969791865,-0.021276701,-17.434735708686755,11.316979424374477,42,16.814911603927612,2.433098316192627,2150
751.0064465999603,-0.01804785913017227,11.439566612243652,2.1302857367497525,0.7061734199523926,1.6577706336975098,12.608219623565674,-20.11619837281939,-0.009096728,-1.7314386048520753,-248.7608238963053,1.5998066152389347,0.8478179,21.447976648743747,1760000,0.4390057403086542,-0.016081484,-17.493273413151595,19.144721450013723,43,16.712225675582886,2.399184226989746,2232
767.8980782032013,0.010810163734857919,11.570573806762695,2.1420850094785657,0.707183837890625,1.662560224533081,12.744162559509277,-18.742271000189824,-0.009144086,-1.745341716407953,-246.63663025329706,1.652835887464174,0.84319836,19.586432433801686,1800000,0.430132844901744,-0.016728476,-16.430373602371162,24.905770119369716,44,16.883970975875854,2.4213407039642334,2321
784.6252253055573,0.006184583900920052,11.424285650253296,2.1401153699904603,0.7036592960357666,1.6728167533874512,12.595109462738037,-18.29959619538527,-0.009398129,-1.8928089946277158,-258.0512451059997,1.9445615918328338,0.83853924,19.537278883985866,1840000,0.43506115409533963,-0.02122888,-16.102123585173068,21.411925575189613,45,16.72099280357361,2.3956120014190674,2418
801.5572979450226,-0.007054908374889588,11.58893084526062,2.150349833682759,0.7103114128112793,1.6758544445037842,12.772985458374023,-18.48546029159308,-0.009528746,-1.716752673701753,-264.98810880485485,1.631521334872336,0.8340487,21.090757471952166,1880000,0.4346624386994403,-0.019319003,-16.17476989142014,19.54496465389487,46,16.925767183303833,2.4214274883270264,2432
818.5539209842682,-0.002773274636623626,11.628854036331177,2.1410190134255522,0.7081208229064941,1.7034742832183838,12.806968688964844,-17.438258074604732,-0.009223116,-1.6164897398909728,-251.6437825239928,1.8777780616834,0.82900095,18.030669084853667,1920000,0.43065128937548197,-0.018519169,-15.486240393897882,29.58055947202041,47,16.990524530410767,2.42090106010437,2537
835.4042434692383,0.015469709301087167,11.46191143989563,2.139536125410208,0.7016701698303223,1.7415597438812256,12.636976718902588,-16.564875830763736,-0.009734708,-1.9211238271278386,-293.15781237099975,1.6979953060358777,0.8235436,16.40293095353776,1960000,0.42862504852321237,-0.018371958,-14.906754908685123,24.002352742112553,48,16.843763828277588,2.410876989364624,2664
852.3160860538483,-0.00010190254216086236,11.52709150314331,2.1387882506787435,0.7020561695098877,1.7486798763275146,12.70479679107666,-15.876451006961696,-0.008138777,-1.755653965328887,-253.19886773436315,2.1827779928311832,0.817986,14.491645223294963,2000000,0.4318471549160634,-0.016434824,-14.432086245426976,35.45659642561052,49,16.905578136444092,2.389228105545044,2803
869.3781609535217,-0.009096840941654898,11.621996402740479,2.1368378859828967,0.7048478126525879,1.792241096496582,12.807419776916504,-15.729918250422864,-0.009476101,-2.2110844877374114,-237.03780225134176,1.6371741554681267,0.8129176,14.945077966320776,2040000,0.43170530916053584,-0.016931636,-14.254956783861479,18.782549439008694,50,17.0557804107666,2.395671844482422,2828
886.2550625801086,0.016192810033943288,11.478790283203125,2.1209266683359598,0.7023193836212158,1.740427017211914,12.657980918884277,-15.226285150290892,-0.008564122,-2.068478436851611,-226.19395139290833,1.8736944105659887,0.80773115,15.345011287547564,2080000,0.43809427966251174,-0.013338754,-13.734223067726813,32.69030271463349,51,16.859841346740723,2.3952112197875977,2817
903.2176713943481,0.006004771067020932,11.544216394424438,2.1223007209986515,0.7000648975372314,1.7649316787719727,12.725014209747314,-15.125985669967266,-0.009101338,-1.578039662660578,-226.1077897263602,1.7484163450499817,0.80243915,15.019918464249951,2120000,0.4316178338659309,-0.01613378,-13.70980778720858,21.974010141468245,52,16.956311464309692,2.405298948287964,2874
920.0885553359985,0.00038181513685234036,11.431982278823853,2.11430196725535,0.6998093128204346,1.813692569732666,12.611205816268921,-14.850161180972234,-0.00832743,-1.8004027063834245,-255.65476562571857,2.260447073780781,0.7971649,15.095305085807635,2160000,0.4417082547056495,-0.01769352,-13.48299934039154,30.381918652306318,53,16.86450982093811,2.377863883972168,2940
937.0351674556732,0.0019183650999965653,11.489537954330444,2.1072010702834123,0.6975388526916504,1.8106086254119873,12.670466184616089,-14.309907549971898,-0.009348133,-2.2622724921946737,-245.82748967224933,2.0267776820633565,0.79166603,12.824745794118503,2200000,0.4519333555015589,-0.017753545,-13.122513554699205,47.603654344798876,54,16.940564155578613,2.389775276184082,3007
954.1140789985657,-0.01827325354828822,11.629059076309204,2.102213950165781,0.7057373523712158,1.784144639968872,12.821464538574219,-14.73971669702607,-0.0077895145,-1.708585323585067,-216.75695756175287,1.83787397651025,0.78634596,15.015689749675822,2240000,0.45444452518854206,-0.015583905,-13.327719711812549,21.02185439308935,55,17.07265615463257,2.3998630046844482,2974
971.0219395160675,0.004000259853118076,11.48579478263855,2.0862946677537537,0.6972801685333252,1.7938392162322998,12.666496515274048,-13.91417941682717,-0.0076678465,-1.9920979164091581,-226.49875407202666,1.7002447671999388,0.7812292,13.807336578712565,2280000,0.4481221371802165,-0.017034376,-12.691693290183943,21.585271483085254,56,16.901410341262817,2.374396324157715,3036
988.1298379898071,0.011005394329919886,11.58832335472107,2.0806992901138415,0.7052345275878906,1.851252555847168,12.783752918243408,-13.229395147231726,-0.009088677,-2.8391835220195363,-209.7254253343182,2.3576762925655563,0.7761078,12.241166390757888,2320000,0.45292709725506114,-0.01627316,-12.184772137253622,40.98565962238323,57,17.101635456085205,2.3982315063476562,3154
1005.1033821105957,-0.007407100802102171,11.49377703666687,2.0669023992484346,0.6975724697113037,1.8147320747375488,12.67885160446167,-13.477094425159645,-0.008845781,-1.7645250153907113,-229.81707962536524,1.6748709020711774,0.7705942,12.309492805508624,2360000,0.44694931993807474,-0.010486391,-12.362435383222621,11.929780131095434,58,16.967342138290405,2.4035894870758057,3111
1021.9272034168243,-0.02733976259067734,11.339773178100586,2.0498071059588483,0.6974551677703857,1.8250770568847656,12.526580572128296,-13.63888122372605,-0.008395791,-1.6216102866364208,-200.36840056880314,1.6404970344944334,0.7648546,13.235238087969883,2400000,0.4344854218157526,-0.0149448095,-12.42968266773197,7.136692974457007,59,16.817258834838867,2.3981289863586426,3105
1038.976948261261,0.0029983553364693904,11.499629735946655,2.040458937066777,0.6971085071563721,1.870835304260254,12.685343742370605,-12.870524890488609,-0.0086931875,-1.4087297727225092,-220.37068868045773,1.729608561634335,0.7592259,12.642869127842417,2440000,0.4156885766547275,-0.015331951,-11.797204750810366,41.10514793409396,60,17.04317545890808,2.416731834411621,3177
1055.9031612873077,-0.004922781254949137,11.410951852798462,2.0234563248186483,0.6978199481964111,1.8439931869506836,12.59916067123413,-12.63079188259513,-0.007503334,-1.760036772399272,-196.11843941322715,1.6135015791214664,0.7533855,11.246150251707569,2480000,0.4250848368101478,-0.012907922,-11.654310596636426,26.237905066143668,61,16.91971206665039,2.4070825576782227,3177
1073.142216682434,-0.01776287174688572,11.674636363983154,2.0103186115498337,0.7074973583221436,1.8284614086151123,12.877289056777954,-12.496696953599882,-0.008271551,-2.018318236497737,-193.16579235412195,1.9553329142976559,0.7477555,10.591774799012224,2520000,0.4357720233065317,-0.018859224,-11.585140889599609,30.03131517965184,62,17.2325222492218,2.456902265548706,3219
1090.1437101364136,0.0328174365737536,11.469760179519653,2.0040049755871787,0.7010560035705566,1.8503751754760742,12.662758111953735,-11.8715842798849,-0.008287197,-1.9319143255262556,-183.9176528828275,1.6823436582138591,0.7424655,10.489675571999935,2560000,0.41589552867077173,-0.01994253,-10.999024979948603,21.258478101176514,63,16.99512028694153,2.4121406078338623,3187
1107.0624969005585,0.021481534868898478,11.396015882492065,1.9970306739780623,0.6924726963043213,1.8821601867675781,12.574286699295044,-11.733330274943205,-0.008739152,-1.8890856785864825,-192.54426019979198,1.9137876388369943,0.73735565,11.179403472398302,2600000,0.4299289063061329,-0.011286502,-10.854219418294479,57.63180736035768,64,16.91261625289917,2.383510112762451,3267
1124.2628116607666,-0.003313560838415914,11.544555187225342,1.9897028756916584,0.6992590427398682,1.977191686630249,12.735000610351562,-11.784434826621013,-0.008088193,-2.102313458621532,-177.60353831940796,2.633220697021297,0.7319105,10.995314741506238,2640000,0.4549171938768508,-0.006510006,-10.928297772787277,45.62429062932557,65,17.193609714508057,2.408729076385498,3326
1141.4682221412659,0.02371226817498099,11.550460577011108,1.9715056066524466,0.7019538879394531,1.9780707359313965,12.745338439941406,-11.252015873470931,-0.0083438335,-1.613146558229916,-174.87109057765986,1.5992890890168243,0.7261272,10.489171895134982,2680000,0.4421679834648234,-0.013073524,-10.373469727812008,17.573385047178178,66,17.19892191886902,2.4021692276000977,3302
1158.5111932754517,0.00755806573972498,11.45487117767334,1.9562393352636493,0.6977381706237793,1.9462368488311768,12.643606424331665,-11.580748312940559,-0.009204391,-1.8877615537502936,-200.65580542011534,1.8267243833199636,0.72028595,12.44172885200598,2720000,0.44297807235601905,-0.01400125,-10.5831708216544,29.91482133436995,67,17.03665256500244,2.3769819736480713,3188
1175.586192369461,0.002759848882874479,11.490813255310059,1.932558859649324,0.6958744525909424,1.9283592700958252,12.67750358581543,-11.159802790411113,-0.008412852,-1.8066080795065846,-213.47667810629434,1.7285303203337432,0.71486646,10.925151756548493,2760000,0.4304715903542537,-0.0018287018,-10.302275245158718,29.423867929933202,68,17.068697690963745,2.396287202835083,3280
1192.4818754196167,0.01614246501114164,11.417690992355347,1.9142792198512506,0.6963691711425781,1.8342065811157227,12.607661008834839,-10.796778525162091,-0.008567714,-2.0131869892601753,-195.92274897644938,2.185106587243991,0.70962965,10.851673170432766,2800000,0.42305252399581095,-0.0072985464,-9.951040228965244,50.1379321190249,69,16.88932180404663,2.3754706382751465,3219
1209.604526758194,-0.03874118013433303,11.48700213432312,1.8953202697738865,0.6957457065582275,1.9874775409698486,12.675093173980713,-11.331748925257678,-0.008152228,-1.6532738142035506,-194.13408926598487,1.9825472561407897,0.7046408,11.304194311484292,2840000,0.4217181308899426,-0.005535549,-10.385598658868506,30.971272533034902,70,17.116203784942627,2.3818960189819336,3228
1226.5923163890839,0.007550123303500536,11.445754528045654,1.883812509831008,0.693352222442627,1.9153809547424316,12.632758378982544,-10.759346677318964,-0.0073417346,-1.854040023142197,-169.09920462563477,1.5962334452485014,0.69971985,11.018799731956697,2880000,0.4162419867768736,-0.011331612,-9.89185008221512,32.279205495000795,71,16.98147487640381,2.36781644821167,3221
1243.5840723514557,0.011630511437699852,11.438488006591797,1.8746919263570836,0.6959011554718018,1.9066877365112305,12.628636360168457,-10.46799710138992,-0.0090217525,-1.8852064115215748,-188.52399550436002,1.6144574574002568,0.6945233,11.283063916698937,2920000,0.41158449348164916,-0.007659767,-9.609715360145549,43.57929124869382,72,16.985555171966553,2.3782670497894287,3245
1260.6543877124786,-0.005187313342792603,11.499950647354126,1.8625703852726174,0.6966822147369385,1.9256365299224854,12.691319465637207,-10.261181848292768,-0.008103344,-1.7963669874062127,-177.16104464786503,2.094601320340099,0.6892318,10.01615445560021,2960000,0.408537585750389,-0.019004073,-9.484514840305737,41.979030425896255,73,17.063937425613403,2.374880313873291,3300
1277.696052312851,0.028859702413562137,11.498989820480347,1.8421633806580946,0.6975240707397461,1.8956949710845947,12.693281888961792,-9.304834930123855,-0.007822248,-1.5370543967575363,-159.28648217345426,2.4713159246137106,0.68426955,7.919080933426934,3000000,0.4136360550152802,-0.00034515717,-8.731456713674978,37.6679893144034,74,17.034605026245117,2.3770649433135986,3397
1294.673253774643,-0.0038838587187462552,11.425896406173706,1.8283859482782872,0.6986403465270996,1.8861842155456543,12.619020223617554,-9.831615346320817,-0.007681561,-1.8483884685536012,-165.70618385089904,1.8043610031888826,0.6792088,9.29803772766976,3040000,0.4045372835254134,-0.015186867,-9.117055854650783,28.50751456622952,75,16.970908164978027,2.390645742416382,3363
1311.7912464141846,0.013570273343611106,11.601157426834106,1.8149890849100252,0.698267936706543,1.8584091663360596,12.795992136001587,-9.357949702880635,-0.0070252437,-1.6028142110394015,-170.72147408463977,1.3421662927298297,0.6740703,8.911084730373986,3080000,0.4094495442146978,-0.010342907,-8.673904787248881,33.12806489165167,76,17.111534595489502,2.3870177268981934,3330
