Time-OuterStep,Step_1-AverageReturn,Step_1-StdReturn,Time,LossAfter,Step_0-AvgFinalForwardVel,Step_0-PolicyExecTime,Step_1-AverageDiscountedReturn,Time-TotalInner,Step_1-EnvExecTime,Step_1-AvgCtrlCost,Time-InnerStep,Itr,Step_1-AveragePolicyStd,Step_0-AveragePolicyStd,ItrTime,Step_0-AverageDiscountedReturn,Step_1-AvgForwardVel,KLInner,Step_0-StdReturn,Step_0-NumTrajs,Time-Sampling,Step_1-AvgFinalForwardVel,Step_0-AvgCtrlCost,Step_1-MinReturn,Step_0-AvgForwardVel,Step_0-MinReturn,Step_1-PolicyExecTime,Step_0-MaxReturn,Time-SampleProc,Time-MAMLSteps,Step_1-NumTrajs,Step_0-EnvExecTime,Step_1-MaxReturn,Step_0-AverageReturn,LossBefore,KLCoeffInner,n_timesteps
3.2143802642822266,-35.686262766658004,56.29326586745825,301.25518894195557,-0.0022131812,0.048519222567468094,0.8731706142425537,-15.6217343248401,22.915517568588257,7.86106014251709,0.04985356098929801,0.16723012924194336,10,0.98335826,0.9832088,26.151418924331665,-13.88029149267571,0.003058770779496272,0.0074452357,53.778354826400935,800,21.984647274017334,0.027216624865491267,0.0497410417074643,-211.57021567337165,0.017287695978602316,-180.38285731336464,2.758383274078369,152.33957727994854,0.715174674987793,3.2145209312438965,800,7.847963571548462,173.60539587068234,-32.847795732976046,-6.032735e-09,0.0005,3520000
3.191441774368286,-36.82345907621739,55.95420204807507,327.82934165000916,-0.0025561242,-0.01962269918574333,0.8759338855743408,-15.60261645276156,23.36075258255005,7.883275508880615,0.04986028292518735,0.1922922134399414,11,0.9823918,0.9823973,26.573534965515137,-16.91202335094961,-0.0022155787313497236,0.009172711,55.75834839370212,800,22.344577312469482,0.01837537518482606,0.04990178117236467,-209.45176017584328,-0.013462088399095018,-263.95029096102866,3.1184840202331543,118.96129959237074,0.7754817008972168,3.191580057144165,800,7.801157236099243,169.32588501502238,-39.01986263261336,-3.7252903e-09,0.0005,3840000
3.250654935836792,-34.08187378789851,55.52463768275551,354.1661536693573,-0.0022138685,0.0631619132705974,0.8802065849304199,-14.74405248732885,23.063936471939087,7.8433473110198975,0.04978360573178902,0.16882538795471191,12,0.9811732,0.98136324,26.336265325546265,-14.39007791704079,0.010835721604447209,0.00787403,56.713754719569344,800,22.082799434661865,0.02259895386051655,0.049659756704209274,-199.12038728550357,0.01551930782710659,-207.66001986512163,2.884361505508423,196.26057440900223,0.7616136074066162,3.250818967819214,800,7.793371677398682,144.5407952483644,-33.09039015534475,-6.012617e-10,0.0005,4160000
3.2601282596588135,-32.25026296369738,56.43543419496257,380.7518632411957,-0.0024149648,0.05547814214210117,0.9035055637359619,-13.93875382768314,23.303188800811768,7.916636943817139,0.04985180189164232,0.16991090774536133,13,0.9801274,0.9802298,26.58514404296875,-15.781579278738109,0.01954032532179347,0.007877668,55.28284934366281,800,22.295341730117798,0.04703355603823613,0.049753921030271785,-208.21608970087118,-0.00021398915796792383,-247.71189143385413,2.873612403869629,154.34130400687792,0.7876954078674316,3.26027512550354,800,7.8985276222229,186.9765645185013,-36.17760000625396,1.6167778e-10,0.0005,4480000
3.215419292449951,-33.0452531913738,55.54354210211657,407.0732936859131,-0.002400032,0.009123113709427248,0.9088435173034668,-14.112793158834736,23.08031940460205,7.918137073516846,0.049625338076251725,0.17333006858825684,14,0.978749,0.9786695,26.32085394859314,-14.69897557369522,0.016056467921472948,0.0074149286,57.23984526402192,800,22.100270986557007,0.024700503225803278,0.04963602323725572,-205.0178652675109,0.018914144221570353,-255.84018991268994,2.8420357704162598,208.6403830069186,0.7570967674255371,3.2155630588531494,800,7.788614511489868,197.26085264168546,-32.42788653211892,9.737912e-10,0.0005,4800000
3.204139232635498,-37.117042751827576,56.36229916999382,433.0225627422333,-0.002461149,-0.03708077790956287,0.8771445751190186,-16.306220222959695,22.723788261413574,7.769734621047974,0.04963735423808689,0.16573023796081543,15,0.97703236,0.97664386,25.94869089126587,-14.836537682135598,-0.004577341324478937,0.0073800767,54.589909762908434,800,21.74375009536743,-0.020224143202986707,0.049653511774964694,-258.66607842920104,0.009944965916837304,-189.28953308167732,2.737412929534912,153.29127069632074,0.7659218311309814,3.204279899597168,800,7.7816712856292725,128.11126252812727,-34.18661820260757,2.128258e-09,0.0005,5120000
3.1740832328796387,-36.022307384722076,55.31563964625459,458.94838428497314,-0.0025094487,-0.033257155308218926,0.8689651489257812,-16.32492747781852,22.730027675628662,7.8780741691589355,0.049720834786464996,0.16949248313903809,16,0.97469753,0.9747002,25.9251971244812,-15.387809568091631,0.0009119587199336535,0.006618987,57.84867374298081,800,21.781434297561646,0.041672451209999545,0.049827065676585375,-254.7030612227401,-0.0007616524096377006,-246.59492046541226,2.758298397064209,153.335459751678,0.7311520576477051,3.174226760864258,800,7.745858907699585,175.6168614993909,-36.2388185816367,-1.47298e-09,0.0005,5440000
3.2075557708740234,-36.015223997034106,54.73783582556097,485.0149517059326,-0.0023316103,-0.011991756724748795,0.8728132247924805,-15.637491302591302,22.83753252029419,7.86910605430603,0.049901569199621625,0.16707849502563477,17,0.9728902,0.9729595,26.065913915634155,-17.36282985666643,0.0010428139687097937,0.0056066406,57.86322274809902,800,21.888740062713623,-0.006938802620419848,0.04991782084385277,-202.07935438365658,-0.015835117584980768,-291.8636204578566,2.750568151473999,153.32856326033223,0.7341446876525879,3.207693338394165,800,7.851396799087524,134.76400680494285,-39.28353626667181,-3.2071026e-09,0.0005,5760000
3.1812336444854736,-31.69567452193115,61.755892961869556,510.915607213974,-0.0023596925,-0.001434827145995885,0.8721587657928467,-14.190546299945504,22.697850465774536,7.81301736831665,0.04986619972242749,0.1653742790222168,18,0.9716173,0.97143936,25.90011215209961,-14.782474533455147,0.022498879257024106,0.0072550788,59.24786414421086,800,21.74754571914673,0.03711178772689858,0.04990266208136651,-218.0570559036845,0.01127217231861782,-277.122157711077,2.7550368309020996,177.78915130220818,0.7368555068969727,3.181384801864624,800,7.767350912094116,196.26882418120644,-33.98004555641162,1.4066693e-09,0.0005,6080000
3.1808459758758545,-35.032378882213536,60.14922070193979,536.8809194564819,-0.0025598903,-0.016622648032212913,0.8688480854034424,-15.233610762171741,22.76287603378296,7.840386629104614,0.049970286783914096,0.1645207405090332,19,0.9688948,0.9691011,25.964746952056885,-15.158815201971828,0.005772702877609791,0.007215365,61.40032920684257,800,21.79209589958191,0.05201821512584898,0.04985257025176676,-207.26578068524253,0.0038206667020061844,-261.6480688280714,2.743516445159912,153.25785881725614,0.7585225105285645,3.180987596511841,800,7.8068647384643555,150.00266654816176,-35.377923238946934,1.8822063e-10,0.0005,6400000
3.2182435989379883,-30.443031595209554,63.60063772594041,562.872480392456,-0.0024672083,-0.00466270729722788,0.8714041709899902,-12.84580432110156,22.75183653831482,7.8515684604644775,0.04984020418860878,0.16678905487060547,20,0.96604186,0.9661377,25.99102544784546,-16.284515848020334,0.027954504761738063,0.006084875,60.66436867040036,800,21.805889129638672,-0.013907101524341632,0.049886368487468115,-292.91515826936313,-0.005647246778413941,-222.7289854780172,2.7542483806610107,201.208389316259,0.731194257736206,3.2183778285980225,800,7.805815696716309,160.31527130084575,-37.21351107007122,4.7951936e-09,0.0005,6720000
3.166015148162842,-36.49636624297448,61.14560561202004,588.8420045375824,-0.0024908164,-0.035831338016043296,0.8750500679016113,-15.486683523242236,22.782148599624634,7.879882574081421,0.04987511347452061,0.16509723663330078,21,0.96289086,0.96270555,25.96895480155945,-16.042145180053584,-0.0020301267747811417,0.0072275945,62.32797817424522,800,21.823730945587158,0.023032126146063297,0.05002578487320819,-195.65518904505248,-0.010930401264370573,-251.41310616838206,2.747056007385254,191.17586656910237,0.7453498840332031,3.1661605834960938,800,7.772016525268555,193.31155624275905,-38.24464718231599,9.460003e-09,0.0005,7040000
3.227858543395996,-32.01155719407292,58.94928285781777,614.9899175167084,-0.0025277005,0.0480769600216186,0.8704609870910645,-13.909104157907954,22.89904761314392,7.927931785583496,0.04988922968745225,0.16624760627746582,22,0.9595165,0.9594696,26.147382497787476,-13.74095629665128,0.020479303893124783,0.0076778857,61.009841218772955,800,21.93152356147766,0.004016719243139,0.05000980701114286,-205.70673020609397,0.024138457109853094,-234.74739451220094,2.748412609100342,221.829988840633,0.7529647350311279,3.2280073165893555,800,7.852693319320679,136.43229930232496,-31.243620799707358,-9.367615e-09,0.0005,7360000
3.261303424835205,-25.83864297966669,67.17849907280021,641.1651298999786,-0.0027487662,-0.020829592312445095,0.8720743656158447,-10.97525008648394,22.89201521873474,7.915701389312744,0.05004600670864342,0.16671347618103027,23,0.95647424,0.95621175,26.174547910690308,-11.657901661280473,0.05223601508101864,0.007011594,63.19246520481522,800,21.920443296432495,0.03417819217945038,0.049846015038549026,-226.05142696903573,0.04236634744361063,-220.59563717410788,2.8247034549713135,189.03036280173518,0.7559397220611572,3.2614586353302,800,7.7175421714782715,176.49354731576264,-27.797586126216185,-2.7313831e-09,0.0005,7680000
3.200326919555664,-37.84993929077652,66.2850360532728,667.5172026157379,-0.0026055863,-0.029740350806477286,0.892343282699585,-16.83576694895388,23.128024339675903,7.953212738037109,0.05025415996018089,0.17131781578063965,24,0.95285696,0.95288795,26.35151743888855,-17.135974098203228,-0.008119253048959121,0.006359917,64.93137816115235,800,22.138746976852417,-0.03940527660204003,0.04997071874474601,-236.2273878890121,-0.018546587284108944,-218.95170370077582,2.862011194229126,147.715080746157,0.7686491012573242,3.2004783153533936,800,7.850604772567749,172.46092216208388,-39.953593677959276,-1.7264863e-09,0.0005,8000000
3.284367799758911,-31.650892366309073,62.055492693510544,693.8901741504669,-0.0027486037,0.013898903964107567,0.890916109085083,-13.82590475381734,23.06693720817566,7.872266530990601,0.049962772757920076,0.1716451644897461,25,0.95019466,0.94995624,26.372398138046265,-15.08737095355446,0.022536673163144685,0.006808604,63.71672574646094,800,22.01522731781006,-0.012173320374622957,0.049976065439716506,-239.02036325543293,0.008100060437329477,-306.5255524939461,2.842945098876953,233.17326976442473,0.8331592082977295,3.2845234870910645,800,7.8394858837127686,158.86172265254757,-34.486167533430574,-3.7729735e-09,0.0005,8320000
3.214189291000366,-34.27013233830431,64.26433107386914,719.989423751831,-0.0028901114,0.010830361117584309,0.9070971012115479,-15.021088215432584,22.860517978668213,7.808821678161621,0.05009988058323052,0.17350411415100098,26,0.9477497,0.9477761,26.09868836402893,-16.45105534500245,0.009855045592215563,0.006821829,62.3392971144203,800,21.887595176696777,0.022954711462037952,0.04997493362394951,-268.82066563305034,-0.013468804066778348,-250.3641944007927,2.7642667293548584,168.7339032817156,0.750485897064209,3.2143287658691406,800,7.849806547164917,136.04423819944898,-38.85852161295967,-1.0054559e-09,0.0005,8640000
3.228989601135254,-36.327218195932204,63.62590461592159,746.0124180316925,-0.0024487972,-0.018607219941854977,0.8707447052001953,-15.792057422514503,22.772456407546997,7.8352978229522705,0.04999482323404631,0.16623353958129883,27,0.94548875,0.9452859,26.02243661880493,-15.074832816908767,-0.00035224434015680223,0.007148984,63.16523287247678,800,21.820791006088257,0.01761089028154156,0.04993917107391465,-218.9577105666998,0.006269961656236029,-223.8438633116567,2.747615337371826,144.68295927822768,0.7375531196594238,3.2291362285614014,800,7.846998929977417,237.196013601495,-34.887508476697946,-5.2543356e-09,0.0005,8960000
3.1834793090820312,-42.55625479351706,67.28920060998297,771.9453327655792,-0.0026059167,0.02667146955945281,0.8693773746490479,-18.82979826768251,22.72822070121765,7.876114368438721,0.04988893426599332,0.16822195053100586,28,0.94244343,0.94244057,25.932380199432373,-19.970342275413728,-0.03187113116852127,0.008045683,67.80724951458951,800,21.772329807281494,-0.05581837666439982,0.04988813271246185,-258.0206261574386,-0.05005750225605385,-257.7981941477312,2.750816583633423,170.6681914530436,0.7396948337554932,3.183619260787964,800,7.728564977645874,202.58957803898875,-46.15724664516853,-1.1131165e-09,0.0005,9280000
3.221268653869629,-32.27873177354059,62.312750493127034,797.8762590885162,-0.0022973397,0.03326575290380825,0.8748948574066162,-13.626550653948115,22.688077211380005,7.8054986000061035,0.049787298686195795,0.16683745384216309,29,0.9402239,0.940421,25.93036937713623,-14.841821052255327,0.019199187759113365,0.008011936,65.1301079605598,800,21.726312160491943,0.02835154818185085,0.049886576068067894,-233.85750618719152,0.009099465614952444,-247.5197341834251,2.7608096599578857,206.52209387191905,0.7471451759338379,3.2214066982269287,800,7.749022483825684,168.06569379839195,-34.29021224610614,6.918236e-09,0.0005,9600000
3.1907949447631836,-26.304763415685112,66.88593510790925,824.1673913002014,-0.0025341206,0.019550327747189792,0.8712692260742188,-11.76876046315918,23.077831029891968,7.852749347686768,0.049908327921858245,0.16840434074401855,30,0.93871784,0.9385846,26.29058313369751,-13.387268261345056,0.049336497871097174,0.0075988704,65.70293562823328,800,22.14292860031128,0.07057199907660515,0.04993211794904909,-223.37237687723493,0.037162249649580766,-300.61581152170123,3.1352298259735107,200.78241070097224,0.7188007831573486,3.1909351348876953,800,7.75464653968811,173.50419269553234,-28.6854849407055,-6.476045e-09,0.0005,9920000
3.294158458709717,-40.916722797651644,66.48847353403778,850.2628865242004,-0.0026450537,-0.0019412587941927296,0.8733069896697998,-17.084255055352,22.77626657485962,7.860856294631958,0.049953254509682236,0.16618967056274414,31,0.93712926,0.9368558,26.09490466117859,-17.425199469748865,-0.024571403964151948,0.0072467304,67.8410284057945,800,21.803400993347168,-0.07574367172864317,0.04994270884387492,-297.45857457769387,-0.0174523954649359,-238.6838776024405,2.7681403160095215,232.263955524716,0.7576155662536621,3.2943079471588135,800,7.766435861587524,164.0525631937378,-39.47486520040074,4.0665267e-09,0.0005,10240000
3.2806570529937744,-31.300319266578008,67.95520608688881,876.5397071838379,-0.0025760646,-0.02102069973290845,0.8907334804534912,-13.541046786877642,22.974120616912842,7.8786046504974365,0.04998369258611917,0.17364025115966797,32,0.9356151,0.93562514,26.276198148727417,-16.45820422975771,0.02290401460477469,0.0063586878,67.70212694445183,800,21.959000825881958,0.012296655507942003,0.04982756263734726,-221.59677077043563,-0.008542872314317409,-260.4525552065092,2.851773738861084,196.042826308038,0.7932000160217285,3.2807979583740234,800,7.7516865730285645,180.99673600844537,-37.62935180124744,-2.1785498e-09,0.0005,10560000
3.174607276916504,-36.709093319518345,70.5342738078285,902.5830359458923,-0.0026680601,0.0063753548163474425,0.884721040725708,-15.788564848840974,22.84572744369507,7.9644739627838135,0.050006009339714046,0.16648221015930176,33,0.9343777,0.93424886,26.042709827423096,-17.4259864495919,-0.003994849136582752,0.007710904,70.48216891706227,800,21.89561700820923,-0.02673812679882664,0.04996066257621789,-249.87236023196408,-0.017015242939606164,-253.03872801237827,2.762108087539673,175.74477090348012,0.7355349063873291,3.175342559814453,800,7.76254940032959,199.90394552317665,-39.299669501828184,-3.6358833e-10,0.0005,10880000
3.2287309169769287,-31.00661428280766,66.71296664743579,928.5914030075073,-0.0024060807,0.032791587770606506,0.8749752044677734,-13.705770519756443,22.755593061447144,7.801037311553955,0.049940539907909406,0.16783356666564941,34,0.9319753,0.93186194,26.0077006816864,-14.54906558070441,0.024327437470237013,0.0059528006,64.72550979085622,800,21.782368659973145,0.0057344554272639224,0.04996539321941442,-227.27564766768617,0.014079869591805036,-271.75875192999973,2.7641594409942627,146.8693619166124,0.7572717666625977,3.228877067565918,800,7.809518098831177,270.1218074515958,-33.00985226407193,3.6992127e-09,0.0005,11200000
3.161665678024292,-30.10322947745417,67.08530944791174,954.4173848628998,-0.0025024388,0.015149481044670919,0.8709759712219238,-13.838865523737597,22.640304565429688,7.893703937530518,0.05005544491680669,0.16495871543884277,35,0.92940485,0.92941254,25.82541561126709,-14.244415472376344,0.02926862809109872,0.0065106093,68.08926911539928,800,21.70976161956787,0.04139152109554498,0.04990829608890681,-262.95041447428855,0.015408429465036524,-276.917293718336,2.747215509414673,166.05983882773975,0.7180659770965576,3.161806106567383,800,7.693523168563843,176.52038824720032,-32.822914845909715,5.0831583e-09,0.0005,11520000
3.2180349826812744,-45.59639027093784,70.5398264727305,980.4083707332611,-0.0024228832,-0.001171449711425636,0.8726823329925537,-19.437687114230403,22.748944520950317,7.830343246459961,0.04990979691902219,0.16867685317993164,36,0.9266068,0.92681307,25.99041247367859,-21.59913324931402,-0.04825194106917663,0.0070645055,70.02180136069673,800,21.75501847267151,-0.05875853628268429,0.050026275583678274,-291.6895439816411,-0.07069375918743781,-246.26697881739997,2.7625844478607178,182.3816688259984,0.7776131629943848,3.218167543411255,800,7.790860652923584,196.00193491067802,-50.02560908831959,4.971027e-09,0.0005,11840000
3.225827932357788,-39.80616435714864,66.20815707704365,1006.4245569705963,-0.0029329117,-0.0794220513221724,0.868983268737793,-18.10714471210109,22.76642107963562,7.954884052276611,0.05014106728197777,0.16633963584899902,37,0.9244845,0.92442244,26.015466690063477,-20.51269671006164,-0.019354586834868247,0.007037826,68.37192691453126,800,21.813360929489136,-0.020500071877610906,0.0500169353100176,-272.88039316620745,-0.05503222444090498,-250.95664606795367,2.743494749069214,173.2323659795698,0.7385380268096924,3.2259726524353027,800,7.747986078262329,143.7023587780516,-46.92714629732254,-2.459064e-09,0.0005,12160000
3.183206558227539,-24.82236499276465,60.82528894925789,1032.3470935821533,-0.0023058364,0.008436459753480143,0.8669452667236328,-10.602353129349169,22.717950582504272,7.9120447635650635,0.05012615979651522,0.16836237907409668,38,0.9224076,0.9225385,25.921915769577026,-13.772178804923474,0.05530944709719919,0.0045520253,60.76703963644526,800,21.764500617980957,0.04164998415036952,0.04999489028886108,-214.0471719337005,0.02357877595434976,-240.34315651829846,2.75443172454834,156.38680177776936,0.7372682094573975,3.183347463607788,800,7.800145387649536,159.4320136122329,-31.167172134611597,2.1353366e-09,0.0005,12480000
3.1610119342803955,-30.083869102732642,64.17163100128309,1058.1277976036072,-0.0028498576,-0.025603631583379406,0.8661351203918457,-12.475759882384905,22.59766697883606,7.864134311676025,0.050055057483261355,0.16546297073364258,39,0.9200358,0.92018914,25.77933645248413,-14.434357701447846,0.028474778946252097,0.0075596035,63.87052084388316,800,21.649829864501953,0.059606373798090966,0.050130690486792695,-243.13302833909984,0.010226016175474018,-235.6993288814316,2.7483415603637695,166.45601202761083,0.7347688674926758,3.1612496376037598,800,7.765834093093872,197.53838786576682,-33.757372175341104,2.8416514e-09,0.0005,12800000
3.178579330444336,-31.094175604555545,62.49530176519506,1084.0081176757812,-0.0027578138,-0.00660289356423019,0.8745179176330566,-13.76726659083773,22.67413091659546,7.904693126678467,0.05007378099173555,0.1654953956604004,40,0.91691864,0.91730565,25.879730463027954,-15.086559161923105,0.022812443045187872,0.008755166,64.71403812281405,800,21.727403163909912,0.008847472873488763,0.0501987323377617,-249.4931948386357,-0.0001489908572902266,-275.2425549855523,2.752181053161621,183.27588054897103,0.7333791255950928,3.1787219047546387,800,7.7824389934539795,179.27902740310293,-35.64272952130808,2.928074e-10,0.0005,13120000
3.165919542312622,-32.18824249398725,63.039602507588825,1109.7502269744873,-0.00281957,-0.003996001579093087,0.8682045936584473,-13.906944771079182,22.55492091178894,7.85368013381958,0.05014786211916178,0.1702561378479004,41,0.91377443,0.9139621,25.741511583328247,-15.338041840113638,0.017612257013969703,0.0072689145,66.62066246620681,800,21.595128536224365,0.010690943240192607,0.05013776643280209,-227.98907538530347,0.0054556646004540795,-260.0036421143646,2.739985466003418,183.87102315330853,0.7417669296264648,3.166058301925659,800,7.716403007507324,185.65049715743586,-34.58141364602673,-6.1392793e-09,0.0005,13440000
3.167323350906372,-35.7934658879605,65.32131768969509,1135.5918624401093,-0.0025705737,-0.03796761654417941,0.8623142242431641,-16.059251535792235,22.65293049812317,7.869640827178955,0.050108304538963075,0.16595244407653809,42,0.9106635,0.9106052,25.840996980667114,-16.477149955324844,-0.00083051991711131,0.006958411,64.69437214169416,800,21.70163345336914,0.06660694483076349,0.04997285647700319,-251.31435313754596,-0.010678933472481686,-264.8146743107339,2.738126516342163,205.38773046188524,0.7377758026123047,3.1674602031707764,800,7.8151350021362305,152.71447529733624,-37.77203228382573,-6.152689e-09,0.0005,13760000
3.2311697006225586,-31.21648921857042,66.28593990478913,1161.370544910431,-0.0028564734,-0.004574377014711672,0.8688526153564453,-13.708767531218632,22.526202917099,7.8495728969573975,0.0501465855388372,0.16669893264770508,43,0.90864396,0.90877604,25.778083086013794,-15.420565988621334,0.021800884333904196,0.00758114,66.42513498813086,800,21.59331512451172,0.06461841977103196,0.05002408168010959,-257.5456095855713,-0.005164753849348177,-240.06519322658036,2.740384340286255,158.19720684215028,0.7184484004974365,3.2313156127929688,800,7.731956481933594,174.3056918436438,-36.549032760327705,6.185472e-09,0.0005,14080000
