train-PolicyExecTime,LossAfter,train-AverageReturn,train-NumTrajs,Time,train-EnvExecTime,Time-Sampling,LossBefore,n_timesteps,ItrTime,train-AverageDiscountedReturn,train-MaxReturn,train-AveragePolicyStd,Itr,Time-Optimization,train-MinReturn,Time-SampleProc,train-StdReturn
0.8497476577758789,-0.02203901,108.62762356294115,1727,366.35914874076843,12.752907514572144,14.078981399536133,0.00017693496,480000,29.810707569122314,96.66844368136329,231.9517375536496,0.990349,11,4.126429319381714,71.62183474811647,11.59340763092041,29.09835810006789
0.8424837589263916,-0.022118416,109.64945069433185,1709,395.9472198486328,12.632203578948975,13.946675062179565,8.835023e-06,520000,29.581652879714966,97.44132967022357,238.4359626384823,0.9887381,12,4.1163341999053955,70.66277423146494,11.506901264190674,29.924642554534444
0.8408727645874023,-0.021964371,111.39930337030829,1678,425.1908383369446,12.613064289093018,13.926047801971436,-6.648143e-05,560000,29.237155199050903,98.73675489260867,265.6510459485443,0.9873489,13,4.0955281257629395,70.42042707791491,11.204100131988525,31.033242975422397
0.8385698795318604,-0.021778995,110.36237960733011,1696,454.39767599105835,12.670961141586304,13.979789018630981,-0.00016205435,600000,29.200284481048584,97.99553047111527,229.61958941627594,0.98642844,14,4.094900608062744,72.00470252942759,11.114119052886963,29.827273786564838
0.8406062126159668,-0.02191763,110.38829397449648,1701,483.57749128341675,12.658229112625122,13.970927953720093,9.506905e-06,640000,29.17350459098816,98.0304260834108,239.90618305561685,0.98535424,15,4.095802068710327,70.60923017592867,11.095199823379517,29.86883238986771
0.8419816493988037,-0.022102315,111.44467249910183,1687,512.4705226421356,12.617259979248047,13.928382396697998,0.00020155711,680000,28.886231660842896,98.82948943617352,262.11996055045023,0.9845101,16,4.128870964050293,70.42393191612528,10.817434310913086,31.01115063436391
0.8381218910217285,-0.021947699,110.89812895732474,1690,542.8132915496826,12.538326740264893,13.847922325134277,-0.000107834836,720000,30.33648920059204,98.41167085017192,282.5259543980873,0.9835745,17,4.102489948272705,71.92997264693366,12.374399423599243,30.28585819810044
0.8406198024749756,-0.021643693,112.14554187749977,1669,572.3594906330109,12.730482339859009,14.045118808746338,-4.633224e-05,760000,29.53955388069153,99.38654892473373,286.0722746438043,0.98198193,18,4.114248037338257,67.86528163650243,11.368600845336914,30.346879447287666
0.8458285331726074,-0.022198472,113.27886363555719,1655,602.7550702095032,12.657774448394775,13.97462272644043,0.00035814993,800000,30.389176845550537,100.25152087998792,260.53731025354597,0.9804637,19,4.091145038604736,70.83208870765891,12.312076091766357,31.008719697264038
0.8442525863647461,-0.022264656,114.67545635723091,1639,631.9695701599121,12.67976713180542,13.998955249786377,1.2154982e-05,840000,29.207791090011597,101.30499172548532,262.02797987684795,0.97940487,20,4.084528207778931,71.82315254580426,11.112494707107544,32.11589900231343
0.8390913009643555,-0.022555854,115.1618400842491,1630,662.3769726753235,12.678274869918823,13.985960960388184,-0.0006378152,880000,30.400859117507935,101.7241019024009,276.76532230242935,0.978557,21,4.1114020347595215,72.10540509507842,12.291653156280518,31.545915724482388
0.8348422050476074,-0.022304548,114.9979323021261,1634,691.6054780483246,12.598906993865967,13.901326417922974,0.00010024379,920000,29.222116708755493,101.59912198533809,253.26520828687424,0.9775972,22,4.06819224357605,71.423941030269,11.241002321243286,31.644522282341278
0.8369581699371338,-0.022189844,115.51175830693883,1625,722.2517323493958,12.631945848464966,13.936937093734741,-0.00018104629,960000,30.639846563339233,101.98491566402852,268.8398323918369,0.9770441,23,4.035362482070923,72.44924689488685,12.656161069869995,31.888325032404705
0.8425867557525635,-0.02229577,116.31346317060351,1618,751.6782755851746,12.82184386253357,14.133597612380981,-3.1603307e-05,1000000,29.419814348220825,102.57807360287813,258.0002802445046,0.97630453,24,4.107337474822998,72.65771491662301,11.167264461517334,32.22556980286965
0.8414566516876221,-0.022550715,114.54399894453186,1633,782.3136394023895,12.742004632949829,14.053461790084839,-0.00018275468,1040000,30.6286838054657,101.2436727804914,267.55168494636496,0.9751552,25,4.084256649017334,71.92270007027813,12.479262113571167,31.00366776084408
0.8399667739868164,-0.021733107,115.85579539778736,1613,811.6768887042999,12.799617767333984,14.104954242706299,-3.569396e-05,1080000,29.35715389251709,102.2171179311934,275.53829760608517,0.9737698,26,4.116591215133667,74.77693080059426,11.124145984649658,31.71891523829946
0.8454501628875732,-0.021762488,118.64220396785304,1589,841.1886148452759,12.802610874176025,14.111749410629272,7.303043e-05,1120000,29.50567865371704,104.37818554057581,316.2423479514343,0.9725965,27,4.110960483551025,75.89849178709622,11.271579265594482,33.12971021887885
0.8399410247802734,-0.022432324,118.45244887197886,1583,871.6546618938446,12.654147148132324,13.958097457885742,4.651075e-06,1160000,30.459757328033447,104.20040058438647,290.1939235906293,0.9714591,28,4.089270353317261,72.47539208023412,12.401036739349365,33.344908194342956
0.840811014175415,-0.0221544,118.03330814871995,1579,900.9624216556549,12.700957536697388,14.002235889434814,-0.0001487581,1200000,29.301487922668457,103.91806686927426,260.2146188671609,0.9708863,29,4.0768866539001465,73.8609803564634,11.211073875427246,31.391583231503372
0.8403453826904297,-0.02202124,118.67562323045456,1573,931.556604385376,12.712224960327148,14.01235318183899,9.492416e-05,1240000,30.588086128234863,104.3695980554305,267.378081411589,0.9703164,30,4.094157934188843,74.98321003497458,12.470035076141357,32.477901794195425
0.8441219329833984,-0.021833085,118.60875318956406,1575,960.9725294113159,12.736356973648071,14.047412395477295,0.00015616711,1280000,29.409340143203735,104.30563346682654,262.05397942526724,0.9696123,31,4.1087658405303955,75.04406608543268,11.241812467575073,32.189640481719344
0.8411555290222168,-0.022538459,120.30198816999639,1556,990.2563164234161,12.790221691131592,14.0916109085083,8.0551355e-05,1320000,29.277145624160767,105.54537104056143,292.4906947903913,0.9691782,32,4.096819162368774,74.47567195091602,11.07732367515564,34.737430120021436
0.8438591957092285,-0.022783222,120.69174991975116,1551,1020.7641954421997,12.769644498825073,14.076969623565674,1.6815547e-05,1360000,30.501203298568726,105.91463563722432,299.71840029319844,0.96881586,33,4.072418689727783,73.67263484556597,12.340579509735107,33.561147342980696
0.8417496681213379,-0.021458698,121.60824335724878,1536,1051.712235212326,12.76564645767212,14.072593927383423,0.0003919304,1400000,30.941948652267456,106.571871167484,268.7014405297992,0.96787745,34,4.075770616531372,70.20661875564676,12.782002925872803,33.67020718238302
0.8461668491363525,-0.022530708,122.7040798255866,1516,1081.3152072429657,12.8854238986969,14.19265866279602,-0.00019153746,1440000,29.596740245819092,107.36611484347465,313.0379887597263,0.9667902,35,4.098647356033325,72.74567775218291,11.294314622879028,34.28490475760556
0.8359413146972656,-0.022434764,122.58000389246499,1524,1112.124123096466,12.68800687789917,13.98410439491272,0.00019978927,1480000,30.80278992652893,107.32487856959567,300.57770413993404,0.9656816,36,4.126802682876587,67.72204834035843,12.680232048034668,33.95866427430193
0.8458459377288818,-0.021649852,121.70082772114246,1538,1141.447557926178,12.722445249557495,14.029072999954224,-5.026113e-05,1520000,29.316901206970215,106.6749832190753,286.9947223906443,0.96434474,37,4.097364902496338,72.89452413536848,11.17927360534668,33.33522893592915
0.844393253326416,-0.021720942,122.7989296781103,1521,1170.8347861766815,12.880903959274292,14.191374063491821,-4.665601e-05,1560000,29.38067603111267,107.47934829147131,296.0851274677886,0.9630577,38,4.074986934661865,70.54450323049569,11.103156328201294,33.79726347367994
0.8428726196289062,-0.021975502,123.09944455014411,1519,1201.57302069664,12.790090084075928,14.096132040023804,0.00031123834,1600000,30.731959581375122,107.6566658755967,378.2794871094325,0.96186906,39,4.090738296508789,72.46846489115642,12.533327341079712,35.6262093857264
0.8443515300750732,-0.021914328,124.10369341724316,1504,1231.218432188034,12.90210247039795,14.207506656646729,-0.0002002744,1640000,29.639105796813965,108.49123761828223,331.00099157459533,0.96098703,40,4.108124256134033,74.51369542304867,11.312320709228516,34.117084527918074
0.84120774269104,-0.02199331,122.6568013424761,1522,1260.3655593395233,12.794283866882324,14.099462747573853,2.0859981e-05,1680000,29.14039659500122,107.35912354540636,267.84136183008343,0.9600122,41,4.10772705078125,75.01421097808675,10.92207145690918,34.20957307332109
0.8413619995117188,-0.02246679,123.52470898318639,1515,1290.8565361499786,12.728598356246948,14.032560110092163,0.00020979992,1720000,30.4848051071167,107.94767560583387,285.62279843636765,0.9589819,42,4.071565628051758,72.03390165645419,12.369323492050171,36.19616830442243
0.8447144031524658,-0.022351554,125.05727706369157,1503,1320.301958322525,12.823664426803589,14.129322290420532,0.0003365397,1760000,29.439131021499634,109.17220427657523,326.6514182687427,0.9583468,43,4.074294805526733,70.54027217438122,11.224367380142212,35.676547151347485
0.8420259952545166,-0.022274476,126.26176278179024,1479,1349.7947175502777,12.850238561630249,14.155498743057251,-0.00030522983,1800000,29.486488342285156,110.06603782394087,279.7322940062753,0.9573436,44,4.075379133224487,71.67712186163843,11.244491577148438,35.60839276909289
0.844637393951416,-0.02178435,126.03550922326369,1481,1380.7183375358582,12.89033579826355,14.196295022964478,5.3735537e-05,1840000,30.917307138442993,109.900042256574,320.1781739292594,0.9561922,45,4.11486029624939,71.09334868243378,12.594985723495483,35.15068792231225
0.8442859649658203,-0.021921271,128.15155311160274,1465,1411.6683752536774,12.883654356002808,14.19044303894043,-8.861294e-05,1880000,30.943684101104736,111.46288133809684,290.9307205760407,0.95495844,46,4.132681131362915,76.60584433020226,12.608987808227539,37.38240445728695
0.8465518951416016,-0.023598958,128.22186496635496,1461,1441.3194036483765,13.00802230834961,14.314970970153809,9.3209776e-05,1920000,29.644418716430664,111.5520025501916,295.70879559226495,0.95415485,47,4.123065948486328,74.69716073417901,11.195271730422974,36.0475294403599
0.847553014755249,-0.022038117,129.51069079507548,1444,1472.315129518509,12.949936389923096,14.258764743804932,0.00040828827,1960000,30.989270448684692,112.40467931651523,355.49405211899324,0.95312506,48,4.117709398269653,76.18219964316825,12.601694583892822,38.06113411377287
0.8465211391448975,-0.021740811,127.82457670336896,1459,1501.9186975955963,12.872387647628784,14.180903434753418,0.00013529198,2000000,29.597120761871338,111.15410990306592,300.28232186100996,0.9518745,49,4.10423469543457,71.55358251190374,11.300667524337769,37.02769136781743
0.8492658138275146,-0.022430241,127.76109454571194,1465,1532.9661786556244,13.009028673171997,14.321181297302246,0.00024246666,2040000,31.041356801986694,111.17473244641697,291.79458980909567,0.95097375,50,4.1117143630981445,71.77123969633097,12.597355604171753,36.467833423084215
0.8486146926879883,-0.022155067,129.42458987354445,1442,1562.6542677879333,12.919668674468994,14.228044748306274,-9.1720474e-05,2080000,29.657613515853882,112.30495475162445,303.1482530781588,0.9508404,51,4.159553289413452,72.32111140577605,11.259008407592773,38.3276028474594
0.8445699214935303,-0.022535786,128.8456774081298,1449,1591.9606366157532,12.920093059539795,14.224575757980347,-8.002471e-06,2120000,29.300231456756592,111.91345761494546,293.6701890518615,0.9507169,52,4.1263391971588135,71.9683213532088,10.937866687774658,37.327499299342975
0.8495912551879883,-0.021827705,130.46248422034145,1435,1622.7728431224823,12.947223663330078,14.26047682762146,0.0006804727,2160000,30.805388927459717,113.14635418669133,275.7457070412157,0.95017445,53,4.127147197723389,71.28238606305342,12.406230211257935,37.96393047603229
0.8479876518249512,-0.022486614,130.665309474884,1434,1653.7939088344574,12.839420318603516,14.147733211517334,0.00015888162,2200000,31.014384269714355,113.25435462371426,319.59013993374276,0.9498339,54,4.094122648239136,71.48022136977437,12.760979175567627,38.19091603419403
0.8514320850372314,-0.021914247,128.97023369883325,1441,1683.729139328003,13.025448322296143,14.340105533599854,-2.612804e-05,2240000,29.928723335266113,111.9502516225795,318.3567987665254,0.948927,55,4.107797384262085,72.24784685439504,11.469746112823486,38.21618580179149
0.8459720611572266,-0.02205163,131.30708938818267,1415,1713.1976380348206,13.006772994995117,14.313179731369019,-1.1435562e-05,2280000,29.462080717086792,113.65726010793163,317.92389741510965,0.9477893,56,4.114581108093262,75.55952246681798,11.023388385772705,39.27208575985639
0.8494217395782471,-0.02243256,133.01410963483264,1412,1743.8641698360443,12.903693914413452,14.209768533706665,4.1101222e-05,2320000,30.659921646118164,114.98266185763684,319.837178690516,0.94707596,57,4.134365081787109,72.909081219486,12.304625034332275,40.142601704742354
0.8526129722595215,-0.02260281,133.5352259844961,1394,1773.663696527481,12.932163715362549,14.24414873123169,-0.00017289762,2360000,29.793147325515747,115.38150507385836,315.65367648915344,0.9460685,58,4.144143581390381,72.56783212021656,11.393871545791626,38.542477105214736
0.84889817237854,-0.02237651,134.13242751081728,1394,1804.7918326854706,12.95644736289978,14.265022039413452,0.0002105127,2400000,31.121833086013794,115.78797587633102,344.9551435738755,0.94462717,59,4.094668865203857,76.16998971764767,12.750782012939453,39.98138430130092
0.8426675796508789,-0.021992749,136.4847652931493,1368,1834.3903386592865,12.984280824661255,14.283241271972656,-5.250371e-05,2440000,29.592244148254395,117.48082822660324,366.4954912360416,0.94317704,60,4.120819807052612,77.00158916883744,11.177174091339111,41.10875618490301
0.851921796798706,-0.02146453,134.03593266698877,1393,1865.4202289581299,13.00881028175354,14.319724559783936,-2.9373196e-05,2480000,31.02360439300537,115.78349212883468,345.45633094822693,0.9417221,61,4.128023147583008,75.85168225749624,12.564757347106934,38.81192707251402
0.8441956043243408,-0.021839194,133.49683155864238,1397,1895.029735326767,12.96024751663208,14.259452819824219,1.9878375e-05,2520000,29.60311007499695,115.30761027703981,312.07919064790195,0.9404209,62,4.126652240753174,76.94116118135246,11.20597505569458,39.61542773539294
0.8429586887359619,-0.02140196,133.53198658421235,1396,1926.047101020813,12.910965919494629,14.212523937225342,0.00010228008,2560000,31.010860443115234,115.37134481139603,325.2911796619006,0.9394668,63,4.0971503257751465,74.14150481547888,12.6901273727417,39.128768848405535
0.8486526012420654,-0.022167027,136.2062334496452,1372,1955.9069318771362,12.960435152053833,14.270119667053223,4.456045e-05,2600000,29.85295557975769,117.28859445185913,324.88012266328775,0.93862444,64,4.102973937988281,75.68500910683214,11.468799591064453,40.24238755092913
0.847153902053833,-0.022907136,135.5136702848251,1380,1985.4594535827637,13.022585391998291,14.326771020889282,0.00015112305,2640000,29.545777797698975,116.82482215498656,290.19902481149774,0.9379238,65,4.103755712509155,75.79348154480878,11.104394674301147,40.144794173741374
0.8474724292755127,-0.022216722,135.6347710158469,1380,2016.3292572498322,12.974306344985962,14.280093669891357,1.0892617e-06,2680000,30.863191604614258,116.90146057412987,308.53220574841225,0.9368004,66,4.143047332763672,77.08976358291173,12.42910361289978,40.52508651877272
0.8509485721588135,-0.021777045,134.0267209386476,1400,2047.247383594513,12.977092742919922,14.289519786834717,-5.9009228e-05,2720000,30.911585807800293,115.78238110550916,364.40951359871445,0.9354873,67,4.149023056030273,72.24808611100507,12.461968183517456,39.59639446667138
0.8491010665893555,-0.021682682,135.93978692009887,1375,2076.7822875976562,12.980996131896973,14.292322158813477,0.00090042845,2760000,29.528300762176514,117.087685878542,278.67833404018586,0.93443054,68,4.160329580307007,72.18685336291271,11.06476640701294,40.020928941095015
0.8450846672058105,-0.021626921,134.17314893195643,1390,2106.4217200279236,12.933085441589355,14.240504026412964,0.0003114335,2800000,29.63319683074951,115.77519305711114,327.32847745835954,0.9336854,69,4.101643800735474,76.04283860713632,11.279865980148315,40.12862979216548
0.8463809490203857,-0.021966929,135.33821266585252,1378,2137.208306312561,12.957658529281616,14.263447046279907,-0.00016306345,2840000,30.779868125915527,116.70622333301371,302.8703606741174,0.9328469,70,4.1075849533081055,72.27306489924695,12.397704362869263,39.250691513185515
0.8555905818939209,-0.021875873,138.21327987925397,1360,2168.4001274108887,13.12526535987854,14.44074010848999,0.0011234608,2880000,31.185407638549805,118.70224362838476,364.2720193850502,0.93198764,71,4.14516544342041,74.94814244098968,12.588489055633545,42.615467661551634
0.8524608612060547,-0.02201632,136.46051932913096,1373,2198.086820602417,13.040754318237305,14.355024576187134,-6.068669e-05,2920000,29.68049168586731,117.54560781655661,357.6131610972887,0.93122333,72,4.141998529434204,76.18353703724796,11.172338485717773,39.967682550346474
0.8514289855957031,-0.021518959,134.6436460869778,1375,2228.8102214336395,12.9876070022583,14.300391674041748,0.000101652484,2960000,30.71717095375061,116.07195024093187,373.11600668106263,0.9307389,73,4.139607906341553,77.14345514393962,12.26631474494934,40.49426458313728
0.8497476577758789,-0.02246925,137.47296058822076,1362,2258.366325855255,13.098759651184082,14.409221887588501,-8.706535e-05,3000000,29.549669981002808,118.32507046419705,283.5756815099824,0.93000764,74,4.107774972915649,77.3337268934451,11.021878719329834,39.78109280823313
0.848222017288208,-0.02194235,139.69028058735267,1333,2289.403101205826,12.99503779411316,14.30285120010376,0.0005422944,3040000,31.03028392791748,119.822300788681,326.5321559812206,0.92914754,75,4.118606805801392,73.44840502668393,12.597976446151733,41.27212139966945
0.8485431671142578,-0.021695811,139.75985172261417,1341,2318.994644165039,13.052187442779541,14.354239225387573,4.35023e-05,3080000,29.58514952659607,119.91880713879397,326.76466001990343,0.9286531,76,4.117591619491577,75.72733888262928,11.102353811264038,41.69739710772288
0.847841739654541,-0.022212142,137.37875024262863,1352,2350.0048129558563,13.067828893661499,14.376524925231934,0.0001078543,3120000,31.003445386886597,118.12107966902627,333.8135042551478,0.92802274,77,4.11920690536499,73.7415789141047,12.496824979782104,40.2245987473003
0.8515450954437256,-0.021172673,138.9036627959478,1344,2379.462511062622,13.098183631896973,14.41187310218811,9.964233e-05,3160000,29.45118737220764,119.26109754704079,349.34729399574513,0.9268044,78,4.168477535247803,77.47870196697447,10.859817028045654,41.138857306550236
0.8476524353027344,-0.021489574,137.12038673682486,1362,2410.203205347061,12.921552181243896,14.229726552963257,-3.505656e-05,3200000,30.73462176322937,118.11457695394392,313.14349286922334,0.92580664,79,4.131116151809692,74.6948557283981,12.36275315284729,38.41593878043832
0.8499536514282227,-0.02226451,135.37615895993412,1379,2439.855413198471,13.016038656234741,14.327356815338135,2.330614e-05,3240000,29.645952939987183,116.72162770935746,276.197502518212,0.9250422,80,4.124838829040527,73.52598283337916,11.18275761604309,39.5385592369941
0.8471884727478027,-0.021350505,137.57938953872537,1352,2470.9897475242615,13.013575792312622,14.321784257888794,0.00020386516,3280000,31.127849102020264,118.33985461546335,345.27874880274373,0.92453957,81,4.113269567489624,75.98983924623938,12.68163013458252,39.317118215451075
0.8493990898132324,-0.020536492,139.09935872295253,1341,2500.6047179698944,12.97850489616394,14.289745569229126,-0.000119463155,3320000,29.60844087600708,119.4195762509529,336.24590480368926,0.92418945,82,4.096318960189819,77.15720365311971,11.211590766906738,40.919990124816316
0.8465104103088379,-0.022728115,137.29146636300374,1364,2531.800708293915,13.091804265975952,14.400131702423096,0.00032955228,3360000,31.189014434814453,118.05987006446851,358.6505119391441,0.9237196,83,4.135524272918701,75.16763567551111,12.642286539077759,41.42146777045291
0.8525712490081787,-0.021666924,138.99695947435373,1346,2561.3406670093536,13.035163879394531,14.345164775848389,0.00011389631,3400000,29.533502340316772,119.33512209107963,320.6210183885848,0.92289627,84,4.17033052444458,75.32622938589573,11.00715446472168,41.6324205960403
0.8519027233123779,-0.021725647,140.37961908523113,1328,2592.3763184547424,13.064216375350952,14.372188329696655,-0.00015395724,3440000,31.029212951660156,120.28890586627764,324.65569948654036,0.92201203,85,4.134737730026245,76.60049780847564,12.511511087417603,41.817129440426406
0.85080885887146,-0.021697136,141.4184410361569,1323,2622.0043585300446,13.060919046401978,14.371926307678223,1.1175978e-05,3480000,29.62121868133545,121.18109060977012,350.5518247540984,0.92144835,86,4.1259589195251465,72.70949546704907,11.11234998703003,40.93760149969384
0.8460381031036377,-0.022222098,143.38093047249433,1299,2653.2038991451263,13.122660160064697,14.424761295318604,-0.00029239216,3520000,31.193047046661377,122.51258331697322,330.30136665470303,0.9206456,87,4.097548484802246,76.59731430878473,12.660008430480957,42.01082103445191
0.8493640422821045,-0.021706942,143.7210014896492,1292,2682.925372838974,13.070815324783325,14.377213716506958,0.0001562586,3560000,29.71523118019104,122.7011802943327,302.3709556992369,0.920238,88,4.126124382019043,76.2059918376941,11.20056676864624,42.84248256487998
0.853550910949707,-0.021650573,142.32720003510317,1306,2714.040408849716,13.137325763702393,14.45066523551941,-0.00014934296,3600000,31.109052896499634,121.70309006161895,320.52456014888037,0.91989625,89,4.15492844581604,76.48534655218633,12.492632865905762,41.842750352763126
0.8452985286712646,-0.021360192,141.83422179439964,1310,2743.671541929245,13.076972484588623,14.381044387817383,0.00013166867,3640000,29.62464737892151,121.39366583031125,319.9382773553332,0.91902435,90,4.149280786514282,76.79051302637913,11.083551168441772,41.64090570154845
0.8519017696380615,-0.021846509,142.76231765716233,1302,2773.3942131996155,13.120829582214355,14.432727575302124,-0.0001890399,3680000,29.716572046279907,121.87857842284062,384.60113525632016,0.91810465,91,4.12860894203186,76.62128383848625,11.144156455993652,44.67101007843231
0.8556663990020752,-0.022420445,148.88536837864103,1248,2804.8773465156555,13.27438497543335,14.587786197662354,4.7889887e-05,3720000,31.476480960845947,126.31996382549849,386.84338200873566,0.9172247,92,4.121176719665527,77.4527954297857,12.756646156311035,45.242943753471
0.8470044136047363,-0.021969413,149.22396970578131,1256,2834.4310340881348,13.091241836547852,14.392253875732422,-5.1477953e-05,3760000,29.54719853401184,126.5770572047222,352.87732864977136,0.91607183,93,4.115671634674072,77.45715665047655,11.028660297393799,46.31424147608914
0.8497300148010254,-0.021311311,147.0994491295067,1273,2865.8359417915344,13.269992113113403,14.578099966049194,0.0011885602,3800000,31.397727012634277,125.14091031820878,321.1461359871681,0.91492474,94,4.123934507369995,77.30461511169662,12.684992551803589,44.32469613443507
0.8504118919372559,-0.021622404,147.51862397678954,1259,2895.4911110401154,13.16504454612732,14.47023057937622,-0.00014546883,3840000,29.648808240890503,125.28259063754084,399.5256904377619,0.9139808,95,4.164936065673828,77.05974098673444,11.002839803695679,45.96946750846892
0.8569719791412354,-0.021374065,148.58592841268035,1251,2926.726526737213,13.137565612792969,14.45540475845337,-1.9294594e-05,3880000,31.228816270828247,126.01118752882154,379.2224771202318,0.9135397,96,4.123434543609619,77.23331409653629,12.639342069625854,46.24027473729933
0.8551039695739746,-0.022098728,147.54241720139697,1259,2957.9714138507843,13.147473812103271,14.462013721466064,-0.00016963501,3920000,31.238372802734375,125.47738804885438,326.2355691293546,0.91300756,97,4.156022787094116,76.66337317120971,12.609377384185791,43.03285470585726
0.8446207046508789,-0.022067567,151.6352188015063,1235,2987.7088255882263,13.08270001411438,14.382367134094238,0.00020508382,3960000,29.731273651123047,128.31872555033726,347.9898611172735,0.9124146,98,4.122321605682373,76.83023396134318,11.216031312942505,46.50771928521566
0.851036787033081,-0.022346871,145.52195272177735,1279,3018.965986967087,13.038809537887573,14.34701943397522,-7.237996e-05,4000000,31.250195503234863,123.95572436472025,314.6054764361542,0.912285,99,4.12611985206604,71.62582192340543,12.766409635543823,43.90680792629396
0.8571412563323975,-0.02244438,150.85871766552904,1238,3048.7733075618744,13.214046955108643,14.53211760520935,-5.0813065e-05,4040000,29.800661087036133,127.74382227039027,368.14029813664735,0.9118632,100,4.161096096038818,76.9800199750208,11.0966215133667,46.230040393184986
0.8485968112945557,-0.02144825,152.89322171129672,1222,3079.868070602417,13.15947961807251,14.462604999542236,0.00041679558,4080000,31.065385103225708,129.11212917906713,364.77811323252206,0.911601,101,4.142226457595825,77.85288414944769,12.449909210205078,47.519019390525266
0.8512258529663086,-0.02218539,148.78475113179974,1250,3109.536078453064,13.144238948822021,14.450059652328491,5.2009324e-05,4120000,29.66153383255005,126.20218142494699,322.76210883349273,0.9113077,102,4.138102293014526,76.68872019303562,11.06273078918457,46.33847442232962
0.8485558032989502,-0.02205209,150.11254798031013,1248,3139.414468050003,13.238285779953003,14.544600486755371,0.0006388992,4160000,29.87186861038208,127.16945378749416,410.31650410638144,0.9106421,103,4.151134252548218,72.580220402799,11.165261268615723,46.55538841583689
0.8474838733673096,-0.021649025,152.55314390679732,1225,3170.519716501236,13.159785985946655,14.461896419525146,0.00022032807,4200000,31.098984479904175,128.91067216986534,420.2360462781783,0.90956247,104,4.097644805908203,76.05669281059525,12.528442859649658,47.37529156464807
0.8547344207763672,-0.021833586,150.48761373732933,1236,3200.4343931674957,13.275459289550781,14.588431596755981,9.963642e-05,4240000,29.908412218093872,127.45295024141757,368.86123260626164,0.9087133,105,4.136274337768555,74.29735599975055,11.173097372055054,46.15062363578026
0.8554997444152832,-0.021794438,153.7979695665773,1214,3231.5936512947083,13.161047220230103,14.470921277999878,0.0005007813,4280000,31.152734994888306,129.76288180741534,319.5393565751215,0.90809697,106,4.18771505355835,76.3727369036442,12.482975006103516,48.101809792657484
