Step_0-MinReturn,Step_1-PolicyExecTime,Step_0-NumTrajs,Step_1-StdReturn,Time,Time-MAMLSteps,Time-OuterStep,Step_1-MinForwardReturn,Step_1-MinReturn,Step_1-AverageDiscountedReturn,Time-Sampling,Step_1-StdForwardReturn,Step_0-MaxReturn,Step_0-StdReturn,Step_0-MaxForwardReturn,Step_0-AverageReturn,Step_1-AverageReturn,Step_1-AverageForwardReturn,Step_1-AveragePolicyStd,Time-InnerStep,Time-SampleProc,n_timesteps,Step_1-EnvExecTime,Step_1-NumTrajs,Step_0-StdForwardReturn,LossAfter,Step_0-AverageCtrlCost,Step_0-AverageDiscountedReturn,Step_0-MinForwardReturn,KLCoeffInner,ItrTime,LossBefore,Step_1-AverageCtrlCost,Step_0-PolicyExecTime,Step_1-MaxForwardReturn,Step_0-AverageForwardReturn,Time-TotalInner,Itr,Step_0-AveragePolicyStd,Step_0-EnvExecTime,KLInner,Step_1-MaxReturn
-232.2585616114726,3.1800293922424316,12859,11.84144451457324,5824.038706302643,4.2914674282073975,4.291332721710205,-1.2966791513020897,-171.3039636512696,-2.159542878855393,62.144938468933105,0.4744209979067967,53.244717696192026,11.374575109308777,2.2984965717511976,-10.844272916272342,-2.1147993387383868,0.6744480191025078,0.6004735,0.21339178085327148,7.080799102783203,25280000,27.131560802459717,11056,0.48081868035191927,-0.0059346156,1.8792889342302341,-10.137198044815674,-2.5605416653506303,0.0005,74.29068374633789,-1.3107708e-09,1.9399271480568359,1.4256489276885986,2.867226599633295,-0.002669290808522136,69.8995954990387,78,0.60148823,26.747488498687744,0.008534277,86.42523441082199
-226.82012958315696,3.178149461746216,12972,11.919948782109616,5898.205115556717,4.300417900085449,4.3002989292144775,-1.1863432425418798,-176.87687903068718,-2.1551602169674813,61.96118879318237,0.4727673145032929,49.83483062214635,11.388326697412241,2.341231963291249,-10.630553866564792,-2.1537462043226046,0.6677147445646368,0.5971854,0.20856237411499023,7.132144927978516,25600000,27.083218097686768,11246,0.48253477730833894,-0.0062568025,1.8692467404373987,-9.946126211387622,-2.331280276698691,0.0005,74.16580867767334,-1.980093e-09,1.9273638287979027,1.0650157928466797,3.009283639574383,0.003871412449657992,69.76711368560791,79,0.59810585,26.94616937637329,0.009870363,91.19612750528508
-200.90944838617202,3.218240261077881,13012,11.533592643289206,5972.59521317482,4.311951160430908,4.311817646026611,-1.1077252096657064,-249.8079219935591,-1.9902867684361474,62.14973545074463,0.46173848991591887,45.35910815886482,10.678087222064795,1.8893793433262902,-10.436905983473844,-1.8815507488251935,0.6672931293010601,0.593809,0.2079777717590332,7.150678873062134,25920000,27.406856775283813,11444,0.4743548270892555,-0.0063446495,1.864663915211444,-9.773328359144724,-2.3368611238850177,0.0005,74.3885817527771,-1.8965887e-10,1.9161027356867861,1.058185338973999,2.9650674430799078,0.006652668403967288,69.97514295578003,80,0.5947728,26.784213304519653,0.009721173,75.35847519321257
-219.52880295104643,3.190509796142578,12874,11.009513590220717,6046.626365661621,4.2811219692230225,4.280993223190308,-1.3126812874495613,-150.4501881263995,-1.7457762064883946,61.780356645584106,0.45521688348767997,50.40955072310326,11.530727763065777,2.2023397202142445,-10.514301729711969,-1.6016959706927667,0.668990419308053,0.5903285,0.20978426933288574,7.192280292510986,26240000,26.997474670410156,11228,0.47709537370237287,-0.0068062907,1.8495001832620896,-9.810542788639209,-2.2515791616895275,0.0005,74.03058171272278,6.3374916e-10,1.8933810869658634,1.4244773387908936,3.159582062560562,0.003537667829534285,69.64792561531067,81,0.5913314,26.50326418876648,0.008200599,100.76127581086381
-230.01583670142233,3.1950767040252686,12635,12.01788670268276,6120.86708688736,4.309876441955566,4.309739589691162,-1.6064244904884026,-193.27048814201328,-1.8747015889985852,62.13556933403015,0.45364303145101276,44.56941546491757,11.611234129277635,2.2271189421495907,-10.405539515057743,-1.8533470122669178,0.6665471768408092,0.58687717,0.20833086967468262,7.0305869579315186,26560000,27.465803623199463,11160,0.48129441273614354,-0.006653211,1.8311815713931634,-9.695403028758943,-2.4717954712900476,0.0005,74.23961353302002,-3.2799534e-09,1.8842657174787336,1.0544774532318115,2.7615825001012233,0.01219427995378797,69.83019590377808,82,0.58775395,26.747337818145752,0.006766528,110.83330374268317
-181.51784526512404,3.225425958633423,12504,12.070721071437129,6195.047381877899,4.277879238128662,4.277754068374634,-1.229170336749809,-161.70767673683656,-1.4499869072581855,62.04811501502991,0.4488774822070126,72.94477156536779,11.536951030833691,2.3724770914812954,-10.112363310172622,-1.4040686751040585,0.6895383969247019,0.5832455,0.21063470840454102,7.082653522491455,26880000,27.254359483718872,10897,0.48675225800589045,-0.0060896305,1.8234952897017125,-9.432435833261778,-2.594626953746618,0.0005,74.17971110343933,3.886598e-09,1.879066282199981,1.0553150177001953,2.946793842671529,0.02036856412702614,69.80065441131592,83,0.5841363,26.844512701034546,0.0068086395,95.39041815178601
-177.48997086471437,3.2399532794952393,12542,12.713843999458344,6269.27853512764,4.26596212387085,4.26583194732666,-1.7273864381484998,-176.70136846948847,-0.6489267779477581,62.472275257110596,0.48191582438033526,89.29525299956912,10.90851413238999,2.2226181748933462,-10.151102845581878,-0.5225230240172097,0.7190012560410173,0.579701,0.20804166793823242,6.747455358505249,27200000,27.35220956802368,10257,0.48753377885967353,-0.0060459245,1.8144753348920584,-9.502644951489737,-2.355228298142439,0.0005,74.23051190376282,-3.4086203e-09,1.8494401696136016,1.4380974769592285,2.8005004765053303,-0.007938472544733502,69.86390233039856,84,0.58055127,26.78575873374939,0.00931154,97.00893678646422
-188.01112680218327,3.16684889793396,12258,11.463212780102618,6342.985315799713,4.325758695602417,4.3256142139434814,-1.6716628664153232,-171.98094699069716,-1.4228772658560314,61.66382312774658,0.44207443484335013,61.41875603648387,12.88999604636695,2.785486672680858,-10.29985316914632,-1.3770463618715676,0.6816306756098902,0.57617646,0.20820856094360352,6.9575910568237305,27520000,26.998466968536377,11143,0.5020857444605633,-0.0066550192,1.8042731465471742,-9.502943307173462,-2.675911801472366,0.0005,73.70613551139832,9.095489e-10,1.8553002876840827,1.053462028503418,2.8245903261697674,0.024289554425643116,69.28133893013,85,0.577057,26.80365753173828,0.007517056,67.12861309524538
-242.09257474095662,3.246417760848999,12114,13.000157698383374,6417.113495349884,4.2852795124053955,4.285148859024048,-1.346742972179878,-188.3343089713425,-0.21245934111884707,62.25893712043762,0.47647482073667,83.0267479411664,12.538767550281468,2.188666310981892,-10.368323469062705,-0.05448222435386154,0.7392372805866567,0.57297933,0.2095940113067627,6.838727235794067,27840000,27.57545828819275,10339,0.5035025993636666,-0.005832352,1.7883708492195924,-9.622699885162778,-2.0618743648030198,0.0005,74.12761378288269,-2.4602007e-09,1.8324573856681068,1.072577953338623,2.95850742670988,-0.00354827515384444,69.74508261680603,86,0.5737096,26.703662872314453,0.008728558,85.3601749458694
-235.36016261749526,3.223008394241333,11866,14.311561331473683,6491.120314121246,4.348188638687134,4.3480613231658936,-0.9778082727961481,-167.3725957829864,1.0358160836870813,62.44204020500183,0.5083403038409502,70.80175225552696,12.312734628355939,2.2828736692349088,-10.050814935321924,1.3661413950419725,0.7876914433406838,0.5695489,0.2108774185180664,6.488392114639282,28160000,27.278527975082397,9328,0.5063871751800629,-0.005271126,1.7776109726491756,-9.352152391954892,-2.2450765752626314,0.0005,74.0062370300293,9.639562e-10,1.8157652694167103,1.06919527053833,3.1441518483005,-0.011426415932671888,69.55695366859436,87,0.5704754,27.241465091705322,0.0068964153,115.82629195185191
-197.04689725738248,3.2325263023376465,12084,12.352774354132656,6565.062327384949,4.270328760147095,4.270199537277222,-1.3900238270257084,-161.74245585766644,-0.18303007516591094,62.074660539627075,0.45278934325696985,61.725784680469474,12.247726126300337,2.2648435533373847,-10.030863908485967,-0.006998416464353218,0.7274745818148349,0.5666745,0.2103266716003418,6.858543634414673,28480000,27.58885669708252,10557,0.5077877435770733,-0.005649389,1.773954074888065,-9.313221133079693,-2.082444125283837,0.0005,73.94133305549622,-1.8734674e-09,1.8094618602464791,1.0669469833374023,2.9790865832611435,0.017716504759070505,69.57734441757202,88,0.5673953,26.55094838142395,0.009218979,85.5279501183371
-157.54479841492554,3.248100996017456,11984,14.328019892275027,6639.242595434189,4.321451663970947,4.321319818496704,-1.1693396142851544,-208.92088219078394,1.013837098288114,62.66694760322571,0.4860261260799615,88.84786562735121,11.738473157922243,1.9732745373086837,-9.980548929201957,1.2050347213430481,0.795586220212684,0.5636478,0.20814943313598633,6.472391366958618,28800000,27.703986883163452,9370,0.5175849606610097,-0.0061568436,1.764993397116034,-9.310260800947818,-2.618181751936049,0.0005,74.17967009544373,-2.4495082e-09,1.8114451852189069,1.0839340686798096,2.8704197553293316,-0.0062008227571429,69.76202774047852,89,0.5644297,26.98884391784668,0.006712469,105.3388826222594
-161.41466825741088,3.2400968074798584,11803,12.932658870395107,6713.631819725037,4.2561469078063965,4.2560107707977295,-1.813585229808183,-158.11477347623523,0.9054374434531237,62.81628942489624,0.47281835569790587,77.43424802474765,12.649930268969278,2.1629857252913065,-10.240736723327371,1.2570648572255536,0.7900111523732835,0.5606815,0.20903801918029785,6.593639135360718,29120000,27.495096445083618,9945,0.5216703068255644,-0.005993068,1.7606675899107567,-9.499676012728676,-2.2021823826618494,0.0005,74.38865256309509,9.639848e-10,1.8065902902146034,1.4413385391235352,3.522191161815412,-0.009080668502605405,70.0363552570343,90,0.56151855,27.016080617904663,0.009049064,119.03421984888494
-202.50629104348576,3.232600688934326,11386,12.96859248068881,6787.741884469986,4.332719802856445,4.332588195800781,-1.1924418695148342,-201.72678209151488,0.6712850946367929,62.524449586868286,0.45216930198423766,69.800921822636,13.7376155509511,2.5047039078355082,-10.257959519338408,0.9841932635698365,0.7742096355110791,0.5577944,0.20828032493591309,6.537077903747559,29440000,27.586199045181274,10175,0.5309554152607253,-0.0059141247,1.751440656799011,-9.439050244527722,-2.672379474555157,0.0005,74.10948157310486,-1.4140544e-09,1.791669082176516,1.08548903465271,3.288680241497883,0.01605364595990536,69.68192410469055,91,0.5584821,26.974567651748657,0.00745029,104.79421978029808
-213.71175920398028,3.2486891746520996,11541,14.399934206936667,6862.232839822769,4.265712738037109,4.2655816078186035,-1.648899610562098,-177.3056916683797,2.183002665911093,63.170186042785645,0.5054233441723097,63.03324524562558,12.510664354927949,2.587389167154972,-9.898708155703718,2.663135743039963,0.8465275730468494,0.5546003,0.20938324928283691,6.351779222488403,29760000,27.907906532287598,9094,0.5280165154178594,-0.0057820776,1.737071365490021,-9.216382652954861,-2.3006552675876693,0.0005,74.49034190177917,-3.4300094e-09,1.787550303777724,1.0742356777191162,3.2036788285628757,-0.01661138438386979,70.13287377357483,92,0.5554024,27.317083835601807,0.008297058,126.89796776174484
-167.90287769292902,3.268561840057373,11036,13.568222106665731,6937.177917003632,4.311726331710815,4.311601161956787,-1.238870988028137,-150.60293798950943,1.1513192813279165,63.493531227111816,0.46100452625040866,85.64922440834356,14.627612075026613,2.4989766238948947,-10.492801038197378,1.4292174117574798,0.7786351543783661,0.55180824,0.20988082885742188,6.431469440460205,30080000,27.683027744293213,9619,0.5354989419155183,-0.005831944,1.727040518654735,-9.591430601152108,-2.497560080902723,0.0005,74.94444036483765,-2.1204527e-09,1.76997394619757,1.0915393829345703,2.870865348364986,0.002820271721078735,70.53768968582153,93,0.55244464,27.812767028808594,0.008038309,123.49908285514692
-209.19590814954833,3.240711212158203,11118,14.104269039530275,7010.988751649857,4.262069463729858,4.261939287185669,-1.1923064587409706,-164.5880819828344,2.0331106804060433,62.51294708251953,0.48729241406491913,70.83327213369526,14.268778855607305,2.4538005869180513,-10.318695090198446,2.4539955609561046,0.8201094313941177,0.5489563,0.20769023895263672,6.343503475189209,30400000,27.383924961090088,9327,0.5358137297488005,-0.005219675,1.7231177815523533,-9.469904637289899,-2.36923367901569,0.0005,73.81020164489746,-2.4558386e-10,1.7590144910354,1.0865306854248047,3.027372757207879,-0.009095886453191277,69.46029591560364,94,0.54961413,27.179354667663574,0.007731809,91.36829315941539
-214.60969353096695,3.193800449371338,10997,13.869044647516755,7084.918698549271,4.310497283935547,4.310374021530151,-1.0365573021154129,-157.52545057428,1.869877639247286,62.580166816711426,0.47121265225789594,66.32828173031433,14.640785797025249,2.200138461869452,-10.160124937742273,2.2239215322504045,0.8132517613802498,0.54630476,0.20964646339416504,6.333254337310791,30720000,27.28274416923523,9522,0.5352760647149122,-0.005406898,1.7128092553485847,-9.309654548080344,-2.197190786070777,0.0005,73.92937970161438,2.7182976e-09,1.7566892862248036,1.087618112564087,2.8280779139312857,0.005327001041807087,69.5265588760376,95,0.5468778,27.411986351013184,0.0071805483,124.43408304431702
-197.0423546550574,3.6266796588897705,11046,13.233281289278793,7159.913182258606,4.251046895980835,4.250916957855225,-1.1898239377089943,-137.9370819678059,1.5243378973424795,63.56363272666931,0.4415355688947949,68.91175018823303,14.256356406865725,2.4262549557792843,-10.087207658604147,1.8214285049098886,0.7861851412706705,0.5434732,0.2096233367919922,6.47020959854126,31040000,27.862308502197266,9874,0.5311097823472536,-0.0052611646,1.7036375773558474,-9.20818861574964,-2.5613988742118403,0.0005,74.99389624595642,5.793715e-09,1.7441659495831001,1.0998291969299316,2.8217975242233053,0.009266354216963844,70.65369629859924,96,0.54411376,27.33085870742798,0.0089375125,123.32841722724424
-202.69657183075935,3.318335771560669,10839,15.198053677858708,7234.8250098228455,4.2722413539886475,4.272093057632446,-1.1251241312067655,-135.11633701908772,3.2884921262399347,63.64918327331543,0.5007911142101401,111.18724618274166,14.431207015077636,2.3737502394057457,-9.84560992119918,3.843348537426799,0.8578229867987072,0.540768,0.20755696296691895,6.2979896068573,31360000,28.308613300323486,8821,0.5505413269635098,-0.004699094,1.6924018738804232,-9.07426441209724,-2.271072196026345,0.0005,74.91125583648682,-3.5810348e-09,1.730323985009886,1.0800907611846924,2.913156153269598,-0.0050292650695904296,70.54690217971802,97,0.54134375,27.324416399002075,0.008597339,114.68112487811439
-168.10656909676027,3.316679000854492,10764,14.869072316290541,7309.648402690887,4.241159200668335,4.241030931472778,-1.3293802397130718,-173.20957428945567,2.9223284261326876,63.755472898483276,0.4737428273012821,58.878644878403406,14.525355235173622,2.110669744885473,-9.806751795702413,3.324827046670629,0.8522585362172448,0.53803635,0.20716524124145508,6.15373969078064,31680000,28.256049156188965,8904,0.548440313929704,-0.005731577,1.687351453316019,-8.992366514436258,-2.5083361289900092,0.0005,74.82274889945984,-4.3168934e-11,1.731170772208258,1.0939123630523682,2.902659493453298,0.010498635639122837,70.49402952194214,98,0.538704,27.43879461288452,0.0069758995,107.50227367327048
-208.76865394651398,3.2963430881500244,10490,15.282949868027353,7384.3148419857025,4.28609037399292,4.285959243774414,-1.4260692360140357,-151.99937847373926,3.5159005692425778,63.52022361755371,0.49723283378432354,83.65970174385417,15.146460795157966,2.61916489473545,-9.888791473529752,4.084720113292735,0.8689271058538016,0.5355729,0.20979857444763184,6.189621210098267,32000000,27.883546352386475,8652,0.5493116384942226,-0.005125425,1.6794505129649206,-9.022361304264663,-2.3356844893071527,0.0005,74.66587281227112,-7.571681e-10,1.7229431903277395,1.0941169261932373,3.276934285780961,-9.599200938179106e-05,70.28969025611877,99,0.536107,27.612141847610474,0.00847442,109.4864469838343
-213.38610881277341,3.2619712352752686,10246,13.692327994539015,7459.133460283279,4.279115200042725,4.278986215591431,-1.1743197285799798,-155.03138511836195,2.222946871571107,63.693596601486206,0.4381235109022886,77.79518626363696,16.819591356022965,2.2243292275076634,-10.724640573812168,2.579855434577825,0.8082381411792576,0.53293854,0.20906758308410645,6.157093286514282,32320000,27.689307928085327,9449,0.5646488147692593,-0.005629757,1.6701960301067698,-9.627965715485683,-2.454998312485971,0.0005,74.8180148601532,-7.0588924e-10,1.7097487493422643,1.4769418239593506,2.894290353841555,0.003832372744986249,70.45314574241638,100,0.533531,27.619466304779053,0.00855833,107.59277314376368
-188.67767441607145,3.323826313018799,10144,16.752497373387413,7533.927623510361,4.288993835449219,4.288862705230713,-1.4675987750852395,-147.79277085987775,4.96582434286884,63.922261476516724,0.5092633039346505,100.47213272287078,16.266965460671504,2.3316603349046447,-9.911465630312783,5.708628421633896,0.9288810251341815,0.5305268,0.20953083038330078,5.912809610366821,32640000,28.014338731765747,8138,0.5689145528183726,-0.005599253,1.6650228796802977,-9.029447334231198,-2.9434215507466917,0.0005,74.78945565223694,9.90781e-10,1.7097761427806148,1.1023452281951904,3.060816212406469,0.0077709916501574085,70.41142988204956,101,0.5310544,27.8375883102417,0.0080287885,107.581472242199
-230.74294768112028,3.290026903152466,10089,15.72356386724331,7608.160616636276,4.309729337692261,4.309602737426758,-1.3637678982379637,-180.67694668874532,4.595638767546175,63.278605461120605,0.5044438272874052,93.65456077213977,16.504090570473576,2.161384115579554,-10.225000733341439,5.363630291601927,0.9053818481561796,0.5281398,0.20804500579833984,5.979277610778809,32960000,27.834514141082764,8570,0.5716541334437196,-0.0058422764,1.6628218919762654,-9.316643475178124,-2.427334219438428,0.0005,74.23243117332458,-1.6844226e-09,1.7024767184131195,1.0960237979888916,2.9798749896061305,-0.009142289927631008,69.83526492118835,102,0.52864856,27.45122718811035,0.0084688,105.28376577458188
-207.13145974488623,3.3471877574920654,9812,18.777221721876074,7683.33126950264,4.262869834899902,4.262744665145874,-1.2492579375959671,-176.55119964759504,7.52323293348628,64.53934597969055,0.5598751737847505,92.01834464536002,16.29003942364537,2.4217819958881406,-9.688109348190874,8.68510644185241,1.0286730990082975,0.5257274,0.21310019493103027,5.731008052825928,33280000,28.71789574623108,7240,0.582999808348527,-0.004871809,1.6557202762736396,-8.906860281247898,-2.3254541509748057,0.0005,75.17002272605896,1.4194951e-09,1.7068901522447255,1.090606451034546,3.1755091553906873,-0.015143786283698144,70.82221531867981,103,0.5262245,27.78633451461792,0.00842244,117.17837896429575
-215.16607616277904,3.3100569248199463,9282,17.316932907283025,7757.68945479393,4.325721502304077,4.325591325759888,-1.186951018730768,-146.37342734988707,5.281934942713151,63.782790422439575,0.5244435043458393,77.00466567498137,18.351407553441273,2.5598531136806453,-10.417169741508978,6.102831409892988,0.9275044266460719,0.5234401,0.21036529541015625,5.615371227264404,33600000,27.960098266601562,7977,0.5942543628987326,-0.0055570886,1.6456286388452253,-9.314799265203831,-2.535657421998031,0.0005,74.35759902000427,4.8831845e-09,1.6939563256684254,1.1099035739898682,3.1762804518254653,0.008170912263861541,69.95075750350952,104,0.5239647,27.799855947494507,0.008758363,132.11331718652445
-154.7107026448118,3.300510883331299,9439,16.332195793592245,7832.322648763657,4.296580791473389,4.296451568603516,-1.0974478537462005,-178.93645743855592,4.224408943529773,63.84671354293823,0.4933373014249614,89.61930614118374,17.81021892055006,2.4641571059594742,-10.852785109238615,4.767343211150154,0.879574586164173,0.52132714,0.20773816108703613,5.84976863861084,33920000,28.009915828704834,8326,0.592939333266507,-0.0049368627,1.6436065241912896,-9.745534827227429,-2.110837101968091,0.0005,74.63254952430725,-2.6036434e-10,1.6837206337246862,1.1012177467346191,3.1005628030974712,-0.006272690811284461,70.25743842124939,105,0.52182776,27.8192880153656,0.0081588235,125.41913420791823
-206.23854733390067,3.295413017272949,9333,14.92699327019156,7906.845521450043,4.302657604217529,4.302525520324707,-0.9328867777654911,-143.26969323479776,3.9324606564730304,63.74401044845581,0.45913388975856617,70.99633881614614,18.26374496147452,2.2477786167498826,-10.832433441007959,4.561797047728912,0.8679676906814313,0.51909715,0.21506524085998535,5.8239099979400635,34240000,27.91087055206299,8740,0.5961698290151212,-0.005369293,1.6386017370244064,-9.674401257451896,-3.196083857918532,0.0005,74.52229714393616,-4.520877e-09,1.6820287442614321,1.112302541732788,3.3218627744894116,0.00645855299396039,70.14128398895264,106,0.51963115,27.80023741722107,0.0077013,94.43012755953748
-215.90319877900217,3.404574155807495,9351,18.60992580614977,7982.313910484314,4.287536382675171,4.287409067153931,-1.0165310005732937,-191.8059693474893,7.682268152705202,65.02673864364624,0.5476744591843002,123.20956095383556,17.450023259397454,2.424044476675886,-10.0240582615147,8.786223169913152,1.017142749952179,0.5168617,0.20912504196166992,5.529561758041382,34560000,28.710824966430664,7131,0.5979338667524966,-0.0046145264,1.6358410512869732,-9.090780201667265,-2.3524553730266273,0.0005,75.46777391433716,5.3075855e-10,1.674689477861354,1.4816277027130127,3.2083392104102164,-0.02163082264322852,71.09104204177856,107,0.51733345,27.82081389427185,0.0077414676,118.31589292210465
-195.1276936924915,3.3092262744903564,9285,17.491112379793332,8056.556192398071,4.308081865310669,4.307949781417847,-1.1281763369077624,-137.06517874539972,5.846610571536423,63.698204040527344,0.5110319951675191,87.53302767282705,17.466967198054423,2.5543398800604566,-10.36525605953221,6.687362339418604,0.9355817602918296,0.5145163,0.207625150680542,5.617699384689331,34880000,27.8888521194458,7759,0.5929933625797617,-0.0055377297,1.6302974862655886,-9.305397531174217,-2.2192616731065,0.0005,74.24164319038391,4.759313e-10,1.6659992244736381,1.1115093231201172,3.293704228621666,-0.0052578691360495936,69.85582661628723,108,0.5150247,27.80118727684021,0.008012086,165.23991855951286
-208.96126660003276,3.3301966190338135,9454,19.394199547467817,8131.24206829071,4.288240432739258,4.288110017776489,-1.3402357031100771,-179.49410143322532,8.66188884197245,64.22800087928772,0.554089973814988,73.25302653168654,16.782530258333235,2.320328678439924,-9.691038070708908,10.059033961064841,1.058144099573012,0.5123611,0.20878124237060547,5.537305593490601,35200000,28.093438386917114,7190,0.5957448140610853,-0.004632413,1.6293924006360896,-8.824407486051374,-2.3106243278447445,0.0005,74.68524527549744,1.4386404e-09,1.6734312942224712,1.1231820583343506,3.033062003491273,-0.01339441989704056,70.31198239326477,109,0.51282424,28.070417165756226,0.008380562,121.80605057127727
-194.12432618998037,3.317997932434082,9091,16.21715587305735,8206.56155204773,4.2705583572387695,4.270435810089111,-1.0969282717857547,-167.67242267911894,5.032222372693557,64.66568112373352,0.4889901796458672,83.8954982371435,18.13369094374222,2.6581097088854824,-10.008783083520262,5.736924504427104,0.9059451485132075,0.51019263,0.20892834663391113,5.74259352684021,35520000,28.057604551315308,8239,0.5950168866104324,-0.005094017,1.6195736995850076,-8.875754848847258,-2.186083476211092,0.0005,75.31891298294067,2.202793e-09,1.6624492020026738,1.1247339248657227,3.1442410255648134,0.037916609635823606,70.96609115600586,110,0.51071924,28.543540477752686,0.0075076534,117.70594367530586
-191.59739100137023,3.37540602684021,9289,20.08221071312941,8282.432832241058,4.28344202041626,4.283310651779175,-1.2394998358121638,-146.97579315696476,9.20334143799671,65.53542518615723,0.5485844485160248,114.99094105193211,16.710118603826956,3.126131790269047,-9.88031378409013,10.504331546115584,1.0586578891879008,0.50813776,0.20967769622802734,5.44156289100647,35840000,28.44649052619934,6710,0.5888567961153574,-0.0046023363,1.6138459521923794,-8.955922566185071,-2.304995201954303,0.0005,75.87070798873901,-3.6078387e-09,1.6608106481386795,1.1467456817626953,3.0368529224275913,-0.03815228727183536,71.5101068019867,111,0.50860065,28.945138216018677,0.008827919,125.4681024245104
-224.68849791711102,3.3662896156311035,9249,16.871838859639826,8357.682060718536,4.271481513977051,4.271348237991333,-1.0543095750906852,-175.0728808800562,6.4935839635430455,64.61334085464478,0.4857274661806636,99.68422192199117,17.67207619550365,2.5574466282265558,-9.983195958322348,7.434947039975795,0.9548030666545357,0.50593716,0.22654342651367188,5.711258411407471,36160000,28.350500345230103,7832,0.5850874139343724,-0.0053797793,1.6105196873509615,-8.869260781846442,-2.2530184659716426,0.0005,75.24853730201721,-6.467393e-10,1.6394978437415542,1.1152260303497314,3.0717564214426,0.02266495953642674,70.89593720436096,112,0.5065238,28.140199899673462,0.0063270405,133.32916696825248
-196.5749445767322,3.3757476806640625,9141,17.453891877170978,8433.327586889267,4.33036470413208,4.330235004425049,-1.0613159037628301,-147.5579230424812,6.2848680524615,65.04216027259827,0.5001155411573683,98.11687574612766,18.6530057145427,2.2845203634890905,-10.107467237662181,7.174137006902213,0.9466233356945774,0.5039515,0.20969533920288086,5.6437273025512695,36480000,28.441770792007446,7702,0.5977432473570891,-0.0056875846,1.605721999517645,-9.005802585267833,-2.5714052560646903,0.0005,75.64495587348938,-3.6397498e-09,1.6397738025311674,1.1296465396881104,3.16665697394645,0.02332190641896246,71.23090124130249,113,0.5044479,28.452202320098877,0.0068263514,157.87490152025373
-197.50186455840895,3.4085373878479004,8777,20.903921096944536,8508.496726512909,4.298784017562866,4.298644065856934,-1.290277669920045,-148.12395755230588,10.248802197872124,65.03236389160156,0.5564553976052493,115.80371151854388,18.56433704145597,2.412049522693105,-9.908812684036524,11.717950066387774,1.0611528435205138,0.5019942,0.21063971519470215,5.240533351898193,36800000,28.641355276107788,6327,0.5983014648104295,-0.004816188,1.5998159541674521,-8.88829536859289,-2.141457515121343,0.0005,75.16856217384338,-2.691098e-10,1.6204475781381253,1.1335487365722656,3.1465665779258685,-0.02737735996754524,70.79132032394409,114,0.50240266,28.24207377433777,0.007886271,113.88426327755386
-219.97905815215688,3.365746259689331,8763,16.957551724632854,8584.473466157913,4.324414014816284,4.32428503036499,-1.0266564394411115,-115.43619570016544,5.9398456713079995,65.59243035316467,0.4787017451403201,78.53175779660148,20.134162158346935,2.6078947354357545,-10.808876142541898,6.63806847216695,0.9077211132892639,0.4999542,0.20856761932373047,5.453866004943848,37120000,28.45251965522766,7581,0.6094386602983539,-0.0054342328,1.5904879251637944,-9.421739664911668,-2.418901652399346,0.0005,75.97616982460022,-8.8004876e-10,1.6043477667245807,1.1442956924438477,3.2374193187101965,0.027855776239397462,71.57579255104065,115,0.50037307,29.00691533088684,0.007201427,111.20750687495351
-179.5517833987068,3.4392194747924805,8532,19.094075611935097,8660.268788337708,4.283684730529785,4.283556222915649,-1.2154223752745237,-141.79030177091374,8.240990532657491,65.63472318649292,0.5192639214021993,109.49297596670803,18.626395195094354,2.566845948828023,-10.420781033009012,9.436301779743465,0.9914868070065468,0.4979647,0.2069544792175293,5.28108024597168,37440000,29.10372567176819,6945,0.6028900231306126,-0.0043642474,1.5868953553483993,-9.214001389585306,-2.5410462791373933,0.0005,75.79473781585693,6.102705e-09,1.6212570052756234,1.134596586227417,3.3472911427438556,-0.001798572708993325,71.43081426620483,116,0.49839777,28.32774019241333,0.007364842,125.92449687154007
-190.8987085321829,3.3579578399658203,8490,17.17683602831409,8735.455932617188,4.279635667800903,4.279505491256714,-1.156606600276582,-116.66087026732765,6.899939638304849,64.81554889678955,0.49065471170805713,112.6159211774169,19.568753003845853,2.205648915566099,-10.819353190263804,7.86681612717663,0.9499553448330662,0.49594817,0.21028542518615723,5.478345632553101,37760000,28.35629963874817,7380,0.6115920349142254,-0.0049062073,1.587653954103419,-9.437933370366224,-2.6309535360753045,0.0005,75.1865656375885,-2.9960592e-09,1.6134884292222096,1.1338860988616943,2.956144235428857,0.010940117879839202,70.83210635185242,117,0.4963768,28.342623472213745,0.007146562,108.5768913833142
-180.4867534922683,3.407580852508545,8485,20.080620078864836,8810.72827243805,4.2535998821258545,4.253472089767456,-1.029551980547795,-134.6309302469845,9.276819593869863,65.2534670829773,0.5466793942822156,118.72512934771015,18.88730564688012,2.3617341684315907,-9.652898885655356,10.565964867855028,1.0190600359675348,0.49392542,0.21468067169189453,5.167881965637207,38080000,28.583049297332764,6598,0.6109901038689294,-0.005050036,1.5778353205755775,-8.638466273549563,-2.5518786887191705,0.0005,75.27175307273865,3.678692e-10,1.60774705828451,1.1421635150909424,3.284497851887018,0.008953094251351023,70.94093680381775,118,0.49435422,28.525763750076294,0.006392835,143.55661046057207
