Time-SampleProc,LossAfter,Time-OuterStep,Time-Sampling,Step_0-MaxForwardReturn,Step_1-MaxForwardReturn,Step_0-NumTrajs,Step_1-NumTrajs,Step_0-AverageCtrlCost,KLInner,Step_1-MinForwardReturn,Step_1-AverageCtrlCost,Step_1-StdReturn,Step_1-EnvExecTime,Step_1-AverageForwardReturn,Step_1-AverageAbsPolicyMean,Step_0-AverageAbsPolicyMean,Step_1-AverageDiscountedReturn,n_timesteps,Step_0-StdForwardReturn,Step_1-AverageReturn,LossBefore,Itr,Step_0-AveragePolicyStd,Step_1-PolicyExecTime,Step_0-MaxReturn,Step_1-MinReturn,Step_1-StdForwardReturn,Step_0-AverageReturn,Step_0-MinForwardReturn,Time,Step_0-EnvExecTime,Time-MAMLSteps,Step_0-StdReturn,KLCoeffInner,Time-TotalInner,Step_0-AverageDiscountedReturn,Step_1-AveragePolicyStd,ItrTime,Step_0-PolicyExecTime,Step_0-AverageForwardReturn,Step_1-MaxReturn,Step_0-MinReturn,Time-InnerStep
2.353820562362671,-0.0036799063,4.409918785095215,55.74848747253418,-0.5709521555392706,-0.5740345981986473,800,800,0.4816252956498228,0.010093042,-14.190463446317233,0.4811382799771614,400.55355920224025,24.513736963272095,-4.203235761385369,0.634328,0.63413453,-361.1923820566205,3520000,1.92976480855317,-937.0697946100838,-1.1220571e-09,10,0.9724868,2.896866798400879,-210.9535219804973,-2933.466176334933,2.0026763625069246,-900.4873293437436,-12.755983748830953,705.1499478816986,24.50201153755188,4.410195350646973,385.8533838391725,0.0,58.418373107910156,-350.48048789285116,0.9725585,62.85444617271423,0.941871166229248,-4.019836092267504,-210.39324390055648,-2646.6522416316575,0.21323919296264648
2.3075311183929443,-0.004080039,4.367696285247803,56.220149517059326,-0.4218065944274375,-0.4095771975959732,800,800,0.4798284574049339,0.009992151,-12.631441252664747,0.4795784594285116,390.0701741003235,24.62368655204773,-4.008109595323597,0.62726,0.62650704,-344.209049216993,3840000,2.064050538577429,-897.7328373447552,2.6460736e-09,11,0.97124326,3.2642178535461426,-180.00246087368248,-2621.952747874152,1.9505669305795759,-921.9867470014037,-14.387786056074964,768.3870058059692,24.492441177368164,4.3678810596466064,412.82119836592574,0.0,58.84336590766907,-352.07412013962573,0.9712428,63.23627018928528,0.9394512176513672,-4.129116069936546,-179.33557641968113,-2970.7328403440556,0.21300077438354492
2.3098082542419434,-0.0033014915,4.3610804080963135,55.70817971229553,-0.7647910138444821,-0.5616202999662688,800,800,0.47790526569021874,0.011566923,-11.898968863270602,0.47733030756339434,384.2804752921351,24.455579042434692,-4.102747386431986,0.6150571,0.6175741,-360.88182005748314,4160000,2.02662003502357,-916.217958933034,1.8961721e-10,12,0.96905,2.9084997177124023,-249.21558846110855,-2476.6151172848195,1.9215444076237878,-955.310635275385,-15.1471958006698,831.1048085689545,24.545730590820312,4.361252546310425,405.28493254384927,0.0,58.33284664154053,-372.01363642675545,0.969003,62.71713948249817,0.9386355876922607,-4.297659857760241,-209.2891492902183,-3129.361555673247,0.21309304237365723
2.4198765754699707,-0.003716797,4.369624853134155,55.874149560928345,-0.4639877192974103,-0.5126422854141923,800,800,0.4778333588083089,0.008803626,-12.80646246604228,0.477950786858201,389.67057753121486,24.62327003479004,-4.0177100126688545,0.6199738,0.61982024,-351.51782526443725,4480000,2.0139708911932237,-899.3322032025885,-3.2275913e-09,13,0.96720254,2.897132158279419,-188.8805398997612,-2656.3603470893036,1.948240040689869,-927.0350606181025,-13.892693011809182,894.1137042045593,24.561564207077026,4.369815111160278,402.7718129632047,0.0,58.61300015449524,-360.4081580016515,0.96715975,63.008155822753906,0.9380669593811035,-4.156346847224049,-198.53314482890218,-2877.2531794756064,0.21559619903564453
2.3800995349884033,-0.0038366541,4.346820592880249,55.52529168128967,-0.5930846367188864,-0.4311508914447329,800,800,0.4770553342894837,0.009745821,-12.648631067031843,0.47671910523216243,391.79073882475507,24.468165397644043,-3.922083834760031,0.6149211,0.61430734,-341.0060410769859,4800000,1.891394650078673,-879.9614406655418,6.662684e-10,14,0.96479785,2.876805543899536,-213.66324332074134,-2624.232774415277,1.9585844723083392,-901.1501788640198,-10.359935304333149,956.7037885189056,24.404606103897095,4.347009897232056,378.23209592865635,0.0,58.22021150588989,-347.2480442551944,0.9650342,62.58943772315979,0.9415807723999023,-4.027693045592237,-179.74157931137478,-2166.1811300198187,0.21303391456604004
2.3897228240966797,-0.003532643,4.390835523605347,55.76829528808594,-0.5707002308839645,-0.438297808579852,800,800,0.47356620583362885,0.010993173,-11.034480338656373,0.474525940271318,386.75693442155705,24.55136513710022,-4.1222377517420234,0.60684973,0.6058106,-359.23880948201094,5120000,1.9690320034052102,-919.5558094764242,-1.2122094e-09,15,0.9618515,2.9024853706359863,-207.69439472729263,-2300.631976960331,1.93421023640281,-916.5328681470978,-17.508261220348498,1019.5905473232269,24.556237936019897,4.391027927398682,393.7366909037682,0.0,58.47293281555176,-357.2079792138643,0.96189266,62.88604211807251,0.9368386268615723,-4.1080871372747385,-180.86754825938985,-3594.7515773781,0.21294069290161133
2.2875471115112305,-0.0038052693,4.337441921234131,55.67168951034546,-0.36901299008852056,-0.4264087975102783,800,800,0.47339807973599063,0.010991072,-12.012804892237362,0.47327378988986835,385.13126869797566,24.47447896003723,-4.065764653483813,0.6045759,0.603871,-352.5617913959552,5440000,1.8757088826177444,-908.0093037401716,-6.5155303e-10,16,0.9596458,2.9044089317321777,-172.35039038439868,-2498.701166216372,1.925424576387823,-897.0997876307327,-10.347726859003778,1082.2275958061218,24.529651641845703,4.337626695632935,375.1036612661102,0.0,58.274131536483765,-349.9687196558477,0.95965546,62.636332750320435,0.9402737617492676,-4.011092548406307,-182.9380230552552,-2163.7415212200963,0.21324968338012695
2.2987310886383057,-0.003585133,4.326528072357178,55.98903703689575,-0.6528934662830775,-0.6855242943805037,800,800,0.47313506424944857,0.010016521,-13.658889857297657,0.4726769026753493,393.4801038387628,24.690268993377686,-4.023156769610546,0.60511357,0.6051517,-351.8120314659708,5760000,1.9088037059582204,-899.3726111510027,2.9168987e-10,17,0.95738095,2.8656558990478516,-225.68775574624837,-2830.1410358259864,1.9675262600532497,-888.6396337484598,-12.887178930949595,1145.1807420253754,24.67427086830139,4.326706647872925,381.90383569746416,0.0,58.603479862213135,-347.93488506764584,0.95744914,62.95253229141235,0.9423279762268066,-3.9690490929053794,-231.2032443682578,-2673.238003521449,0.2139737606048584
2.2809197902679443,-0.0038641572,4.3328468799591064,55.69889283180237,-0.57941444160515,-0.646685565742101,800,800,0.4731124765689112,0.011546359,-12.900758457741526,0.47322628702953456,377.98365304619165,24.49160933494568,-4.137325355745016,0.60904163,0.6080182,-357.8671359709596,6080000,1.9983890078911268,-922.3125866889569,3.976375e-09,18,0.9552459,2.8764455318450928,-213.8090666041088,-2673.4674293538133,1.8894726362219132,-914.8698929540446,-13.128046222210068,1207.8334503173828,24.54627776145935,4.333026170730591,399.6879655125798,0.0,58.2951774597168,-357.15744326024696,0.9550705,62.65204167366028,0.9480140209197998,-4.100213580492154,-227.86897770840739,-2724.3703475334437,0.21363592147827148
2.3325557708740234,-0.0036262937,4.336090803146362,55.5432345867157,-0.6627267135693987,-0.7564331183756943,800,800,0.4729795533630625,0.01087064,-15.463796943501098,0.47216726428614936,382.26558742778144,24.42096471786499,-4.025710793135408,0.60769826,0.60764045,-353.5326451827283,6400000,1.8971755931918832,-899.7795273393027,-3.4950678e-09,19,0.9530742,2.8585798740386963,-230.48708634216106,-3187.015970940841,1.9111648761692897,-904.1409444739594,-11.481895013857459,1270.3829581737518,24.49184560775757,4.33626651763916,379.4577325757642,0.0,58.189756631851196,-355.2462292564942,0.952945,62.54884052276611,0.9445164203643799,-4.0467022894131635,-244.66328018283184,-2390.7779809176604,0.21241068840026855
2.3892271518707275,-0.003674989,4.380071640014648,55.59803032875061,-0.644036093974113,-0.6562194394317641,800,800,0.4705440922296979,0.008027414,-11.864031507344924,0.4716161696399376,363.6754659225369,24.480891466140747,-4.082018969213546,0.6022425,0.6004272,-358.4009057167866,6720000,1.832402264327635,-910.933296639071,3.5151841e-09,20,0.9511277,2.867253303527832,-224.35808268388075,-2467.5489054963437,1.8181841370148342,-903.0719729980051,-11.196996007564238,1333.0958807468414,24.51301145553589,4.380266189575195,366.5394281804529,0.0,58.31025719642639,-354.03177735600644,0.9510167,62.71232724189758,0.9363160133361816,-4.0437915414123475,-226.78962748570962,-2332.4239829322746,0.22070598602294922
2.314875602722168,-0.0035266154,4.339590072631836,55.44269394874573,-0.6878628247272787,-0.43575980376140877,800,800,0.46971791003102437,0.009625596,-12.815741425712082,0.46922570942234254,379.608132168839,24.45550537109375,-3.9605054588501525,0.5934733,0.5934636,-349.7977342135522,7040000,1.876461651179915,-886.1542431286568,2.0872801e-09,21,0.9495329,2.8493218421936035,-233.41413494640662,-2656.834189186418,1.898083063081382,-898.0325516716337,-12.413650250738954,1395.5308272838593,24.42269015312195,4.339769601821899,375.30491943588237,0.0,58.07335114479065,-352.86731014795345,0.94938105,62.43433213233948,0.9381563663482666,-4.019423662771455,-178.9239669678168,-2576.350241941776,0.21344327926635742
2.289163589477539,-0.0032182478,4.347289562225342,55.540488719940186,-0.5861422476187862,-0.5019358407958154,800,800,0.46858589714230975,0.009256507,-11.83661193784754,0.4686898941467703,379.5361044250816,24.51307487487793,-3.9087585117565355,0.59028745,0.59213233,-341.2825214487293,7360000,1.7948745845114729,-875.6937182351559,1.6901641e-09,22,0.94781506,2.8558804988861084,-208.60707510245908,-2460.097488017189,1.89751188086213,-870.247452729709,-12.494382825349462,1458.044588804245,24.509553909301758,4.3474791049957275,359.1019504410347,0.0,58.14336442947388,-341.1939161055055,0.9478067,62.512986183166504,0.9344308376312256,-3.8816299599043713,-194.72646357644862,-2594.4286839834276,0.21187162399291992
2.3097801208496094,-0.0038986779,4.3502795696258545,55.61068630218506,-0.6248143688109775,-0.4144982449329902,800,800,0.46868860332972373,0.009230601,-11.621442891443964,0.46872804249154404,368.27097912769005,24.600617170333862,-4.005801670482431,0.5925959,0.5912533,-351.7539566771674,7680000,1.8698775486639185,-895.1126955203544,3.3527617e-10,23,0.9457076,2.847783327102661,-218.6796398295133,-2418.77827126132,1.8409398945160795,-898.6912004290837,-12.974729703975683,1520.6549427509308,24.523353815078735,4.350459814071655,374.10006062359383,0.0,58.23575472831726,-353.7192032392415,0.94590956,62.60974311828613,0.9359545707702637,-4.023732757382225,-177.6090635680123,-2690.1998410359524,0.21314525604248047
2.3431167602539062,-0.0041179517,4.348599672317505,55.53729820251465,-0.5784840961955563,-0.5334612041830868,800,800,0.46777254535283896,0.010267248,-12.888303571908569,0.4678195067169703,382.81432884429177,24.48066520690918,-4.171407992461489,0.59098464,0.5909633,-365.96744321521686,8000000,1.7938356124894583,-928.0521951055556,-2.59215e-09,24,0.94305545,2.8575494289398193,-208.83543397770225,-2674.024986982083,1.9135449364440271,-915.311630070247,-11.534296237318323,1583.221064567566,24.569894552230835,4.348777770996094,358.8457322356713,0.0,58.194988489151,-363.85398123993406,0.9430883,62.565529108047485,0.9372949600219727,-4.1077385339134125,-200.82732025098065,-2399.4279432442822,0.21362566947937012
2.476081371307373,-0.003923316,4.375910043716431,55.57028532028198,-0.6044517069547893,-0.6118421666026773,800,800,0.4666177229001467,0.009974118,-10.585118723262871,0.46719126958642154,364.79100465249707,24.57925534248352,-3.9590650445046243,0.5890135,0.58885586,-352.2141583088749,8320000,1.7187008376319917,-885.4605867939183,5.9939964e-10,25,0.94057226,2.845244884490967,-214.51194764112228,-2212.082605567547,1.8229616288288768,-870.8989072421327,-11.189828890954052,1645.9836776256561,24.490607738494873,4.3760905265808105,343.7404570496064,0.0,58.36378741264343,-349.18094789949913,0.9407864,62.76199984550476,0.9307217597961426,-3.8868298554643013,-217.3658160002584,-2328.8686629646936,0.21573996543884277
2.317690372467041,-0.0037017874,4.3455705642700195,55.44783091545105,-0.4253562906713869,-0.4686965264429105,800,800,0.4636991004846245,0.0097994525,-12.378577297090311,0.46394094260958957,369.8070172787487,24.581044912338257,-3.838716522203965,0.5759065,0.5764612,-335.9142621303789,8640000,1.7494791676697878,-860.7407515501764,-1.1291357e-09,26,0.93842214,2.851959228515625,-180.6320868957396,-2568.5962443082103,1.8484960960237506,-840.4840576211241,-10.791292974921124,1708.4343357086182,24.348065614700317,4.345754861831665,349.9658162723338,0.0,58.08101487159729,-331.4656854918787,0.9384379,62.450069427490234,0.9375019073486328,-3.737659016074146,-186.45545399116614,-2252.2454365950534,0.21340203285217285
2.302060127258301,-0.003861072,4.351832389831543,55.6682665348053,-0.5192184362115825,-0.6992393419597432,800,800,0.4633654048980773,0.008123094,-10.296425564018136,0.46334050696861,368.1037439527733,24.6058988571167,-3.904911682941679,0.57439524,0.57382375,-343.3800281672911,8960000,1.745875234684006,-873.8590184218981,8.232877e-11,27,0.93591267,2.861722946166992,-196.71857333997133,-2152.594099933897,1.839699785400345,-857.3680905859188,-14.418879090911842,1771.0940189361572,24.541055917739868,4.352013826370239,349.27217033546833,0.0,58.28500175476074,-338.6492062309528,0.9358687,62.65899133682251,0.9312963485717773,-3.8224326683304857,-232.868043938157,-2979.8484836508137,0.21205592155456543
2.2842471599578857,-0.0037879893,4.35107159614563,55.45976781845093,-0.4979493880958205,-0.5355184842691713,800,800,0.46246311322586614,0.010591408,-14.774862970149057,0.4624186049163528,362.878701512335,24.40568232536316,-3.9056066337832505,0.5724935,0.572294,-346.33877271890265,9280000,1.7813100327742917,-873.817495723669,3.2257286e-09,28,0.933075,2.862149953842163,-188.89032912613203,-3050.0384588811917,1.8143763523954504,-888.5688692861754,-12.343403382563883,1833.528480052948,24.552974462509155,4.351250648498535,356.3414613739781,0.0,58.058486223220825,-351.0961183355507,0.9329414,62.43379211425781,0.9327392578125,-3.9793301435741557,-199.54429905463365,-2561.574111152425,0.2135474681854248
2.4076130390167236,-0.0036851286,4.358811140060425,55.45718574523926,-0.533300689372057,-0.5003959120761882,800,800,0.46149083079652864,0.009547001,-13.220769302712352,0.4613452757290005,356.9484357220255,24.41476845741272,-3.882459557585094,0.5705352,0.56994694,-344.53349652679054,9600000,1.860532714709603,-868.9732012682414,-4.1574247e-10,29,0.93012136,2.8461225032806396,-198.59866848824294,-2737.814619775411,1.7842648956268878,-871.550415107669,-10.960391689986913,1896.0963599681854,24.545268535614014,4.358989000320435,372.2593714802552,0.0,58.18432664871216,-343.96614458655125,0.9299511,62.56728768348694,0.9308209419250488,-3.895204505832426,-192.37011430531928,-2287.764533874591,0.21617984771728516
2.2908453941345215,-0.0037636845,4.396664619445801,55.8151957988739,-0.4111231688189291,-0.6334553695256341,800,800,0.45943269161680717,0.00919597,-10.767133025994603,0.45888365710978396,348.2573226668308,24.452858924865723,-3.8212223124182265,0.5613471,0.5630119,-340.75477642403973,9920000,1.6769206236491103,-856.2349299911136,-1.8812716e-09,30,0.92677265,3.2612557411193848,-175.51556693388224,-2245.662585948137,1.7408707258107934,-833.2266244390719,-9.909598365718658,1958.9343333244324,24.48312282562256,4.396847724914551,335.5398212992632,0.0,58.419034242630005,-333.1219707511725,0.92660576,62.837356090545654,0.9297008514404297,-3.7056263757582832,-220.07341625067875,-2076.8744559734496,0.21121454238891602
2.294797658920288,-0.0036352642,4.342676162719727,55.677603006362915,-0.45554935803224356,-0.4604972304856591,800,800,0.459175627361387,0.009303687,-11.610983550774712,0.45950651679754256,355.52835707474804,24.561803340911865,-3.761680126664382,0.5668769,0.5665866,-332.64410178856036,10240000,1.8419296025871756,-844.4525899883088,-4.1425255e-10,31,0.9241083,2.8832900524139404,-180.41363663843944,-2417.1331286387913,1.7771602165413016,-861.148736621672,-11.316284960183463,2021.5859069824219,24.580874919891357,4.342864751815796,368.5694158033513,0.0,58.28556728363037,-338.6705327601825,0.92421204,62.65081739425659,0.9386210441589355,-3.8454918430534413,-180.47231334018443,-2356.8510543575603,0.21180343627929688
2.237095832824707,-0.0034675333,4.344874858856201,55.45331430435181,-0.5411447991031145,-0.5993731295057596,800,800,0.45899563241673635,0.009823076,-13.737899843323026,0.45953711299039424,339.46832792008735,24.473294496536255,-3.6157073319767403,0.5696382,0.5670377,-321.6449594755853,10560000,1.7126536315909544,-815.2658605997802,4.261734e-10,32,0.9220518,2.8754329681396484,-198.24977511294506,-2837.0771077152885,1.6968974088917792,-812.6295654566269,-11.761467230090824,2083.960550069809,24.491316080093384,4.34505558013916,342.615133553353,0.0,58.00667762756348,-320.50484085161804,0.92203504,62.37396740913391,0.9381170272827148,-3.6030669776895365,-213.32062999008434,-2443.9958668197846,0.21556615829467773
2.315641164779663,-0.0038333721,4.357832908630371,55.49208045005798,-0.5799645745063446,-0.5158296005202629,800,800,0.45939696074660874,0.0098066665,-12.270699072635825,0.45953226877471437,334.1673588445772,24.517012357711792,-3.690570774499609,0.5702995,0.5701617,-328.06439560084283,10880000,1.6962845397039772,-830.2366354203846,-3.2030045e-09,33,0.9206243,2.8899176120758057,-207.31210034076315,-2543.513893716617,1.6705261201911443,-829.1069521935829,-12.29623833619644,2146.4647736549377,24.394681453704834,4.358032703399658,339.3632473986838,0.0,58.12363076210022,-328.30605824040816,0.92054266,62.50357794761658,0.9371716976165771,-3.685061640549819,-197.10572836438465,-2554.4221696203804,0.21247124671936035
2.3297340869903564,-0.0033223554,4.372348785400391,55.55458188056946,-0.5761410009995028,-0.6449693203122076,800,800,0.4590789903638698,0.009049995,-10.977800595436916,0.45889342081502077,329.4837830161445,24.388351678848267,-3.7874086984459696,0.5680691,0.56809634,-337.5165055799199,11200000,1.6598027822560826,-849.4788372296592,2.8762968e-09,34,0.9191962,2.8688597679138184,-209.98256783051963,-2288.350686722185,1.6462761849038248,-834.5195949320077,-11.325325949202824,2209.0601925849915,24.662570476531982,4.372521877288818,332.1413959682835,0.0,58.200196981430054,-333.7762111783507,0.91894805,62.59473633766174,0.9373531341552734,-3.7124293536733353,-220.62032688229846,-2356.322011099562,0.21387004852294922
2.329665184020996,-0.0037673265,4.385006904602051,55.53152632713318,-0.47051538543722915,-0.4958129083338105,800,800,0.4589220384157636,0.009569919,-10.170432027363674,0.4593103320514597,337.97465102822025,24.660027027130127,-3.674788902184847,0.57426924,0.57443005,-327.6631982878813,11520000,1.7030756689912956,-827.0378130919681,5.8338046e-10,35,0.9175571,2.894714832305908,-184.18067870092287,-2124.612627079896,1.6887740187874594,-809.4054598255456,-12.291257147394656,2271.6471531391144,24.320952653884888,4.385198593139648,340.8710261042551,0.0,58.1780686378479,-320.4546205526079,0.91748136,62.58629512786865,0.9379243850708008,-3.5870267874140906,-191.94282126132975,-2551.894788003172,0.21489191055297852
2.3422441482543945,-0.0037479773,4.3461456298828125,55.62389159202576,-0.3381159998269256,-0.5801659242450826,800,800,0.4603449959734641,0.009374782,-11.830039174359205,0.45977022327795625,338.2969240475251,24.596935510635376,-3.7051491850301876,0.5783208,0.5779116,-333.8736043118952,11840000,1.7266220167868165,-833.200198538141,-4.5448548e-10,36,0.91566503,2.882235050201416,-157.8384358247499,-2459.0531466121097,1.6905495461809799,-836.2062641306898,-11.802797452141633,2334.30593585968,24.481090307235718,4.346329927444458,345.5596121401975,0.0,58.284196615219116,-333.30038710652616,0.9159215,62.65810585021973,0.9316716194152832,-3.7196091085773975,-207.94545942191797,-2457.735316346825,0.21581125259399414
2.256037473678589,-0.0032142624,4.297811031341553,55.6617636680603,-0.5868196555911218,-0.4234672348044182,800,800,0.4599415831293166,0.009467433,-9.379201399002163,0.45995611146662385,329.3752659651662,24.55659294128418,-3.684272728634949,0.58035576,0.579607,-330.49058862360994,12160000,1.6890481965063293,-829.0639624400482,-2.6825815e-09,37,0.91403055,2.883826732635498,-210.69193301247788,-1967.2465318805191,1.6459147868560167,-843.1365899074075,-14.112283788417326,2396.863545894623,24.587404251098633,4.297989368438721,338.0053229196194,0.0,58.23408651351929,-333.9946825223431,0.91397697,62.55695390701294,0.9361019134521484,-3.754649917758544,-174.83210966932003,-2916.9117908632193,0.2140657901763916
