train-PolicyExecTime,LossAfter,train-AverageReturn,Time,train-NumTrajs,train-StdForwardReturn,train-AverageCtrlCost,train-MaxForwardReturn,Time-Optimization,LossBefore,n_timesteps,Time-Sampling,train-AverageForwardReturn,train-MinReturn,Itr,ItrTime,train-AverageDiscountedReturn,train-MinForwardReturn,train-EnvExecTime,Time-SampleProc,train-AveragePolicyStd,train-MaxReturn,train-StdReturn
0.6865105628967285,-0.0085931355,-791.2833158859559,395.41407322883606,200,1.4305400571660922,0.42813342887202666,-0.9258441731340866,2.378535747528076,6.9849193e-10,1000000,11.928326845169067,-3.5271464713057377,-2014.576903207902,24,15.863054752349854,-312.8561548886453,-9.650525528073304,10.905631303787231,1.5429978370666504,0.9623412,-271.31267113027315,286.5440072684917
0.6826992034912109,-0.0081154825,-794.3361003515707,411.1647164821625,200,1.4273686871404025,0.42862294224876896,-0.5843407163844444,2.398552179336548,-4.656613e-10,1040000,11.96061086654663,-3.541924529364731,-1658.5745048915842,25,15.743827819824219,-319.50696252145985,-7.855556363811063,10.945399284362793,1.3705263137817383,0.9601005,-201.50569465902464,285.9363254290759
0.6874265670776367,-0.007139766,-825.1239463925356,426.88118958473206,200,1.4851027496887386,0.4266830184650591,-0.7199000341171155,2.3980798721313477,-6.9849193e-10,1080000,11.889739990234375,-3.6978137821501775,-1488.5915484361303,26,15.709526777267456,-328.794713666696,-7.015022140569181,10.866692066192627,1.4096696376800537,0.9579824,-226.9766956405879,297.5357393184314
0.6885714530944824,-0.007854013,-805.3861205159305,442.6535189151764,200,1.4920757666410214,0.42618922917779173,-0.8745533269671643,2.407804250717163,-5.689799e-09,1120000,11.974574089050293,-3.5996145318197263,-1841.1243074753522,27,15.765711784362793,-321.658964777876,-8.75996328950266,10.945847511291504,1.3708550930023193,0.9560906,-259.68329013012624,298.9899575331969
0.6811783313751221,-0.008039671,-773.7216501278532,458.29304003715515,200,1.4158432341172886,0.4240163578831914,-0.6529545790874011,2.359168529510498,1.9208528e-09,1160000,11.903371334075928,-3.4434575979710633,-1687.2436539212374,28,15.633117437362671,-310.2354730156312,-8.005221494915247,10.901930809020996,1.358266830444336,0.9551338,-216.25914893309417,283.6271574515378
0.6841483116149902,-0.0076256767,-807.7500519512332,474.032347202301,200,1.5461033005301694,0.42409564854584864,-0.6643139496898215,2.34665846824646,-3.0267984e-09,1200000,11.99936318397522,-3.613524206750256,-1962.9254320684424,29,15.732620000839233,-322.1709936308621,-9.368687857914445,10.98530888557434,1.3742733001708984,0.95456475,-214.23315765039882,309.733337605999
0.6805706024169922,-0.007124008,-808.391713086091,489.6377866268158,200,1.56861071649018,0.42234892720648093,-0.5182885592933151,2.3505773544311523,2.8405339e-08,1240000,11.87101125717163,-3.618476572714329,-1985.1154353664942,30,15.598915815353394,-321.2233583655884,-9.494119451281232,10.860817432403564,1.3653135299682617,0.9535298,-188.92520772890924,314.2626492930141
0.6852920055389404,-0.007982906,-777.5039360009077,505.4914436340332,200,1.6152744368542238,0.42327070915780424,-0.5191949473719317,2.3671889305114746,1.5133992e-09,1280000,12.023832082748413,-3.4631142751492403,-2232.6293119181646,31,15.846821069717407,-314.8065871524395,-10.731110079157078,11.00235652923584,1.4428367614746094,0.95229685,-189.8814244144994,323.67126459061745
0.6816251277923584,-0.008095607,-835.5834772636372,521.2204899787903,200,1.6093201194230753,0.4240643695952802,-0.5933016795664249,2.37095308303833,-3.958121e-09,1320000,11.942378282546997,-3.7527192168510743,-2031.2832597598585,32,15.722426891326904,-334.0404193024669,-9.7208041936143,10.92987871170044,1.397327184677124,0.95174265,-206.49125194428697,322.34957463503196
0.6797893047332764,-0.007043441,-767.0805314239362,536.9833693504333,200,1.641276030976613,0.4236665319668107,-0.6277100330606779,2.3661949634552,6.8102963e-09,1360000,12.007070302963257,-3.4105961513015735,-1854.5893314716734,33,15.756062984466553,-307.7948181764296,-8.829702870538991,10.991934061050415,1.3703851699829102,0.95093125,-211.06344416982995,328.8240376420335
0.6812596321105957,-0.007909193,-779.2656138899995,552.697461605072,200,1.5743234838607596,0.4224538426852341,-0.4324545740388555,2.362919330596924,2.3283064e-10,1400000,11.972840070724487,-3.472742247275398,-2093.0790040525926,34,15.707522869110107,-310.5961056310181,-10.030443232270843,10.962116479873657,1.3593366146087646,0.9496578,-169.68873173609785,315.2380947394473
0.6863718032836914,-0.0076274313,-790.3024252371505,568.4484882354736,200,1.650663303938591,0.42331302300172113,-0.6011867059472403,2.354487180709839,5.355105e-09,1440000,12.004960536956787,-3.5270644911080864,-1903.5616289718605,35,15.74414873123169,-312.0108584449461,-9.079051608128298,10.982804775238037,1.37241792678833,0.94799465,-203.69300597886593,330.43228694554114
0.6799137592315674,-0.0073460382,-818.0443024624291,584.0998313426971,200,1.5532289579546843,0.4238323964205554,-0.6715060300167113,2.3510050773620605,-9.778887e-09,1480000,11.914180994033813,-3.6652652867707696,-2027.28012158835,36,15.644572973251343,-327.687940530222,-9.703784669415938,10.903677940368652,1.3671727180480957,0.9463429,-217.8467968733969,311.13863065928507
0.6809585094451904,-0.008390382,-806.1119819897486,599.7393236160278,200,1.5690201431907882,0.4226922972729115,-0.4753455571772005,2.357607126235962,-1.7345883e-08,1520000,11.906685829162598,-3.6067393163186123,-1635.9627697440708,37,15.633155107498169,-320.68099166698886,-7.755051343320431,10.894166231155396,1.3566017150878906,0.9454612,-176.78900346938912,314.3714926717022
0.6798346042633057,-0.0075140367,-768.1017532790186,615.571713924408,200,1.5656670942179003,0.42172019863644494,-0.6211029966451507,2.361795663833618,1.3737008e-08,1560000,12.073311567306519,-3.4176334011712566,-1835.5286709108332,38,15.82533073425293,-307.1121535716756,-8.765516085570955,11.053962469100952,1.3774709701538086,0.944445,-209.22965147610887,313.43683106263865
0.6808369159698486,-0.009010292,-786.0841498526061,631.2393915653229,200,1.4968963845787078,0.42055052691630296,-0.5284438848188464,2.3547050952911377,9.313226e-10,1600000,11.9007089138031,-3.508739239188565,-1648.1715104229934,39,15.660794258117676,-313.6972987728988,-7.802706403556715,10.891960859298706,1.3924801349639893,0.9437193,-190.25474070693102,299.78923168103023
0.6791248321533203,-0.008258974,-794.1499195281679,646.9647727012634,200,1.535527368257453,0.4216962928855301,-0.6698793411259518,2.3642592430114746,1.8626451e-09,1640000,11.977784872055054,-3.547933652517571,-1841.1067317999218,40,15.71869945526123,-312.4676297550471,-8.787820916025014,10.967594861984253,1.3641233444213867,0.94305676,-217.96710110311196,307.52310961072607
0.6823327541351318,-0.00878136,-742.5324353206156,662.6319370269775,200,1.4685458984053545,0.42085030809160867,-0.48136086613132106,2.359656810760498,-3.259629e-09,1680000,11.900200605392456,-3.290662517807787,-1619.7543770940292,41,15.660778045654297,-298.4236176934566,-7.664134335434182,10.887467384338379,1.3884634971618652,0.9419747,-178.74717823720295,294.2282704611694
0.6786952018737793,-0.008811763,-792.2946833130267,678.3902933597565,200,1.5776274312439988,0.4219672218133863,-0.47953667274397915,2.357495069503784,-2.910383e-10,1720000,11.964452743530273,-3.5383703123069417,-2023.3174373365584,42,15.751643419265747,-320.5801210860561,-9.672583288193893,10.956767559051514,1.4173951148986816,0.9401322,-178.24869863177884,316.0519339765724
0.6801972389221191,-0.007979414,-798.8616448675061,694.1497104167938,200,1.501478836825437,0.4227934176985147,-0.4103987116624828,2.3515686988830566,2.2118911e-09,1760000,11.900176286697388,-3.570361018737767,-1710.094486298615,43,15.752699851989746,-318.8569753139429,-8.124952446915827,10.885563850402832,1.4884722232818604,0.9384181,-163.80207586638753,300.80924457194385
0.6817855834960938,-0.008795807,-830.3952162967337,709.903627872467,200,1.694747123313661,0.4219946432448341,-0.7701111172496878,2.4192967414855957,2.7939677e-09,1800000,11.91232681274414,-3.7288734255659106,-1759.5570411208412,44,15.747371912002563,-329.1215722133561,-8.372293778157422,10.899526357650757,1.4032649993896484,0.9367663,-239.07528037048195,339.5942682549163
0.6841061115264893,-0.008221585,-775.5953595600191,725.6590352058411,200,1.5250971352044516,0.4211614840295765,-0.6381888003424078,2.3952713012695312,-0.00082602695,1840000,11.952498197555542,-3.4556431085188115,-1909.0918111078806,45,15.74863576889038,-312.6450773167364,-9.09764664526329,10.93174958229065,1.389824628829956,0.93471766,-208.99083106402537,305.6070225778451
0.6822116374969482,-0.00954702,-811.9217313987937,741.3150849342346,200,1.499437234403904,0.4202722567219695,-1.0102922726169137,2.379544258117676,1.1641532e-09,1880000,11.893569231033325,-3.6381876570628924,-2098.169189107565,46,15.64940071105957,-323.78377432003606,-10.060803144252843,10.883711338043213,1.3636934757232666,0.93311083,-287.1322547899735,300.2669555315668
0.6839542388916016,-0.008194643,-766.6102728672273,757.0820095539093,200,1.4428209389284976,0.4201421253124704,-0.6927394589723258,2.361483335494995,1.6298145e-09,1920000,11.966525554656982,-3.4117610907690596,-1844.1897021952484,47,15.758536338806152,-310.70360952003784,-8.78394122655449,10.94303560256958,1.4181938171386719,0.93118536,-225.52077046857832,289.05623882641663
0.6811211109161377,-0.008910553,-801.7345512633095,772.8553144931793,200,1.6684057641845258,0.4218122278657889,-0.5331772917800615,2.35697865486145,-0.0010350144,1960000,12.021417140960693,-3.58571734852741,-1792.0576652242146,48,15.766643047332764,-322.691046786383,-8.53533110315344,11.001398086547852,1.37568998336792,0.9293963,-192.28311765766,334.36160535374944
0.6813974380493164,-0.0087401075,-796.9884020378089,788.5905265808105,200,1.6410617707165152,0.42083090446863614,-0.5996934551986266,2.3692874908447266,1.6298145e-09,2000000,11.951316356658936,-3.562947321915363,-2079.504722633736,49,15.728574514389038,-319.6445266570811,-9.970399797190925,10.939293146133423,1.3964452743530273,0.9280417,-203.9870558900329,328.69419146723845
0.6848671436309814,-0.008800083,-829.9891133282337,804.3619747161865,200,1.5813682670204623,0.42253688193781236,-0.8342234582860135,2.359464168548584,-6.519258e-09,2040000,12.006039142608643,-3.726283933646701,-1819.9192349279858,50,15.76461672782898,-333.45186657573527,-8.673985355891695,10.990695476531982,1.386826753616333,0.92637205,-250.18410818499498,317.119248865753
0.67842698097229,-0.008613495,-766.6365222177234,820.0331366062164,200,1.5958434951246223,0.42089525067779393,-0.8019059137152772,2.357848644256592,9.720679e-09,2080000,11.88815975189209,-3.411151530547878,-2090.161717818811,51,15.652929782867432,-304.873891208952,-10.015184808881106,10.879215478897095,1.3952810764312744,0.9244991,-242.90705712069223,319.86621457289
0.6833820343017578,-0.009658498,-763.5206037964666,835.7572612762451,200,1.3813562410882947,0.4205713258981038,-0.8319567521221292,2.3703372478485107,8.265488e-09,2120000,11.936124563217163,-3.395880108214544,-1827.8826287713925,52,15.71736478805542,-305.0407840366979,-8.7148466400816,10.921278953552246,1.3984394073486328,0.92278826,-249.14540422161573,276.61258351140657
0.6823859214782715,-0.008690519,-773.7102852432814,851.4436957836151,200,1.5963927459883747,0.4192244199764166,-0.40132549620486946,2.3592875003814697,-8.8475645e-09,2160000,11.895984649658203,-3.4481847670974206,-1774.9783983689024,53,15.679640054702759,-313.0333557206327,-8.4488899490485,10.883391618728638,1.4130754470825195,0.9210964,-163.6054411302785,319.87664674590627
0.6763334274291992,-0.009676783,-806.6077410470945,867.1562309265137,200,1.5234608162042966,0.4197104898125816,-0.700850901400862,2.3536314964294434,2.0256266e-08,2200000,11.95100712776184,-3.612199194389261,-1666.9110819398832,54,15.704475164413452,-321.71493635956074,-7.901870278842259,10.941499948501587,1.3874261379241943,0.92045176,-224.71854472759523,305.1672499827435
0.6761245727539062,-0.009087214,-772.6754880051128,882.8421809673309,200,1.5644487583346873,0.419714693372299,-0.4260085578201662,2.3512613773345947,-2.0954758e-09,2240000,11.913366079330444,-3.4425328516717957,-1760.3948934160005,55,15.67857813835144,-310.44313696840067,-8.382439241924754,10.910993814468384,1.4015488624572754,0.9193742,-169.36136762062873,313.6894697776429
0.6829209327697754,-0.009126087,-849.0749884453471,898.5579342842102,200,1.6610823262582086,0.41948093619814686,-0.7239440942042044,2.367994785308838,-6.2573235e-09,2280000,11.959613561630249,-3.8247364546161693,-1957.44266252,56,15.70917272567749,-342.72000416896316,-9.364276763084849,10.946052312850952,1.3692288398742676,0.9173321,-226.20742575729543,332.8382034746551
0.6792144775390625,-0.0089217955,-762.7449994876969,914.2139778137207,200,1.4173444841919745,0.418329520743188,-0.8054691489093192,2.3509786128997803,-7.450581e-09,2320000,11.904437780380249,-3.3942404195368385,-1635.2788307151066,57,15.649093866348267,-307.63745166048653,-7.755820593549163,10.896885871887207,1.3812892436981201,0.91595066,-241.90307936599748,284.0650848738943
0.6824674606323242,-0.009856087,-769.181455104766,929.9394581317902,200,1.6359719379842645,0.41819866547095885,-0.6554560102903327,2.3495566844940186,3.0267984e-09,2360000,11.991935968399048,-3.4265663599149923,-1769.85465193789,58,15.718844890594482,-307.4229965973382,-8.420245633546457,10.976393699645996,1.3650529384613037,0.915006,-216.89997003545255,327.8523971469951
0.6788313388824463,-0.009606216,-737.6081667006627,945.6152107715607,200,1.4511203642875425,0.41891888122983273,-0.6775495413156222,2.368408203125,-2.0954758e-09,2400000,11.859964609146118,-3.267976212985902,-2164.9216243268434,59,15.669201850891113,-301.0201017477109,-10.385856292147487,10.848841667175293,1.4282641410827637,0.9141604,-217.6561606596269,290.8881555280105
0.6839272975921631,-0.009466624,-758.2508715621545,961.408465385437,200,1.5304823635053102,0.41936221292835385,-0.5700306213658913,2.3744616508483887,7.1595423e-09,2440000,11.95546841621399,-3.370732343185996,-1766.1074580639497,60,15.786792278289795,-305.8534829826231,-8.41479092516127,10.939193725585938,1.4443116188049316,0.913525,-196.35906087859954,306.6659287580744
0.6816437244415283,-0.009606755,-736.1704158533773,977.1492941379547,200,1.2980481036766345,0.4191222314471716,-0.619604132691358,2.3590242862701416,-5.5879354e-09,2480000,11.895542621612549,-3.260567824057156,-1562.1892331099573,61,15.73410701751709,-301.4765933973674,-7.390756022237809,10.886077404022217,1.467130422592163,0.91316384,-205.58587986399147,260.0668536211257
0.6809394359588623,-0.009183841,-766.6551934040122,992.9301500320435,200,1.4302882937358838,0.4195571235931181,-0.7337116635652677,2.3803136348724365,-2.7939677e-09,2520000,11.924961566925049,-3.412578571051948,-1599.6205385046906,62,15.77407956123352,-308.95973100925545,-7.5578589458307945,10.912484884262085,1.4563193321228027,0.9116626,-232.94085053797144,286.5668582258299
0.6774497032165527,-0.009965102,-792.0772325345945,1008.5276205539703,200,1.5294626063897954,0.41992574313114617,-0.6831463661831105,2.410588264465332,4.656613e-10,2560000,11.78590989112854,-3.539297462477709,-1770.4493829820215,63,15.59085202217102,-320.16065220025826,-8.404562559035776,10.778728246688843,1.3820223808288574,0.90987444,-219.45708140485667,306.69667804289367
0.6794619560241699,-0.009158904,-780.8496934368529,1024.2343890666962,200,1.5503999542520992,0.4198301611409775,-0.8114710340088612,2.386294364929199,2.0954758e-09,2600000,11.917464256286621,-3.483264546241975,-1904.4260707006385,64,15.700180768966675,-317.6934517459416,-9.08314728542025,10.904788255691528,1.3842175006866455,0.90859973,-243.49883340203684,310.83517927853086
0.6809425354003906,-0.009564099,-754.0580427477166,1039.8957498073578,200,1.573246981611918,0.4196077998299655,-0.5359828042251665,2.3592734336853027,-1.6880222e-09,2640000,11.895249605178833,-3.3495288456404455,-2182.300349959729,65,15.654679775238037,-302.26304509837223,-10.482225014489963,10.875211000442505,1.388061285018921,0.9076878,-188.47160025070303,315.33117391513827
0.683565616607666,-0.009102541,-798.9791146585974,1055.614043712616,200,1.615117804799552,0.41828221713316194,-0.662796359955282,2.3703458309173584,1.8626451e-08,2680000,11.944831132888794,-3.575455472331679,-1853.4189989859167,66,15.711589574813843,-316.7083886577883,-8.834570758121888,10.86444091796875,1.3839550018310547,0.90670997,-216.90850684306793,323.7163552083038
0.6810910701751709,-0.008853094,-754.3978408090628,1071.340919494629,200,1.5330553534144364,0.4194483449349719,-0.3976492616352776,2.360962390899658,-9.429641e-09,2720000,11.969494581222534,-3.351417461810123,-1991.7960516775274,67,15.72029733657837,-302.9494261736027,-9.517251338473246,10.956426620483398,1.376716136932373,0.90583456,-161.4890546453723,307.1284485565424
0.6837189197540283,-0.00923461,-772.910862891416,1087.1029288768768,200,1.444441111369381,0.4196005993805778,-0.7445510521624513,2.363858222961426,4.656613e-10,2760000,11.963694334030151,-3.4437961647820536,-1669.2966564511557,68,15.755394697189331,-313.3616678331829,-7.914867339517584,10.950961589813232,1.416304349899292,0.9054549,-234.96655706257224,289.2174319559573
0.6759600639343262,-0.00933162,-806.4425004330511,1102.8524923324585,200,1.5085165588008052,0.421002235422438,-0.682599925864302,2.3641161918640137,-2.2118911e-08,2800000,11.981524467468262,-3.6100632409605886,-1927.0588986788123,69,15.742248773574829,-323.4334082101909,-9.205541022110134,10.966906785964966,1.3841710090637207,0.90420544,-220.91211662143118,302.38206592469436
0.676443338394165,-0.008839015,-791.6999880778557,1118.5359365940094,200,1.6676293199164596,0.419364036665785,-0.66964162786371,2.367539882659912,3.0267984e-09,2840000,11.922360897064209,-3.537980406115364,-1785.266363342975,70,15.67668867111206,-321.17408497001094,-8.505047913559906,10.917098760604858,1.3760440349578857,0.90218973,-218.07156106500486,333.97791791066845
0.6793544292449951,-0.009097611,-803.4017024751664,1134.2619986534119,200,1.4634828587196644,0.41864049446308454,-0.7456756570641861,2.3658015727996826,-4.2491592e-09,2880000,11.958017826080322,-3.5972304233114714,-1916.3403004209079,71,15.719064950942993,-320.4098226344293,-9.162768900751027,10.948413372039795,1.3828694820404053,0.8999706,-229.84042456142032,293.2309335722553
0.6823570728302002,-0.00907749,-804.5585116803505,1150.0030369758606,200,1.4868932869265363,0.4191457490878605,-0.6493154583138258,2.352861166000366,8.876668e-09,2920000,11.997444152832031,-3.602487716399484,-1704.6703968456632,72,15.7342369556427,-328.99044074223406,-8.080351471492088,10.989131450653076,1.3715834617614746,0.89814895,-213.6035020521766,297.8715387312319
0.6778621673583984,-0.008961091,-770.2484961624546,1165.7045936584473,200,1.4416284910284494,0.4175621504587863,-1.080810573386776,2.363535165786743,5.122274e-09,2960000,11.957172632217407,-3.432549793660996,-1653.0823230754738,73,15.694833040237427,-314.40343647064896,-7.843047100525906,10.953464269638062,1.361609697341919,0.8965506,-298.6327973488169,289.06231070830427
0.6793503761291504,-0.008829836,-795.5401265489091,1181.364070892334,200,1.5185861598150603,0.41954951072229235,-0.6181439815220258,2.3592782020568848,-4.656613e-10,3000000,11.912342309951782,-3.556994983249755,-2020.0042984297884,74,15.653029441833496,-320.9910728569821,-9.664934802013192,10.907431602478027,1.3688421249389648,0.8950042,-207.0018674954346,304.3368687792032
0.6747651100158691,-0.009351465,-762.7804724219731,1197.1226825714111,200,1.3198582564486117,0.4177605650549354,-0.9106211358929732,2.3471386432647705,-1.1641532e-09,3040000,11.99657154083252,-3.3949845696959295,-1534.8720711959695,75,15.75154185295105,-307.5166202708658,-7.243504414393762,10.993399620056152,1.3949973583221436,0.89337146,-265.5588463246513,264.616612517399
