Itr,Step_0-MaxReturn,Step_1-MaxReturn,Step_0-AvgFinalForwardVel,Step_1-MinReturn,Time-OuterStep,Time,Step_0-NumTrajs,Step_0-EnvExecTime,Step_1-NumTrajs,Step_0-AvgForwardVel,LossAfter,Step_0-PolicyExecTime,Step_1-EnvExecTime,Time-InnerStep,n_timesteps,Step_0-AverageReturn,Time-SampleProc,Step_0-AvgCtrlCost,Step_1-StdReturn,Step_0-AverageDiscountedReturn,Step_1-AvgFinalForwardVel,LossBefore,Step_0-AveragePolicyStd,Step_0-StdReturn,Time-Sampling,Step_1-AveragePolicyStd,Step_0-MinReturn,Time-MAMLSteps,Step_1-AvgForwardVel,Step_1-AverageReturn,Time-TotalInner,KLCoeffInner,Step_1-AverageDiscountedReturn,Step_1-AvgCtrlCost,ItrTime,KLInner,Step_1-PolicyExecTime
174,149.18547683819716,203.13374606249897,-0.06309560691204293,-167.01009804784508,3.2394301891326904,4600.241887807846,800,7.776667833328247,800,-0.01758189100661927,-0.0031231889,0.8722774982452393,7.907665729522705,0.16803646087646484,56000000,-33.458342998408135,0.7355701923370361,0.04764129347515135,65.65655831476585,-14.509106197022414,0.1712852266016,-9.2499014e-10,0.62597317,61.31042098273379,21.81773805618286,0.6258923,-239.99562835722682,3.239572763442993,0.1045305991476299,-9.189333517508315,22.768728494644165,0.0005,-4.790663259587223,0.04788288211560107,26.029297828674316,0.0072585293,2.830744743347168
175,130.1061988704214,179.4358796613325,0.04259137332834703,-181.27487188277547,3.2283082008361816,4626.381354570389,800,7.894408941268921,800,-0.009855946128950157,-0.0028735725,0.876331090927124,7.866443872451782,0.16757822036743164,56320000,-31.80311381744308,0.7806801795959473,0.047694243784441946,62.370906637671524,-13.883407412731021,0.11775754589594972,-5.4091237e-10,0.6239929,64.6050610450282,21.891599655151367,0.6240886,-265.22746788669303,3.228449821472168,0.10950236054960027,-8.147441900587468,22.887229919433594,0.0005,-4.3094510937351584,0.0478874116793784,26.138885974884033,0.00664234,2.830536365509033
176,211.72650426738068,160.5898064702719,-0.055902152199166305,-211.05692627716581,3.238182544708252,4652.27557349205,800,7.718321800231934,800,-0.05093671929029973,-0.0026428525,0.8731100559234619,7.81968092918396,0.16812896728515625,56640000,-39.97954115208725,0.7369730472564697,0.047704990841845554,65.91695011339068,-16.83743567949193,0.02594580147738341,-9.514389e-10,0.62217575,65.23870559174064,21.67729902267456,0.6221997,-207.93006463995053,3.2383296489715576,0.05635482570060859,-18.793902157513468,22.629995584487915,0.0005,-8.656772716269126,0.0477613411598529,25.893622875213623,0.008132849,2.8419179916381836
177,158.529433938061,174.7474106266799,0.07122599736979048,-208.50816376758743,3.2397263050079346,4678.292361974716,800,7.779422998428345,800,0.07822967739168903,-0.0035867773,0.8778855800628662,7.887057065963745,0.1708078384399414,56960000,-14.190217269477671,0.7260723114013672,0.04781355532994589,59.59379449936489,-6.6740046631503835,0.2287901626185388,2.8192995e-09,0.6199907,59.35588492526698,21.80875253677368,0.6199706,-202.77255602500077,3.2398643493652344,0.19141810970155537,8.312141857268557,22.752981662750244,0.0005,2.2832149018064958,0.047775392418448644,26.01624369621277,0.007995745,2.841510057449341
178,191.54915189310665,173.2390178784031,-0.04143090747159924,-210.8809016712007,3.2318944931030273,4704.355938434601,800,7.757423400878906,800,-0.04747421958480957,-0.0036118266,0.8724143505096436,7.913255453109741,0.1680455207824707,57280000,-39.51522322879172,0.7736172676086426,0.04779655301203585,69.31890798974622,-17.247935587193425,0.10607861439457082,2.448261e-09,0.618138,63.991319408569524,21.820966720581055,0.6180903,-217.24448183117914,3.2320380210876465,0.11181124102986373,-7.834419428019874,22.810176610946655,0.0005,-4.416052078991442,0.04794576527308177,26.063013076782227,0.0056206533,2.8401002883911133
179,147.48324227260363,201.42262635738223,-0.03798956607541581,-171.85030807087392,3.2234606742858887,4730.418043136597,800,7.771348237991333,800,0.04829818303662283,-0.0033690312,0.8726212978363037,7.935605764389038,0.16737985610961914,57600000,-20.31421609178432,0.7637543678283691,0.047695156685506196,63.68893524949467,-8.625089464831822,0.20700770779595423,-6.218627e-09,0.6164438,60.333426366726144,21.83605933189392,0.6165925,-182.91659574342796,3.2236034870147705,0.16794145673753758,3.57595657379752,22.81471014022827,0.0005,0.7051379777027259,0.04798384806459337,26.061559677124023,0.006485211,2.8308157920837402
180,148.07607845379013,159.5016610411347,-0.09037546929621537,-227.00610316421265,3.2658843994140625,4756.522754430771,800,7.871732711791992,800,-0.08019286476167962,-0.002570551,0.870903491973877,7.845849275588989,0.16903352737426758,57920000,-45.93496356383744,0.7410855293273926,0.0477821685806292,61.53831632141472,-19.90374795923601,0.03227746680002497,-2.7125708e-09,0.61415,63.9071320040158,21.859813928604126,0.6141083,-225.1521726692564,3.2660272121429443,0.08062306716611356,-14.072531810802683,22.817413091659546,0.0005,-6.580092955557229,0.04789802767939221,26.104087591171265,0.007991774,2.838313102722168
181,150.3108051282455,156.34574985260355,-0.006380533207100196,-177.97954374445814,3.2197368144989014,4782.5605590343475,800,7.774125099182129,800,-0.006708575954795395,-0.003505501,0.8715410232543945,7.916440963745117,0.16546893119812012,58240000,-31.059780004113364,0.7356104850769043,0.047597422570012295,62.42401507622215,-13.315793873201498,0.1530379139463381,-5.155803e-10,0.611908,62.22655271790063,21.848377227783203,0.6119533,-225.96751619076042,3.2198808193206787,0.12929874815940878,-3.987048332103484,22.796730041503906,0.0005,-2.797325635886699,0.04779455701541971,26.037242889404297,0.006583373,2.858208656311035
182,144.0381353200974,161.9148860351842,-0.007104956369929839,-200.35090172650078,3.251156806945801,4808.978681087494,800,7.800833463668823,800,-0.02162484552158558,-0.0032865575,1.238525629043579,7.8684306144714355,0.16688108444213867,58560000,-34.0056220313435,0.7401375770568848,0.04751424124101083,63.79877683727648,-14.43083021454801,0.14785753075987487,2.7369704e-09,0.6092183,61.27455746255643,22.186634302139282,0.60902715,-240.2468328164062,3.251300811767578,0.09925657246475784,-10.001425600763922,23.141141653060913,0.0005,-5.079690647482534,0.047770918250093386,26.417513608932495,0.007124804,2.8496804237365723
183,150.41220783850466,170.13452146678918,0.035425644052933206,-199.40836155605263,3.211034059524536,4835.031583547592,800,7.741487503051758,800,-0.006817414220572741,-0.0028077017,0.8738970756530762,7.99845814704895,0.16745448112487793,58880000,-31.046250405382843,0.7387220859527588,0.04759949481232141,63.94617228766179,-13.910690534619143,0.16602508592907064,-2.7716158e-09,0.6063362,63.44632453330768,21.866681814193726,0.606325,-196.66582661967394,3.2111737728118896,0.15370181604633004,0.8571093968700387,22.82034206390381,0.0005,-0.7862707133757542,0.047777595520854504,26.05230140686035,0.0056609577,2.8279261589050293
184,126.25499776473568,187.8827684597989,0.00521194890697293,-182.7639868401736,3.245725631713867,4861.055943965912,800,7.76446795463562,800,0.011934867248208757,-0.0026741603,0.8739719390869141,7.894028186798096,0.16581416130065918,59200000,-27.302869248318338,0.765052318572998,0.04772915765536888,61.192595326506506,-11.394133993630279,0.1657367790051368,2.495944e-10,0.60424465,58.4126732086123,21.778056859970093,0.6043021,-179.41845680805338,3.2458655834198,0.17168618467308003,4.424267981216323,22.756510972976685,0.0005,0.9585930297211802,0.0480650558737633,26.023786783218384,0.0070835166,2.8236327171325684
185,145.41831272668352,226.92084808937165,-0.02313551532358021,-172.0018186307207,3.2203469276428223,4887.160026550293,800,7.8010780811309814,800,-0.0031175225422090487,-0.0028775018,0.8731763362884521,7.916728973388672,0.17016196250915527,59520000,-30.161263252499545,0.7828068733215332,0.04758080592596025,67.78091051265864,-13.256444024343313,0.22735877494692514,1.6111883e-09,0.6020657,63.34390513530776,21.86192512512207,0.6019657,-226.71326729916169,3.220489263534546,0.16012876196877296,2.352454505019746,22.862325429916382,0.0005,0.19597916991422856,0.04763705048967788,26.103506565093994,0.0049650697,2.8398444652557373
186,147.9775788288489,204.76525817437127,0.023456946369677652,-214.28277435611395,3.232117176055908,4913.310871601105,800,7.823255300521851,800,0.01067378062326631,-0.0033690466,0.8720076084136963,7.963027238845825,0.1679685115814209,59840000,-27.400568059883554,0.732581377029419,0.04746143600524752,67.3149628839171,-11.936554532657155,0.16303539025568153,-1.0152907e-08,0.5996459,67.47984992574077,21.946690320968628,0.5995224,-206.83130408476475,3.2322587966918945,0.18326441068229551,6.960035301991379,22.89444065093994,0.0005,1.823318787280437,0.047839383159257114,26.15019130706787,0.005903256,2.8628792762756348
187,194.6559606519573,229.13833533270176,-0.0023721943295560346,-163.45686849576782,3.281574249267578,4939.447516441345,800,7.824087142944336,800,0.003826063317176552,-0.002473815,0.8752608299255371,7.892442226409912,0.16684269905090332,60160000,-28.714483366509736,0.7450466156005859,0.04748241595296674,71.21559862287175,-12.477857655475518,0.15159461375302727,4.0687627e-09,0.5972708,61.41383857304495,21.87457013130188,0.597128,-206.15803912513886,3.281717538833618,0.18965508370596584,8.341515835920154,22.83394455909729,0.0005,2.269080740970981,0.047897763689674216,26.136057138442993,0.0080050435,2.8473589420318604
188,147.31589169488734,171.4259021369088,-0.032437135637994406,-204.19031653577653,3.224217653274536,4965.486494064331,800,7.761790990829468,800,-0.02328734353123848,-0.0038769357,0.8722090721130371,7.943607568740845,0.1660606861114502,60480000,-34.24892696947308,0.7343440055847168,0.04758245549381492,61.18758323442202,-14.750117270791756,0.10071753496921385,-5.8878213e-09,0.5949913,63.76430646781441,21.84262990951538,0.59510905,-254.98163640927368,3.2243576049804688,0.14028742897274551,-1.8156035068859457,22.790430545806885,0.0005,-2.0389264082455276,0.04807982745796785,26.038384914398193,0.00819402,2.83713960647583
189,159.2000911506472,173.8816218431612,-0.05203420825802275,-197.97666691876577,3.2340710163116455,4991.548441648483,800,7.826380968093872,800,-0.03537601529400759,-0.002922169,0.8729424476623535,7.891939640045166,0.16630101203918457,60800000,-36.77776595238799,0.7381913661956787,0.04764264944328575,60.99801498529964,-15.428794229825803,0.19350777686360598,-6.248429e-09,0.5920975,58.10808653533171,21.851741313934326,0.5921244,-206.1173220105187,3.234208583831787,0.18504879029606394,7.043285417590603,22.803632497787476,0.0005,1.8071730285568028,0.04824843447027015,26.061332941055298,0.008218439,2.836207151412964
190,139.53635798122608,178.86489982444715,-0.009752667661202703,-171.25338790738567,3.2347049713134766,5017.575538158417,800,7.771907329559326,800,-0.014844992548759251,-0.0030974494,0.8729238510131836,7.897861957550049,0.1684248447418213,61120000,-32.6955293658634,0.7456381320953369,0.047813087733896135,59.41796747595919,-14.130868071496398,0.18731378862567513,2.8472393e-09,0.58850944,58.215743140346405,21.809035539627075,0.58858055,-223.5818048297447,3.2348477840423584,0.17094636135645652,4.176992023659356,22.770654916763306,0.0005,1.2603968622270025,0.04834368629266326,26.026476621627808,0.0077382834,2.822810173034668
191,145.4917308250868,199.67545456843123,-0.015001267215258686,-173.10555070196148,3.249159574508667,5043.637102127075,800,7.827035665512085,800,0.020004519885971076,-0.0029375993,0.870781421661377,7.889271259307861,0.16587543487548828,61440000,-25.84556430435915,0.7376186847686768,0.047711756765986886,65.01932573883103,-11.272789393023611,0.25750558368954557,4.84474e-09,0.58490986,56.221545189492474,21.84012722969055,0.58490354,-190.54734960337183,3.249302387237549,0.23640770499729374,17.247532418542185,22.791061639785767,0.0005,6.518227800371431,0.04807117862269317,26.061021327972412,0.0075850845,2.8257811069488525
192,174.3649657671903,251.63241771351525,-0.015404932638507894,-180.46977726072583,3.2216644287109375,5069.647485494614,800,7.769178867340088,800,-0.018742101908167327,-0.0022116443,0.8737742900848389,7.908310651779175,0.17152690887451172,61760000,-33.6505626627909,0.7404959201812744,0.0475505133381686,62.92718451255216,-15.246470122894856,0.22357103124516833,-2.5272369e-09,0.58181375,58.879800098432256,21.804912567138672,0.5818718,-213.09034081924145,3.2218081951141357,0.20184105385704154,10.134908662726088,22.764260292053223,0.0005,3.1851038194272547,0.048142177376062564,26.009719848632812,0.007957995,2.829688549041748
193,152.75180545028616,203.5348762599806,0.0303319231025998,-181.23569833973013,3.2506814002990723,5095.748199939728,800,7.823949337005615,800,-0.00231768100104504,-0.003999914,0.8702003955841064,7.8822503089904785,0.16753387451171875,62080000,-30.342783924086906,0.7795491218566895,0.04757865055459881,64.14008199430057,-13.452762336548519,0.23194605559126344,-2.5860967e-09,0.57920665,62.989297985744976,21.834108591079712,0.5791704,-208.73299840925307,3.250828266143799,0.2047232870372565,10.783783527926875,22.828534603118896,0.0005,3.826769342916975,0.04803792548175799,26.10012912750244,0.0063094697,2.832266330718994
194,152.9170024012348,190.45100293200568,0.06169909215531952,-224.94025424792844,3.2799746990203857,5121.867793560028,800,7.830776214599609,800,-0.015248709145545008,-0.0041494113,0.8731064796447754,7.870097398757935,0.1674056053161621,62400000,-32.939348285593645,0.7456176280975342,0.04746328358710487,65.89639484091532,-14.16539783383593,0.1844048715321089,-1.4038757e-09,0.57646245,67.93174009209407,21.855145692825317,0.57642275,-267.72488242913124,3.2801156044006348,0.23803740059057604,17.295699468531645,22.815584897994995,0.0005,6.054939118094243,0.048064278729738,26.118863821029663,0.0053764116,2.830798625946045
195,168.265159264536,261.38061179256056,-0.0010993851642474967,-220.42070495792703,3.22305965423584,5147.910733222961,800,7.832889080047607,800,0.0009746716023053821,-0.0030845301,0.8689022064208984,7.87856650352478,0.16612672805786133,62720000,-29.658654565636,0.7406232357025146,0.04750534678685501,73.45957512192278,-12.919710484207057,0.2468131980883701,7.174908e-10,0.57359594,65.85418302448974,21.844259023666382,0.57353604,-257.6259751618399,3.223203659057617,0.28010090023853335,25.893245306350718,22.79840898513794,0.0005,8.888671430176862,0.04806697140644576,26.042263507843018,0.0067126183,2.8327503204345703
196,178.96454274238417,253.43801604199965,-0.003090488516169052,-172.62776396922663,3.297536849975586,5174.000636339188,800,7.818265914916992,800,-0.03818626090138831,-0.0030780463,0.8709425926208496,7.8668742179870605,0.1646122932434082,63040000,-37.38195122685744,0.7442278861999512,0.04757382313814715,71.37615382652616,-16.576988773148607,0.2605649072293312,-5.2906577e-09,0.5707188,66.38646755674237,21.814521312713623,0.57071334,-226.64805235037832,3.2977046966552734,0.2738912182571723,24.58583937193469,22.77096199989319,0.0005,8.831988559243987,0.04840084462553486,26.08933138847351,0.0067773983,2.8368446826934814
197,166.74618551957442,275.89507446243886,-0.04669443098604452,-199.6071613724072,3.2446045875549316,5199.920475482941,800,7.7165234088897705,800,-0.02045457963759775,-0.0022809647,0.8723335266113281,7.86193060874939,0.16692519187927246,63360000,-33.990629377136,0.7345309257507324,0.047576595745721775,71.54148868501184,-14.396415363987654,0.21004940248976656,-9.126948e-11,0.56767493,69.37491387046974,21.70482850074768,0.5677362,-274.9716455345883,3.2447469234466553,0.20370006180968167,10.327798533700461,22.653956651687622,0.0005,2.4278093564615943,0.04830299458427237,25.919275760650635,0.008781981,2.8305656909942627
198,173.28589053046997,305.1438011716898,0.021829211297216516,-206.09742074227617,3.2508862018585205,5225.982234954834,800,7.81338357925415,800,0.02699182447399995,-0.0033138366,0.8703663349151611,7.877211332321167,0.16800594329833984,63680000,-24.510091947354272,0.7368879318237305,0.047698404332012403,74.74023870022283,-11.215958967896722,0.3127873663048464,4.9769894e-10,0.5645703,70.27975212669325,21.83712673187256,0.5645835,-242.48094827902202,3.251025915145874,0.3520909140043021,40.03623643203619,22.789572715759277,0.0005,15.395451079281317,0.048327836482750686,26.06118369102478,0.007968889,2.8354380130767822
199,176.89601067769595,232.9588043606449,-0.03542222055160987,-183.41588817614763,3.234039068222046,5251.932570934296,800,7.784257173538208,800,-0.03766151643281212,-0.0030132246,0.8712983131408691,7.844975233078003,0.16654634475708008,64000000,-37.5378074513201,0.7323107719421387,0.047769588152756115,77.75742869971005,-15.584575608902117,0.35121937358509825,1.3642015e-09,0.5617753,75.29120426433147,21.7461256980896,0.5615569,-265.1806612614675,3.2341816425323486,0.3036088825343312,30.07767967126465,22.692466020584106,0.0005,11.316626863641568,0.04852570253788135,25.94976806640625,0.009276388,2.8287835121154785
200,150.6615710353449,288.25192847535754,-0.03236823938425729,-193.48534769733212,3.25314998626709,5278.027826309204,800,7.810317277908325,800,0.015398009508620442,0.0010330351,0.870938777923584,7.933539152145386,0.1678178310394287,64320000,-27.040843644599345,0.7363991737365723,0.047945656725089006,82.53378940708177,-12.264864564120593,0.35690582770379864,-8.128584e-10,0.5591229,67.99723458304824,21.869046449661255,0.55907726,-257.5550975257152,3.2532942295074463,0.33884897279141224,37.390597197679774,22.82086491584778,0.0005,13.240744468343555,0.04862337671277648,26.094712018966675,0.0095673,2.8183252811431885
201,174.7114387120578,273.7015411325858,0.018644564683024535,-195.84477317082732,3.2436821460723877,5304.452924489975,800,7.786844253540039,800,0.01540236925725755,-0.00012140949,0.871392011642456,7.882364511489868,0.16766095161437988,64640000,-26.92570215492896,0.7582895755767822,0.04768679562779561,86.15779164976962,-11.154408435299947,0.4112177425551252,5.872548e-09,0.5564442,77.23045317209015,22.183168649673462,0.5563942,-271.00982682091234,3.2438247203826904,0.374220736506526,44.24825965297792,23.156585931777954,0.0005,15.908536047980052,0.0485121803151984,26.42128276824951,0.011336805,2.841759443283081
202,204.54202906740954,319.545543659371,-0.0625384200627737,-231.82981828182395,3.2234089374542236,5330.5860912799835,800,7.828017950057983,800,-0.028819470929421765,0.0043545063,0.8765518665313721,7.924797773361206,0.16824030876159668,64960000,-35.70460786622898,0.7816827297210693,0.04801308765542896,91.62858388533631,-14.948086277695714,0.37115555648610304,-1.2662261e-09,0.55356795,85.80260995130956,21.88874053955078,0.5537172,-249.54159159784098,3.223553419113159,0.38369205764810754,46.09034865044961,22.885971307754517,0.0005,17.671026247556334,0.04861369298593349,26.13258123397827,0.013748122,2.8432114124298096
203,191.757879330496,304.525395246426,-0.094212641565498,-251.95636016312346,3.286170721054077,5356.662990093231,800,7.838200092315674,800,-0.07743286491124514,-0.0027463802,0.8749606609344482,7.862781524658203,0.16730451583862305,65280000,-45.36111347145185,0.7250633239746094,0.04782986417405602,96.92382412577916,-19.62062761159227,0.4377056314983186,-1.3168903e-09,0.55097455,93.27204662051865,21.829177379608154,0.5510153,-306.4075064913634,3.2863101959228516,0.39069804033234407,47.56101367045414,22.769080638885498,0.0005,17.205811414478866,0.04890393531457169,26.076229095458984,0.0067866193,2.8394172191619873
204,240.27945719891588,318.254297665784,-0.013086505676690235,-235.57593180214775,3.232895851135254,5382.608286619186,800,7.732294797897339,800,-0.03021683517969452,-0.0040962026,0.8707647323608398,7.885460615158081,0.16584277153015137,65600000,-35.95564534290136,0.7374045848846436,0.04800659529477856,96.91807999688935,-15.495094270665756,0.4694879851201765,9.982288e-09,0.54900944,93.52471911836977,21.7403666973114,0.5489872,-271.8445215458693,3.2330379486083984,0.45891531648181033,60.98747570280152,22.690885305404663,0.0005,23.286186627831118,0.048974595134268106,25.94471311569214,0.00625079,2.8362951278686523
205,263.2819638168152,358.0451083291102,0.047847304119512456,-244.0187377295595,3.252577543258667,5408.629315137863,800,7.805659294128418,800,0.0742197213943978,-0.0033898342,0.8724746704101562,7.816059350967407,0.16693711280822754,65920000,-15.194046940924132,0.7504050731658936,0.04815324893919282,117.65296364525032,-6.969420179829808,0.6231476051357803,5.0552194e-09,0.5466197,100.13877881189148,21.77452325820923,0.5466864,-263.70233830959154,3.2527220249176025,0.5612285828684027,81.40336713112102,22.73936700820923,0.0005,30.80882473127963,0.049101657329582986,26.020411014556885,0.0055578314,2.847597122192383
206,246.10320664642023,360.23472493756304,-0.029613467450074413,-216.0969265018676,3.224424362182617,5434.619510650635,800,7.717653512954712,800,0.018870403391481688,-0.0031244447,0.8717193603515625,7.919932126998901,0.16764354705810547,66240000,-26.27717182966525,0.7374758720397949,0.048213555451951086,117.43208469414952,-11.155054201265564,0.6743823801005653,1.387298e-09,0.544058,102.63886856190997,21.789040565490723,0.5440373,-301.3484635434814,3.2245845794677734,0.57049535652601,83.16586206524204,22.741788864135742,0.0005,31.86146552007533,0.04929893097072579,25.989649772644043,0.006557201,2.8389718532562256
207,233.36511339071524,360.3297727208194,0.006843163199887105,-255.37649198634378,3.2423596382141113,5460.723256587982,800,7.845681428909302,800,-0.030774078935206124,-0.00360711,0.872002124786377,7.890870094299316,0.16733622550964355,66560000,-36.205602480315974,0.7383599281311035,0.048185819593706866,128.84233196191738,-15.793933062230302,0.5845400885568558,5.8533622e-09,0.5413174,110.68027935385712,21.886723041534424,0.54128754,-293.71280413581013,3.242499828338623,0.5505434980529341,79.0663475286915,22.83981490135193,0.0005,29.36845533455073,0.04938636762362264,26.103137493133545,0.005361469,2.8430445194244385
208,236.68236210702014,370.0934357715013,0.01364752294468908,-222.18894780723866,3.247034788131714,5486.745889425278,800,7.713083267211914,800,0.0037394290009216576,-0.0033959304,0.8743550777435303,7.890473127365112,0.1832714080810547,66880000,-29.30313906673424,0.7418792247772217,0.048300042886685386,115.61213723000965,-12.74680468528829,0.6523772393812018,-5.628914e-10,0.53827095,111.57048892078284,21.778802156448364,0.53826684,-331.51524733055874,3.2471766471862793,0.6163023805588353,92.12368420182072,22.751540899276733,0.0005,35.581424770595895,0.04952151388783063,26.021958827972412,0.006446466,2.8384745121002197
209,228.55519012593717,395.7272303417035,-0.01860303801682403,-181.25470440635982,3.223436117172241,5512.776204824448,800,7.780137062072754,800,-0.02541725379672572,-0.0034735894,0.8714888095855713,7.921236515045166,0.16825056076049805,67200000,-35.25432793668047,0.7390210628509521,0.04833564647357381,125.24755567017526,-15.404586465917584,0.6244797297113852,-2.231448e-10,0.5348213,116.53488162702125,21.8307523727417,0.53479886,-340.86703543589215,3.223576068878174,0.5582152234250888,80.37844815306967,22.78533172607422,0.0005,30.142980708772303,0.04935048095526447,26.02963924407959,0.006722331,2.8375072479248047
210,263.41872607917514,416.47616487807784,-0.02155641501961418,-214.69326435108155,3.2644546031951904,5538.789205312729,800,7.751474142074585,800,-0.00875058477206526,-0.004006148,0.8734118938446045,7.841313600540161,0.166489839553833,67520000,-31.901238946444632,0.7644474506378174,0.04818761261058491,133.39147217559454,-14.058728863333911,0.5900305907376037,-8.813665e-09,0.53128296,117.60678039787999,21.748563051223755,0.53129774,-285.6621580451906,3.2645974159240723,0.6146052704677024,91.70774252183816,22.726999759674072,0.0005,35.08968574758988,0.049550161619168344,26.012346982955933,0.00612178,2.8375890254974365
211,242.02797258645026,417.7352959309386,0.0011959417004536422,-135.56693312526096,3.237473487854004,5564.874506950378,800,7.7876341342926025,800,0.018996129749980963,-0.0021214613,0.8731458187103271,7.941445350646973,0.16776227951049805,67840000,-26.43816852272484,0.720128059387207,0.048211252171408876,126.10030815420151,-10.951877465856084,0.7829760683666503,-2.1949413e-09,0.5281331,114.68586366412686,21.88891577720642,0.5280622,-284.08158373965813,3.2376134395599365,0.7312590381868426,114.54959780630114,22.824307680130005,0.0005,43.73766748778215,0.049989853389988,26.084737300872803,0.007468677,2.8391544818878174
212,281.6806180595486,494.3903227986652,0.09177751347828139,-171.17193251097453,3.2848360538482666,5590.893618583679,800,7.780520915985107,800,0.08952514042646278,-0.0006617611,0.8743548393249512,7.845372676849365,0.16715264320373535,68160000,-12.436656674276797,0.7332100868225098,0.04822613059080639,133.69771688890884,-5.217738133210159,0.9358959508081708,2.3692906e-10,0.52475363,107.87866433840716,21.765160083770752,0.52471495,-302.7086479294185,3.2849783897399902,0.8671681292456734,141.34342709240173,22.713046550750732,0.0005,54.882226285277184,0.050474416646203654,26.01855182647705,0.00845513,2.837972640991211
213,260.4371241378301,426.48458215969197,0.12744051860171351,-190.64862154981384,3.2244527339935303,5616.866943597794,800,7.782302618026733,800,0.11988936489527527,-0.003992422,0.8731088638305664,7.864751577377319,0.16683030128479004,68480000,-6.352179631793981,0.7255151271820068,0.04818579060416515,133.1073208650702,-2.847634266873019,0.9051508935300356,-1.5309081e-09,0.52114964,123.77001570864974,21.787920713424683,0.52100927,-314.47872577723814,3.224595069885254,0.8410238651245613,136.28086511435708,22.72770643234253,0.0005,52.90074213516289,0.050438596973092116,25.97271490097046,0.0050523947,2.82673716545105
214,275.0387088927799,503.27846737905924,0.03966846534723706,-228.83990617430774,3.236724853515625,5642.925950527191,800,7.795241594314575,800,-0.015489028239575122,0.003291561,0.8701322078704834,7.90375828742981,0.16691327095031738,68800000,-33.45084855990767,0.728644609451294,0.04847398578453038,155.2271325191865,-15.283538044705594,0.8998038044818132,-2.5093556e-09,0.51794875,134.96208796820753,21.85843253135681,0.51806074,-326.2413820364256,3.2368626594543457,0.7797641550932685,123.72122284156829,22.80178713798523,0.0005,48.52682445407605,0.050369488130639496,26.058438777923584,0.009424134,2.844378709793091
215,276.32788892666684,480.25866804216435,0.10841211836362455,-168.24608290977574,3.226872444152832,5668.84733247757,800,7.756493806838989,800,0.06338824928059439,0.010241614,0.8700170516967773,7.826943874359131,0.16898894309997559,69120000,-17.767886444971975,0.7260630130767822,0.04862663549148764,153.80591260951738,-8.515365886651143,1.0498652443268242,-3.3304097e-09,0.51498705,156.28761133100275,21.730559587478638,0.5148911,-380.9492780192238,3.227013349533081,0.9667897456391663,160.35438821487256,22.673230171203613,0.0005,61.96902961587248,0.05075700102943484,25.920788526535034,0.01689057,2.8352150917053223
216,289.44982156751973,515.152787714772,0.011220992418263813,-293.8196480885097,3.2296652793884277,5694.859522104263,800,7.784767150878906,800,-0.045362628579472326,-0.0010816795,0.8744194507598877,7.827501058578491,0.16642355918884277,69440000,-39.499812564664914,0.7382738590240479,0.048227693487581866,150.58958076947064,-17.5340136349352,0.8208646261050286,2.3052098e-09,0.5123847,129.6526128004227,21.808974981307983,0.5124721,-367.93676921594806,3.2298085689544678,0.7986375507439227,127.2511011308878,22.761110305786133,0.0005,50.053976781512645,0.05064542413390933,26.01159429550171,0.007542239,2.84738826751709
217,243.53048086392798,504.49613804652836,-0.012842496679969785,-184.32154123640856,3.242570400238037,5720.9163320064545,800,7.746687650680542,800,-0.039977819995645286,-0.0038690022,0.8696177005767822,7.893406391143799,0.16650867462158203,69760000,-38.464519893166674,0.7586531639099121,0.048183187725346285,157.43029483117076,-16.54959288769013,0.9027066918928339,-2.7803702e-09,0.5098492,123.98208686591708,21.818007230758667,0.50983614,-313.86394023491346,3.2427117824554443,0.8289753418555645,133.46216888924823,22.790472269058228,0.0005,51.080257960770304,0.05083405870282048,26.05618405342102,0.004644799,2.840465784072876
218,238.62342536868408,505.4350546094397,-0.06292056545742054,-327.69129651408315,3.218214273452759,5746.915220737457,800,7.763476610183716,800,-0.10665097855541299,-0.0019281167,0.8733325004577637,7.88266134262085,0.16752171516418457,70080000,-51.96347065953938,0.7236311435699463,0.04815106877519105,161.2345482656365,-22.210913747135045,0.7515812004355849,-2.5622549e-09,0.507296,115.11808281117503,21.818186283111572,0.5072596,-369.11464809810286,3.2183573246002197,0.6932385341968651,106.46069221408904,22.756844758987427,0.0005,40.92192745928107,0.05028521963811433,25.998278379440308,0.0070536374,2.853074073791504
219,298.0508675357593,554.8772638320322,-0.1510623415596841,-265.26950538139357,3.2957019805908203,5773.336289644241,800,7.73237156867981,800,-0.08097883213925364,-0.003826185,0.8707482814788818,7.873180866241455,0.1653602123260498,70400000,-46.88090336636819,0.7428829669952393,0.0481910902509622,148.6959306128559,-19.589403682109925,0.8622242386526768,-1.9520496e-10,0.5044295,107.97838881486369,22.148114919662476,0.5044772,-313.7530624763986,3.2958405017852783,0.808732483103318,129.17043442303142,23.103865146636963,0.0005,50.37683384734578,0.050600118984272274,26.42051386833191,0.0049889535,3.2162890434265137
