Step_0-MinReturn,Step_0-EnvExecTime,Step_0-StdForwardReturn,Time-TotalInner,Step_0-AverageForwardReturn,Step_0-PolicyExecTime,Step_0-AverageDiscountedReturn,Step_0-MaxReturn,Step_1-AverageForwardReturn,LossBefore,Step_1-MaxReturn,LossAfter,Time-Sampling,Step_1-AverageDiscountedReturn,Step_1-StdReturn,Step_1-StdForwardReturn,Time-SampleProc,Step_1-EnvExecTime,n_timesteps,Step_1-AverageCtrlCost,KLCoeffInner,Itr,Step_1-MinForwardReturn,Step_1-AverageReturn,Step_1-AveragePolicyStd,KLInner,Step_0-MaxForwardReturn,Step_0-AverageReturn,Time-OuterStep,Step_0-AveragePolicyStd,Step_0-AverageCtrlCost,ItrTime,Time-InnerStep,Step_0-StdReturn,Step_0-MinForwardReturn,Step_1-MaxForwardReturn,Time-MAMLSteps,Step_0-NumTrajs,Time,Step_1-NumTrajs,Step_1-MinReturn,Step_1-PolicyExecTime
-339.2597682695199,28.12439489364624,0.520584899392095,69.8208703994751,-0.014552707864019068,1.1404755115509033,-27.916244363703516,38.747517985258526,-0.004462157010163974,-7.7768485e-09,35.67146862305238,-0.005148884,64.1930000782013,-27.40320485247862,27.9600288950412,0.5227382919965167,5.112293004989624,27.772523403167725,3520000,2.427145165914128,0.0005,10,-2.219491235198636,-31.97207388263324,0.960754,0.011922995,2.3598692590116994,-32.88123282138759,4.344748497009277,0.96148646,2.42576059960818,74.23273849487305,0.20905637741088867,30.471308543584833,-2.1887174839667143,2.500589568518629,4.344886064529419,6968,850.7043097019196,7142,-383.1289693237254,3.34340238571167
-379.75099908427904,27.719607830047607,0.5138273491036011,69.46216487884521,0.02428854888230451,1.136953353881836,-26.010532372570104,35.70512403195368,0.02478931911353779,2.6882423e-09,31.838249655589802,-0.005024127,63.61265206336975,-25.87854951491534,27.164771954509277,0.5213526443624756,5.31269645690918,27.639158964157104,3840000,2.435295882158117,0.0005,11,-2.3106600129939707,-30.003785693085018,0.9557211,0.011647706,2.55521420549466,-30.21094717337973,4.298557996749878,0.95648235,2.432019470626766,73.82701134681702,0.21195673942565918,27.312740039259875,-1.9628085189994446,2.232302609118126,4.298700571060181,7470,924.5319459438324,7566,-348.4877559773565,3.3348467350006104
-330.0415283737183,27.491898775100708,0.5153068160396485,68.88551378250122,0.01727166263310497,1.129138708114624,-25.0310495406566,34.566021959296634,0.029652265574185772,2.6865192e-09,29.938482748878666,-0.004848297,62.87799286842346,-24.450738649291036,24.16336865008683,0.5183975709430412,5.462436199188232,27.225471019744873,4160000,2.4462535877347777,0.0005,12,-2.1847629430547264,-27.943496086380694,0.9506538,0.010178818,2.526364571651867,-28.80502179527382,4.32110071182251,0.9516603,2.439772861588062,73.2743923664093,0.21044611930847168,25.672589907662168,-2.5582995095489265,2.0064504766625992,4.32123875617981,7928,997.8069839477539,8133,-311.47545887124767,3.2743160724639893
-340.0442856452833,27.34696316719055,0.49513790063267316,69.11303210258484,0.003635565260897534,1.126255989074707,-24.10126241214733,15.713189505704799,-0.00658347492695957,-4.302619e-09,23.031493036687486,-0.0052721314,62.63121056556702,-23.87901550713511,22.105979363742357,0.5157460485091777,5.907434701919556,27.12475872039795,4480000,2.46076769378632,0.0005,13,-2.297184099577183,-26.973830665160158,0.9456129,0.011900354,1.9282644682555605,-27.406358902331576,4.2979278564453125,0.94650394,2.45498569969064,73.48307609558105,0.21100687980651855,23.051628280499855,-2.0725960927818696,2.147695353956177,4.298083543777466,8450,1071.2906539440155,8685,-327.72071725282444,3.2545084953308105
-324.6450093186118,27.69912886619568,0.49910098054528307,69.26547312736511,0.0019490092075400848,1.1069579124450684,-23.063661164528884,25.252150472348223,0.015351048106540005,7.3135956e-11,34.26906395537064,-0.0058535403,62.69386172294617,-22.640313423716602,23.02771556711934,0.48931706639228345,5.989516496658325,26.979862451553345,4800000,2.477287395498212,0.0005,14,-2.2270698684199277,-25.603982161400424,0.9399454,0.011194736,2.3204125422515745,-26.088208206329462,4.320596694946289,0.9411626,2.4734838469171714,73.65954780578613,0.20959687232971191,22.673322729293513,-2.3083707543939154,2.621574866564385,4.320736885070801,9019,1144.9507822990417,9107,-376.3899358591309,3.2205939292907715
-335.0545797043036,27.060958862304688,0.4878984818487612,68.91281747817993,-0.003636176053134989,1.0923144817352295,-22.00323004021763,35.26420357573142,0.0029794605617805016,-5.8655497e-10,22.004218895388533,-0.006321433,61.982513427734375,-21.793819538770173,20.731634205461113,0.4879443792139537,6.335192680358887,26.982845067977905,5120000,2.4901103328769207,0.0005,15,-2.4722457960664816,-24.371055680397717,0.93421125,0.013392639,2.2656901175269235,-24.579100993662532,4.316777229309082,0.93550265,2.487220934608047,73.30553722381592,0.21050620079040527,20.494478123353492,-2.29727371178435,2.074209941327384,4.316911935806274,9679,1218.2569408416748,9738,-327.0820831162901,3.242144823074341
-337.3373240098273,27.0207359790802,0.4673857785016095,69.25712037086487,-0.008890243008867134,1.0966854095458984,-20.823505418211855,25.532167033965052,-0.0022570367578181043,-6.478156e-10,32.559366897162455,-0.006234281,62.098005056381226,-20.376774796275637,18.19285809589452,0.4712700814606557,6.53014874458313,27.119666576385498,5440000,2.510277284633548,0.0005,16,-2.4603467319630403,-22.488657160485392,0.9284149,0.01427218,2.4303424582698425,-23.114879745527343,4.329283952713013,0.9296413,2.507865903469484,73.66426849365234,0.20932483673095703,19.48577779147557,-2.1584368173220145,2.3431427593892526,4.329418897628784,10477,1291.9217817783356,10708,-336.8858834623725,3.2089130878448486
-326.86307378446116,26.733617782592773,0.4457470296431887,69.39227771759033,-0.016355888624977763,1.4425513744354248,-19.85260393778179,26.551567683691378,-0.007970835883513893,6.0259364e-10,14.86124430402073,-0.007079437,61.582454204559326,-19.34506027655682,16.845819384663702,0.4390828572270828,7.135313272476196,26.638384342193604,5760000,2.535382992933787,0.0005,17,-2.40582820282558,-21.194962582018892,0.92199403,0.012570074,2.2171183133519263,-21.828699750802407,4.313039541244507,0.9233232,2.5276496870913507,73.78798484802246,0.20828628540039062,17.751858154274803,-2.4025155631895387,2.409130203938924,4.31317138671875,11294,1365.7104620933533,11667,-353.6857244746877,3.1313748359680176
-343.0396587435209,26.966885328292847,0.4146350215901463,69.55303692817688,0.007425321620301145,1.0883159637451172,-18.485932888438725,23.875656858324113,0.025401819706798057,7.647845e-10,33.34983905697083,-0.0070360187,61.50496697425842,-18.12364026029429,15.931387319953048,0.41123114463981164,7.352323770523071,26.576711654663086,6080000,2.557907234472022,0.0005,18,-2.034609301312256,-19.71976562877105,0.91523844,0.012751361,2.0995644946722805,-20.179695056632053,4.311739444732666,0.91668713,2.551968587989234,73.95323657989502,0.21032118797302246,16.469080904930504,-2.8638082452958,2.5216251088776476,4.311875104904175,12199,1439.6643137931824,12413,-343.2515166595197,3.1714065074920654
-387.02613479448684,26.32846975326538,0.39440805179413757,69.14820504188538,0.015362220249145764,1.0576140880584717,-17.50460564358963,18.5020141698981,0.03203589225518734,4.5275264e-09,31.16748442712053,-0.0072068055,60.76031541824341,-17.098851368253975,14.545998104512465,0.394590003700434,7.6559834480285645,26.602997541427612,6400000,2.5774645179065643,0.0005,19,-2.425251752442095,-18.478744044076365,0.9085852,0.013827214,2.3430849243997542,-18.924262080540018,4.284308671951294,0.9100953,2.568476370227774,73.52333950996399,0.2099165916442871,14.312992807330204,-3.105961051837218,2.4654465486709047,4.284440994262695,13002,1513.1882350444794,13244,-330.4209613423754,3.119947671890259
-389.55672755055775,27.023662567138672,0.3867366267184866,70.12248349189758,0.005606493377957573,1.0500032901763916,-16.96253882586312,34.53245647967188,0.030085165506382423,-2.3039207e-10,24.76484405793663,-0.006709077,61.34776020050049,-16.36078834520576,12.632258831126919,0.38118555452987984,8.019065380096436,26.52443838119507,6720000,2.591707841684799,0.0005,20,-2.237832700100994,-17.547363445743997,0.9020037,0.013082072,2.514630959131102,-18.215661600824784,4.312319040298462,0.9037306,2.5908330514545908,74.5342025756836,0.20896124839782715,13.165279537731463,-2.042956362787408,2.4439944587353204,4.312455177307129,13874,1587.7230224609375,14069,-290.42546880536753,3.0974104404449463
-373.850722617256,26.46740984916687,0.36303409356831295,69.82912230491638,-0.022977685767451003,1.026780605316162,-16.489969193334765,25.95186714799773,0.004938682471821726,-1.3391369e-10,32.3496789082566,-0.007581594,60.62203049659729,-16.02474090497531,11.080906055234045,0.3651504792132605,8.412029027938843,26.361733198165894,7040000,2.612955585769693,0.0005,21,-2.342243733201929,-17.07619916863722,0.8955577,0.014637838,2.2568081229936654,-17.617810427174376,4.368100643157959,0.89737076,2.6058387359239514,74.29979157447815,0.20784497261047363,11.827253312516694,-2.1084218089671727,2.6084686399691916,4.368251085281372,14730,1662.0235085487366,14960,-256.51977682764897,3.0723958015441895
-324.24997105193364,26.218682527542114,0.34493419725913466,70.48883938789368,-0.006268223827337492,1.0264852046966553,-15.670504779898568,26.325352335417172,0.02129353638773351,3.2659564e-09,6.611548682341816,-0.007345324,60.8572096824646,-15.225691906017904,10.319409118172953,0.34052888258980374,8.799290180206299,26.79559087753296,7360000,2.6215394473817795,0.0005,22,-1.8160179383926223,-16.14655346569665,0.8890705,0.014789174,2.0291498502735323,-16.657120201743773,4.3048412799835205,0.890854,2.6194123276779586,74.90044808387756,0.2111656665802002,10.717231072440939,-1.8031119725808435,1.940110656295209,4.304983854293823,15478,1736.9245924949646,15773,-352.88004418867723,3.077799081802368
-330.47301918877537,26.44918441772461,0.32170933558361414,70.67964625358582,0.03154853744952848,1.0296998023986816,-14.615541217291339,31.44976193947042,0.05808561881977422,1.7555122e-09,23.76342592718231,-0.007903032,60.84024262428284,-14.355365997319149,9.212393088340185,0.3303129088274147,8.979363679885864,26.518711805343628,7680000,2.626324084223485,0.0005,23,-1.8066886314810617,-15.147314980395603,0.8823598,0.0155773815,2.940999907726342,-15.418129883739391,4.321016073226929,0.8841252,2.620345084023091,75.10916948318481,0.21249794960021973,8.868214418991622,-2.147991475623739,2.1290500738810176,4.321152925491333,16361,1812.0343477725983,16438,-309.8403897281947,3.0715157985687256
-235.6241307118243,26.42663335800171,0.32372095390828753,71.08711004257202,-0.012957259079882252,1.0204277038574219,-14.616058239066017,7.666976037664294,0.01588463572470792,1.5167056e-09,10.941964651896125,-0.006781596,61.10416841506958,-14.293300895812354,8.987541209816834,0.32520667039584444,9.117035865783691,26.821017026901245,8000000,2.6176260542874767,0.0005,24,-2.847928857608334,-15.071059854286405,0.87529683,0.014683388,1.9048326202498262,-15.410910499355444,4.277547836303711,0.8771429,2.6175758241488967,75.47914862632751,0.21001625061035156,8.779780420574388,-2.1471737198527068,1.9833313722042132,4.2776780128479,16856,1887.5141508579254,16893,-317.90015652226674,3.055922746658325
-340.86276424752333,26.61363434791565,0.3156885237265994,70.91930031776428,-0.03166793107501065,1.0180754661560059,-14.387329245622984,7.684987080388852,0.0004882593375350608,-3.974158e-10,21.028356156870352,-0.0071968716,60.70267605781555,-14.069162628464182,8.609453722444238,0.31847704990776327,9.32238507270813,26.205477237701416,8320000,2.6113458875137576,0.0005,25,-2.152389228207048,-14.805762955195917,0.8680332,0.014586365,1.832002725762395,-15.159487574263446,4.280179262161255,0.8701726,2.6155555446970746,75.31639242172241,0.20986461639404297,9.086639549967494,-2.4330646214961695,2.1967655478969492,4.280314207077026,17319,1962.8311040401459,17298,-324.4738071440944,3.0497658252716064
-350.8048598827504,26.390745639801025,0.3115144229509656,71.42110633850098,-0.010828987119109203,1.0185515880584717,-13.804590379856355,7.976449294619249,0.024784090948028942,-1.549608e-10,12.159120195503249,-0.0071173096,61.08048415184021,-13.458892810911982,8.122838364224767,0.31612171738577866,9.434898138046265,26.773057460784912,8640000,2.599401625239653,0.0005,26,-2.5651894173699086,-14.126881444304317,0.86152285,0.016555939,1.953126654658152,-14.51588073032246,4.353325605392456,0.86339754,2.6052740951343276,75.89346933364868,0.20841431617736816,8.995903230162293,-2.5136889909443534,2.0549467853762913,4.353456735610962,17798,2038.725177526474,17725,-347.89586367586713,3.059242010116577
-172.21492030226955,26.44743061065674,0.2996032434543876,71.39814114570618,0.021117408604561513,1.0126488208770752,-13.106763431972354,28.11807494740731,0.0736993874903237,2.7447306e-10,23.889695566072582,-0.008267982,60.77621507644653,-12.597666087038215,6.6664264373558195,0.30240718542538264,9.700769662857056,26.41779351234436,8960000,2.5891182125196956,0.0005,27,-2.106873193752633,-13.154794115451413,0.8548599,0.019498637,2.138893532656463,-13.700910802500719,4.268954277038574,0.85672593,2.5913149969396914,75.79076886177063,0.20954656600952148,6.645470242539344,-1.8890900543402047,2.0440937762411946,4.269098281860352,18256,2114.5165543556213,18306,-291.4084465984666,3.0377357006073
-157.4823135376349,26.268980026245117,0.3144117595087845,71.42854285240173,0.0008798700620584012,1.0202338695526123,-12.87971222273162,18.702200218278108,0.04973240162862936,6.0768784e-10,19.822498107238857,-0.0077492683,60.787946701049805,-12.551368369424017,6.386009365978537,0.31696923156962736,9.712371110916138,26.210033655166626,9280000,2.567501426448799,0.0005,28,-2.20797727672236,-13.106865741374381,0.8480304,0.016199958,2.0902866858124605,-13.438872528484827,4.305407762527466,0.8501281,2.5758016576766707,75.85645961761475,0.20857024192810059,5.997827914198432,-1.9311181661137888,2.219744826727002,4.3055455684661865,18580,2190.3735797405243,18403,-123.9542028703094,3.424612522125244
-301.0347561423255,26.447728633880615,0.3195248962196068,71.52353501319885,0.03731378525483248,1.0241186618804932,-12.34877354058609,23.31598147192791,0.08993266823272639,6.512041e-10,23.46636289181857,-0.00823951,60.828755617141724,-11.833249288823566,6.012158713691825,0.31970149198604475,9.751940727233887,26.36551594734192,9600000,2.550115713595764,0.0005,29,-1.8556419113596534,-12.324409990187334,0.84143144,0.020830825,2.260167465612784,-12.888415566958525,4.328353404998779,0.8435216,2.56244333874952,75.97874021530151,0.20752859115600586,6.782242509945882,-2.2844658448469066,2.185259859037896,4.328495264053345,18855,2266.352904319763,18817,-144.2531437571189,3.0754621028900146
-252.05390049041915,26.440337657928467,0.34399572403565376,72.22950601577759,0.012463788819806025,1.0198085308074951,-12.257113326900091,19.5685925250543,0.06860115379614827,-1.8346732e-09,17.51663518109786,-0.008109936,61.270347118377686,-11.716862105184957,6.329868983235774,0.3451996406679837,9.998188257217407,26.474936485290527,9920000,2.5301861449244565,0.0005,30,-2.040029921088122,-12.20844871819679,0.8345154,0.015991775,2.0850928045266683,-12.781581952883505,4.289895057678223,0.836847,2.550729500592175,76.64605832099915,0.21173763275146484,6.663935314706987,-1.9676953835317794,2.0676524787723256,4.290032386779785,19172,2342.9996094703674,19035,-293.5973666170688,3.4154553413391113
-256.26686207990036,26.34122586250305,0.35895291041183325,71.64142084121704,0.010172369737588173,1.0487890243530273,-12.002205704163526,20.8488853680173,0.07947105338509472,-5.936852e-10,13.41801248025126,-0.007657919,60.77875757217407,-11.397282072300582,6.184562786397051,0.3568852543575719,9.899507761001587,26.38633966445923,10240000,2.5114545622316236,0.0005,31,-1.7940581941442726,-11.86641384803088,0.8276673,0.01649744,2.1039360847283013,-12.502756436266678,4.345422744750977,0.8301085,2.525190982731291,76.11822581291199,0.20844197273254395,6.181278737939118,-2.5400449926625472,2.0260371704938525,4.345564603805542,19231,2419.1184647083282,19172,-242.84093983429366,3.063404083251953
-146.21383288819587,26.328171968460083,0.3716635959695742,71.82286763191223,-0.01207183431042977,1.0460851192474365,-11.965876924199648,22.04207599364917,0.058240215012676025,-5.865003e-10,24.191327414892626,-0.0073642624,61.011810064315796,-11.332300539580256,6.218776395603341,0.3692901922269062,9.85062289237976,26.66421365737915,10560000,2.4846349298096726,0.0005,32,-2.905425057077922,-11.795467969781456,0.82124543,0.02049004,2.066997404224547,-12.462141772440939,4.31351637840271,0.8235381,2.504934485872996,76.26440095901489,0.208953857421875,6.057783951101999,-1.7924600170944898,2.013297397919783,4.313660383224487,19358,2495.3834595680237,19217,-180.17181626315312,3.0465688705444336
-168.3841648316685,26.522582292556763,0.3634147527702589,71.83286094665527,0.0751605681537801,1.0436491966247559,-10.940492821015429,20.55143473057491,0.1515499348022052,7.6841433e-10,37.04497644126866,-0.008016134,60.8258330821991,-10.35551498738582,5.996410773308822,0.3591757534866839,10.042953968048096,26.28038787841797,10880000,2.45342529079092,0.0005,33,-2.1237349876432057,-10.754145730900289,0.8146442,0.017492931,2.1094388489235807,-11.360524958416935,4.3147759437561035,0.8171983,2.4629249696172058,76.27707815170288,0.2103133201599121,5.622798877538769,-1.8198177432986322,2.223266979298015,4.314934253692627,19420,2571.661230802536,19056,-280.7698423105302,3.042865753173828
-154.61212935103043,26.59502077102661,0.389718908338819,71.7938756942749,0.0114421968326856,1.0325555801391602,-11.323064884546996,15.423086071961762,0.09455515425034501,1.1426772e-09,30.048362714099287,-0.007299356,60.812413454055786,-10.607398284046102,6.134654683427994,0.3857186768162444,10.02364444732666,26.27377700805664,11200000,2.4255371165659465,0.0005,34,-2.191617535714451,-11.036316709559479,0.8086395,0.016577665,1.7676394286224808,-11.796973567204248,4.315106630325317,0.81097263,2.4370749658403787,76.24281144142151,0.20892643928527832,6.542593050934107,-2.5000833657733765,1.9977550795713204,4.315242528915405,19205,2647.9046535491943,19048,-140.17020805741836,3.0179238319396973
-251.20266920460924,26.373263359069824,0.4012305701603212,71.56102776527405,-0.027381169486212532,1.036001205444336,-11.501814591869609,18.761014773631167,0.07186150888708068,1.2279182e-09,25.95511487126343,-0.007000976,60.64105463027954,-10.586137267584723,6.445530175643347,0.389798299642865,9.96842885017395,26.30192279815674,11520000,2.4020438156591877,0.0005,35,-1.7574516323968516,-11.020727603049997,0.8027947,0.017753838,2.1422414281239868,-12.002921374133662,4.277257680892944,0.8049603,2.414191890338182,75.96710991859436,0.20831894874572754,6.990313906034893,-2.157702834425217,2.339370796859526,4.277397871017456,19106,2723.8723487854004,19016,-293.96334433813945,3.0157694816589355
-226.80854849353884,26.9737491607666,0.41497033618681467,72.28599333763123,-0.03121482277886088,1.0362017154693604,-11.353426562399948,46.79003688303689,0.07949006140055292,-5.3338284e-10,34.18349920970114,-0.0076409173,61.45305323600769,-10.427366114116996,6.89800869676825,0.4205175285195517,9.882149457931519,26.469769716262817,11840000,2.3811876010012925,0.0005,36,-2.3133510788981364,-10.86970486972906,0.7966209,0.018293045,2.4053432350743598,-11.85414683455252,4.341579914093018,0.7989292,2.3849785059571817,76.75743174552917,0.20856189727783203,7.318703461513944,-2.2770776588699984,2.0503449284043502,4.3417274951934814,19066,2800.6303658485413,18858,-232.68151553376939,3.0544917583465576
-246.61376402919365,26.426509857177734,0.4020890743819719,71.75504899024963,-0.05765885941172365,1.0434727668762207,-11.347428595073323,24.030351581888077,0.08103347066973725,3.787904e-10,30.697458536576097,-0.0063852435,60.91438913345337,-10.190255849550892,7.2458749340219955,0.4004355382912014,9.90070390701294,26.448810338974,12160000,2.340825210039,0.0005,37,-1.7052852145441573,-10.643991744673045,0.7907925,0.018035365,2.1951992460209406,-11.864264341301835,4.295817613601685,0.79298586,2.3519087637138356,76.17822504043579,0.20780515670776367,7.160338819090701,-2.497430394459852,2.4403113786436883,4.295957803726196,18913,2876.8091571331024,18634,-260.1114574383485,3.0703558921813965
-275.9599456074859,27.044514656066895,0.4346843557083805,72.26232719421387,0.05926363329757439,1.044424057006836,-10.322052065025655,22.762395292442136,0.2231310283471721,-1.8000161e-09,31.181406998558874,-0.0081999805,61.4432590007782,-9.022121858720894,6.841206873831183,0.44119403449815436,9.880600452423096,26.398926496505737,12480000,2.335879439158686,0.0005,38,-1.7890798383023767,-9.382028446019035,0.7849763,0.018460855,1.9980052606893248,-10.765215079032293,4.309939861297607,0.78726184,2.3298359648194653,76.702068567276,0.2101731300354004,7.378719194977033,-1.8960486716639267,2.4082293726378543,4.310076951980591,18743,2953.5118050575256,18355,-229.1708124831048,3.0550405979156494
