train-MinReturn,train-StdReturn,train-MaxReturn,Itr,LossBefore,train-EnvExecTime,ItrTime,train-AverageReturn,Time-Sampling,train-AverageDiscountedReturn,LossAfter,Time,train-AveragePolicyStd,n_timesteps,train-PolicyExecTime,Time-Optimization,Time-SampleProc,train-NumTrajs
-11.283741788262216,52.430819486630845,252.64335308716494,14,0.0045487955,9.355576753616333,12.759063482284546,110.56987704547794,10.410897493362427,70.99460841024562,-0.0028631426,187.0708029270172,0.94936603,600000,0.7160072326660156,2.033905506134033,0.3077213764190674,491
-18.512079328090856,51.213394730260326,261.5308912150105,15,0.0031323791,9.37738561630249,12.819576263427734,107.71690911797695,10.439335823059082,69.62751523777553,-0.002553896,199.90885543823242,0.9474756,640000,0.7252368927001953,2.0639374256134033,0.309873104095459,508
-23.597744933919877,52.83170608040307,271.9705959372125,16,-0.0016282074,9.385367393493652,12.81156325340271,108.9570632901917,10.442911386489868,70.10256152086251,-0.0027798556,212.73888325691223,0.9454217,680000,0.7217364311218262,2.0461883544921875,0.3160552978515625,504
-10.198154212434874,48.90877619853223,257.56992414659226,17,0.005043797,9.453605651855469,12.900607585906982,111.38582842960989,10.517324209213257,72.57464390752264,-0.0029540942,225.6580216884613,0.94353986,720000,0.7270162105560303,2.0691497325897217,0.30748772621154785,516
-15.051319894616212,54.57671356758506,252.3979419068627,18,0.0035239235,9.388561725616455,12.852012634277344,110.32897884178333,10.452600479125977,70.10072140551718,-0.0030168772,238.52825665473938,0.9416568,760000,0.7263221740722656,2.09065318107605,0.3024303913116455,487
-6.748523067402348,53.72274500472174,274.5407196628187,19,1.51899785e-05,9.343229055404663,12.75129771232605,106.81958848167316,10.394354343414307,68.94672910383754,-0.0030323635,251.2988953590393,0.9399739,800000,0.7185094356536865,2.027108907699585,0.323444128036499,504
-8.8362986422609,52.95919653713735,270.1007217553355,20,0.005661976,9.510679006576538,12.935500860214233,114.01565801622199,10.56961989402771,72.68990702263919,-0.0027729706,264.253164768219,0.9383143,840000,0.7211906909942627,2.059464454650879,0.3000779151916504,495
-7.8665190138913745,56.4179438439177,266.8240436302148,21,0.00028118497,9.409919023513794,12.860199451446533,112.42748479447042,10.483662366867065,70.42864755917373,-0.0032476173,277.13153624534607,0.93675864,880000,0.7297837734222412,2.0712313652038574,0.2990727424621582,464
-12.807952534654993,50.84979109003441,263.6763691576611,22,0.0030509785,9.480520725250244,12.905109643936157,116.55156301165218,10.542830228805542,74.03801186703559,-0.0026815806,290.0563552379608,0.93547136,920000,0.7263302803039551,2.0528576374053955,0.30304718017578125,490
-2.904261654373119,53.10194387969775,259.5710134098556,23,0.00048844365,9.540987968444824,12.975839614868164,110.27178330430952,10.605533123016357,70.65080272705367,-0.0031356001,303.0509669780731,0.93477726,960000,0.7272307872772217,2.0529191493988037,0.31109023094177246,473
-0.7973554203612583,50.749078638055984,263.96663892255526,24,0.007955332,9.406556129455566,12.800240278244019,118.93041079559366,10.46581506729126,74.73292912253437,-0.0029014028,315.8703293800354,0.9339146,1000000,0.7238364219665527,2.0273354053497314,0.3007833957672119,472
-7.413465582708243,55.49744397602246,248.53590524272607,25,-0.0005388451,9.402316093444824,12.811259269714355,116.69475162545629,10.45784044265747,72.95004568393287,-0.0032236376,328.7006583213806,0.93290365,1040000,0.7190229892730713,2.045736074447632,0.3012418746948242,473
-25.536610730796852,49.95795883043591,267.9918267700323,26,0.0014963901,9.539641380310059,12.950648307800293,120.58352137179726,10.594530820846558,76.30045979683202,-0.0031250257,341.66962933540344,0.9315748,1080000,0.7209625244140625,2.0449228286743164,0.3046250343322754,486
-4.969800199953511,52.98114954601225,269.50062356625045,27,0.0010522411,9.581708669662476,12.995085000991821,115.16294950548459,10.64461350440979,73.23108628145654,-0.0030087065,354.6834907531738,0.9301417,1120000,0.7240691184997559,2.034336805343628,0.30957961082458496,486
-6.947885978975527,54.04240332137476,259.04795430822,28,0.00077365,9.580699920654297,12.98854374885559,117.74815382970705,10.646235704421997,73.72614307446952,-0.0030489443,367.6906177997589,0.92912626,1160000,0.7273871898651123,2.0361711978912354,0.29965639114379883,459
-5.894587861798806,54.26533977554133,247.05022673968404,29,0.0030803797,9.669897079467773,13.082483768463135,114.24025061885983,10.727306365966797,72.56001942039353,-0.002794773,380.79140853881836,0.9276758,1200000,0.7220926284790039,2.0406486988067627,0.30802035331726074,483
0.6814258119877663,52.55353523422288,267.4294382300313,30,0.0013803983,9.5151686668396,12.979041337966919,119.46003966884243,10.56030011177063,75.24861152200546,-0.0029759172,393.78849816322327,0.9258741,1240000,0.714885950088501,2.0541322231292725,0.3582940101623535,475
-5.604005897042129,50.39589541363435,260.21204586134087,31,0.003582605,9.537793397903442,12.942057371139526,122.26793327779144,10.591471195220947,77.01602663877404,-0.0031069953,406.748183965683,0.92374426,1280000,0.7231259346008301,2.0419063568115234,0.3022894859313965,481
-6.392438578480434,50.2058608428336,247.2919317965773,32,0.003335564,9.601351022720337,13.002251386642456,117.84383770374268,10.659257650375366,74.7472758666632,-0.002945779,419.76933670043945,0.9220618,1320000,0.7206766605377197,2.0368409156799316,0.2996866703033447,466
-3.8591472772584776,48.70308852013848,256.4689672594007,33,0.0034532442,9.426137447357178,12.81299090385437,126.51513274828982,10.480783700942993,78.7759264933297,-0.0032653073,432.60164046287537,0.9215506,1360000,0.7176578044891357,2.024676561355591,0.3011925220489502,468
-3.9115584143204964,49.45010633093858,256.58440920255947,34,0.005474227,9.537341117858887,12.939056396484375,120.02720814278617,10.597244024276733,76.32411369688543,-0.0029037134,445.5594177246094,0.921802,1400000,0.7256655693054199,2.0334129333496094,0.3011188507080078,485
2.515597516639022,48.84827557639954,264.74572848761954,35,0.0011327134,9.679394483566284,13.138169050216675,121.32611284079528,10.74349331855774,76.85895758878628,-0.0025068652,458.71574783325195,0.92187226,1440000,0.727144718170166,2.0899860858917236,0.29839491844177246,470
-7.042060210154137,51.324234575881825,265.41879108681616,36,0.0010400629,9.49149751663208,12.903080463409424,119.5594148220173,10.551575183868408,75.494247964509,-0.0033479386,471.6383419036865,0.9218648,1480000,0.7219548225402832,2.040224075317383,0.30487751960754395,478
-2.2386432309493474,50.82295343441779,271.95882797823606,37,0.001700808,9.425063610076904,12.829603433609009,122.46261240650708,10.478615045547485,76.71668777358703,-0.0027660842,484.4874963760376,0.92100996,1520000,0.7132177352905273,2.0287556648254395,0.3158872127532959,471
-4.401485867517482,53.21165696352153,254.16148735639015,38,0.0033484742,9.603893756866455,13.044658184051514,119.68060693959578,10.673222541809082,74.87366095148025,-0.003534742,497.5505950450897,0.91955835,1560000,0.7268493175506592,2.0621609687805176,0.3029797077178955,462
-5.763834556939242,48.32785477021452,264.7914040184236,39,0.0019771117,9.619272947311401,13.055073976516724,125.74271456516496,10.680927515029907,78.63708596797784,-0.0030407615,510.62407183647156,0.9185554,1600000,0.7260394096374512,2.0561184883117676,0.3116939067840576,472
-6.655339592067017,54.42323834613638,258.84517527626775,40,0.0015109557,9.59205174446106,13.042044401168823,124.72919265560877,10.661213874816895,76.08220777407922,-0.0028635839,523.6854596138,0.9180421,1640000,0.7284154891967773,2.0807697772979736,0.2938220500946045,438
-2.9806069061128677,50.574783494846386,302.77721498034714,41,0.0020381291,9.46207070350647,12.853158473968506,126.92259246678917,10.514830350875854,78.81959159039567,-0.003225986,536.5576992034912,0.9175556,1680000,0.7178151607513428,2.0303730964660645,0.3016331195831299,471
2.01360443361833,52.12422994512835,275.7145667189475,42,0.0007584814,9.512598991394043,12.959689378738403,128.5470434802253,10.577118873596191,78.65813975993267,-0.0030919847,549.5367453098297,0.91665304,1720000,0.72709059715271,2.0587847232818604,0.31740570068359375,458
-9.150879155614545,52.58694087916074,265.77363305156064,43,0.0023371708,9.613819360733032,13.026532888412476,121.97485436491975,10.674319744110107,76.04826805778443,-0.0033091225,562.5810112953186,0.9151187,1760000,0.7238211631774902,2.046267032623291,0.2996957302093506,461
-6.526049572242355,50.84713175723437,256.40870176632575,44,-0.0001671795,9.564058303833008,13.019827365875244,122.56946265482988,10.63638949394226,76.76203276900513,-0.0031836524,575.6194787025452,0.9128713,1800000,0.7277302742004395,2.06598162651062,0.31109023094177246,471
-1.6547519771598713,51.63779507906002,263.55516734955756,45,0.0027558461,9.660827159881592,13.12519359588623,124.79079624522385,10.726431131362915,77.66797525165725,-0.0035590532,588.7628827095032,0.9101233,1840000,0.7275562286376953,2.07576847076416,0.3166782855987549,459
-2.6994630402902726,54.067845055930206,289.08612183692367,46,-0.0011255965,9.820514917373657,13.297184228897095,126.30825895258268,10.901443719863892,77.43201998305219,-0.002945068,602.07883477211,0.90763444,1880000,0.7403616905212402,2.0919110774993896,0.29754185676574707,449
-3.486960151282481,51.75464899697956,277.8315094930867,47,0.0024785406,9.63551640510559,13.071955919265747,129.50012630999134,10.703200817108154,79.01962576365133,-0.0032567552,615.1686158180237,0.9054519,1920000,0.7319457530975342,2.067070245742798,0.29541444778442383,442
-6.034226985498878,56.94900856928166,302.2832809963599,48,0.0035390023,9.520661115646362,12.945695400238037,130.69429431520396,10.583211183547974,78.55668589285985,-0.003239279,628.1330759525299,0.9037708,1960000,0.7277679443359375,2.0619800090789795,0.29433107376098633,438
0.4915977471579802,55.49728604527081,291.97925913352964,49,0.0019343126,9.483439207077026,12.91007399559021,131.39957661347367,10.546541213989258,78.74141556013603,-0.0026282626,641.0614762306213,0.90270174,2000000,0.7236118316650391,2.061168670654297,0.2962038516998291,426
-4.334668428772859,53.97208415022678,272.63118119865754,50,0.0004916033,9.54250454902649,12.972872257232666,130.6665085034714,10.606953144073486,78.90447390036823,-0.0034398134,654.0528573989868,0.9011281,2040000,0.7288048267364502,2.0665385723114014,0.29319190979003906,436
-4.584459674601943,60.77952459683619,346.77474849576197,51,0.0011551284,9.638628482818604,13.057066917419434,132.0423311006331,10.708163738250732,78.46127411608595,-0.0036724063,667.1342978477478,0.8993938,2080000,0.731682538986206,2.048945188522339,0.2936680316925049,436
-4.195779326456672,58.94698589636953,300.60632566519786,52,0.0056974404,9.800826072692871,13.29683256149292,132.0066008385052,10.891632318496704,78.61070881375456,-0.0031896874,680.44948387146,0.8977216,2120000,0.7468066215515137,2.105978012084961,0.29305076599121094,429
-0.7298258724988719,53.206623707836975,298.54723875070016,53,0.0032574795,9.649436950683594,13.097728490829468,137.9896236336558,10.724514722824097,82.02501481689951,-0.0035792622,693.5654354095459,0.8962508,2160000,0.7328062057495117,2.0749616622924805,0.2920205593109131,425
-4.776903965626151,56.81223077644455,281.14805170660713,54,0.0085129645,9.53778600692749,13.008293151855469,134.77307739406447,10.601558685302734,80.12285690544869,-0.0034745699,706.5926706790924,0.89465827,2200000,0.7327041625976562,2.092940330505371,0.30767393112182617,420
0.5922384534434019,57.1948930457273,309.8487432053064,55,0.003111846,9.678752422332764,13.149816513061523,134.24560276213992,10.758355855941772,80.00919233701649,-0.0033060992,719.7613933086395,0.8936175,2240000,0.7401978969573975,2.092468738555908,0.29279494285583496,433
-1.262567258974843,58.41344985448779,300.5247830796801,56,0.0009902113,9.489047288894653,12.925283432006836,135.6018112057677,10.556749820709229,79.98079016540123,-0.003240734,732.7054054737091,0.892987,2280000,0.7300255298614502,2.0721960067749023,0.29018354415893555,417
-11.644365861825635,56.53660383342564,294.86173644676575,57,0.0026251376,9.733092308044434,13.227131605148315,137.80124942675573,10.819600343704224,81.12224225431777,-0.003327034,745.9514050483704,0.8921145,2320000,0.7476346492767334,2.109713315963745,0.2915933132171631,417
-2.7016233031468957,59.31954026586101,307.92120871615134,58,0.0023298203,9.712883949279785,13.400562286376953,132.46458232424018,10.797447919845581,78.90804826461707,-0.0037263762,759.3712272644043,0.8911555,2360000,0.7466912269592285,2.1350691318511963,0.46190524101257324,428
-2.713023878674205,62.15466051284739,296.12657869620915,59,0.003753246,9.626124858856201,13.10526442527771,134.00961534609374,10.709044218063354,78.82152332011526,-0.003379762,772.4950680732727,0.88946027,2400000,0.7432911396026611,2.0987515449523926,0.2913672924041748,417
-3.101545748848217,56.08793444317471,310.34421473141833,60,0.0012428267,9.73613452911377,13.203277826309204,143.9409601469565,10.818395137786865,83.55089732589255,-0.0036854153,785.7164037227631,0.8868407,2440000,0.7415761947631836,2.0886049270629883,0.29015302658081055,409
-7.47859421966068,60.17276555063701,299.15465081738,61,0.0009912958,9.827708959579468,13.372469663619995,145.3879615726113,10.935902833938599,82.49515105222304,-0.0032583326,799.1073312759399,0.88416415,2480000,0.7603816986083984,2.1451077461242676,0.285259485244751,388
-22.155339835732118,58.46252458854712,298.84322842744774,62,-0.00016856552,9.793311357498169,13.325319051742554,142.1679735062294,10.887114763259888,82.57588851876837,-0.003561631,812.4517393112183,0.8824176,2520000,0.7522087097167969,2.1237969398498535,0.308168888092041,406
-1.6195887410622696,56.62389582531363,298.4042660662245,63,0.0014428813,9.59048581123352,13.068594217300415,147.73498157931803,10.668724298477173,84.86784481225276,-0.0036343327,825.5392916202545,0.88131416,2560000,0.738990306854248,2.107631206512451,0.2861208915710449,400
4.639661040825222,57.80210058261077,296.5237370230356,64,0.001579636,9.566936731338501,13.040115356445312,142.998432258344,10.647483110427856,82.81965782622142,-0.003925856,838.5977563858032,0.88052326,2600000,0.7428550720214844,2.096987724304199,0.2895369529724121,404
2.393346481613084,59.3647974265568,295.6191750023238,65,0.005138884,9.617751359939575,13.105791330337524,143.5978566584836,10.708228588104248,82.71439799192876,-0.0037027549,851.7217586040497,0.87969816,2640000,0.7462766170501709,2.1050214767456055,0.28641748428344727,404
-5.735458857806836,66.30257794086185,323.0312947840293,66,0.001678513,9.710919380187988,13.186601400375366,142.11091981058257,10.804453611373901,80.25143981242017,-0.0043170867,864.9272150993347,0.8784103,2680000,0.7477157115936279,2.1013877391815186,0.27466249465942383,386
-6.498629613104836,60.04501754545878,344.1758797947509,67,0.0067660725,9.55869436264038,12.99277949333191,148.08773596804312,10.632776737213135,83.77588425757729,-0.0037045334,877.938309431076,0.8769223,2720000,0.7350666522979736,2.0650391578674316,0.288771390914917,384
-5.928895413096906,63.761874414428824,310.83642345816077,68,0.0016661976,9.81649923324585,13.387961387634277,141.2106369250497,10.928805828094482,79.82367333849771,-0.003398805,891.3446786403656,0.87574476,2760000,0.7620799541473389,2.165963888168335,0.28724074363708496,377
-8.085090184582274,64.03016502365394,304.29269127947407,69,0.003426344,9.829687118530273,13.385048389434814,139.18076889150802,10.931355714797974,78.32505322017086,-0.0041292026,904.7488932609558,0.87480944,2800000,0.7586462497711182,2.1586368083953857,0.288952112197876,379
-1.2082442799878872,64.21875472221443,311.21139700847493,70,0.0064928643,9.507862091064453,12.977553844451904,147.47695296550725,10.586543560028076,82.33697433024508,-0.004326732,917.7444908618927,0.8732945,2840000,0.739649772644043,2.0995752811431885,0.2854611873626709,374
-4.087227660694669,62.787355901726535,340.48592460058586,71,0.006699437,9.627841234207153,13.119733333587646,150.20867677422711,10.708263874053955,83.90830533950053,-0.0038364872,930.8831515312195,0.8716045,2880000,0.7412002086639404,2.104531764984131,0.2998490333557129,374
1.355179592447855,66.27709965288359,325.5838503895445,72,0.00380243,9.741900444030762,13.305660963058472,152.03942557926493,10.847203493118286,83.05889114442824,-0.0031635587,944.2073540687561,0.8701799,2920000,0.7605593204498291,2.1586151123046875,0.29390430450439453,361
-13.07758698744228,62.55938678405382,312.83123168596734,73,0.0037412024,9.54885721206665,13.061336517333984,154.54624670210737,10.637048244476318,85.32409403224307,-0.0043477463,957.2879486083984,0.8682395,2960000,0.7482280731201172,2.1329827308654785,0.2852351665496826,375
6.59003376854381,63.06171663392213,297.5351571670367,74,0.002039502,9.866113185882568,13.389119863510132,147.97542256860498,10.967561483383179,82.88654780369025,-0.0033876712,970.6958858966827,0.8662808,3000000,0.7547802925109863,2.1340811252593994,0.2814180850982666,375
2.3387505308188032,65.23732427695613,325.4345522741526,75,0.0025397544,9.627209186553955,13.108068704605103,150.26024317178246,10.716616153717041,83.72999307778215,-0.0038478293,983.8231155872345,0.8645897,3040000,0.746105432510376,2.1040189266204834,0.2814490795135498,379
0.41141522794671315,61.25233619126524,311.5675112418695,76,0.0030989782,9.712019920349121,13.231285095214844,148.75603791017372,10.809380769729614,84.99513497989795,-0.0036338116,997.0728840827942,0.86304045,3080000,0.7524688243865967,2.1282799243927,0.2874946594238281,400
-5.757277836716927,67.30367357166617,304.0602477162631,77,0.0053449273,9.648933172225952,13.16874647140503,157.3193657961003,10.745701313018799,85.7547943349021,-0.004115701,1010.2604365348816,0.8616021,3120000,0.7462780475616455,2.1388912200927734,0.27807116508483887,367
-4.343953631572756,66.20449850374753,310.2040036786572,78,0.0032640458,9.780774116516113,13.371459484100342,155.7337097944686,10.888034343719482,85.64404910101774,-0.004422246,1023.6504626274109,0.86036265,3160000,0.7621924877166748,2.1828904151916504,0.2945528030395508,375
-5.398195767013996,61.37241197264142,295.67113939838606,79,0.002700258,9.648902416229248,13.176695346832275,158.78512305323324,10.75164270401001,87.48734547745975,-0.004126951,1036.846232175827,0.85913116,3200000,0.7545115947723389,2.1406443119049072,0.27843332290649414,371
-2.175523297381238,62.60520014026742,310.2557430177483,80,0.00303332,9.696393489837646,13.206884860992432,155.9925543916995,10.787142753601074,86.46655381793386,-0.0036865065,1050.0712625980377,0.85729206,3240000,0.7515113353729248,2.123785972595215,0.2899746894836426,373
-0.4784407967662467,65.17964634888061,352.19977382904,81,0.005749637,9.728314399719238,13.237480401992798,165.00940758936014,10.832578897476196,89.07051727887855,-0.004035203,1063.3271641731262,0.8553639,3280000,0.7555110454559326,2.1218600273132324,0.2770988941192627,357
-1.1415546367078273,67.64391035822165,310.0522704875939,82,0.0027125538,9.75664472579956,13.274871587753296,160.40792101324507,10.855217695236206,86.86708045929682,-0.0035265766,1076.6206240653992,0.8528861,3320000,0.7549252510070801,2.138387441635132,0.2753431797027588,355
-8.810924721380305,64.60482861598607,315.2444920695439,83,0.0034497113,9.699305057525635,13.232648611068726,161.58541591999722,10.791417598724365,88.53946284677858,-0.004200227,1089.8721115589142,0.8505252,3360000,0.7539169788360596,2.156353712081909,0.278883695602417,361
-1.822644318934453,68.08308193888452,320.60302856996066,84,0.0018509433,9.85056471824646,13.423823833465576,165.16873859700036,10.964518308639526,88.14545384751057,-0.003067496,1103.3140659332275,0.8477671,3400000,0.7683942317962646,2.179689884185791,0.2737302780151367,341
9.427164003587153,62.83585837664851,300.8784418906165,85,0.0034351298,9.767711639404297,13.253689050674438,168.43925629332904,10.85807180404663,90.54444545376515,-0.0041712555,1116.5859334468842,0.8450528,3440000,0.7511448860168457,2.113985300064087,0.2756972312927246,351
2.612015365088733,65.17131514496378,324.7647410513306,86,0.0048334836,9.750928163528442,13.275975704193115,171.5635421856688,10.845758438110352,90.58864837683326,-0.0037671432,1129.8799831867218,0.84317565,3480000,0.7561745643615723,2.1525189876556396,0.271822452545166,338
-4.7808810768363195,69.97386109745824,340.6130437874866,87,0.0010668256,10.04470682144165,13.637135028839111,168.73175307116156,11.166875839233398,88.19693452245218,-0.004859293,1143.53573346138,0.84186023,3520000,0.7738165855407715,2.1840333938598633,0.280320405960083,331
6.549706508474208,63.235752225565264,338.6888367593641,88,0.0028781004,9.826059341430664,13.384387254714966,170.70423260184762,10.935917377471924,92.12269677760712,-0.0039548418,1156.9393377304077,0.84062827,3560000,0.7632322311401367,2.162705659866333,0.27983641624450684,360
8.7915293865641,66.97250522847445,329.09890477732534,89,0.0014832116,9.960834264755249,13.544389963150024,181.3961541798541,11.078962564468384,93.48960871640887,-0.003945773,1170.5029582977295,0.8394249,3600000,0.7730364799499512,2.184661865234375,0.2749361991882324,322
-4.907524551500497,67.0322701920583,306.7903590810486,90,0.0022014626,9.685311317443848,13.199733018875122,165.05297374887016,10.784772634506226,88.64855355531002,-0.0037544284,1183.721625328064,0.8382898,3640000,0.7531037330627441,2.1337671279907227,0.27520251274108887,354
5.906574221645703,67.27648894108009,351.8719571154731,91,0.0013684504,9.829524040222168,13.38155198097229,181.81775659369444,10.935319423675537,92.99900357738446,-0.0038325991,1197.121878862381,0.83680433,3680000,0.7615458965301514,2.1734235286712646,0.2669394016265869,321
-0.7477028288404699,68.36171094018543,336.99927477906255,92,0.003034652,9.785407304763794,13.347089529037476,178.63383342726064,10.890576362609863,93.8354337208291,-0.0035741841,1210.4877662658691,0.83486646,3720000,0.7614338397979736,2.1766316890716553,0.274031400680542,346
4.445947079483942,66.64734782494182,334.8782274312182,93,0.0058299974,9.636021375656128,13.223984718322754,169.18878291769173,10.729113578796387,90.84557381355347,-0.0037639854,1223.7306118011475,0.83277404,3760000,0.7525920867919922,2.146430253982544,0.3423616886138916,357
9.82224821738004,63.84824431364883,364.5902887498205,94,0.0034428178,9.72654938697815,13.296185970306396,175.03466209289084,10.82941198348999,94.15961461937987,-0.004475553,1237.0459792613983,0.83102226,3800000,0.7612662315368652,2.1772968769073486,0.2835679054260254,353
-0.8437763604539477,63.544658647875124,310.2419953171594,95,0.0025934228,9.788084268569946,13.339985609054565,178.5825578305953,10.889204740524292,93.71073822619586,-0.004096946,1250.4048345088959,0.82909894,3840000,0.7586238384246826,2.162616014480591,0.28229188919067383,334
1.0644344243519444,68.67817185984777,336.169898240162,96,0.004124254,9.56463623046875,13.096203804016113,177.05715346338172,10.663805484771729,92.81937193176127,-0.0042673796,1263.5204441547394,0.8270464,3880000,0.7546367645263672,2.138949155807495,0.28756165504455566,344
10.847771846396885,69.41562258943843,352.69659309800113,97,0.0053498717,9.767788887023926,13.30392861366272,185.73256159010805,10.87106990814209,94.70269318452442,-0.0043261307,1276.8428146839142,0.82500184,3920000,0.7620236873626709,2.163876533508301,0.26326680183410645,317
10.3570659105018,66.798107635858,333.9995198308332,98,0.0051801605,9.5508713722229,13.12745475769043,189.77551479711252,10.64698076248169,96.52548611556007,-0.0045780693,1289.9895629882812,0.8230682,3960000,0.7539992332458496,2.1679463386535645,0.3067142963409424,320
-4.1426192194588385,77.51722276317923,360.707268082788,99,0.0022297339,9.871547937393188,13.502703189849854,181.1035191456136,10.992668151855469,92.16979193956541,-0.0044828206,1303.5106830596924,0.8213766,4000000,0.7735855579376221,2.215575695037842,0.2885704040527344,331
5.273827524863662,69.69377008512652,329.91117172981666,100,0.0016318694,10.034610509872437,13.638561487197876,189.85931253574697,11.160270929336548,95.39405044578717,-0.0043399464,1317.1683604717255,0.8195135,4040000,0.7764971256256104,2.1921966075897217,0.2802097797393799,310
-7.2826357971402,63.84818491796709,371.8978754778738,101,0.0036646978,9.513121843338013,12.993345975875854,192.94200091493835,10.60218334197998,99.92278355971312,-0.0049841655,1330.1863241195679,0.8177451,4080000,0.7473788261413574,2.1140153408050537,0.27133989334106445,331
3.48090165172416,65.33501610334082,348.16812841961473,102,0.0020023107,9.97789216041565,13.583992958068848,189.6523392864938,11.099163055419922,98.15823321890066,-0.0033086645,1343.7894299030304,0.81652766,4120000,0.7716610431671143,2.206827402114868,0.2721383571624756,334
3.5922454763438694,67.9979693482183,352.7844037067681,103,0.0030460388,9.884697914123535,13.45934247970581,190.1815455622869,11.002761363983154,97.25726608450968,-0.00418506,1357.2675287723541,0.8151823,4160000,0.7720861434936523,2.18186092376709,0.26888418197631836,319
15.602868848295632,67.80357823653743,395.4362945535133,104,0.0007666908,10.028854846954346,13.705600023269653,196.4019863602794,11.165146112442017,99.20424107853063,-0.004021875,1370.9916408061981,0.8136004,4200000,0.7869985103607178,2.2626802921295166,0.2719442844390869,315
10.917236597652053,67.8344751803728,382.007265950173,105,0.0025407604,9.836337089538574,13.391702651977539,198.62702479348377,10.943410634994507,99.05654472363416,-0.004121731,1384.4019055366516,0.81199473,4240000,0.7633674144744873,2.1720850467681885,0.2704024314880371,305
11.508278060616371,69.81852931093846,403.32351036920863,106,0.0033295497,9.79845643043518,13.320498943328857,199.38014618275176,10.896794557571411,99.6122097946297,-0.004357053,1397.7406680583954,0.8104402,4280000,0.7584230899810791,2.150961399078369,0.26680660247802734,313
