Step_0-EnvExecTime,Step_0-AveragePolicyStd,Time-OuterStep,Step_1-MinReturn,Step_0-AverageReturn,Time-MAMLSteps,Step_1-AveragePolicyStd,LossBefore,Step_1-EnvExecTime,n_timesteps,Time-TotalInner,Time-SampleProc,Step_1-StdReturn,Step_1-MaxReturn,Itr,Step_1-AverageReturn,ItrTime,KLInner,Time,Step_0-MaxReturn,Step_0-StdReturn,KLCoeffInner,Step_1-AverageDiscountedReturn,Step_0-NumTrajs,Time-Sampling,Time-InnerStep,Step_0-AverageDiscountedReturn,Step_0-PolicyExecTime,LossAfter,Step_1-NumTrajs,Step_1-PolicyExecTime,Step_0-MinReturn
19.4558162689209,0.9577836,3.2778639793395996,-23.707917357074198,70.07581921247935,3.278017044067383,0.95723104,1.1411079e-09,19.494630098342896,3520000,48.981369495391846,1.4223148822784424,54.78854347917754,268.14695054494933,10,74.3509794834331,52.317466020584106,0.0126999635,592.5168170928955,304.11551591604064,55.08799300591132,0.0005,49.408388038412305,2332,47.34186553955078,0.16473937034606934,46.79422666656091,1.2397973537445068,-0.0028693927,2271,3.8584718704223633,-21.119639816952304
19.37265634536743,0.95490384,3.2626893520355225,-21.126669383613624,69.25180848033196,3.2628414630889893,0.954232,4.701119e-10,19.60159158706665,3840000,48.98362755775452,1.4058465957641602,55.37523543440113,243.48957811170047,11,72.2856386764858,52.305575370788574,0.0113673825,644.8228471279144,267.0650732166584,54.882096961150474,0.0005,48.16888483527996,2202,47.360496282577515,0.16487693786621094,46.3232522848998,1.2323532104492188,-0.0027925177,2199,3.848998546600342,-27.529797990811105
19.74057936668396,0.95216495,3.248098134994507,-24.346200829511993,86.19062873708145,3.248244285583496,0.9513301,5.162006e-10,19.726953983306885,4160000,49.351202964782715,1.283261775970459,56.83940510029572,309.39816314054633,12,86.23401322155962,52.65589761734009,0.010173222,697.4792902469635,260.5768442859115,56.157634964923844,0.0005,56.49900160554834,2069,47.858494997024536,0.1604781150817871,56.56655817994327,1.2430932521820068,-0.0028221116,2051,3.8991153240203857,-21.84902317401678
19.936781883239746,0.9494671,3.243069648742676,-18.77216896119775,96.7851611445211,3.2432193756103516,0.94879633,-2.7017224e-09,20.05079936981201,4480000,49.972084283828735,1.2834036350250244,56.05047004185207,273.5116940532728,13,96.66799649676886,53.26975226402283,0.011582526,750.749502658844,287.778263516136,56.68025215651801,0.0005,62.904581854219785,2021,48.474780321121216,0.16462445259094238,62.47238257327641,1.2571351528167725,-0.0022591262,2040,3.941124200820923,-22.62839765712486
20.461198091506958,0.94708234,3.246748208999634,-16.625806060176064,109.5692352083369,3.246894359588623,0.94645774,-1.6443493e-09,20.418424129486084,4800000,50.94026780128479,1.2472937107086182,53.85983944074408,252.33193736918932,14,108.01304955398659,54.24236822128296,0.009253998,804.9923655986786,269.23444855592993,54.128041082921634,0.0005,68.79545399904467,1905,49.478750467300415,0.16597843170166016,69.66234098232766,1.2704246044158936,-0.002363819,1912,3.973947763442993,-13.06008288702029
21.071767807006836,0.94477063,3.2650187015533447,-14.685569472997733,112.56855221960656,3.265176773071289,0.9442687,-3.3857792e-09,21.121188163757324,5120000,52.38223600387573,1.227421760559082,54.60959601840452,273.33450348777814,15,112.48283499209678,55.70535230636597,0.009365698,860.6982371807098,289.4034591442189,56.339402621020824,0.0005,70.73729675765432,1794,50.94008803367615,0.16655659675598145,70.49042443075844,1.311661720275879,-0.0014982189,1802,4.065850019454956,-6.389183748130626
20.695452213287354,0.94267946,3.235452890396118,-12.146654136853684,109.37457227923058,3.235602855682373,0.9424089,3.1888543e-09,20.705568075180054,5440000,51.538042068481445,1.2098567485809326,55.5310938323636,267.2431599886974,16,108.56279207127947,54.82510495185852,0.008253778,915.5238244533539,268.57017135211396,54.96454412798134,0.0005,68.57929405881845,1816,50.11336088180542,0.16694235801696777,69.05195483062327,1.2965621948242188,-0.0020955133,1815,4.047966003417969,-10.109116307889265
20.98758363723755,0.94067633,3.2519190311431885,-13.160947957756042,117.5312351453669,3.252065658569336,0.94021785,-7.492285e-09,21.065757513046265,5760000,51.88773560523987,1.182295799255371,51.795335668661025,279.98988111949166,17,117.66082640681715,55.189905405044556,0.009325027,970.714189529419,287.6589076366965,49.39832398122567,0.0005,74.61859831622338,1881,50.49206280708313,0.16539406776428223,75.10364297130226,1.2865097522735596,-0.0013787061,1862,3.8940770626068115,-9.006791385523362
21.027915716171265,0.9388268,3.261944055557251,-6.304046667875579,122.52566083732557,3.262094736099243,0.93831044,2.670999e-09,21.139708042144775,6080000,52.51124167442322,1.1631700992584229,56.070642061940234,282.4404293179373,18,119.25570051340918,55.82777643203735,0.00917276,1026.5425102710724,305.1208771597489,55.340313278326505,0.0005,73.46072585437466,1694,51.13360857963562,0.1676642894744873,74.77642849932269,1.6663308143615723,-0.001844219,1730,4.019235134124756,-14.631322799148908
21.297471523284912,0.9371695,3.286285877227783,-6.963756654276373,127.13980374722173,3.286458730697632,0.9370624,7.735248e-10,21.468437433242798,6400000,52.67758631706238,1.196927785873413,50.360781884117564,289.43831986302,19,127.01574066141782,56.01447415351868,0.0100683635,1082.5574576854706,288.97750310459435,50.20681067071338,0.0005,78.56903968319436,1761,51.26931405067444,0.164262056350708,78.56659347060918,1.284998893737793,-0.0012631979,1767,3.9824533462524414,-0.14773583062913073
21.726474046707153,0.9355135,3.211331844329834,-13.565904573131906,127.31191935177878,3.2114779949188232,0.9348654,8.5513713e-10,21.5837664604187,6720000,53.117412090301514,1.109520673751831,52.954824725400165,277.1740007950958,20,128.2041031475254,56.384448528289795,0.009280578,1138.942374944687,281.1645149420144,51.102345989949065,0.0005,77.94795545073286,1712,51.79939889907837,0.16247320175170898,77.94837761543596,1.2757093906402588,-0.0016698206,1704,4.004781007766724,-7.50576781029352
21.630362272262573,0.9337612,3.253183603286743,-7.0216717950850756,132.5131221276955,3.2533273696899414,0.9335887,3.359705e-10,21.77996826171875,7040000,53.20702409744263,1.183640956878662,46.667866145092034,284.0741177474234,21,132.14807648228646,56.51645112037659,0.00847963,1195.4592862129211,288.843622555003,48.697325230081645,0.0005,81.77360015277449,1791,51.80950903892517,0.1666262149810791,81.56414050632345,1.2700421810150146,-0.0012428175,1785,3.936095952987671,-6.503484076297201
22.244888305664062,0.9319662,3.3073034286499023,-9.737695205484965,131.98613798840773,3.30745267868042,0.9317054,-3.2707081e-10,22.124319553375244,7360000,54.17005753517151,1.18959379196167,46.343225749565256,283.6044133444664,22,133.08651713945224,57.53751826286316,0.008903492,1252.9973454475403,281.84263847896506,48.23856772133853,0.0005,81.36094206979419,1759,52.76956748962402,0.1637589931488037,80.89865597371758,1.2840931415557861,-0.0016474914,1737,3.9252524375915527,-5.521687322962646
22.2291316986084,0.9300794,3.2388834953308105,-4.810338925939469,131.85441769595104,3.2390296459198,0.92986375,-9.776172e-10,22.0977725982666,7680000,54.19210648536682,1.138453722000122,52.204224859505786,289.57163774189837,23,133.2194041759206,57.485438108444214,0.009496835,1310.483329296112,278.51265987400416,54.655957599416894,0.0005,80.68081377808701,1704,52.84178805351257,0.16596436500549316,79.59476162721158,1.284196376800537,-0.0013338831,1698,4.015633583068848,-20.353448877467166
21.947448015213013,0.92858815,3.316770553588867,-6.334341633230734,137.50936583944178,3.316915988922119,0.9283692,2.1779443e-09,21.8111310005188,8000000,53.5626540184021,1.2007248401641846,44.38557497704478,325.6252815252993,24,139.1607604670244,56.93663001060486,0.010878915,1367.420435667038,307.02694232637356,43.83653095485101,0.0005,84.91638612264784,1812,52.14955711364746,0.16505098342895508,84.4971078836598,1.2780933380126953,-0.0013740499,1785,3.9208548069000244,-2.6792137989666767
22.736733436584473,0.9273862,3.292191982269287,-10.497398181628379,132.40141795854444,3.2923402786254883,0.92738336,2.7828995e-09,22.44931936264038,8320000,55.02457094192505,1.1887638568878174,53.27229907819982,285.8148580452789,25,135.63206374437786,58.3763587474823,0.007769051,1425.7972803115845,292.42978389057964,53.44324976175546,0.0005,82.11481045768414,1741,53.623263120651245,0.1653447151184082,80.7154089556225,1.2823784351348877,-0.0016810453,1734,3.9546117782592773,-17.424581564129227
22.38167643547058,0.9260337,3.269792079925537,-3.230041356565172,134.02328939938803,3.269942045211792,0.92594814,-5.0821667e-09,22.250633716583252,8640000,54.53221654891968,1.2057838439941406,52.87776351273826,289.03311776130556,26,133.76934340552833,57.85525465011597,0.010054754,1483.652992963791,300.8566778706362,52.5279894278594,0.0005,81.32088554260567,1723,53.11475157737732,0.16432690620422363,81.47038813725919,1.267737865447998,-0.001194127,1731,3.9938669204711914,-4.540347892861706
22.331554651260376,0.92467546,3.244894504547119,-10.100795434814604,136.1634681497726,3.2450671195983887,0.92437124,4.6094586e-09,22.368481159210205,8960000,54.56684684753418,1.1984477043151855,44.30873846446178,298.8025846554059,27,138.0812857912033,57.86553931236267,0.009664479,1541.5190596580505,310.41685529601295,43.580208256764145,0.0005,85.35590270187076,1842,53.155503273010254,0.1649622917175293,84.80352282669736,1.274613380432129,-0.0016441265,1815,3.97308087348938,-0.2213968249963003
22.544498205184937,0.9233369,3.2232158184051514,1.7833210030628264,137.1054026789731,3.2233598232269287,0.9232129,1.6842447e-09,22.379976511001587,9280000,54.78333592414856,1.1704292297363281,51.551598220982235,301.4554358903397,28,138.4731677835109,58.05947184562683,0.010768769,1599.5789968967438,299.5586617082711,54.15947389879926,0.0005,83.33758211997873,1698,53.399937868118286,0.16603851318359375,82.3881673054255,1.2975709438323975,-0.0017246199,1694,3.9828834533691406,1.2110658971311141
21.981621265411377,0.92180234,3.2998127937316895,-23.78079759281923,141.82825833949002,3.2999610900878906,0.92160785,-2.012643e-09,22.540268182754517,9600000,54.27384376525879,1.2382726669311523,49.49263032224435,298.0320276696412,29,139.36226381085683,57.62577533721924,0.008067969,1657.2052693367004,289.5046092754987,45.84631865385086,0.0005,85.24016715785899,1774,52.818142890930176,0.16930508613586426,86.30954749299858,1.2342679500579834,-0.0020943368,1794,3.8694095611572266,0.34556446535158203
22.40670919418335,0.920166,3.2759056091308594,0.6439422183737,146.17305072814403,3.276057004928589,0.91978854,-3.4839034e-09,22.549405097961426,9920000,54.87650012969971,1.1464333534240723,49.37131231456629,293.5129316237105,30,143.8407802349446,58.20881628990173,0.007773782,1715.4145481586456,296.27466104541674,48.72938585410677,0.0005,86.09322899992722,1688,53.51939153671265,0.16356539726257324,87.00633324392426,1.2897546291351318,-0.0023556252,1708,4.020293474197388,-0.49710695698840535
21.868079900741577,0.91877836,3.247628688812256,-0.39518444417584075,146.6523467633252,3.2477805614471436,0.9184622,7.4200903e-09,22.18021583557129,10240000,53.834715843200684,1.1531589031219482,46.09594201243505,345.52915122318336,31,147.43277455808163,57.13621664047241,0.009165287,1772.5512642860413,312.67447566321806,46.67047901892133,0.0005,88.98906813598445,1740,52.47194528579712,0.16312885284423828,88.52920958623517,1.2680833339691162,-0.002558728,1738,3.9651196002960205,-0.9311888580659233
22.353400468826294,0.9171778,3.2648661136627197,-26.90694768808119,143.93391751293328,3.2650091648101807,0.9167625,-5.6117855e-10,22.419530868530273,10560000,54.63326668739319,1.163076400756836,53.92256287114455,303.3618098535355,32,144.25667811958033,57.95572805404663,0.009259795,1830.507474899292,315.5497533981217,52.536629807794505,0.0005,86.55698743113614,1696,53.25473141670227,0.16870355606079102,86.69826383381069,1.2832369804382324,-0.0023227998,1707,3.978198766708374,-2.7997644761015605
22.32263970375061,0.9152489,3.2912416458129883,-4.674818198838822,143.87450889799453,3.291395664215088,0.9150256,-7.3361284e-10,22.131202936172485,10880000,54.24652600288391,1.2242238521575928,54.552015935982986,301.80426182446945,33,142.60013832702802,57.59786081314087,0.010711869,1888.1058185100555,287.65479023811025,52.423605888584376,0.0005,86.30822000205664,1735,52.80968737602234,0.1651904582977295,87.18766374801079,1.27528715133667,-0.001999441,1722,3.86889910697937,4.533330116789909
23.062110662460327,0.91332126,3.2562174797058105,-0.577193206542215,152.91432030388015,3.256364583969116,0.91318685,1.2611586e-09,23.147926807403564,11200000,56.05083918571472,1.1219115257263184,49.62186049738812,336.47293579849713,34,154.20388057977186,59.36262893676758,0.009183702,1947.4689676761627,302.2234701610532,49.70819844412354,0.0005,91.88591198892554,1702,54.71892237663269,0.16375207901000977,91.29921740942805,1.2668826580047607,-0.002302518,1716,4.009567975997925,5.684734710848114
22.67510485649109,0.91097474,3.3222594261169434,5.613103867868556,156.2667420230852,3.322404384613037,0.9107736,-6.3263683e-09,22.565024852752686,11520000,55.002087354660034,1.144737958908081,49.88649969051344,316.21520079325455,35,156.62321278512565,58.37789034843445,0.010862423,2005.8473179340363,291.23986021600933,50.218340561941915,0.0005,93.06331772329378,1699,53.63702034950256,0.17333674430847168,92.76410488181715,1.2832081317901611,-0.0023468786,1695,3.9077939987182617,5.237574670667599
22.971839427947998,0.90866727,3.2921087741851807,-5.49136125820726,160.14231466870083,3.2922587394714355,0.9082331,2.966073e-09,22.94545078277588,11840000,55.77822256088257,1.141937017440796,51.091558574031446,353.48548729765696,36,162.18580485954718,59.12672138214111,0.0069828094,2064.9745256900787,343.0923517721933,53.07587676280367,0.0005,95.26328450981481,1671,54.42710018157959,0.16274595260620117,94.18781682220754,1.284125804901123,-0.0016781817,1652,3.9790542125701904,3.067205399738771
22.756956815719604,0.9066412,3.2944655418395996,0.263507360535872,164.03362788418337,3.294612169265747,0.9063423,-9.509108e-09,22.808917760849,12160000,55.345672369003296,1.12142014503479,50.83295493184386,311.0563904570521,37,164.93535202575976,58.69091606140137,0.011122636,2123.665915489197,322.11591764555214,51.92854900136296,0.0005,95.84818358939452,1609,54.00849366188049,0.16736555099487305,95.4410920744036,1.2606208324432373,-0.002359033,1614,3.954655408859253,3.2717239281395436
23.47888493537903,0.904616,3.268754482269287,-7.786781215133952,166.96792547414384,3.268901824951172,0.9041111,2.5589464e-09,23.34307098388672,12480000,56.679128885269165,1.1169624328613281,56.35016032719922,342.65010871095785,38,168.4065554330563,60.00043225288391,0.007868641,2183.666850090027,342.8618885000247,56.07396772609489,0.0005,96.72493160157823,1585,55.34938025474548,0.16646313667297363,96.39207659510909,1.2985105514526367,-0.0012348543,1570,3.9816181659698486,0.9487773414877554
23.103429317474365,0.9027163,3.2659924030303955,5.726529334005658,166.20786345604856,3.266141653060913,0.9025236,-1.0060111e-08,22.708582162857056,12800000,55.59213447570801,1.1526010036468506,52.22511919979538,329.22883700626085,39,169.5042066716132,58.91101789474487,0.008238919,2242.5783529281616,306.06294390406407,53.60328288088821,0.0005,98.50769257717651,1648,54.22690463066101,0.1660478115081787,97.25272712443815,1.2866733074188232,-0.002022667,1625,3.9133729934692383,6.488801111080979
22.37744641304016,0.90083545,3.2483623027801514,11.420901530347583,173.30941072569158,3.2485032081604004,0.9007992,1.1704719e-09,22.595795392990112,13120000,55.12340307235718,1.1300928592681885,50.1766297662749,313.8976854986981,40,175.27466069396843,58.42145299911499,0.008489651,2301.000297307968,305.2498180185057,51.9533347091521,0.0005,101.12475919456182,1625,53.7829110622406,0.16468429565429688,100.26402274251397,1.6417648792266846,-0.0020401443,1609,3.962583065032959,7.805920337783144
23.880351781845093,0.8989056,3.2414166927337646,8.997980406202679,179.54756529987245,3.2415573596954346,0.8984801,-3.76089e-09,23.779846906661987,13440000,57.330446004867554,1.0530040264129639,50.59298312650613,308.16212009956445,41,180.21988007170526,60.62816619873047,0.0065126223,2361.628959417343,339.5373659321489,50.87578306364222,0.0005,101.25015093698954,1547,56.06639885902405,0.16588068008422852,100.93091818656835,1.2489519119262695,-0.0017216849,1540,3.9604358673095703,11.015707985477182
23.17068076133728,0.8965914,3.2906885147094727,2.888850581627433,180.99094521976883,3.290844440460205,0.8962163,1.5108782e-09,23.15250277519226,13760000,56.2129590511322,1.1724390983581543,49.9235850281461,299.47320789838636,42,182.83071145518608,59.555028676986694,0.008094924,2421.18444108963,338.5540798696465,49.989184560518616,0.0005,103.10286043041208,1556,54.825439453125,0.16774582862854004,102.52968313963825,1.299562692642212,-0.0018797157,1558,3.942902088165283,0.5520887180629819
23.383103609085083,0.894263,3.219008684158325,4.368658760831149,173.43343205554177,3.21915340423584,0.8938935,3.526747e-09,23.433388233184814,14080000,56.480419635772705,1.0476112365722656,57.34346378509724,341.48095082237217,43,174.49153034806335,59.75578761100769,0.0077723064,2480.9407324790955,321.0982579350467,59.37968744722729,0.0005,98.95998286836146,1550,55.22118616104126,0.16646575927734375,98.11251348155021,1.2576463222503662,-0.0014385497,1550,3.9589998722076416,5.46882657846507
23.350064992904663,0.89198524,3.2700307369232178,7.289601774682111,183.09491993291348,3.270191192626953,0.8919616,-2.1721103e-09,23.359556913375854,14400000,56.43329954147339,1.1281235218048096,50.617612028914415,370.33596973594166,44,186.86955609292448,59.758347511291504,0.0089817215,2540.6995437145233,325.4555805079188,51.006822866040096,0.0005,104.13343431335667,1541,55.09160923957825,0.16661715507507324,103.06073820654642,1.2670865058898926,-0.0017885534,1518,3.9037508964538574,9.953326468961603
23.18638038635254,0.8895595,3.271768569946289,8.761838256721607,179.30595750737947,3.271914482116699,0.8892135,5.152317e-09,23.149267435073853,14720000,56.02015781402588,1.0825891494750977,53.28200232709635,380.4258947689621,45,181.19651583229705,59.35056686401367,0.0066131763,2600.0506267547607,339.5614326487104,52.428345563534904,0.0005,102.80191212786619,1584,54.723909854888916,0.1683187484741211,102.32931767542485,1.2572906017303467,-0.0016967312,1558,3.9437668323516846,5.451470070899155
23.816059589385986,0.8870595,3.283144235610962,7.072044939265249,180.322449401414,3.283297061920166,0.88686275,2.3332696e-09,24.087007522583008,15040000,57.74217867851257,1.1293187141418457,57.35757757913179,340.9431944210956,46,183.36673065464703,61.07714819908142,0.0057280334,2661.128256559372,338.5879762790237,58.845064149799555,0.0005,102.61703441133831,1542,56.39875102043152,0.16798686981201172,101.48571156247198,1.2718138694763184,-0.0013997967,1532,3.9774861335754395,14.286015989730627
23.800913095474243,0.88479924,3.2318174839019775,9.459670453019651,187.94242516487623,3.231964588165283,0.88459384,4.0776307e-09,24.156246185302734,15360000,57.67212796211243,1.0813484191894531,53.905804877355344,363.4076177274257,47,188.13525940156345,60.95661735534668,0.0071614264,2722.0854198932648,343.14400973557247,53.997002706507665,0.0005,104.2398199610965,1498,56.37807011604309,0.16735148429870605,104.20396478689075,1.2455527782440186,-0.0016198949,1498,3.973879098892212,4.919830645336386
23.57599377632141,0.88264394,3.3404488563537598,5.2417394976322065,184.38547725061645,3.340601921081543,0.8826336,6.480274e-09,23.742767333984375,15680000,56.955644607543945,1.0780386924743652,63.14851925942539,353.53849728449796,48,183.86252609091014,60.341269731521606,0.006997139,2782.4271919727325,403.6609108765097,62.516782757912495,0.0005,101.07770328696981,1470,55.66971969604492,0.16266465187072754,101.3502615303011,1.263080358505249,-0.0014164319,1469,3.8853418827056885,13.471392896987632
24.586005687713623,0.8806092,3.2853381633758545,12.24957525095836,171.4548580188172,3.2854843139648438,0.8804101,6.9688313e-09,24.50675392150879,16000000,58.96010375022888,1.122105598449707,64.32338239778055,348.46006893209517,49,174.10999596288232,62.30094909667969,0.007515578,2844.7286236286163,389.4576556663723,65.52884747224607,0.0005,99.39998653686784,1562,57.6247615814209,0.16681218147277832,98.10622578219525,1.2713367938995361,-0.0020381848,1552,4.019503593444824,0.8223181697160746
23.121883392333984,0.87893975,3.249608278274536,2.6258854066697346,180.43996320533017,3.249760150909424,0.8786385,2.1047206e-10,23.274526834487915,16320000,56.12206530570984,1.1303281784057617,58.046451188082564,400.5675922115071,50,181.9647928750948,59.425562620162964,0.0061390856,2904.154816865921,373.4717811758383,59.275181352844506,0.0005,103.37078702809075,1565,54.78060817718506,0.16487407684326172,102.62713331539659,1.2611908912658691,-0.001720725,1561,3.9392521381378174,-4.120950139348941
23.480552196502686,0.8773516,3.3207061290740967,10.134270029948377,185.88002837129838,3.3209540843963623,0.87725204,7.905351e-10,23.360960245132446,16640000,56.52626967430115,1.1020286083221436,58.222967737982515,374.4656392694629,51,187.54453895529858,59.891647815704346,0.009972556,2964.0501725673676,322.08171604985137,57.3766568817874,0.0005,104.36204903811932,1527,55.21280908584595,0.16554903984069824,103.98940453933469,1.2588014602661133,-0.0018235866,1522,3.932987689971924,5.860071323015454
23.61611270904541,0.8757659,3.2823569774627686,5.564002877951403,181.3543132405672,3.2824926376342773,0.87583,-3.3409093e-09,23.63300347328186,16960000,57.45427227020264,1.1100800037384033,58.503283530844605,341.06675295852665,52,186.36542940072025,60.786646604537964,0.007852739,3024.837322950363,322.6869885646458,61.09765728244477,0.0005,104.55750410830746,1546,56.13529944419861,0.16381239891052246,102.73109011357174,1.2847795486450195,-0.0016994528,1527,4.377087593078613,3.602927012670898
24.716620683670044,0.8738022,3.299957275390625,2.176730816289867,185.54571334577588,3.3001153469085693,0.8734264,-1.924817e-09,24.610881328582764,17280000,59.076380252838135,1.0865075588226318,60.31214318026012,359.47483650380514,53,186.31527581822738,62.431087017059326,0.00807363,3087.2688779830933,334.7975224155129,62.547363471793076,0.0005,103.19575698334556,1477,57.78008675575256,0.1644151210784912,102.63906691226883,1.2769074440002441,-0.0018138795,1480,3.946223258972168,2.779508510341261
24.59243679046631,0.8716064,3.2310798168182373,-3.138581461826769,190.66931095612352,3.2312235832214355,0.87160814,2.6902034e-09,24.72170376777649,17600000,59.124799966812134,1.0100014209747314,57.81211273222584,388.4721080237239,54,193.9361415642789,62.40635323524475,0.0067411913,3149.675754070282,383.6236736208092,58.370528880367104,0.0005,105.9599271070396,1477,57.9037868976593,0.165632963180542,105.00507410908608,1.2865893840789795,-0.002127127,1448,4.024812459945679,9.057743119494628
24.078907012939453,0.86955225,3.3498291969299316,3.328247585889839,193.38290906564123,3.3499858379364014,0.86950713,-6.7011213e-10,24.004090785980225,17920000,57.88170504570007,1.1064229011535645,60.01581911929205,387.5003950233728,55,194.14770590171727,61.283812284469604,0.0073943525,3210.9600298404694,371.2859143535993,58.67925712506486,0.0005,106.44134584355342,1476,56.56228947639465,0.1671309471130371,106.47597187206586,1.2878828048706055,-0.0019685095,1471,3.933943748474121,4.192970000565873
