train-AvgFinalForwardVel,Time,Time-SampleProc,ItrTime,Time-Optimization,Time-Sampling,train-AveragePolicyStd,train-AvgForwardVel,Itr,train-MinReturn,n_timesteps,train-AvgCtrlCost,train-NumTrajs,train-AverageDiscountedReturn,train-AverageReturn,LossBefore,train-EnvExecTime,train-PolicyExecTime,train-MaxReturn,train-StdReturn,LossAfter
0.05814071522777283,96.98081755638123,0.24901962280273438,8.766781330108643,1.790623664855957,6.720506429672241,0.99403256,0.0013862120341474509,10,-163.8417654167056,440000,0.050021965368300614,200,-14.099727541035373,-32.14320229343568,-4.656613e-10,5.85730767250061,0.5798158645629883,59.38978623504771,39.71833561965371,-0.005954381
0.011949780920008757,105.67600750923157,0.23877263069152832,8.688667297363281,1.7840330600738525,6.6593451499938965,0.99054575,-0.0025489339626159077,11,-152.28802258566003,480000,0.04973362241473234,200,-14.206371873315097,-32.845203873033604,3.7252903e-09,5.799998760223389,0.5760903358459473,79.74893411011608,42.4518700334015,-0.005255034
0.0832324024014,114.53066086769104,0.2471141815185547,8.847744226455688,1.7898454666137695,6.804167985916138,0.98735124,0.0059838115058218995,12,-145.72907061104706,520000,0.04976729433841854,200,-12.643990645101105,-30.994089718977694,6.0535967e-09,5.921483039855957,0.5927817821502686,76.3697943622779,40.76792789742815,-0.005558272
0.019062071289485116,123.36697840690613,0.24053192138671875,8.82990312576294,1.8046810626983643,6.7781312465667725,0.98390055,0.02733118703718727,13,-131.98959189892776,560000,0.049806885692722076,200,-11.912220923417857,-26.598045736836237,-2.0489097e-08,5.899277925491333,0.5889778137207031,63.262797798804534,37.55110808789113,-0.0058752764
-0.005991148544570046,132.16999173164368,0.2428734302520752,8.79680061340332,1.7882814407348633,6.759037017822266,0.98147196,0.005325997749966009,14,-148.24254552629085,600000,0.04991212542047046,200,-12.493856745100539,-30.929016910361373,-1.0244548e-08,5.88152813911438,0.5892214775085449,101.63495061740595,42.91559072721585,-0.0062598176
-0.04613805387383188,140.9743673801422,0.24860119819641113,8.797633409500122,1.8106131553649902,6.7317821979522705,0.9798864,-0.005006900063004382,15,-137.46779723287926,640000,0.049928638259094583,200,-13.396390918349711,-32.918451426021164,-3.5506673e-09,5.871236562728882,0.5740232467651367,98.31574617507543,40.80291710467003,-0.0061370432
-0.0006368983737444989,149.7860724925995,0.2623589038848877,8.804965019226074,1.7997431755065918,6.7362823486328125,0.97892183,0.0017939085813995653,16,-144.3913342311457,680000,0.049683754689413266,200,-13.647824432014058,-31.600933253454144,7.450581e-09,5.864992141723633,0.5842440128326416,92.65458642685942,44.140118320955146,-0.0056509767
0.019917619059173115,158.53262615203857,0.24723005294799805,8.73991870880127,1.7915396690368652,6.694526433944702,0.97754663,0.0396994286382498,17,-133.83343890844895,720000,0.050035895862631075,200,-10.413586633302703,-23.999526613639276,-3.7252903e-09,5.824079513549805,0.5798492431640625,114.93138550149699,43.36677864269749,-0.006256823
-0.024501589868996355,167.30215740203857,0.24871826171875,8.763191938400269,1.8050925731658936,6.702800512313843,0.9755309,-0.012150508140483603,18,-165.1514110869318,760000,0.04946290427527805,200,-13.931931031944861,-34.415257429980734,-2.7939677e-09,5.838465452194214,0.579442024230957,83.71573442257484,42.69044118294785,-0.0058131274
0.030301769570266823,176.07879042625427,0.2491915225982666,8.770167350769043,1.8129401206970215,6.701404094696045,0.9732461,0.040244973808926894,19,-137.1453767679717,800000,0.049718541649600025,200,-10.785736649170255,-23.923183708857106,4.656613e-09,5.838261127471924,0.5780267715454102,112.1364664601118,45.696949158644564,-0.0059695253
0.03341653107015077,184.8119659423828,0.24481844902038574,8.726500272750854,1.799375057220459,6.675715446472168,0.97143227,0.004559863183958455,20,-173.48450155745974,840000,0.04962404156414442,200,-13.23630325126424,-31.129506608147786,1.9557774e-08,5.815685749053955,0.5756206512451172,91.9742225531857,42.49512481223407,-0.006337581
0.034384206331131616,193.5830590724945,0.2488093376159668,8.764495611190796,1.824751615524292,6.68435001373291,0.969971,0.010159599253793058,21,-153.1484593338569,880000,0.04986153048918243,200,-13.005456649274606,-29.946781821381432,8.381903e-09,5.820263385772705,0.5819122791290283,151.84520529331684,47.638964021118184,-0.005965158
-0.010082895576145667,202.38174438476562,0.248579740524292,8.792022466659546,1.787649154663086,6.749317407608032,0.96861565,0.04615654279198876,22,-159.35713695463966,920000,0.049768408978614426,200,-8.56155442739184,-22.873591225727996,-3.632158e-08,5.86871337890625,0.5953967571258545,80.69561910416448,46.810074161936484,-0.00500739
0.0034663306928200566,211.35644340515137,0.27033257484436035,8.968454599380493,1.8166728019714355,6.874906539916992,0.96642756,0.014915432953605931,23,-132.3136240669227,960000,0.04990407095138091,200,-12.962078013373308,-29.08724207595792,3.958121e-09,5.989511728286743,0.6005949974060059,85.87492845825871,44.78233960823155,-0.006115433
0.056127015917699766,220.235759973526,0.24773597717285156,8.87247633934021,1.8237206935882568,6.794507026672363,0.96431226,0.026708869274702802,24,-140.057589292046,1000000,0.049669999193863154,200,-11.613320561865097,-26.842433467404245,8.381903e-09,5.915206670761108,0.5966272354125977,115.98212013715568,46.56469324051275,-0.0064104246
0.10671529470949935,229.14219164848328,0.2464594841003418,8.899782657623291,1.8004522323608398,6.846358060836792,0.9616042,0.014311597627661632,25,-121.30928342287788,1040000,0.04982935328521794,200,-12.504205563693445,-29.295139453597574,1.7695129e-08,5.977527618408203,0.5879292488098145,104.44002670539055,40.42182595301107,-0.005729053
0.005603963706037318,237.9023449420929,0.2442917823791504,8.753501653671265,1.7938737869262695,6.708873748779297,0.9598569,0.0296964506270462,26,-245.20985392087636,1080000,0.04964706551652016,200,-12.26066080702386,-26.17910830139311,-1.8626451e-08,5.849612712860107,0.5819125175476074,102.03260724032032,49.68882045063383,-0.0064661806
0.02438721657853714,246.64989829063416,0.2490382194519043,8.740820169448853,1.7794404029846191,6.705860614776611,0.95955247,0.03746390181894959,27,-121.81735066051604,1120000,0.04976822411180317,200,-11.278969678939948,-24.56027343458612,-1.3038516e-08,5.856682062149048,0.5753252506256104,106.2434730989077,46.77716218829141,-0.0061232606
0.14868359873550482,255.31662917137146,0.24317717552185059,8.659955263137817,1.8031935691833496,6.6071412563323975,0.9589231,0.02056688116639882,28,-143.79022438539414,1160000,0.04982026994821638,200,-12.697467123524634,-27.988151886809547,7.21775e-09,5.762864112854004,0.572235107421875,93.61902023355998,47.50203241037086,-0.005733086
-0.01737253644098953,264.115483045578,0.2615396976470947,8.792271375656128,1.7829904556274414,6.741229295730591,0.957893,0.027647358702819643,29,-164.16993812339405,1200000,0.05018834847162545,200,-10.897912687810667,-26.572895980095883,-2.7939677e-09,5.887657880783081,0.5756568908691406,97.92294264738295,45.95241678202959,-0.0063251248
0.030338545821989887,272.8108160495758,0.2515599727630615,8.688779830932617,1.7878990173339844,6.642856597900391,0.95642984,0.04120151296748303,30,-183.91574018426732,1240000,0.04980091466616704,200,-10.587318310242841,-23.918317985247278,5.5879354e-09,5.791245698928833,0.5762007236480713,81.90649979531722,48.1267270832639,-0.006659845
0.21997477360833087,281.55875635147095,0.24309921264648438,8.741336584091187,1.7819225788116455,6.709810733795166,0.9549975,0.03556911137091733,31,-161.03486167560393,1280000,0.049644365652530234,200,-11.863974926301857,-24.97799638482139,-8.381903e-09,5.858781814575195,0.5746152400970459,108.71633236035339,47.88522793251821,-0.006027701
-0.03744457590901308,290.19470977783203,0.24443674087524414,8.629530191421509,1.7874622344970703,6.591157674789429,0.95271903,0.015430934251510445,32,-149.90111477573743,1320000,0.050013906357800814,200,-12.625317635828685,-28.960754874948343,-0.0007993765,5.75041651725769,0.57206130027771,80.59457800418747,45.359746085388466,-0.007430918
0.053861201286196786,298.9445056915283,0.2464609146118164,8.742740869522095,1.7819318771362305,6.707704782485962,0.95049846,0.014381915479666123,33,-142.1317677840409,1360000,0.04965187654587024,200,-13.612906146013811,-29.204396800343407,1.3038516e-08,5.8571484088897705,0.5746057033538818,141.2810421205115,44.30750131360159,-0.0053918287
-0.06276270893623963,307.7206771373749,0.24622416496276855,8.769677877426147,1.804485559463501,6.712507247924805,0.9489014,0.028742731187142347,34,-171.345232698329,1400000,0.04997164930457233,200,-11.597749297686487,-26.2730513748883,-1.8626451e-09,5.852631330490112,0.5792603492736816,98.7887185583733,40.9260685927979,-0.006396659
0.08882773393995176,316.5529637336731,0.24401497840881348,8.825582265853882,1.7881193161010742,6.786960124969482,0.94745374,0.007532230502316329,35,-139.54531041070487,1440000,0.04991430325016095,200,-14.191345170128827,-30.476548099065077,2.4214387e-08,5.919239282608032,0.5866444110870361,63.50139664010666,40.45062593557528,-0.006016371
-0.06647620300476713,325.2930119037628,0.24376988410949707,8.733668327331543,1.7821784019470215,6.701264142990112,0.9455674,0.03165688513803432,36,-172.49835662184861,1480000,0.049856411136474724,200,-10.722455765246453,-25.68336441766978,-3.7252903e-09,5.850268840789795,0.5739648342132568,77.60275573306114,45.72366096703775,-0.0061271745
-0.009673048093872705,333.97993183135986,0.2440016269683838,8.680519580841064,1.7852122783660889,6.644927263259888,0.9439464,0.027555347685458476,37,-131.98794522213808,1520000,0.049690488023255146,200,-10.55723154923947,-26.454193517881368,1.8626451e-08,5.798488616943359,0.5727992057800293,112.74962620321126,46.35609478819671,-0.0065980805
-0.009582614948545726,342.7371952533722,0.24399781227111816,8.750664710998535,1.796313762664795,6.7038938999176025,0.9418023,0.02093667806713069,38,-154.72760861663673,1560000,0.049716008796970954,200,-13.258414182288,-27.852315092954814,-1.21071935e-08,5.856391906738281,0.5717589855194092,88.88169690118892,49.211568533474676,-0.006330632
-0.04370240700277938,351.4410903453827,0.24629449844360352,8.697366952896118,1.802987813949585,6.641543626785278,0.9395291,0.007538211616098318,39,-150.70750029712678,1600000,0.04957725822021645,200,-13.800052359791943,-30.265765293333608,-3.7252903e-09,5.7861855030059814,0.5743656158447266,85.06369629613654,42.25031465930734,-0.006868936
0.036882466276528525,360.1624689102173,0.25550246238708496,8.714408159255981,1.795194387435913,6.657270908355713,0.9381021,0.01575974503644126,40,-132.04798007855695,1640000,0.049980424741493876,200,-11.798773282435334,-28.6752802662484,2.7939677e-09,5.81031608581543,0.570380687713623,139.77308716135235,44.933110193780095,-0.006159117
0.009108050558735072,368.84446597099304,0.2503058910369873,8.6756010055542,1.7854506969451904,6.633202791213989,0.936956,0.04412796606109216,41,-107.33716811202324,1680000,0.049907932631845425,200,-9.989816198046874,-23.029671154752158,-1.0477379e-08,5.778725862503052,0.5742123126983643,69.94085898562398,40.93107593425124,-0.007021878
0.0023849256703172726,377.6435511112213,0.28064584732055664,8.792297840118408,1.796617031097412,6.708498239517212,0.9364706,0.042319229495251076,42,-139.48410611944104,1720000,0.04965630144367399,200,-10.508220586069466,-23.38836661804179,-1.7695129e-08,5.853353500366211,0.5766522884368896,92.83943854641078,47.85463850607257,-0.0065295477
0.02024093612375153,386.3427481651306,0.2525339126586914,8.692737579345703,1.7907037734985352,6.642975091934204,0.9359489,0.0353326727426264,43,-148.7857831729079,1760000,0.049420706599269386,200,-10.582898134696471,-24.782666553401967,-8.032657e-09,5.791814088821411,0.5738468170166016,88.13638689349325,45.4436238579968,-0.005998119
0.12290474800067941,395.12794065475464,0.25752711296081543,8.778810262680054,1.788543462753296,6.72622275352478,0.93368775,0.05754834382885256,44,-136.86693025682007,1800000,0.04970462398676832,200,-9.112156432983372,-20.184970179615675,-1.1175871e-08,5.875139474868774,0.5767147541046143,101.8156976522082,43.02207052783411,-0.006756615
0.05721481609675048,403.7718331813812,0.24387717247009277,8.637543201446533,1.7759687900543213,6.6111040115356445,0.9307982,0.05234697751398842,45,-164.13500730342528,1840000,0.0497715207516882,200,-11.055024092353243,-21.259949821111217,1.5716068e-08,5.766695499420166,0.5722107887268066,111.65872108900051,47.226514775239906,-0.0062702536
0.12041424799106296,412.53559398651123,0.24161124229431152,8.757485389709473,1.772794485092163,6.736645698547363,0.9292444,0.06647125439174588,46,-139.63230845950426,1880000,0.04974023704554718,200,-8.253762086331028,-18.297320577375714,-3.7252903e-09,5.891731023788452,0.5723369121551514,88.80522798672067,43.40640865826423,-0.006358013
-0.004286201470028712,421.26217436790466,0.23562407493591309,8.719703435897827,1.7864139080047607,6.691146373748779,0.92894495,0.02900644788506422,47,-128.82035718928714,1920000,0.049796298042368785,200,-11.973209618476016,-25.748395155886502,-4.656613e-09,5.829273462295532,0.5808985233306885,140.143569327901,45.22094931734493,-0.0061992854
0.16192164488462094,430.14487767219543,0.24392485618591309,8.87632966041565,1.7811000347137451,6.844865083694458,0.9284919,0.06462814375682269,48,-162.5114165023125,1960000,0.049774154896628287,200,-8.11287792754504,-18.57031653958362,2.7939677e-09,5.975350618362427,0.5896713733673096,118.4312432095408,43.23587824398464,-0.0064002466
-0.08050205890927682,438.83721113204956,0.2437887191772461,8.686042547225952,1.7814552783966064,6.654299736022949,0.92688495,0.03350673319534087,49,-139.3147665038876,2000000,0.049379301642450454,200,-9.498378256217428,-24.72716357224562,-2.7939677e-09,5.807915210723877,0.5746860504150391,127.08949515669742,45.08491111474088,-0.00648091
-0.02894671354831626,447.7564809322357,0.24621844291687012,8.912808656692505,1.7771997451782227,6.882851839065552,0.924818,0.06216877598997876,50,-132.38831158630822,2040000,0.04938679521553227,200,-8.419146512421671,-19.056559872594576,-2.4214387e-08,6.006541013717651,0.5969622135162354,99.03897052794387,45.886649532530846,-0.006406961
-0.007546773915305529,456.52630972862244,0.2440812587738037,8.757296323776245,1.7900676727294922,6.7166407108306885,0.9228715,0.03776384707597913,51,-158.58302510568228,2080000,0.05003004500623669,200,-11.380319560435394,-23.9447313395729,-1.21071935e-08,5.8572492599487305,0.5822906494140625,95.57837985450706,48.27697633196779,-0.0069944626
0.09967228755293892,465.33908104896545,0.24830222129821777,8.806206941604614,1.7798926830291748,6.771510601043701,0.92118984,0.05422332034975511,52,-137.7691739793121,2120000,0.04959846215412935,200,-8.606551227467023,-20.642240404870176,4.656613e-09,5.9120707511901855,0.5836086273193359,96.00714728326851,45.54081998176664,-0.007143617
0.19564525659447035,474.07904744148254,0.2459089756011963,8.733446598052979,1.798781156539917,6.6822285652160645,0.9195168,0.08982341496511786,53,-148.90767121777452,2160000,0.04953690811619636,200,-6.164048580020141,-13.3125270786162,-1.8626451e-08,5.8239946365356445,0.579749345779419,148.17792833332655,47.2961898317367,-0.0065217735
-0.024571346120621788,482.8872137069702,0.24335241317749023,8.8016939163208,1.766178846359253,6.785745859146118,0.9184464,0.05754150309535446,54,-184.53760887650583,2200000,0.04980927175407511,200,-8.318204731773005,-19.86997970482857,1.1874363e-08,5.925601482391357,0.5825765132904053,107.944126043528,48.535413771435,-0.0068157827
0.04312218942274871,491.63658571243286,0.24938249588012695,8.742974758148193,1.8034372329711914,6.683672904968262,0.91804224,0.042503345027069386,55,-164.43997403753804,2240000,0.04951858347754326,200,-9.698964486937818,-22.96185568443135,2.0954758e-08,5.823033332824707,0.5820589065551758,106.64425185054738,52.28611942255469,-0.0061080116
0.11260315191237577,500.51931953430176,0.24380254745483398,8.876147508621216,1.7962524890899658,6.829582929611206,0.91771746,0.08048084165154604,56,-175.2517285891371,2280000,0.04986321422753679,200,-7.645648221231453,-15.352455651472496,-1.6763806e-08,5.9611289501190186,0.5900797843933105,113.88931801854534,49.21092896514222,-0.006565764
-0.04005480032357461,509.359956741333,0.24306440353393555,8.83423924446106,1.793593168258667,6.791144847869873,0.9177492,0.072105664608475,57,-136.38799731034175,2320000,0.049491084768865205,200,-7.1632630951649015,-16.95532536443165,6.2864274e-09,5.916895866394043,0.594294548034668,112.67041128718873,46.139782224176514,-0.007024728
0.0660365498137425,518.0685315132141,0.25539731979370117,8.702009439468384,1.7785329818725586,6.66165018081665,0.91772836,0.12001504560900371,58,-131.0231751307288,2360000,0.04971731675398715,200,-4.724835140775589,-7.379433789297891,-7.3341653e-09,5.812063932418823,0.5732760429382324,101.20032662551544,48.480582817743496,-0.005813821
0.11083608128054859,526.8277924060822,0.3464624881744385,8.75278091430664,1.7833328247070312,6.616485595703125,0.91727066,0.08931333109422578,59,-159.99359050126262,2400000,0.04961892948498489,200,-5.884571104464378,-13.433707862215254,-1.0244548e-08,5.773744344711304,0.5692577362060547,151.43124911312043,49.63567400620308,-0.0072379014
0.07157478563227769,535.5447287559509,0.24597525596618652,8.710042476654053,1.7717924118041992,6.685724973678589,0.9163495,0.10151069164576654,60,-146.57383779085555,2440000,0.04942426860322882,200,-5.666247124216594,-10.97923438489981,1.44355e-08,5.837091684341431,0.5740020275115967,132.11847858124293,46.083278182805124,-0.0074178176
0.1974948108700365,544.2827820777893,0.23614120483398438,8.731572389602661,1.7884869575500488,6.7004711627960205,0.91525996,0.08806917709134672,61,-108.2586154974853,2480000,0.04952540520260077,200,-7.26627894658705,-13.757567483187927,-1.21071935e-08,5.841067790985107,0.580052375793457,99.2493750194369,43.182846570541216,-0.007105072
0.19737259683738637,553.2572641372681,0.24661755561828613,8.968016862869263,1.7970635890960693,6.917701721191406,0.9138857,0.12997322069197703,62,-110.34516731462641,2520000,0.04977404754730307,200,-2.835717502065295,-5.423755851345535,-7.450581e-09,6.021300315856934,0.6061277389526367,119.4956877439256,40.597757588267136,-0.0067754434
0.07193215392088939,561.992324590683,0.24566078186035156,8.728594303131104,1.78096342086792,6.69549036026001,0.9120514,0.1400904745154978,63,-105.80781012409277,2560000,0.04974637969988919,200,-1.7727207246915804,-3.309496855086434,1.3038516e-08,5.83572244644165,0.5815401077270508,142.15329914755785,40.07691739666905,-0.0071250885
0.1055198828246178,570.824944972992,0.247117280960083,8.826098918914795,1.7845022678375244,6.7879133224487305,0.9097521,0.13655730030992067,64,-138.18483450091753,2600000,0.04972099666828072,200,-2.357363065854597,-4.052874877108695,1.3969839e-08,5.919008493423462,0.5864334106445312,115.18988269570461,47.03734284262295,-0.007371017
0.07727168242800543,579.6845059394836,0.25313282012939453,8.852972507476807,1.7958464622497559,6.797454833984375,0.9074516,0.13779597190873583,65,-102.25826285465399,2640000,0.04949520076026841,200,-1.7023225249352283,-3.646573443006305,1.8626451e-09,5.9207682609558105,0.594757080078125,114.19422929402107,41.205863585499436,-0.007898575
0.06411014010265932,588.4242980480194,0.24335670471191406,8.733442783355713,1.7999253273010254,6.683692693710327,0.9057686,0.150566407361518,66,-113.51211342875081,2680000,0.049689157136319155,200,-1.8719545505685273,-1.0972444059986939,1.2572855e-08,5.790107488632202,0.5726702213287354,116.23038717189849,43.83669074647309,-0.0071936147
0.14355457005141997,597.2306659221649,0.2442326545715332,8.79975700378418,1.7779080867767334,6.771015644073486,0.9043795,0.1117752853767227,67,-220.08652501039975,2720000,0.049738541258620955,200,-3.4848963823098504,-8.905137405051097,-2.2351742e-08,5.91115140914917,0.582491397857666,132.5755457204872,45.76107827913248,-0.007607385
0.17432636704722818,605.8907024860382,0.2433769702911377,8.653390407562256,1.773468017578125,6.630009889602661,0.90192544,0.14333978480386858,68,-158.87302494711597,2760000,0.04955392321717049,200,-2.000305211122203,-2.531263821308577,-1.990702e-08,5.78626823425293,0.5708978176116943,107.9083294071218,42.262727441577944,-0.0077109435
0.09467244772053444,614.6408588886261,0.2501373291015625,8.743408918380737,1.7681868076324463,6.718569278717041,0.8996502,0.1505994140645844,69,-121.74996909861662,2800000,0.04959735096958292,200,-0.9149431926718996,-0.9961677262689398,-5.820766e-10,5.8687238693237305,0.5724287033081055,149.70955689248697,43.87554669181739,-0.007742581
0.10332290325027603,623.4120676517487,0.2335209846496582,8.764764785766602,1.7905943393707275,6.734184265136719,0.89727473,0.18610349202563622,70,-121.69048499102873,2840000,0.04952410050140242,200,1.4381881358947572,6.058209283319539,1.9557774e-08,5.8675267696380615,0.5880827903747559,153.60135880849134,48.48756865453237,-0.007245689
0.22284359592080524,632.2740180492401,0.24426794052124023,8.85552716255188,1.7845091819763184,6.820207595825195,0.89530945,0.18662446757332182,71,-154.50598187324485,2880000,0.04947238735816916,200,0.9576771028585592,6.298538518102812,1.3969839e-09,5.950671195983887,0.5883903503417969,131.09848684507196,44.53873609766417,-0.007145136
0.11364746744285961,640.9945251941681,0.25516319274902344,8.71432375907898,1.8124277591705322,6.640268087387085,0.8941123,0.18241583429976427,72,-108.50842045909728,2920000,0.049509564000854746,200,2.158742306434701,5.399016783658794,-7.450581e-09,5.792993068695068,0.5714709758758545,165.99840639201193,44.92042499630901,-0.0071319947
0.11186249158457934,649.8885531425476,0.24805307388305664,8.887617826461792,1.7899854183197021,6.843123912811279,0.89310366,0.1735142806326302,73,-104.92131132129089,2960000,0.04937867558306743,200,1.9158344290774023,3.6561819422542543,1.1641532e-09,5.967786550521851,0.5950829982757568,113.92320978876488,42.44674259885934,-0.007873013
0.2377197921016636,658.7449209690094,0.24187493324279785,8.849853515625,1.8000679016113281,6.8013269901275635,0.8926004,0.22894658776655255,74,-114.80585136022997,3000000,0.04941854711813398,200,4.922197234675361,14.60957429302528,4.656613e-09,5.922472238540649,0.5940454006195068,141.44908960716302,44.00194706182861,-0.006224899
0.21309967727915946,667.7043704986572,0.2485353946685791,8.952914476394653,1.781691074371338,6.916126012802124,0.8917935,0.23587877854188583,75,-102.61376229189028,3040000,0.04934233206387645,200,5.326793694063378,16.05630821433747,-1.1175871e-08,6.025559425354004,0.606684684753418,146.34230539354616,43.163719087109406,-0.0067827613
0.2901395926908301,676.5366683006287,0.2464890480041504,8.8261137008667,1.7961034774780273,6.77699089050293,0.8898526,0.21738688166902542,76,-119.54618673768249,3080000,0.04975042277877346,200,5.528929718309136,12.403636220888478,8.1490725e-09,5.904045343399048,0.5917072296142578,115.9408966972053,42.8399148990252,-0.0078512365
0.2778069138794051,685.4014127254486,0.2444002628326416,8.858104944229126,1.8047964572906494,6.80246376991272,0.8873247,0.26048459468947394,77,-96.92060142852964,3120000,0.04991131645123832,200,7.517014236438648,20.96453820806813,1.8626451e-09,5.93327784538269,0.587698221206665,170.01990345006988,45.92744584384131,-0.0070891497
0.22457604436976994,694.2190954685211,0.2490091323852539,8.811275959014893,1.7792198657989502,6.776607990264893,0.8843026,0.27369924901844844,78,-78.38431009227018,3160000,0.049495862723981036,200,8.612695367948566,23.539609969740653,-9.313226e-10,5.9066162109375,0.587897539138794,138.47623863410345,43.19349393427322,-0.0075838515
0.24834179282190916,703.0793504714966,0.2465357780456543,8.853564500808716,1.8166940212249756,6.783838272094727,0.88158876,0.30831196839885966,79,-80.27061719320041,3200000,0.04994641723361812,200,11.659224817601125,30.40495082398807,2.0023435e-08,5.914734363555908,0.5876705646514893,197.02256713559996,50.58371381241685,-0.0075498857
0.23382230220564906,711.9577577114105,0.25559449195861816,8.871618747711182,1.8003273010253906,6.809163808822632,0.8788803,0.33742746790152917,80,-85.5985735215399,3240000,0.0495847915229423,200,15.239309370303424,36.22471107347775,-8.381903e-09,5.929258346557617,0.5940346717834473,193.93071861671302,45.504632619853105,-0.007212182
0.3171715564461551,720.8406946659088,0.2580883502960205,8.876405715942383,1.7970654964447021,6.814799547195435,0.87582475,0.3412677218487003,81,-71.66092585586487,3280000,0.04958212993118919,200,14.436352992843576,37.04510435522538,-1.3969839e-09,5.940489292144775,0.5914216041564941,172.08661657258008,42.47203682079773,-0.0073554334
0.35443470851334063,729.6704852581024,0.24378657341003418,8.823192119598389,1.7879822254180908,6.784893989562988,0.8726571,0.3109970178849951,82,-72.55774430681396,3320000,0.049983158622227235,200,11.576570824680703,30.957320260646796,-3.8649887e-08,5.9178831577301025,0.5877282619476318,186.68632917637757,45.2171506941084,-0.007712094
0.3380391448102187,738.5073275566101,0.2501382827758789,8.830317735671997,1.7999117374420166,6.773869752883911,0.86950094,0.3795660284173327,83,-64.1343096792174,3360000,0.04970047689337481,200,17.112737604003097,44.5666334857328,8.381903e-09,5.91043758392334,0.5837147235870361,184.48766047326285,48.36352044169172,-0.007716989
0.3686251759813915,747.3909258842468,0.24879097938537598,8.877201318740845,1.8102917671203613,6.811541795730591,0.86637914,0.40409920920730785,84,-85.83612982653689,3400000,0.049432806453055214,200,19.417387093935446,49.346469810294245,1.4319085e-08,5.932214736938477,0.592543363571167,226.55770428548706,54.2527245533116,-0.0072306287
