Sample Time (s),Q2 Predictions Max,Log Pis Std,AverageReturn_all_train_tasks,Q2 Predictions Mean,Q1 Predictions Min,Q1 Predictions Mean,Epoch,Z variance eval,Policy mu Min,Alpha Loss,Policy log std Std,Q1 Predictions Max,Z mean eval,Train Time (s),Number of rollouts total,Policy log std Min,Number of train steps total,Q2 Loss,Alpha,Q2 Predictions Std,Q2 Predictions Min,AverageTrainReturn_all_train_tasks,Log Pis Mean,Policy mu Mean,Number of env steps total,Q1 Predictions Std,Log Pis Min,Policy mu Max,Policy Loss,Policy log std Max,Total Train Time (s),AverageReturn_all_test_tasks,Policy log std Mean,Q1 Loss,(Previous) Eval Time (s),Log Pis Max,Policy mu Std,Epoch Time (s)
8.000924930907786,-439.34036,4.441221,-605.0824014416528,-1923.4928,-5694.482,-1920.8785,48,0.0,-5.612289,-0.76497835,0.2896936,-446.68784,4.7338324,449.63563378341496,0,-2.2057323,196000,2362.882,0.16906331,747.26105,-5787.8804,-554.9028998056342,7.569584,0.17476761,545000,746.7911,-9.1029625,5.6743517,1918.9778,0.5615339,29830.919915154576,-639.6372589842488,-1.1847527,2184.8008,151.47318989690393,29.185951,1.2889084,609.1097486112267
10.585424927063286,-658.69543,4.4715204,-631.5813596960611,-1848.9231,-6448.3667,-1842.1218,49,0.0,-6.367275,0.05035875,0.30153182,-646.8193,4.2575774,444.03179654013366,0,-2.5820272,200000,2020.0953,0.167558,813.5872,-6466.999,-544.3185536041427,8.028191,0.2327302,550000,811.79193,-5.748023,6.166855,1848.616,0.61003685,30442.57547189668,-626.6738888645398,-1.167461,2068.8135,155.30642001423985,35.476173,1.329577,609.9236414814368
10.584376191720366,-532.4254,4.55441,-620.0654224791444,-2018.0715,-5442.757,-2019.6609,50,0.0,-4.98194,-0.46171218,0.30860597,-554.8941,3.699367,446.7260792590678,0,-2.5369177,204000,2235.6833,0.17220719,752.01685,-5419.0195,-538.3443777399501,7.7375016,0.2502022,555000,751.7968,-6.39972,7.2334175,2017.6932,0.5637361,31052.00868740026,-630.996454641068,-1.1571738,2117.3892,157.0394812822342,32.29878,1.3164483,614.3499367330223
11.439174802973866,-663.86554,4.7381663,-664.5934840057175,-1923.0232,-5763.4414,-1923.5062,51,0.0,-5.731323,-0.050472047,0.28095728,-661.50024,3.9854667,444.9934534775093,0,-2.6085875,208000,2130.812,0.16951206,735.3455,-5805.2144,-574.5493685178899,7.9715652,0.13169888,560000,734.75854,-6.724334,7.0006256,1914.9827,0.39611804,31649.186353472993,-621.8984867755032,-1.1412548,2197.3347,152.12318566534668,35.97067,1.3599716,608.5558139458299
11.259215007536113,-385.67444,4.7064652,-612.4037605262681,-1818.3473,-6742.0894,-1821.802,52,0.0,-5.200013,0.21006301,0.29550874,-395.79593,3.538377,474.95007011294365,0,-2.4686766,212000,1892.2317,0.17173642,878.16095,-6811.666,-597.6360427253927,8.119237,0.36091882,565000,878.411,-6.852332,6.878534,1808.8131,0.8861686,32277.068728822283,-611.8432167916856,-1.1595366,1955.3785,140.74598933383822,53.910477,1.3112268,626.955274454318
11.286172464489937,-90.81632,4.4034314,-585.7813977222821,-2005.875,-5370.785,-2000.9548,53,0.0,-4.584317,-0.6128982,0.29589486,-125.21294,3.5751534,447.46214379835874,0,-2.2789633,216000,2149.362,0.17050989,697.4849,-5341.6567,-516.8629838686892,7.653512,0.23479824,570000,698.26,-5.997439,7.9123354,1998.3228,0.62938166,32867.735510258004,-611.0923682008298,-1.0967139,2031.1058,141.67389865312725,32.696983,1.3442003,600.4222149159759
10.429638119414449,-370.85367,4.2937074,-699.7227924278681,-1802.9008,-6258.608,-1805.1462,54,0.0,-6.243245,-0.50239265,0.29933563,-391.1652,3.6123986,450.20887666754425,0,-2.402447,220000,2081.554,0.16962226,787.70856,-6239.1187,-588.2567582161805,7.7168136,0.13241096,575000,787.40356,-5.6995273,6.8489637,1803.5145,0.4076774,33469.129187978804,-618.7925222773127,-1.151088,1996.3262,131.9191571380943,34.570835,1.3255559,592.557671925053
9.721128736622632,-417.24847,4.242717,-623.3117265734822,-1968.6494,-5392.2373,-1963.7656,55,0.0,-6.2110887,-0.61643076,0.2833508,-442.6239,4.9853044,447.30028206668794,0,-2.3316624,224000,1741.034,0.17462863,637.27606,-5371.244,-540.8773040939762,7.646741,0.2173446,580000,637.64966,-4.064383,6.9570217,1960.2241,0.42709315,34081.033137076534,-635.7279772422925,-1.0722063,1626.3231,140.75619595032185,37.081085,1.3517227,597.7776067536324
10.79394852835685,-459.5109,4.7329817,-648.9410804748093,-1786.6019,-5829.471,-1790.1527,56,0.0,-6.3094945,-0.10822099,0.29961997,-459.817,3.8523872,447.5112841213122,0,-2.6068676,228000,1807.7255,0.172149,790.6568,-5793.304,-609.631868027042,7.9384828,0.2352372,585000,789.64655,-9.153552,6.683445,1781.1116,0.7876657,34693.818305748515,-558.6836102931353,-1.1185071,1749.6578,154.88329789042473,33.561813,1.3596712,613.1885305400938
10.27456205431372,-172.42285,4.7935486,-586.2263106231902,-1586.639,-6661.05,-1586.1871,57,0.0,-5.5469165,0.038097907,0.29237726,-156.36748,4.4398193,447.61615868937224,0,-2.4214451,232000,2194.9258,0.17198387,844.2976,-6719.43,-547.7508010723722,8.021643,0.20057055,590000,843.37964,-6.566219,5.794737,1575.3489,0.5663599,35302.274368619546,-551.4988741232467,-1.1564071,2132.3357,154.4806301491335,39.03579,1.3530396,612.3713508928195
10.245912278071046,-310.6954,4.542162,-577.555669185518,-1718.8141,-6707.6826,-1718.863,58,0.0,-6.377217,0.031762887,0.29189733,-319.71408,5.080861,443.6716302037239,0,-2.345725,236000,2039.0262,0.16796184,849.51715,-6811.382,-515.8565798780553,8.017804,0.16765049,595000,848.1959,-4.863119,8.042536,1712.1608,0.6162795,35885.891638407484,-583.8881436014233,-1.1218364,2074.6277,150.56681476067752,37.51761,1.3757496,604.4843572424725
9.970259708352387,-486.6579,4.648622,-653.7947815106817,-1993.4574,-5799.015,-1996.0476,59,0.0,-8.291154,0.7532291,0.32069525,-512.58057,4.221736,444.0287322262302,0,-3.1206589,240000,1872.2529,0.17013298,702.4273,-5816.5356,-593.7890768251361,8.425201,0.4222898,600000,702.1232,-5.215534,6.8740387,1982.412,0.27890706,36485.50816730596,-549.2595224760225,-1.1189581,1929.6165,129.70003216341138,35.346317,1.3598956,583.699024097994
8.404246910475194,-657.07336,4.4177575,-594.639961998842,-1880.7273,-6081.2197,-1881.7141,60,0.0,-5.5988173,0.16389595,0.2923907,-654.70715,3.8215058,450.2125600129366,0,-2.3769207,244000,2062.7615,0.17192584,755.9022,-6083.4756,-556.3670389978153,8.093088,0.270869,605000,755.45825,-9.753998,6.971875,1879.4209,0.5546478,37103.76812903769,-549.9296528223404,-1.1078819,2018.2977,145.61843483150005,36.654602,1.3638244,604.2352417549118
10.101339629851282,-524.1329,4.3012376,-578.1614087900231,-1787.5582,-5355.906,-1784.1926,61,0.0,-5.112602,-0.6404147,0.2946411,-588.5669,3.9731336,444.82099270261824,0,-2.3171816,248000,1927.9661,0.17354178,755.77203,-5311.596,-531.1658473534105,7.6343,0.20568295,610000,755.5631,-7.205775,5.2878604,1786.7727,0.064548135,37711.6344931284,-543.7533470220754,-1.1322463,1879.7864,159.6441978737712,31.201618,1.3181416,614.5665302062407
11.252108687534928,-455.099,4.6371317,-524.3839032523742,-1847.4373,-6509.2305,-1847.3981,62,0.0,-6.5769634,0.09201478,0.28770828,-482.61188,4.203299,446.8404444316402,0,-2.4401221,252000,2013.3395,0.17187417,761.3003,-6334.578,-514.6096338422441,8.052252,0.16470619,615000,762.0146,-6.857461,7.1791186,1843.9135,0.8027451,38321.877256169915,-561.6663853856443,-1.110633,1935.5205,152.94514310453087,40.71199,1.3755847,611.037696223706
11.247369416989386,-650.2401,4.6326385,-635.3036429597444,-1902.737,-7167.807,-1902.0071,63,0.0,-6.1452074,1.0261862,0.29794693,-653.84424,4.1323576,450.170576649718,0,-2.6482072,256000,1931.9629,0.17106086,916.9865,-7218.4346,-507.0103165831797,8.581148,0.4211615,620000,915.8637,-4.865985,5.896963,1899.5183,0.40137494,38928.50306695048,-613.1914111019191,-1.1116158,1892.8594,152.15127386245877,42.14166,1.3649476,613.5692199291661
10.599210442975163,-607.2884,4.6139803,-607.4207394608018,-1891.6711,-5762.3013,-1895.4766,64,0.0,-5.3109217,-0.36139977,0.27746147,-596.6831,4.6359034,450.17589148133993,0,-2.2982874,260000,1901.3606,0.1773441,674.0664,-5764.0083,-509.0141686072371,7.7910433,0.2733655,625000,673.1301,-9.150415,5.3644314,1889.9341,0.41035616,39522.92670476623,-618.8007150844431,-1.0956357,1896.65,145.20842098351568,43.840496,1.3432711,605.9835229078308
10.323866616934538,-475.0366,4.7637033,-531.514123464903,-1774.4353,-5471.0356,-1773.6377,65,0.0,-6.1941566,0.31887516,0.28809983,-460.5271,3.8752906,446.7113501848653,0,-2.6156595,264000,1839.3209,0.1773645,668.9986,-5473.5376,-466.3917325216138,8.184368,0.2624771,630000,668.716,-5.217506,5.7629676,1771.5189,0.6764736,40134.03927800339,-568.17059120944,-1.0758216,1952.178,133.64985846355557,39.009514,1.3961501,590.6850752653554
8.159024153836071,-666.70605,4.59632,-594.6270801225414,-1932.5305,-6967.393,-1932.4154,66,0.0,-6.7202573,0.20114842,0.29957342,-717.65106,4.205201,447.41402828413993,0,-2.3843656,268000,1834.1516,0.18046735,749.41846,-6934.3696,-552.1808541165302,8.117475,0.16014288,635000,749.3416,-6.174545,6.03579,1919.7537,0.7760346,40747.63100226596,-593.5320509911803,-1.0990578,1832.2301,154.07805841322988,28.153767,1.3897415,609.6511108512059
11.2765969382599,-649.3883,4.2745023,-634.0924429030209,-1951.025,-5180.2114,-1955.2887,67,0.0,-7.0542965,-0.6475045,0.2856374,-652.2849,4.6618567,435.46062874700874,0,-2.6840475,272000,1621.1431,0.17841981,732.2265,-5083.5635,-526.0676677407436,7.6243362,0.21688175,640000,731.562,-8.859226,5.2945266,1946.6235,0.120769024,41352.08087367844,-579.9611996218003,-1.0789559,1649.4805,158.01967671699822,25.36721,1.3407725,604.7569024022669
11.15095836110413,-524.3181,4.4941173,-613.9148529319184,-2115.1572,-5412.375,-2122.1262,68,0.0,-5.348898,0.616563,0.30200934,-582.8298,4.2518883,449.9308710144833,0,-2.539295,276000,1791.2653,0.1754725,623.3613,-5404.152,-532.4561817142435,8.354254,0.3880481,645000,621.64874,-4.349371,5.837523,2120.0552,0.85584235,41952.9607625762,-608.089255709731,-1.0671718,1742.8314,157.7137321708724,29.471891,1.3790903,618.7955615464598
11.073248939588666,-431.22073,4.8153553,-629.219377078272,-1971.9075,-6103.775,-1972.4109,69,0.0,-7.5750356,0.88066065,0.2995255,-463.01486,4.1867323,448.466704742983,0,-2.6290452,280000,1848.6371,0.17585665,759.60004,-6071.11,-549.4557529041048,8.506655,0.24121407,650000,758.3912,-6.298048,6.810372,1970.3431,0.10139775,42552.23578219209,-593.9884931232743,-1.1247271,1904.027,139.79860094562173,34.378517,1.3959417,599.3385546281934
11.105194947682321,-215.9531,4.823217,-668.7303876629728,-1838.4602,-5165.2417,-1839.9812,70,0.0,-5.4219317,0.799864,0.28894594,-195.822,5.677934,449.4337215125561,0,-2.6970596,284000,2118.0662,0.17282166,707.7737,-5204.9424,-519.3611815443513,8.455622,0.21674152,655000,707.7942,-5.971133,7.3247848,1838.443,0.6814244,43153.837218099274,-655.8692217189481,-1.0997128,2121.4617,139.73660963121802,41.588535,1.4133221,600.2755260914564
9.437459227629006,-461.0061,4.956299,-637.0607461430428,-1973.0144,-4837.8804,-1969.348,71,0.0,-6.431347,0.32231054,0.30145794,-438.08966,4.2905655,448.51312304940075,0,-2.6283145,288000,2265.3142,0.1725353,710.7552,-4823.547,-556.4547200907026,8.183443,0.12077044,660000,712.13055,-8.006281,6.117558,1967.4974,0.36316454,43768.724758403376,-615.9104299156386,-1.095548,2303.4373,141.06334266345948,37.528336,1.4139477,599.0139249404892
10.562830794602633,-298.23563,4.7235084,-639.5468212812946,-1722.0166,-5917.628,-1723.2123,72,0.0,-8.687839,-0.39398304,0.29026252,-329.9899,4.838437,446.1509358789772,0,-2.2876458,292000,2128.5676,0.17221187,756.5801,-5927.4663,-522.6034768020802,7.7760515,0.13388014,665000,756.0487,-6.19807,5.941982,1715.3922,0.25971138,44384.36413877178,-607.5441779905725,-1.1095259,2162.1377,156.93837268836796,43.173183,1.3613334,613.6521393619478
10.065190125256777,-358.91568,4.6895604,-626.7318698645781,-1553.8802,-4825.1523,-1554.8159,73,0.0,-5.7509227,-0.47573233,0.28121966,-382.08896,3.6071587,447.3956403369084,0,-2.4631,296000,1666.9135,0.17468086,690.7285,-4934.077,-550.5029595541588,7.727347,0.1701964,670000,690.47565,-9.410593,6.457887,1551.5458,1.3506554,44992.94418682996,-610.2928185548943,-1.1015028,1561.0306,158.9263650914654,39.993774,1.3528234,616.3871955536306
10.23400803282857,151.47304,4.950022,-602.6232292738656,-1691.903,-5453.83,-1688.7396,74,0.0,-5.8908195,0.63219845,0.30189967,132.08055,4.372542,451.11531235743314,0,-2.47324,300000,1920.3109,0.17300515,749.8181,-5326.6475,-482.021186366328,8.360352,0.18447523,675000,749.8514,-6.491665,6.20847,1686.9633,0.19303262,45595.28271040693,-631.9921254469706,-1.1203094,1974.1549,151.11995101720095,33.89911,1.4091444,612.4692714074627
11.355857085436583,-453.4594,5.0641537,-616.8917982297032,-2201.5112,-5902.5005,-2209.155,75,0.0,-5.9648805,-0.055124212,0.3049701,-447.22455,4.4816756,351.0071453116834,0,-2.702993,304000,1827.5106,0.17207204,693.6213,-5861.2095,-524.7875932078275,7.968675,0.10729194,680000,695.75226,-6.7852015,6.617813,2203.4756,0.64112616,46117.73852505442,-623.0162001799622,-1.0967796,1797.5283,140.99131795205176,39.822823,1.4022483,503.35432034917176
8.480902250856161,-533.9064,4.683874,-645.495549157466,-1908.4941,-5556.618,-1905.8105,76,0.0,-6.2302547,-0.6608886,0.30111304,-533.63904,4.6905975,447.4512910358608,0,-2.4445572,308000,1955.6543,0.17515793,654.8051,-5531.353,-503.3784191329189,7.62059,-0.03769172,685000,656.0741,-7.059635,5.071437,1899.2032,0.22924829,46728.46203877032,-613.7647522044148,-1.0895331,1933.4641,160.0936719402671,28.563972,1.3603983,616.025865226984
10.645953251980245,-475.44345,4.6005464,-612.4917344197664,-1974.1062,-5804.5894,-1971.7502,77,0.0,-8.045701,-0.1810268,0.2851245,-442.3576,4.580998,445.85380710382015,0,-2.4331305,312000,1673.1152,0.17055863,682.25433,-5790.7847,-502.16302698143824,7.897654,0.10596552,690000,682.90356,-7.2530026,5.757687,1975.6411,0.44857633,47352.56614202913,-672.9828022432159,-1.1255302,1646.941,154.7921558758244,33.626,1.3630958,611.2919162316248
11.78504298068583,-455.62616,4.8728867,-690.1060430992748,-1650.7057,-5003.0464,-1652.0596,78,0.0,-6.7587476,0.04198991,0.29988304,-454.02942,3.8705826,426.4696427267045,0,-2.465332,316000,2186.5603,0.17315872,769.29266,-5062.1274,-551.9287869031666,8.023948,0.07018884,695000,770.1842,-5.0968885,5.4873276,1642.3838,0.2351768,47934.48552060872,-628.5026249140956,-1.1271967,2078.613,167.60590576659888,44.897247,1.3736734,605.8605914739892
11.22016317769885,-682.09314,4.520967,-678.0319750196244,-2063.1577,-5084.4014,-2068.3296,79,0.0,-6.3146086,-1.1233386,0.27829432,-691.0195,3.910867,368.03795985039324,0,-2.2373574,320000,1481.3739,0.17248963,675.6743,-5052.624,-541.3504015923894,7.3608274,0.01992934,700000,674.8716,-8.27861,5.370923,2057.7043,0.36935544,48465.11440719385,-608.6816443736369,-1.0818398,1614.6583,143.6648957785219,33.72415,1.3441386,522.923018806614
8.337399790994823,-554.77423,4.824321,-615.8822959388519,-1975.6819,-5097.6924,-1978.5154,80,0.0,-6.857021,0.17799036,0.307292,-563.7065,4.5536385,441.04520399309695,0,-2.2397397,324000,2375.574,0.17259854,671.7805,-5128.2188,-484.46270727695315,8.101317,0.14025314,705000,672.2685,-7.345606,7.384511,1976.8474,0.81708384,49069.99315641262,-639.5987206146467,-1.1182703,2500.3513,151.37265540845692,34.252106,1.3890499,600.7552591925487
10.64802063908428,-404.47134,4.5762835,-615.3923903967666,-1917.3235,-5088.663,-1916.6438,81,0.0,-6.110224,-0.356438,0.29135478,-367.2294,4.1022124,442.18394889030606,0,-2.1647327,328000,1816.6617,0.17090285,627.9174,-5121.885,-523.070266536692,7.798239,0.35573238,710000,628.55005,-6.9939013,5.926309,1919.8085,0.12727606,49676.988358725794,-637.022241494914,-1.0870576,1862.8407,155.4974899906665,33.438774,1.3350657,608.3294595200568
11.313661887310445,-716.549,5.0622582,-582.6167600471678,-1839.2854,-4807.6597,-1837.2627,82,0.0,-8.4281845,1.2219218,0.285572,-681.04926,4.7485347,449.31024132389575,0,-2.4078956,332000,1684.7245,0.17470323,644.805,-4842.96,-482.091973597142,8.700324,0.04428675,715000,645.10144,-4.824933,6.344883,1835.6405,0.36569655,50286.68277806137,-659.645070997787,-1.1092436,1603.5077,154.16472791321576,53.168457,1.4469254,614.788631124422
11.663263991475105,-501.26904,4.7403264,-646.0756500136007,-1822.6172,-5625.5283,-1823.1256,83,0.0,-6.5455956,0.20054074,0.2920017,-485.36063,4.187514,450.23331318609416,0,-2.3388338,336000,2135.5508,0.1751876,747.0292,-5552.487,-534.3828456976992,8.11514,0.23867257,720000,747.6546,-6.4691715,6.5327377,1817.1963,0.69918835,50886.3043155605,-634.2689530709671,-1.0940465,2051.4343,149.07160856574774,36.319756,1.3850423,610.968185743317
11.160352323204279,-843.2074,4.474965,-631.0849532278511,-1993.7129,-5778.575,-1992.5527,84,0.0,-6.1392255,-1.0031086,0.27598163,-830.6201,4.576188,448.0829665903002,0,-2.2242963,340000,1287.8165,0.17739306,691.6652,-5783.777,-525.2476699016568,7.419976,0.10790472,725000,691.3447,-10.103246,8.643407,1990.9832,0.64654434,51482.27296010312,-635.5289410707067,-1.0576032,1303.8433,137.72618901077658,31.611694,1.3572005,596.9695079242811
10.364386991597712,-603.9344,4.5423126,-607.3391757694416,-1854.4055,-5218.979,-1859.4899,85,0.0,-6.663824,0.20898144,0.28556278,-601.2878,4.055106,449.70951380580664,0,-2.4580793,344000,1220.2103,0.17432278,588.5528,-5234.214,-476.84774959505916,8.119623,0.28353602,730000,590.3684,-6.809944,6.139294,1851.0094,0.461928,52103.62735992856,-626.1612682248466,-1.0820572,1326.6934,136.72652149479836,42.263657,1.3845749,596.8004222922027
8.4625831451267,-649.6834,4.1650157,-597.6334846061768,-1607.9358,-5381.962,-1608.0098,86,0.0,-5.604108,-0.5681109,0.2977753,-653.0116,4.4652243,449.0690383929759,0,-2.597731,348000,1465.3896,0.1775877,693.1795,-5345.763,-540.1834307149896,7.6713014,0.39090684,735000,693.70197,-7.1677303,6.2775517,1609.1357,0.03924048,52710.02927743271,-612.7357410332158,-1.0953369,1431.5967,161.2821787185967,28.38087,1.2913704,618.8138002566993
10.239231368526816,-778.10986,4.5253034,-644.9658771178705,-1911.696,-5169.8813,-1907.3867,87,0.0,-6.6173854,-0.62763417,0.2820783,-740.6719,3.6620297,443.2217117007822,0,-2.2160928,352000,1412.9993,0.17932862,594.1992,-5228.72,-522.9135252544688,7.634824,0.25423786,740000,595.247,-9.925287,5.8098726,1909.6085,0.23813033,53289.24618475698,-626.8401329987573,-1.040946,1430.2035,148.8723576804623,33.822205,1.3681678,602.3333007497713
11.24651583749801,-471.0568,4.380991,-608.3794815185541,-2017.2252,-5414.296,-2012.4265,88,0.0,-5.277197,-0.42417413,0.3162178,-459.53842,4.5976763,449.70348039641976,0,-2.3269234,356000,1852.3398,0.1817534,665.9167,-5331.5923,-516.6347262910554,7.7512436,0.25848025,745000,667.4518,-8.588878,5.77878,2011.7688,0.20973265,53893.11430195719,-666.1048665041471,-1.0755284,1829.777,125.75706546846777,32.762436,1.3493718,586.7070617023855
10.192708030343056,-502.7351,4.75876,-650.5162603110427,-1854.0992,-4616.28,-1858.2223,89,0.0,-6.28622,-0.23365238,0.28486216,-516.21265,3.780312,448.80722886230797,0,-2.2382832,360000,1543.5182,0.17979962,700.53033,-4632.4795,-540.2524539523694,7.8638167,0.10947375,750000,700.44305,-17.27755,5.639514,1846.7092,0.49789238,54506.01887325104,-660.7677639836561,-1.0800402,1656.4994,142.9192909989506,39.245617,1.3913968,601.9192278916016
8.535410855896771,-496.08304,4.5693407,-670.8209802532164,-1881.107,-5651.881,-1887.4603,90,0.0,-5.307552,0.26197508,0.29169965,-501.51645,4.825225,448.08763504214585,0,-2.2777917,364000,1645.79,0.18157573,717.63293,-5655.3745,-574.8888987316909,8.153539,0.43223318,755000,717.28674,-6.005254,5.7061467,1883.223,0.28961432,55117.38998079579,-640.4252722490213,-1.0651373,1718.7064,153.90600055456161,30.529854,1.3585312,610.5290464526042
10.633897648192942,3.8428593,4.8372865,-624.0731694961898,-1862.0836,-5121.535,-1871.1028,91,0.0,-5.9249835,0.25657997,0.28662694,-17.299763,4.868834,444.88147025648504,0,-2.1774578,368000,1508.5931,0.18184961,635.0273,-5097.1064,-548.6280473256538,8.15052,0.20788126,760000,633.0147,-5.965073,6.5031986,1859.167,0.27372134,55732.9611015385,-631.3315740870333,-1.0624466,1583.8513,154.74904583767056,37.081284,1.4122807,610.2644137423486
10.9191659335047,-639.3224,4.2832656,-669.1156652176193,-1821.1813,-4312.339,-1818.7262,92,0.0,-5.5520463,-0.88253844,0.29098505,-635.65717,4.0559044,449.08682689536363,0,-2.3433475,372000,1471.0175,0.18536863,666.06805,-4301.62,-515.9686529285151,7.476332,0.26028258,765000,666.79877,-8.748006,6.482615,1814.6648,0.7837572,56344.94213909563,-656.7620119349801,-1.0661047,1415.8146,160.05458883661777,32.89642,1.3327286,620.0605816654861
11.501954333856702,-412.12283,4.8698483,-565.1672305638906,-1954.6461,-5735.999,-1953.7758,93,0.0,-7.7655063,0.25894412,0.30138475,-370.5193,5.0617514,441.7708538416773,0,-2.739353,376000,1593.7119,0.18215819,724.4953,-5687.4,-493.9976204734297,8.152056,0.21528773,770000,723.70953,-7.937579,7.9903417,1949.3928,0.46132505,56940.01062360685,-614.4844902328889,-1.0780516,1666.555,151.97827114723623,36.11705,1.400337,605.2510793227702
11.34794835280627,-718.9746,5.2655187,-644.5275698363204,-2096.87,-5572.677,-2097.7786,94,0.0,-8.052371,0.7706222,0.2886959,-735.2046,4.5069375,446.4992705276236,0,-2.3156629,380000,2023.4801,0.18421277,761.1396,-5629.769,-529.0732365005135,8.455517,0.1343115,775000,762.1283,-5.239414,6.6189213,2097.991,0.82575333,57543.78081768099,-605.1355616363035,-1.022253,1921.5035,141.79713697265834,40.630997,1.4784343,599.6443558530882
10.86683628987521,-555.88995,4.348285,-654.3873644474908,-1932.5082,-5138.9004,-1930.7797,95,0.0,-6.1565957,0.18741113,0.29926714,-567.6286,4.3427696,435.51470538880676,0,-2.334089,384000,1351.9003,0.18217759,658.8081,-5146.254,-523.4707976060741,8.110048,0.33645782,780000,659.8756,-5.2136145,5.349245,1927.7075,0.2516817,58149.70330316294,-607.420949247646,-1.0627153,1357.4453,145.92489050421864,33.64268,1.367297,592.3064321829006
10.578673271462321,-508.179,4.471095,-666.311289759832,-1723.4434,-5037.966,-1719.8635,96,0.0,-6.32936,0.02395694,0.29900283,-495.93497,5.0040393,442.9835918135941,0,-2.506704,388000,1579.9719,0.18057953,720.1331,-4985.6147,-582.956053815881,8.013998,0.32090554,785000,717.2661,-6.6525235,6.2332115,1716.262,0.44777143,58767.544935983606,-618.5962676846376,-1.0818832,1519.5543,159.543400445953,43.832882,1.3534812,613.1056655310094
11.08485870808363,-134.37431,4.7887597,-641.9836790001578,-1962.9705,-5710.758,-1956.5328,97,0.0,-6.020601,0.20031808,0.28855512,-155.74341,4.86402,444.1221918221563,0,-2.4600518,392000,1730.7899,0.18380745,722.21576,-5730.0664,-555.8276492992079,8.118269,0.30062371,790000,723.0025,-8.454606,7.6299686,1957.1592,0.39609683,59371.76672523748,-614.2985586090903,-1.029822,1766.2383,164.28028660546988,30.863203,1.4146398,619.4873371357098
9.898765937425196,-293.78934,4.84996,-605.6432313802562,-1789.2405,-5755.8774,-1795.4906,98,0.0,-9.002806,0.80839235,0.2992764,-309.71014,4.3581605,454.39725713338703,0,-3.2834089,396000,1948.035,0.18457769,806.61304,-5742.172,-523.3240158108325,8.478422,0.13731696,795000,808.2945,-6.1061654,5.685543,1787.4119,0.45668042,59960.059241544455,-643.731453440637,-1.0792345,1988.234,149.01643481943756,38.382584,1.4399544,613.3124578902498
9.233062746934593,-542.27167,4.7408905,-611.0931742956201,-1931.2131,-5906.878,-1930.7943,99,0.0,-5.822816,-0.0869838,0.29639438,-563.79645,4.393513,438.39523749705404,0,-2.1300857,400000,1835.5537,0.18539982,732.17285,-5854.636,-478.5687026441814,7.9483843,0.22616811,800000,731.38745,-6.5262785,6.977364,1929.6832,0.6109549,60534.82521460205,-618.2259231492525,-1.0786922,1810.277,123.99569377955049,32.05146,1.3847592,571.6239940235391
8.801005216315389,-903.07855,5.1655498,-618.9155641510134,-2192.8757,-6059.959,-2197.7612,100,0.0,-6.531604,0.08764799,0.28533533,-900.5277,3.4912338,451.05054169707,0,-2.4324913,404000,2200.7324,0.1824683,657.15906,-6098.084,-550.6189467776884,8.051523,0.10908697,805000,657.88434,-7.0811324,7.780569,2191.005,0.86009204,61118.83084750641,-646.5396210966667,-1.0059627,2242.4114,127.14139583148062,33.901253,1.4541698,586.992942744866
12.180357149802148,-757.758,4.765585,-592.8539599640075,-1877.5957,-5773.927,-1876.3688,101,0.0,-6.1096063,0.075066425,0.29322645,-756.69476,4.184585,439.3936651041731,0,-2.245136,408000,1589.9808,0.18368623,667.84906,-5817.9854,-469.26828507014307,8.044296,0.23892012,810000,668.139,-5.789236,7.457547,1872.0366,0.6016593,61699.023965697736,-644.3625796300105,-1.0723269,1573.1608,124.15555971395224,31.890438,1.3934776,575.7295819679275
8.521323437802494,-450.01608,4.8312807,-590.76036002384,-1872.4789,-7063.963,-1875.4818,102,0.0,-7.1329284,0.5508769,0.29842043,-444.18677,4.979394,440.76655260194093,0,-2.5976,412000,1757.0524,0.18201727,723.01154,-7031.5254,-483.0799764965394,8.323349,0.19359232,815000,722.30396,-7.0771437,5.928104,1873.0133,0.32176447,62267.820540113375,-614.2886179573438,-1.0745252,1814.6849,128.62037146929651,30.909344,1.4245404,577.9082475090399
8.517482889816165,-857.26324,4.792734,-554.3691177505706,-1996.8633,-4974.5894,-1995.134,103,0.0,-5.7472534,-0.10111027,0.29168096,-852.4601,4.338895,424.2074550539255,0,-2.3634763,416000,1374.7948,0.18153623,627.94714,-5006.3667,-451.34517317483574,7.940741,0.090513945,820000,627.5526,-7.130334,6.7284794,1994.4357,0.40654707,62829.125556476414,-607.6106093472864,-1.0972737,1351.709,119.51040871161968,34.120716,1.3818264,552.2353466553614
10.312394260428846,-593.061,4.4753375,-573.8646657782411,-1605.0361,-5330.4346,-1606.4628,104,0.0,-6.5342,-0.5423616,0.31464422,-577.21735,3.4332485,443.36199563741684,0,-2.2105184,420000,1388.6508,0.18120454,656.3663,-5372.1035,-514.2085780421244,7.6824675,0.23322996,825000,656.1749,-4.9195247,8.465836,1599.6082,0.4335327,63411.64280970581,-631.4464235653254,-1.090907,1346.0399,128.58164225239307,33.96575,1.3342733,582.2560321502388
