LossBefore,train-MinReturn,train-PolicyExecTime,Time-Optimization,train-StdReturn,Time-SampleProc,train-MinForwardReturn,train-AverageForwardReturn,Itr,train-AverageCtrlCost,ItrTime,train-EnvExecTime,train-AverageReturn,Time,train-AveragePolicyStd,train-MaxForwardReturn,train-MaxReturn,train-AverageDiscountedReturn,train-StdForwardReturn,Time-Sampling,LossAfter,train-NumTrajs,n_timesteps
-0.012453253,-315.9798532591476,0.7651271820068359,2.5547420978546143,42.927218018033315,1.6095247268676758,-1.8453915156347191,0.0008058165760633091,14,2.135661964617429,17.548590660095215,12.128070592880249,-41.548837881988824,262.9363832473755,0.95328176,1.6729994760876505,15.055127509496854,-31.320573290573485,0.5070601241572307,13.349514722824097,-0.0089431815,1089,600000
-0.01896536,-303.46984726867186,0.758648157119751,2.513725996017456,37.12361661833017,1.4836394786834717,-1.9540401452910865,-0.036782442287917244,15,2.1413664979271103,17.221267700195312,11.976935148239136,-39.62474025890353,280.16409397125244,0.9491447,1.9646153270003675,10.030133536045017,-31.089727483539548,0.5004873712271273,13.187482357025146,-0.008919022,1169,640000
-0.016102469,-267.8546621646975,0.7623350620269775,2.5447685718536377,40.4689632578533,1.4785854816436768,-1.7334493152151922,0.0036518192186533152,16,2.1467282209685212,17.387806177139282,12.115616798400879,-38.886748138226594,297.55959272384644,0.94488144,1.562945341049579,17.469286790843856,-30.007739079059085,0.5051487816101647,13.328394412994385,-0.008111976,1170,680000
-0.019557822,-328.15435283731716,0.7409820556640625,2.457314968109131,36.7622283645981,1.4649178981781006,-1.6093281203438983,-0.01261245302310636,17,2.151272257060866,16.93236804008484,11.7828688621521,-36.75652811574538,314.49845361709595,0.9409854,1.8230552892602268,38.92247563910092,-29.154035214000086,0.544340406308253,12.973273515701294,-0.00844913,1250,720000
-0.0145150395,-307.98938256638286,0.7700603008270264,2.5521788597106934,38.03532876651416,1.484102725982666,-1.8266397430086057,-0.016853727644144032,18,2.1500495467087863,17.534080028533936,12.236205339431763,-37.03083719699992,332.03907084465027,0.93723136,1.817681126842593,19.39915377620601,-29.130680671583402,0.5178899753053722,13.466262578964233,-0.008387693,1265,760000
-0.018037673,-297.11384504572953,0.7477376461029053,2.490940570831299,39.58221324234252,1.4483120441436768,-2.13831322560653,-0.017641791328836996,19,2.1499834458832465,17.075536966323853,11.897965908050537,-37.18416691559028,349.1214008331299,0.9337679,1.9086207150797048,33.40497872267697,-29.03533998332921,0.5199953082302988,13.098938465118408,-0.008863775,1251,800000
-0.025361676,-292.7250776616295,0.7532010078430176,2.478691339492798,35.685072532030674,1.4506354331970215,-1.7677542102558428,0.001679237130109817,20,2.148581612058838,17.100975513458252,11.927760601043701,-35.300781566365444,366.228862285614,0.93004864,1.8174744119698985,21.51631934948126,-28.10667925572162,0.5317981288748721,13.133224487304688,-0.008900784,1291,840000
-0.018027637,-302.0974193735631,0.7557065486907959,2.50453519821167,33.57407764338413,1.4722261428833008,-1.923059100624432,-0.018895918129559715,21,2.1520849647035436,17.286195278167725,12.061961889266968,-34.30385473880243,383.52193903923035,0.9257109,1.5795088851455865,8.515633328663386,-27.690480656049345,0.5153432664260962,13.270019769668579,-0.008711961,1369,880000
-0.0220436,-335.98146151849784,0.7467777729034424,2.4460012912750244,35.44582668084872,1.487440586090088,-2.157733339601288,-0.01343486359189664,22,2.1455985902278387,17.017058849334717,11.842195272445679,-33.70853445663857,400.5454845428467,0.92167026,1.7847101793939861,18.79216440388185,-26.999791354797317,0.5387148331301358,13.043498992919922,-0.008333992,1356,920000
-0.019379403,-250.07731257577802,0.7551116943359375,2.4881811141967773,31.124991126029983,1.5047295093536377,-1.8155756070788365,-0.03744713551409625,23,2.1425930395099018,17.268632173538208,12.02635669708252,-32.99515997915964,417.82063913345337,0.9180223,2.165336664439141,27.694053397878054,-26.890274165262444,0.517241585980768,13.235761880874634,-0.008681437,1412,960000
-0.021742629,-264.08776791757293,0.7450540065765381,2.4426193237304688,31.007037823388757,1.5011091232299805,-2.11627205258387,0.035315067295006934,24,2.154015048835665,17.012486696243286,11.830189943313599,-30.82304906920786,434.8395297527313,0.9137882,1.8754214809243992,24.17134601876198,-25.183032838848728,0.5377973278672008,13.028092861175537,-0.009385329,1449,1000000
-0.023724744,-313.27379710738643,0.7505702972412109,2.4629642963409424,33.857698414107794,1.5165541172027588,-2.12164418663724,-0.04653902298359681,25,2.1353076001236815,17.22569251060486,12.001941919326782,-32.58640449751425,452.07188391685486,0.90928274,2.189475346232005,25.77171010171363,-26.52751331148222,0.5623917546930414,13.206599712371826,-0.009292322,1445,1040000
-0.012759405,-299.25029386043707,0.7577128410339355,2.483976364135742,31.734748763878432,1.5148537158966064,-1.824502541571634,0.0059732592949195435,26,2.141003201464581,17.28592324256897,12.036660432815552,-30.7180884164096,469.3646411895752,0.90481174,1.7320039939043774,18.976609488121884,-25.155114167773302,0.530531091867107,13.25394320487976,-0.009111512,1479,1080000
-0.019636158,-297.98085412690295,0.7416262626647949,2.44506573677063,30.9830994489932,1.473404884338379,-2.05388615570718,-0.009902192889870482,27,2.1373237027715306,16.946463108062744,11.789834022521973,-30.682850154039134,486.3174560070038,0.9006675,1.9000106338867828,47.20976445820898,-25.205904298007088,0.5299699342694436,12.986988067626953,-0.008648164,1489,1120000
-0.019986307,-357.3801029732402,0.7395370006561279,2.4265787601470947,31.71007480262188,1.4956796169281006,-2.041144724605948,0.007843692787709857,28,2.1437726314267977,17.042163848876953,11.883905410766602,-29.627641597580247,503.3662736415863,0.89623886,2.040446571491915,18.767530308244048,-24.188528747968686,0.5456703594206136,13.077769041061401,-0.008625012,1514,1160000
-0.014859373,-282.3337677606631,0.7509799003601074,2.4693105220794678,27.00019611130709,1.5002593994140625,-2.358111355783456,-0.043534333902733494,29,2.1395285701575695,17.238105297088623,12.020137071609497,-29.28406149558191,520.6108288764954,0.8913515,2.2404304631347256,31.78382572402752,-24.554107076853096,0.5500169639038686,13.22585916519165,-0.008121655,1570,1200000
-0.021761615,-283.2208954030376,0.7433111667633057,2.437922239303589,29.68988986258736,1.5104804039001465,-2.042857098359745,0.003021947071082557,30,2.1377140921120064,17.0422945022583,11.862724542617798,-29.2467665865605,537.6597027778625,0.8866105,1.8083765552813098,55.943792398130114,-24.08854739702791,0.5415834023916445,13.053743124008179,-0.008668888,1545,1240000
-0.022975087,-261.8869854032077,0.7333500385284424,2.4182398319244385,29.06606250889088,1.5559513568878174,-1.9631721217464226,-0.0014423481722628396,31,2.1367412157624974,16.923173427581787,11.736395359039307,-28.48755936335455,554.5895121097565,0.8822043,2.014475633754909,23.752893713050348,-23.6796809902103,0.5483450140572396,12.91293716430664,-0.008351362,1586,1280000
-0.01376427,-266.5582567012972,0.7401223182678223,2.4329750537872314,28.282067171786863,1.518420934677124,-2.425839789974889,0.01812121772058065,32,2.1340492071633754,17.041038751602173,11.860408544540405,-27.375048659315784,571.637321472168,0.87834,1.6488400513265529,19.349698449292394,-22.848863542399997,0.5411435239223235,13.045842170715332,-0.008039936,1616,1320000
-0.012599735,-280.0157728863113,0.737086296081543,2.4201347827911377,26.984952691373596,1.5566518306732178,-1.8832912576893983,0.02082206774520678,33,2.1399877247536883,17.043440580368042,11.837010383605957,-26.039626074817832,588.6874053478241,0.8745994,1.9800772144339855,27.70798617008799,-21.89907549319782,0.5635485630988214,13.021307706832886,-0.009055008,1715,1360000
-0.020153392,-357.16855218242057,0.7338979244232178,2.4177002906799316,27.09683544922393,1.5592777729034424,-2.0594566366841955,-0.009328459562260263,34,2.146681958456719,16.925451517105103,11.726338863372803,-26.899553510255373,605.6192579269409,0.8707403,2.0709847714897847,35.5735564625143,-22.72755350922884,0.5568892810735954,12.905657291412354,-0.008046462,1709,1400000
-0.018838167,-283.95764120362014,0.7307212352752686,2.3991355895996094,26.654005409829335,1.5581586360931396,-1.8849970734444341,0.02195706489998753,35,2.155534820195496,16.89060640335083,11.706879377365112,-25.400646082736984,622.5167088508606,0.8670706,1.7959402456854874,23.83069146625494,-21.406498344995285,0.553010134478956,12.88711953163147,-0.008653656,1770,1440000
-0.022692198,-257.2179602954089,0.7355203628540039,2.416339635848999,22.961452173686663,1.5573234558105469,-2.110831476570765,-0.0003125292805564758,36,2.1595220596583538,17.070861339569092,11.863715648651123,-24.581337022141323,639.594055891037,0.8634916,1.858438299829049,35.36171078670479,-21.188231687278876,0.5746456834336716,13.049472093582153,-0.008729259,1877,1480000
-0.020896217,-288.47038216979985,0.7246341705322266,2.3785030841827393,24.96970017934143,1.5718376636505127,-2.1047906706431623,-0.0637474172390593,37,2.163815321969922,16.79211974143982,11.618882656097412,-25.474945524174874,656.393224477768,0.86005163,2.078491022388949,24.544440928696662,-21.925436472716715,0.5803756439193413,12.795253038406372,-0.008788193,1890,1520000
-0.024780568,-251.89436701679296,0.7299790382385254,2.3987252712249756,21.96102351061928,1.6019001007080078,-1.756395773704808,0.009815975614026981,38,2.1634407238243334,16.882012128829956,11.648792743682861,-23.21045916373592,673.281821012497,0.8567692,2.0713581814721818,27.07033178736811,-20.20877573693252,0.5838602557951937,12.831207275390625,-0.009657271,1967,1560000
-0.021163598,-349.60452052145126,0.7321774959564209,2.4341344833374023,24.754127542198166,1.5872442722320557,-2.068359637806417,-0.031337959826248554,39,2.163432300578117,17.021449089050293,11.765098094940186,-24.12434624045589,690.3104362487793,0.85281795,1.6847280457069105,15.535876508572633,-20.776780178391512,0.5848648240955975,12.95271921157837,-0.008346102,1962,1600000
-0.018582093,-283.40730706343874,0.7276535034179688,2.4061050415039062,24.988806232120947,1.640136957168579,-1.8293127563120357,0.04093536707502362,40,2.161119555624681,16.857606649398804,11.585813522338867,-22.356117080213536,707.1752445697784,0.8484766,2.1356297830732522,21.46232435429989,-19.147518040773647,0.5875041631776782,12.768962383270264,-0.008817014,1977,1640000
-0.011931832,-288.5132045970618,0.733985185623169,2.4429004192352295,22.487843478249786,1.5848631858825684,-2.1067253452019044,-0.0034239715292065415,41,2.168083639312607,17.155980825424194,11.889453172683716,-23.063804512961646,724.3376734256744,0.84446925,2.0014203646756616,41.62092475612377,-20.024893699787313,0.5793723233361526,13.07996153831482,-0.008768148,2006,1680000
-0.01665138,-304.7146411244366,0.7342355251312256,2.4473421573638916,25.005752337021402,1.5888516902923584,-1.9062326675061523,-0.030792304322116156,42,2.1777535471264042,17.075985431671143,11.798293828964233,-23.608441253940082,741.4205422401428,0.8407836,2.0867987310171663,32.30745856802931,-20.35957333472878,0.5950855514852155,12.989115476608276,-0.0089364685,2012,1720000
-0.025149638,-298.7710450210087,0.7246334552764893,2.3994758129119873,23.52808948645473,1.6250419616699219,-2.0470704804371653,-0.005833245161653629,43,2.1659978370442934,16.800820112228394,11.547213792800903,-22.59000148991181,758.2277956008911,0.8369943,2.0960519937804065,33.72515895351627,-19.51499766482107,0.5877729160949536,12.7249116897583,-0.009065592,2020,1760000
-0.014062461,-286.4585728184478,0.7406301498413086,2.446794271469116,21.361656062224203,1.7412984371185303,-1.9231580218121798,-0.008421306877309612,44,2.161230776813934,17.402791023254395,11.971466064453125,-21.85802617909466,775.6373975276947,0.832798,2.0901715339064917,26.4568683492832,-19.14736833295584,0.5955269081178611,13.170850276947021,-0.008962777,2105,1800000
-0.019338978,-271.40684314317207,0.7273468971252441,2.3957645893096924,21.216407873683046,1.8481965065002441,-1.887655025708912,0.01688887751637374,45,2.159764212222272,17.1598641872406,11.687662363052368,-21.121897846022232,792.8035697937012,0.82840383,2.051762566786646,22.37832815772137,-18.526532383652395,0.5992861802707329,12.870904684066772,-0.008917535,2119,1840000
-0.018448006,-260.29020233817687,0.7220876216888428,2.39613938331604,19.473665831918254,1.7894175052642822,-2.057207148565223,-0.014663415389267293,46,2.1668337215143336,16.94897961616516,11.531349420547485,-20.687609383590225,809.7589654922485,0.8239649,1.810850395551123,16.866706020222427,-18.35721859865296,0.6090995003437233,12.711211919784546,-0.008739482,2189,1880000
-0.00929147,-312.7716848730959,0.7254467010498047,2.4007046222686768,24.03699432846849,1.770827293395996,-2.3326727512335794,-0.037165371115417574,47,2.164658947425491,17.115336418151855,11.71201229095459,-21.395784053026244,826.8810124397278,0.81969446,2.3300369229104163,33.291050752727536,-18.716115796822077,0.6341177214286248,12.896406650543213,-0.008765807,2212,1920000
-0.026951913,-268.0155033782946,0.734412670135498,2.406532049179077,22.66076466654156,1.687086820602417,-1.9725537729920006,0.023881471840055114,48,2.1718185230964204,17.148191928863525,11.802624940872192,-19.930321746848982,844.0355713367462,0.8159776,1.941766230130931,25.202117795660566,-17.399454264446245,0.6018623010148396,12.999733686447144,-0.008876317,2278,1960000
-0.019216675,-295.6226812293444,0.7230863571166992,2.3874568939208984,20.564181884134886,1.7730436325073242,-1.7629515601922667,-0.017199851371593373,49,2.1779585554340217,17.04375171661377,11.640028238296509,-19.52650707907433,861.0859839916229,0.8125133,1.903258787803483,21.72562155482434,-17.328925306507912,0.6244667393492648,12.828614711761475,-0.008022532,2385,2000000
-0.021560213,-258.38374096871263,0.7272789478302002,2.390984058380127,18.661962023546753,1.7279822826385498,-2.078905499559964,-0.015297378441470577,50,2.177522188613965,17.103987216949463,11.734617710113525,-18.769385773679335,878.1974432468414,0.80875546,1.9365192213198676,40.169230220999644,-16.759087328360536,0.6219801101010515,12.932885885238647,-0.008163455,2468,2040000
-0.016354669,-302.37621008577236,0.7320952415466309,2.410961389541626,20.0511371023729,1.6996002197265625,-2.0929233446412194,0.012542455233720707,51,2.1824194971152124,17.18287491798401,11.809408187866211,-18.57614145925071,895.3980228900909,0.8048024,1.9165430484069692,24.539057916380077,-16.51227915082327,0.6162579372251908,13.01520323753357,-0.009024813,2483,2080000
-0.014588716,-268.4301252986827,0.7265093326568604,2.390273094177246,19.633541809560768,1.6930303573608398,-2.0169698508119587,-0.04542049751681668,52,2.1762492638677506,17.12001633644104,11.779791116714478,-18.729861213807354,912.5243482589722,0.800747,1.8072573394640639,45.9030162469166,-16.718389950200645,0.6119404205555212,12.979600429534912,-0.0087597305,2546,2120000
-0.013898541,-245.8449285311906,0.7227506637573242,2.38281512260437,17.70181721839811,1.741959810256958,-1.8890456409167158,0.010364395522581109,53,2.17616140726935,17.012182474136353,11.627930164337158,-17.358131091748238,929.542985200882,0.7964233,2.0430126943021225,24.411844642826317,-15.577139007735193,0.6038213396173359,12.828104496002197,-0.008642872,2607,2160000
-0.023911322,-271.41079960933166,0.7194027900695801,2.3710689544677734,17.603159545421786,1.7486960887908936,-2.536900023319558,-0.04397390381661622,54,2.174833225110393,16.972935676574707,11.601466655731201,-17.304380757701722,946.5226578712463,0.7921386,2.083317637219932,22.899481675341036,-15.623924595465592,0.6128036141134395,12.797287702560425,-0.0087685175,2738,2200000
-0.016958114,-284.99056445684084,0.7145791053771973,2.350611925125122,17.41847442628889,1.7443056106567383,-2.118798106377076,0.01449305374427017,55,2.1807987027081635,17.066152334213257,11.715848207473755,-16.111431890122162,963.5953276157379,0.7877789,1.9944347821589492,40.23595660681741,-14.554918915751193,0.6145991824096768,12.907305717468262,-0.0085521005,2814,2240000
-0.021577839,-300.3180951794643,0.7217042446136475,2.36444091796875,15.461895005563377,1.7885158061981201,-2.050154831851653,-0.047124011483355786,56,2.1913428342887595,17.164820432662964,11.73584794998169,-16.151567360999195,980.7668445110321,0.7833823,2.1036516614561385,28.637619436543492,-14.76866319857066,0.604320820788836,12.945521116256714,-0.00841996,3005,2280000
-0.021362886,-251.5403426849361,0.7289013862609863,2.3898539543151855,14.590255245166537,1.785595178604126,-1.9710145820580443,0.04292245102307245,57,2.184370113050652,17.24880051612854,11.786019325256348,-14.46290596418993,998.0225732326508,0.7787457,2.1088190454755447,53.65482273766658,-13.285066220801873,0.6012629230809508,13.006397485733032,-0.008933649,3040,2320000
-0.022315845,-307.97755296780764,0.7160818576812744,2.3634891510009766,14.926865952971774,1.8475961685180664,-1.6386716672787087,0.03633700087315881,58,2.1781301311109558,17.13473677635193,11.65237545967102,-14.064786681017303,1015.1639969348907,0.77432245,2.217739085790336,44.73412777732718,-12.87197466317537,0.5912728098406174,12.858091592788696,-0.008724521,3126,2360000
-0.01467173,-351.7515928932237,0.734215259552002,2.3994288444519043,16.18377810686097,1.8258545398712158,-1.873869419300968,0.02938576681386089,59,2.1749134527380396,17.47269606590271,11.951490640640259,-14.134519453336939,1032.6435668468475,0.769936,1.9538849222231247,18.108577593808207,-12.87722842760898,0.5808771696305455,13.183593511581421,-0.008784999,3148,2400000
-0.021074858,-239.0192908824425,0.726764440536499,2.385899782180786,14.429383547583926,1.8523454666137695,-2.0598262306746578,0.025377258904303458,60,2.1717523748383454,17.374118089675903,11.836795091629028,-13.447206261316344,1050.0245251655579,0.76519245,2.2232656954500225,39.00620554512954,-12.368650643680924,0.5688953776216792,13.064466953277588,-0.009114612,3356,2440000
-0.019919474,-276.3754295776775,0.7166917324066162,2.344428062438965,14.489072173718736,1.8895587921142578,-1.8047365507152666,0.08540487652682323,61,2.1840065529628725,17.20382285118103,11.681410551071167,-12.4714594181268,1067.2350194454193,0.7600865,2.0807624892092558,25.681629137645494,-11.494884175228858,0.5628438504608198,12.89894413948059,-0.009276355,3451,2480000
-0.011902334,-242.8626721333022,0.7110729217529297,2.339585542678833,13.589491436276363,1.899505376815796,-2.2838387549384294,-0.02014692567966495,62,2.175840817764308,17.1404287815094,11.617328882217407,-13.428609570719095,1084.3823096752167,0.75521463,1.8556647626943044,25.75633179624667,-12.449524430399181,0.574990210875193,12.83081603050232,-0.009039181,3504,2520000
-0.015861634,-241.56611925400838,0.724327802658081,2.3809845447540283,12.493424674695916,1.9188659191131592,-1.81564390887507,0.015061204567710595,63,2.169894445887168,17.472240686416626,11.857979774475098,-12.337453298078461,1101.861494064331,0.7502895,2.293585074718313,59.248990559483715,-11.47759632199046,0.5716959816311062,13.094343185424805,-0.008992944,3645,2560000
-0.019737866,-280.19814570881204,0.7192807197570801,2.354407548904419,12.922821394960192,1.9354634284973145,-2.457135797213609,-0.03465805652412115,64,2.1679364204448315,17.34934139251709,11.753328561782837,-12.842003694929502,1119.2174317836761,0.74509287,2.3007992396871053,36.02334015055806,-11.926436701186354,0.5700213424086231,12.983479499816895,-0.008646935,3663,2600000
-0.008329274,-243.8280701638972,0.7107529640197754,2.3279318809509277,12.039680271766247,1.945920705795288,-1.8593538364318811,-0.024930211622280003,65,2.153468948795268,17.16425108909607,11.593011856079102,-12.115762010440642,1136.388320684433,0.73971796,1.8005475084610896,33.761589216678885,-11.284120294920335,0.5677893043298736,12.814738988876343,-0.007710597,3757,2640000
0.0007725015,-251.6335368928069,0.7070293426513672,2.3260655403137207,13.175595428310213,1.9446771144866943,-1.7295426573658497,-0.027967308734000773,66,2.146208172855818,17.179278135299683,11.608753681182861,-12.050662546742293,1153.5745429992676,0.7339968,2.17570456520941,36.741664480455526,-11.123805569549232,0.5629836063349668,12.828983306884766,-0.008659033,3745,2680000
-0.015462408,-206.04521678514288,0.7148466110229492,2.3681743144989014,12.250617517041798,1.950023889541626,-2.361237963146272,-0.030689839716864804,67,2.121732712315086,17.417236804962158,11.792418956756592,-11.877833313594808,1170.998860836029,0.7280961,1.8163224722435278,39.30789737650229,-11.048155613867552,0.5587444700074887,13.019895553588867,-0.009824501,3772,2720000
-0.009525133,-239.52958366802207,0.7108309268951416,2.3577122688293457,11.497675006801842,1.9992048740386963,-2.119508663692558,0.012933199756830023,68,2.1171691730409012,17.35867714881897,11.69382929801941,-11.021303091222606,1188.3646454811096,0.7220612,1.5688120032408535,28.0965102752689,-10.308420100443877,0.5508103749681411,12.923891067504883,-0.008617584,3931,2760000
-0.013777293,-189.06545446945037,0.7228798866271973,2.3935329914093018,10.363237083048404,1.9732866287231445,-2.2692693204373655,0.027042777908220288,69,2.100841076434432,17.559929132461548,11.866342544555664,-10.555104998984987,1205.9313390254974,0.7163313,2.556257928617176,41.41959781345795,-9.925705630841177,0.5694924958295272,13.110860586166382,-0.008728102,3964,2800000
-0.0019125076,-220.52097989699888,0.7076728343963623,2.33249568939209,10.515437315740485,2.042853593826294,-2.103156711603821,0.05287795758956064,70,2.079310162737906,17.271875619888306,11.588426351547241,-10.04115591371368,1223.2100281715393,0.71023184,1.95654038107709,21.63037695754252,-9.430513228944921,0.5534717721033204,12.813535690307617,-0.00924862,4000,2840000
-0.0073361485,-171.31255343833564,0.7126955986022949,2.3574869632720947,9.57716810519992,2.101668119430542,-1.9281955645409223,-0.061640940942700596,71,2.0667351405310876,17.44840168952942,11.672115325927734,-10.876796923589712,1240.6646752357483,0.704132,1.9116352996491415,12.835915745296596,-10.246047138158223,0.5702421837460163,12.903724908828735,-0.0080835335,4055,2880000
-0.013715546,-222.8484530335381,0.7132861614227295,2.342414379119873,11.167575714228699,2.1127967834472656,-2.0954134849206736,-0.016144897851055034,72,2.0362544510768084,17.50072479248047,11.72803282737732,-10.422730453982668,1258.1720542907715,0.698307,2.1657575309313177,30.587708571335202,-9.743909615061042,0.5650006707279782,12.962054967880249,-0.008460395,3947,2920000
0.0005501197,-182.91021457047057,0.7159037590026855,2.354644536972046,9.298690438347364,2.0671944618225098,-2.1110813513218045,0.07680598387946072,73,2.0293428366131465,17.606192350387573,11.858819723129272,-9.045294495204608,1275.7848596572876,0.6925969,1.951882239587357,30.948580005728026,-8.551654999589621,0.5535679933603292,13.098532676696777,-0.008230394,4117,2960000
-0.011177292,-190.30166638357326,0.7103965282440186,2.3424882888793945,9.847979839219523,1.9871482849121094,-1.7101799810518674,0.03142019642853862,74,2.002866975246572,17.37918996810913,11.735419750213623,-9.322756134476254,1293.1706590652466,0.68707806,2.200113721730583,72.81511854227166,-8.782909915419047,0.562424113051445,12.966608762741089,-0.008407714,4006,3000000
-0.009095962,-175.44549840877625,0.7124547958374023,2.3468339443206787,8.885477097642498,2.0040478706359863,-1.930534164884782,0.06351726811538368,75,1.9850727261514207,17.30432915687561,11.631455421447754,-8.767398311253384,1310.4819808006287,0.68126863,2.094986046697904,40.50145006771197,-8.25739782724317,0.5711375845705529,12.86596941947937,-0.008643008,3997,3040000
-0.011044456,-166.66552670979192,0.7176463603973389,2.3615381717681885,9.643606158250844,2.004080057144165,-1.8592540670164974,-0.007604710882456615,76,1.9664885921303445,17.520752906799316,11.835440397262573,-9.505442127463796,1328.0092558860779,0.6755066,1.7509311239731489,38.447781686924024,-8.930480266469246,0.565522407610438,13.074579000473022,-0.008605188,3946,3080000
