Step_1-AverageCtrlCost,Step_0-MinForwardReturn,Step_1-AveragePolicyStd,Step_1-MinReturn,Step_0-MinReturn,Time-MAMLSteps,Time-Sampling,Step_0-AverageAbsPolicyMean,Time-OuterStep,Step_1-NumTrajs,Time,Step_0-StdReturn,KLCoeffInner,n_timesteps,Time-TotalInner,LossBefore,Step_0-MaxReturn,Step_0-AverageCtrlCost,Step_1-AverageDiscountedReturn,Step_0-EnvExecTime,Step_0-MaxForwardReturn,Step_0-AverageForwardReturn,Step_1-AverageReturn,Step_0-AverageReturn,Step_1-AverageAbsPolicyMean,Step_1-MaxForwardReturn,Step_1-MinForwardReturn,Step_1-EnvExecTime,Time-InnerStep,Step_1-PolicyExecTime,Time-SampleProc,LossAfter,KLInner,Step_1-StdReturn,Itr,Step_0-PolicyExecTime,Step_0-StdForwardReturn,Step_1-StdForwardReturn,Step_0-AverageDiscountedReturn,Step_0-NumTrajs,ItrTime,Step_1-AverageForwardReturn,Step_1-MaxReturn,Step_0-AveragePolicyStd
0.46849006390791387,-11.319623774944763,0.98131037,-2792.883364202303,-2357.9520170838623,4.3961992263793945,55.833693504333496,0.54845726,4.396003484725952,800,710.2342426776886,371.35908460087035,0.0,3520000,58.58341026306152,-5.802512e-09,-185.42187856096743,0.4676761674704962,-343.0650401306244,24.37173843383789,-0.46409450902543936,-3.8600631974280275,-877.0037471562889,-865.7606183844945,0.5486303,-0.469646776836768,-13.48014942093567,24.398399829864502,0.21393465995788574,3.1212589740753174,2.430140733718872,-0.0038841744,0.01073006,385.2966616789962,10,0.9858036041259766,1.8565592647698126,1.9266346266429715,-339.2478304817104,800,63.002361536026,-3.915462390278201,-187.8255042026749,0.9817031
0.4669438829883002,-12.96494491162813,0.9784434,-2274.7343530168673,-2684.8114159972147,4.415330171585083,56.21125030517578,0.5471492,4.415138006210327,800,773.6587750911713,379.7027988892418,0.0,3840000,58.98324465751648,6.9092962e-09,-145.5541365814449,0.46671813191790135,-334.22056733354924,24.43359065055847,-0.2700245034979121,-3.931282170466518,-839.5733954454054,-879.8110177313886,0.5462373,-0.40420471852176626,-10.916953705673574,24.36738157272339,0.21414756774902344,3.4640917778015137,2.4522337913513184,-0.0033574284,0.009249379,348.71676022096307,11,0.9881463050842285,1.8984478229956583,1.7431303929370718,-345.0536940107684,800,63.42383909225464,-3.729856874804972,-172.73284708075164,0.97866833
0.4666056815183909,-12.451782512600644,0.9764181,-2244.829364397532,-2584.552217203774,4.409557819366455,55.78723621368408,0.54602796,4.40936803817749,800,836.8064863681793,342.938290998301,0.0,4160000,58.7144193649292,-3.4850092e-09,-235.23511257004932,0.4666869316061772,-351.5909323068564,24.423072814941406,-0.7084155540657712,-3.895989310423779,-893.4788371797456,-872.7473551120615,0.54755634,-0.5731948503935397,-10.76321528069464,24.344853162765503,0.21567225456237793,3.0883703231811523,2.6061160564422607,-0.0039362363,0.009481138,364.4444769042309,12,0.9882457256317139,1.713885936181859,1.8214636480265183,-342.1900146217576,800,63.14705681800842,-3.999718822774081,-207.60006435651613,0.97647715
0.465390159628857,-12.574132730555453,0.9742497,-2687.977218774361,-2607.362388367472,4.441773176193237,55.881165981292725,0.5413268,4.4415929317474365,800,900.0515027046204,357.0287355300209,0.0,4480000,58.779032468795776,2.7280302e-09,-214.62298108061464,0.4659588977037929,-357.6704930035055,24.502909660339355,-0.5991772873972465,-3.9404683593989285,-900.0678017589121,-881.4959852247624,0.54338163,-0.4281325400232714,-12.972179458945934,24.41993474960327,0.21566343307495117,3.077322244644165,2.577303171157837,-0.003769334,0.010762739,366.890661021061,13,0.9852240085601807,1.7849318229879478,1.8348831766693885,-351.90656756898017,800,63.244210958480835,-4.033886438102571,-179.4285078291391,0.97434485
0.46403745671380314,-10.834282903458401,0.97190243,-2571.0107840455644,-2259.320276645141,4.393568277359009,55.92525386810303,0.540647,4.393369436264038,800,963.1088438034058,356.9929218090384,0.0,4800000,58.64016151428223,1.5161932e-09,-190.19829732624467,0.46459294732633977,-339.906738482405,24.53456425666809,-0.4768956513461636,-3.860528244166984,-854.8823117604252,-865.2379809587176,0.54154843,-0.35295109893593,-12.38666021418818,24.439509391784668,0.21493268013000488,3.068481683731079,2.3951151371002197,-0.003752151,0.007453829,363.8335316647372,14,0.9856541156768799,1.7853046602835778,1.8187807796090816,-343.63284371864773,800,63.056639194488525,-3.8093037802703167,-164.33249517959405,0.97193015
0.4634556703282893,-11.76395581435786,0.9693657,-2553.1639356616233,-2446.879661149582,4.392832279205322,56.00052881240845,0.53745735,4.392645359039307,800,1026.2569210529327,347.036272804772,0.0,5120000,58.73207998275757,-1.1455269e-09,-143.6331073885663,0.46330453008539974,-339.3216081613251,24.448737382888794,-0.27819584808596093,-3.8301276872751733,-856.238125560934,-858.9010730216005,0.53862894,-0.4417678673995902,-12.299188377485843,24.589585065841675,0.21588754653930664,3.0752322673797607,2.4108521938323975,-0.0032569065,0.009391567,346.49804502270234,15,0.989677906036377,1.7348349268998873,1.7326175209797985,-339.9622233569216,800,63.147395610809326,-3.816670536444283,-180.5066268061409,0.969411
0.4638424379622937,-11.44140055382562,0.9670112,-2337.2113174205747,-2379.915378717184,4.378824234008789,55.91085982322693,0.5413209,4.37863564491272,800,1089.3256402015686,359.86699976235036,0.0,5440000,58.66719341278076,-5.5879433e-11,-192.92623778163008,0.46352565904954446,-339.8241198699978,24.42568874359131,-0.5055120518465677,-3.9447355860418054,-854.0856476266662,-881.8675258193277,0.5425758,-0.3979017812902093,-11.209609496506864,24.510928869247437,0.21486973762512207,3.068204879760742,2.436910629272461,-0.0035121788,0.008285242,341.4306600590171,16,0.9880590438842773,1.7988722561350452,1.7069390220952618,-349.27218823509844,800,63.06799864768982,-3.805499611791839,-174.85079697363273,0.9672377
0.46493517348641533,-13.317611227012499,0.9649465,-2297.349043384619,-2757.3034843894234,4.384039402008057,55.88160228729248,0.5498606,4.383822679519653,800,1152.3692314624786,351.3672589037314,0.0,5760000,58.63694453239441,-3.7051742e-09,-215.6094821170948,0.4648645881589688,-338.6949182327129,24.46069836616516,-0.6170249762817198,-3.7777968783274365,-855.1566507120285,-848.7474706234747,0.55166703,-0.35943181631173415,-11.034758131216877,24.44375514984131,0.21387648582458496,3.0742452144622803,2.4360456466674805,-0.0033915981,0.0074994653,349.2399343674593,17,0.9884302616119385,1.756749341444973,1.745675137001894,-336.1171346666612,800,63.042972803115845,-3.8097729847218544,-165.005340019952,0.9652115
0.464915344634708,-12.12160323512706,0.9634554,-2633.269137147069,-2518.486206859037,4.376468896865845,55.71952962875366,0.552676,4.3762853145599365,800,1215.3083295822144,362.35377786107443,0.0,6080000,58.539695739746094,-5.866587e-09,-195.1165460589499,0.46495558333555237,-332.6971943625732,24.415781021118164,-0.5128160255150985,-3.861195953838026,-836.6450168595059,-865.446358440966,0.5530685,-0.4284734901580509,-12.694922422354571,24.348214626312256,0.21391987800598145,3.0817480087280273,2.501478433609009,-0.0038544168,0.01091493,350.2151968568187,18,0.9860634803771973,1.8112960788594688,1.7505495862940221,-342.7342733931676,800,62.93845200538635,-3.7172177800706536,-178.20956905836204,0.9636214
0.4645726674472542,-11.5211405405695,0.9611127,-2276.671209031866,-2396.7792187462,4.455842971801758,55.7476704120636,0.5530929,4.455636024475098,800,1278.2954127788544,336.649979664266,0.0,6400000,58.50039291381836,-7.376073e-10,-187.1131136300079,0.4645845809222013,-332.23321077109375,24.328551530838013,-0.461676518616236,-3.7299953932965724,-833.1660715516485,-839.1358035480047,0.553875,-0.573525429498251,-10.909739506120982,24.433285236358643,0.22266674041748047,3.06972599029541,2.424959659576416,-0.0038308227,0.011235245,330.81326460339227,19,0.9873003959655762,1.6829849711110236,1.6538536003537334,-333.53959826862325,800,62.98613715171814,-3.7001626033842343,-209.11732982769632,0.96129346
0.4640814893204533,-12.414055791439875,0.95841473,-2018.2645638278386,-2577.150728123889,4.36643648147583,55.825090408325195,0.55162615,4.3661158084869385,800,1341.2667179107666,333.8400936695294,0.0,6720000,58.58274459838867,2.6321039e-09,-189.2093976582945,0.46370223448667675,-327.3674605124457,24.375038623809814,-0.48591572913282016,-3.7147775898224076,-827.8820973432862,-835.9158355515526,0.5536974,-0.30597489506707004,-9.631844800250335,24.53014039993286,0.21487212181091309,3.0678093433380127,2.438135862350464,-0.003678443,0.009531396,325.5027852410374,20,0.9807977676391602,1.668832002337471,1.6272316611027395,-330.70781259497846,800,62.97062706947327,-3.6742491586377524,-154.2850112478452,0.95828205
0.4623351360020041,-10.67994078450552,0.95513874,-2327.0054194759255,-2225.7521111339297,4.396559476852417,55.83441400527954,0.5469357,4.396363019943237,800,1404.2268431186676,329.2713579275793,0.0,7040000,58.5407178401947,-1.6596168e-09,-215.2661119580473,0.46204494830483567,-321.91059994886814,24.475730895996094,-0.6267103390096284,-3.7313034900965754,-814.3758472000042,-838.8859129275556,0.5472497,-0.5379023260481062,-11.177234370252796,24.488890171051025,0.21326804161071777,3.0577328205108643,2.388162612915039,-0.0040141,0.011610597,334.305865837786,21,0.9797446727752686,1.6461299905796012,1.6710597386799901,-330.0350993749146,800,62.959450244903564,-3.6084551908120854,-201.52294212905687,0.95530176
0.46144350057147443,-11.46668084748929,0.95267224,-3119.9599864522106,-2388.9270621127844,4.4036829471588135,55.80006647109985,0.54643494,4.403494834899902,800,1467.1738057136536,338.318519847925,0.0,7360000,58.51773762702942,-2.1323563e-09,-179.98032972427214,0.4615408130679839,-327.7959168110445,24.452836275100708,-0.4413439745558623,-3.6363017487408205,-821.9063235639379,-819.7880868144217,0.5479511,-0.3618269913368042,-15.130032415687934,24.526895761489868,0.2147204875946045,3.065239191055298,2.3979454040527344,-0.0040065837,0.00864443,356.6371846668036,22,0.9800894260406494,1.6914405598975173,1.7831023280934624,-326.81871511646796,800,62.946176052093506,-3.646994626303555,-166.89437648246394,0.9527333
0.4617575434353948,-10.922126302429652,0.9505115,-2673.323901473445,-2279.162185745473,4.39610481262207,55.83660912513733,0.54721165,4.395920991897583,800,1530.2357800006866,331.12763490831924,0.0,7680000,58.643712282180786,2.11969e-09,-190.04024348408612,0.46082952037878344,-332.42078288728254,24.540026664733887,-0.4822725835439173,-3.73277595792184,-836.2994720110648,-838.9422387991868,0.54892445,-0.47031119286566836,-12.8981418167541,24.481276512145996,0.21350646018981934,3.0642168521881104,2.4883861541748047,-0.0036678999,0.0094484575,340.4606425636403,23,0.9773833751678467,1.655378419387764,1.7018997950252752,-334.313750712591,800,63.061359882354736,-3.7186442722039788,-188.196403788161,0.95041394
0.4608012055120432,-9.407777688711422,0.9483998,-2605.6809432432065,-1977.0462923363266,4.4156105518341064,55.67003870010376,0.5470437,4.41542649269104,800,1593.1415166854858,329.9032900079946,0.0,8000000,58.467209339141846,-1.4571471e-09,-194.62218174456973,0.4606395935581438,-325.3421295464137,24.405941247940063,-0.5113712342725072,-3.6305774976571543,-822.1895989062942,-818.4635758124341,0.54890615,-0.49801469059598347,-12.575269166109608,24.45957899093628,0.21375370025634766,3.045832633972168,2.478671073913574,-0.0035416193,0.009042849,344.47500036090736,24,0.9795594215393066,1.6493892161322128,1.7219941264884326,-325.12963728004974,800,62.904890060424805,-3.649055516570677,-191.66820399319604,0.94852686
0.46077421028103677,-10.860473533419627,0.94628984,-2018.2502979765222,-2264.1808095310216,4.39806342124939,55.70293188095093,0.5478166,4.397879123687744,800,1656.0350420475006,333.7531292970565,0.0,8320000,58.47257709503174,6.198885e-10,-204.28717277193564,0.4601787602720597,-325.4477493536703,24.485700845718384,-0.5583318568200066,-3.590243944218875,-815.8368585451436,-810.3042501013443,0.5494337,-0.48868315326932127,-9.63765933565184,24.419108390808105,0.21429204940795898,3.0452277660369873,2.450443744659424,-0.0037615574,0.009488811,318.6965984805189,25,0.9780547618865967,1.6684052455735088,1.5931732071360731,-323.0344088490241,800,62.892855644226074,-3.6173007549532237,-189.52673663209703,0.9464586
0.4612595096535794,-11.05037758016634,0.9441256,-2080.4736800309574,-2301.6316728217394,4.39410662651062,55.82722759246826,0.5558403,4.3939197063446045,800,1719.0442514419556,330.1207255826895,0.0,8640000,58.59225296974182,9.849664e-10,-173.51108390644745,0.4612806637965236,-328.6391522454685,24.50080132484436,-0.40526212316660065,-3.624412898703308,-829.1700667446365,-817.3610889625614,0.55676067,-0.5097610286149705,-9.9231539316566,24.506475687026978,0.21501445770263672,3.0569560527801514,2.446115255355835,-0.0038028434,0.008255546,329.8426140529207,26,0.9769222736358643,1.6497767511340866,1.6485535298786544,-324.33952173391265,800,63.00857472419739,-3.6834867239029143,-191.9211931981132,0.9441987
0.4617551308454573,-11.275239845212873,0.9416454,-2412.631365556781,-2347.583308477773,4.384492874145508,55.88991093635559,0.55863315,4.3843066692352295,800,1782.0833446979523,334.90474911530254,0.0,8960000,58.632246255874634,2.5779023e-10,-231.19278761607237,0.46176369731554767,-332.7310844533767,24.484400987625122,-0.6898858882937514,-3.7548435938021503,-828.5611670474027,-843.5437732576543,0.5607525,-0.49291964513414577,-11.600970027241834,24.576162576675415,0.21346735954284668,3.0604641437530518,2.4236316680908203,-0.0038026676,0.01001959,327.9901904757306,27,0.9776585102081299,1.674661584769554,1.6398586439941878,-336.9171988758205,800,63.03837513923645,-3.6799383881926815,-190.8436707556712,0.9417891
0.4613705290865713,-10.387821226768947,0.93991965,-2839.9447592858155,-2169.4149010657916,4.397638320922852,55.880552768707275,0.5588062,4.3974573612213135,800,1845.1143283843994,330.65576004376885,0.0,9280000,58.61099362373352,3.2115732e-09,-197.09040992635752,0.4612904524054937,-328.4675280689148,24.53379797935486,-0.5275581575447369,-3.6209842141983257,-821.9204201211885,-816.6769135789004,0.5587305,-0.5281538990743323,-13.745804663453427,24.492327451705933,0.21422576904296875,3.0856781005859375,2.411165714263916,-0.003645332,0.009362847,326.26865787653395,28,0.9748880863189697,1.6526261448629527,1.631123829531102,-326.48487062063816,800,63.03034234046936,-3.6471329054932244,-199.0017794565366,0.94019943
0.46221829013673593,-11.50014008709445,0.9387591,-3345.715569803347,-2394.3201333446063,4.404441595077515,55.7525794506073,0.56578153,4.404185771942139,800,1908.2000918388367,335.1859642612664,0.0,9600000,58.65903162956238,-4.68269e-10,-180.4362997519124,0.46181118997048587,-348.36027945294825,24.52947688102722,-0.43996488449277105,-3.807267601832367,-865.0640081916962,-854.0380392174607,0.5667966,-0.5532224010895237,-16.26971534238085,24.3794903755188,0.21359753608703613,3.0656328201293945,2.5882112979888916,-0.0036151384,0.009083494,341.2397127914148,29,0.9867129325866699,1.6753990735704316,1.7056927723236142,-344.61621995070266,800,63.08516502380371,-3.8619905849724216,-201.3590097692579,0.9388784
0.46283073072120545,-9.184905283770279,0.9367913,-2231.7582768047087,-1929.2328622413809,4.440227031707764,56.05586385726929,0.5674524,4.440033912658691,800,1971.4223811626434,317.3043080677757,0.0,9920000,58.75701832771301,1.6178934e-09,-185.94206499358418,0.4621115688428655,-321.61856688409273,24.37131953239441,-0.484611681919889,-3.572487425595524,-811.9941866920956,-807.1421955032363,0.5705609,-0.585126416042526,-10.708872505903837,24.46504259109497,0.2141416072845459,3.4636270999908447,2.382187843322754,-0.004089711,0.0103278635,320.97504950721657,30,0.9753072261810303,1.5865232264006421,1.6048328003316064,-322.1767006137492,800,63.22158718109131,-3.5960299958574997,-208.11173366445033,0.9368794
0.4624231238653418,-9.169461829110487,0.9355248,-2211.6966279360518,-1927.6250453988177,4.372596979141235,55.77164268493652,0.5712987,4.372411489486694,800,2034.330883026123,319.4916164506498,0.0,10240000,58.51194787025452,5.824119e-09,-233.64991052542769,0.46253280258139595,-328.1862216413609,24.435883283615112,-0.693814868790434,-3.7229139371186797,-818.0479727391212,-837.3131778015274,0.5729928,-0.5507500230462762,-10.588656616686713,24.50532555580139,0.21466541290283203,3.080817699432373,2.420959711074829,-0.003973852,0.008956551,309.5993233191284,31,0.9804213047027588,1.5973213224767338,1.5476002362111119,-337.2135705743307,800,62.907703161239624,-3.626706206958153,-199.9167698689476,0.93540996
0.46345367156771944,-9.906678128689556,0.93383956,-2122.670497254256,-2075.078926601399,4.395793437957764,55.85082530975342,0.5769459,4.395604372024536,800,2097.3374633789062,301.9281272204623,0.0,10560000,58.58800387382507,-4.568696e-09,-192.6911099901758,0.46327802052570505,-299.519519533544,24.499433040618896,-0.4976558610696321,-3.354488800355498,-756.0440502944391,-763.7770616647525,0.57698953,-0.4283293843829144,-10.14926821036682,24.527076959609985,0.2128429412841797,3.061589002609253,2.419222593307495,-0.0034396208,0.008104668,299.9119621624198,32,0.9856688976287842,1.5087731880202824,1.4988747848267403,-302.21198839407054,800,63.00586771965027,-3.315649948823151,-178.15789649941337,0.9338751
0.46399432156385856,-10.266375761603259,0.9321471,-2313.3319307439815,-2145.7993602811853,4.393646955490112,55.8587007522583,0.57973456,4.393463373184204,800,2160.342050075531,305.9625233044374,0.0,10880000,58.58802938461304,5.940348e-09,-177.489495170082,0.46354183848530056,-324.8764463592945,24.497355222702026,-0.4200754121547105,-3.3929279273511646,-820.2073823622023,-771.5184117044214,0.58134896,-0.2993287140078581,-11.090209020135289,24.524250268936157,0.21308231353759766,3.0943071842193604,2.4114744663238525,-0.0041226335,0.00726358,332.32414478433816,33,0.9796078205108643,1.5300144667953313,1.661433098901739,-309.62255288190374,800,63.00388050079346,-3.6359329488211967,-151.24875255766838,0.932139
0.46463478577604517,-9.539027509842002,0.9297863,-2657.963151439624,-2002.0235287242215,4.398295879364014,55.88813066482544,0.58404183,4.398085832595825,800,2223.4276621341705,313.13041175913315,0.0,11200000,58.66263508796692,1.5310941e-09,-207.9337390503378,0.46368675301762297,-309.32461872860574,24.487119436264038,-0.5656353209210668,-3.438307004124939,-781.1369420019919,-780.6239048701167,0.5851578,-0.5687364338677732,-12.826524965970165,24.548091411590576,0.2139129638671875,3.069033145904541,2.455531358718872,-0.003908156,0.0105215255,317.7471340236562,34,0.9819328784942627,1.564555561350876,1.58763655037189,-310.1773342280326,800,63.0848708152771,-3.4399311956757854,-204.7846840733597,0.9299928
0.4648767345258966,-11.109769270527686,0.92727274,-1851.337637592307,-2316.6459171319257,4.4450085163116455,55.619367837905884,0.5883946,4.444814920425415,800,2286.3083579540253,305.91583149337964,0.0,11520000,58.41331434249878,-5.8673324e-09,-187.83858964719897,0.4642533663501405,-318.98811433449123,24.36770272254944,-0.48182761330469104,-3.421905778593398,-788.7986874262023,-777.4591548460038,0.589754,-0.3052973296993061,-8.785117026705185,24.428388833999634,0.236494779586792,3.06455397605896,2.4519882202148438,-0.0038974895,0.009421575,309.6614299481565,35,0.9824106693267822,1.529394685393902,1.5479651910599208,-313.48704301315587,800,62.879963397979736,-3.4780060800159913,-153.1525270599716,0.9273735
0.46446535697869024,-10.507886520052534,0.92487216,-1971.0246996056778,-2193.9682077991797,4.381528377532959,55.83005166053772,0.590979,4.381338834762573,800,2349.272565841675,316.585219083763,0.0,11840000,58.559595823287964,3.795326e-09,-171.81551229072988,0.46398672745438296,-313.0829014927702,24.40954351425171,-0.40269425282585347,-3.459218263146636,-788.8360732336005,-784.8655251958372,0.592468,-0.5975106421310283,-9.37232292433672,24.584862232208252,0.2136669158935547,3.0639712810516357,2.411372184753418,-0.0037698834,0.007781294,320.1917444058823,36,0.9790616035461426,1.5821019643837433,1.6003366274915327,-313.0313754791589,800,62.96352767944336,-3.4785880796308937,-211.36784397557028,0.92503524
0.46325874839862813,-9.326230417175479,0.9229932,-2121.3099828944905,-1958.373991838171,4.39630651473999,55.81702399253845,0.59107614,4.396121978759766,800,2412.269073486328,308.547602213047,0.0,12160000,58.57735252380371,-3.7327412e-09,-188.9796802981669,0.464054193189377,-308.98707922616705,24.517093658447266,-0.47105144967319007,-3.4262458377227256,-770.2548201804074,-778.2856968845506,0.5915517,-0.6626328306320477,-10.134319090403176,24.446723222732544,0.21453332901000977,3.0771536827087402,2.4408509731292725,-0.003838142,0.010252124,300.22046132308674,37,0.9793951511383057,1.54270042326063,1.5005534255134607,-312.0210261222285,800,62.995895862579346,-3.386890872035437,-225.13600027485734,0.9232126
