LossAfter,Step_0-StdReturn,Step_0-AvgForwardVel,ItrTime,Step_1-EnvExecTime,Step_1-StdReturn,LossBefore,Step_0-AverageReturn,Itr,n_timesteps,Time-InnerStep,Step_1-PolicyExecTime,Step_0-AvgCtrlCost,Step_1-AveragePolicyStd,Step_0-MaxReturn,Time-OuterStep,Step_0-NumTrajs,Step_1-AvgCtrlCost,Time-MAMLSteps,Time,Step_1-MaxReturn,Step_1-AverageDiscountedReturn,Step_1-AverageReturn,Step_1-MinReturn,KLInner,Step_1-AvgForwardVel,Time-TotalInner,Step_1-NumTrajs,Step_0-EnvExecTime,Step_0-MinReturn,Step_0-PolicyExecTime,Step_0-AvgFinalForwardVel,Step_0-AveragePolicyStd,Step_1-AvgFinalForwardVel,Step_0-AverageDiscountedReturn,Time-Sampling,Time-SampleProc,KLCoeffInner
-0.0028511463,152.0192228799754,0.10326486408349925,27.09836745262146,8.244476556777954,150.0430905517639,-4.5668336e-09,-353.9755024515174,10,3520000,0.1694948673248291,2.790811538696289,0.04990918204448742,0.9653255,-124.22823674312913,3.2267162799835205,800,0.04991932801440752,3.2268662452697754,310.08904480934143,-116.71605476681306,-150.8079927815648,-352.51998117573356,-675.7758491362475,0.007762623,0.10179185558699459,23.849852085113525,800,8.143871545791626,-684.4115020194879,0.8854048252105713,0.03477503676645887,0.9653835,0.034729910127269004,-151.40602241149074,22.891016721725464,0.7393803596496582,0.0005
-0.0029542153,134.08052590489248,0.12224394942444096,27.30138611793518,8.161633491516113,134.15160354298087,-4.23342e-09,-347.851487955708,11,3840000,0.16588068008422852,3.196223497390747,0.049958666160028246,0.96102506,-114.95913753721175,3.2166285514831543,800,0.04987842127153052,3.2167718410491943,337.39104747772217,-130.91131309271682,-148.17336331088435,-346.98030161007557,-671.0394902370845,0.00821167,0.12695934012032806,24.062820434570312,800,8.107630968093872,-660.5482153291299,0.8871982097625732,0.05220983267443706,0.9614261,0.06746709987662461,-148.4879398138868,23.090009450912476,0.7571361064910889,0.0005
-0.0031776924,148.32802173585688,0.12953809292525115,27.013534784317017,8.235886096954346,148.9922710365965,7.6960776e-09,-360.9200635431623,12,4160000,0.166337251663208,2.7843661308288574,0.04992974359076968,0.957435,-123.30978963987025,3.2076056003570557,800,0.04989366885246038,3.2077503204345703,364.4051995277405,-118.38478658183067,-153.61157845622284,-359.27834027517696,-668.8165597582552,0.007907423,0.13517702509928542,23.783157348632812,800,8.138046026229858,-668.6899495700457,0.889528751373291,0.08414529183950367,0.95777565,0.07353692444498014,-154.4843740747435,22.78189444541931,0.785372257232666,0.0005
-0.0026721924,156.29908296209467,0.14303759718512046,26.95133066177368,8.171384811401367,155.76478434116825,3.596395e-09,-303.3020793751879,13,4480000,0.1781327724456787,2.794877052307129,0.049724737222007764,0.9540292,-120.1511347746362,3.192647933959961,800,0.049730286509645526,3.1927919387817383,391.357102394104,-118.34447856442395,-128.85314270597704,-300.2442706635187,-648.9956418397053,0.009438652,0.16012411244379288,23.73619556427002,800,8.091256618499756,-672.3059324734326,0.8896052837371826,0.0968583917197409,0.9542005,0.08332939304419865,-129.92296889092023,22.724019765853882,0.7843983173370361,0.0005
-0.0032584744,163.01123963461393,0.16217363923825345,26.90982699394226,8.238094568252563,163.8055921118184,-4.529953e-09,-316.9755083996856,14,4800000,0.16958284378051758,2.7914836406707764,0.04969531968012422,0.949745,-116.17761263204713,3.1757569313049316,800,0.049795723829508066,3.175907611846924,418.26750111579895,-116.11352340694116,-135.6105237478803,-315.9959211870092,-695.7842165244575,0.0070178374,0.16838973633344573,23.71210551261902,800,8.136553525924683,-653.471585526205,0.8892042636871338,0.10334688841627127,0.95011824,0.06465395611103504,-135.6287312429536,22.728260040283203,0.764899492263794,0.0005
-0.002862884,143.24022002201949,0.1710705529639069,27.05431318283081,8.206276655197144,142.21111904560948,1.1631474e-08,-279.7993027142749,15,5120000,0.16740727424621582,2.7934160232543945,0.04977547835841821,0.944866,-111.19664125787041,3.2399895191192627,800,0.049817998933735834,3.240126371383667,445.3223650455475,-120.52293661184741,-119.17319789635614,-278.2014204845189,-642.3467661532922,0.008040937,0.17930210015456494,23.79271364212036,800,8.213242769241333,-649.6275811616758,0.891467809677124,0.07496088769204583,0.94516665,0.12519766107816216,-119.95343027193711,22.77936053276062,0.7966797351837158,0.0005
-0.0029152913,142.9088308246509,0.18622243690398738,26.9283504486084,8.260930061340332,143.84302900735378,8.4742915e-09,-377.5540885279454,16,5440000,0.16854524612426758,2.793577194213867,0.04983442529678471,0.939752,-118.11922047941144,3.2287466526031494,800,0.04975507231592764,3.2288882732391357,472.2512562274933,-116.624954612517,-161.1826278834671,-375.20649798176385,-658.359156295058,0.008104724,0.19516619661943385,23.677782773971558,800,8.138974905014038,-670.2323788565902,0.8824646472930908,0.11924997007880128,0.9401065,0.15865319210764478,-161.42692633822966,22.68712067604065,0.7730319499969482,0.0005
-0.0034988709,138.8747579804312,0.21331523665450608,26.93430495262146,8.252026557922363,140.0859338949861,6.2156476e-09,-340.41968565971865,17,5760000,0.16681456565856934,2.7876522541046143,0.04963325623748826,0.93562853,-119.37925498670018,3.19728946685791,800,0.04974647811902762,3.1974306106567383,499.1861319541931,-127.69409101035956,-145.57577561056547,-340.0732671911403,-665.7583430091429,0.009355264,0.21541632745817202,23.715840816497803,800,8.201868295669556,-661.8660211483441,0.8820090293884277,0.18083159446604236,0.93582153,0.1624679635588786,-145.86047069061,22.73751950263977,0.7629003524780273,0.0005
-0.0030525655,132.72638482352892,0.23217197638708512,27.05545711517334,8.227457523345947,131.96452790332913,3.929064e-09,-346.8916819810179,18,6080000,0.1668386459350586,2.79832124710083,0.04969073409207188,0.9316181,-117.95788448357688,3.233278274536133,800,0.049641325986021834,3.233419418334961,526.2421414852142,-111.27732371913102,-148.4267734416291,-345.19304109045464,-635.8974906388728,0.00783656,0.24091127221187575,23.798861980438232,800,8.274862051010132,-664.767243062504,0.8867490291595459,0.17522189273574063,0.9319501,0.2236007049201879,-149.4614505576385,22.79913568496704,0.7841196060180664,0.0005
-0.0034049589,140.31115341826896,0.2643733177439027,26.95031476020813,8.287614345550537,141.11714986337807,-4.401989e-09,-304.9526333267475,19,6400000,0.1697225570678711,2.7915194034576416,0.04959429759180841,0.9282314,-115.83290974157688,3.2403838634490967,800,0.04954403302149585,3.2405223846435547,553.1931369304657,-112.67884888364291,-131.23865137470824,-305.3943965732969,-635.7357506834271,0.010030609,0.2627321564510954,23.68880605697632,800,8.152648448944092,-622.2562992873653,0.8820986747741699,0.21331012192278295,0.92853224,0.19866047094422645,-131.14694788766298,22.713778972625732,0.7569108009338379,0.0005
-0.0030640103,134.15365077745065,0.27939079875903566,27.081106901168823,8.279643535614014,133.2770052768258,-6.256625e-09,-317.45132267395434,20,6720000,0.1681985855102539,2.7903542518615723,0.04959873693580523,0.92464757,-110.7990645120099,3.241750478744507,800,0.049702339927463104,3.2418975830078125,580.2748296260834,-111.00959303403194,-136.05191226869937,-316.02537147852104,-598.5576093658975,0.008787127,0.2892119482320384,23.818228244781494,800,8.25610613822937,-629.0954520987635,0.8840656280517578,0.26886773112103834,0.92524,0.25186768639059154,-136.47675182896305,22.83052372932434,0.7705988883972168,0.0005
-0.003365145,149.29910428139965,0.3101264369574699,27.02885365486145,8.304184675216675,148.63625170909876,-3.5353007e-09,-333.2989834278694,21,7040000,0.16974496841430664,2.766390085220337,0.04934772419493604,0.9213303,-106.44700690925927,3.254843235015869,800,0.04950141850795861,3.2549891471862793,607.3042495250702,-112.95494683547122,-143.04614282351147,-331.58556731123025,-632.6956725640513,0.0068391217,0.31514127708689066,23.750338554382324,800,8.211841821670532,-621.863231813714,0.8812894821166992,0.30183616596026736,0.9218061,0.2526317366659336,-143.70593532901822,22.78207278251648,0.7496020793914795,0.0005
-0.0037583369,120.32300726036478,0.3245158045044484,27.042091608047485,8.263566493988037,117.89089001016521,1.6637145e-09,-265.9202538460098,22,7360000,0.1676938533782959,2.8081483840942383,0.04956567382926155,0.9174619,-113.33388726801996,3.1912693977355957,800,0.04941059316505608,3.191415548324585,634.3468840122223,-113.49318597647873,-114.03494027220502,-263.6172824913035,-620.2775542645605,0.006699156,0.3382531196784717,23.829278469085693,800,8.25355052947998,-628.3004619886931,0.8817601203918457,0.30670729390988993,0.9179474,0.3209239045043567,-114.48631077591607,22.8468656539917,0.7659883499145508,0.0005
-0.003624871,132.5649715878515,0.3613046251665374,27.04491686820984,8.246530294418335,132.62388909208605,5.1520743e-10,-281.83831792943766,23,7680000,0.16595697402954102,2.761411666870117,0.0495205741858693,0.912604,-114.90136801030476,3.1899185180664062,800,0.04931630993756414,3.1900570392608643,661.3923964500427,-110.36921769385893,-121.35924717861631,-280.4347406974541,-614.4925290190231,0.008664382,0.3625924620224096,23.83342671394348,800,8.257225036621094,-599.7534801001449,0.8832552433013916,0.33635276636984185,0.91323084,0.3456464633096622,-122.02025477246278,22.790960788726807,0.8275470733642578,0.0005
-0.0031427855,119.81972410500536,0.37238056248793705,26.929961442947388,8.268890619277954,119.43549182267198,4.259869e-09,-305.16549588375176,24,8000000,0.16838979721069336,2.7750296592712402,0.04921095893934818,0.90798765,-117.50496940565301,3.1921656131744385,800,0.049222125122235824,3.1923084259033203,688.3229711055756,-112.13543025886906,-130.3805140172071,-300.38915552902097,-610.0121314762251,0.0069747297,0.3927199434181177,23.716843128204346,800,8.219570398330688,-621.0709827420727,0.8848750591278076,0.3238417917276771,0.9083577,0.35233664681437205,-131.93975525741587,22.744506359100342,0.7551889419555664,0.0005
-0.0026799885,127.91288263207895,0.3968043154781369,26.975778818130493,8.337111473083496,128.39350772574636,6.102771e-09,-283.7006014488165,25,8320000,0.16790366172790527,2.7708165645599365,0.049329728792889806,0.9028221,-114.094221368172,3.19191312789917,800,0.04911218203934617,3.192054271697998,715.2992742061615,-109.54831009626767,-122.0017083519329,-281.50590819409234,-582.1480114936869,0.0071448074,0.40847209160781606,23.76310443878174,800,8.212775945663452,-555.1510704270304,0.8772597312927246,0.42025433962044983,0.9033648,0.39640580106037143,-122.71650329264781,22.782607793807983,0.7639148235321045,0.0005
-0.0027425291,139.13190568559014,0.4177973727475756,27.017707586288452,8.201557636260986,139.10508753352534,-8.269027e-09,-297.94317969829103,26,8640000,0.16912150382995605,2.8048503398895264,0.04930302496104062,0.8979166,-108.15400793030938,3.257199287414551,800,0.049301186246374924,3.2573421001434326,742.3175511360168,-102.6681268031426,-128.65642815798276,-296.3388471906139,-610.5721751712525,0.008910205,0.42327211503151585,23.73911166191101,800,8.268163442611694,-579.4259586129335,0.8826568126678467,0.4106641995683944,0.89844364,0.44017803100655956,-129.61291847734554,22.760186195373535,0.7608132362365723,0.0005
-0.0029409872,132.19195783633134,0.4413072302480909,27.15302014350891,8.33158564567566,132.06714649442478,-2.5220218e-10,-287.0693256902048,27,8960000,0.16723322868347168,2.809892177581787,0.04929907618075762,0.8936628,-109.70624464177007,3.236097812652588,800,0.049159351971267286,3.236240863800049,769.4711475372314,-102.31866274696081,-123.46634144853951,-284.7553579947974,-588.8724011939047,0.008433839,0.4444406668207087,23.895415782928467,800,8.195159435272217,-603.0552553393052,0.8787040710449219,0.43274663326351237,0.8940429,0.39607264605856857,-124.60139731709438,22.866780281066895,0.8125104904174805,0.0005
-0.003055331,116.4570940644796,0.45139378395453816,27.10422658920288,8.337717771530151,114.08332862062517,7.901345e-10,-267.80155611055915,28,9280000,0.1658170223236084,2.800353527069092,0.04909932249242458,0.88993216,-109.30804394910567,3.1585795879364014,800,0.04916734308283822,3.1587228775024414,796.5759053230286,-107.00787593473771,-115.05492739282809,-264.39085769445154,-631.9795755122027,0.008654801,0.4628698819967183,23.924261569976807,800,8.31483244895935,-621.4873210303831,0.8828713893890381,0.4936519346162344,0.89018846,0.45336656586767055,-116.2080524678715,22.944676399230957,0.7650299072265625,0.0005
-0.0029194884,150.02428626522303,0.4709840755960201,27.014901161193848,8.196515083312988,149.9479915074854,-2.8759242e-09,-290.6409221857928,29,9600000,0.16854524612426758,2.795713186264038,0.0489612507909183,0.8857059,-102.87504370475304,3.205117702484131,800,0.0489260808240677,3.2052836418151855,823.5913610458374,-105.17202859154787,-125.39597780530258,-288.4638592576364,-619.9474945183877,0.00908151,0.47615231412781034,23.7882182598114,800,8.186107397079468,-598.5904652812595,0.8836753368377686,0.4575261686263057,0.88590163,0.4783965385014071,-125.92547739372742,22.709562063217163,0.861046314239502,0.0005
-0.0028091809,129.57698425486748,0.4917379993996484,27.54488706588745,8.33040165901184,126.94923456962962,-7.6740997e-10,-267.6396549913152,30,9920000,0.1696934700012207,3.1998496055603027,0.04889673872521458,0.88073105,-102.32273418473855,3.2089483737945557,800,0.04885546375592929,3.2090911865234375,851.1367917060852,-103.93192856508873,-114.09254268640096,-262.2900045186278,-560.1743826610492,0.0091210995,0.4992421157968356,24.314498901367188,800,8.276111841201782,-577.3066112135434,0.8818297386169434,0.5011685222075307,0.8813082,0.5000766752980228,-115.93586578451841,23.34915542602539,0.7467243671417236,0.0005
-0.0029287806,127.07962881464536,0.504380373674843,27.165802717208862,8.338468313217163,127.51673353479681,-8.0876034e-10,-255.25569220251137,31,10240000,0.16670918464660645,2.785616636276245,0.04881708617723318,0.8762835,-103.09532939598982,3.227823257446289,800,0.0489232106202979,3.2279655933380127,878.3031539916992,-102.67961220913358,-109.85782674800782,-252.34681629323717,-558.0695042482548,0.009241225,0.5029662503731378,23.916078567504883,800,8.294855117797852,-561.8644696888061,0.8880386352539062,0.49246778210283,0.8766136,0.4883607855800335,-110.70712925693908,22.948631048202515,0.7521061897277832,0.0005
-0.0027779406,133.82499138137553,0.5217085177179137,27.007489681243896,8.288203716278076,136.53934397860746,3.6731367e-09,-278.6735548371483,32,10560000,0.16799068450927734,2.791494846343994,0.04857487867715942,0.87132424,-107.91372520832499,3.19543194770813,800,0.048537198654955316,3.1955759525299072,905.3112487792969,-102.59338912981039,-119.6480548925489,-274.66066344000876,-604.4628154820604,0.008135903,0.5279696155704784,23.788783073425293,800,8.23263430595398,-592.1839417204753,0.8819746971130371,0.5015476576251043,0.87186074,0.5218058584916148,-121.19356746958805,22.807854413986206,0.7644596099853516,0.0005
-0.0023975363,142.4912193687032,0.5217606391374967,27.098567724227905,8.328200578689575,143.21172190845252,-1.0047111e-09,-304.79254890057234,33,10880000,0.16680121421813965,2.796576738357544,0.04870295188641093,0.8672775,-106.20941631473303,3.2432901859283447,800,0.048495573449796665,3.243434190750122,932.4103317260742,-93.975891024762,-129.70235615871377,-297.80724988476635,-591.0917530179671,0.008135023,0.5391288799332132,23.83407950401306,800,8.229197978973389,-577.9288237466999,0.8848695755004883,0.48776480148751733,0.8674719,0.5566247547113943,-132.3075600517559,22.854645013809204,0.7639138698577881,0.0005
-0.0027208463,120.95243856041347,0.5576017610115134,27.16055917739868,8.329113721847534,120.64693598261077,2.6099387e-09,-252.36668583970567,34,11200000,0.1657102108001709,2.782855272293091,0.04848067503792548,0.8632753,-104.5120756036717,3.264504909515381,800,0.048351423049651565,3.264646291732788,959.571451663971,-96.1335743891321,-107.56757954627764,-246.3969608936043,-558.936867182399,0.0069103846,0.5593691275830913,23.875068426132202,800,8.331690073013306,-589.8355528478749,0.884305477142334,0.537934493923651,0.86365443,0.5866460976045793,-109.50950662924282,22.909929275512695,0.7511124610900879,0.0005
-0.0028521821,132.2087167725876,0.5560291485692904,27.137253999710083,8.394974708557129,130.1683271300913,6.0576952e-09,-274.5404918294727,35,11520000,0.16853618621826172,2.773665428161621,0.048293766547808654,0.8596383,-103.92274355874416,3.1906211376190186,800,0.0484627006951281,3.190763473510742,986.7092261314392,-102.94130045048148,-116.20140499373785,-266.5800111101011,-575.7358474570233,0.0076055154,0.5645656399402548,23.92565155029297,800,8.308962345123291,-561.6138730168877,0.8842918872833252,0.5696178604691178,0.85979617,0.563359294594858,-119.3936211043054,22.93177056312561,0.77679443359375,0.0005
-0.00286407,123.65956782424031,0.575386928129019,27.011755228042603,8.341739654541016,123.30651862891054,-1.3090671e-09,-240.43934119106711,36,11840000,0.1685166358947754,2.7973873615264893,0.04816236404129382,0.8560377,-104.0544688473001,3.1552035808563232,800,0.048313704970560326,3.155346632003784,1013.72154712677,-99.65608003556194,-102.78658064672457,-235.22793644738937,-567.5770837134681,0.00806679,0.5814404300267041,23.835301160812378,800,8.29870891571045,-568.8487806975611,0.8787500858306885,0.5848375038917695,0.8560098,0.5326268499684573,-104.63014417577727,22.845585107803345,0.7726118564605713,0.0005
-0.00267921,123.59919080989334,0.5829916523669726,27.0596661567688,8.244332790374756,121.03105882109362,-6.7030075e-09,-248.90119575963573,37,12160000,0.17383217811584473,2.8194098472595215,0.048236724354819134,0.8522042,-107.57015400658427,3.2668063640594482,800,0.0481206102610632,3.2669472694396973,1040.7817420959473,-102.26871995946162,-105.43713908047015,-241.1981519256057,-567.4117493404453,0.010370231,0.6028189263467141,23.767802715301514,800,8.277656555175781,-545.0504125743506,0.8854696750640869,0.5598149195260492,0.85266036,0.607645813047069,-108.32749338636032,22.76720404624939,0.7778468132019043,0.0005
-0.0027839306,117.27442828697373,0.5814614247396663,26.973335027694702,8.308131694793701,114.74674678025973,2.983026e-09,-268.75769938655844,38,12480000,0.16817116737365723,2.791675329208374,0.047978182491049716,0.8489322,-98.97636384509087,3.152789354324341,800,0.048041276086714144,3.152928113937378,1067.755671262741,-104.12525076369761,-113.62376883716148,-259.49912173588615,-527.6361783354871,0.009445142,0.6017578323332519,23.799721240997314,800,8.34140133857727,-537.9506025849196,0.8845994472503662,0.5851160543629245,0.84913015,0.6211492417507707,-116.84852046746069,22.832675457000732,0.7507679462432861,0.0005
-0.0029241364,120.33433148692204,0.5867251472377031,26.948562145233154,8.261407375335693,119.84518539421691,-6.2584785e-11,-282.8896558389895,39,12800000,0.17027497291564941,2.794053077697754,0.047894544086213464,0.84456164,-109.16876778825478,3.2085015773773193,800,0.04807125295544096,3.2086400985717773,1094.7048208713531,-102.88651437846839,-119.36759011412204,-273.37949845236125,-545.4306750302248,0.010641167,0.6175181664739352,23.718950510025024,800,8.270116806030273,-585.3901917555665,0.8778011798858643,0.5929028428818985,0.84514034,0.6345700743495925,-122.80138785928874,22.71475577354431,0.7857422828674316,0.0005
-0.002439906,100.16293111648088,0.6242795584992297,26.90597939491272,8.34853219985962,99.6412068937188,-3.4488736e-09,-210.77435949495646,40,13120000,0.16643404960632324,2.767901659011841,0.04787478992554978,0.8403155,-104.52258022316164,3.1783387660980225,800,0.048070925194329144,3.1784772872924805,1121.61132645607,-96.58091336943147,-90.162935014957,-205.5739071390457,-487.25788501586135,0.008446498,0.6340630875271284,23.706499099731445,800,8.243260860443115,-489.8778226327329,0.8762772083282471,0.6264609571525619,0.84091276,0.631266423689936,-91.49663776947331,22.737387895584106,0.7547593116760254,0.0005
-0.002483849,109.21158172821603,0.6360166760421094,26.985686779022217,8.343861818313599,110.38259428437813,2.6486813e-09,-235.99898717383428,41,13440000,0.16715359687805176,2.7741873264312744,0.04784393213485822,0.83624876,-107.2299364939801,3.221393585205078,800,0.04783409532614563,3.221534013748169,1148.5976338386536,-101.20954076833901,-100.58049094338854,-229.5985153182967,-547.8445116026902,0.007715305,0.6378272250923647,23.743705987930298,800,8.255277633666992,-518.8343194637357,0.8757567405700684,0.5884969501798178,0.8366451,0.657288380372491,-102.62676736471778,22.76191782951355,0.7662990093231201,0.0005
-0.0028383392,120.45537448360186,0.6397657302847257,27.08731770515442,8.325696468353271,119.24672845659714,-1.0283665e-09,-250.82923096084542,42,13760000,0.16617417335510254,2.79105281829834,0.04756261604017439,0.8320862,-106.87356115523303,3.2789359092712402,800,0.04765171348904206,3.27907395362854,1175.6855201721191,-100.42918406436014,-105.44645072243021,-239.57515255679348,-548.3237431466921,0.0069821663,0.6584506629629477,23.78752326965332,800,8.295424461364746,-599.1147622440602,0.8826186656951904,0.6511859321126735,0.8324272,0.6720597611215463,-109.27467529570691,22.801851511001587,0.7708802223205566,0.0005
-0.0029151528,123.41217712793971,0.6298740449801186,26.963186502456665,8.34828782081604,120.15167266468073,-3.3780936e-09,-275.3480684025087,43,14080000,0.16742467880249023,2.7558515071868896,0.0474720958511437,0.8281598,-105.63620459071863,3.174675703048706,800,0.04753511695093543,3.1748147010803223,1202.649248600006,-101.27123690928106,-114.75772735587883,-261.5228927227255,-566.9597062362319,0.008474791,0.6621374740515862,23.767897844314575,800,8.295977115631104,-564.9579929754036,0.8785836696624756,0.6181471208211039,0.82849354,0.7074229539625746,-119.72510247286216,22.79167604446411,0.7605819702148438,0.0005
-0.0029072433,105.51290051277024,0.6358968538152586,27.110728979110718,8.341280221939087,102.23847045130533,-6.4305965e-09,-253.4333804370666,44,14400000,0.1659858226776123,2.7792325019836426,0.04713495713322926,0.8243306,-111.16468907243468,3.220776319503784,800,0.04732480839753101,3.220916986465454,1229.7605113983154,-94.89294300285583,-104.47828529082061,-238.74064180544246,-513.056093005158,0.006576502,0.6996288972040068,23.86837673187256,800,8.381643295288086,-528.7060461672814,0.88484787940979,0.6495437962499031,0.82468134,0.6706193394185669,-109.99485661827072,22.88462781906128,0.7693314552307129,0.0005
